POW_SA2_CODE_2021,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000_3499_Mng,CIII_IV_3000_3499_Pro,CIII_IV_3000_3499_TecTW,CIII_IV_3000_3499_CoPSW,CIII_IV_3000_3499_ClAW,CIII_IV_3000_3499_SWks,CIII_IV_3000_3499_MaOpDv,CIII_IV_3000_3499_Lab,CIII_IV_3000_3499_IDNS,CIII_IV_3000_3499_Tot,CIII_IV_3500mo_Mng,CIII_IV_3500mo_Pro,CIII_IV_3500mo_TecTW,CIII_IV_3500mo_CoPSW,CIII_IV_3500mo_ClAW,CIII_IV_3500mo_SWks,CIII_IV_3500mo_MaOpDv,CIII_IV_3500mo_Lab,CIII_IV_3500mo_IDNS,CIII_IV_3500mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
501021011,6,12,121,15,16,3,24,25,0,236,24,9,102,3,13,0,20,17,4,188,23,5,89,0,10,5,19,8,6,158,31,16,121,0,15,0,18,10,8,214,12,3,22,0,0,0,0,0,4,46,15,0,23,0,0,0,0,0,0,39,0,0,0,4,0,0,0,0,0,7,148,62,692,77,184,29,153,190,30,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,3,7,0,15,0,0,10,0,4,0,0,9,0,15,0,0,3,0,7,0,4,7,0,24,0,0,0,0,3,0,5,7,0,21,0,0,0,0,0,0,0,5,0,13,0,0,0,0,3,0,6,4,0,10,0,0,4,0,6,0,0,0,0,6
501021012,8,0,9,6,5,0,0,3,0,38,10,0,12,3,3,0,0,0,0,27,0,0,8,0,0,0,0,6,0,21,3,3,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,44,21,107,170,56,54,10,51,3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,12,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
501021014,11,3,62,4,15,0,19,24,0,140,10,10,81,5,7,6,21,17,3,155,15,0,93,9,5,0,29,21,5,177,14,8,251,3,4,0,53,22,5,362,3,0,43,0,3,0,13,5,0,71,10,0,26,0,0,0,0,3,0,46,4,0,5,0,0,0,0,6,0,14,117,42,695,96,99,33,175,202,25,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,9,0,0,3,0,9,0,0,3,0,0,0,0,6,0,12,0,0,3,0,5,0,0,7,0,21,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,0
501021015,14,6,101,3,22,9,39,16,0,209,18,11,90,10,11,6,30,17,0,192,18,6,98,0,16,6,38,11,4,191,25,14,154,4,12,5,54,18,9,291,6,0,24,0,0,0,3,6,0,48,4,0,13,0,0,0,0,0,0,20,0,0,3,3,4,0,0,0,7,12,129,52,690,117,139,134,212,154,27,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,4,0,15,0,0,6,3,0,6,3,4,0,24,3,0,0,0,0,9,5,8,0,21,3,0,10,3,3,4,3,0,0,28,0,0,3,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021016,10,0,22,0,6,3,16,8,0,71,6,0,37,0,6,0,16,0,0,72,8,3,53,0,4,0,27,5,0,100,10,12,196,0,8,0,67,14,4,319,5,6,49,0,0,0,11,0,0,72,9,0,17,0,0,0,5,0,0,34,0,0,4,0,0,0,0,0,0,12,50,23,454,52,57,16,158,57,20,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021251,3,3,12,4,3,0,0,0,0,31,0,3,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,0,0,11,5,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,18,69,85,17,26,0,35,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,3,0,12,0,4,0,6,3,0,23,3,0,8,0,0,0,3,0,0,26,0,0,6,0,0,0,0,0,0,11,6,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,87,13,15,11,25,21,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,32,29,90,57,65,10,10,10,0,310,29,26,68,33,44,9,11,6,12,237,21,14,41,20,14,7,16,7,0,137,30,16,63,22,22,9,14,8,6,181,11,0,11,6,0,3,0,0,0,34,9,5,11,6,0,4,0,0,0,37,3,0,12,7,0,5,0,4,4,26,234,197,650,693,522,279,80,186,46,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,8,0,3,0,21,0,0,3,0,9,5,0,4,0,25,0,0,0,6,4,4,0,3,0,28,0,6,5,12,3,9,0,0,0,35,0,0,4,5,14,12,0,6,0,41,3,0,5,16,16,12,0,12,0,63,3,0,3,7,21,5,3,3,0,44,6,0,3,6,11,0,0,0,0,30,4,3,0,0,9,4,0,5,0,19,0,0,0,0,0,0,0,0,0,4
501021254,0,0,3,4,6,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,36,55,6,15,0,7,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,10,0,26,5,9,3,15,8,0,74,13,0,43,0,3,5,25,11,0,92,5,8,32,4,0,0,24,0,0,69,4,10,73,5,3,0,27,12,0,133,4,0,19,0,4,0,0,0,0,30,8,0,8,0,0,0,0,0,0,19,3,0,3,0,0,0,0,0,0,7,110,23,300,76,67,42,115,81,10,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,0,10,0,0,0,3,0,0,0,6,0,13,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
501031018,11,0,16,0,4,0,5,6,0,40,9,0,17,0,0,0,4,0,0,37,10,0,7,0,0,0,5,0,0,22,8,3,20,0,0,0,3,0,0,32,0,0,7,0,0,0,0,0,0,10,8,0,3,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,4,90,9,129,57,40,14,35,58,6,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,4,0,14,0,0,0,0,5,5,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
501031019,16,0,41,10,8,0,13,4,3,91,9,4,40,4,0,7,8,3,0,77,9,0,8,0,0,3,0,3,3,35,7,0,13,6,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,24,218,130,67,38,48,62,16,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,4,3,0,0,0,14,0,0,6,3,6,5,0,3,0,23,0,0,5,0,0,0,0,5,0,17,0,0,0,0,4,5,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
501031020,12,6,11,0,7,0,0,6,0,36,9,4,12,0,5,0,0,5,4,25,5,0,5,0,0,0,4,0,0,15,9,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,4,118,20,89,41,37,18,17,70,8,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,6,0,9,3,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
502011021,0,0,8,0,0,0,0,0,0,15,0,0,8,0,3,0,0,0,0,16,0,4,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,20,7,72,33,17,8,9,21,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,6,3,7,11,0,0,3,3,0,40,7,0,10,5,0,0,0,3,0,30,4,0,3,0,0,0,5,4,0,13,5,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,39,20,124,125,36,24,16,46,4,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,11,0,0,3,0,0,4,0,0,0,7,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011023,17,5,55,18,15,4,6,6,6,127,12,0,44,3,4,5,3,6,0,86,12,0,24,9,8,0,0,0,0,56,22,4,41,0,8,5,5,4,0,82,11,0,4,0,0,0,3,0,0,17,7,0,7,0,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,8,120,42,359,277,148,80,55,102,9,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,3,4,0,0,0,9,0,0,0,4,3,3,0,0,0,15,0,0,8,5,0,0,0,0,0,17,0,0,5,5,6,3,0,4,0,18,0,0,0,5,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
502011024,4,0,18,4,8,0,0,0,0,46,4,0,14,7,3,0,0,3,0,30,3,0,16,5,0,0,0,0,0,17,0,0,16,0,5,0,3,0,0,28,0,0,3,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,36,22,187,187,65,92,23,56,14,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,3,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,6,0,15,0,0,5,0,0,10,0,0,0,16,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,4,0,6,0,9,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011025,22,23,89,31,30,11,19,8,6,235,27,16,62,27,20,5,23,10,4,196,24,8,37,8,7,13,17,5,0,123,21,6,35,11,6,4,9,7,0,103,3,0,5,0,0,7,3,0,0,14,7,0,3,0,0,15,0,0,0,25,3,0,4,6,5,0,0,0,3,23,213,111,573,530,286,307,138,193,33,2380,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,9,0,12,0,19,0,0,0,3,0,9,3,8,0,24,0,0,6,6,6,4,0,9,0,24,0,0,0,8,3,4,0,8,0,33,0,0,8,9,7,4,0,12,0,43,5,0,5,4,4,5,0,0,0,21,5,0,7,0,7,11,5,4,0,36,8,3,4,3,12,8,0,4,0,34,4,0,0,4,0,6,0,0,0,14,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
502011026,0,0,12,0,5,0,3,0,0,20,3,0,7,0,0,0,4,0,0,17,3,0,5,0,0,0,0,4,0,11,3,3,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,18,5,63,33,24,13,15,19,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,11,0,24,19,7,0,3,10,0,76,8,0,18,4,0,3,0,5,0,46,8,0,10,5,4,0,0,0,0,23,3,7,19,0,0,0,0,4,0,36,6,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,60,27,189,282,43,58,34,67,12,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,4,0,11,0,0,0,5,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011028,4,3,9,12,0,0,3,0,0,31,4,0,6,0,4,0,5,0,0,18,4,0,0,4,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,14,62,182,19,0,10,19,7,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,10,0,53,0,16,7,22,8,0,118,10,6,76,3,8,0,29,10,5,139,4,0,97,0,6,3,28,12,0,142,31,19,343,0,15,5,114,22,15,553,10,6,67,0,0,0,6,0,8,101,11,0,29,0,0,0,0,3,4,48,0,0,0,0,0,0,0,0,4,5,104,42,826,137,97,58,229,112,38,1642,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,4,5,5,0,14,0,0,0,0,0,7,0,0,0,11,0,0,0,3,0,3,0,3,0,11,0,0,3,5,4,0,0,6,0,18,0,0,5,6,0,5,0,0,0,13,0,0,0,0,0,0,0,3,0,12,0,0,0,3,4,0,0,4,0,12,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
503011030,6,0,12,3,3,0,0,0,0,20,4,0,11,4,7,0,0,0,0,16,4,0,0,0,0,0,0,0,0,3,3,3,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,4,67,43,20,11,4,13,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,13,4,35,10,7,4,0,9,0,90,13,9,21,5,7,0,0,4,0,48,8,0,18,3,5,0,0,0,0,39,14,0,21,4,3,0,0,0,0,40,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,5,85,24,214,125,74,86,9,66,9,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,3,0,7,0,0,0,4,0,3,0,3,0,15,0,0,0,0,5,4,0,0,0,12,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011032,6,0,24,7,8,5,0,4,0,47,0,0,27,5,3,0,0,3,0,43,7,0,10,0,4,0,3,0,0,22,4,0,16,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,42,3,154,76,34,24,8,17,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011033,3,0,13,4,4,0,0,0,0,22,0,0,12,0,0,0,0,3,0,20,6,0,4,0,0,0,0,0,0,12,7,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,26,4,100,48,13,29,7,20,4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
