POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
501011001,0,0,7,0,0,0,0,12,0,0,0,0,4,3,0,0,15,0,0,0,4,0,0,0,0,3,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,27,25,14,0,106,3,0,0,0,0,3,0,0,8,12,0,0,0,0,0,0,0,18,0,0,0,4,0,0,5,0,21,0,0,5,5,3,13,4,0,28,3,4,5,7,3,6,0,0,29,3,8,13,3,8,10,6,0,47,5,13,16,12,8,16,3,0,72,6,4,12,19,14,3,3,0,66,0,0,18,10,8,3,0,0,50,0,3,3,6,11,0,0,0,27,0,0,0,5,4,0,0,0,18,0,0,3,0,0,0,0,0,9,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
501011003,0,4,0,11,11,3,0,24,0,0,0,0,3,4,0,0,7,0,0,0,0,3,9,0,0,9,0,0,0,0,11,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,4,14,33,45,42,19,0,175,3,0,0,0,0,0,0,0,4,44,0,4,0,3,5,6,0,60,10,7,0,10,3,5,4,0,41,9,3,6,13,8,4,3,0,47,3,8,10,12,10,15,4,0,60,5,12,10,7,16,18,7,0,84,16,18,24,17,15,17,3,5,115,10,22,38,39,23,18,0,0,149,9,8,24,26,15,16,4,0,97,0,0,16,12,19,8,6,0,58,0,0,13,8,7,4,0,0,32,0,0,4,0,5,3,3,0,19,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,0,4
501011004,0,0,3,3,7,0,0,24,0,0,0,5,0,5,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,9,31,35,47,15,0,149,0,0,0,0,0,0,0,0,5,37,0,0,0,5,0,0,0,45,11,3,6,3,4,5,0,3,37,12,0,0,8,8,9,0,0,38,11,3,8,9,14,6,0,0,45,6,4,10,6,13,19,0,0,69,0,15,15,13,3,20,4,0,64,0,9,13,11,20,6,5,0,63,0,12,36,28,21,5,5,0,107,0,0,12,11,3,3,0,0,30,0,0,0,5,9,4,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
501011293,6,3,11,20,11,4,0,58,0,0,3,9,6,14,3,0,38,0,5,4,9,4,6,0,0,23,0,0,0,5,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,24,43,45,102,99,47,7,396,0,3,0,0,0,0,0,0,8,49,0,0,4,0,4,0,0,59,21,7,3,6,5,5,0,0,46,10,4,4,6,9,12,4,0,45,8,7,9,6,8,16,9,0,61,4,5,15,17,14,20,6,0,81,0,18,10,6,15,14,3,0,82,3,3,19,17,14,16,0,0,72,4,12,17,12,15,9,3,0,74,0,0,11,6,13,3,0,0,34,0,3,0,3,10,3,0,0,17,0,0,0,3,5,0,0,0,11,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0
501011294,3,3,0,6,8,0,0,20,0,0,0,3,10,4,0,0,16,0,0,0,3,5,3,0,0,8,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,11,25,38,31,18,0,132,6,0,0,0,0,4,0,0,7,28,0,5,4,0,3,0,0,43,23,8,4,6,3,5,0,0,45,6,0,14,7,8,11,8,3,49,9,4,11,12,13,16,6,0,66,12,17,10,11,24,18,8,0,96,0,6,14,16,30,28,4,0,105,3,11,14,8,20,20,0,0,72,0,5,11,16,12,8,3,0,55,0,0,5,8,6,4,0,0,21,0,0,4,5,4,0,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
501021005,0,0,0,10,4,0,0,13,0,4,0,4,8,9,0,0,19,0,0,0,6,4,5,0,0,14,0,0,6,8,4,4,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,35,41,37,11,0,166,0,0,0,0,0,0,0,0,3,38,0,0,0,0,6,0,0,42,18,0,5,0,3,3,0,0,35,4,4,0,8,5,5,0,0,25,4,0,4,0,6,3,0,4,14,3,0,10,11,9,0,5,0,42,4,4,8,12,14,14,3,0,59,9,15,10,9,7,8,0,0,52,0,3,11,4,3,4,0,0,27,0,0,3,3,4,9,0,0,18,0,0,4,0,5,3,0,0,12,0,3,0,4,5,4,0,0,17,0,0,8,3,3,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0
501021007,0,0,0,0,3,0,0,19,0,4,0,3,4,6,0,0,21,0,0,4,0,11,11,0,0,26,0,0,4,5,9,8,0,0,30,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,21,23,38,45,7,0,145,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,13,3,0,0,0,3,5,0,0,13,4,4,0,0,0,3,3,0,14,0,0,0,0,4,5,0,0,10,0,4,5,5,4,6,0,0,22,5,4,5,4,12,5,0,0,29,5,9,3,7,5,5,0,0,26,0,4,12,9,4,3,0,0,27,0,0,5,5,4,7,0,0,17,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
501021008,0,0,0,4,0,0,0,8,0,0,4,0,0,0,0,0,7,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,15,18,18,10,9,0,85,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,34,15,0,0,0,0,0,0,0,19,8,0,0,3,0,0,0,0,13,0,4,7,4,8,5,0,0,23,4,3,12,4,5,8,6,0,37,0,4,6,8,9,6,0,0,38,0,3,3,6,10,8,0,0,31,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
501021009,10,14,27,20,11,4,0,93,0,14,36,36,27,25,0,0,138,0,7,26,47,44,30,5,0,160,0,0,36,86,88,72,7,0,291,0,0,6,6,9,7,0,0,24,0,0,0,0,4,4,0,0,16,0,0,0,3,0,0,0,0,3,8,48,152,231,213,189,34,4,884,4,0,0,0,0,0,0,0,3,33,0,0,3,0,0,0,0,37,14,0,0,4,0,0,0,0,18,6,0,3,4,6,6,6,0,38,6,6,8,3,6,8,5,0,45,0,4,11,3,13,8,4,0,44,0,4,12,4,10,11,0,0,50,4,14,6,5,10,13,0,0,51,5,3,13,10,8,10,7,0,57,3,0,11,9,13,5,0,0,45,3,4,12,11,8,12,0,0,41,0,5,12,10,13,4,0,0,50,0,6,7,16,16,11,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
501021010,11,12,13,19,20,3,0,76,0,0,8,20,16,28,11,0,81,0,0,4,14,19,18,3,0,64,0,0,3,10,16,20,0,0,61,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,32,58,80,89,115,19,6,409,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,18,6,0,0,5,0,0,5,0,14,5,0,4,5,0,0,0,0,9,3,0,0,0,0,0,0,0,12,0,0,3,6,4,3,5,0,24,0,3,3,0,3,0,0,0,16,3,5,7,6,3,7,0,0,39,3,4,6,3,12,3,0,0,31,0,0,8,4,3,0,0,0,18,0,0,4,10,3,0,0,0,11,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
