POW_SA2_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
501031020,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,13,0,16,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,11,0,13,6,14,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,18
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,6
502011022,0,0,0,0,0,0,0,9,0,6,5,5,0,26,3,81,4,47,0,162,0,0,0,7,5,9,0,6,0,34,0,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,39,6,103,4,58,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,9,0,12,0,3,0,44
502011023,0,0,0,0,0,3,0,0,0,5,0,0,3,21,3,61,4,37,0,134,0,3,0,11,0,26,0,3,0,46,0,0,0,3,0,8,0,3,0,19,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,36,5,101,4,49,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,14,0,0,0,0,3,5,0,0,0,9,0,0,0,9,0,3,0,0,0,16,0,0,14,0,0,0,0,0,0,22,0,0,14,0,0,5,6,0,0,17,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,36,15,7,19,3,11,0,87
502011024,0,0,0,0,0,0,0,3,0,12,0,5,3,33,7,95,20,35,0,187,0,0,0,11,0,22,0,6,0,50,0,0,0,3,5,3,4,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,47,14,125,18,51,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,0,5,0,3,0,0,0,7,0,0,3,9,0,11,0,0,0,16,0,0,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,15,4,22,0,5,0,60
502011025,0,0,0,11,0,15,0,9,0,38,6,8,8,200,18,285,14,123,3,662,0,3,3,41,10,70,3,31,5,174,5,0,5,19,5,19,3,10,0,53,0,0,7,5,0,0,0,0,0,13,0,3,3,3,0,0,0,0,0,9,0,0,4,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,10,11,13,26,289,32,390,24,183,4,974,0,0,0,3,0,0,0,0,0,8,0,0,3,16,4,16,0,10,0,50,0,0,0,3,3,19,0,4,0,32,0,0,4,14,0,11,0,0,0,30,0,3,35,8,0,3,0,0,0,58,0,0,26,0,0,0,0,0,0,33,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,7,92,49,9,55,4,16,5,228
502011026,0,0,0,0,0,0,0,0,0,3,0,4,3,6,0,20,0,9,0,41,0,0,0,3,0,6,0,5,0,15,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,29,0,16,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,11
502011027,0,0,3,4,0,3,0,0,0,12,3,0,4,44,4,124,15,77,0,261,4,0,0,11,0,14,5,10,0,40,0,0,0,5,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,5,8,60,6,147,17,94,3,345,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,5,0,13,0,0,0,7,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,8,16,0,19,4,6,0,62
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16
502011029,0,0,0,3,0,5,6,4,0,7,0,4,10,27,7,89,5,38,0,166,0,0,4,9,0,12,4,8,0,28,3,0,0,0,0,9,0,0,0,15,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,3,4,20,35,3,105,12,53,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,0,4,3,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,6,0,3,19,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,9,55,9,5,7,0,6,0,85
503011030,0,0,0,3,0,0,0,4,0,10,0,5,3,65,0,54,0,31,0,153,3,0,3,21,6,3,0,5,0,39,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,5,3,7,105,8,56,0,36,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,8,0,3,0,0,0,30
503011031,0,0,0,21,0,15,0,5,0,41,9,46,11,189,17,231,13,64,5,587,6,6,8,54,21,71,9,15,0,183,0,3,0,26,0,32,0,0,0,73,0,0,7,4,0,8,0,3,0,17,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,14,14,51,33,304,44,357,24,88,8,929,0,0,0,0,0,3,0,0,0,4,0,8,0,10,0,13,0,8,0,35,0,5,0,8,3,4,0,3,0,29,0,0,3,0,0,8,4,5,0,26,0,0,7,5,0,3,0,4,0,21,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,14,21,25,8,33,3,12,0,122
503011032,0,0,0,9,0,5,0,3,0,16,3,13,3,115,11,57,3,18,0,225,0,0,0,49,0,25,0,5,0,87,3,0,3,21,0,8,0,6,0,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,9,15,8,196,22,96,3,29,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,17,0,0,0,8,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,9,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,13,0,9,0,6,0,49
503011033,0,0,0,3,0,6,0,5,0,12,5,4,4,79,10,82,6,27,0,211,0,0,0,18,4,18,0,9,0,47,0,0,0,4,3,13,0,3,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,101,21,121,7,44,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,14,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,3,0,7,0,36
503011034,0,0,0,11,0,0,0,0,0,18,4,34,6,107,12,83,7,42,0,284,0,3,3,35,9,13,0,16,0,79,0,3,0,6,4,4,0,3,0,27,0,0,4,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,15,159,26,108,4,52,0,416,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,11,0,0,0,6,0,3,0,0,0,7,0,0,0,5,0,4,0,0,0,8,0,0,3,3,5,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,0,11,0,9,4,52
503011035,0,15,0,24,0,9,0,10,0,66,15,110,35,306,93,107,22,80,9,777,6,23,25,107,47,19,10,33,5,273,0,5,7,34,14,6,0,3,0,73,0,11,6,11,3,0,0,0,0,29,0,11,5,6,8,0,0,0,0,26,0,5,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,11,0,0,0,4,0,0,0,3,11,21,33,178,83,493,171,137,30,135,18,1283,0,11,0,0,0,0,0,0,0,11,0,5,5,11,4,0,4,7,0,40,0,12,7,21,10,4,0,8,0,64,0,12,5,13,9,0,0,0,0,48,0,20,15,6,3,0,0,6,0,49,0,15,7,8,0,0,0,0,0,39,0,5,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,84,37,73,25,5,4,24,3,262
503011036,0,5,0,10,0,0,0,0,0,15,7,29,11,189,5,32,11,32,5,308,3,4,7,24,0,6,0,5,0,48,6,8,0,10,0,3,0,0,0,25,0,4,0,5,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,15,38,16,238,12,41,12,40,6,423,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,8,0,0,4,3,0,3,0,0,0,13,0,4,3,0,4,0,0,0,0,10,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,12,16,29,4,7,0,0,0,75
503021037,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,4,0,4,0,22,3,0,0,5,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,28,0,7,0,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,12
503021038,0,0,0,8,0,6,0,0,0,13,3,5,4,128,18,95,6,46,0,318,3,8,6,42,5,23,0,21,0,109,0,5,3,18,3,5,0,0,0,46,0,0,3,4,0,4,0,0,0,8,0,0,5,0,0,0,0,0,0,12,0,5,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,23,28,209,36,131,11,72,3,514,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,3,0,22,0,0,0,9,0,7,0,4,0,17,6,3,4,4,9,6,0,0,0,24,0,0,10,0,4,0,0,0,0,19,0,9,7,4,4,0,0,0,0,24,0,0,5,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,17,29,31,19,19,0,3,0,123
503021039,0,4,0,7,0,7,0,9,0,27,3,12,4,137,18,144,3,90,0,422,3,3,8,57,15,49,3,22,0,160,8,0,0,24,0,14,0,6,0,51,0,0,7,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,13,20,21,239,40,218,8,128,10,687,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,8,0,5,0,24,0,3,0,21,3,7,0,0,0,32,0,5,6,15,3,6,0,0,0,31,0,5,0,11,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,53,11,18,3,8,0,126
503021040,0,0,0,8,0,3,0,10,0,23,3,5,5,57,14,62,0,60,0,202,4,5,0,24,5,17,0,16,0,70,0,4,5,13,4,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,12,6,112,21,96,0,81,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,8,0,20,0,0,4,7,0,0,0,4,0,11,0,0,0,0,5,4,0,0,0,11,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,3,8,0,8,0,61
503021042,0,3,0,12,0,9,3,0,0,41,12,76,17,277,87,226,11,135,11,841,5,38,3,90,39,54,6,46,4,278,9,9,3,31,18,24,0,8,0,104,0,3,9,13,10,0,0,0,0,28,6,5,3,3,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,4,0,3,14,21,30,135,41,426,159,319,18,199,26,1348,0,0,0,0,0,0,0,0,0,3,0,6,6,11,3,19,0,4,0,53,0,14,5,14,5,5,3,8,0,49,5,6,0,13,3,6,0,3,0,41,0,13,15,7,13,0,0,0,0,50,3,16,15,4,6,0,0,0,0,44,0,6,3,0,0,0,0,0,0,11,0,8,9,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,10,60,50,53,38,37,3,21,3,274
503021043,0,4,0,8,3,0,0,6,0,22,3,25,6,98,32,82,17,52,0,322,3,9,4,56,15,21,3,13,0,123,0,0,7,14,11,10,0,5,0,46,0,0,5,5,0,0,0,0,0,16,0,0,5,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,13,43,30,188,72,109,23,77,0,549,0,4,0,0,0,0,0,0,0,4,0,0,0,8,0,0,5,0,0,23,0,0,4,10,3,3,0,0,0,18,0,7,4,4,7,3,0,5,0,31,3,8,9,5,9,0,0,0,0,38,0,9,11,7,3,0,0,3,0,23,0,4,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,27,31,42,17,14,4,5,0,147
503021295,0,3,0,9,0,0,0,0,0,14,3,13,14,57,20,13,4,28,9,165,0,24,3,45,12,4,4,13,3,113,0,5,0,10,13,3,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,15,0,0,0,4,4,0,0,0,0,5,0,3,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,12,18,7,51,23,131,52,26,7,48,25,376,0,0,0,0,0,0,0,0,0,3,0,5,0,4,6,0,0,5,0,16,0,3,0,9,0,0,0,0,0,19,0,9,8,9,5,0,0,4,0,23,0,3,12,5,11,0,0,0,0,36,0,3,4,3,7,0,0,4,0,20,0,5,3,0,4,0,0,0,0,15,0,0,9,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,7,5,21,32,31,36,3,0,10,4,150
503021296,0,0,0,9,0,3,0,5,0,20,0,19,4,89,21,49,6,47,3,251,3,8,3,54,15,24,6,19,0,138,0,3,0,24,3,15,0,3,0,49,0,3,3,13,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,3,41,20,196,46,96,11,85,11,506,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,15,0,0,0,7,3,3,0,3,0,26,0,6,5,9,0,8,3,0,0,24,0,8,9,0,0,0,0,0,0,23,0,4,14,7,0,0,0,0,0,26,0,3,6,0,0,0,0,0,0,9,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,6,18,34,27,8,18,5,12,0,137
503021297,0,14,7,38,19,35,3,24,3,152,10,184,42,466,234,493,21,217,38,1699,15,154,57,323,217,185,13,159,12,1138,16,48,22,128,103,65,6,23,0,409,3,30,20,21,60,10,0,11,0,165,7,29,5,15,17,5,0,4,0,78,0,0,5,7,9,0,0,0,0,30,0,10,4,13,3,0,0,0,0,26,0,0,5,20,9,6,3,11,32,94,64,477,155,1037,669,801,49,451,86,3785,0,3,4,8,5,0,0,0,0,35,0,18,12,41,35,37,0,31,3,178,6,40,14,52,53,38,0,16,0,218,7,36,19,32,54,23,0,15,3,180,21,93,40,23,82,15,0,9,0,279,8,91,30,12,64,9,0,0,5,228,0,56,18,4,21,5,0,0,0,102,9,51,12,3,14,0,0,7,0,93,0,5,0,7,3,5,0,0,8,23,45,393,155,193,321,127,8,75,23,1330
504011044,0,0,0,0,0,0,0,6,0,9,0,0,0,45,3,39,5,50,0,145,0,3,4,9,0,18,3,10,0,53,0,0,0,5,0,5,0,3,0,22,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,9,3,7,25,71,8,65,10,73,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,0,17,0,0,3,0,3,5,0,10,0,23,0,4,0,5,0,0,0,0,0,10,0,0,23,0,0,0,0,4,0,26,0,0,17,0,0,0,6,0,0,25,0,0,13,0,0,0,0,0,0,13,0,0,23,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,4,80,17,4,10,5,17,0,142
504011045,0,0,0,8,6,0,4,4,0,25,5,23,3,85,21,33,12,32,0,208,0,4,8,28,9,12,10,17,0,97,0,0,0,3,3,3,0,4,0,21,0,0,8,0,0,0,0,0,0,12,0,0,7,0,0,3,0,3,0,13,0,0,7,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,8,35,35,132,36,57,19,68,9,396,0,0,0,0,0,0,0,5,0,6,0,0,0,9,5,0,3,0,0,21,0,3,0,6,0,3,0,0,0,19,0,0,4,3,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,25,0,0,29,0,0,0,0,0,0,33,0,0,11,0,0,0,0,0,0,20,0,0,9,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,4,5,77,27,7,11,7,9,0,148
