POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
501011001,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,54,37,22,30,14,6,9,0,193,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,8,3,9,3,0,0,0,0,0,0,15,0,9,11,0,0,0,0,0,0,18,0,3,17,9,3,0,0,0,0,37,0,4,5,5,5,0,0,0,0,24,0,0,4,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011003,0,5,4,4,0,4,0,0,0,15,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,27,120,124,45,68,61,15,22,6,480,5,0,0,0,0,0,0,0,0,4,7,53,0,0,0,0,0,0,5,59,3,22,0,0,0,0,0,0,0,26,0,12,5,0,0,0,0,0,0,22,0,14,19,0,0,0,0,0,0,37,0,18,35,11,0,3,0,0,0,65,6,22,19,16,8,5,3,0,0,81,0,12,18,8,15,15,0,0,0,63,0,10,8,4,15,12,0,5,0,54,0,0,0,0,4,3,0,0,0,18,0,0,3,0,4,8,4,4,0,25,0,0,0,0,0,0,0,3,0,15,0,0,0,3,4,3,0,0,0,11,0,0,0,0,0,7,0,0,0,10,0,5,4,0,0,0,0,3,0,17
501011004,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,108,96,55,69,45,9,10,0,424,0,4,0,0,0,0,0,0,0,4,5,61,0,0,0,0,0,0,0,70,0,26,0,0,0,0,0,0,0,33,3,10,10,0,0,0,0,0,0,24,5,18,21,6,0,4,0,0,0,47,3,12,23,12,0,0,0,0,0,53,0,9,17,15,8,9,0,0,0,68,3,8,11,14,19,6,4,0,3,61,0,3,3,7,13,12,3,3,0,45,0,3,0,0,3,10,4,0,0,21,0,0,5,0,5,5,0,3,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,9
501011293,0,6,3,0,3,3,4,8,0,31,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,117,111,75,180,109,41,34,4,700,0,3,3,0,0,0,0,0,0,12,8,124,0,0,0,0,0,0,0,127,0,70,3,0,0,0,0,0,0,79,3,29,15,3,3,0,0,0,0,59,3,19,30,8,5,5,0,0,0,63,8,20,62,16,14,6,0,5,0,119,4,11,38,30,38,14,0,0,0,136,0,0,11,15,46,14,0,3,0,87,4,11,7,7,36,18,13,8,0,98,0,0,4,6,9,15,5,5,0,35,5,0,0,5,4,12,5,3,0,26,0,0,0,0,0,3,3,3,0,14,0,0,0,0,0,12,0,5,0,25,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,3,0,9
501011294,0,3,3,6,0,4,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,121,113,58,106,67,15,23,3,521,0,0,0,0,0,0,0,0,0,3,3,65,0,0,0,0,0,0,0,71,0,28,7,0,0,0,0,0,0,39,0,10,9,0,0,0,0,0,0,22,0,12,9,5,0,3,0,0,0,33,0,8,15,9,12,0,0,0,0,50,3,5,15,20,8,3,0,0,0,53,0,5,7,6,17,5,0,0,0,49,0,0,0,0,9,10,0,6,0,21,0,0,0,0,4,11,4,3,0,20,0,4,0,0,6,3,3,4,0,18,0,3,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,3
501021005,0,0,0,0,3,4,5,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,59,67,34,39,47,9,11,3,278,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,57,3,34,8,0,0,0,0,0,0,42,0,25,14,0,0,0,0,0,0,34,4,8,13,3,0,0,0,0,0,35,0,5,12,5,9,0,0,0,0,38,6,7,11,14,13,8,3,0,0,56,0,4,10,17,21,9,0,0,0,56,0,0,0,0,9,4,0,0,0,19,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,0,5,7,0,13,0,0,0,0,4,5,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021007,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,23,10,31,26,3,8,0,136,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9,0,0,10,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021008,0,0,0,0,3,4,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,34,51,58,50,104,62,14,18,0,391,0,0,0,0,0,0,0,0,0,4,6,44,0,0,0,0,0,0,0,52,0,23,6,0,0,0,0,0,0,26,3,10,5,0,0,0,0,0,0,18,5,4,3,0,0,0,0,0,0,15,0,4,13,3,0,0,0,0,0,22,0,3,3,9,7,0,0,0,0,22,3,0,0,3,3,4,0,0,0,17,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021009,0,0,0,0,5,9,5,6,0,30,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,25,66,45,27,70,71,7,25,4,337,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,39,0,24,4,0,0,0,0,0,0,31,0,16,3,0,3,0,0,0,0,21,7,9,6,0,4,0,0,0,0,30,4,3,21,3,6,0,0,0,4,36,0,5,4,3,6,0,0,0,0,29,3,0,0,0,14,6,0,0,0,24,0,0,0,0,6,4,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
501021010,0,5,0,0,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,28,11,20,40,7,21,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
