POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
502011027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,5,0,0,0,8,0,5,0,0,24,0,0,0,0,0,0,0,0,0,4,18,4,0,14,28,22,11,0,0,97,0,0,0,0,0,0,3,0,0,3,24,7,3,10,46,47,10,0,10,153,8,0,0,17,45,53,24,0,0,148,6,0,0,0,0,5,3,0,0,21,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,10,3,0,0,0,9,10,0,0,0,32,9,0,0,6,9,6,6,0,0,39,5,0,0,0,5,8,0,0,0,19,77,11,22,27,93,69,14,0,0,314,39,4,10,24,70,57,28,0,0,224,4,0,0,0,3,0,0,0,0,15,6,5,3,0,7,9,3,0,0,32,10,4,5,0,13,12,8,0,4,57
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,10,0,0,0,0,6,0,4,0,0,7,8,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,10,4,0,0,0,6,4,0,0,0,11,8,0,0,5,3,0,0,0,0,18,3,0,3,4,3,0,0,0,0,12,48,7,5,19,39,25,7,0,0,154,27,13,9,11,63,61,21,0,0,200,0,0,0,0,0,0,0,0,0,5,6,0,0,0,9,0,0,0,0,15,7,0,0,0,6,3,0,0,0,14
502011029,17,0,3,4,14,3,26,0,0,71,25,6,13,12,20,15,3,0,0,94,178,15,21,42,74,52,13,0,8,393,11,4,0,0,14,8,0,0,0,49,20,0,7,7,20,21,0,0,4,84,3,0,0,0,3,0,0,0,0,8,21,0,7,6,7,12,0,0,0,57,9,3,6,6,15,12,13,0,0,72,7,0,5,0,5,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,15,0,0,0,9,12,0,0,0,32,0,0,0,4,3,5,6,0,0,22,16,4,0,3,11,15,0,0,0,51,29,0,0,6,10,15,5,0,0,71,35,8,3,11,33,30,5,0,0,130,10,0,0,3,5,0,0,0,0,19,7,0,6,6,8,6,0,0,6,32,17,3,4,9,7,11,10,0,3,61
503011030,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,15,3,7,5,10,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,0,0,21,9,7,0,20,34,29,43,0,0,132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,5,4,0,4,13,15,8,6,10,3,4,0,0,0,53,0,0,0,0,0,3,4,0,0,13,10,7,4,5,3,8,3,0,0,34,11,3,5,11,11,11,8,0,8,69,7,0,5,3,11,9,13,0,0,50,0,0,0,3,0,0,0,0,0,12,5,0,6,4,3,6,5,0,0,27,8,5,7,0,0,3,0,0,0,15
503011031,0,0,0,0,3,5,0,0,0,3,6,0,0,0,5,0,3,0,0,15,12,5,3,6,11,7,3,0,0,37,0,0,0,0,0,0,0,0,0,0,19,0,10,6,13,18,13,0,0,77,4,5,3,7,6,0,9,0,0,27,97,17,36,58,81,81,71,4,5,436,23,6,10,30,39,59,87,0,7,265,4,0,0,0,3,0,8,0,0,23,5,0,0,0,0,3,0,0,0,8,20,0,0,8,9,7,8,0,0,52,27,0,3,6,7,0,7,0,0,52,46,3,8,18,22,11,14,0,7,126,15,0,0,6,15,10,25,0,0,61,17,0,9,5,13,6,4,0,0,50,97,14,31,45,57,51,41,0,8,349,155,20,47,54,124,118,104,0,8,630,10,5,0,0,11,10,0,0,0,35,27,9,16,13,25,27,33,0,0,145,14,0,8,18,17,18,16,0,8,90
503011032,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,3,28,3,6,4,18,13,4,0,0,78,0,0,0,0,0,0,0,0,0,9,20,9,9,8,18,28,28,0,0,122,18,5,18,23,45,63,90,0,5,264,0,0,3,0,4,0,0,0,0,11,3,0,0,0,0,0,3,0,0,8,26,0,0,0,4,0,3,0,0,35,11,7,0,9,7,3,0,0,0,34,25,6,4,11,4,12,9,0,3,71,0,0,0,3,5,7,0,0,0,24,9,0,3,5,6,5,0,0,0,40,17,0,6,5,3,4,0,0,0,39,47,15,10,20,37,45,39,0,0,216,6,0,5,0,0,0,0,0,0,13,12,0,0,9,8,15,11,0,3,55,8,0,6,8,9,13,9,4,0,58
503011033,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,5,7,4,9,7,14,6,0,0,56,0,0,0,0,0,3,0,0,0,0,27,4,9,16,16,12,24,0,0,115,5,0,6,9,15,25,30,0,0,93,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,7,4,0,0,0,12,0,0,0,0,24,3,0,0,0,0,0,0,0,0,11,38,5,4,6,12,12,4,0,0,71,8,0,0,5,3,7,6,0,0,25,5,0,0,0,0,0,0,0,0,4,36,11,7,14,10,13,10,0,0,96,24,6,8,12,14,14,13,0,0,96,0,0,0,0,0,0,0,0,0,7,20,8,12,3,12,12,9,0,0,67,0,0,4,3,6,7,4,0,0,32
503011034,3,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,16,6,0,0,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,22,3,5,5,13,16,3,0,0,69,3,0,3,0,0,0,4,0,0,10,20,4,3,15,29,28,32,0,3,130,10,0,3,19,19,29,30,0,6,112,3,0,0,0,5,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,5,0,5,5,0,4,0,0,0,19,11,0,3,0,0,0,0,0,0,29,30,4,11,9,18,14,7,0,0,98,16,0,3,4,0,8,19,0,0,49,12,3,4,3,10,7,0,0,0,44,102,30,29,46,45,30,34,4,3,312,89,27,27,48,111,104,76,0,0,474,6,0,4,0,0,6,0,0,0,20,17,5,6,5,6,3,14,0,0,52,16,6,0,4,7,10,10,0,0,55
503011035,0,0,0,0,0,4,0,0,0,5,22,4,9,4,5,4,0,0,0,44,19,3,14,9,17,9,15,0,0,79,0,0,0,0,3,4,0,0,0,12,36,12,13,8,33,31,14,0,3,141,5,7,3,3,0,0,5,0,0,28,44,9,25,34,41,36,57,0,0,254,55,16,41,61,93,107,151,0,6,525,12,4,3,0,9,12,16,0,0,52,9,3,4,0,0,0,5,0,0,20,29,5,5,14,10,16,10,0,0,88,50,4,8,23,7,9,0,0,5,105,224,63,100,95,156,151,110,0,5,907,33,3,5,4,21,31,54,4,0,156,49,13,11,22,27,19,8,0,3,149,520,148,201,296,379,364,320,16,9,2240,1683,450,553,824,1302,1046,538,38,58,6489,14,0,0,11,9,3,6,0,0,53,66,20,20,34,29,58,35,0,0,262,66,20,18,23,64,48,41,0,15,294
503011036,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,7,4,0,0,4,0,7,0,0,0,18,11,0,0,7,13,7,10,0,0,48,25,0,4,6,22,11,4,0,5,78,0,0,0,0,0,4,0,0,0,4,9,0,4,0,4,5,3,0,0,22,4,0,0,7,14,19,17,0,0,63,11,0,3,4,18,9,4,0,0,46,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,18,8,0,0,4,0,3,3,0,0,18,40,11,16,8,16,21,4,0,0,114,6,0,0,3,3,0,16,0,0,39,56,11,24,25,42,6,4,0,4,163,98,19,29,47,58,48,29,0,3,321,157,21,30,61,102,65,52,0,3,494,28,5,8,27,43,28,16,0,4,161,18,6,8,8,15,17,7,0,0,80,9,4,3,8,5,19,10,0,3,55
503021037,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,9,28,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,15,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,7,0,4,0,3,3,0,0,0,13,0,3,0,0,3,7,0,0,0,28,9,0,3,0,10,8,0,0,0,36,0,0,0,0,0,0,6,0,0,11,5,0,0,3,4,3,4,0,0,15
503021038,3,0,0,0,0,0,0,0,0,4,9,4,0,5,8,9,4,0,0,31,11,5,3,7,14,8,12,0,0,59,197,60,62,130,177,116,60,0,0,810,69,20,23,35,80,62,33,0,3,332,15,4,0,5,6,3,10,0,0,51,41,8,15,14,27,33,26,0,4,165,35,15,15,37,61,95,157,0,6,414,6,0,0,4,3,0,8,0,0,21,18,0,4,3,10,3,3,0,0,43,16,8,20,14,11,10,0,0,0,79,23,8,9,12,11,12,5,0,0,87,126,21,37,56,76,69,65,0,5,454,28,0,0,10,9,10,23,0,0,80,46,11,7,11,13,13,4,0,3,113,102,16,29,27,48,40,18,0,9,282,101,22,20,50,73,88,75,0,5,431,7,0,0,7,3,5,0,0,0,24,25,11,5,11,24,25,14,0,0,123,30,0,8,12,35,24,27,0,10,148
503021039,0,0,0,0,0,3,5,0,0,9,8,0,0,0,0,7,0,0,0,12,10,3,5,0,4,6,4,0,0,36,0,0,0,0,0,0,0,0,0,0,27,7,7,10,12,10,4,0,0,81,0,0,0,0,3,0,3,0,0,11,49,6,14,19,43,41,47,0,3,219,25,4,11,37,64,83,142,0,0,373,7,5,0,4,4,0,3,0,0,27,4,0,0,4,0,0,5,0,0,12,18,0,4,3,5,3,5,0,0,34,24,3,0,0,6,6,0,0,0,38,63,16,15,22,32,25,22,0,0,188,10,0,3,3,10,7,45,0,0,82,14,0,0,4,17,4,0,0,0,43,172,42,39,40,62,48,29,0,7,444,211,55,65,79,163,196,121,6,13,902,17,0,4,4,5,13,4,0,0,39,27,8,9,21,21,24,30,0,0,134,26,0,7,10,21,10,14,0,4,83
503021040,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,10,0,0,5,5,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,26,4,3,6,3,14,0,0,0,58,5,0,0,0,5,4,0,0,0,21,18,4,13,12,17,20,41,0,0,129,19,4,12,15,36,37,51,0,4,171,4,0,0,3,0,0,5,0,0,6,4,0,4,0,0,4,0,0,0,15,4,3,0,0,0,0,0,0,0,10,15,0,6,0,5,9,4,0,0,44,49,5,7,15,19,19,12,0,0,122,9,0,0,4,8,13,12,0,0,42,19,0,0,0,7,8,0,0,0,40,32,0,3,5,12,11,17,0,0,78,72,15,18,25,75,81,91,0,0,378,10,6,0,10,5,5,7,0,0,40,34,11,3,4,12,17,14,0,0,93,12,6,3,4,12,12,17,0,7,72
503021042,0,0,0,4,0,0,0,0,0,11,129,30,54,69,143,87,58,0,4,578,33,7,8,16,29,23,24,0,0,135,14,4,10,5,22,11,7,0,0,74,90,24,21,51,75,98,38,0,9,412,16,5,3,3,10,7,8,0,0,54,75,21,28,52,86,77,95,0,5,439,39,12,18,43,100,130,142,3,3,480,26,7,3,15,25,14,16,0,0,105,41,10,14,17,33,42,22,0,0,172,123,20,41,42,71,42,26,0,7,364,79,8,24,34,40,44,20,0,0,247,336,80,129,169,257,263,138,4,9,1393,55,9,12,28,41,46,59,0,0,256,69,17,13,30,52,21,10,0,4,219,126,10,49,52,92,74,41,0,5,444,715,141,186,270,482,398,248,4,23,2472,49,15,7,21,32,33,16,0,0,180,99,20,37,60,116,120,85,0,5,546,61,17,21,47,76,64,66,0,21,378
503021043,6,0,0,0,5,4,0,0,0,17,15,3,0,6,3,13,4,0,0,46,24,3,9,8,11,26,21,0,0,115,0,0,0,0,0,0,0,0,0,0,36,7,15,21,30,22,12,0,0,138,13,4,0,0,6,8,5,0,0,48,43,3,5,17,51,36,43,0,3,207,27,11,18,30,50,60,76,0,6,277,0,0,4,6,11,5,21,0,0,35,9,0,0,0,0,0,0,0,0,12,51,10,7,19,12,21,7,0,0,132,21,4,4,8,0,9,0,0,0,47,125,28,50,55,94,82,72,0,3,507,18,8,8,13,12,18,31,0,0,102,21,3,4,3,25,15,4,0,0,78,87,27,34,29,53,49,33,0,0,299,605,138,202,243,491,401,278,9,15,2387,9,0,4,4,6,6,0,0,0,29,29,7,9,7,19,22,15,0,0,103,29,7,8,32,23,24,30,0,8,164
503021295,3,0,0,0,0,0,4,0,0,7,241,73,63,187,356,251,103,4,17,1295,71,21,27,32,57,47,23,0,0,271,4,0,0,0,0,0,0,0,0,4,49,16,16,21,58,51,26,0,0,241,4,0,3,0,0,4,8,0,0,22,12,5,5,9,16,14,24,0,0,82,85,29,39,72,136,173,190,0,10,728,154,24,46,51,110,79,30,0,3,505,37,12,7,6,9,16,4,0,0,81,37,7,11,23,24,25,12,0,0,132,25,4,12,15,14,20,10,0,0,92,157,60,60,90,149,137,81,4,4,735,39,11,17,23,66,57,115,0,0,321,650,130,139,208,391,230,144,0,23,1920,62,20,16,31,54,41,33,0,4,257,186,45,51,91,160,122,69,9,9,740,13,3,4,9,11,4,6,0,0,53,33,8,16,19,38,35,25,0,0,178,43,10,20,25,63,59,53,3,16,282
503021296,0,0,0,0,0,0,0,0,0,6,5,5,3,4,7,4,6,0,0,38,37,12,10,9,27,25,13,5,0,135,0,3,3,0,0,0,4,0,0,11,38,5,16,21,52,53,19,0,4,203,31,3,4,5,19,14,10,0,3,84,69,26,28,37,70,78,89,0,0,399,109,25,36,62,148,140,217,0,11,751,172,36,50,66,132,103,37,0,3,599,9,0,3,3,3,6,4,0,0,35,27,9,7,3,21,10,0,0,0,64,26,4,9,9,16,13,3,3,0,79,135,26,37,66,94,79,54,0,0,498,49,11,17,32,50,54,70,5,3,282,67,21,11,18,41,27,35,0,0,226,60,19,18,30,49,49,33,0,0,252,140,40,44,55,129,125,99,0,3,640,26,3,5,7,9,14,16,0,0,87,71,9,18,40,64,67,29,0,0,299,27,12,15,25,52,48,49,3,8,238
503021297,19,0,13,15,19,10,13,0,3,84,1651,456,719,1069,1951,1405,732,47,59,8084,125,27,52,90,147,122,89,9,7,662,165,58,67,124,195,161,125,8,7,899,450,136,215,311,577,580,232,4,25,2539,123,22,44,65,129,138,82,8,3,611,344,91,153,226,421,380,334,11,17,1969,318,146,173,350,749,975,1390,8,43,4152,214,44,62,113,206,145,104,0,15,906,219,52,67,83,140,166,119,6,6,869,1462,359,490,764,1160,1037,474,9,38,5798,180,45,75,93,134,124,51,0,7,712,2952,843,1375,1969,3435,2882,1964,69,97,15584,352,88,158,268,543,625,837,10,19,2900,2251,436,581,719,1017,705,349,10,59,6122,286,66,78,108,232,220,164,6,3,1160,1368,319,454,649,1149,995,528,31,55,5544,96,19,41,57,62,87,59,0,0,422,212,62,66,85,242,229,130,0,16,1042,382,96,178,312,566,582,495,18,123,2760
504011044,0,0,0,0,0,0,0,0,0,4,12,0,8,12,23,7,3,0,0,65,182,46,38,79,194,153,46,4,8,744,4,0,0,3,7,0,0,0,0,23,57,13,20,29,62,58,25,0,0,270,46,12,14,22,41,40,13,0,0,182,39,0,7,15,26,17,20,0,0,127,17,11,10,15,36,25,22,0,4,135,28,12,20,16,15,17,18,0,0,118,4,4,0,0,0,0,0,0,0,15,3,0,0,4,0,3,0,0,0,13,15,3,10,7,7,9,4,0,0,55,39,3,12,14,19,10,7,0,0,95,14,5,3,0,11,11,8,0,0,56,18,5,4,3,15,20,3,0,0,67,56,16,14,12,19,14,0,0,0,129,63,5,14,31,56,48,49,0,0,274,5,3,0,0,0,6,0,0,0,21,28,6,5,20,31,26,9,0,0,129,49,19,15,14,56,35,25,0,8,226
504011045,0,0,0,0,0,0,0,0,0,3,16,12,8,10,29,26,17,0,3,128,125,30,26,47,94,98,55,0,9,480,22,3,0,8,12,9,3,0,0,60,100,23,31,35,94,101,34,0,4,438,36,6,5,5,25,34,9,0,0,119,59,8,15,26,45,45,31,0,0,229,29,8,8,17,25,33,44,0,0,169,53,14,7,17,48,35,19,0,5,203,6,0,0,0,3,9,0,0,0,20,13,0,0,0,3,5,0,0,0,32,13,0,3,0,3,7,0,0,0,42,51,4,16,20,19,26,15,0,0,146,30,6,0,12,13,23,9,0,0,92,39,9,9,6,14,12,3,0,3,89,98,17,20,26,36,33,12,0,6,243,85,26,34,46,128,110,107,0,3,530,12,3,0,0,4,3,0,0,0,31,90,16,21,24,51,50,32,0,3,284,69,20,19,33,71,50,45,3,11,313
504011046,0,0,0,0,5,0,4,0,0,16,3,0,0,0,0,0,0,0,0,10,5,0,0,5,7,4,3,0,0,27,4,0,0,0,0,0,0,0,0,4,9,4,3,3,12,23,3,0,0,61,3,0,0,0,0,4,3,0,0,13,22,4,3,7,23,11,10,0,0,89,16,4,13,7,47,39,58,0,4,188,12,0,8,0,5,14,9,0,0,43,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,4,7,0,0,0,8,0,0,0,0,16,22,8,14,5,16,11,12,0,0,83,4,4,4,0,4,3,10,0,0,33,62,10,6,7,36,27,11,0,0,153,49,3,9,6,22,6,5,0,0,103,48,12,12,14,48,35,28,0,4,204,13,0,0,10,3,10,16,0,0,55,19,0,3,4,9,7,8,0,0,56,8,3,7,3,10,10,12,0,4,65
504011047,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,4,0,0,19,51,17,17,35,26,29,25,0,6,204,3,0,0,0,0,0,0,0,0,3,33,10,10,9,40,21,11,0,0,138,5,0,7,0,6,5,3,0,0,36,176,48,51,73,130,130,108,0,3,727,63,20,21,41,116,134,117,0,9,521,20,5,7,4,17,6,27,0,0,79,5,3,0,9,7,7,0,0,0,29,21,3,9,8,13,13,3,0,0,81,21,5,4,3,3,3,0,0,0,38,42,15,17,18,33,26,21,0,0,179,35,5,6,13,18,31,26,0,0,135,51,3,9,5,10,14,3,0,0,101,60,13,24,20,34,23,17,0,0,198,108,33,41,54,110,92,72,0,0,512,6,0,3,0,9,5,4,0,0,33,46,11,13,23,54,53,40,0,8,249,21,10,19,18,22,40,31,0,13,177
504011048,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,3,0,3,4,0,10,0,0,42,8,0,0,0,0,0,0,0,0,7,24,3,4,6,16,10,11,0,0,76,0,0,0,0,12,8,9,0,0,32,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,11,3,3,4,0,0,0,0,0,21,6,6,0,3,8,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,31,6,6,4,9,12,8,0,0,81,27,8,11,13,27,7,9,0,0,108,0,0,0,0,0,0,0,0,0,0,9,0,0,4,9,8,0,0,0,35,8,0,0,0,3,0,4,0,0,20
504021049,3,0,5,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,10,5,6,3,7,38,19,8,0,0,82,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,0,0,10,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,91,14,28,43,63,37,10,0,5,292,4,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,7,6,6,0,0,0,17
504021050,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,5,0,0,0,29,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,3,0,0,0,11,0,0,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,3,0,0,0,12,34,0,3,7,10,0,0,0,0,57,5,0,0,0,0,0,5,0,0,8,4,0,0,0,0,0,0,0,0,4,52,11,5,13,19,10,3,0,0,109,16,7,0,10,6,3,5,0,6,47,3,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,8,6,0,0,0,0,3,0,0,0,12
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,3,3,0,0,29,4,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,3,0,0,0,16,3,0,0,0,0,3,0,0,0,11,5,0,0,0,0,0,0,0,0,5,4,0,0,6,3,0,0,0,0,13,17,0,0,3,11,0,4,0,0,31,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,12,3,0,0,0,3,0,0,0,5,6
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,6,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,7,12,4,0,4,5,6,3,0,0,29,7,0,0,0,5,0,0,0,0,17,19,0,6,6,4,11,0,0,0,46,11,0,0,3,4,4,3,0,0,23,33,8,0,12,19,12,12,0,0,89,14,4,6,8,22,20,12,0,0,93,13,0,4,3,3,0,0,0,0,27,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,12,25,4,9,5,4,0,7,0,0,44,10,0,0,0,8,0,3,0,0,21,39,10,8,4,8,5,3,0,0,76,58,8,18,14,20,9,7,0,3,138,39,3,4,11,32,34,16,0,0,147,5,0,0,0,0,0,0,0,0,11,23,4,3,4,9,0,0,0,0,36,15,0,3,0,8,3,5,3,0,42
