POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
501021011,101,0,0,0,0,100,282,0,0,0,0,282,250,4,8,0,0,263,244,3,12,0,0,262,254,19,15,0,0,280,228,15,3,0,0,251,236,27,14,0,3,288,246,25,18,0,0,292,189,24,9,0,0,227,164,20,11,0,0,197,45,5,12,3,0,66,10,4,4,0,0,17,5,0,0,0,0,0,2253,151,95,13,8,2523,17,0,0,0,0,19,46,0,0,0,0,49,34,0,0,0,0,34,32,0,0,0,0,32,31,3,0,0,0,31,17,3,0,0,0,24,31,0,0,0,0,31,10,5,0,0,0,20,26,0,0,0,0,27,36,0,0,0,0,36,30,4,0,0,0,36,14,3,0,0,0,16,9,0,0,0,0,10,348,17,12,3,0,372,99,8,0,0,0,108,40,0,0,0,0,44,2735,169,113,13,19,3049,19,0,0,0,0,22,75,0,0,0,0,78,69,0
501021012,9,0,0,0,0,9,27,0,0,0,0,23,32,0,11,0,0,39,30,3,5,0,0,41,24,13,6,0,0,38,34,6,3,0,0,45,23,8,4,0,0,38,18,3,5,0,0,30,23,12,7,0,0,32,17,4,9,0,0,28,3,0,0,0,0,7,5,0,0,0,0,6,0,0,0,0,0,0,237,48,48,0,0,334,108,0,0,0,0,108,32,0,0,0,0,32,18,0,0,0,0,21,11,0,0,0,0,11,13,0,0,0,0,22,4,0,4,0,0,11,3,0,3,0,0,7,0,0,4,0,4,7,7,0,0,0,0,8,7,5,0,0,0,17,3,0,3,0,0,15,0,0,3,5,0,12,0,0,0,0,0,3,220,9,33,6,4,267,24,3,0,0,0,28,16,0,0,0,0,12,495,57,78,15,7,647,22,0,0,0,0,22,38,0,6,0,0,39,39,0
501021014,64,0,0,0,0,64,173,0,0,0,0,175,222,0,7,0,0,229,275,6,3,0,0,286,289,15,13,0,0,319,275,10,8,5,0,296,247,8,8,5,0,275,211,15,13,6,5,242,200,17,20,6,3,244,174,20,16,0,0,218,62,7,15,12,0,88,5,6,8,3,3,25,0,0,8,4,0,12,2202,102,116,35,17,2475,38,0,0,0,0,47,25,0,0,0,0,27,38,0,0,0,0,39,31,0,0,0,0,33,32,0,0,0,0,35,25,0,5,0,0,31,16,0,4,0,0,21,21,0,3,0,0,28,14,3,4,3,0,32,25,6,9,4,0,38,23,3,14,3,5,40,6,0,9,6,0,21,4,5,5,5,0,27,297,21,50,30,7,407,89,7,3,0,0,105,38,0,4,0,0,50,2631,133,177,69,28,3037,28,0,0,0,0,28,92,0,3,0,0,91,115,0
501021015,97,0,0,0,0,97,211,0,0,0,0,207,206,4,7,0,0,214,241,14,9,0,0,262,242,14,7,0,0,261,231,15,12,0,0,254,227,16,8,0,0,249,258,19,17,0,0,290,241,18,13,0,0,267,156,19,13,0,0,185,61,5,0,0,3,77,9,4,0,0,0,17,0,0,0,0,0,3,2164,121,87,9,6,2387,110,0,0,0,0,111,49,0,0,0,0,51,32,0,0,0,0,34,24,0,6,0,0,27,15,0,5,0,0,17,25,4,7,0,0,31,22,0,0,0,0,24,15,0,5,0,0,23,20,0,6,0,0,28,28,0,4,0,0,35,20,3,5,0,0,28,9,0,0,0,0,9,0,3,4,0,0,6,363,9,42,4,3,419,114,4,3,0,0,125,38,0,3,0,6,45,2683,134,135,14,11,2979,29,0,0,0,0,29,88,0,0,0,0,88,96,0
501021016,34,0,0,0,0,34,87,0,0,0,0,88,99,0,0,0,0,102,89,5,5,0,0,97,118,8,6,0,0,133,121,9,6,0,0,132,164,5,7,0,0,173,159,5,12,0,3,186,156,8,3,0,0,173,88,5,7,0,4,103,27,0,3,0,0,31,0,0,5,0,0,8,0,0,3,0,0,6,1144,43,47,12,9,1257,14,0,0,0,0,14,22,0,0,0,0,22,13,0,0,0,0,13,8,0,0,0,0,8,9,0,0,0,0,9,10,0,0,0,0,11,13,0,0,0,0,12,15,0,3,0,0,21,15,0,3,0,0,17,15,0,3,0,0,25,3,0,3,0,0,14,3,3,0,6,0,13,0,0,0,3,0,7,143,5,18,15,0,187,88,0,5,0,0,90,31,0,0,0,4,41,1405,52,73,27,18,1578,8,0,0,0,0,8,36,0,0,0,0,40,30,0
501021251,4,0,0,0,0,4,17,0,0,0,0,21,23,0,0,0,0,25,33,0,3,0,0,40,19,3,9,0,0,30,20,3,8,0,0,36,21,3,12,5,0,32,21,7,0,0,0,32,18,4,7,0,0,24,6,0,5,0,0,14,4,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,201,28,36,0,0,263,76,0,0,0,0,82,14,0,4,0,0,13,11,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,6,4,0,7,0,0,11,0,0,4,0,0,0,4,0,0,0,0,4,7,0,5,0,0,10,7,4,3,0,0,11,0,0,6,0,0,3,3,0,3,0,0,6,0,0,0,0,0,5,138,7,33,0,0,178,16,0,0,0,0,20,4,0,0,0,0,9,362,30,69,4,0,469,12,0,0,0,0,12,21,0,0,0,0,21,23,0
501021252,17,0,0,0,0,17,26,0,0,0,0,26,18,0,0,0,0,19,18,0,3,0,0,29,20,5,3,0,0,25,33,3,0,0,0,36,19,5,7,0,0,31,26,5,9,0,0,35,19,0,5,0,0,28,10,8,5,3,0,22,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,219,30,31,7,0,285,10,0,0,0,0,14,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,4,6,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,12,11,0,7,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,55,0,7,3,0,70,9,0,3,0,0,14,5,0,0,0,0,5,281,36,46,9,0,373,0,0,0,0,0,0,3,0,0,0,0,3,3,0
501021253,98,0,0,0,0,99,215,0,5,0,0,223,247,6,8,0,0,267,279,14,17,0,0,315,260,33,16,0,0,312,271,38,31,0,0,348,248,40,33,0,4,332,293,58,27,5,0,380,231,34,30,4,0,299,190,32,29,4,0,251,53,13,13,0,0,75,11,4,6,0,0,26,9,3,0,0,0,7,2404,284,215,19,12,2937,216,0,0,0,0,222,120,0,0,0,0,122,71,0,9,0,0,74,74,0,0,0,0,80,42,0,8,0,0,53,41,5,8,0,3,55,36,0,11,0,0,47,53,3,6,0,0,64,41,11,7,0,0,61,52,9,21,3,0,85,56,11,15,0,0,82,21,8,14,5,0,49,9,4,3,3,0,22,837,51,104,21,9,1025,149,6,8,3,5,169,56,0,5,0,12,75,3452,346,336,44,32,4207,93,0,0,0,0,93,292,0,5,0,0,297,339,5
501021254,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,11,10,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,8,4,0,0,0,0,4,8,0,0,0,0,11,4,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,55,10,12,4,3,80,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,5,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,14,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,94,8,20,3,3,131,5,0,0,0,0,5,18,0,0,0,0,18,12,0
501031017,20,0,0,0,0,20,77,0,0,0,0,82,83,3,5,4,0,98,91,10,11,0,0,103,85,12,12,3,0,110,96,5,13,6,0,119,102,19,25,6,0,153,102,8,12,5,5,134,87,13,24,12,0,140,76,9,13,8,3,113,29,9,18,8,0,65,3,3,10,6,0,27,0,0,12,12,0,28,856,89,167,74,13,1191,28,0,3,3,0,34,8,0,0,0,0,12,7,0,0,0,0,4,11,0,0,3,0,13,4,0,0,0,0,10,10,0,0,0,0,9,11,0,9,0,0,19,14,0,0,0,0,18,17,0,9,0,0,33,24,3,10,5,0,35,5,6,14,5,0,31,12,0,6,6,0,31,8,4,5,9,0,17,154,15,53,36,10,262,66,5,9,5,0,84,22,0,10,9,4,45,1105,107,233,123,27,1590,16,0,0,0,0,16,34,0,0,0,0,34,19,0
501031018,18,0,0,0,0,23,30,0,0,0,0,34,31,4,3,0,0,42,52,4,3,0,0,60,49,12,13,0,0,72,45,10,15,0,0,66,35,17,3,5,3,65,34,16,18,4,0,71,35,6,17,3,4,65,34,8,5,5,0,63,20,5,16,9,0,43,0,0,0,5,0,12,4,0,4,6,0,17,389,80,104,45,13,631,35,0,0,0,0,38,12,0,3,0,0,13,11,0,0,0,0,11,10,0,0,0,0,8,9,0,3,0,0,14,9,0,3,0,0,9,11,0,6,0,0,19,11,4,4,0,0,16,8,4,0,0,0,14,15,7,5,0,0,19,10,3,9,4,0,29,12,0,9,6,0,27,0,0,5,11,0,16,146,22,41,30,0,240,30,0,3,6,0,39,13,4,3,0,0,22,578,104,156,80,17,933,8,0,0,0,0,8,21,0,0,0,0,19,19,0
501031019,50,0,0,0,0,50,89,0,3,0,0,89,89,4,4,0,0,89,65,7,6,0,0,77,76,10,8,0,0,98,61,11,7,0,0,85,78,15,6,0,0,99,76,19,14,0,6,107,81,13,21,5,0,120,75,15,15,3,3,108,29,4,7,0,0,45,5,4,9,5,0,21,0,0,3,0,0,5,769,106,100,13,10,999,45,0,0,0,0,45,11,0,0,0,0,11,22,0,0,0,0,22,10,0,3,0,0,13,6,0,0,0,0,9,15,0,0,0,0,21,16,0,0,0,0,22,15,0,0,0,0,18,8,0,5,3,0,18,22,0,6,5,0,40,13,0,8,4,0,29,13,0,0,4,0,18,13,5,3,0,0,19,201,11,30,14,5,261,43,7,0,0,0,50,17,3,4,0,4,31,1027,129,142,27,16,1345,26,0,0,0,0,26,42,0,3,0,0,41,36,0
501031020,25,0,0,0,0,31,35,0,0,0,0,33,39,7,3,0,0,41,28,9,0,4,0,48,40,10,0,3,0,61,36,9,8,7,0,62,41,14,12,9,5,77,41,15,25,10,4,94,54,16,13,8,0,96,31,7,14,7,0,69,15,10,19,3,4,50,3,5,18,6,0,30,0,5,10,4,0,16,396,102,131,62,17,700,24,0,0,0,0,29,13,0,0,0,0,12,12,0,0,0,0,14,12,0,4,0,0,16,10,0,0,0,0,18,9,0,0,0,0,10,11,0,0,0,0,15,12,0,3,0,0,17,17,0,7,4,0,36,20,6,10,7,0,31,18,0,10,7,0,39,0,6,11,5,0,25,0,6,4,5,0,21,162,16,60,30,6,274,31,4,12,5,0,53,11,3,3,6,0,19,598,123,207,98,21,1040,8,0,0,0,0,8,14,0,0,0,0,14,19,0
502011021,11,0,0,0,0,11,7,0,0,0,0,7,10,0,3,0,0,15,8,0,4,0,0,9,8,3,3,0,0,13,4,3,5,0,0,14,10,4,5,0,0,21,8,6,10,0,0,22,5,4,0,0,0,16,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,26,36,4,3,149,8,0,4,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,4,0,0,3,0,0,7,3,0,5,0,0,9,6,4,0,0,0,11,7,0,13,0,0,24,6,0,7,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,42,13,45,5,3,110,6,0,3,0,0,14,5,0,0,0,4,7,132,42,93,6,8,282,0,0,0,0,0,0,9,0,0,0,0,9,10,0
502011022,15,0,0,0,0,15,25,0,0,0,0,25,23,0,4,0,0,30,11,6,0,0,0,22,10,10,12,0,0,31,14,3,6,0,0,31,13,3,11,4,0,32,18,10,12,0,0,31,17,13,18,0,0,43,11,3,11,0,0,28,4,9,0,0,0,16,0,4,0,0,0,6,0,0,6,0,0,6,160,57,80,8,0,305,110,0,0,0,0,110,32,0,0,0,0,35,21,0,4,0,0,23,7,0,3,0,0,10,7,0,0,4,0,7,5,0,0,0,0,5,7,0,9,0,0,15,11,3,6,0,0,12,0,5,10,4,0,16,9,0,5,3,0,30,6,6,10,3,0,22,8,3,4,0,0,16,0,6,4,0,0,5,222,31,52,16,0,314,19,4,0,0,0,22,16,0,0,0,5,21,411,90,128,20,6,660,11,0,0,0,0,11,26,0,0,0,0,29,24,3
502011023,61,0,0,0,0,61,114,0,0,0,0,116,112,7,4,0,0,120,115,10,8,0,0,137,108,12,3,0,0,123,98,12,14,0,0,118,95,22,14,0,0,133,84,22,10,0,0,124,106,34,16,3,0,151,60,12,12,0,0,91,34,10,4,0,0,42,6,3,0,0,0,7,3,0,0,0,0,7,991,134,94,3,0,1226,83,0,5,3,0,90,61,0,3,0,0,66,50,0,0,0,0,46,25,0,4,0,0,31,25,0,3,0,0,30,30,0,6,0,0,36,24,5,5,0,0,39,28,3,4,0,0,36,28,0,0,4,0,38,24,7,7,0,0,42,23,5,12,4,0,34,22,0,0,0,0,24,10,0,0,0,0,9,443,29,48,11,4,529,46,8,7,0,0,56,25,3,0,3,3,33,1506,169,145,22,11,1852,16,0,0,0,0,16,73,0,0,0,0,80,107,0
502011024,19,0,0,0,0,19,28,0,7,0,0,29,33,0,8,0,0,38,32,0,7,0,0,46,41,13,8,0,0,63,33,10,10,0,0,55,30,14,11,0,0,52,27,14,13,0,0,48,22,13,17,0,0,53,12,14,10,0,0,42,7,0,3,0,0,19,0,3,6,3,0,12,0,4,0,0,0,3,277,80,107,9,4,478,99,0,0,0,0,102,76,0,0,0,0,83,27,0,6,0,0,35,16,5,3,0,0,25,7,0,4,0,0,20,10,4,4,0,0,17,4,0,5,0,0,17,9,6,11,0,0,31,15,7,11,0,0,30,17,4,7,3,0,29,6,4,13,0,0,28,5,6,6,0,0,18,0,0,0,0,0,7,305,27,82,8,6,436,35,5,11,0,0,51,24,0,6,0,6,34,645,121,203,28,18,1001,15,0,0,0,0,15,49,0,6,0,0,48,62,3
502011025,95,0,0,0,0,95,210,0,0,0,0,214,230,10,6,0,0,247,205,17,14,0,4,241,208,27,23,3,0,262,195,39,21,0,0,254,194,42,26,4,4,266,214,40,25,4,0,272,175,34,26,0,0,231,133,25,20,3,0,182,38,14,7,4,0,62,13,7,4,0,0,26,0,4,0,0,0,4,1899,253,179,20,13,2358,337,0,0,0,0,338,215,0,5,0,0,221,85,4,9,0,0,92,56,0,7,0,0,65,47,4,4,0,0,57,41,3,5,0,0,49,36,0,11,0,0,54,26,3,7,3,0,36,38,3,8,0,4,59,57,8,19,0,0,76,29,12,9,0,0,55,14,4,9,0,0,29,12,3,6,4,0,28,1005,42,93,16,3,1163,108,0,4,0,0,116,76,4,3,0,11,98,3087,299,284,39,26,3732,55,0,0,0,0,55,206,0,4,0,0,215,248,7
502011026,5,0,0,0,0,5,16,0,0,0,0,16,15,4,0,0,0,19,6,4,0,0,0,8,10,0,0,0,0,22,14,4,3,0,0,20,14,9,8,0,0,32,8,0,8,0,0,20,9,3,5,0,0,24,5,9,6,0,0,16,5,5,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,124,46,31,5,0,204,27,0,0,0,0,30,14,0,0,0,0,15,3,0,0,0,0,3,0,0,5,0,0,6,4,0,5,0,0,6,6,0,0,0,0,5,3,0,4,0,0,10,0,0,0,0,0,0,0,3,5,0,0,7,0,3,0,0,0,4,0,0,5,0,0,5,4,0,7,0,0,7,0,0,3,0,0,5,69,12,26,5,0,109,9,0,0,0,0,11,4,0,0,0,0,5,200,52,61,8,4,323,6,0,0,0,0,6,11,0,0,0,0,11,3,0
502011027,21,0,0,0,0,21,36,0,3,0,0,47,44,9,5,0,0,59,41,8,13,0,0,59,40,15,10,4,0,68,44,13,8,0,0,69,41,10,14,0,0,62,35,6,13,0,4,59,36,16,19,0,0,67,35,7,4,0,0,45,9,3,0,0,0,17,3,0,4,0,0,7,0,0,0,0,0,0,377,81,95,8,3,563,137,0,0,0,0,137,52,0,4,0,0,59,32,0,0,0,0,36,21,0,0,0,0,23,3,0,4,0,0,14,12,0,9,0,0,20,9,5,3,0,0,19,13,5,5,0,0,20,12,7,7,0,0,26,15,0,4,0,0,26,10,3,5,4,0,17,11,0,4,0,0,15,6,0,0,0,0,5,321,22,57,5,3,412,15,0,6,0,0,22,15,0,4,0,4,19,732,108,156,16,13,1021,20,0,0,0,0,20,59,0,3,0,0,62,69,5
502011028,4,0,0,0,0,4,13,0,4,0,0,14,16,0,0,0,0,20,26,0,3,0,0,30,24,0,4,0,0,30,16,0,4,0,0,26,25,6,3,0,0,28,22,3,5,0,0,28,13,0,8,0,0,23,14,3,4,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,174,16,38,0,0,237,4,0,0,0,0,4,8,0,0,0,0,6,4,0,0,0,0,4,8,0,3,0,0,11,4,0,0,0,0,5,8,0,0,0,0,9,5,0,0,0,0,6,8,6,5,0,0,15,5,0,3,0,0,8,16,4,4,0,0,23,13,3,3,0,0,15,0,6,0,0,0,12,3,0,0,4,0,6,80,16,30,5,0,131,9,0,7,0,0,15,8,0,0,0,0,6,268,35,76,4,0,392,4,0,0,0,0,4,6,0,0,0,0,6,28,3
502011029,60,0,0,0,0,56,139,0,0,0,0,142,195,0,3,0,0,199,209,5,10,0,0,223,243,11,14,3,0,272,216,15,12,0,4,248,261,12,12,0,0,291,262,14,16,0,0,294,264,12,17,7,0,294,148,6,18,4,0,174,41,4,8,0,0,54,10,4,3,8,0,23,0,0,5,5,0,3,2051,87,106,26,12,2278,86,0,0,0,0,93,39,0,6,0,0,41,38,0,4,0,0,41,24,0,6,0,0,26,31,0,4,0,0,39,28,0,0,0,0,31,16,0,5,0,0,20,14,0,5,3,0,22,33,4,0,0,0,40,35,7,3,5,0,49,27,4,10,0,0,44,10,0,4,5,0,18,4,0,5,3,0,20,378,25,44,26,0,477,129,0,3,3,0,130,39,0,0,6,6,57,2596,116,156,56,22,2946,21,0,0,0,0,25,62,0,0,0,0,62,72,0
503011030,0,0,0,0,0,0,16,0,0,0,0,19,27,0,0,0,0,29,39,5,3,0,0,45,27,3,6,0,0,35,18,12,7,0,0,32,18,10,10,0,0,37,19,16,3,0,0,47,6,20,8,0,0,36,19,9,3,0,0,29,3,6,5,0,0,16,0,3,0,0,0,8,0,0,0,0,0,3,204,80,46,6,0,340,50,0,0,0,0,54,35,0,3,0,0,41,22,0,0,0,0,23,15,0,0,0,0,12,10,0,4,0,0,15,5,0,3,0,0,4,9,3,0,0,0,10,9,8,4,0,0,21,3,6,0,0,0,12,6,5,10,0,0,25,3,3,3,0,0,16,4,4,0,0,0,9,4,4,4,5,0,19,170,45,44,12,0,266,6,0,0,0,0,11,7,0,0,0,0,14,390,124,93,19,3,633,0,0,0,0,0,0,23,0,0,0,0,23,33,0
503011031,17,0,0,0,0,22,87,0,0,0,0,88,131,9,4,0,0,139,164,19,11,0,0,190,128,30,7,0,0,165,101,37,10,0,0,150,102,39,8,0,0,153,66,43,14,3,0,128,71,24,11,0,0,111,56,24,17,0,0,99,20,8,14,0,0,38,5,6,8,0,0,15,4,5,6,0,0,19,954,232,110,7,3,1309,182,0,0,0,0,184,227,0,0,0,0,233,88,0,7,0,0,96,50,0,3,0,0,57,32,5,0,0,0,37,27,4,3,0,0,37,11,0,8,0,0,23,17,12,0,0,0,25,20,0,5,5,0,37,24,12,0,0,0,35,29,16,10,0,0,59,13,14,6,0,0,38,15,13,11,3,0,41,736,73,69,21,3,909,43,0,0,0,0,45,29,0,0,5,5,35,1766,309,183,29,11,2300,21,0,0,0,0,21,136,0,3,0,0,134,215,3
503011032,11,0,0,0,0,11,30,0,0,0,0,30,50,4,3,0,0,61,77,11,10,0,0,91,63,12,13,0,0,86,53,15,11,0,0,77,52,19,3,0,0,70,47,24,8,0,0,79,33,29,14,0,0,80,21,14,12,0,0,52,8,6,4,0,0,20,5,3,0,0,0,7,0,4,0,0,0,6,453,146,70,10,0,680,79,0,0,0,0,83,83,0,3,0,0,90,40,5,0,0,0,49,24,0,3,0,0,30,10,3,5,0,0,15,9,10,0,0,0,18,8,5,0,0,0,12,3,14,0,0,0,19,15,9,6,7,0,33,11,12,9,3,0,32,9,18,9,9,0,41,7,10,6,0,0,24,0,3,8,7,0,18,292,80,65,23,7,462,23,0,0,0,0,33,8,5,0,4,0,15,785,235,139,32,9,1193,12,0,0,0,0,12,56,0,0,0,0,53,86,0
503011033,3,0,0,0,0,3,23,0,0,0,0,21,28,3,6,0,0,39,36,9,3,0,0,44,32,15,5,0,0,50,30,6,4,0,0,42,29,15,7,0,0,49,26,29,3,0,0,62,19,19,3,0,0,45,9,8,3,0,0,29,10,4,0,0,0,12,0,0,0,0,0,4,0,0,3,3,0,8,232,115,45,4,0,400,82,0,0,0,0,77,58,0,0,0,0,62,38,0,0,0,0,38,20,4,4,0,0,24,10,0,0,0,0,14,4,6,5,0,0,12,4,4,3,0,0,9,7,0,4,0,0,16,4,5,12,3,0,16,8,3,12,0,0,24,6,9,4,0,0,18,4,4,3,0,0,12,3,4,0,0,0,9,243,34,45,4,0,330,14,5,0,0,0,19,13,0,0,0,0,19,499,154,98,11,4,762,3,0,0,0,0,3,32,0,0,0,0,32,35,0
