POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
507011150,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,4,0,18,27,3,4,13,3,4,3,7,7,56,100,10,5,7,0,17,0,3,12,3,53,0,13,5,29,13,13,10,28,0,113,9,12,18,19,27,14,27,44,4,163,6,11,35,29,40,13,21,36,0,189,11,14,43,22,44,17,31,63,6,258,15,22,109,25,100,27,45,102,8,456,36,39,152,32,122,35,92,157,12,681,70,49,261,25,229,57,294,263,21,1271,134,125,475,30,336,88,382,221,34,1821,153,146,412,14,270,64,236,117,21,1435,206,133,371,16,161,51,172,43,24,1176,175,113,279,5,83,47,132,44,6,884,430,213,345,6,118,49,124,41,16,1336,134,38,65,0,16,8,15,5,3,296,226,42,42,0,39,5,20,0,6,373
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,14,0,5,3,0,0,0,0,0,0,13,0,4,5,14,0,9,3,0,0,35,3,6,3,22,3,8,3,7,0,50,0,0,4,17,7,0,0,4,0,41,4,3,10,18,4,3,0,9,0,50,3,12,12,34,14,5,0,14,0,89,3,18,20,22,15,3,0,12,0,92,10,14,18,23,12,0,4,7,3,96,20,39,19,17,14,4,3,9,5,125,5,23,27,11,19,5,9,7,4,116,19,34,13,3,9,4,5,7,0,98,7,41,20,4,6,0,4,4,0,86,41,78,27,0,11,3,9,8,5,184,9,17,4,0,3,0,0,0,0,34,19,11,5,0,5,3,0,0,0,37
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,7,0,3,0,0,3,0,0,0,0,17,0,4,0,5,0,5,0,12,0,34,6,7,7,9,11,12,0,0,0,52,0,10,6,9,4,10,0,12,0,50,5,0,3,9,10,12,0,11,3,47,3,11,5,16,15,25,3,15,0,88,6,13,5,21,7,11,4,7,4,77,4,21,17,21,7,6,3,13,4,97,3,24,12,29,8,9,4,7,0,106,7,20,9,5,7,0,3,12,0,68,5,24,5,3,0,0,0,3,0,48,4,25,3,0,3,0,0,3,0,45,11,19,7,0,6,3,0,0,0,44,0,6,4,0,0,0,0,0,0,3,0,12,0,0,0,3,0,0,0,15
507011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,5,10,26,0,0,0,3,0,0,0,0,0,10,4,13,6,21,6,16,5,16,0,76,0,9,7,26,5,24,0,15,0,88,5,12,13,32,11,24,0,19,0,114,8,16,14,21,13,22,3,16,0,120,9,33,24,53,16,30,8,28,4,204,10,29,30,56,14,21,9,44,5,229,18,42,40,58,26,14,19,45,4,268,26,59,54,57,40,18,22,29,0,305,27,46,44,26,27,10,11,9,5,207,21,60,31,13,12,5,5,11,4,159,20,45,14,8,0,5,4,11,0,101,47,47,18,8,10,3,0,3,0,134,4,12,6,0,0,0,0,0,0,23,14,12,0,0,0,5,0,0,0,29
507011155,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,21,0,5,9,0,4,0,6,6,38,82,0,3,0,0,5,0,0,3,0,10,0,0,6,0,0,3,0,3,5,15,0,0,0,0,7,0,0,9,0,18,0,0,9,0,8,0,5,8,0,26,0,0,32,0,12,4,4,10,0,71,4,8,70,4,26,0,3,28,4,155,4,10,130,0,20,3,17,32,7,225,7,24,173,11,79,0,67,77,12,447,22,56,275,11,121,0,107,147,8,750,53,86,395,13,149,11,88,67,9,872,44,125,453,12,103,8,81,52,14,883,92,112,402,10,63,6,58,52,20,802,280,333,646,13,116,14,89,69,30,1594,142,72,88,0,34,0,18,13,8,376,221,49,52,0,40,0,5,10,8,389
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,9,0,0,0,0,4,0,0,0,0,4,0,0,0,10,0,7,0,4,0,21,0,4,3,11,0,6,0,3,0,28,0,3,3,21,0,10,0,9,0,44,6,3,6,11,0,12,3,16,0,58,3,5,8,23,4,14,3,15,0,66,0,6,6,39,7,9,3,10,0,81,10,11,12,36,11,6,6,25,0,113,4,14,17,19,11,0,15,13,3,99,8,18,10,6,21,6,4,3,0,76,6,15,13,7,6,3,3,0,0,59,9,15,3,0,9,4,5,8,0,52,32,28,8,0,4,4,0,0,0,86,6,4,4,0,0,0,0,0,0,15,15,21,6,0,6,0,0,0,0,46
507011159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,16,0,3,3,3,5,3,3,10,37,71,5,11,0,3,0,7,0,7,3,48,6,16,7,70,10,86,10,55,0,263,5,19,5,81,23,55,18,44,7,262,17,12,18,65,18,44,14,30,6,219,9,17,21,77,33,44,22,45,0,278,20,41,51,113,74,60,39,44,0,437,35,34,64,98,66,52,42,50,6,443,41,60,84,129,102,67,64,46,5,611,72,129,133,123,162,63,69,46,16,810,68,113,113,58,95,23,63,44,9,600,68,124,93,80,67,29,34,18,10,520,75,124,60,56,48,16,20,13,7,425,197,196,72,93,65,17,29,22,10,702,53,22,11,14,4,9,6,0,0,121,69,43,7,29,7,9,3,0,0,179
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,3,8,0,5,6,17,8,66,3,49,0,148,12,3,10,20,3,56,6,21,0,129,7,6,6,27,11,44,8,21,0,130,11,3,21,28,15,56,6,25,0,167,7,14,21,51,29,48,3,39,3,215,6,18,29,70,31,40,11,42,0,264,27,34,42,65,29,28,17,20,0,275,33,55,43,57,36,26,5,16,5,286,20,51,32,22,26,10,6,14,0,184,16,68,34,17,22,7,4,7,10,191,14,48,16,8,10,4,5,3,0,108,27,50,10,0,13,12,5,5,6,124,9,19,0,0,0,0,0,0,0,31,19,28,3,0,0,3,0,0,0,55
507011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,3,7,0,0,0,4,20,40,5,3,0,0,0,4,0,3,4,22,0,14,4,46,8,161,4,85,0,327,8,13,10,53,17,133,10,54,0,293,4,10,19,48,21,110,8,46,3,271,10,8,19,51,18,111,6,47,0,278,25,31,38,99,33,113,12,68,3,423,22,28,46,115,40,91,7,52,3,414,59,35,58,122,43,72,11,32,5,431,70,51,57,80,55,39,13,19,5,386,48,65,41,22,33,11,9,5,3,237,35,73,22,26,26,9,5,4,0,200,22,55,8,12,11,3,0,7,4,119,42,96,18,15,11,0,5,0,0,195,11,9,4,0,6,0,0,0,0,25,14,30,5,4,0,0,0,0,0,53
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,4,0,12,5,3,0,5,0,13,0,7,0,32,6,0,3,13,4,10,3,7,0,55,0,3,13,18,0,3,4,7,0,54,5,3,10,12,16,5,0,7,0,65,9,10,16,28,12,8,5,16,0,100,4,12,31,23,14,10,5,7,4,111,14,15,41,31,23,6,15,13,0,160,19,29,57,26,31,12,9,17,0,199,15,31,44,11,15,8,11,10,3,139,18,31,48,0,10,3,3,8,4,126,17,29,28,0,3,0,3,3,0,98,17,31,33,0,11,4,4,4,0,106,10,7,5,0,3,0,0,0,0,23,20,11,8,0,0,0,3,0,0,33
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,19,3,3,0,0,0,3,0,6,0,18,0,3,3,10,3,49,0,36,4,113,0,4,6,19,13,41,0,30,0,116,0,3,10,12,9,30,3,17,0,91,7,9,18,27,11,16,3,29,0,116,13,7,31,45,15,18,5,34,0,176,15,16,22,46,18,28,15,37,5,208,24,24,48,53,28,20,19,33,0,243,34,23,76,22,26,16,43,28,6,285,23,36,45,21,26,5,33,15,6,210,23,36,33,3,22,8,31,11,0,172,19,55,24,5,10,5,19,10,0,143,33,89,45,9,16,3,28,24,0,243,18,24,6,0,0,0,0,0,0,49,15,26,7,0,0,5,8,5,0,61
507011260,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,21,36,0,15,10,8,10,0,9,10,53,123,3,0,5,0,3,3,0,10,7,37,0,6,3,40,15,69,10,32,3,176,3,10,9,25,8,51,8,43,3,162,6,14,15,24,25,33,19,35,6,174,7,11,33,28,33,40,23,30,9,220,15,32,81,51,57,75,49,65,5,420,27,40,115,50,107,70,98,108,6,623,36,79,133,72,149,68,224,123,16,897,72,133,230,72,247,78,299,105,23,1250,108,158,222,36,212,34,143,73,14,1000,118,208,249,38,165,34,110,52,16,999,130,170,226,19,69,14,69,33,11,739,314,418,418,24,103,29,94,45,34,1482,138,85,87,4,32,9,16,5,7,381,199,125,47,4,23,5,14,0,5,432
507021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,0,0,0,0,13,17,0,6,0,0,5,0,0,0,0,16,4,9,3,42,7,17,0,15,3,96,6,16,0,42,5,4,0,16,0,98,4,14,11,38,6,11,7,7,0,102,5,9,9,43,20,9,3,19,0,118,5,14,17,70,19,14,4,12,0,154,13,22,24,82,33,12,5,15,3,211,22,33,33,72,19,7,4,16,9,203,20,45,39,44,37,17,3,18,5,224,25,71,34,22,29,3,4,8,4,196,27,84,19,16,26,6,0,4,6,188,37,52,18,10,6,8,3,0,0,137,79,94,15,6,10,7,0,0,4,215,20,26,0,3,6,4,0,0,0,54,31,52,5,4,4,21,0,0,6,121
507021165,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,17,31,4,15,19,11,4,4,9,9,85,166,15,15,8,16,16,10,0,6,12,98,0,31,13,151,15,150,12,115,9,511,19,58,27,172,42,102,14,101,9,535,29,73,51,199,49,92,17,96,4,609,30,95,63,197,75,97,21,112,17,705,85,150,116,337,127,137,38,150,8,1147,94,221,129,358,217,126,33,174,18,1381,176,363,225,350,269,120,70,173,18,1748,263,543,319,324,441,85,126,164,26,2279,212,618,245,178,472,67,134,113,21,2062,235,746,184,148,337,57,115,82,37,1920,200,691,98,102,191,42,94,72,14,1500,635,1280,165,148,240,35,145,212,23,2884,207,184,29,4,36,11,10,30,5,509,321,314,13,4,24,25,4,14,14,738
507021166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,4,6,3,0,3,0,23,40,5,5,0,3,0,0,3,5,0,40,0,12,11,46,3,70,0,39,7,191,4,13,7,62,16,59,7,27,0,202,3,23,22,59,24,40,3,52,4,225,19,23,40,76,27,43,3,40,0,272,25,38,52,130,41,69,9,54,0,417,37,51,74,155,57,42,11,46,3,468,43,77,78,145,62,37,18,42,16,517,59,95,106,89,74,28,13,39,13,534,67,110,71,54,53,28,7,18,3,402,47,168,62,19,37,13,4,12,0,361,55,120,25,12,10,10,8,8,0,254,92,218,41,15,17,9,6,18,0,418,37,42,7,5,5,5,0,5,0,104,42,82,6,0,7,6,0,0,0,144
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,6,10,3,0,4,8,22,49,9,0,0,0,3,4,4,0,0,20,0,6,9,31,6,33,6,24,3,114,0,0,8,14,13,30,15,21,0,113,0,4,24,12,25,29,20,31,0,142,14,10,28,15,25,44,26,23,4,180,15,12,62,22,56,50,36,66,5,322,20,10,89,17,55,59,43,82,0,386,39,35,166,21,84,57,101,106,8,612,72,51,212,19,108,70,100,80,15,732,84,53,132,13,94,46,78,45,6,556,103,46,117,4,54,35,53,19,4,445,76,29,90,11,29,14,34,8,0,297,151,61,101,13,33,23,24,13,3,419,58,14,11,0,7,4,0,0,0,102,86,13,12,3,8,7,6,0,6,133
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,15,16,0,5,0,0,0,3,3,0,0,16,0,12,4,4,5,34,0,15,0,73,4,4,5,6,9,28,9,20,0,81,0,11,9,17,7,23,0,16,4,90,3,6,9,26,7,13,6,15,0,88,5,15,13,40,7,22,4,16,0,123,11,21,12,49,15,30,7,18,0,172,12,28,21,68,15,18,5,8,3,172,9,37,35,41,20,6,18,10,5,177,10,50,18,18,11,4,7,14,3,134,12,66,21,3,6,0,0,4,3,115,11,56,6,0,0,3,0,3,3,91,14,73,12,0,0,0,3,7,0,117,5,8,5,0,0,0,0,0,0,23,11,15,0,0,4,0,4,3,0,34
507031170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,16,0,0,0,3,0,0,0,0,0,8,0,4,4,14,0,13,0,11,3,51,0,3,8,16,3,11,4,14,0,56,3,4,8,19,3,7,5,13,0,65,6,4,4,26,6,9,8,14,0,73,8,13,12,58,12,9,7,25,0,138,5,11,7,60,10,15,4,27,0,143,7,23,26,76,7,3,8,12,3,173,9,26,30,64,24,5,3,32,0,188,7,39,13,31,13,0,4,3,0,112,15,43,8,13,10,5,0,0,0,98,6,32,5,3,3,0,4,7,0,61,23,35,21,5,7,0,6,9,0,109,10,0,5,0,0,0,0,0,0,19,4,5,3,0,0,0,3,0,0,11
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,0,0,7,0,0,6,11,0,4,0,9,0,25,0,0,0,10,0,5,4,6,0,30,0,4,0,8,3,0,0,6,0,28,0,0,0,8,5,4,0,5,0,28,5,0,16,9,9,7,10,9,0,70,4,0,10,6,20,3,15,18,0,82,17,0,9,9,19,3,35,27,0,131,16,7,37,7,30,0,82,28,9,210,20,9,44,0,26,4,61,17,0,189,11,14,28,10,21,3,61,13,6,166,20,15,28,6,10,3,48,15,0,138,46,20,49,3,12,3,62,18,10,229,11,3,6,0,0,0,7,0,0,29,35,8,4,0,0,0,0,0,0,53
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,22,3,4,4,4,0,0,5,4,47,85,3,4,7,0,3,0,4,5,3,23,0,4,3,5,3,9,0,7,9,30,3,0,10,4,0,5,0,17,0,32,5,0,4,0,9,5,11,21,0,65,6,3,19,7,18,3,5,19,0,73,3,5,53,3,31,9,16,45,8,162,11,12,71,3,44,19,24,58,3,246,21,25,117,8,69,19,89,89,13,439,32,49,209,19,138,16,223,133,21,836,44,69,255,23,151,10,196,148,24,926,71,119,355,6,114,20,221,138,21,1063,59,131,333,10,88,4,220,119,20,993,281,358,934,16,156,10,497,149,52,2448,141,141,270,0,35,0,90,18,14,712,333,157,235,0,39,3,33,3,14,816
507031174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,7,18,4,6,4,0,0,5,0,7,0,21,0,5,0,25,8,78,7,41,0,153,3,10,3,26,5,64,3,29,0,142,0,0,9,28,8,38,4,17,3,110,3,13,13,39,8,38,6,26,0,152,8,8,17,54,22,63,9,36,3,226,17,22,19,55,26,43,3,35,0,224,15,39,25,54,24,48,8,41,3,248,40,36,25,47,36,24,6,23,3,240,24,63,19,25,39,14,8,11,0,201,26,78,14,20,21,3,5,0,3,168,11,52,9,10,8,3,8,5,0,99,34,80,10,14,3,7,5,4,3,153,10,6,0,5,0,0,5,0,0,29,11,9,7,0,0,4,0,0,0,24
507031261,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,5,0,0,5,17,28,0,0,0,0,0,0,0,0,0,13,4,0,0,3,3,8,0,4,0,25,3,3,4,4,5,6,0,17,3,44,0,0,12,6,5,0,6,22,0,56,4,4,6,8,7,0,3,20,0,56,9,4,17,17,8,3,0,38,3,111,11,6,30,19,14,4,16,96,8,184,20,15,60,28,19,4,28,97,0,280,19,20,55,31,32,9,26,48,0,241,20,39,42,69,27,0,24,19,8,247,9,41,35,149,14,0,11,5,0,265,21,33,17,134,4,0,7,6,4,221,40,51,31,118,9,0,13,3,0,264,8,6,9,9,0,0,0,0,0,35,5,12,8,0,3,0,0,5,0,30
507041175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,3,0,7,0,3,0,26,46,4,7,7,0,3,6,0,0,4,29,3,15,9,46,20,72,12,63,3,242,3,27,13,50,15,37,4,31,4,186,8,19,14,52,21,30,3,39,7,186,10,25,16,52,31,30,0,20,0,183,31,32,29,71,53,31,3,25,3,287,23,55,42,74,58,38,3,20,4,319,40,80,69,59,72,31,5,25,9,400,61,116,91,55,102,42,6,22,10,511,55,132,58,16,89,44,16,4,3,420,50,168,68,10,73,20,16,13,0,424,42,151,54,5,32,18,14,8,0,333,139,331,156,17,62,26,89,19,7,835,67,108,47,0,18,5,25,3,8,283,242,208,51,5,20,21,15,6,4,579
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,5,0,4,0,25,0,5,0,8,6,0,0,3,0,21,0,3,0,8,5,0,0,4,0,23,0,5,0,7,3,0,0,6,0,22,0,14,11,15,9,0,0,0,0,53,3,9,0,21,7,0,0,12,0,56,0,18,8,33,8,0,3,0,0,67,4,28,9,23,7,0,0,6,0,72,5,33,9,0,6,0,0,0,0,59,6,47,0,7,5,0,0,0,0,65,3,34,7,0,0,0,0,0,0,48,13,73,0,0,0,0,0,0,0,97,9,4,3,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,13
507041177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,7,0,7,3,0,0,0,0,3,10,36,4,5,0,0,4,0,0,0,0,21,0,4,0,51,9,92,0,64,0,224,5,12,18,40,17,61,3,48,4,210,7,14,13,42,22,41,10,35,0,177,7,21,28,49,14,34,3,33,0,194,19,29,28,75,28,50,18,41,11,291,22,35,55,69,38,41,35,68,4,363,27,33,61,63,56,36,77,143,5,498,40,58,68,47,77,20,111,99,5,525,51,65,60,35,57,23,100,36,0,426,41,78,32,29,36,22,76,17,3,337,27,51,23,10,18,7,27,0,5,171,61,85,29,14,10,15,7,6,0,233,19,19,7,0,10,6,0,0,0,66,37,60,9,0,5,3,5,0,0,120
507041178,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,16,22,0,8,3,9,0,0,3,4,43,82,5,9,7,4,11,9,0,0,6,54,3,15,12,67,11,200,12,52,3,370,9,27,14,78,25,231,5,50,0,440,15,23,34,67,40,196,6,47,5,426,24,24,36,68,38,211,12,46,8,457,27,46,56,118,86,229,23,70,6,660,45,57,75,125,70,206,21,62,5,672,113,91,98,112,127,160,38,45,16,799,141,143,132,117,155,103,36,29,6,864,95,153,93,46,100,48,14,15,3,573,82,160,96,36,83,31,9,21,5,533,47,150,46,17,42,10,9,7,0,326,157,218,70,12,40,17,9,9,8,537,50,74,16,0,12,10,9,3,0,171,182,148,14,6,20,10,5,0,10,400
