POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,8,5,15,0,13,0,0,0,0,0,0,0,0,0,19,0,25,0,31,0,0,0,0,0,0,0,3,0,30,27,87,0,111,23,17,0,42,0,0,0,0,0,158,15,53,0,73,15,30,0,44,4,4,0,8,0,122,27,139,0,167,37,101,0,134,16,30,0,49,18,373,71,330,3,400,68,155,0,222,19,44,0,60,24,709,0,0,0,0,0,0,0,0,16,0,0,13,0,13,0,0,0,0,0,0,0,0,20,0,0,20,0,21,0,3,0,3,0,0,0,0,24,0,0,24,0,30,0,0,0,7,45,10,0,51,3,0,0,3,0,60,8,6,0,6,61,6,0,67,0,4,0,4,0,79,26,14,0,44
506031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,4,0,11,3,11,0,8,4,0,0,4,0,0,0,0,0,20,10,27,0,33,31,24,0,53,8,0,0,7,0,100,5,14,0,20,11,21,0,34,3,3,0,9,0,58,14,65,0,76,13,82,0,98,8,28,0,38,7,215,37,110,0,149,61,125,0,185,17,36,0,54,10,406,0,0,0,0,0,0,0,0,94,0,0,94,0,94,6,3,0,11,0,0,0,0,119,0,0,119,0,130,6,4,0,8,6,0,0,6,180,0,0,180,0,188,15,15,0,26,145,17,0,161,26,0,0,27,0,217,19,7,0,23,155,16,0,171,0,0,0,4,0,201,66,34,0,99
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,6,0,12,6,7,0,13,0,0,0,0,0,15,0,0,0,0,0,5,0,5,0,0,0,0,0,7,3,13,0,14,3,12,0,16,0,6,0,6,0,38,5,17,0,23,10,20,0,31,0,9,0,9,0,66,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,0,0,0,0,33,0,0,33,0,34,3,5,0,3,31,0,0,29,6,0,0,6,0,45,4,0,0,4,36,5,0,37,0,0,0,0,0,40,15,3,0,17
506031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,8,5,3,0,7,6,0,0,5,0,0,0,0,0,7,0,5,0,5,5,11,0,17,0,0,0,3,0,26,4,12,0,15,12,15,0,29,0,3,0,0,0,47,0,0,0,0,0,0,0,0,33,0,0,33,0,31,0,0,0,0,0,0,0,0,40,0,0,40,0,47,0,0,0,0,0,0,0,0,33,0,0,33,0,35,3,6,0,4,38,0,0,36,3,0,0,3,0,51,0,0,0,3,31,0,0,28,0,0,0,0,0,29,10,0,0,13
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,14,4,25,0,27,0,0,0,0,0,0,0,0,0,33,9,30,0,43,0,0,0,0,0,0,0,0,0,43,48,136,0,182,14,30,0,40,0,0,0,6,5,230,27,55,0,77,9,29,0,39,0,5,0,7,3,135,45,180,0,230,38,105,0,138,24,59,4,85,29,479,135,438,0,572,56,162,0,225,29,74,4,106,32,935,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,14,0,0,14,0,16,0,4,0,4,0,0,0,0,15,0,0,15,0,15,0,0,0,0,25,0,0,28,0,0,0,0,0,31,4,6,0,6,15,10,0,28,0,0,0,0,0,36,34,11,0,41
506031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,15,0,21,4,12,0,19,0,3,0,3,0,39,4,5,0,8,3,11,0,10,0,4,0,4,0,21,5,20,0,23,9,31,0,42,4,9,0,16,4,83,19,47,0,69,21,51,0,76,4,16,0,22,4,161,0,0,0,0,0,0,0,0,64,0,0,64,0,67,0,0,0,4,0,0,0,0,85,0,0,85,0,86,0,0,0,0,0,0,0,0,68,0,0,68,0,76,3,0,0,3,67,3,0,68,8,0,0,8,0,80,5,9,0,11,62,4,0,68,0,0,0,0,0,77,11,8,0,22
506041132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,19,0,20,0,0,0,4,0,0,0,0,0,27,0,8,0,12,0,0,0,0,0,0,0,0,0,17,9,44,0,52,6,3,0,13,0,0,0,0,0,63,3,18,0,23,4,11,0,13,3,0,0,3,0,36,9,26,0,36,7,22,0,30,4,11,0,12,6,82,28,119,0,146,16,38,0,55,9,6,0,16,10,228,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,20,0,0,20,0,24,6,0,0,3,17,3,0,17,5,0,0,5,0,27,4,0,0,4,20,3,0,21,0,0,0,0,0,26,17,11,0,25
506041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,6,3,12,0,13,8,9,0,16,0,0,0,3,0,39,0,6,0,11,0,10,0,10,0,4,0,4,0,25,7,29,0,32,5,37,0,36,0,8,0,7,0,78,12,56,0,66,13,51,0,65,0,10,0,13,3,150,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0,0,0,33,0,0,33,0,34,0,0,0,0,0,0,0,0,42,0,0,42,0,42,3,0,0,0,25,3,0,32,4,0,0,4,0,35,3,0,0,6,31,8,0,35,0,0,0,0,0,41,11,13,0,24
506041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,9,4,3,0,10,11,0,0,11,0,0,0,0,0,21,5,4,0,11,7,6,0,8,0,5,0,3,0,20,6,24,0,29,6,22,0,32,0,12,0,12,3,71,13,36,0,53,22,28,0,53,0,13,0,19,3,123,0,0,0,0,0,0,0,0,45,0,0,45,0,44,0,0,0,0,0,0,0,0,40,0,0,40,0,43,0,0,0,0,0,0,0,0,53,0,0,53,0,56,5,0,0,8,10,7,0,15,11,0,0,11,0,29,5,3,0,5,9,0,0,12,0,0,0,0,0,17,12,5,0,11
506041135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,5,0,5,7,6,0,8,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,11,0,16,7,7,0,17,0,5,0,7,0,34,9,18,0,24,12,19,0,30,0,5,0,7,0,59,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,12,0,0,12,0,20,3,0,0,3,0,0,0,0,34,0,0,34,0,37,0,0,0,0,11,0,0,11,5,0,0,5,0,22,5,0,0,10,18,0,0,13,0,0,0,0,0,26,6,4,0,14
506041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,6,0,0,0,0,4,0,0,4,0,14,0,17,0,23,0,0,0,0,0,0,0,0,0,23,3,16,0,20,0,0,0,0,0,0,0,0,0,24,10,70,0,84,11,15,0,30,0,0,0,0,0,117,3,29,0,36,8,13,0,14,0,3,0,0,3,59,12,70,0,83,18,49,0,63,4,13,0,21,7,179,40,206,5,249,34,78,0,118,9,13,0,25,13,404,0,0,0,0,0,0,0,0,41,0,0,41,0,39,6,0,0,3,0,0,0,0,54,0,0,54,0,58,0,5,0,5,0,0,0,0,59,0,0,59,0,57,14,3,0,16,24,4,0,34,4,0,0,4,0,50,3,3,0,8,40,7,0,48,0,4,0,4,0,60,17,13,0,31
506041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,0,8,0,4,0,0,0,0,0,4,0,17,0,5,0,7,4,7,0,9,0,3,0,5,0,20,5,20,0,26,3,15,0,25,0,0,0,3,0,57,8,40,0,51,12,29,0,32,7,9,0,8,3,98,0,0,0,0,0,0,0,0,54,0,0,54,0,54,0,0,0,4,0,0,0,0,55,0,0,55,0,65,0,0,0,0,0,0,0,0,67,0,0,67,0,70,9,4,0,11,30,5,0,33,7,0,0,7,0,53,9,0,0,8,21,7,0,29,0,0,0,0,0,34,8,3,0,9
506051138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,10,4,15,0,19,0,0,0,0,0,0,0,0,0,19,14,43,0,57,5,5,0,18,0,0,0,0,0,74,11,30,0,44,0,10,0,14,3,0,0,5,0,60,14,57,0,75,9,48,0,61,5,19,0,25,4,169,48,162,0,207,23,68,0,89,7,22,0,32,10,339,0,0,0,0,0,0,0,0,47,0,0,47,0,48,0,0,0,0,0,0,0,0,46,0,0,46,0,48,0,0,0,6,0,0,0,0,59,0,0,59,0,63,6,4,0,5,17,3,0,22,8,0,0,8,0,37,3,0,0,4,20,0,0,20,0,0,0,0,0,26,12,11,0,25
506051139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,6,5,7,0,13,5,4,0,8,0,0,0,0,0,22,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,9,0,9,3,10,0,11,3,4,0,6,0,27,10,29,0,37,11,17,0,24,3,4,0,5,0,69,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,0,0,3,0,0,0,0,34,0,0,34,0,39,4,0,0,4,0,0,0,0,33,0,0,33,0,35,4,0,0,4,18,4,0,21,4,0,0,4,0,24,3,0,0,3,14,0,0,12,0,0,0,0,0,18,10,4,0,15
506051140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,12,0,15,3,5,0,16,0,0,0,0,0,30,3,5,0,10,0,7,0,8,0,4,0,4,0,20,0,13,0,17,9,24,0,27,4,4,0,9,3,55,11,46,0,53,9,33,0,48,0,11,0,12,3,114,0,0,0,0,0,0,0,0,38,0,0,38,0,40,0,0,0,0,0,0,0,0,42,0,0,42,0,45,0,0,0,0,0,0,0,0,44,0,0,44,0,46,3,0,0,8,32,0,0,29,8,0,0,8,0,45,0,3,0,0,21,4,0,31,0,0,0,0,0,31,3,3,0,15
506051141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,12,0,7,0,3,0,7,0,0,0,0,0,15,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,8,0,13,0,21,0,26,0,0,0,3,3,44,4,31,0,33,5,28,0,29,0,0,0,3,3,75,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,0,0,0,0,26,0,0,26,0,30,0,0,0,0,7,0,0,7,5,0,0,3,0,17,4,0,0,5,11,0,0,11,0,0,0,0,0,10,6,0,0,3
506061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,13,0,7,0,7,0,0,0,0,0,0,0,3,0,4,0,13,0,19,8,7,0,15,0,5,0,5,0,34,0,3,0,6,0,6,0,9,0,0,0,0,0,15,6,14,0,20,3,22,0,30,3,3,0,3,6,54,9,46,0,57,15,36,0,51,4,8,0,10,6,122,0,0,0,3,0,0,0,0,66,0,0,66,0,71,0,0,0,0,0,0,0,0,82,0,0,82,0,82,3,3,0,9,0,0,0,0,65,0,0,65,0,70,9,11,0,14,19,3,0,20,15,0,0,15,0,49,0,0,0,0,22,0,0,22,0,0,0,0,0,23,3,17,0,23
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,4,3,0,4,0,0,0,0,0,9,0,7,0,10,0,3,0,3,0,0,0,0,0,18,0,11,0,16,0,9,0,8,0,3,0,4,0,31,6,35,0,38,4,21,0,19,0,3,0,5,0,66,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,12,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,0,0,0,6,5,5,0,10
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,10,0,10,5,16,0,6,0,11,0,3,0,4,0,6,0,6,5,26,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,6,0,0,6,0,0,0,0,0,7,0,0,0,0,6,0,0,6,0,0,0,0,0,6,4,0,0,3
506071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,13,4,8,0,10,0,0,0,0,0,20,0,9,0,7,4,6,0,10,0,0,0,4,0,27,0,22,0,23,6,22,0,28,0,8,0,13,0,63,13,36,0,46,14,37,0,46,0,8,0,13,0,115,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,0,0,0,0,0,0,0,24,0,0,24,0,24,7,0,0,7,22,0,0,22,3,0,0,3,0,32,0,0,0,0,33,3,0,38,4,0,0,4,0,38,12,4,0,23
506071146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,0,3,0,0,0,0,0,17,5,0,0,3,5,4,0,11,0,0,0,5,0,22,5,6,0,14,10,22,0,30,4,6,0,8,0,57,11,15,0,27,14,33,0,51,3,7,0,16,0,95,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,0,0,37,0,0,37,0,38,0,0,0,0,36,3,0,39,5,0,0,5,0,53,0,0,0,0,45,0,0,42,0,0,0,0,0,47,7,4,0,12
506071147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,13,16,0,26,19,8,0,24,0,0,0,3,0,56,5,13,0,24,9,17,0,27,0,3,0,3,0,55,12,40,0,55,13,76,0,94,7,22,0,31,4,180,30,81,0,108,45,101,0,150,7,27,0,37,8,301,0,0,0,0,0,0,0,0,31,0,0,31,0,26,0,0,0,0,0,0,0,0,44,0,0,44,0,43,0,0,0,5,0,0,0,0,42,0,0,42,0,45,6,0,0,4,53,7,0,57,8,0,0,8,0,61,5,3,0,5,72,0,0,76,0,0,0,0,0,86,24,16,0,38
507011148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,11,0,7,4,0,0,11,0,0,0,0,0,20,0,0,0,0,0,5,0,8,0,0,0,3,0,11,0,10,0,17,3,13,0,19,3,3,0,8,0,41,3,28,0,33,13,22,0,32,5,7,0,8,0,77,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,16,0,0,16,0,15,3,3,0,4,14,0,0,12,0,0,0,0,0,19,0,0,0,4,28,0,0,33,0,0,0,0,0,35,4,0,0,4
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,0,7,0,0,0,0,0,0,0,0,0,7,3,22,0,23,0,0,0,5,0,0,0,0,0,22,0,22,0,26,0,0,0,0,0,0,0,3,0,31,13,73,0,87,9,21,0,29,0,0,0,3,0,125,12,28,0,40,10,16,0,26,0,3,0,3,0,71,13,88,0,100,6,50,3,63,4,19,0,26,14,200,44,238,0,286,35,85,3,119,6,32,0,42,15,458,0,0,0,0,0,0,0,0,13,0,0,13,0,11,0,0,0,0,0,0,0,0,10,0,0,10,0,10,3,3,0,7,0,0,0,0,21,0,0,21,0,25,3,0,0,4,30,0,0,33,10,0,0,10,0,40,0,6,0,11,32,0,0,34,0,0,0,0,0,44,13,12,0,23
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
