POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
509011228,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,4,24,6,7,3,0,39,3,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,6,132,24,50,16,0,223,10,0,8,0,0,20,5,0,0,5,0,6,32,6,20,6,0,62,20,5,13,0,0,30,1297,159,411,137,29,2037
509011229,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,4,8,0,53,0,0,4,0,0,0,0,0,0,0,0,0,20,5,0,0,0,28,11,7,3,4,0,28,843,195,232,148,36,1459
509011230,0,0,0,0,0,3,22,0,0,0,0,24,0,0,0,0,0,0,8,0,0,0,0,8,33,3,4,0,0,34,0,0,0,0,0,0,6,0,0,0,0,6,24,0,0,0,0,27,72,0,7,3,0,84,3,0,0,0,0,6,0,0,0,4,0,3,114,3,7,0,8,132,39,4,0,0,0,47,1632,125,200,66,25,2049
509011231,0,0,0,0,0,3,34,0,0,0,0,35,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,9,14,14,0,74,0,0,0,0,0,4,3,0,0,4,0,8,23,0,0,0,0,25,18,6,7,3,3,31,962,219,386,225,55,1848
509011232,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,13,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,17,3,7,0,0,28,0,0,0,0,0,4,564,45,146,39,12,816
509011233,0,0,0,0,0,0,52,0,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,3,42,8,0,3,0,44,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,10,155,8,17,0,0,177,14,0,0,0,0,12,4,0,0,0,0,4,47,0,3,0,0,56,20,0,0,0,0,27,2366,177,274,58,22,2891
509011234,0,0,0,0,0,0,130,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,25,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,14,94,6,29,8,3,143,3,0,0,3,0,12,3,0,0,0,0,3,42,6,4,4,3,54,28,0,0,0,4,31,1497,131,317,155,38,2143
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,5,25,0,0,0,0,31,0,0,0,4,0,3,3,0,0,0,0,11,28,0,5,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,122,24,25,7,4,181,0,0,3,0,0,3,4,0,0,0,0,4,40,0,6,0,0,48,13,5,0,0,0,24,1085,138,209,74,39,1549
509021237,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,6,3,0,68,3,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,26,9,0,4,0,0,10,949,178,173,100,18,1416
509021238,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,6,8,0,61,0,5,0,0,0,3,0,0,0,0,0,0,17,7,0,0,0,25,14,0,0,0,4,25,1013,231,262,151,34,1687
509021239,3,0,0,0,0,8,80,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,3,32,6,5,4,0,52,3,0,0,0,0,3,73,0,0,0,0,72,20,0,0,0,0,20,199,20,39,16,9,283,13,0,0,0,0,13,37,8,19,3,0,58,238,5,7,0,0,257,44,12,15,6,6,75,2812,326,432,241,52,3855
509021240,0,0,0,0,0,0,34,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,3,23,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,7,6,0,84,3,0,0,0,0,3,0,0,0,0,0,0,57,4,6,0,0,70,21,5,0,0,3,31,1630,245,223,152,21,2271
509021241,0,0,0,0,0,0,89,0,0,0,0,91,0,0,0,0,0,0,5,0,0,0,0,5,27,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,9,11,6,0,112,6,0,0,0,0,5,0,0,0,0,0,0,32,0,0,0,0,36,15,4,4,7,3,35,1508,268,263,173,27,2244
509021242,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,4,0,0,0,0,4,24,0,0,3,0,26,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,101,9,13,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,3,0,58,15,0,3,6,3,30,1651,155,235,133,35,2202
509021243,15,0,0,0,0,12,94,0,0,0,0,100,6,0,0,0,0,3,15,0,0,0,0,22,47,3,0,0,0,57,8,0,0,0,0,8,7,0,0,0,0,7,10,0,0,0,0,7,306,0,25,12,0,345,13,0,5,0,0,19,9,0,0,4,0,11,142,8,3,3,4,156,37,0,6,0,3,54,4136,228,295,120,44,4828
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,42,6,17,4,0,67,4,0,0,0,0,3,0,0,0,0,0,0,12,4,5,3,0,19,3,0,8,0,0,16,529,101,166,56,9,871
509021245,0,0,0,0,0,0,25,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,18,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,7,28,5,5,109,3,0,0,0,0,8,0,0,0,0,0,4,29,3,0,3,0,36,14,0,5,3,4,29,969,180,244,127,34,1554
509031246,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,7,0,56,3,0,0,0,0,4,0,0,0,0,0,0,23,4,0,0,0,34,12,0,4,6,0,21,904,179,217,146,20,1464
509031247,0,0,0,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,4,24,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,64,12,17,9,0,103,3,0,0,0,0,3,4,0,0,0,0,4,39,0,0,0,0,38,23,0,4,6,8,45,1382,339,455,263,51,2485
509031248,0,0,0,0,0,0,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,210,0,4,6,0,226,8,0,0,0,0,9,0,0,0,0,0,0,86,0,0,0,0,88,25,0,0,0,0,33,2818,69,86,43,13,3039
509031249,0,0,0,0,0,0,71,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,6,44,3,3,0,0,49,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,103,0,11,5,0,125,4,0,0,0,0,4,3,0,0,0,0,7,61,3,3,0,0,70,32,0,3,0,0,34,1841,125,149,47,19,2182
509031250,0,0,0,0,0,0,48,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,47,7,10,6,0,81,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,0,29,7,0,6,3,6,27,1025,233,358,207,36,1859
510011262,3,0,0,0,0,3,148,0,4,0,3,156,0,0,0,0,0,0,11,0,0,0,0,10,69,9,5,0,4,85,17,0,0,0,0,23,15,0,3,0,0,17,40,0,4,0,0,43,381,32,38,4,5,456,45,3,0,0,0,52,19,3,0,0,0,21,330,11,20,0,5,367,52,4,0,0,10,72,6396,433,412,63,69,7364
510011263,0,0,0,0,0,0,34,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,11,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,11,108,3,4,0,0,120,9,0,0,0,0,9,0,0,0,0,0,0,94,3,5,0,0,104,30,3,0,0,3,33,2345,70,65,19,21,2523
510011264,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,8,40,6,0,0,0,41,4,0,0,0,0,4,4,0,0,0,0,4,45,3,0,0,0,47,12,0,0,0,0,18,1056,23,18,5,19,1119
510011265,4,0,0,0,0,4,31,0,0,0,0,31,0,0,0,0,0,0,9,0,0,0,0,12,30,0,0,0,0,36,10,0,0,0,0,10,14,0,0,0,0,15,9,0,0,0,0,11,208,8,13,5,0,233,19,0,0,0,0,24,11,0,0,0,0,13,175,5,4,3,0,192,58,0,0,0,0,62,3127,190,141,48,27,3529
510011266,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,35,6,0,0,0,0,6,0,0,0,0,0,0,42,5,0,0,0,48,6,0,0,0,0,9,550,32,18,22,7,632
510021267,11,0,0,0,0,11,276,0,0,0,0,278,10,0,0,0,0,17,35,0,0,0,0,35,230,0,0,0,0,235,21,0,0,0,0,21,5,0,0,0,0,5,42,0,0,0,0,42,1061,8,5,0,0,1080,34,0,0,0,0,34,23,0,0,0,0,18,740,5,4,0,0,745,54,0,0,0,3,62,13845,119,90,22,58,14131
510021268,8,0,0,0,0,8,120,3,0,0,0,122,3,0,0,0,0,3,17,0,0,0,0,14,82,0,0,0,0,86,10,0,0,0,0,10,0,0,0,0,0,0,38,0,3,0,0,42,224,7,3,0,0,237,15,0,0,0,0,15,5,0,4,0,0,3,215,4,0,0,0,224,31,0,0,0,0,31,3704,59,45,9,18,3840
510021269,7,0,0,0,0,5,206,0,0,0,0,208,5,0,0,0,0,5,12,0,0,0,0,18,151,3,0,0,0,154,18,0,0,0,0,17,4,0,0,0,0,3,36,0,0,0,0,36,350,18,6,0,6,377,14,0,0,0,0,14,4,0,0,0,0,3,282,10,10,0,0,292,36,0,5,3,3,43,6394,213,118,25,35,6787
510021270,3,0,0,0,0,9,131,3,4,0,0,140,8,0,0,0,0,8,13,0,0,0,0,13,54,5,6,0,0,61,15,0,0,0,0,18,0,0,0,0,0,0,27,0,0,0,0,33,155,7,3,0,0,160,15,4,0,0,0,15,12,5,4,0,0,14,153,4,9,0,0,167,14,0,0,0,5,18,2769,104,109,12,22,3008
510031271,19,0,5,0,0,19,226,0,0,0,0,227,21,0,0,0,0,21,39,0,0,0,0,39,216,0,6,0,0,221,37,0,0,0,0,37,12,0,0,0,0,12,59,0,3,0,0,65,1075,17,14,0,0,1106,39,0,0,0,0,43,20,0,0,0,0,25,638,9,3,0,7,651,80,3,3,0,4,85,13330,165,153,30,51,13727
510031272,12,0,0,0,0,12,267,3,0,0,0,268,7,0,0,0,0,7,18,0,0,0,0,18,137,4,10,0,0,151,26,0,0,0,0,30,27,0,0,0,0,30,71,5,0,0,0,88,407,24,15,0,0,445,18,0,0,0,0,23,30,7,4,0,0,32,316,20,8,0,0,340,38,5,0,0,5,49,7044,307,237,55,29,7675
510031273,16,0,0,0,0,16,135,0,0,0,0,139,8,0,0,0,0,4,10,0,0,0,0,10,110,0,0,0,0,115,21,0,0,0,0,18,4,0,0,0,0,4,34,0,0,0,0,34,419,11,4,0,0,431,8,0,0,0,0,8,10,0,3,0,0,15,246,0,5,0,0,257,32,0,0,0,5,37,6222,100,59,12,29,6426
511011274,0,0,0,0,0,0,44,0,0,0,0,50,0,0,0,0,0,0,8,0,0,0,0,12,89,10,4,0,0,103,14,0,0,0,0,14,5,0,0,0,0,5,15,0,0,0,0,16,206,16,34,5,4,266,18,4,0,0,0,19,8,0,4,0,0,8,75,6,11,0,0,88,63,6,11,3,8,89,4116,350,427,99,80,5078
511011275,0,0,0,0,0,0,27,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,81,4,0,0,0,82,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,5,110,18,14,4,3,148,5,0,0,0,0,5,0,0,0,0,0,0,92,3,3,0,0,102,22,0,5,3,0,29,1907,224,352,195,34,2712
511021276,4,0,0,0,0,4,26,0,4,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,15,5,0,0,0,0,5,13,0,0,0,0,13,10,0,0,0,0,10,72,6,5,4,0,93,9,0,0,0,0,9,21,18,32,5,6,86,92,7,22,11,0,134,14,3,0,7,5,23,1639,160,218,68,37,2122
511021277,0,0,0,0,0,0,29,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,3,18,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,7,143,11,8,4,4,166,33,5,4,0,0,36,3,0,0,0,0,3,137,7,10,0,0,149,31,0,0,3,0,43,2084,226,201,42,35,2587
511031278,4,0,0,0,0,9,45,0,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,38,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,67,3,8,4,0,80,6,0,0,0,0,4,0,0,3,0,0,0,92,4,8,0,0,107,15,0,0,0,0,14,1591,147,106,30,9,1886
511031279,20,0,3,0,0,25,417,0,8,0,0,424,7,0,0,0,0,12,12,5,0,0,0,17,235,8,6,0,0,253,16,0,3,0,0,15,10,0,0,0,0,10,70,0,3,4,0,82,331,25,10,5,0,377,16,0,0,0,0,16,26,0,3,0,0,31,528,20,7,6,0,567,52,0,3,0,4,61,8998,539,287,77,56,9959
511031280,4,0,0,0,0,4,36,0,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,6,31,0,4,0,0,34,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,60,3,5,0,0,71,3,0,0,0,0,3,0,0,0,0,0,0,65,4,3,0,0,76,17,0,0,0,0,11,1041,68,88,13,8,1213
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,99,0,5,0,0,99
511031282,3,0,0,0,0,3,103,0,0,0,0,103,5,0,0,0,0,5,14,0,0,0,0,14,116,0,0,0,0,119,19,0,0,0,0,19,0,0,0,0,0,0,21,0,0,0,0,22,264,0,5,0,0,268,6,0,0,0,0,11,4,0,0,0,0,4,243,0,0,0,0,245,31,0,0,0,5,37,4793,83,61,22,18,4975
511031283,8,0,0,0,0,12,114,0,0,0,0,114,9,0,0,0,0,9,23,0,0,0,0,23,154,0,3,0,0,164,18,0,0,0,0,18,0,0,0,0,0,0,39,0,0,0,0,33,619,8,4,0,4,630,25,0,0,0,0,28,9,0,0,4,0,11,374,0,4,4,3,384,38,0,3,0,0,46,7454,64,74,22,37,7641
511031284,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,46,0,0,0,0,46,6,0,0,0,0,6,870,7,0,0,3,878
511041285,11,3,5,0,0,18,245,0,0,3,0,246,7,0,0,0,0,7,15,6,0,0,0,16,206,12,12,0,0,238,13,5,0,0,0,21,17,4,0,0,0,25,45,0,7,0,0,53,588,31,35,3,5,663,45,0,0,0,0,45,34,3,8,3,0,47,248,20,22,5,0,291,56,0,4,0,0,61,11023,596,575,137,50,12372
511041286,0,0,0,0,0,0,35,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,128,4,9,0,0,143,4,0,0,0,0,4,3,11,8,6,0,17,44,3,6,0,0,51,10,0,0,0,0,13,2099,121,146,41,8,2414
511041287,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,22,3,9,3,0,38,0,0,3,0,0,3,0,0,0,3,0,3,13,0,4,0,0,17,4,0,0,0,0,4,440,75,137,31,9,683
511041288,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,18,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,34,5,9,3,0,49,0,0,0,4,0,5,0,0,0,0,0,0,9,0,8,0,0,19,4,0,0,0,0,3,583,84,154,36,3,863
511041289,0,0,0,0,0,0,9,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,39,5,9,0,0,48,0,0,0,0,0,0,4,0,4,0,0,3,10,4,0,0,0,14,9,0,9,0,0,18,744,108,129,56,21,1062
511041290,4,0,0,0,0,4,86,0,0,0,0,84,9,0,0,0,0,9,10,0,0,0,0,17,86,3,0,0,0,88,15,0,0,0,0,11,5,0,0,0,0,5,16,0,0,0,0,13,317,3,10,4,0,331,8,0,0,0,0,15,8,0,0,0,0,8,267,3,0,0,4,276,36,0,0,0,0,40,4555,85,107,62,28,4835
511041291,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,6,34,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,90,0,9,3,0,105,3,0,0,5,0,5,0,0,0,0,0,5,53,0,0,3,0,61,12,0,0,0,0,14,1652,207,257,162,15,2298
511041292,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,9,17,0,94,4,0,0,0,0,11,6,3,0,5,0,6,24,3,5,0,0,29,14,9,11,4,7,40,1237,270,337,213,41,2089
597979799,0,0,0,0,0,5,36,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,132,6,0,0,0,137,6,0,0,0,0,6,0,0,0,0,0,0,68,0,0,0,0,72,6,0,0,0,0,6,1334,16,17,4,11,1386
599999499,128,32,97,0,3,252,324,12,78,10,3,426,68,12,76,0,0,158,217,29,99,4,4,358,647,105,248,17,6,1022,127,15,52,0,6,200,42,6,14,4,0,72,120,5,59,3,3,188,3618,694,2692,108,98,7208,124,22,76,4,3,230,139,25,95,0,0,266,2004,279,1041,46,48,3415,281,41,114,18,39,489,36070,5347,17340,1043,767,60566
