POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
501021011,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,3,0,13,0,0,0,0,3,0,3,4,0,12,0,0,0,0,4,0,3,0,0,6,0,0,0,0,4,0,3,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,0,21,3,13,13,0,69,0,0,4,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,3,0,0,3,0,0,4,0,8,0,0,8,3,0,0,0,3,0,22,0,0,7,4,11,0,0,3,3,33,0,0,9,11,9,0,8,12,0,57,0,0,24,3,16,0,7,16,0,85,0,5,46,7,39,3,25,39,0,172,15,12,118,22,41,6,28,48,0,283
501021012,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,7,10,0,6,0,47,0,0,0,0,0,0,0,0,0,3,0,5,3,8,0,0,0,0,0,12,0,0,5,6,4,5,0,8,0,30,0,0,5,4,0,4,0,8,0,19,0,0,10,17,4,0,0,6,0,34,0,3,12,33,12,11,0,4,0,73,5,6,13,42,3,16,4,11,0,87,7,3,14,34,16,8,3,5,0,85,6,0,16,18,11,3,4,9,0,62
501021014,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,3,4,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,8,13,9,9,0,3,22,0,82,3,0,3,0,0,0,6,0,3,11,4,0,4,0,0,0,3,7,0,17,3,0,4,0,3,0,0,8,0,23,7,0,0,11,0,3,0,0,0,22,4,0,0,9,3,0,0,8,0,31,6,0,13,19,4,3,0,8,0,63,3,8,20,16,10,8,0,14,0,79,5,0,28,12,15,7,10,28,0,107,16,3,57,10,20,7,22,30,4,163
501021015,0,0,0,0,0,3,0,0,0,6,3,3,0,5,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,11,0,0,7,0,0,0,5,0,0,14,0,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,6,10,8,14,20,20,7,0,95,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,10,0,3,3,3,0,7,6,5,0,28,0,3,10,3,6,9,0,4,0,35,0,0,5,7,0,20,0,8,0,49,4,4,22,22,11,17,4,18,0,107,10,0,23,21,10,13,3,11,0,91,7,3,47,22,15,25,9,20,4,155,15,6,89,18,26,19,16,25,3,220
501021016,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,13,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,6,0,0,0,3,6,0,0,4,0,18,0,3,0,5,6,5,0,7,0,33,4,0,12,15,3,3,0,4,0,38,0,0,21,7,6,0,5,3,0,44,3,0,29,3,9,3,4,0,0,63
501021251,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,6,4,0,7,0,37,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,3,0,8,0,0,0,7,0,3,0,0,0,13,0,0,0,3,0,5,0,3,0,17,0,0,4,4,0,0,0,0,0,12,0,3,3,4,3,5,0,4,0,24,0,0,4,14,3,5,0,0,0,34,5,0,8,23,4,4,0,8,0,48,3,0,12,16,4,0,0,4,0,38
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,3,4,0,0,4,0,17,0,0,4,0,0,4,0,0,0,8,0,0,8,4,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,20,0,5,16,0,6,4,5,0,0,35
501021253,3,0,0,5,12,4,0,4,0,29,3,0,0,17,13,9,0,4,0,47,9,6,5,10,16,8,0,3,0,47,4,0,0,5,11,4,0,0,0,27,5,3,4,0,4,5,0,4,0,25,0,3,3,5,0,0,0,0,0,14,4,0,3,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,17,69,88,39,4,25,0,279,0,0,0,4,8,0,0,0,0,14,0,0,3,10,0,8,0,8,0,36,0,3,10,25,15,17,0,4,0,73,0,8,12,31,19,15,0,9,0,93,0,11,26,55,17,25,0,12,0,154,11,11,37,100,51,38,4,27,0,286,17,15,54,123,71,49,0,18,5,351,19,20,97,106,101,39,13,40,0,422,44,33,121,94,101,39,11,23,4,475
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,10,0,0,0,11,4,8,0,0,0,26,0,0,6,6,0,0,0,0,0,16,0,0,7,7,0,0,0,0,0,19
501031017,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,5,3,10,3,8,14,0,66,10,0,0,0,0,0,0,0,0,11,0,0,7,4,0,0,0,4,0,14,13,0,0,4,5,3,0,10,3,32,3,0,5,9,0,0,0,0,0,20,5,0,3,10,5,9,0,3,0,32,0,0,10,9,5,9,5,0,0,43,8,0,13,13,10,3,0,6,0,58,14,0,27,12,5,7,9,12,0,86,13,5,29,7,12,4,11,12,0,104
501031018,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,12,7,4,0,3,0,36,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,13,0,0,0,0,3,4,0,12,0,27,5,0,0,11,3,0,0,3,0,21,4,0,9,4,4,0,0,8,0,23,4,0,3,11,10,4,0,5,0,47,9,5,12,10,5,3,4,7,0,54,4,0,13,15,9,0,0,5,0,49,8,0,22,4,3,5,6,9,0,58
501031019,0,0,0,0,3,3,0,3,0,9,0,0,0,0,4,0,0,0,0,9,0,0,4,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,14,10,10,4,8,0,69,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,4,0,0,0,11,0,0,4,5,0,3,0,4,0,17,0,0,3,6,0,0,0,3,0,27,9,3,5,12,11,9,0,7,0,56,3,0,14,27,17,8,3,4,0,77,13,3,27,29,13,3,4,19,3,109,9,12,48,26,19,8,12,6,0,137
501031020,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,4,3,0,0,8,0,47,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,18,3,0,0,5,0,0,0,0,0,14,4,0,4,3,3,0,0,4,0,20,3,4,9,8,4,0,3,9,4,45,12,0,13,6,5,3,0,16,5,57,16,0,9,5,7,3,0,20,0,72,22,6,13,5,4,0,3,5,0,61
502011021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,12,0,0,5,0,0,0,0,0,0,10,4,0,7,4,0,0,0,6,0,29,0,0,5,3,0,5,0,0,0,23,0,0,5,7,0,0,0,3,0,25,5,0,5,8,0,0,0,3,0,22
502011022,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,15,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,3,0,0,3,0,0,0,19,0,0,0,8,4,3,0,9,0,27,0,0,4,5,3,5,0,3,0,21,4,0,11,13,11,3,0,5,0,42,5,0,15,25,9,0,0,8,0,65,3,3,23,18,4,0,0,3,0,69,3,5,27,21,4,0,3,3,0,68
502011023,0,0,0,8,0,0,0,3,0,13,0,0,0,0,3,0,0,0,0,14,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,26,16,10,3,7,0,78,4,0,3,0,0,0,0,0,0,5,3,0,0,0,0,3,0,8,0,12,4,0,5,4,0,4,0,4,0,22,3,0,11,10,0,7,0,3,0,37,0,0,9,18,6,8,0,11,0,49,0,3,12,43,18,10,8,11,3,117,10,6,18,61,19,16,3,16,0,153,9,3,45,50,26,11,6,17,0,173,17,4,76,51,38,10,11,18,0,223
502011024,0,0,0,3,0,7,0,0,0,9,0,0,0,8,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,12,14,4,9,0,71,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,5,0,3,7,9,15,0,13,4,50,7,0,6,7,6,5,0,3,0,46,0,5,9,13,3,18,0,9,0,53,0,0,18,28,10,15,3,6,3,81,0,5,15,36,9,24,0,6,0,100,4,3,30,44,4,6,0,5,0,110,0,0,31,27,7,8,0,3,4,83
502011025,0,0,0,8,0,9,4,0,0,24,4,0,6,9,8,4,0,0,0,26,0,0,3,8,15,8,0,0,0,34,0,0,0,0,8,0,0,0,0,18,3,3,0,3,3,0,4,0,0,14,4,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,12,17,44,34,47,10,18,3,209,0,0,6,4,0,0,0,0,0,14,0,3,3,11,4,10,0,10,0,43,0,3,4,23,6,18,0,12,0,71,4,0,11,43,14,34,0,12,0,119,7,7,22,45,9,38,8,18,0,158,8,9,40,85,27,45,10,25,3,249,14,13,55,79,41,38,11,20,6,281,33,5,51,90,50,39,7,29,5,308,31,25,141,75,51,35,21,29,9,412
502011026,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,5,3,3,3,0,0,0,20,0,0,3,10,7,0,0,3,0,20,4,4,6,8,5,0,0,0,0,29,4,0,8,7,3,0,3,4,0,21
502011027,0,0,0,7,0,0,0,4,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,23,3,3,0,8,0,53,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,7,0,3,0,17,3,0,3,16,0,5,0,4,0,42,0,0,6,8,6,8,7,10,0,42,0,0,4,8,4,7,0,10,0,42,0,0,17,32,0,18,0,8,0,79,10,0,22,56,9,3,3,6,0,115,10,6,18,71,0,7,4,9,0,125,11,6,39,45,6,0,7,3,0,121
502011028,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,8,0,0,4,8,0,0,0,0,0,16,0,0,5,9,0,0,0,6,0,16,0,0,0,21,0,0,0,0,0,26,0,0,3,37,3,0,4,0,0,52,4,0,0,38,0,0,0,3,0,55,4,3,12,41,4,0,0,4,0,65
502011029,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,5,0,0,11,4,0,3,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,3,11,7,13,12,3,77,0,0,4,0,0,0,0,0,0,10,0,0,0,4,0,4,0,0,0,13,3,0,7,5,0,4,0,3,0,24,5,0,6,10,6,4,0,3,0,37,0,0,6,14,4,12,0,6,0,41,0,3,20,27,13,4,5,12,0,89,6,0,22,18,6,9,5,13,0,78,4,0,43,19,15,4,3,13,0,102,9,7,58,21,15,3,7,15,0,137
503011030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,4,6,0,0,0,0,13,0,0,5,3,3,0,0,3,0,14,0,5,8,3,0,0,0,0,0,20,5,0,6,9,0,0,0,3,0,27,0,0,12,4,3,4,0,7,0,35
503011031,0,0,0,6,0,3,0,0,0,8,0,0,0,7,5,0,0,0,0,17,4,0,0,0,4,3,0,0,0,17,0,0,0,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,26,18,26,0,8,0,101,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,7,0,7,0,5,0,30,0,0,8,8,0,8,0,5,0,31,0,0,7,11,4,10,0,4,0,36,0,3,14,17,5,15,0,9,0,68,3,0,8,20,5,9,0,7,0,64,10,6,30,18,10,17,5,8,0,102,25,0,40,14,14,13,5,6,0,117
503011032,0,0,4,5,0,0,0,0,0,10,4,0,0,3,4,0,0,0,0,8,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,17,4,9,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,6,3,0,0,0,0,0,8,0,0,9,8,0,6,0,0,0,26,0,0,6,16,0,6,0,3,0,32,0,0,12,10,3,4,0,5,0,43,7,0,32,8,8,6,0,0,0,65
503011033,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,12,9,5,0,0,0,38,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,4,0,0,0,3,4,0,0,0,0,10,0,0,3,3,0,7,0,4,0,14,0,0,4,3,0,4,0,4,0,17,0,0,5,7,0,4,0,6,0,21,0,0,8,5,0,4,0,3,0,29,0,0,15,10,4,5,0,0,0,31,3,0,23,4,0,0,0,0,0,36
