POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
501021011,14,4,17,0,6,0,6,19,0,73,8,8,30,0,10,0,19,5,3,84,92,36,200,0,79,21,86,342,10,877,7,3,33,0,20,0,18,17,8,100,118,43,407,0,126,5,106,171,11,988,37,17,20,0,37,50,30,18,3,216,15,6,23,0,16,27,14,15,0,108,5,0,4,5,0,3,3,17,0,37,37,12,19,3,143,3,216,17,0,451,7,9,10,0,4,0,0,4,0,41,0,0,0,0,3,0,0,0,0,5,4,0,19,0,10,10,7,0,0,64,14,9,68,0,11,0,4,6,0,113,10,4,9,0,7,0,12,78,0,122,34,70,19,15,34,0,6,111,0,284,6,25,0,8,11,0,0,0,0,50,11,18,13,119,7,0,7,34,5,207,3,0,0,0,0,0,0,0,0,6,7,8,118,10,32,3,18,21,3,220,28,18,53,4,34,10,33,40,31,250
501021012,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,5,0,0,14,0,0,6,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,9,6,51,0,6,0,4,14,5,89,5,0,0,0,0,3,0,0,0,17,49,14,17,0,14,303,11,79,0,496,53,0,22,67,8,82,15,117,0,360,0,0,0,0,12,0,20,0,0,34,0,4,3,0,0,8,0,0,0,17,0,3,0,0,16,0,0,0,0,26,0,0,0,0,4,3,0,0,0,7,7,32,12,0,12,0,0,0,0,65,3,0,0,5,4,0,0,29,0,45,13,30,11,8,29,0,0,13,0,109,20,143,9,77,13,0,0,19,0,283,15,102,15,226,62,7,0,35,0,462,0,0,6,4,8,0,0,0,0,21,6,7,41,16,3,0,0,8,0,83,5,6,11,4,3,5,3,10,12,60
501021014,245,10,25,0,24,5,48,236,7,601,31,51,156,8,20,3,108,45,7,432,100,47,188,15,52,15,171,420,21,1026,15,3,22,0,13,3,12,10,0,77,49,55,382,3,57,5,114,162,11,820,5,0,3,0,6,9,11,10,0,45,29,5,26,0,13,90,3,21,0,192,29,0,22,48,3,7,4,35,0,153,17,3,18,0,34,3,62,9,0,147,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,0,0,0,23,0,0,0,0,6,8,0,0,0,11,12,28,16,0,13,0,0,3,0,78,3,3,11,7,9,0,6,49,0,87,21,40,23,24,29,0,14,25,3,169,26,143,19,77,26,0,0,36,0,330,14,60,8,98,35,0,0,14,4,232,0,14,8,10,5,0,0,6,0,42,4,0,52,4,15,0,0,3,0,85,12,12,53,4,13,6,41,56,43,235
501021015,14,4,14,0,9,0,27,21,0,95,20,26,73,0,11,0,41,4,0,181,57,40,190,0,55,16,63,110,0,527,15,9,88,0,35,0,43,19,10,224,59,28,274,0,68,17,161,63,6,681,35,11,29,0,33,23,46,5,3,186,111,10,62,8,50,437,34,131,5,849,37,0,17,52,6,73,8,76,3,276,25,7,46,7,39,4,246,42,8,425,0,0,0,0,0,8,0,0,0,18,3,3,0,0,14,0,0,0,0,26,14,3,6,0,4,7,5,3,0,41,5,24,6,0,8,0,0,4,0,52,5,0,0,5,10,0,0,47,5,77,27,33,17,29,33,0,7,29,3,183,23,207,20,86,22,0,0,13,0,383,17,65,11,88,27,4,0,3,0,216,5,8,4,25,0,0,0,0,0,47,8,10,155,24,42,12,7,20,0,290,16,15,49,7,18,9,32,29,33,209
501021016,73,0,3,0,12,4,14,21,0,122,19,29,100,3,16,0,110,21,3,304,37,89,291,11,31,0,242,52,10,763,7,0,10,0,7,0,9,10,4,44,27,10,137,0,39,0,105,28,7,352,0,6,0,0,5,6,4,3,0,22,12,3,10,4,0,55,3,7,0,88,8,0,8,11,3,5,0,20,0,52,0,0,3,0,14,0,43,6,0,71,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,6,0,0,0,0,6,4,0,0,0,20,0,11,13,0,3,0,0,0,0,31,0,0,8,0,0,0,3,22,0,42,10,0,7,9,16,0,5,11,0,56,7,35,7,22,9,0,0,6,0,83,0,13,5,71,11,0,0,8,0,115,4,0,0,6,0,0,0,5,0,18,3,0,41,0,3,0,0,3,0,55,3,3,19,0,5,0,5,11,21,66
501021251,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,3,0,0,6,10,3,3,5,3,7,0,44,0,79,0,0,0,0,0,0,0,0,0,0,0,8,41,0,9,0,0,14,0,73,8,0,0,0,0,0,0,0,0,11,11,3,5,0,12,79,3,26,0,143,15,0,6,12,0,45,12,74,0,170,3,0,0,0,6,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,10,0,13,7,0,6,0,0,0,0,28,0,0,4,0,0,0,0,24,0,36,0,0,4,4,0,0,0,4,0,12,17,200,6,91,16,0,0,19,0,353,6,46,7,95,20,0,0,0,0,182,9,5,0,10,4,3,0,3,0,35,3,5,16,11,0,0,3,0,0,43,0,4,6,0,8,4,0,12,8,40
501021252,13,0,9,0,3,0,5,6,0,35,4,0,3,0,0,0,7,0,0,15,9,4,30,0,4,0,15,15,0,76,0,0,0,0,0,0,0,0,0,3,14,5,47,0,12,0,4,16,0,102,0,0,0,0,5,0,0,0,0,6,8,0,8,0,0,34,0,5,0,51,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,14,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,8,8,0,3,0,0,0,0,25,0,3,3,0,0,0,0,12,0,20,0,0,0,3,0,0,0,0,0,5,7,16,3,8,3,0,0,5,0,43,0,9,0,17,4,0,0,0,0,26,0,5,10,0,3,0,0,0,0,19,12,80,17,17,6,0,6,8,0,144,3,0,6,0,3,4,12,5,3,39
501021253,10,12,4,0,4,0,0,6,0,37,8,26,39,0,15,0,33,12,4,129,27,12,54,11,14,23,21,32,0,193,11,14,15,0,17,0,9,9,3,80,65,27,312,11,84,27,38,90,4,657,27,9,28,0,16,41,16,9,0,153,239,39,91,9,105,856,59,133,0,1526,135,4,136,348,52,79,21,223,12,1004,24,34,15,4,40,18,82,13,4,234,21,60,9,3,18,42,0,8,0,159,35,127,8,0,220,14,0,0,3,407,29,10,4,4,107,165,7,8,0,339,37,374,84,5,195,15,0,10,5,716,40,81,21,47,33,5,7,112,7,354,91,163,46,232,430,8,0,32,25,1030,62,429,25,270,61,4,0,41,0,890,131,813,114,818,493,19,12,46,12,2446,30,23,8,37,16,8,0,10,4,143,45,40,207,120,55,8,3,55,0,524,30,34,63,18,47,20,25,39,79,363
501021254,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,37,0,0,0,57,3,0,3,6,0,4,0,17,0,32,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,4,0,0,4,0,33,6,0,0,0,0,0,0,3,0,7,3,3,0,17,8,0,0,0,0,36,5,49,3,39,4,0,0,8,0,109,0,53,0,59,7,0,0,3,0,124,4,0,0,12,7,0,0,0,0,23,0,0,9,0,0,0,0,0,0,10,0,0,3,0,0,0,0,6,9,15
501031017,386,5,23,0,14,11,28,95,6,549,32,69,145,3,34,0,195,53,8,536,13,3,19,0,13,4,27,41,0,131,3,3,22,0,3,0,0,4,0,41,18,5,85,0,23,0,28,34,0,194,9,7,6,0,5,19,3,0,0,40,38,8,7,0,3,92,0,22,0,184,36,0,26,37,8,5,0,44,0,164,9,0,3,4,10,3,28,3,0,52,0,0,0,0,0,0,0,0,0,7,0,6,0,0,7,0,0,0,0,16,6,5,0,0,8,22,0,0,0,30,7,31,18,0,22,0,0,9,0,90,8,0,9,3,5,0,3,9,0,28,17,11,9,15,25,0,13,14,0,100,19,101,12,52,14,3,0,8,0,212,10,79,14,106,35,5,4,24,0,280,0,10,0,0,0,0,0,0,0,15,8,4,48,14,5,6,0,3,0,86,8,0,14,6,8,5,13,22,22,99
501031018,235,8,11,0,21,5,19,116,4,418,3,4,7,3,5,0,10,0,0,38,23,3,22,0,5,7,12,13,0,83,4,0,0,0,5,0,0,3,0,16,20,7,73,0,18,0,38,31,0,179,13,0,3,0,9,7,0,5,0,37,32,11,12,0,7,77,6,32,0,182,40,0,18,35,0,4,0,36,0,135,12,0,0,0,14,0,31,0,0,60,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,12,5,0,0,0,3,7,0,0,0,19,10,23,7,0,5,0,0,0,0,50,11,3,11,0,7,0,6,42,0,81,10,14,9,9,14,0,4,5,0,67,10,64,4,30,6,0,3,12,0,130,5,39,11,79,22,0,0,12,6,170,5,14,0,4,0,0,0,5,0,20,6,4,34,7,7,0,0,4,0,59,10,5,6,3,6,0,13,12,22,84
501031019,161,7,36,0,28,7,57,146,7,444,0,0,0,0,0,0,0,0,0,4,17,0,35,0,8,5,13,30,0,107,0,0,5,0,8,0,11,3,0,25,15,0,77,0,23,0,27,22,0,167,5,0,5,0,14,33,3,8,0,77,47,9,32,0,17,171,3,49,0,327,30,0,29,47,6,19,0,36,0,158,9,0,5,3,28,0,77,3,0,134,0,0,0,0,0,0,0,0,0,9,6,3,0,0,17,0,0,0,0,24,3,0,0,0,4,14,0,0,0,23,4,22,15,0,23,0,0,0,0,59,4,0,6,5,9,0,7,48,0,84,47,52,25,39,38,0,10,31,7,242,20,143,18,65,15,0,0,16,0,283,8,106,14,132,44,0,0,21,0,332,0,0,0,7,0,0,0,0,0,20,6,6,58,13,17,0,0,12,0,111,20,0,23,6,4,8,24,26,30,136
