POW_SA2_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
501021011,0,3,0,0,7,3,7,0,0,11,5,9,0,0,17,3,6,0,0,15,4,6,5,0,12,0,0,6,0,4,3,0,0,0,8,0,0,0,0,4,0,4,0,0,8,0,5,0,0,7,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,22,46,8,0,82,121,41,8,3,175,356,59,15,4,442,323,51,15,8,408,333,79,10,13,432,342,88,12,6,453,310,69,7,5,388,374,89,11,6,479,377,63,18,10,466,289,85,21,5,401,239,84,25,3,344,71,48,4,0,122,14,22,0,0,43,0,15,3,0,19,3159,806,145,70,4178,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,7,0,0,0,3,4,0,0,0,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,4,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,25,35,264,14,3,316,64,91,10,9,171,82,78,5,5,169,94,117,13,0,220,79,134,12,3,226,91,108,7,0,212,109,100,6,4,215,87,104,12,3,203,79,89,7,0,175,54,85,11,3,149,9,41,3,0,56,3,27,0,0,29,0,9,6,0,14,788,1241,100,34,2161,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021014,0,5,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,14,23,13,0,44,86,114,7,7,218,262,64,7,5,341,336,98,10,9,458,388,94,8,5,492,413,120,14,11,551,376,106,9,11,504,371,104,22,13,507,325,120,25,8,477,337,112,25,9,479,267,92,18,7,376,102,77,8,7,191,33,32,3,6,73,13,28,3,0,45,3301,1158,174,84,4715,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021015,0,3,0,0,3,0,4,0,0,4,0,7,0,0,7,0,4,0,0,4,3,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,4,0,0,4,0,0,0,0,6,0,3,0,0,3,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,9,23,0,0,42,126,252,15,10,407,296,108,17,11,427,317,100,18,6,446,324,112,19,4,465,351,114,21,12,496,358,126,15,7,503,341,121,19,13,484,412,114,18,0,543,356,113,32,6,511,238,113,47,3,406,86,62,12,4,159,21,24,3,0,47,3,6,0,4,14,3235,1355,232,79,4900,4,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0
501021016,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,8,0,0,21,38,43,3,0,76,125,35,3,9,174,130,39,3,8,174,122,41,7,8,179,173,50,5,8,234,171,38,17,6,234,226,61,9,3,298,240,55,18,4,313,202,59,23,0,281,118,56,25,0,201,33,35,8,3,77,8,15,0,0,28,9,10,0,5,28,1581,531,124,53,2290,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,21,149,11,0,188,40,42,5,3,94,46,35,5,3,90,59,45,4,0,101,64,58,5,0,126,63,66,0,5,127,92,54,3,5,149,73,44,6,3,123,52,51,3,4,108,35,37,6,4,81,12,21,0,0,31,0,6,0,0,15,0,3,0,0,4,556,616,46,23,1241,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,17,18,0,0,40,31,6,0,0,42,24,9,3,0,39,31,12,9,0,51,34,19,0,0,58,51,23,0,0,80,56,20,0,0,76,55,13,0,0,72,40,22,5,0,67,36,24,4,0,61,14,15,3,0,36,0,5,0,0,3,0,4,0,0,3,399,196,25,10,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,0,4,0,0,10,0,6,0,0,10,0,3,0,0,8,0,4,0,0,9,0,7,0,0,12,6,3,0,0,10,4,3,0,0,11,3,11,0,0,19,4,4,0,0,8,0,8,0,0,12,0,4,0,0,4,0,4,0,0,3,0,0,0,0,0,26,66,8,0,106,195,601,36,18,848,514,368,44,22,941,615,302,46,24,992,606,412,63,16,1091,598,501,43,23,1160,701,444,37,15,1196,761,440,39,13,1255,802,415,43,8,1274,632,339,46,10,1030,434,348,49,0,831,128,204,25,0,357,46,99,6,0,152,10,43,0,0,61,6030,4518,495,153,11195,0,3,0,0,7,3,0,0,0,6,3,3,0,0,8,0,0,0,0,3,0,6,0,0,8,0,5,0,0,6,6,0,0,0,12,3,6,0,0,5,7,3,0,0,9,0,0,3,0,6,0,4,0,0,5,0,0,0,0,0
501021254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,8,29,0,0,37,21,22,0,0,44,26,13,0,0,40,26,20,0,4,54,19,20,0,0,36,22,24,0,0,51,35,29,0,0,72,26,23,3,0,53,20,23,5,0,50,12,16,7,0,34,7,14,0,0,21,3,3,0,0,8,0,0,0,0,0,223,236,21,10,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,5,0,0,5,5,0,0,0,0,0,5,0,0,4,0,3,0,0,3,0,4,0,0,9,0,0,0,0,0,11,18,4,0,35,34,82,8,6,127,114,39,17,8,170,120,38,10,6,172,128,65,12,4,209,157,64,8,5,234,179,62,7,5,261,225,88,11,3,337,212,75,11,7,302,205,113,19,4,347,165,110,23,4,306,85,71,12,6,171,40,48,7,0,93,36,30,3,0,74,1695,894,143,73,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031018,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,0,0,20,32,77,0,8,119,55,38,3,0,97,61,34,0,0,96,95,43,9,0,144,101,72,7,0,181,99,54,5,0,158,112,67,9,0,193,111,78,12,4,203,109,67,15,4,190,104,89,9,0,198,60,56,10,0,126,18,46,0,0,70,19,21,4,0,44,969,742,79,34,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501031019,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,26,75,117,0,8,203,133,52,12,3,200,132,58,18,9,214,119,68,8,3,206,135,83,14,3,232,146,86,7,5,240,176,92,7,0,283,178,98,16,6,294,215,92,16,6,332,163,108,25,0,297,62,64,6,4,137,25,29,5,0,56,7,23,0,0,30,1560,976,139,60,2723,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0
501031020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,16,4,0,28,35,62,0,4,107,54,22,5,0,77,60,35,5,3,116,75,53,4,0,130,91,43,8,0,141,107,45,3,5,161,117,61,3,0,184,140,92,12,6,244,133,100,17,0,251,94,98,14,6,211,66,81,14,0,168,39,43,7,3,92,25,23,0,3,58,1040,764,99,32,1935,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,5,0,0,0,5,0,0,0,0,9,0,3,0,0,3,0,0,0,0,0
502011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,22,0,0,31,20,22,0,0,41,26,17,0,0,53,27,30,0,0,63,41,40,3,0,77,35,32,7,0,70,48,28,0,0,78,46,40,4,0,85,34,41,0,0,73,10,49,6,0,66,5,20,0,0,28,5,13,0,0,12,0,5,0,0,5,294,356,23,9,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011022,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,20,28,229,12,6,264,54,116,3,4,181,52,69,3,3,132,44,69,8,3,122,61,70,4,0,141,74,64,3,6,142,82,71,10,0,165,74,79,0,0,158,93,67,7,6,171,43,85,8,0,135,15,39,0,0,55,6,24,0,0,31,6,10,0,0,11,622,996,67,37,1716,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0
502011023,0,0,0,0,0,0,8,0,0,8,0,8,4,0,16,0,12,0,0,12,0,9,0,0,8,0,0,0,0,5,0,5,0,0,12,0,4,0,0,7,0,0,4,0,10,0,3,5,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,69,13,0,91,78,192,5,3,280,191,173,8,5,368,229,127,16,9,383,220,188,36,14,458,229,204,27,9,468,242,189,16,7,452,293,196,10,4,508,291,234,19,7,551,280,198,34,0,516,169,184,33,0,382,64,89,16,5,172,16,31,0,0,49,7,14,4,3,28,2294,2025,219,72,4616,0,0,0,0,0,3,0,0,0,3,4,3,0,0,6,0,0,0,0,0,0,5,0,0,0,4,4,0,0,3,4,0,0,0,0,5,0,0,0,7,6,4,0,0,10,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
502011024,0,5,0,0,5,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,6,23,0,0,28,36,258,11,7,316,81,208,12,8,307,105,107,13,6,234,94,123,16,8,245,114,127,15,0,259,138,159,3,0,299,146,122,7,12,287,132,159,14,0,306,123,155,20,7,300,85,121,10,4,221,26,69,14,0,107,16,30,7,3,54,3,5,0,4,19,1102,1643,146,62,2960,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011025,6,3,0,0,12,0,6,0,0,6,0,6,0,0,8,5,5,0,0,13,0,8,0,0,15,3,3,0,0,11,0,9,0,0,12,0,4,0,0,9,3,3,0,0,7,12,4,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,67,4,3,110,147,849,37,20,1052,425,643,35,27,1122,508,367,38,18,938,441,365,56,19,873,531,432,41,20,1020,511,356,29,13,905,586,377,34,13,1008,589,329,30,10,957,487,352,34,13,887,336,317,38,7,697,112,156,13,4,283,38,66,3,0,110,8,34,0,0,43,4711,4652,379,159,9903,0,13,0,4,16,0,0,0,0,0,0,0,0,0,3,5,3,0,0,7,0,0,0,0,0,3,4,0,0,8,3,0,0,0,5,5,3,0,0,9,6,3,0,0,7,0,5,0,0,4,0,3,0,0,6,0,0,0,0,0
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,12,8,65,5,0,79,29,29,4,0,62,30,18,3,3,57,27,21,0,0,46,31,33,3,0,66,32,27,3,0,64,49,30,0,0,82,38,18,0,0,60,32,28,3,0,69,30,23,3,0,53,8,15,0,0,25,0,18,0,0,13,3,8,0,0,13,323,333,23,7,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011027,0,3,0,0,3,0,4,0,0,0,0,4,0,0,4,0,3,0,0,3,0,3,0,0,7,0,3,0,0,7,0,0,3,0,3,0,0,0,0,5,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,3,0,36,36,344,8,3,393,107,153,9,10,275,133,102,16,10,261,143,142,13,0,304,137,126,9,4,283,147,144,6,0,298,163,147,11,0,335,175,143,6,0,325,129,108,6,4,240,83,90,6,0,184,19,45,5,0,77,3,23,0,0,27,0,4,0,0,3,1285,1573,108,46,3013,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
502011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,13,12,0,0,25,25,32,4,0,62,47,35,7,0,92,64,55,10,0,123,67,70,6,5,147,64,53,3,3,122,82,59,6,6,150,97,68,4,0,173,68,76,6,0,150,62,66,8,0,135,13,40,3,7,59,4,21,0,0,29,0,9,0,0,12,599,601,56,22,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,5,0,0,5,0,4,0,0,6,11,29,0,0,44,77,231,13,8,335,203,134,6,6,347,272,98,18,5,393,290,112,18,7,431,361,136,17,6,520,339,108,18,9,475,405,97,12,11,529,415,114,27,7,566,389,137,39,7,575,216,120,37,9,378,82,74,17,0,172,23,33,0,0,57,11,22,0,6,31,3081,1427,228,76,4815,0,0,0,0,4,0,0,0,0,5,6,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,5,0,0,6,0,3,0,0,3,5,0,0,0,4,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,10,0,139,6,0,149,45,114,3,8,166,64,47,0,0,109,65,33,7,5,115,48,50,0,0,108,58,52,0,0,111,66,57,0,0,125,76,70,4,5,149,78,52,4,0,132,52,57,3,0,113,20,32,5,0,53,8,20,0,0,26,3,24,0,0,38,588,754,32,25,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,3,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,14,21,4,0,38,40,469,23,4,541,222,629,26,12,886,364,288,22,7,678,381,240,34,6,666,318,227,18,4,560,284,171,15,5,480,305,199,10,9,514,256,217,11,7,490,244,244,14,4,503,180,197,20,0,399,77,140,10,0,226,34,80,4,3,123,17,48,9,5,76,2711,3154,201,67,6132,0,3,0,0,3,0,3,0,0,6,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
503011032,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,6,5,12,0,0,17,17,203,8,0,232,84,269,15,3,366,148,102,6,4,258,184,109,8,0,301,171,85,6,3,272,130,102,5,8,247,134,99,6,3,240,149,112,8,9,277,129,115,3,0,248,72,84,6,0,162,31,85,6,0,119,11,41,4,0,58,8,29,4,4,46,1265,1441,83,41,2828,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
503011033,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,15,15,196,10,0,220,56,165,7,5,238,77,82,4,7,177,86,71,3,0,162,75,75,3,7,164,77,77,0,0,164,90,81,0,0,172,108,85,4,0,193,75,91,6,0,173,53,71,5,0,131,23,42,4,0,75,7,24,0,0,29,8,14,0,0,28,738,1086,56,25,1911,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011034,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,0,3,0,0,5,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,9,25,0,0,35,14,220,8,0,247,107,270,9,8,399,231,124,10,8,368,205,140,21,14,369,194,156,17,8,369,188,115,6,0,313,210,139,9,4,355,251,165,13,0,432,190,141,15,3,346,119,143,10,4,273,39,103,5,0,145,19,56,6,3,83,3,31,0,0,40,1774,1795,123,54,3742,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
