POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
506011308,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,18,9,8,4,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,9,6,3,5,0,0,0,0,15,4,21,42,23,26,4,0,113,32,41,23,22,16,8,0,150,0,0,0,0,0,0,0,9,340,593,576,444,296,82,6,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,157,277,293,189,99,15,0,1034,23,10,14,12,12,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,4,0,10,184,295,313,205,110,18,0,1133,0,0,0,0,0,0,0,0
506021118,4,8,10,0,0,0,0,16,8,20,11,9,18,0,0,74,20,33,35,17,23,3,0,134,0,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,10,22,17,16,7,0,0,65,12,29,22,16,7,0,0,83,10,43,86,84,64,25,6,315,131,171,163,123,116,38,11,760,4,15,4,4,4,0,0,30,1027,2028,2240,1822,1401,396,48,8956,3,4,7,6,0,0,0,19,42,34,16,12,6,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,5,0,0,0,0,40,491,1041,964,865,629,134,15,4150,133,73,45,46,40,8,0,343,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,3,4,9,7,3,0,0,27,8,14,9,3,7,5,0,54,691,1191,1050,953,697,150,17,4753,15,11,9,5,3,0,0,41
506021119,5,6,0,0,0,0,0,6,3,7,4,0,4,0,0,17,18,11,0,3,8,4,0,49,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,6,3,7,0,0,0,0,16,9,6,4,0,0,0,0,22,4,26,37,34,34,23,6,159,76,45,35,26,21,17,3,225,3,8,5,0,3,4,0,18,556,692,636,444,410,188,23,2957,3,8,5,5,0,0,0,26,49,19,6,6,3,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,325,445,454,474,305,81,9,2082,70,59,18,28,17,3,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,10,17,14,11,7,5,0,0,59,475,551,504,519,336,87,9,2480,11,15,5,4,0,3,0,36
506021120,0,0,0,0,0,0,0,3,3,16,7,8,7,0,0,39,6,16,7,9,7,0,0,44,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,9,8,4,0,0,28,5,10,9,10,0,0,0,37,0,12,43,36,19,7,3,125,34,97,67,55,81,20,8,359,0,3,0,4,0,0,0,16,526,1291,1401,1278,1044,238,28,5810,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,138,390,360,339,204,47,0,1483,20,23,17,11,9,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,5,161,421,378,362,222,52,0,1600,0,0,0,0,0,0,0,0
506021121,0,3,0,4,0,0,0,13,16,26,20,14,13,3,0,83,23,37,28,20,13,3,0,126,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,8,27,17,5,3,0,0,60,12,33,19,5,3,0,0,71,6,37,85,59,37,9,0,233,124,375,433,304,243,39,5,1520,5,11,5,6,0,0,0,29,910,2634,2859,2143,1437,261,13,10253,4,0,0,0,0,0,0,4,8,17,4,5,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,20,539,944,852,741,400,66,0,3539,38,49,31,23,23,0,0,164,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,0,0,0,0,22,0,0,0,4,0,0,0,4,598,1018,900,781,424,68,0,3793,3,0,0,0,5,0,0,9
506021123,8,4,10,4,0,0,0,29,9,16,8,11,9,0,0,39,63,50,31,32,15,5,0,199,15,9,6,4,6,0,0,38,0,0,3,0,0,0,0,0,13,15,19,7,12,0,0,69,26,26,32,17,18,0,0,108,24,52,84,62,58,29,7,304,319,208,185,116,103,32,8,965,6,5,8,9,0,6,0,29,1314,1808,1812,1280,937,268,34,7455,63,42,21,14,17,3,0,160,39,56,24,19,8,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,7,3,0,0,0,35,650,1217,1049,823,522,116,5,4375,99,83,66,44,28,8,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,4,5,0,10,0,5,0,20,11,23,14,11,8,4,3,78,874,1439,1184,932,587,136,11,5161,46,44,21,11,17,0,0,137
506021309,6,3,0,0,0,0,0,12,7,4,0,0,0,0,0,10,21,3,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,3,8,0,0,0,0,0,13,0,10,5,13,10,8,0,45,72,22,9,4,3,6,0,123,4,0,0,0,0,0,0,10,339,298,185,176,113,51,9,1170,4,0,0,0,0,0,0,3,42,15,19,3,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,228,273,246,278,196,46,0,1268,64,23,19,10,13,11,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,15,5,5,6,5,0,0,35,356,319,295,300,222,59,0,1548,8,4,0,0,3,0,0,19
506021310,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,8,0,0,0,0,12,0,8,9,6,5,13,0,37,4,5,7,4,0,4,0,26,0,0,0,0,0,0,0,0,39,84,105,84,65,27,9,408,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,93,97,79,65,9,0,373,6,11,3,13,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,10,46,106,109,96,68,13,0,439,0,0,0,0,0,0,0,3
506021311,0,3,0,3,0,0,0,10,4,3,5,4,0,0,0,15,6,12,9,10,0,4,0,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,14,0,5,5,5,0,0,0,15,6,52,63,59,41,15,0,237,26,30,38,31,17,8,0,157,4,0,3,0,0,0,4,14,182,519,653,502,314,89,15,2271,0,3,0,5,0,0,0,10,5,14,5,5,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,274,311,274,189,32,5,1183,12,16,10,12,3,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,6,4,0,0,0,19,120,327,337,295,203,42,5,1321,3,8,3,0,0,0,0,14
506031124,7,6,15,3,0,0,0,30,6,14,9,7,5,0,0,41,35,46,41,31,17,0,0,172,6,7,4,0,0,0,0,21,0,0,0,0,0,0,0,3,3,11,3,0,0,0,0,23,14,14,10,6,3,0,0,46,14,65,100,100,73,26,11,396,84,90,86,64,70,28,6,428,9,3,5,4,0,4,5,31,729,1404,1497,1271,972,250,45,6164,4,8,4,9,0,0,0,28,54,89,37,40,21,7,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,9,6,9,0,0,47,415,978,1292,1149,844,172,9,4856,71,94,74,75,50,15,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,10,12,3,0,0,40,5,10,0,10,0,0,0,21,21,16,12,6,10,5,0,64,571,1223,1445,1292,939,203,9,5678,13,18,10,11,8,3,0,65
506031125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,8,18,30,39,24,4,128,44,10,7,5,6,0,0,76,0,3,0,0,0,0,0,7,170,106,115,104,102,48,7,647,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,116,133,117,92,17,0,577,48,5,10,7,6,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,16,166,131,148,137,102,17,3,695,3,0,0,0,0,0,0,6
506031126,0,4,0,3,0,0,0,13,18,21,13,11,14,0,0,82,41,44,25,32,25,5,0,164,4,6,3,3,4,0,0,23,3,0,0,0,0,0,0,7,13,22,17,4,4,0,0,60,22,29,22,11,9,0,0,90,5,22,51,54,30,7,4,169,120,149,126,94,88,33,6,611,5,9,15,6,0,0,5,39,1513,2668,2781,2440,1867,436,35,11739,0,0,0,0,0,0,0,6,12,12,0,5,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,21,386,859,948,862,566,96,5,3716,67,83,41,64,44,6,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,469,966,1004,930,616,106,6,4100,9,12,10,7,4,0,0,44
506031127,8,5,0,0,0,0,0,14,3,11,0,4,0,0,0,23,41,28,28,18,17,3,4,123,16,5,4,0,0,0,0,28,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,17,20,9,5,0,0,0,0,44,7,16,33,34,16,7,6,120,196,80,47,32,31,23,3,424,5,10,0,0,8,0,0,20,1102,1045,840,659,520,207,35,4406,12,13,6,16,11,6,0,61,122,43,19,10,6,5,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,3,0,3,0,0,28,854,893,782,727,564,102,7,3921,181,77,39,39,26,9,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,11,6,5,0,0,0,0,0,14,25,23,4,9,5,0,0,66,1203,1063,861,801,625,115,7,4674,38,28,12,13,8,3,0,106
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,16,17,18,14,3,73,29,15,7,4,3,8,0,69,0,4,3,0,0,0,0,8,182,174,152,101,96,67,9,783,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,119,141,161,181,148,29,0,783,35,15,8,6,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,159,163,172,191,157,32,0,881,4,0,0,0,5,0,0,3
506031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,14,35,46,23,10,151,30,10,6,7,9,0,0,54,0,0,0,0,0,0,0,0,137,82,104,129,111,59,22,647,3,0,0,0,0,0,0,4,8,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9,121,117,139,177,129,32,8,733,49,11,4,9,9,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,17,194,131,152,195,139,35,6,861,0,0,6,0,0,0,0,10
506031130,0,5,0,3,6,0,0,10,25,33,20,18,6,0,0,100,40,52,40,28,12,0,0,175,7,7,3,0,0,0,0,20,0,0,0,0,0,0,0,0,16,20,16,10,7,6,0,83,25,27,22,14,15,3,0,105,4,25,82,72,38,18,3,243,115,215,178,147,142,49,6,855,7,14,13,11,11,3,0,55,1819,3494,3587,3260,2549,558,48,15324,0,5,4,0,0,0,0,13,3,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,0,0,0,20,339,834,869,795,550,125,9,3516,39,58,43,51,36,3,0,228,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,5,6,6,0,0,33,0,0,4,0,3,0,0,8,396,924,929,865,598,135,9,3849,4,15,7,5,0,0,0,32
506031131,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,13,10,3,4,6,7,0,0,27,4,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,10,8,3,0,0,0,0,0,21,3,13,30,46,37,32,0,164,84,28,19,9,16,6,6,168,0,0,0,0,0,3,0,9,481,402,417,365,313,135,27,2137,5,0,0,0,0,0,0,3,24,4,7,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,254,280,373,434,320,90,7,1748,82,23,14,15,19,9,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,0,5,0,0,0,5,0,10,17,4,7,7,4,0,0,50,386,315,401,463,349,108,7,2030,5,3,0,3,0,0,0,13
506041132,0,0,0,0,0,0,0,0,9,3,7,9,7,0,0,30,11,14,5,6,9,0,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,14,4,9,4,0,0,0,0,14,3,11,19,17,26,11,3,90,44,35,27,20,28,15,4,162,5,6,5,0,3,0,0,14,478,638,623,527,438,126,16,2851,4,4,0,3,0,0,0,12,3,6,0,3,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,141,280,306,296,188,42,3,1251,39,12,13,12,23,6,0,106,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,3,7,0,0,3,3,0,24,191,310,328,318,213,52,3,1428,3,5,0,0,0,0,0,10
506041133,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,15,11,5,3,4,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,4,0,4,0,0,0,0,12,6,17,32,33,36,11,0,137,52,42,58,50,46,13,0,264,0,0,0,0,0,0,0,4,261,400,493,399,355,107,12,2028,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,343,373,347,215,55,8,1539,45,22,23,20,12,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,4,8,4,3,5,0,32,260,387,408,379,229,58,6,1729,0,0,4,0,0,0,0,4
506041134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,3,3,4,3,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,3,8,11,13,15,10,3,61,37,13,13,17,17,4,0,94,0,5,0,0,0,0,0,9,241,242,251,188,185,63,6,1180,8,4,0,0,0,0,0,25,9,3,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,178,311,381,357,269,58,4,1551,70,18,12,25,18,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,7,5,5,0,9,0,0,25,277,352,415,383,295,65,4,1779,5,3,3,6,0,0,0,16
506041135,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,5,3,6,5,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,4,0,0,0,0,0,9,4,10,28,33,15,21,5,119,24,11,8,3,8,3,0,58,0,0,0,0,0,0,0,3,164,205,196,161,109,66,13,909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,121,154,214,181,117,26,4,818,31,15,10,3,4,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,4,6,7,4,0,21,169,177,233,196,123,30,4,931,0,0,0,0,0,0,0,0
506041136,0,0,0,0,0,0,0,3,11,21,6,8,9,0,0,59,31,27,15,14,11,0,0,101,4,4,0,0,0,0,0,14,4,0,0,0,0,0,0,5,9,10,4,4,0,0,0,34,15,15,9,4,0,0,0,43,6,15,31,22,36,14,6,122,86,79,68,58,42,30,0,361,6,13,8,3,3,0,4,40,922,1366,1360,1131,952,287,31,6053,3,3,0,6,0,0,0,9,12,3,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,10,339,547,659,662,452,115,4,2783,69,44,22,39,21,13,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,8,0,0,5,0,8,0,6,22,436,601,694,713,495,125,12,3066,10,7,3,4,5,0,0,28
506041137,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,11,6,7,3,0,4,4,0,21,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,11,6,5,3,0,0,0,0,18,7,3,30,21,17,12,0,85,64,17,5,9,13,3,0,119,0,0,0,0,0,3,0,12,324,211,222,219,200,86,11,1262,0,0,0,0,0,0,0,5,15,5,0,5,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157,189,271,314,217,48,0,1198,66,17,10,16,21,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,8,7,5,0,26,238,217,284,346,240,57,3,1391,11,4,0,0,0,0,0,13
506051138,0,0,0,0,0,0,0,5,9,12,9,8,0,0,0,43,8,18,12,8,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,0,12,4,9,5,0,0,0,0,16,3,18,39,53,34,12,4,157,68,71,50,49,45,17,0,305,0,6,3,4,3,4,3,21,666,1124,1202,1104,836,239,22,5201,0,0,0,0,0,0,0,0,7,4,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,230,434,458,419,268,58,0,1871,65,35,23,20,16,7,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,14,17,4,3,5,8,0,0,41,319,485,493,457,288,71,0,2118,0,0,0,0,0,0,0,0
506051139,3,0,0,0,0,0,0,5,3,4,0,5,0,0,0,14,5,9,0,4,0,0,0,20,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,4,4,5,15,11,11,8,0,59,38,13,16,5,12,0,0,85,3,0,4,4,0,0,0,14,239,269,284,208,198,56,11,1255,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,176,163,155,109,22,0,758,38,4,8,6,8,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,0,5,0,0,14,177,185,182,163,127,26,0,858,0,0,0,0,0,0,0,0
506051140,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,4,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,27,33,60,33,8,175,66,14,19,18,21,12,5,158,0,0,0,0,0,0,0,7,265,213,220,237,240,117,26,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,201,216,282,339,261,62,4,1363,50,11,8,10,8,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,4,6,0,0,28,272,228,298,352,274,67,4,1493,0,0,0,0,0,0,0,5
