POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,6,3,4,3,0,3,0,16,0,0,12,9,7,4,4,18,0,51,0,5,3,0,10,4,10,22,0,47,0,4,14,3,12,0,10,28,0,75,0,4,24,0,26,0,16,33,0,111,9,0,48,22,33,7,25,66,0,203,6,5,69,21,64,13,51,120,0,361,15,21,92,27,108,18,92,224,11,605,43,36,175,33,111,27,133,192,3,755
501021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,10,0,0,3,0,21,3,0,4,0,5,0,0,3,0,12,0,4,0,0,3,0,0,0,0,13,0,4,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,23,15,9,23,0,0,8,0,92,4,0,0,0,0,0,0,0,0,8,0,8,4,25,4,87,4,57,0,184,3,7,6,11,11,56,0,40,0,134,4,0,7,22,4,43,9,26,0,127,6,4,15,37,7,39,7,24,0,126,11,8,18,54,21,55,3,36,0,218,18,12,18,82,14,73,11,36,0,263,29,31,25,60,32,36,8,37,0,251,28,26,27,28,16,13,8,14,0,166
501021014,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,10,0,0,5,0,7,0,10,3,0,29,0,3,3,0,3,0,0,0,0,17,3,7,0,0,6,0,0,0,0,18,4,4,5,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,16,3,21,0,14,12,3,116,12,0,8,0,3,0,0,10,3,44,21,0,4,18,5,18,0,43,0,111,17,3,7,17,8,11,4,20,0,88,21,10,7,14,11,18,3,19,0,104,18,7,8,16,20,11,8,26,0,122,35,13,40,37,24,22,6,68,4,244,30,18,46,29,27,26,15,114,3,310,40,25,58,37,40,15,47,183,8,441,59,26,90,20,47,11,66,224,13,556
501021015,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,6,0,15,0,0,0,0,0,0,9,12,0,22,4,0,5,0,7,0,4,0,0,20,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,0,10,3,7,20,3,77,5,5,0,0,3,0,3,3,3,27,4,0,9,8,0,85,3,41,0,145,3,11,6,10,11,51,0,36,0,128,3,8,18,18,15,45,14,27,0,144,0,6,23,17,17,50,14,32,0,171,8,12,63,38,29,82,22,59,0,311,22,10,55,52,33,84,34,67,6,358,35,26,88,48,62,92,59,111,10,520,64,36,126,43,82,61,87,76,3,580
501021016,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,9,0,0,4,0,9,0,0,0,0,15,6,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,16,0,5,7,0,48,0,0,0,0,0,0,0,0,0,4,3,0,4,9,0,12,0,9,0,33,0,0,9,4,0,3,0,9,0,33,4,5,0,3,10,12,0,5,0,36,12,0,10,12,10,6,7,17,0,76,10,3,20,17,11,10,3,19,0,99,10,4,35,24,15,6,12,16,0,118,13,3,35,15,19,7,20,19,0,133,24,8,49,11,27,8,30,18,5,176
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,5,0,0,5,0,13,0,0,3,11,4,42,3,49,0,121,0,4,3,9,6,28,3,12,0,66,0,10,0,7,4,16,3,15,0,51,3,3,6,9,9,14,0,16,0,54,6,5,4,13,5,13,0,26,0,77,3,8,12,27,11,22,3,30,0,111,13,6,11,41,18,9,0,33,0,130,10,10,20,19,9,4,4,18,0,88
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,17,0,4,4,0,0,0,0,7,0,15,0,0,10,0,3,3,0,5,0,26,0,5,9,0,4,0,0,5,0,26,0,0,10,7,4,7,0,13,3,39,4,6,16,6,3,7,4,8,0,52,9,3,22,9,6,0,10,14,0,69,7,14,27,4,12,8,13,8,0,95
501021253,5,0,0,0,6,0,0,0,0,14,0,3,3,4,3,0,0,0,0,14,0,7,0,6,9,0,0,3,0,24,3,13,4,0,11,0,3,3,0,39,8,16,5,0,13,0,0,0,0,39,3,0,4,0,6,0,0,0,0,16,9,6,0,0,9,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,28,50,15,14,59,0,3,7,5,189,9,4,0,9,4,12,0,11,0,49,3,14,18,92,21,158,9,71,0,391,11,15,16,83,36,98,12,57,0,332,5,21,39,84,57,81,8,85,0,375,20,42,61,115,78,104,16,87,5,526,37,65,113,199,149,170,24,107,4,881,59,79,131,237,186,173,28,100,8,990,82,158,164,218,254,175,52,120,8,1230,121,227,187,192,250,132,37,80,8,1231
501021254,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,6,0,16,0,0,3,0,0,0,0,4,0,15,5,0,4,11,0,3,0,0,0,20,0,0,0,9,6,3,0,0,0,26,0,0,3,13,4,7,0,11,0,44,0,4,8,18,7,9,0,3,0,48,12,13,4,31,7,4,0,9,0,73,3,6,11,14,3,7,0,0,0,55
501031017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,4,0,0,0,10,0,5,6,0,17,0,0,7,0,4,0,3,0,0,13,6,0,3,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,13,4,19,0,11,9,0,74,37,0,4,0,0,6,0,0,0,39,12,8,7,17,3,14,0,26,0,92,35,4,3,10,7,10,0,20,0,92,22,5,15,12,12,3,0,17,8,99,31,8,13,22,11,12,0,26,0,124,27,9,21,25,13,28,8,29,0,171,50,9,24,31,27,20,14,22,0,197,60,15,34,27,21,32,34,61,3,298,79,16,41,17,33,14,28,39,0,271
501031018,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,4,3,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,3,10,0,4,8,0,51,22,3,0,0,0,0,0,3,0,34,10,3,0,7,3,13,3,28,0,76,22,3,0,9,9,17,4,26,0,94,12,7,6,12,11,5,5,18,0,75,20,3,23,12,12,9,3,23,0,105,37,8,11,26,12,11,11,33,0,146,47,14,20,28,13,17,4,53,3,207,35,10,22,19,25,16,19,55,0,198,51,11,33,11,24,10,22,29,4,190
