POW_SA2_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
501011001,3,3,0,10,0,0,5,0,0,5,26,10,3,0,0,42,5,0,4,5,0,11,653,143,227,90,24,1135,550,58,109,49,8,770,4,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,30,0,3,0,0,38,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3
501011003,4,0,0,16,4,0,4,0,0,10,63,11,10,0,0,86,13,7,3,4,0,30,1585,387,431,98,40,2535,1286,155,270,74,20,1804,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,20,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,15,0,4,0,0,16,11,0,0,0,4,11,14,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,7,0,3,0,0,9,72,11,19,3,0,98,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,30,4,4,0
501011004,0,0,0,16,3,3,0,0,0,7,115,4,12,0,0,134,16,3,5,0,0,22,1286,221,355,32,21,1918,1260,85,191,31,10,1585,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,23,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,27,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,9,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,15,0,0,0,0,20,12,0,0,0,0,13,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,8,0,6,0,0,15,56,0,14,0,0,73,0,0,0,0,0,0,29,0,0,0,0,29,0,0,5,0,0,0,5,0,0,0,0,3,31,0,3,0
501011293,0,0,0,10,4,0,0,0,0,9,27,7,10,0,0,48,7,0,0,0,3,21,2027,233,256,41,20,2574,2141,97,163,35,18,2451,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,4,4,5,0,0,0,6,78,3,4,8,0,85,3,0,0,0,0,3,22,0,0,0,0,21,5,0,0,0,0,5,3,0,0,0,0,4,38,0,4,0
501011294,0,0,0,7,6,0,0,0,0,3,47,0,5,0,0,59,9,0,6,3,0,12,1358,172,308,36,16,1890,2102,82,210,40,14,2446,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,27,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,22,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,18,4,0,0,0,0,4,5,0,0,0,0,6,11,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,4,80,6,12,0,0,99,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,6,0,0,0,0,6,57,3,8,0
501021005,0,0,0,0,0,0,0,0,0,0,35,4,3,0,0,43,0,0,0,0,0,3,1067,108,128,18,11,1330,1271,55,109,21,4,1461,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,67,0,8,0,0,76,4,0,0,0,0,4,20,0,3,0,0,22,3,0,0,0,0,8,0,0,0,0,0,0,29,0,6,3
501021007,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,15,6,0,0,0,0,8,504,66,107,29,3,716,387,28,66,30,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0
501021008,0,0,0,4,6,0,0,0,0,6,47,4,0,0,0,49,4,0,0,0,0,4,1006,23,55,0,7,1088,1784,6,25,3,6,1827,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,59,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,19,5,0,0,0,0,5,11,0,0,0,0,9,77,0,3,0,0,79,3,0,0,0,0,3,53,0,0,0,0,53,5,0,0,0,0,5,6,0,0,0,0,6,75,0,0,0
501021009,0,0,0,3,0,0,0,0,0,0,52,0,0,0,0,56,14,0,0,0,0,20,2874,65,71,17,16,3043,1352,23,62,24,10,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,61,0,3,0,0,67,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,4,14,0,3,0
501021010,0,0,0,5,0,0,0,0,0,0,24,0,3,0,0,29,5,0,5,0,0,11,890,80,110,27,14,1117,296,26,51,20,3,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
