POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
505031105,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,13,0,4,5,0,4,3,0,0,18,0,3,9,8,9,5,0,0,36,0,0,11,5,8,6,0,0,31,0,4,16,5,17,9,0,0,44,0,0,0,8,7,4,3,0,27,0,0,5,5,14,7,0,0,29,0,0,3,4,13,10,0,0,37,0,0,0,6,4,5,0,0,15,0,0,0,7,16,11,0,0,31,0,0,0,0,0,9,0,0,6,4,24,62,60,100,65,9,0,324,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,5,10,0,0,0,5,0,0,16,0,4,0,4,0,4,0,0,14,0,0,3,3,3,3,0,0,10,0,0
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,4,0,0,0,12,0,0,0,0,7,0,3,0,9,0,3,3,4,0,0,0,0,13,0,0,0,4,6,7,0,0,15,0,0,3,6,0,5,0,0,18,0,0,5,9,4,8,5,0,34,0,0,8,8,11,0,0,0,19,0,0,0,6,3,4,0,0,16,0,0,0,0,5,3,3,0,17,0,0,3,6,14,9,0,0,30,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,11,0,0,0,0,0,3,0,0,6,0,8,34,58,56,48,19,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0
505031255,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,12,0,0,4,0,0,0,0,0,9,0,4,3,5,0,4,0,0,12,0,4,3,9,3,0,0,0,13,0,0,6,4,0,0,0,0,14,0,0,0,0,5,3,0,0,11,0,0,6,5,0,3,0,0,10,0,0,3,10,9,0,0,0,28,0,0,0,0,4,3,0,0,8,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,12,38,45,34,21,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,9,0,0
505031256,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,3,0,0,9,0,0,0,0,0,3,0,0,12,0,0,9,6,5,0,0,0,21,0,0,3,4,0,0,3,0,18,0,0,8,5,0,7,0,0,26,0,0,13,8,5,0,0,0,34,0,4,3,8,6,0,0,0,22,0,0,0,6,0,3,0,0,14,0,0,0,6,3,4,0,0,11,0,0,5,4,8,7,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,16,0,0,0,0,0,3,0,0,8,0,0,40,50,43,47,21,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,13,19,0,6,0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,6,0,4,6,0,0,3,0,0,14,0,0,9,9,5,6,0,0,29,0,0,3,7,3,4,0,0,14,0,0,0,3,6,0,0,0,12,0,0,0,3,4,0,0,0,4,0,0,3,7,8,3,0,0,15,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,32,36,20,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,6
505031303,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,5,0,8,0,0,8,0,0,0,5,7,0,0,0,10,0,0,0,4,0,5,8,0,14,0,0,4,3,4,8,5,0,28,0,0,5,4,0,4,0,0,20,0,0,10,16,8,9,7,0,47,0,0,10,9,7,6,4,0,36,0,5,3,20,9,9,5,3,53,0,0,5,9,5,7,3,0,34,0,0,15,22,33,11,3,0,83,0,0,0,7,5,4,0,0,25,0,0,0,9,14,7,4,0,39,0,0,0,0,0,0,0,0,4,4,10,58,115,104,86,44,4,422,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,13,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0
505031304,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,4,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,0,0,8,0,0,3,9,4,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,5,5,3,0,0,17,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,35,18,18,6,0,90,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,9,0,0
505031305,0,0,3,7,4,6,0,0,18,3,0,9,0,0,0,0,0,12,0,0,4,0,6,5,0,0,16,0,4,4,7,7,8,0,0,23,0,0,0,13,7,8,5,0,34,3,7,8,13,13,7,12,0,68,0,6,18,23,22,21,9,0,91,3,10,37,31,25,35,10,0,147,0,12,73,66,46,45,17,8,268,0,10,73,75,72,63,11,0,312,0,5,79,102,94,57,14,0,353,0,0,53,98,96,52,17,4,325,0,0,87,207,180,135,21,5,629,0,0,17,68,48,47,8,0,187,0,0,27,84,137,88,19,0,355,0,0,0,7,4,3,6,0,20,12,59,491,790,765,580,145,14,2864,0,0,0,3,6,3,0,0,8,4,9,0,8,0,0,0,0,17,3,3,3,8,4,4,4,0,33,3,10,5,7,5,6,0,0,32,0,7,7,3,6,5,0,0,32,0,10
505031306,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,4,4,5,0,4,0,0,12,0,0,3,0,0,0,0,0,4,3,5,0,0,3,5,3,0,18,0,4,8,10,8,0,3,0,26,0,0,8,12,5,0,0,0,34,0,4,19,10,18,7,0,0,62,0,4,4,20,11,4,0,0,49,0,0,15,16,7,10,0,0,46,0,0,10,10,16,9,4,0,39,0,0,0,18,19,17,0,0,56,0,0,0,4,9,8,0,0,22,0,0,0,4,4,7,0,0,20,0,0,0,0,0,0,0,0,6,7,17,84,105,98,79,18,3,416,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,6,0,4,3,0,0,0,13,0,7,0,7,0,0,0,0,20,0,5,5,0,0,3,0,0,8,0,4
506011110,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,12,0,0,0,3,6,3,0,0,10,3,3,0,4,3,0,0,0,8,0,0,8,0,4,5,0,0,25,3,6,6,5,9,6,0,0,44,0,5,15,15,5,7,0,0,54,0,10,25,14,14,8,3,0,74,0,0,28,20,12,12,5,0,81,0,0,19,23,20,10,3,0,74,0,0,5,10,6,10,4,0,34,0,0,12,26,30,25,5,0,101,0,0,3,0,9,13,3,0,29,0,0,0,9,5,4,0,0,21,0,0,3,0,0,4,0,0,5,5,38,126,137,128,104,28,3,575,0,0,0,0,3,0,0,0,7,0,0,10,0,0,0,0,0,9,0,0,4,0,0,5,0,0,18,0,8,0,4,0,3,0,0,16,0,0,9,0,8,0,0,0,14,0,4
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,10,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,15,10,9,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0
506011114,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,4,4,0,3,0,0,15,0,0,0,0,0,0,3,0,10,0,0,3,5,4,6,0,0,17,0,0,4,7,0,5,0,0,27,0,4,12,13,11,7,6,0,48,0,0,12,13,13,3,0,0,48,0,0,8,8,16,13,0,0,47,0,0,11,13,6,6,0,0,38,0,0,8,13,19,13,3,0,55,0,0,0,3,5,4,0,0,14,0,0,0,5,6,3,0,0,10,0,0,0,0,0,5,0,0,4,6,11,59,83,78,77,16,4,343,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0
506011115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,6,4,0,0,0,0,5,0,0,0,0,3,7,5,0,19,0,0,3,0,5,0,0,0,11,0,0,0,0,0,8,0,0,10,0,0,0,3,0,4,0,0,10,0,0,3,3,7,8,0,0,27,0,0,0,0,7,0,0,0,3,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,23,34,30,9,0,120,0,0,0,0,0,6,0,0,7,0,0,4,0,4,0,0,0,9,0,0,3,0,3,0,0,0,7,0,0,0,0,0,3,0,0,12,0,0,4,6,0,0,0,0,10,0,0
506011116,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,0,0,3,4,0,0,0,3,3,4,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,3,3,6,4,0,18,0,0,5,5,0,3,4,0,15,0,0,8,4,3,0,3,0,21,0,0,6,4,4,7,4,0,22,0,0,0,8,5,0,0,0,13,0,0,0,7,7,0,3,0,25,0,0,0,0,3,3,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,16,38,42,30,31,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,0,3,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,4,0,0
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,11,0,0,3,0,0,0,0,0,16,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,18,18,8,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,3,0,3,0,0,5,0,17,0,0,5,0,0,0,0,0,11,0,5,3,8,3,0,0,0,26,0,6,11,3,6,0,0,0,27,0,0,3,0,4,5,0,0,9,0,0,0,4,0,0,0,0,8,0,0,7,9,3,6,0,0,23,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,14,36,45,29,18,4,0,156,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,9,0,6,0,3,5,3,0,0,9,0,0,6,0,0,0,0,0,13,0,5
506011308,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,4,9,4,0,0,0,9,0,0,3,6,0,0,0,0,22,0,5,7,11,8,5,0,0,33,0,4,13,11,7,10,5,0,53,0,0,7,15,4,6,0,0,31,0,4,13,16,20,7,0,0,58,0,0,8,12,19,13,0,0,49,0,0,25,46,32,13,4,0,116,0,0,5,14,11,5,0,0,39,0,0,6,17,17,15,3,0,56,0,0,0,0,0,0,0,0,0,5,9,99,156,130,70,22,3,492,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,11,0,0,5,10,4,0,0,0,12,0,6
506021118,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,8,3,0,4,3,0,6,0,0,12,0,7,3,0,0,0,0,0,18,6,7,5,0,3,3,0,0,25,0,7,6,9,9,11,6,0,46,0,13,25,21,17,5,0,5,90,0,12,45,46,31,17,5,3,160,0,7,54,59,46,30,6,5,206,0,3,45,52,46,41,12,0,203,0,0,40,49,59,31,5,0,177,0,0,68,193,166,108,29,4,567,0,0,18,58,77,47,13,0,222,0,0,19,130,179,119,18,0,469,0,0,0,0,4,0,0,0,7,11,63,349,625,639,426,103,13,2232,0,0,0,4,0,0,0,0,7,3,0,0,5,0,0,0,0,14,0,4,4,6,3,0,0,0,13,0,3,5,3,0,3,3,0,22,0,10,4,5,0,8,0,0,25,0,7
506021119,0,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,0,0,12,0,0,3,0,3,4,4,0,19,0,4,3,0,3,0,0,0,16,0,5,3,3,7,6,0,0,26,0,3,12,8,3,3,0,0,36,0,10,19,14,14,8,4,0,76,0,6,30,31,18,9,5,0,97,0,3,28,25,13,18,9,0,93,0,0,19,22,11,10,0,0,66,0,0,10,19,20,9,4,0,70,0,0,17,39,32,32,6,0,133,0,0,4,10,13,7,3,0,30,0,0,4,13,15,9,4,0,40,0,0,0,0,0,3,0,0,3,5,27,160,192,161,121,49,8,725,0,0,0,0,0,0,0,0,5,7,7,5,4,0,0,0,0,23,5,6,3,10,0,4,4,0,30,0,3,4,4,3,3,0,0,26,0,0,8,10,4,7,0,0,29,0,5
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,0,0,9,0,0,0,6,0,0,5,0,12,0,0,9,7,8,3,0,0,31,0,6,23,19,12,12,3,0,68,0,3,36,30,16,12,0,0,99,0,0,19,41,20,21,3,0,113,0,0,19,32,45,38,0,0,137,0,0,37,106,108,68,7,0,326,0,0,9,45,49,26,3,0,134,0,0,5,54,78,49,10,4,197,0,0,0,0,10,0,0,3,16,0,14,174,350,343,233,36,14,1161,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3
506021121,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,5,9,4,3,0,0,16,0,3,5,7,4,0,0,0,24,0,14,34,7,7,4,4,0,67,0,15,38,22,10,7,4,0,101,0,4,33,29,13,6,3,0,95,0,5,35,40,22,9,4,0,116,0,0,27,40,45,18,0,0,131,0,0,67,123,118,70,14,0,401,0,0,17,60,52,19,4,0,159,0,0,30,144,161,76,14,0,421,0,0,0,5,0,0,0,0,6,0,50,301,490,440,221,39,4,1546,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0
506021123,0,0,0,3,4,6,0,0,14,3,0,5,0,4,0,0,0,13,3,4,7,0,0,0,4,0,22,0,4,0,4,0,0,0,0,8,3,6,0,0,7,0,0,0,26,0,3,14,10,11,3,0,0,49,0,13,18,20,12,7,5,0,76,0,15,38,17,14,23,3,0,100,0,19,77,51,19,13,11,0,195,0,13,73,49,30,15,9,0,185,0,5,53,70,53,19,3,0,200,0,0,38,46,48,24,8,0,166,0,0,53,139,121,52,9,0,373,0,0,15,52,39,22,3,0,138,0,0,11,86,121,85,18,3,321,0,0,0,0,6,0,0,0,10,15,77,401,562,480,283,71,8,1890,0,0,0,0,0,0,0,0,4,5,3,4,0,3,0,0,0,22,3,15,8,5,8,3,3,0,39,0,7,5,5,6,4,4,0,27,0,9,7,7,10,4,0,0,32,0,6
506021309,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,0,13,0,5,0,8,6,0,0,0,25,0,4,12,15,6,5,0,0,50,0,6,31,10,11,0,0,0,53,0,7,11,13,11,9,6,0,41,0,4,12,13,8,3,3,0,43,0,0,7,8,8,6,0,0,30,0,0,7,10,20,10,0,0,48,0,0,0,0,3,4,0,0,15,0,0,0,3,15,8,0,0,24,0,0,0,0,0,0,0,0,4,0,31,83,88,90,47,12,0,360,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,12,0,4,3,4,5,0,0,0,12,0,0,0,6,3,0,0,0,10,0,0,3,0,0,0,4,0,15,0,0
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,5,0,0,0,8,4,4,0,0,16,0,0,0,4,5,5,0,0,10,0,0,4,4,4,3,0,0,15,0,0,5,10,9,0,0,0,18,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,14,31,25,17,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,5,0,0
