POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
505031107,0,0,0,32,28,3,3,0,0,34,27,0,6,0,0,36,45,7,0,0,0,55,39,3,4,0,0,50,36,0,0,0,0,41,31,3,0,3,0,37,13,3,7,0,0,24,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,269,31,23,5,3,338,51,0,0,0,0,51,28,0,6,0,0,33,17,0,3,5,0,26,34,3,20,0,0,50,37,3,22,9,0,67,30,3,14,4,0,55,35,3,16,4,0,53,33,6,25,0,0,64,23,8,12,0,0,38,19,3,6,0,0,30,8,0,4,0,0,14,0,0,0,0,0,5,0,0,0,0,0,6,319,28,127,25,4,503,32,4,4,0,0,39,7,0,0,0,0,12,632,62,155,28,8,896,8,0,0,0,0,9,45,0,3,0,0,54,63,3,8,0,0,69,54,13,13,0,0,80,68,12,20,0
505031255,0,0,0,66,43,0,10,0,0,51,45,4,5,0,0,55,43,0,5,0,0,49,59,7,7,0,0,66,28,0,0,0,0,33,27,0,0,0,0,29,15,7,0,0,0,24,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,360,17,33,4,0,416,57,0,0,0,0,60,58,0,5,0,0,57,41,3,18,0,0,57,48,0,14,4,0,68,54,7,14,0,0,72,49,6,17,0,0,72,32,6,8,4,0,45,36,0,3,0,0,41,25,0,4,0,0,28,9,0,10,0,0,20,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,410,17,90,17,0,539,37,0,0,0,0,46,14,0,3,0,0,22,821,41,129,23,0,1017,19,0,0,0,0,19,66,0,3,0,0,70,107,3,8,0,0,121,88,17,27,0,0,131,83,15,16,0
505031256,0,0,0,20,25,0,0,0,0,25,18,0,0,0,0,18,19,0,0,0,0,20,21,0,3,0,0,29,27,3,0,0,0,27,17,0,0,0,0,19,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,6,12,3,0,201,9,0,0,0,0,9,14,0,0,0,0,14,20,0,0,0,0,20,14,0,0,0,0,17,25,0,0,0,0,23,14,4,0,0,0,15,11,0,0,0,0,13,14,0,0,3,0,16,17,4,3,0,0,26,8,3,3,3,0,9,3,0,5,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,140,9,14,7,5,180,8,0,0,3,0,10,4,0,0,0,0,8,334,17,28,12,11,403,11,0,0,0,0,11,50,0,0,0,0,55,66,0,7,0,0,70,59,0,3,0,0,64,51,3,0,0
505031257,0,0,0,8,12,0,0,0,0,13,8,0,0,0,0,8,7,0,0,0,0,13,15,3,0,0,0,19,4,0,3,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,7,7,0,0,93,19,0,0,0,0,19,4,0,0,0,0,4,11,0,0,0,0,16,9,0,8,0,0,17,22,0,5,0,0,25,18,5,0,0,0,24,17,3,3,0,0,24,11,0,0,0,0,16,4,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,14,26,8,0,164,6,0,0,0,0,10,4,0,0,0,0,9,215,21,30,9,9,277,5,0,0,0,0,5,12,0,0,0,0,12,18,0,0,0,0,18,20,0,4,0,0,29,9,3,5,0
505031258,0,0,0,30,34,0,9,4,0,46,29,3,6,0,0,45,34,3,6,0,0,36,27,5,4,0,0,43,34,0,6,0,0,44,24,3,0,0,0,28,10,4,3,0,0,16,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,270,22,36,11,0,336,61,0,0,0,0,64,39,0,4,0,0,46,29,0,9,0,0,41,51,0,10,0,0,66,56,6,13,6,0,84,57,4,10,4,0,69,42,5,3,5,0,54,49,5,7,0,0,61,28,3,4,0,0,40,20,0,6,0,0,23,12,0,3,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,459,18,69,16,3,571,42,3,8,0,0,54,10,3,0,0,0,16,777,48,112,28,10,972,17,0,0,0,0,17,65,0,3,0,0,66,54,0,9,0,0,72,62,7,15,8,0,90,59,8,16,0
505031303,0,0,0,52,45,3,4,0,0,48,42,7,0,0,0,53,56,5,3,0,0,64,40,3,5,0,0,56,33,4,5,0,0,46,24,5,7,0,0,35,19,0,3,0,0,24,5,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,361,36,33,6,0,439,47,0,3,0,3,55,44,0,0,0,0,47,37,0,5,0,0,43,50,0,10,0,0,66,47,10,15,3,0,76,47,5,5,0,0,63,47,7,9,4,0,68,37,8,12,0,0,61,25,6,8,3,0,40,26,4,14,7,0,47,14,3,3,5,0,24,4,0,0,4,0,14,0,0,0,0,0,0,430,48,92,33,10,607,27,5,3,0,0,32,16,0,0,0,0,16,828,88,129,40,10,1089,56,0,0,0,0,55,172,3,3,0,0,180,179,7,6,0,0,191,171,20,18,0,0,207,156,40,19,0
505031304,4,0,0,31,19,7,10,0,0,35,23,0,3,0,0,30,23,4,3,0,0,29,25,4,0,0,0,30,14,3,5,0,0,24,15,0,0,0,0,21,6,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,178,15,33,4,0,231,24,0,0,0,0,27,24,0,0,0,0,29,22,0,7,0,0,29,15,0,17,5,0,33,34,6,19,3,0,62,16,11,18,3,0,48,15,6,5,0,0,26,33,0,6,0,0,41,19,0,8,7,0,29,7,0,3,0,0,18,5,0,6,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,220,33,89,19,0,357,21,0,6,0,0,30,11,3,3,0,0,15,425,51,128,20,3,637,4,0,0,0,0,5,35,0,0,0,0,36,46,11,0,0,0,61,37,17,17,0,0,71,40,14,21,0
505031305,0,0,0,375,310,13,11,6,0,338,285,30,16,4,0,335,270,23,10,0,0,302,292,41,21,0,0,362,296,57,27,5,0,384,219,34,14,12,0,275,138,20,7,8,3,172,39,0,4,4,0,44,5,3,0,0,0,8,0,0,0,0,0,0,2520,233,116,28,5,2905,301,0,4,3,0,307,267,0,9,0,0,280,178,0,6,0,0,193,253,13,15,7,7,291,270,26,29,13,0,329,283,31,29,15,0,357,274,32,22,8,0,341,214,31,26,5,0,278,194,29,15,7,0,244,159,16,19,4,0,195,79,28,9,4,0,117,19,7,6,5,0,34,4,3,0,7,0,16,2489,216,191,71,8,2983,172,7,9,0,3,193,56,3,7,4,17,86,5244,454,324,112,30,6169,427,0,0,0,0,427,1244,3,13,3,0,1265,1528,52,40,6,0,1625,1485,141,73,11,4,1714,1481,181,81,12
505031306,3,0,0,114,97,4,8,0,0,104,73,7,5,4,0,88,83,7,6,0,0,98,106,11,8,0,0,126,112,8,3,0,0,119,92,3,5,0,5,102,56,7,3,0,0,66,17,4,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,862,44,42,5,5,954,204,0,0,0,0,204,164,5,4,0,0,167,92,0,10,0,0,105,122,5,9,4,0,141,121,11,18,4,0,154,138,10,8,0,0,160,115,0,14,5,0,130,116,8,13,0,0,132,86,9,5,3,0,105,77,3,10,0,0,94,38,0,8,0,0,48,10,0,4,3,0,18,4,0,3,0,0,10,1292,44,102,14,3,1464,114,0,0,0,0,119,29,0,0,0,0,29,2300,89,152,23,9,2565,41,0,0,0,0,41,155,3,7,0,0,166,189,9,5,0,0,205,189,24,16,0,0,239,155,29,21,6
506011110,0,0,0,236,170,0,12,0,4,187,150,8,5,0,0,165,158,7,9,0,0,165,155,5,8,0,0,172,155,3,9,0,5,173,101,3,6,0,0,111,76,6,5,0,0,84,34,3,0,0,0,40,3,0,0,0,0,5,0,0,0,0,0,0,1448,34,50,0,7,1531,368,0,0,0,0,369,260,0,6,0,0,268,174,0,10,8,0,196,190,7,18,0,0,211,197,7,14,0,0,220,173,5,10,4,3,203,165,8,10,0,0,187,157,12,7,0,0,171,140,3,14,0,0,162,108,5,10,0,0,119,50,4,3,4,0,64,13,0,0,0,0,20,0,0,0,0,0,4,2001,53,99,22,13,2189,195,0,8,0,0,201,47,3,5,0,0,54,3686,90,157,29,20,3983,91,0,0,0,0,91,316,0,3,0,0,321,412,8,10,0,0,432,365,12,21,0,4,410,319,23,23,3
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,20,12,0,0,0,0,17,27,0,3,0,0,30,27,0,0,0,0,27,14,0,0,0,0,17,34,0,4,0,0,40,19,3,0,0,0,23,17,3,0,0,0,23,6,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,193,10,13,0,0,213,8,0,0,0,0,8,17,0,0,0,0,23,19,0,0,0,0,19,10,0,3,0,0,20,22,0,0,0,0,24,26,0,0,0,0,30,18,0,3,0,0,25,22,0,3,0,0,27,15,0,0,0,0,19,19,0,0,0,0,22,13,0,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,194,5,23,4,0,225,16,0,0,0,0,16,10,0,0,0,0,10,415,10,31,3,5,465,11,0,0,0,0,11,20,0,0,0,0,20,35,0,5,0,0,33,38,0,5,0,0,41,47,0,4,0
506011114,0,0,0,83,70,6,6,0,0,81,63,3,0,0,0,76,57,0,6,0,0,68,59,4,10,0,0,78,64,11,10,0,0,78,59,0,8,0,0,75,42,3,0,0,0,42,12,0,0,0,0,17,4,0,0,0,0,5,0,0,0,0,0,0,581,33,48,6,5,670,130,0,0,0,0,134,96,0,4,0,0,98,58,0,3,0,0,65,92,4,4,0,0,98,87,3,9,0,0,101,80,11,8,4,0,105,78,3,6,3,0,89,71,0,6,0,0,79,83,0,8,0,0,101,52,5,10,0,0,74,26,3,8,0,0,37,11,0,0,0,0,10,0,0,0,0,0,5,859,38,69,18,5,984,56,9,6,0,0,67,19,0,0,3,0,29,1518,79,117,29,12,1750,45,0,0,0,0,45,157,0,6,0,0,161,188,9,4,0,0,202,204,20,22,0,0,246,190,14,21,0
506011115,0,0,0,111,80,0,5,0,0,81,85,0,5,0,3,85,92,0,5,0,0,94,100,7,3,0,0,107,97,4,6,0,0,108,82,0,0,0,0,80,50,0,0,0,0,51,23,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,765,16,27,0,4,816,13,0,0,0,0,9,50,0,0,0,0,54,53,0,3,0,0,58,105,3,4,0,0,123,112,3,6,0,0,124,117,3,7,0,0,131,78,3,4,4,0,88,72,3,11,3,0,88,87,5,4,3,0,99,80,0,5,0,0,93,33,3,5,0,0,41,11,0,0,0,0,17,0,0,0,0,0,4,818,16,64,12,7,915,146,0,0,0,4,154,28,0,5,0,3,33,1747,35,100,15,10,1917,10,0,0,0,0,10,66,0,0,0,0,68,142,0,0,0,0,143,126,3,8,0,0,134,142,5,3,0
506011116,0,0,0,11,19,3,5,0,0,24,6,5,4,0,0,18,9,3,4,0,0,15,20,4,9,0,0,32,21,0,3,0,0,30,4,4,7,0,0,17,9,0,0,0,0,15,4,9,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,116,30,33,4,0,184,43,0,0,0,0,43,30,0,0,0,0,28,15,0,0,0,0,23,21,0,8,0,0,28,16,3,7,4,0,32,27,6,3,0,0,40,22,7,15,4,0,42,31,4,8,4,0,39,24,3,6,0,0,32,12,4,4,4,0,29,10,6,10,0,0,21,4,3,0,0,0,10,0,0,0,0,0,3,247,29,72,21,0,375,15,0,5,0,0,24,3,0,6,0,0,11,388,57,109,20,4,584,9,0,0,0,0,9,17,0,0,0,0,21,29,0,5,0,0,34,35,8,7,0,0,43,26,11,10,5
506011117,0,0,0,29,19,0,5,0,0,18,18,0,3,0,0,23,17,0,0,0,0,19,29,0,4,0,0,26,20,0,8,0,0,31,19,0,5,0,0,20,13,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,188,3,18,0,0,217,63,0,0,0,0,63,48,0,0,0,0,48,14,0,3,0,0,21,28,0,0,0,0,35,40,0,4,0,0,46,36,0,6,0,0,44,31,0,10,0,0,40,22,0,7,0,0,29,14,0,0,0,0,22,23,0,3,0,0,25,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,328,7,40,0,0,376,25,0,5,0,0,23,8,0,0,0,0,8,549,15,60,5,5,630,13,0,0,0,0,13,34,0,4,0,0,30,44,0,10,0,0,55,38,5,5,0,0,45,26,9,10,0
506011307,6,0,0,73,59,0,3,0,0,62,46,11,5,0,0,64,48,6,9,0,0,56,56,0,4,0,0,61,39,0,6,0,0,39,31,0,3,0,0,27,15,0,0,0,0,17,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,407,19,28,0,0,453,145,0,0,0,0,145,75,0,3,0,0,79,25,0,6,0,0,34,58,0,18,3,0,81,70,8,13,0,0,97,60,11,10,0,0,82,53,3,6,0,0,63,36,0,8,0,0,44,24,0,0,0,0,25,19,0,6,0,0,27,4,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,563,23,79,9,0,675,46,6,3,0,0,53,6,0,0,0,0,16,1024,47,111,8,0,1200,17,0,0,0,0,17,60,0,6,0,0,68,115,10,9,0,0,128,102,8,8,0,0,119,83,24,14,0
506011308,3,0,0,121,84,7,9,0,0,107,71,11,7,0,0,92,82,12,5,4,0,96,62,4,8,0,0,75,50,8,5,0,0,63,33,3,6,0,0,42,24,0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,599,51,55,7,5,715,51,0,0,0,0,51,61,0,4,0,0,62,49,0,7,0,0,57,72,7,20,6,0,101,86,9,21,4,3,118,64,6,13,3,0,93,55,3,4,7,0,73,32,5,8,3,0,55,29,8,7,3,0,43,22,0,0,3,0,23,9,3,0,0,0,11,6,0,0,0,0,8,0,0,0,0,0,0,536,42,89,26,3,699,34,5,0,0,0,40,26,5,0,0,4,38,1193,99,148,35,14,1492,87,0,0,0,0,87,214,3,8,0,0,226,298,22,14,4,0,342,320,36,20,3,0,378,285,58,32,0
506021118,4,0,0,431,420,0,7,0,0,425,324,9,6,0,0,340,294,12,3,3,0,315,349,15,11,0,0,377,323,10,7,0,0,338,265,14,12,0,0,292,155,5,5,0,0,173,43,0,5,0,0,45,7,0,4,0,0,14,3,0,0,0,0,8,2912,74,59,13,8,3062,252,0,0,0,0,256,260,0,5,0,0,267,225,0,4,0,0,233,234,8,12,5,0,256,261,11,6,0,5,286,240,12,10,0,0,260,187,5,14,0,4,209,155,6,6,3,0,176,176,11,8,5,0,196,109,14,11,0,0,138,90,3,11,0,0,104,38,0,3,0,0,43,8,4,5,4,0,23,2248,67,96,17,7,2440,303,4,0,0,0,317,71,0,0,0,7,85,5538,147,156,32,26,5902,154,0,0,0,0,154,650,5,10,0,0,662,1075,12,21,0,4,1113,1258,40,32,3,5,1335,1255,74,41,0
506021119,12,0,0,177,131,14,6,0,0,154,120,14,11,0,0,149,106,18,7,0,0,129,111,18,15,0,0,143,118,16,16,6,0,153,90,12,10,3,0,115,73,0,0,4,0,84,26,0,5,0,0,31,0,0,0,0,0,4,4,0,0,0,0,4,1067,95,78,14,0,1262,213,0,0,0,0,220,252,0,4,0,0,257,158,0,7,0,0,169,142,0,22,3,0,166,144,12,24,3,0,189,139,14,32,0,0,181,144,8,17,3,0,171,124,9,24,0,0,158,81,14,8,4,0,104,82,12,16,4,0,107,66,3,8,0,0,78,11,3,5,0,0,16,5,0,0,7,0,7,1561,68,164,27,0,1823,115,8,3,0,0,125,36,0,4,0,0,38,2777,172,253,46,9,3249,55,0,0,0,0,55,250,3,8,0,0,259,338,20,19,0,0,379,339,56,21,0,0,415,314,59,27,3
506021120,0,0,0,177,166,0,0,0,0,165,139,0,0,0,0,139,151,3,0,0,0,148,146,4,0,0,0,148,145,0,0,0,0,149,103,4,5,0,0,109,54,6,3,0,0,58,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1202,17,11,0,0,1232,23,0,0,0,0,26,42,0,0,0,0,42,43,0,0,0,0,46,73,4,4,0,0,76,71,0,9,0,0,79,62,0,0,0,0,63,45,9,3,0,0,56,37,3,0,0,0,41,42,6,0,0,0,45,26,0,0,0,0,28,11,0,0,0,0,11,16,0,0,0,0,19,0,0,0,0,0,0,491,22,18,4,0,530,75,0,0,0,0,78,37,0,0,0,4,44,1801,39,33,4,6,1882,97,0,0,0,0,97,389,0,0,0,0,391,610,8,9,0,0,626,737,21,23,0,4,777,779,18,16,0
506021121,3,0,0,366,369,5,0,0,0,374,346,4,0,0,0,353,305,0,0,0,0,305,319,0,0,0,0,314,258,4,0,0,0,269,189,5,0,5,0,191,98,4,0,0,0,96,30,0,0,0,0,30,6,0,0,0,0,6,0,0,0,0,0,0,2564,13,11,5,0,2596,83,0,0,0,0,83,298,0,0,0,0,301,195,0,3,0,0,199,213,0,5,0,0,219,201,0,0,0,0,208,160,0,3,0,0,163,144,0,3,0,0,152,137,0,5,0,0,141,120,4,0,0,0,126,80,0,0,0,0,80,27,0,0,0,0,27,7,0,0,0,0,8,0,0,0,0,0,0,1677,5,22,3,9,1706,365,3,0,7,3,378,100,8,3,3,6,117,4709,32,31,15,21,4805,81,0,0,0,0,81,655,0,3,0,0,659,1161,6,7,0,0,1179,1529,23,11,0,0,1565,1521,23,12,0
506021123,3,0,0,501,516,10,9,0,0,531,395,24,4,0,0,426,350,15,8,0,0,375,289,23,13,0,0,327,264,22,5,0,0,299,208,18,12,0,0,237,149,8,3,0,0,161,42,0,4,0,0,45,11,0,0,0,0,12,0,0,0,0,0,0,3013,124,74,11,3,3227,331,0,0,0,0,338,588,0,7,0,4,599,361,4,7,0,0,371,352,9,13,3,0,366,382,5,11,3,3,405,273,9,16,3,0,300,232,6,14,0,0,257,209,12,11,3,0,235,169,13,3,5,0,194,148,8,10,3,3,171,76,3,15,0,0,92,30,6,8,0,0,40,6,0,0,0,0,9,3149,66,115,29,14,3369,318,0,4,4,6,330,82,3,4,5,5,97,6559,194,195,44,26,7027,88,0,0,0,0,88,585,0,9,0,0,596,961,21,27,0,0,1009,1139,46,21,3,0,1209,1142,74,27,0
506021309,0,0,0,95,77,4,5,0,0,87,67,6,0,0,0,74,67,6,0,0,0,77,92,5,3,0,0,102,61,4,0,0,0,70,73,0,0,0,0,77,37,0,0,0,0,37,12,0,3,0,0,19,6,0,0,0,0,4,0,0,0,0,0,0,669,33,24,6,0,724,235,0,0,0,0,235,188,0,0,0,0,188,95,0,3,0,0,99,93,6,7,4,0,106,92,3,8,3,0,111,79,0,6,0,0,92,76,3,3,0,0,86,66,3,3,0,0,67,63,3,6,0,0,71,57,0,3,0,0,62,38,0,0,0,0,38,7,0,5,0,0,13,0,0,0,0,0,0,1106,17,51,11,0,1183,63,0,0,0,4,70,20,0,3,0,3,26,1855,47,78,14,11,2001,14,0,0,0,0,14,118,0,0,0,0,123,158,7,5,0,0,171,160,25,11,0,0,193,119,20,8,0
506021310,4,0,0,45,28,0,0,0,0,30,38,0,0,0,0,36,30,3,0,0,0,32,32,0,0,0,0,32,17,0,6,0,0,25,28,0,0,0,0,29,12,0,0,0,0,12,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,253,6,9,4,0,271,8,0,0,3,0,9,26,0,0,0,0,28,21,0,9,0,0,24,31,0,5,0,0,32,27,0,6,0,0,38,20,0,4,0,0,27,29,0,5,0,0,30,20,5,0,0,0,26,14,0,0,0,0,19,19,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,214,8,23,9,0,261,19,0,0,0,0,21,5,0,0,0,0,8,489,11,40,11,5,557,3,0,0,0,0,3,32,0,0,0,0,28,57,4,6,0,0,63,55,5,8,0,0,61,68,9,8,0
506021311,6,0,0,133,124,7,0,0,0,133,116,4,0,0,0,123,97,10,4,0,0,116,125,3,6,0,0,128,105,5,5,0,0,112,64,5,0,0,0,74,53,0,0,0,0,53,16,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,898,34,28,8,0,970,23,0,0,0,0,24,72,0,6,0,0,74,51,0,0,0,0,58,80,0,7,0,0,93,86,4,6,0,0,100,80,0,9,0,4,96,72,5,3,0,0,87,53,4,6,0,0,58,66,5,0,0,0,75,53,3,0,0,0,57,27,0,0,0,0,35,3,0,0,0,0,9,0,0,0,0,0,0,664,25,44,9,4,747,66,0,5,0,0,74,15,0,0,3,6,22,1651,60,78,20,9,1816,8,0,0,0,0,8,142,0,4,0,0,142,279,9,14,0,4,298,347,24,9,3,0,385,408,23,7,0
