POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
501021011,0,0,0,0,10,4,6,0,0,25,0,0,0,0,0,4,3,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,29,21,19,37,24,5,13,8,168,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,10,0,6,0,0,4,0,0,0,0,7,0,15,4,0,3,6,0,3,0,26,0,4,16,3,3,0,0,0,0,34,0,0,17,7,17,13,4,0,0,67,4,11,14,23,38,30,6,0,0,117,4,3,8,10,40,39,12,11,3,136,0,0,4,7,17,21,9,14,0,73,0,0,6,0,9,20,4,6,0,41,0,0,0,0,8,6,6,3,0,24
501021012,0,0,0,6,4,0,0,4,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,110,114,74,54,26,7,18,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,3,9,0,4,0,0,0,0,19,3,3,8,0,3,0,0,0,0,18,0,0,11,9,16,8,0,0,0,43,0,0,4,7,10,6,0,0,0,30,5,0,5,0,7,0,0,0,0,22,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3
501021014,0,0,0,0,0,0,5,0,0,9,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,7,0,7,0,13,0,0,0,0,0,5,0,3,0,16,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,61,68,34,37,36,9,27,7,297,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,21,0,12,10,3,3,0,0,0,0,23,0,8,8,9,9,3,0,0,3,34,0,6,0,8,18,5,0,3,0,40,3,8,4,7,22,7,0,10,0,66,3,4,4,0,12,18,6,11,0,56,3,0,4,0,11,11,3,9,0,38,0,0,0,0,4,6,0,7,0,15
501021015,0,0,5,4,0,3,0,0,0,18,0,0,0,0,9,7,0,0,0,16,0,0,0,0,0,0,0,6,0,8,0,3,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,65,68,50,58,45,19,13,8,333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,17,0,9,3,0,0,0,0,0,0,19,4,12,14,3,0,5,0,0,0,32,4,3,12,12,3,4,0,0,0,39,3,0,8,8,28,15,3,3,0,67,3,5,3,9,28,29,0,7,0,88,6,0,3,3,22,21,5,3,0,71,5,6,0,3,14,13,5,7,0,47,0,0,5,0,3,9,0,13,0,35
501021016,0,0,0,4,3,0,0,0,0,7,0,0,0,0,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,33,26,30,21,5,6,12,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,15,0,5,6,0,4,4,0,0,0,15,0,3,5,7,0,0,0,0,0,18,0,4,0,3,4,4,0,0,0,17,0,4,8,0,12,6,0,4,0,33,0,0,4,0,4,6,4,4,0,22,0,3,0,0,5,0,5,0,0,16,0,0,0,0,0,7,0,3,0,10
501021251,0,0,4,0,3,0,0,5,0,10,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,55,45,22,45,9,10,19,3,227,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,9,0,0,4,0,0,0,0,0,0,11,0,3,4,5,0,0,0,0,0,11,0,4,0,7,0,3,0,0,0,17,0,0,0,0,9,0,0,0,0,16,0,5,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0
501021252,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,3,9,3,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,4,8,0,0,0,0,10,0,4,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
501021253,5,3,24,27,46,28,6,24,0,163,8,0,6,9,29,35,9,8,3,90,3,0,0,7,11,38,14,12,0,89,8,0,4,3,8,55,20,13,0,110,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,12,99,429,400,246,314,259,69,94,22,1932,8,0,0,0,0,0,0,0,0,6,3,18,0,0,0,0,0,0,0,24,7,30,5,0,0,0,0,0,0,41,3,41,8,3,0,0,0,0,0,61,9,54,22,5,0,7,0,0,0,95,6,58,60,19,21,11,0,0,0,178,11,39,89,31,39,22,8,4,3,241,18,30,76,47,106,48,7,7,0,333,11,21,40,51,169,64,12,10,0,382,13,5,16,26,142,59,18,14,0,286,8,6,10,8,71,37,4,9,0,163,6,3,5,7,23,14,6,19,0,86
501021254,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,34,22,33,5,0,9,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,4,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
501031017,0,0,7,0,0,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65,56,25,26,16,11,11,7,235,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,6,0,7,9,0,0,0,0,0,0,15,0,12,5,0,0,0,0,0,0,16,4,9,13,3,0,0,0,0,0,23,0,8,6,4,7,0,0,3,0,33,0,0,10,0,3,3,3,0,0,24,3,0,4,4,20,14,0,0,0,48,0,4,0,3,6,14,5,6,0,38,0,3,0,0,3,3,0,4,0,16,0,0,0,0,0,0,0,7,0,8
501031018,0,0,0,4,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,34,39,21,22,6,8,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,0,5,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,12,3,6,6,0,0,0,0,0,0,19,0,3,7,6,3,0,0,0,0,21,3,4,10,0,5,5,0,0,0,26,0,0,0,0,11,10,3,3,0,29,0,0,0,0,4,4,3,0,0,13,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,5,0,3
501031019,0,0,3,3,4,3,0,0,0,14,0,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,75,70,51,49,35,5,17,6,325,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,12,0,6,6,5,0,0,0,0,0,14,4,12,11,8,3,3,0,0,0,33,0,4,17,14,14,9,0,0,0,43,4,0,8,10,11,14,3,0,0,54,0,0,10,11,14,25,0,0,4,73,0,0,0,3,7,14,0,0,0,34,3,3,0,0,6,6,0,0,0,18,0,0,0,0,6,6,5,0,0,12
501031020,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,21,24,17,17,3,8,4,155,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,4,0,12,0,0,4,0,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,16,0,3,5,5,3,5,0,0,0,21,0,4,9,0,10,3,3,5,0,25,0,3,0,4,4,5,0,4,0,24,3,0,3,0,3,4,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
502011021,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,27,9,20,11,0,4,0,101,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,8,0,0,0,5,6,0,0,0,0,14,0,0,0,0,0,4,0,0,0,8,0,0,0,0,6,0,6,0,0,6,0,0,3,0,0,0,0,0,0,3
502011022,5,0,3,3,8,0,0,10,0,28,0,0,0,3,0,0,0,6,0,16,0,0,4,0,0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,9,16,109,72,64,40,26,6,25,4,370,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,12,0,10,5,3,5,3,0,0,0,27,0,8,7,4,0,0,0,0,0,24,0,4,5,0,3,4,0,0,0,19,0,0,0,4,9,0,0,0,0,16,0,0,0,0,5,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
502011023,3,5,3,3,14,7,5,4,0,45,0,0,3,0,9,4,0,5,0,26,3,0,0,5,0,4,5,4,0,17,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,35,168,187,99,136,53,20,32,6,735,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,3,0,0,0,0,0,4,19,0,21,11,0,0,4,0,0,0,39,0,19,26,11,4,0,0,4,0,62,4,13,35,16,12,3,0,5,4,83,0,0,23,20,21,15,3,3,0,90,8,3,9,15,43,25,5,11,0,127,8,0,7,6,19,22,4,6,0,73,0,0,5,0,18,7,5,0,0,31,0,0,0,0,3,0,0,0,0,10
502011024,0,0,8,5,6,3,0,6,0,23,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,25,147,149,79,80,29,3,22,3,536,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,7,7,9,4,0,3,0,0,0,0,19,0,22,3,0,5,0,0,0,0,34,0,9,11,5,0,0,0,0,0,26,0,6,15,4,0,0,0,0,0,25,4,3,11,11,7,0,0,0,0,32,0,3,6,9,10,5,0,0,0,31,0,0,5,0,18,4,0,0,0,34,0,3,0,0,7,3,0,0,0,13,0,5,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5
502011025,5,7,11,7,33,26,4,14,0,102,4,0,11,5,42,28,13,14,0,114,0,0,0,7,10,26,10,6,0,56,3,0,3,0,6,40,13,16,0,88,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,6,75,630,425,196,254,206,54,89,28,1962,0,4,0,0,0,0,0,0,0,10,4,17,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,25,5,35,13,3,0,0,0,0,0,57,7,36,20,4,4,0,0,0,0,75,6,30,67,8,5,4,0,5,0,119,8,25,52,35,16,9,4,0,3,150,3,13,41,33,90,34,4,3,0,216,13,9,21,38,100,39,8,7,0,244,3,6,9,19,70,21,3,15,0,144,6,7,0,0,41,14,4,9,0,83,3,0,0,3,13,18,5,5,0,41
502011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,6,13,7,0,5,0,84,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,4,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,13,0,4,0,5,0,6,0,0,0,12,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
502011027,0,4,4,4,8,7,3,5,0,50,0,4,0,0,4,0,0,3,0,16,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,25,178,151,105,131,42,10,33,11,688,0,5,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,11,5,0,0,0,0,0,0,17,4,3,0,4,0,0,0,0,0,12,0,6,5,3,4,0,0,3,0,31,0,5,5,0,9,4,0,0,0,27,0,3,0,3,12,7,3,0,0,31,0,0,3,0,13,8,0,0,0,29,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,8
502011028,4,3,0,3,4,5,3,0,0,26,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,4,6,0,7,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,18,78,114,65,76,28,19,24,5,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,6,5,4,0,0,0,0,0,19,0,5,0,3,0,0,0,0,0,10,0,0,8,5,0,0,0,0,0,14,4,0,4,3,7,3,0,0,0,21,0,0,0,0,4,5,0,0,0,14,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,4
502011029,0,0,0,3,7,0,0,0,0,12,0,0,0,0,3,4,3,5,0,14,0,0,0,0,0,4,6,0,0,10,3,0,0,0,4,12,5,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,115,94,31,60,34,11,15,12,404,0,4,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,10,0,7,4,0,0,0,0,0,0,12,0,9,3,0,0,0,0,0,0,12,0,9,12,3,0,5,0,0,0,28,0,4,15,3,8,0,0,0,0,37,0,7,9,11,7,10,0,0,0,45,0,4,10,8,24,13,0,0,0,60,4,0,3,3,23,18,0,4,0,51,3,3,3,4,10,10,5,0,0,31,5,0,0,0,8,4,0,4,0,24
503011030,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,117,64,14,27,16,4,4,8,268,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,0,11,3,0,0,0,0,0,0,13,0,7,3,0,0,0,0,0,0,9,0,0,3,4,5,0,0,0,0,8,0,4,9,0,0,0,0,0,0,16,0,3,0,0,9,8,0,0,0,20,0,4,3,0,12,10,0,0,0,25,0,6,0,3,10,5,0,0,0,23,0,3,4,0,0,3,3,0,0,12
503011031,0,5,6,6,17,10,0,5,0,54,4,0,3,5,3,8,0,3,0,28,0,0,0,0,0,10,0,3,0,18,0,0,4,0,0,3,0,11,0,28,0,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,10,46,382,188,93,105,63,19,39,5,937,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,15,3,0,0,0,0,0,0,22,0,17,3,0,0,0,0,0,0,25,0,23,14,0,0,0,0,0,0,34,3,28,28,10,0,0,0,0,0,67,4,5,24,7,12,0,4,0,0,63,4,4,21,11,20,5,0,3,0,68,3,5,14,23,37,22,3,8,0,108,0,4,5,12,31,24,3,0,0,91,3,0,3,4,24,16,4,7,0,54,0,0,4,4,9,8,0,0,0,27
503011032,0,0,0,0,8,9,0,6,0,28,0,4,0,0,0,3,0,0,0,13,4,0,0,0,0,7,0,0,0,9,0,0,0,3,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,21,219,121,64,48,47,16,25,8,556,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,10,5,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,14,0,9,14,3,0,0,0,0,0,25,0,11,16,0,0,0,0,0,0,31,0,5,7,5,13,4,0,0,0,30,0,0,9,0,23,8,0,0,0,47,0,4,3,9,16,12,0,3,0,45,0,0,3,3,8,6,0,0,0,31,0,4,0,0,3,3,0,4,0,18
503011033,0,4,4,5,3,5,0,3,0,20,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,157,86,30,28,26,13,6,4,354,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,14,0,4,13,0,0,0,0,0,0,16,0,7,6,4,0,0,0,0,0,25,0,3,11,6,7,4,0,0,0,19,4,6,3,6,7,4,0,0,0,27,0,0,0,5,9,3,0,3,0,23,0,0,0,0,4,6,0,0,0,12,0,0,4,0,0,0,0,0,0,6
