POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
501021011,3,53,29,0,82,0,8,8,0,10,11,42,4,0,57,0,0,0,0,0,4,28,3,0,44,0,3,0,0,9,5,10,0,0,12,0,8,4,0,7,0,5,0,0,3,25,158,47,4,230,10,19,4,0,30,5,3,0,0,7,35,22,0,0,58,0,0,0,0,0,3,8,0,0,15,0,0,0,0,0,7,0,0,0,9,13,9,0,0,18,0,0,0,0,0,74,65,6,0,141,11,72,36,0,114,3,8,8,0,18,47,67,4,0,119,0,0,0,0,3,13,42,3,0,59,0,8,0,0,8,10,13,0,0,22,13,12,4,0,32,0,5,0,0,3,101,222,48,4,377
501021012,3,17,4,0,24,9,13,0,0,20,6,6,0,0,13,0,0,0,0,0,0,4,0,0,10,0,0,0,0,4,4,0,0,0,3,3,0,0,0,8,0,0,0,0,0,32,46,7,0,81,3,5,0,0,12,37,5,5,0,44,35,14,0,0,48,20,0,0,0,26,6,5,0,0,10,3,3,0,0,9,7,0,0,0,11,14,3,0,0,20,0,3,0,0,4,135,37,3,0,176,12,21,4,0,36,45,20,0,0,66,42,22,0,0,64,20,0,0,0,27,7,10,0,0,18,8,0,0,0,13,11,0,0,0,16,16,10,0,0,28,0,3,0,0,4,168,82,8,0,259
501021014,18,45,21,0,88,7,6,0,0,17,12,19,0,0,32,0,0,0,0,4,8,9,4,0,25,0,9,0,0,8,4,9,0,0,7,0,3,0,0,6,9,6,0,0,9,60,99,32,0,197,81,34,0,0,114,30,3,0,0,31,45,17,0,3,65,11,0,0,0,10,16,8,0,0,30,8,0,0,0,8,12,4,0,0,12,29,3,0,0,29,0,0,0,0,0,227,75,0,3,304,105,78,21,0,203,41,11,0,0,52,59,35,0,3,95,12,3,0,0,18,25,23,4,0,49,10,9,0,0,21,14,12,0,0,23,26,10,0,0,39,10,6,0,0,15,291,180,32,0,501
501021015,9,66,19,0,95,6,7,0,0,9,8,21,0,0,24,0,0,0,0,0,5,18,4,0,28,0,13,5,0,14,3,5,0,0,8,5,8,5,0,11,0,0,0,0,3,29,134,28,0,200,4,11,3,0,25,21,4,0,0,31,37,30,0,0,69,13,5,0,0,17,12,12,0,0,22,14,4,0,0,17,4,3,0,0,8,27,10,0,0,36,3,0,0,0,0,136,86,0,5,226,8,81,26,0,115,27,10,0,0,40,40,53,0,0,96,13,5,0,0,17,12,28,4,0,52,13,17,5,0,28,12,5,0,0,16,29,20,5,0,47,4,3,0,0,3,168,218,33,5,427
501021016,9,24,3,0,38,3,0,0,0,3,5,10,0,0,19,0,0,0,0,0,5,9,0,0,10,0,0,0,0,0,4,7,0,0,9,3,0,0,0,3,0,0,0,0,0,24,46,8,0,79,27,7,0,0,33,7,0,0,0,11,18,6,0,0,26,8,0,0,0,8,3,9,0,0,5,0,0,0,0,4,8,6,0,0,15,10,0,0,0,10,0,0,0,0,0,84,32,0,3,114,35,30,5,0,64,13,3,0,0,15,28,15,0,0,44,8,0,0,0,8,8,12,0,0,17,0,0,0,0,3,11,9,0,0,21,12,0,0,0,15,0,0,0,0,0,110,75,6,3,196
501021251,5,9,3,0,11,9,4,0,0,13,5,0,0,0,5,6,0,0,0,6,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,4,5,0,0,8,0,0,0,0,3,23,29,3,0,52,8,3,0,0,10,31,5,0,0,35,30,10,0,0,39,18,0,0,0,18,4,3,0,0,7,8,0,0,0,8,3,0,0,0,6,14,5,0,0,19,0,0,0,0,0,117,25,0,0,148,6,12,3,0,22,42,11,0,0,46,37,11,0,0,48,21,0,0,0,24,8,9,0,0,10,10,0,0,0,4,3,0,0,0,8,17,7,0,0,27,0,0,0,0,3,143,50,3,0,194
501021252,4,12,5,0,23,0,0,0,0,6,0,8,0,0,11,0,0,0,0,0,4,0,0,0,6,0,0,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,20,34,4,0,58,11,7,0,0,14,11,0,0,0,11,17,4,0,0,24,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,3,0,0,0,3,14,0,0,0,12,0,0,0,0,0,65,15,0,0,84,18,18,5,0,37,13,0,0,0,16,18,10,0,0,31,0,0,0,0,3,9,5,0,0,13,5,0,0,0,4,7,4,0,0,9,7,4,0,0,14,3,0,0,0,8,83,50,4,0,135
501021253,8,105,36,0,148,62,123,12,0,194,20,34,3,0,59,5,12,3,0,18,15,59,0,0,75,16,25,6,0,44,3,0,0,0,3,4,11,0,0,14,4,0,0,0,7,135,370,58,0,564,33,55,3,0,92,134,50,0,0,187,102,57,0,0,156,54,14,0,0,63,20,17,0,0,39,13,7,0,0,22,14,0,0,0,15,38,6,0,0,45,0,0,0,0,3,413,209,7,0,636,40,158,36,0,243,192,174,12,0,385,119,92,5,0,216,60,25,0,0,83,41,73,6,0,118,34,32,9,0,72,18,0,0,0,18,36,14,0,0,57,10,3,0,0,9,552,579,67,0,1205
501021254,0,3,0,0,4,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,16,0,0,0,0,0,11,0,5,0,10,14,0,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,31,4,5,0,39,0,3,0,0,9,16,3,5,0,23,12,0,0,0,14,0,0,0,0,0,5,4,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41,18,8,0,60
501031017,29,54,3,0,91,7,9,0,0,21,14,16,0,0,29,0,0,0,0,0,0,7,0,0,9,0,9,0,0,8,4,0,0,0,5,0,4,0,0,4,0,0,0,0,0,57,100,3,4,165,124,77,0,3,207,35,3,0,0,43,42,15,0,0,62,27,4,0,0,30,13,12,0,0,23,9,3,0,0,12,13,0,0,0,14,16,3,0,3,29,5,0,0,0,5,284,126,0,8,422,157,135,3,3,294,44,16,0,0,58,53,33,0,9,92,27,4,0,0,28,16,21,0,0,32,11,7,0,0,20,19,5,0,0,24,16,8,0,3,31,5,0,0,0,6,341,220,4,14,588
501031018,26,56,8,0,93,5,9,0,0,14,9,14,0,0,22,0,3,0,0,3,0,10,0,0,14,0,3,0,0,6,3,0,0,0,5,5,3,0,0,5,0,0,0,0,0,48,97,11,0,161,72,38,0,0,114,29,7,0,0,32,47,14,0,0,57,14,0,0,0,19,6,3,0,0,12,7,0,0,0,6,6,3,0,0,11,12,0,0,0,18,0,0,0,0,4,189,69,0,0,267,101,95,15,0,209,37,10,0,0,46,55,18,0,0,79,14,5,0,0,23,6,14,0,0,22,3,5,0,0,14,4,6,0,0,14,12,8,0,0,23,0,6,0,0,3,237,168,16,0,428
501031019,8,56,15,0,80,0,3,0,0,7,13,24,0,0,34,0,0,0,0,0,3,12,3,0,19,3,9,0,0,12,0,9,0,0,7,0,16,0,0,18,0,0,0,0,0,26,123,19,0,177,36,43,5,0,76,18,7,0,0,22,34,22,0,0,54,12,3,0,0,15,7,13,0,0,15,0,7,0,0,5,9,4,0,0,12,28,6,0,0,36,5,0,0,0,5,151,85,3,0,246,46,98,24,0,160,19,12,0,0,28,46,41,0,0,87,12,3,0,0,15,9,24,3,0,35,3,18,0,0,17,12,10,0,0,20,31,19,0,0,53,5,0,0,0,3,184,216,28,0,422
501031020,25,96,13,0,132,5,9,0,0,13,6,4,0,0,15,0,0,0,0,4,0,10,0,0,17,0,4,0,0,3,3,0,0,0,3,3,3,0,0,7,0,0,0,0,0,43,129,17,0,192,122,69,0,0,190,23,0,0,0,28,45,9,0,0,49,8,0,0,0,10,7,5,0,0,9,0,0,0,0,3,8,7,0,0,7,31,3,0,0,31,3,6,0,0,6,239,98,5,0,346,145,163,14,0,326,29,13,0,0,44,47,14,0,0,65,9,3,0,0,13,7,18,0,0,26,4,3,0,0,8,11,7,0,0,12,29,12,0,0,37,4,6,0,0,6,283,230,16,0,533
502011021,11,8,6,0,19,11,8,0,0,15,10,9,0,0,20,0,0,0,0,0,11,15,0,0,23,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,44,38,5,0,87,7,4,0,0,11,31,0,0,0,31,47,7,0,0,53,16,0,0,0,14,5,3,0,0,11,5,4,0,0,8,7,0,0,0,7,26,0,0,0,29,0,0,0,0,0,142,18,0,0,163,16,11,6,0,34,41,8,0,0,49,55,11,0,0,71,16,0,0,0,14,11,18,0,0,35,3,3,0,0,5,7,0,0,0,7,28,0,0,0,30,0,3,0,0,3,186,56,5,0,245
502011022,15,24,9,0,48,15,13,0,0,31,10,10,0,0,21,0,3,0,0,3,8,13,0,0,20,10,9,0,0,11,0,0,0,0,3,6,4,0,0,13,3,0,0,0,3,66,74,10,0,156,11,20,0,0,34,50,3,0,0,50,57,15,0,0,75,20,4,0,0,24,10,6,0,0,23,6,0,0,0,9,4,0,0,0,4,33,9,0,0,37,3,0,0,0,3,203,57,0,0,254,28,45,9,0,80,61,16,0,0,84,67,27,0,0,89,21,5,0,0,26,21,19,0,0,43,15,9,0,0,19,4,0,0,0,7,39,12,0,0,51,7,0,0,0,7,268,131,10,0,408
502011023,8,64,10,0,86,15,17,4,0,32,9,32,0,0,41,5,7,0,0,9,13,27,3,0,41,0,9,0,0,12,9,5,0,0,12,7,7,0,0,15,0,0,0,0,0,62,168,18,0,252,10,24,0,0,34,39,10,8,0,54,51,22,0,0,77,24,0,0,0,26,12,8,0,0,18,0,3,0,0,9,23,3,0,0,29,29,3,0,0,37,3,0,0,0,3,195,81,6,0,281,18,86,12,0,121,51,30,8,0,90,63,54,0,0,117,22,4,0,0,34,27,37,3,0,65,6,18,0,0,18,28,9,0,0,40,35,11,0,0,51,3,0,0,0,3,257,243,26,0,538
502011024,23,20,3,0,48,31,19,0,0,58,15,14,0,0,27,8,0,0,0,8,14,21,0,0,39,3,4,0,0,6,4,0,0,0,4,3,0,0,0,4,3,4,0,0,10,96,87,12,0,199,24,14,0,0,33,72,15,0,0,87,88,35,0,0,125,43,0,0,0,42,16,6,0,0,24,16,4,0,0,17,12,0,0,0,14,31,9,0,0,39,5,0,0,0,5,308,79,7,0,388,42,28,3,0,76,105,38,4,0,145,97,47,4,0,151,48,0,0,0,54,32,28,0,0,64,21,8,0,0,30,17,0,0,0,18,34,11,0,0,47,13,4,0,0,16,403,165,17,6,592
502011025,32,133,33,0,198,12,65,5,0,83,17,40,0,0,56,4,11,0,0,23,5,44,0,0,53,8,26,6,0,43,4,6,0,0,11,5,13,0,0,18,0,5,0,0,5,86,340,49,0,484,33,52,4,0,92,67,22,3,0,90,91,46,0,0,135,59,16,0,0,76,11,15,0,0,27,12,10,0,0,26,17,0,0,0,24,52,22,0,0,75,5,0,0,0,5,355,176,12,0,544,60,186,42,0,291,86,88,9,0,176,102,80,0,0,190,63,24,4,0,94,19,59,0,0,81,24,37,6,0,67,23,9,0,0,29,54,31,0,4,88,5,5,0,0,11,438,516,64,3,1023
