SA2_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
501021011,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
501021012,..,8,221,421,371,400,381,227,55,2088,..,54,221,116,69,73,40,13,4,583,..,4,10,35,34,13,4,0,0,101,1236,..,..,..,..,..,..,..,..,1236,..,201,..,..,..,..,..,..,..,201,..,254,88,34,8,7,0,0,0,393,..,21,32,5,5,5,4,0,0,85,..,20,22,9,10,3,0,0,0,66,..,31,33,9,20,22,9,3,0,118,..,20,70,73,82,62,51,42,21,432,15,23,20,14,7,14,0,4,0,97,0,0,5,0,0,0,3,0,0,7,1249,634,722,719,598,604,498,293,89,5399,..,16,323,477,432,413,336,192,25,2203,..,89,238,123,85,66,26,11,0,641,..,6,75,136,101,41,28,8,10,394,1183,..,..,..,..,..,..,..,..,1183,..,219,..,..,..,..,..,..,..,219,..,168,55,15,14,8,0,0,0,261,..,21,14,0,8,17,16,7,3,93
501021014,..,12,130,247,317,371,356,176,41,1646,..,34,98,69,75,75,32,10,0,384,..,0,3,22,23,10,7,9,3,84,814,..,..,..,..,..,..,..,..,814,..,159,..,..,..,..,..,..,..,159,..,215,67,39,35,16,0,0,0,380,..,15,27,11,6,12,17,4,0,88,..,8,34,13,7,3,6,0,0,68,..,6,37,34,16,20,11,3,0,129,..,12,37,53,80,81,83,41,17,407,14,13,15,13,13,11,4,9,3,83,3,0,6,4,4,0,0,0,0,14,832,475,455,498,573,593,520,240,72,4256,..,6,181,300,359,406,328,128,15,1720,..,41,124,67,86,58,26,7,0,413,..,8,35,74,63,31,23,22,13,275,698,..,..,..,..,..,..,..,..,698,..,148,..,..,..,..,..,..,..,148,..,128,38,18,8,11,5,0,0,209,..,18,16,10,7,10,14,10,7,77
501021015,..,0,105,189,184,235,216,149,38,1126,..,42,125,55,38,42,19,8,0,330,..,0,8,18,27,12,6,6,5,76,620,..,..,..,..,..,..,..,..,620,..,98,..,..,..,..,..,..,..,98,..,133,64,23,15,8,0,0,0,241,..,18,18,16,9,12,3,5,0,74,..,15,23,12,4,4,0,0,0,60,..,25,36,23,17,13,13,0,0,137,..,16,57,44,51,66,72,28,21,356,14,11,13,11,5,10,6,0,0,67,0,0,0,0,0,0,0,0,0,3,634,369,450,391,353,395,341,198,68,3200,..,8,135,214,225,259,205,113,20,1182,..,58,142,60,51,37,14,7,0,366,..,16,67,72,87,29,16,9,8,311,585,..,..,..,..,..,..,..,..,585,..,112,..,..,..,..,..,..,..,112,..,87,33,8,9,12,0,0,0,147,..,25,19,3,13,9,13,11,4,90
501021016,..,3,34,89,132,165,174,91,23,710,..,4,39,48,37,28,17,7,0,175,..,0,0,5,13,3,5,0,0,33,314,..,..,..,..,..,..,..,..,314,..,66,..,..,..,..,..,..,..,66,..,100,29,8,6,3,0,0,0,149,..,7,3,0,0,7,5,3,0,22,..,4,3,7,0,4,3,0,0,19,..,0,12,7,5,12,10,4,0,56,..,0,14,24,48,51,54,27,17,236,3,8,6,5,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,317,194,139,193,236,282,279,136,34,1812,..,0,57,127,149,182,170,67,12,762,..,14,57,44,42,35,13,5,0,205,..,0,14,35,30,18,5,6,8,113,327,..,..,..,..,..,..,..,..,327,..,80,..,..,..,..,..,..,..,80,..,53,18,4,7,0,0,0,0,86,..,5,0,0,6,9,11,5,5,37
501021251,..,3,166,398,434,317,182,92,15,1605,..,62,143,77,62,47,11,0,0,403,..,0,0,28,35,9,12,0,0,86,1189,..,..,..,..,..,..,..,..,1189,..,265,..,..,..,..,..,..,..,265,..,226,57,19,13,3,0,0,0,317,..,21,18,7,3,3,8,3,0,72,..,19,19,8,9,5,0,0,0,52,..,10,25,12,10,3,4,0,0,69,..,22,42,39,50,44,30,14,4,252,20,24,15,14,18,4,3,3,0,100,0,0,0,0,0,0,0,0,0,3,1211,654,490,600,627,433,246,124,15,4408,..,16,281,455,476,247,171,72,3,1713,..,79,149,114,68,34,10,0,0,447,..,10,75,130,100,39,17,4,3,386,1147,..,..,..,..,..,..,..,..,1147,..,268,..,..,..,..,..,..,..,268,..,172,38,8,5,3,5,0,0,228,..,10,8,4,8,14,19,14,0,77
501021252,..,5,18,101,164,169,152,36,3,646,..,7,14,24,28,17,9,0,0,95,..,0,0,4,10,4,6,0,0,21,275,..,..,..,..,..,..,..,..,275,..,71,..,..,..,..,..,..,..,71,..,78,32,5,7,0,0,0,0,125,..,5,3,0,6,11,4,6,0,27,..,8,0,0,0,0,0,0,0,13,..,0,3,0,0,6,0,0,0,18,..,0,4,3,6,20,9,10,7,65,10,5,6,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,286,173,85,140,227,222,186,46,8,1373,..,5,43,127,194,188,116,27,0,684,..,11,16,18,35,18,3,0,0,106,..,0,3,11,19,9,8,4,10,59,251,..,..,..,..,..,..,..,..,251,..,95,..,..,..,..,..,..,..,95,..,44,13,10,3,0,3,0,0,77,..,4,0,0,0,8,0,5,3,19
501021253,..,3,123,323,392,403,432,263,70,2010,..,59,169,91,88,79,56,10,0,545,..,0,4,30,40,18,7,3,6,115,943,..,..,..,..,..,..,..,..,943,..,197,..,..,..,..,..,..,..,197,..,157,55,33,22,17,0,0,0,290,..,21,16,8,3,4,3,0,0,68,..,11,12,6,7,3,0,0,0,45,..,40,64,35,27,12,20,5,0,199,..,43,130,102,132,166,126,92,54,830,23,19,29,17,7,11,9,3,0,114,0,3,0,0,0,5,0,0,0,8,964,554,607,641,719,708,652,369,132,5355,..,9,211,388,422,437,416,173,37,2101,..,95,177,94,96,79,34,6,0,578,..,7,61,120,134,36,9,24,22,419,864,..,..,..,..,..,..,..,..,864,..,215,..,..,..,..,..,..,..,215,..,116,35,10,11,11,8,0,0,188,..,18,10,0,3,17,18,9,15,91
501021254,..,3,42,103,126,128,139,75,12,630,..,40,81,41,40,20,9,6,0,233,..,0,5,21,20,17,14,5,3,82,455,..,..,..,..,..,..,..,..,455,..,60,..,..,..,..,..,..,..,60,..,108,54,18,22,13,0,0,0,221,..,25,16,9,3,5,7,4,0,66,..,8,11,9,4,0,0,0,0,35,..,20,27,13,20,12,3,3,0,95,..,13,40,46,62,87,64,33,4,353,4,11,6,6,4,5,3,0,4,54,0,0,4,0,0,0,0,0,0,0,465,302,277,273,294,284,245,121,23,2291,..,5,74,128,133,132,132,44,7,656,..,53,81,42,37,25,4,0,0,248,..,18,69,74,55,31,25,15,0,300,412,..,..,..,..,..,..,..,..,412,..,80,..,..,..,..,..,..,..,80,..,76,20,17,10,5,0,0,0,123,..,15,5,3,7,9,15,6,0,61
501031017,..,0,69,179,225,287,341,167,30,1294,..,18,59,52,61,74,30,19,0,318,..,0,3,4,10,9,4,0,4,51,578,..,..,..,..,..,..,..,..,578,..,70,..,..,..,..,..,..,..,70,..,88,36,14,20,12,0,0,0,165,..,8,4,0,4,8,0,4,0,37,..,5,5,0,5,3,0,0,0,18,..,4,11,5,6,13,7,4,0,52,..,8,20,22,48,88,108,55,9,353,6,13,16,7,8,8,10,6,5,77,0,0,0,0,0,0,0,0,0,0,586,223,210,290,389,492,511,258,48,2997,..,5,102,221,249,307,318,118,7,1332,..,44,68,64,73,62,30,6,0,346,..,0,21,48,37,28,8,13,4,163,542,..,..,..,..,..,..,..,..,542,..,108,..,..,..,..,..,..,..,108,..,60,10,5,5,8,0,0,0,93,..,7,0,0,0,12,9,13,3,46
501031018,..,0,47,152,214,258,272,144,30,1123,..,12,62,56,58,55,44,12,0,304,..,0,4,7,10,14,8,0,4,52,490,..,..,..,..,..,..,..,..,490,..,84,..,..,..,..,..,..,..,84,..,117,27,20,13,4,0,0,0,181,..,10,3,0,0,7,6,0,0,27,..,9,4,3,4,4,4,0,0,32,..,9,8,0,7,7,15,3,0,49,..,12,11,28,36,58,77,33,4,260,9,13,8,5,5,9,12,0,0,64,0,0,0,0,0,0,0,0,0,4,499,262,186,277,357,412,439,196,39,2667,..,5,85,196,239,296,246,98,16,1186,..,20,72,57,54,61,34,10,0,310,..,3,24,37,37,12,7,11,5,137,475,..,..,..,..,..,..,..,..,475,..,88,..,..,..,..,..,..,..,88,..,61,22,4,6,6,0,0,0,98,..,8,5,4,0,12,6,13,4,56
501031019,..,0,66,135,147,208,174,89,22,839,..,36,92,41,37,44,15,11,0,267,..,0,4,8,7,8,4,0,0,38,479,..,..,..,..,..,..,..,..,479,..,84,..,..,..,..,..,..,..,84,..,103,32,10,10,7,0,0,0,168,..,23,5,0,5,15,9,0,0,52,..,9,6,3,6,0,0,0,0,26,..,13,10,0,8,10,7,0,0,47,..,26,50,33,56,72,71,42,12,362,10,8,15,18,9,5,3,6,0,69,0,4,0,0,0,0,0,0,0,7,486,302,275,255,285,367,277,151,37,2434,..,4,84,153,171,219,156,69,7,878,..,53,91,39,49,33,14,0,0,288,..,10,29,49,36,25,9,9,7,173,448,..,..,..,..,..,..,..,..,448,..,88,..,..,..,..,..,..,..,88,..,49,18,5,4,5,4,0,0,87,..,6,4,0,3,5,3,5,5,28
501031020,..,0,34,94,141,209,238,127,30,868,..,8,41,47,49,56,37,7,0,251,..,0,0,6,15,10,5,3,0,36,301,..,..,..,..,..,..,..,..,301,..,52,..,..,..,..,..,..,..,52,..,87,15,16,12,0,0,0,0,141,..,6,4,9,0,15,5,0,0,35,..,5,7,0,4,6,0,0,0,25,..,8,19,8,13,13,11,0,3,75,..,0,12,22,54,72,95,46,13,324,7,12,9,8,11,7,10,3,6,57,0,0,3,0,0,0,0,0,0,3,309,174,147,211,302,390,395,195,53,2170,..,0,57,123,176,235,214,94,8,904,..,7,54,52,55,66,27,12,0,261,..,0,13,26,28,12,6,8,3,95,274,..,..,..,..,..,..,..,..,274,..,62,..,..,..,..,..,..,..,62,..,42,14,9,0,4,0,0,0,77,..,5,0,0,0,8,5,8,4,39
502011021,..,4,78,220,279,304,415,237,29,1565,..,21,92,73,68,49,41,15,0,356,..,0,4,16,19,17,7,6,0,73,783,..,..,..,..,..,..,..,..,783,..,167,..,..,..,..,..,..,..,167,..,140,58,18,14,6,0,0,0,242,..,21,7,8,12,6,7,4,3,61,..,7,7,0,0,3,5,0,0,23,..,0,8,4,5,14,7,9,6,46,..,7,37,49,45,73,97,40,9,355,8,10,0,17,16,8,3,4,0,59,0,0,0,0,0,0,0,0,0,3,788,377,299,409,453,481,576,317,42,3742,..,4,155,288,310,359,435,162,17,1721,..,26,129,86,65,59,30,11,0,411,..,4,52,70,60,30,16,9,0,241,761,..,..,..,..,..,..,..,..,761,..,178,..,..,..,..,..,..,..,178,..,95,35,14,7,9,0,0,0,159,..,20,0,0,14,17,14,5,3,74
502011022,..,0,75,213,282,368,490,261,53,1742,..,31,115,85,59,78,47,17,0,432,..,0,8,14,21,16,10,4,5,76,698,..,..,..,..,..,..,..,..,698,..,172,..,..,..,..,..,..,..,172,..,176,70,27,25,7,0,0,0,301,..,21,17,6,3,3,6,7,0,59,..,13,3,3,5,0,0,0,0,29,..,11,15,5,15,16,20,8,0,91,..,12,46,43,57,122,138,63,20,504,10,19,10,11,13,8,11,5,0,78,0,0,0,0,0,0,0,0,0,3,711,447,353,403,481,624,727,355,81,4184,..,4,128,278,350,419,477,192,26,1870,..,65,141,91,75,63,34,11,3,483,..,12,56,91,103,45,17,13,14,357,716,..,..,..,..,..,..,..,..,716,..,197,..,..,..,..,..,..,..,197,..,114,34,15,12,17,5,0,0,185,..,12,5,0,10,10,14,18,7,77
502011023,..,9,85,140,230,295,302,307,110,1485,..,50,111,74,59,52,40,17,9,404,..,0,10,23,22,19,12,7,4,100,735,..,..,..,..,..,..,..,..,735,..,158,..,..,..,..,..,..,..,158,..,202,98,55,31,7,0,0,0,396,..,29,24,10,6,12,7,3,0,102,..,19,20,11,7,3,0,0,0,53,..,20,19,5,21,17,25,3,0,116,..,11,48,53,84,84,118,96,48,544,17,19,8,10,16,10,3,7,0,94,0,0,0,0,0,0,0,0,0,5,753,513,421,373,475,507,514,444,175,4177,..,12,131,205,270,322,294,269,65,1577,..,68,124,87,51,57,31,13,5,434,..,20,114,114,120,67,37,13,7,487,821,..,..,..,..,..,..,..,..,821,..,156,..,..,..,..,..,..,..,156,..,113,57,21,7,7,3,0,0,212,..,31,14,7,10,26,29,15,8,137
502011024,..,4,165,399,608,773,917,657,142,3662,..,49,201,145,135,113,76,25,4,756,..,3,11,38,56,33,16,11,5,168,1560,..,..,..,..,..,..,..,..,1560,..,393,..,..,..,..,..,..,..,393,..,371,135,69,44,17,3,0,0,633,..,40,22,12,10,10,10,8,0,110,..,21,23,10,9,7,3,0,0,65,..,30,49,19,22,22,25,6,0,160,..,28,76,70,86,116,165,157,70,767,20,29,27,21,12,11,10,10,0,147,0,0,5,4,0,0,0,0,0,10,1583,960,705,792,986,1105,1225,868,225,8436,..,11,286,581,737,858,887,527,60,3946,..,85,239,176,150,112,81,19,3,869,..,19,118,184,184,86,39,27,23,680,1519,..,..,..,..,..,..,..,..,1519,..,461,..,..,..,..,..,..,..,461,..,228,80,16,24,12,3,0,0,354,..,44,10,6,11,23,28,25,14,159
502011025,..,5,89,143,159,243,325,225,57,1244,..,64,94,70,65,67,52,6,0,426,..,0,11,22,37,33,13,8,0,123,539,..,..,..,..,..,..,..,..,539,..,105,..,..,..,..,..,..,..,105,..,125,87,35,23,17,4,0,0,292,..,34,19,15,13,14,8,3,7,110,..,21,22,9,10,3,3,0,0,70,..,33,53,29,30,26,17,8,4,202,..,33,77,88,157,181,218,104,51,900,16,14,23,9,25,16,11,4,4,116,0,0,0,0,0,0,0,0,0,0,548,436,477,412,522,596,650,361,123,4129,..,13,134,157,200,273,334,141,33,1292,..,87,106,76,79,62,35,3,0,457,..,30,93,112,114,64,30,19,21,483,555,..,..,..,..,..,..,..,..,555,..,126,..,..,..,..,..,..,..,126,..,97,32,13,7,14,9,0,0,169,..,29,14,8,11,23,20,10,14,125
502011026,..,0,53,111,172,255,294,207,37,1130,..,25,75,40,41,46,35,10,0,269,..,0,7,5,25,13,8,4,4,68,495,..,..,..,..,..,..,..,..,495,..,86,..,..,..,..,..,..,..,86,..,115,46,30,21,10,0,0,0,221,..,14,4,7,8,9,6,5,0,43,..,18,9,0,0,3,0,0,0,35,..,7,25,8,6,10,12,6,0,67,..,7,22,29,60,72,102,58,22,371,7,12,9,8,7,7,3,0,0,56,3,0,0,0,0,0,0,0,0,9,505,290,249,238,344,414,461,288,60,2857,..,3,86,158,210,283,308,152,14,1213,..,41,98,46,57,50,24,10,0,317,..,14,43,60,52,29,13,10,4,223,451,..,..,..,..,..,..,..,..,451,..,121,..,..,..,..,..,..,..,121,..,100,31,14,4,11,0,0,0,149,..,15,11,0,3,9,21,6,9,74
502011027,..,8,359,750,729,655,568,393,82,3553,..,101,325,195,135,74,44,23,4,892,..,0,12,46,39,26,11,10,0,146,2349,..,..,..,..,..,..,..,..,2349,..,508,..,..,..,..,..,..,..,508,..,410,141,49,31,12,4,0,0,643,..,55,33,14,11,13,14,8,8,159,..,22,41,13,16,7,4,0,3,106,..,27,62,18,13,12,18,8,4,170,..,21,101,79,83,86,94,70,39,576,20,29,30,25,14,10,14,8,0,151,0,0,0,0,6,6,0,0,0,12,2374,1187,1103,1198,1072,903,769,510,139,9261,..,25,587,930,787,706,552,293,34,3914,..,153,401,210,130,70,28,18,0,1026,..,29,163,211,203,87,39,24,14,765,2287,..,..,..,..,..,..,..,..,2287,..,521,..,..,..,..,..,..,..,521,..,282,92,27,20,10,5,0,0,436,..,30,26,10,20,42,39,22,13,203
502011028,..,3,102,167,245,358,487,344,78,1787,..,44,113,79,76,66,50,30,4,464,..,4,6,27,35,25,12,6,11,123,778,..,..,..,..,..,..,..,..,778,..,155,..,..,..,..,..,..,..,155,..,196,86,72,25,9,3,0,0,388,..,30,18,10,15,16,12,4,4,110,..,8,13,7,8,4,4,0,0,48,..,28,27,18,20,18,24,8,0,138,..,16,42,52,75,131,158,97,50,625,24,21,27,14,15,6,5,7,0,119,5,0,0,5,3,0,0,0,0,10,802,503,430,448,519,647,757,501,141,4744,..,13,130,232,308,403,503,258,42,1887,..,63,138,81,85,63,48,26,0,506,..,17,87,119,124,76,28,26,17,488,760,..,..,..,..,..,..,..,..,760,..,182,..,..,..,..,..,..,..,182,..,141,43,7,10,9,7,0,0,223,..,36,13,5,9,31,25,19,11,155
502011029,..,11,144,247,306,323,350,234,67,1673,..,42,93,100,75,66,32,15,9,436,..,3,4,29,24,21,8,0,3,98,951,..,..,..,..,..,..,..,..,951,..,153,..,..,..,..,..,..,..,153,..,205,87,43,27,8,0,0,0,371,..,25,15,8,4,5,15,5,4,77,..,12,15,10,0,5,3,0,0,52,..,4,16,8,14,16,8,4,4,72,..,6,41,36,57,94,105,73,31,444,24,25,22,10,7,12,18,7,0,121,0,0,0,0,0,0,0,0,0,0,975,489,439,495,519,557,539,334,113,4456,..,15,204,319,328,364,355,181,27,1798,..,63,132,119,69,67,38,9,3,505,..,6,65,93,97,41,30,13,3,355,918,..,..,..,..,..,..,..,..,918,..,217,..,..,..,..,..,..,..,217,..,142,46,20,9,3,0,0,0,214,..,7,7,3,8,13,29,18,8,89
503011030,..,0,19,163,426,394,246,200,83,1526,..,3,20,29,38,38,8,6,0,131,..,0,0,4,12,16,4,0,3,37,600,..,..,..,..,..,..,..,..,600,..,357,..,..,..,..,..,..,..,357,..,94,78,14,13,4,0,0,0,199,..,14,4,0,0,4,0,0,7,27,..,0,5,0,0,0,0,0,0,9,..,12,56,0,3,0,5,0,0,79,..,6,3,8,10,16,22,26,31,127,13,14,10,4,3,7,5,3,3,63,0,3,4,0,0,0,0,0,0,12,613,490,202,223,502,473,292,240,128,3173,..,0,39,257,461,376,220,171,53,1572,..,5,29,32,38,25,9,3,0,140,..,0,0,12,42,24,3,9,11,100,548,..,..,..,..,..,..,..,..,548,..,317,..,..,..,..,..,..,..,317,..,75,54,3,8,18,0,0,0,150,..,16,0,0,0,0,6,11,12,52
503011031,..,0,81,256,311,280,271,257,70,1528,..,22,133,51,40,34,35,16,3,334,..,0,0,5,23,11,0,3,0,56,600,..,..,..,..,..,..,..,..,600,..,270,..,..,..,..,..,..,..,270,..,87,59,18,12,11,4,0,0,185,..,24,12,0,0,5,5,0,3,51,..,8,13,0,0,0,0,0,0,28,..,59,83,10,5,12,3,0,0,168,..,31,78,53,60,74,83,64,41,482,4,12,20,11,9,10,4,4,3,75,0,0,0,0,0,3,6,0,0,11,608,522,473,407,477,432,412,350,118,3795,..,5,115,304,336,301,276,198,43,1568,..,34,132,43,38,32,29,6,6,319,..,0,9,46,126,64,26,12,11,293,574,..,..,..,..,..,..,..,..,574,..,289,..,..,..,..,..,..,..,289,..,68,50,16,8,0,0,0,0,138,..,28,17,0,3,3,11,11,12,79
503011032,..,0,49,192,337,347,286,173,45,1436,..,5,85,69,54,47,36,14,3,309,..,0,3,12,24,10,6,0,0,53,610,..,..,..,..,..,..,..,..,610,..,303,..,..,..,..,..,..,..,303,..,88,47,10,12,7,0,0,0,161,..,21,10,0,4,0,0,0,0,46,..,4,13,0,0,0,0,0,0,19,..,23,77,11,4,7,5,3,0,133,..,15,56,37,46,64,55,43,7,324,14,11,12,15,6,0,3,5,0,72,0,3,3,0,3,0,0,0,0,15,626,480,361,356,476,484,393,245,61,3482,..,0,87,252,371,328,274,139,18,1469,..,20,113,59,54,36,27,9,0,315,..,0,4,27,70,33,15,9,5,158,542,..,..,..,..,..,..,..,..,542,..,288,..,..,..,..,..,..,..,288,..,64,40,4,4,3,4,0,0,124,..,17,3,0,0,12,0,6,4,50
503011033,..,0,61,344,557,453,283,154,42,1899,..,0,40,45,50,56,9,8,0,203,..,0,0,3,14,18,11,0,0,54,947,..,..,..,..,..,..,..,..,947,..,433,..,..,..,..,..,..,..,433,..,131,82,22,7,5,0,0,0,246,..,12,5,0,9,7,3,0,3,32,..,4,12,7,0,0,0,0,0,18,..,12,19,9,5,9,4,3,0,65,..,6,16,9,13,26,30,23,12,132,6,11,9,8,3,0,3,3,0,50,0,0,0,0,0,0,0,4,0,6,956,608,250,441,659,574,350,189,65,4086,..,0,89,464,570,433,246,113,22,1942,..,3,52,50,46,39,10,0,0,201,..,0,7,25,65,45,9,4,11,167,905,..,..,..,..,..,..,..,..,905,..,373,..,..,..,..,..,..,..,373,..,104,57,7,9,7,0,0,0,180,..,17,11,0,0,7,17,10,8,66
