SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
501011001,0,0,0,0,0,0,4,17,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,11,10,15,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,35,172,95,72,60,94,43,4,17,0,10,0,0,17,615,0,0,8,10,9,3,17,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,15,16,18,18,35,22,5,9,0,9,0,0,6,163,15,65,216,166,172,141,236,129,18,29,18,33,10,0,51,1309
501011003,0,0,0,0,4,0,3,4,0,0,0,0,5,0,3,20,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,9,3,3,0,0,0,0,3,0,0,0,23,0,0,0,25,41,27,43,23,10,0,0,4,0,0,3,167,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,19,0,0,0,0,0,0,4,10,4,0,0,4,0,0,0,26,0,0,0,0,0,0,11,5,0,0,0,6,5,0,0,21,11,56,217,173,147,104,197,77,15,3,15,17,14,5,44,1090,0,4,5,10,4,12,11,9,0,0,0,0,3,0,0,66,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,4,6,23,32,37,35,62,41,9,9,10,15,3,0,4,305,32,109,303,320,369,263,446,286,60,39,56,71,45,10,98,2503
501011004,0,0,0,0,6,3,35,23,6,0,0,0,0,0,3,75,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,17,0,0,3,10,29,23,23,22,0,3,0,3,0,0,0,119,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,22,0,0,0,0,6,3,10,5,0,0,0,0,6,0,0,29,7,34,145,141,130,109,158,98,3,3,12,17,5,0,23,902,0,0,3,13,17,3,13,11,5,5,3,10,0,0,0,79,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,16,0,3,20,26,39,36,67,50,8,15,13,42,15,0,65,404,19,64,211,260,310,272,511,368,52,46,53,114,44,10,121,2453
501011293,0,0,0,0,3,0,23,13,6,0,3,7,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,19,0,0,0,4,5,19,55,26,0,8,0,9,3,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,17,6,0,0,0,0,0,0,0,27,18,46,228,157,132,64,132,39,4,0,4,8,10,5,13,854,0,0,0,4,5,0,3,6,0,0,0,3,0,0,0,32,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,20,6,4,25,20,19,9,33,21,3,10,10,12,0,0,5,179,31,90,307,258,226,156,379,225,18,30,25,36,23,4,45,1867
501011294,0,0,0,0,9,3,28,16,9,0,0,10,0,0,0,84,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,3,5,4,5,0,5,0,0,0,0,0,0,0,0,19,0,0,6,9,11,30,70,30,5,6,0,6,3,0,0,182,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,12,0,0,0,0,6,10,6,6,3,0,3,4,0,0,0,46,48,103,450,280,238,98,205,124,20,3,0,14,3,4,62,1658,0,0,8,13,5,4,11,9,0,3,0,0,3,0,0,58,0,0,0,0,0,8,11,7,4,0,0,7,0,0,3,45,11,17,43,20,32,21,71,54,6,12,5,4,10,0,0,300,90,179,578,447,456,291,641,450,63,49,43,60,24,22,100,3498
501021005,0,0,0,0,11,7,43,41,8,3,3,6,5,0,0,123,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,13,0,5,0,6,3,3,10,6,0,0,0,0,0,0,0,30,0,5,9,12,21,35,159,69,0,5,14,5,4,0,0,325,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,10,0,0,3,3,3,0,0,32,0,0,0,0,0,0,17,9,0,0,3,0,0,0,3,42,31,38,291,213,149,98,259,112,14,0,7,4,5,0,18,1229,0,0,0,11,7,0,8,7,0,0,0,0,0,0,0,35,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,16,3,4,19,26,43,35,107,58,0,5,7,6,0,14,3,328,54,111,384,352,409,321,982,580,48,56,73,58,26,20,71,3545
501021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,16,16,4,0,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,8,21,100,58,60,26,58,14,0,0,0,0,0,0,16,360,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,10,19,15,15,0,6,0,0,0,0,0,0,77,11,34,121,109,130,73,146,69,10,5,9,10,5,0,30,765
501021008,0,0,0,0,6,5,22,30,11,3,9,7,8,0,7,123,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,37,12,0,3,0,7,0,0,3,72,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,22,10,29,102,76,33,28,46,17,3,0,3,0,0,0,31,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,17,0,3,13,7,9,13,23,12,6,10,4,10,5,4,15,118,21,72,142,122,118,105,222,159,45,49,38,52,26,10,106,1274
501021009,0,0,0,0,9,0,11,8,0,3,3,0,0,0,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,28,3,0,0,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,15,28,163,90,47,16,33,16,5,0,0,0,0,0,15,425,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,15,13,10,11,11,3,0,0,4,0,0,0,0,71,47,73,220,156,140,67,160,78,7,7,13,6,6,3,33,1021
501021010,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,9,5,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,67,52,24,31,19,14,0,0,4,0,0,0,9,242,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,6,3,0,0,0,0,0,0,0,36,4,24,86,76,69,59,84,32,8,4,6,3,5,0,16,470
