SA2_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,63,0,0,0,0,66,30,3,0,0,0,33,28,0,0,0,0,28,42,0,0,0,0,38,91,6,0,0,0,94,360,9,0,0,0,366,516,6,0,0,0,524,453,8,0,0,0,456,158,7,0,0,0,161,87,0,0,0,0,88,42,4,0,0,0,45,103,3,0,0,0,104,1973,37,0,0,0,2013
501021014,60,0,0,0,0,60,25,0,0,0,0,27,26,0,0,0,0,31,40,0,0,0,0,40,55,3,0,0,0,54,196,0,0,0,0,202,211,0,0,0,0,211,253,0,5,0,0,255,111,0,0,0,0,109,73,0,0,0,0,78,52,0,0,0,0,52,68,0,0,0,0,68,1173,0,5,4,0,1180
501021015,37,0,0,0,0,37,15,0,0,0,0,17,19,0,0,0,0,19,27,0,3,0,0,36,50,4,0,0,0,53,231,17,0,0,0,250,262,10,0,0,0,269,177,7,0,0,0,189,53,4,0,0,0,58,37,0,0,0,0,38,11,0,0,0,0,12,52,4,0,0,0,61,971,52,11,0,4,1036
501021016,24,0,0,0,0,24,8,0,0,0,0,9,14,0,0,0,0,12,31,0,0,0,0,31,39,0,0,0,0,39,98,0,0,0,0,96,116,0,0,0,0,118,108,0,0,0,0,111,51,0,0,0,0,51,37,0,0,0,0,37,16,0,0,0,0,16,38,0,0,0,0,37,580,7,0,0,3,588
501021251,49,0,0,0,0,49,22,0,0,0,0,22,13,0,0,0,0,13,28,0,0,0,0,28,48,0,0,0,0,48,281,0,0,0,0,284,447,0,0,0,0,446,457,0,0,0,0,460,143,0,0,0,0,143,89,0,0,0,0,89,59,0,0,0,0,59,79,0,0,0,0,79,1728,3,0,0,4,1728
501021252,24,0,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,40,0,0,0,0,40,63,0,0,0,0,63,117,0,0,0,0,117,64,0,0,0,0,64,49,0,0,0,0,49,29,0,0,0,0,29,26,0,0,0,0,26,440,0,0,0,0,440
501021253,64,15,3,0,0,87,22,9,0,0,0,35,21,11,0,0,0,27,41,8,0,0,0,44,84,24,3,0,0,113,209,56,12,0,0,280,239,24,3,0,0,273,280,28,8,0,0,317,100,11,0,0,0,117,98,12,0,0,0,112,67,8,0,0,0,72,65,12,4,0,0,80,1293,211,47,3,6,1557
501021254,38,4,0,0,0,38,17,0,0,0,0,17,21,4,0,0,0,23,42,3,0,0,0,45,60,6,0,0,0,64,183,4,0,0,0,193,145,3,0,0,0,150,98,0,0,0,0,96,20,0,0,0,0,20,13,0,0,0,0,13,6,0,0,0,0,6,33,0,0,0,0,36,669,29,0,0,0,698
501031017,74,0,0,0,0,74,32,0,0,0,0,32,23,0,0,0,0,22,53,0,0,0,0,52,60,0,0,0,0,60,178,0,0,0,0,178,145,0,0,0,0,146,151,0,0,0,0,147,45,0,0,0,0,45,44,0,0,0,0,46,25,0,0,0,0,25,51,0,0,0,0,53,867,5,0,4,0,880
501031018,33,0,0,0,0,33,22,0,0,0,0,26,16,0,0,0,0,16,33,0,0,0,0,34,52,0,0,0,0,59,161,8,0,3,0,169,137,0,0,0,0,138,180,0,0,0,0,186,74,0,0,0,0,75,63,0,0,0,0,61,29,0,0,0,0,32,39,0,0,0,0,40,856,8,0,9,5,875
501031019,42,0,0,0,0,42,21,0,0,0,0,21,15,0,0,0,0,14,51,0,0,0,0,54,85,0,0,0,0,83,160,3,0,5,0,170,94,0,0,0,0,93,89,0,0,0,0,88,33,0,0,0,0,33,35,0,0,0,0,35,18,0,0,0,0,20,33,0,0,0,0,37,675,8,0,0,5,693
501031020,41,0,0,0,0,41,33,0,0,0,0,33,10,0,0,0,0,10,35,0,0,0,0,35,35,0,0,0,0,33,109,0,0,0,0,108,83,0,0,0,0,83,69,0,0,0,0,73,25,0,0,0,0,25,26,0,0,0,0,26,22,0,0,0,0,22,43,0,0,0,0,48,536,0,0,5,0,544
502011021,49,3,0,0,0,57,31,0,0,0,0,32,18,0,0,0,0,21,33,0,0,3,0,37,47,0,0,0,0,46,151,3,0,0,0,158,254,0,0,0,0,256,394,0,0,0,0,395,132,0,5,0,0,138,97,0,0,0,0,97,57,0,0,0,0,62,76,0,0,0,0,78,1343,11,9,3,0,1365
502011022,46,4,0,0,0,55,19,3,0,0,0,19,19,0,0,0,0,21,38,0,0,0,0,38,67,0,0,3,0,66,215,7,0,0,0,225,244,0,0,0,0,252,314,6,0,0,0,318,128,0,0,0,0,126,87,5,0,0,0,93,68,0,0,0,0,68,82,8,0,0,0,87,1324,36,7,3,0,1366
502011023,65,5,0,0,0,75,33,7,0,0,0,40,26,6,0,0,0,26,64,8,0,0,0,76,87,18,0,0,0,103,320,10,0,0,0,332,303,9,0,0,0,312,181,3,0,0,0,186,55,0,0,0,0,55,45,0,0,0,0,45,31,0,0,0,0,32,79,5,0,0,0,87,1296,62,5,0,0,1361
502011024,117,10,4,0,0,137,52,0,0,0,0,52,43,8,0,0,0,55,79,4,0,0,0,90,104,9,0,0,0,110,361,32,3,0,0,400,561,17,6,0,0,578,690,18,3,0,0,708,255,8,3,0,0,267,180,0,3,0,0,181,119,0,0,0,0,116,161,3,3,0,0,167,2714,117,25,0,0,2859
502011025,29,21,4,0,0,51,14,6,4,0,0,28,16,12,3,0,0,29,35,11,0,0,0,42,40,19,9,0,0,69,157,41,18,0,0,219,90,18,10,0,0,119,82,21,21,0,0,119,22,7,4,0,0,39,25,10,11,0,0,50,15,6,11,0,0,31,42,3,11,0,0,59,565,177,106,0,0,848
502011026,45,0,0,0,0,45,19,0,0,0,0,17,20,0,0,0,0,20,31,0,0,0,0,31,23,0,0,0,0,30,120,3,0,0,0,121,160,4,0,0,0,160,208,0,0,0,0,206,82,0,0,0,0,89,81,0,0,0,0,80,50,0,0,0,0,50,58,0,0,0,0,58,904,11,0,4,0,914
502011027,100,5,0,0,0,105,33,3,0,0,0,38,38,4,0,0,0,41,71,6,0,0,0,75,65,10,0,0,0,73,464,8,0,0,0,476,854,10,0,0,0,859,1096,3,0,0,0,1100,354,0,0,0,0,359,216,0,0,0,0,216,150,0,0,0,0,150,190,0,0,0,0,192,3640,47,0,0,0,3685
502011028,63,4,0,0,0,66,36,3,0,0,0,38,28,3,0,0,0,34,56,7,6,0,0,64,92,11,0,0,0,103,248,22,6,0,0,277,275,16,8,0,0,299,234,9,0,0,0,247,72,0,0,0,0,74,60,5,0,0,0,66,54,0,0,0,0,54,88,9,0,0,0,97,1308,84,21,0,0,1413
502011029,48,0,0,3,0,56,25,0,0,5,0,26,20,0,0,0,0,20,44,4,0,0,0,47,86,0,0,0,0,86,225,0,0,0,0,226,304,0,0,4,0,305,347,0,0,0,0,346,163,0,0,0,0,163,127,0,0,0,0,130,62,0,0,0,0,62,96,0,0,0,0,96,1538,7,0,11,6,1559
503011030,67,0,0,0,0,68,6,0,0,0,0,6,0,0,0,0,0,0,8,0,3,0,0,14,14,0,0,0,0,14,41,0,0,0,0,40,25,0,0,0,0,25,52,5,0,0,0,59,31,0,0,0,0,35,72,3,0,0,0,80,341,7,0,0,0,351,61,3,0,0,0,66,718,16,9,0,0,745
503011031,29,12,17,0,0,55,6,0,3,0,0,11,3,0,3,0,0,9,8,8,4,0,0,16,11,9,4,0,0,27,20,13,22,0,0,50,20,21,39,0,0,78,43,38,30,0,0,115,37,23,11,0,0,65,64,50,18,0,0,135,209,53,15,0,0,272,30,20,5,0,0,52,466,246,174,0,0,895
503011032,44,6,5,0,0,51,4,0,0,0,0,7,4,3,0,0,0,12,13,0,3,0,0,13,11,3,0,0,0,13,21,4,12,0,0,37,20,4,4,0,0,32,53,4,10,0,0,71,23,10,11,0,0,41,52,20,5,0,0,76,317,30,9,0,0,351,48,0,3,0,0,57,614,79,67,0,0,762
503011033,57,0,3,0,0,68,10,0,0,0,0,10,8,0,0,0,0,14,12,0,0,0,0,13,19,0,3,0,0,17,52,0,7,0,0,61,42,0,8,0,0,49,106,3,9,0,0,124,80,5,10,0,0,97,207,3,8,0,0,216,407,4,8,0,0,424,62,0,3,0,0,67,1065,24,69,0,0,1152
503011034,59,11,6,0,0,78,13,0,0,0,0,12,0,0,0,0,0,8,9,5,10,0,0,20,18,3,9,0,0,29,45,13,19,0,0,78,31,22,18,0,0,70,79,26,12,0,0,122,75,5,3,0,0,88,153,17,5,0,0,176,396,8,0,0,0,407,89,8,0,0,0,96,963,120,101,0,0,1183
503011035,97,11,12,0,0,124,10,0,3,0,0,15,13,5,0,0,0,15,14,9,0,0,0,21,16,7,8,0,0,23,49,14,15,0,0,75,34,14,18,0,0,63,94,26,15,0,0,135,59,19,11,0,0,88,133,27,9,0,0,175,626,30,17,0,0,666,98,10,6,0,0,110,1251,161,101,0,0,1511
503011036,57,3,3,0,0,67,15,0,0,0,0,19,11,0,0,0,0,15,11,0,0,0,0,15,12,4,0,0,0,21,28,9,3,0,0,35,46,13,9,0,0,58,106,9,7,0,0,119,83,8,4,0,0,95,166,19,3,0,0,190,383,15,3,0,0,403,76,3,5,0,0,79,997,78,33,0,0,1110
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,44,10,3,0,0,61,16,10,5,0,0,27,14,0,0,0,0,16,18,10,0,0,0,30,35,10,4,0,0,54,73,43,13,0,0,128,82,57,39,0,0,183,229,73,40,0,0,337,195,44,10,0,0,255,254,37,4,0,0,297,246,17,3,0,0,270,57,14,8,0,0,78,1271,322,136,8,0,1743
503021039,82,11,10,0,0,103,29,5,5,0,0,37,20,7,9,0,0,30,35,9,21,0,0,57,41,19,32,0,0,84,122,38,90,0,0,246,110,68,83,0,0,262,226,93,58,0,0,377,197,62,17,0,0,275,305,41,12,0,0,359,376,24,0,0,0,408,76,15,16,0,0,109,1613,386,348,0,4,2349
503021040,46,11,3,0,0,64,11,3,0,0,0,17,12,4,0,0,0,15,14,4,6,0,0,16,22,5,4,0,0,33,57,24,31,0,0,108,77,32,43,0,0,153,160,52,23,0,0,237,145,41,13,0,0,196,237,31,5,0,0,280,198,21,5,0,0,219,40,11,4,0,0,50,1019,242,137,0,4,1405
503021042,79,12,9,0,0,107,20,3,4,0,0,34,14,4,7,0,0,22,19,3,19,0,0,39,18,13,21,0,0,48,58,29,57,0,0,145,68,37,90,0,0,192,116,59,77,0,0,250,114,42,34,0,0,184,222,48,31,0,0,304,411,42,22,0,0,477,61,22,13,0,0,92,1195,316,375,3,3,1891
503021043,86,13,32,0,0,127,22,0,14,0,0,34,18,4,15,0,0,37,20,8,39,0,0,64,31,22,52,0,0,103,78,71,128,0,0,272,78,56,113,0,0,250,146,93,75,0,0,316,159,38,23,0,0,224,277,48,23,0,0,343,390,46,7,0,0,444,59,25,18,0,0,101,1362,421,541,0,3,2326
503021295,3,12,47,0,0,64,0,4,12,0,0,20,0,0,12,0,0,10,0,0,19,0,0,18,3,4,38,0,0,44,0,3,143,0,0,157,10,10,171,0,0,184,7,7,225,0,0,245,11,6,98,0,0,111,17,12,121,0,0,144,15,27,62,0,0,106,7,12,50,0,0,69,79,94,996,0,0,1167
503021296,13,28,18,0,0,52,3,0,13,0,0,17,5,0,19,0,0,22,9,3,21,0,0,32,15,5,36,0,0,62,12,27,117,0,0,159,27,47,161,0,0,233,44,81,123,0,0,245,39,57,55,0,0,145,44,55,41,0,0,143,61,32,18,0,0,108,17,21,20,0,0,58,283,354,648,0,0,1287
503021297,0,0,48,0,0,48,0,0,9,0,0,9,0,0,9,0,0,9,0,0,12,0,0,13,0,0,31,0,0,31,0,3,128,0,0,134,0,8,174,0,0,178,0,3,197,0,0,201,0,0,96,0,0,96,0,4,70,0,0,76,0,0,67,0,0,71,0,0,44,0,0,45,7,19,889,0,0,921
504011044,97,18,3,0,0,116,43,8,0,0,0,49,31,3,0,0,0,39,59,16,3,0,0,74,75,19,6,0,0,96,264,62,20,0,0,351,365,80,20,0,0,460,595,61,8,0,0,662,249,19,0,0,3,275,184,9,5,0,0,193,104,4,4,0,0,109,114,17,0,0,0,131,2170,312,75,0,6,2555
504011045,168,21,0,0,0,192,56,12,0,0,0,62,36,8,0,0,0,39,74,11,7,0,0,99,104,13,8,0,0,126,333,56,21,0,0,410,517,68,5,0,0,582,941,76,3,0,0,1021,514,21,0,0,0,535,437,33,0,0,0,471,211,13,0,0,0,229,183,12,0,0,0,195,3573,342,48,0,3,3969
504011046,42,25,10,0,0,84,9,9,10,0,0,32,7,7,15,0,0,34,16,20,34,0,0,71,25,26,37,0,0,89,50,126,139,0,0,319,85,176,98,0,0,352,182,122,71,0,0,378,138,56,22,0,0,213,137,36,7,0,0,180,94,23,5,0,0,123,41,15,24,0,0,82,822,649,485,0,0,1954
504011047,146,29,0,0,0,173,43,8,0,0,0,55,46,0,0,0,0,47,72,11,0,0,0,81,96,17,0,0,0,125,327,63,7,0,0,405,541,99,4,0,0,638,674,85,0,0,0,761,271,31,0,0,0,294,196,13,0,0,0,217,81,15,0,0,0,94,161,22,0,0,0,182,2651,406,13,0,0,3069
504011048,47,10,0,0,0,52,12,0,0,0,0,13,17,5,3,0,0,22,20,12,0,0,0,34,30,8,0,0,0,38,88,32,0,0,0,123,119,29,0,0,0,149,233,29,0,0,0,257,110,5,0,0,0,114,102,0,0,0,0,103,50,0,0,0,0,53,73,11,0,0,0,89,902,140,6,0,0,1044
504021049,27,0,0,0,0,27,14,0,0,0,0,14,12,0,0,0,0,12,9,0,0,0,0,9,24,0,0,0,0,24,58,0,0,0,0,58,83,0,0,0,0,83,140,0,0,0,0,140,76,0,0,0,0,76,31,0,0,0,0,36,34,0,0,0,0,34,34,0,0,0,0,34,546,0,0,0,0,545
504021050,59,0,0,0,0,59,24,0,0,0,0,24,19,0,0,0,0,19,33,0,0,0,0,33,42,0,0,0,0,42,102,0,0,0,0,102,186,0,0,0,0,191,308,0,0,0,0,313,162,0,0,0,0,162,147,0,0,0,0,147,110,0,0,0,0,110,77,0,0,0,0,77,1274,5,0,6,0,1278
504021051,50,0,0,0,0,50,13,0,0,0,0,13,17,0,0,0,0,17,24,0,0,0,0,24,40,0,0,0,0,46,116,3,0,0,0,119,146,0,0,0,0,144,259,0,0,0,0,262,130,0,0,0,0,130,91,0,0,0,0,91,56,0,0,0,0,56,44,0,0,0,0,44,981,6,0,0,0,988
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,103,0,0,0,0,99,42,0,0,0,0,42,32,0,0,0,0,32,56,0,0,0,0,56,81,0,0,0,0,81,217,0,0,0,0,213,342,3,0,0,0,344,589,0,4,0,0,592,313,0,0,0,0,315,282,0,0,0,0,284,147,0,0,0,0,147,141,0,0,0,0,140,2341,10,5,0,0,2353
504021054,92,3,0,0,0,95,28,4,0,0,0,25,29,4,0,0,0,33,57,5,0,0,0,62,98,15,0,0,0,107,316,24,0,0,0,336,463,9,0,0,0,480,554,11,5,0,0,562,176,0,0,0,0,176,113,0,0,0,0,111,56,0,0,0,0,56,119,3,0,0,0,122,2101,79,5,0,0,2179
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,160,5,0,0,0,165,59,0,0,0,0,63,47,0,0,0,0,51,87,6,0,0,0,92,120,5,0,0,0,121,464,14,0,0,0,478,657,19,0,0,0,675,731,12,0,0,0,741,267,0,0,0,0,271,158,0,0,0,0,155,78,0,0,0,0,78,202,0,0,0,0,207,3021,58,5,0,0,3087
504031057,150,7,0,0,0,153,55,0,0,0,0,59,37,0,0,0,0,40,95,8,4,0,0,102,117,7,0,0,0,130,448,28,9,0,0,490,827,22,6,0,0,851,1095,15,0,0,0,1118,341,4,0,0,0,344,169,3,0,0,0,171,125,0,0,0,0,125,205,4,0,0,4,210,3663,103,18,0,4,3795
504031058,31,0,0,0,0,31,7,0,0,0,0,7,10,0,0,0,0,10,13,0,0,0,0,13,30,0,0,0,0,30,162,0,0,0,0,162,169,0,0,0,0,171,282,0,0,0,0,282,133,0,0,0,0,133,94,0,0,0,0,94,46,0,0,0,0,46,56,0,0,0,0,56,1027,0,0,0,0,1028
504031060,19,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,14,16,0,0,0,0,16,48,0,0,0,0,48,52,0,0,0,0,52,87,0,0,0,0,87,67,0,0,0,0,67,86,0,0,0,0,86,61,0,0,0,0,61,35,0,0,0,0,35,481,0,0,0,0,481
504031061,23,0,0,0,0,23,7,0,0,0,0,7,12,3,0,0,0,16,14,0,0,0,0,11,32,0,0,0,0,30,83,0,0,0,0,90,188,11,0,0,0,202,315,10,0,0,5,329,150,8,0,0,3,158,109,4,0,0,0,116,52,4,0,0,0,53,45,0,0,0,0,45,1034,40,0,0,8,1086
504031062,86,13,0,0,0,98,20,0,0,0,0,27,26,5,0,0,0,31,47,7,4,0,0,61,83,13,0,0,0,101,287,28,6,0,0,325,435,22,0,0,0,468,660,3,4,0,0,668,271,0,0,0,0,276,141,8,0,0,0,148,77,0,0,0,0,77,135,8,0,0,0,142,2276,110,7,0,0,2402
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,42,0,0,0,0,41,16,0,0,0,0,18,5,0,0,0,0,5,21,7,0,0,0,28,31,0,0,0,0,32,142,13,0,0,0,154,166,10,0,0,0,174,150,4,0,0,0,156,60,0,0,0,0,63,56,0,0,0,0,57,41,0,0,0,0,45,70,0,0,0,0,69,798,44,3,3,0,851
504031066,32,14,6,0,0,52,11,6,0,0,0,29,22,8,3,0,0,24,32,16,10,0,0,55,29,29,3,0,0,60,148,94,17,0,0,256,179,57,13,0,0,245,180,41,4,0,0,228,105,8,3,0,0,122,80,7,0,0,0,88,57,7,0,0,0,63,43,16,0,0,0,52,916,301,58,3,0,1283
504031067,68,0,0,0,0,68,21,0,0,0,0,21,21,0,0,0,0,21,44,0,0,0,0,44,72,0,0,0,0,72,235,0,0,0,0,239,277,4,0,0,0,279,338,0,0,0,0,338,117,0,0,0,0,117,80,0,0,0,0,80,49,0,0,0,0,49,75,0,0,0,0,75,1389,4,0,0,0,1394
504031068,69,0,0,0,0,72,19,0,0,0,0,24,22,0,0,0,0,22,31,0,0,0,0,31,54,10,0,0,0,63,210,24,0,0,0,230,330,35,0,0,0,363,579,40,5,0,0,617,400,18,0,0,0,414,319,11,0,0,0,329,176,0,0,0,4,177,121,3,0,0,0,130,2324,132,7,0,5,2469
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
