SA2_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
501021011,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,174,245,648,666,553,491,116,9,0,2913,0,0,8,3,4,4,0,0,0,19,0,5,16,15,11,10,0,0,0,66,7,24,35,38,26,14,0,0,0,136,0,0,11,5,3,8,0,0,0,22,4,4,25,23,19,9,0,3,0,90,3,0,3,0,12,5,0,0,0,22,63,44,97,87,80,67,10,3,0,441,84,25,43,26,20,12,0,0,0,209,5,3,11,12,20,18,4,0,0,66,3,0,3,6,0,4,0,0,0,22,0,0,17,11,14,4,0,0,0,52,4,4,13,10,14,6,0,0,0,55,0,6,21,19,18,10,9,0,0,81,0,3,11,23,18,15,3,0,0,75,0,7,40,37,34,21,8,0,0,142,0,18,62,80,112,74,4,0,0,345,18,45,117,185,141,99,30,0,0,635,4,6,14,9,3,0,0,0,0,35,7,16,34,27,20,15,3,0,0,113
501021014,138,171,403,424,505,455,159,29,3,2290,11,12,37,34,27,30,23,12,0,180,0,4,17,14,9,10,0,0,0,54,19,18,78,58,34,30,5,0,0,243,0,3,5,4,4,0,0,0,0,15,0,3,15,14,13,12,6,0,0,60,0,4,5,4,3,7,3,0,0,25,24,12,21,32,54,36,3,0,0,185,42,10,13,11,26,12,3,0,0,123,0,0,7,8,12,7,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,3,8,6,6,0,0,0,23,0,3,4,3,3,3,3,0,0,22,4,4,5,10,16,6,3,0,0,44,0,0,9,8,14,10,3,0,0,50,0,6,14,17,23,24,7,0,0,83,7,10,38,62,94,65,15,0,0,288,13,34,47,77,97,82,8,0,0,353,5,0,4,4,5,3,0,0,0,23,7,3,10,11,16,11,6,0,0,66
501021015,93,165,384,324,297,292,90,10,0,1657,0,3,3,4,3,3,0,0,0,20,0,6,3,3,4,6,0,0,0,22,8,6,16,15,22,13,4,0,0,79,0,0,4,6,4,4,0,0,0,14,0,3,17,8,8,14,3,0,0,52,0,0,5,3,11,5,0,0,0,20,23,28,47,44,40,44,5,0,0,235,42,17,41,25,27,14,0,0,0,169,0,6,6,3,8,12,0,0,0,36,4,0,5,0,0,0,0,0,0,9,0,3,4,14,7,9,0,0,0,34,0,3,7,7,6,0,4,0,0,22,0,3,10,8,11,9,4,0,0,41,0,0,6,13,18,16,0,0,0,66,0,0,13,17,25,17,3,0,0,73,8,6,33,32,64,47,8,0,0,197,12,35,92,68,75,77,20,0,0,387,5,5,8,4,0,0,0,0,0,23,3,7,21,16,16,12,0,0,0,80
501021016,56,68,128,174,231,207,62,18,0,946,0,3,3,12,7,7,7,0,0,41,0,3,10,19,9,7,0,0,0,41,6,5,15,11,17,8,0,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,5,12,7,9,3,0,0,35,0,0,0,0,0,0,0,0,0,3,17,9,8,16,20,13,4,0,0,91,19,5,0,5,11,9,0,0,0,46,0,0,0,4,8,7,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,13,0,0,0,0,0,5,0,0,0,11,0,0,3,5,7,0,0,0,0,16,0,3,7,4,5,13,0,0,0,26,0,5,5,14,14,13,3,0,0,59,6,4,8,29,28,24,3,0,0,98,0,7,14,22,41,44,11,0,0,144,3,0,0,4,3,0,0,0,0,13,3,0,9,6,0,5,0,0,0,25
501021251,197,208,447,545,566,358,64,9,0,2387,5,4,7,4,4,3,3,0,0,26,0,5,5,12,14,3,0,0,0,44,9,9,12,23,15,9,0,0,0,68,0,0,3,5,4,0,0,0,0,13,0,9,18,15,14,11,0,0,0,74,0,0,9,8,3,8,0,0,0,22,60,38,59,61,63,22,4,0,0,309,87,21,22,32,16,8,0,0,0,179,0,0,6,8,9,3,0,0,0,29,5,5,9,0,0,0,0,0,0,12,0,0,10,11,13,3,0,0,0,41,0,6,9,5,4,6,0,0,0,33,3,6,22,28,19,3,3,0,0,76,3,6,18,21,28,0,0,0,0,79,0,11,17,41,39,18,4,0,0,129,8,13,49,96,134,54,10,0,0,352,19,55,148,211,157,104,16,0,0,714,10,0,14,3,8,3,0,0,0,41,4,11,29,23,29,11,0,0,0,112
501021252,63,54,76,132,206,172,58,5,0,763,5,0,0,0,5,3,0,0,0,15,0,4,5,0,6,0,0,0,0,22,3,0,7,0,11,4,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,3,4,9,9,14,0,0,0,35,0,0,0,0,0,0,0,0,0,5,25,6,5,16,16,8,0,0,0,80,22,9,5,9,4,0,3,0,0,48,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,4,0,0,0,10,0,0,0,3,0,3,0,0,0,13,0,0,0,9,14,11,0,0,0,31,0,0,8,4,3,3,4,0,0,23,0,0,0,13,13,4,0,0,0,31,5,4,11,33,46,32,12,0,0,140,3,10,14,24,61,54,5,0,0,173,4,4,0,0,4,3,0,0,0,12,5,0,0,7,7,9,0,0,0,28
501021253,181,212,584,640,706,603,228,29,3,3183,0,0,4,5,4,0,4,0,0,23,0,3,7,10,21,11,0,0,0,54,6,6,23,27,15,12,9,0,0,101,0,0,4,4,0,3,0,0,0,20,4,0,30,25,14,15,0,0,0,99,0,0,4,0,10,5,9,0,0,37,53,29,57,47,66,58,17,0,0,327,83,26,36,44,45,13,14,0,0,264,0,3,9,7,10,15,4,0,0,48,6,4,7,3,3,3,0,0,0,24,0,3,16,11,21,10,3,0,0,63,4,5,14,16,11,13,3,0,0,67,0,8,22,31,31,27,7,0,0,127,0,3,11,17,20,16,8,0,0,85,0,10,43,36,55,37,12,0,0,192,4,22,63,85,155,112,30,7,0,463,18,67,182,164,184,182,41,0,0,825,4,8,6,3,15,4,0,0,0,42,6,16,22,18,32,18,8,0,0,122
501021254,58,114,213,223,219,157,54,3,0,1044,0,0,0,0,4,0,0,0,0,7,0,3,7,3,0,6,0,0,0,17,0,8,8,7,13,7,0,0,0,44,0,0,0,0,3,4,0,0,0,12,0,0,0,9,3,0,0,0,0,14,0,3,0,9,3,0,0,0,0,17,19,19,30,37,24,25,3,0,0,151,25,17,14,20,12,6,0,0,0,100,0,0,0,0,3,7,4,0,0,15,4,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,12,0,0,6,9,5,3,0,0,0,24,7,4,5,7,14,10,0,0,0,47,0,0,9,13,8,17,0,0,0,51,3,4,9,27,26,31,9,0,0,112,10,19,51,50,60,36,9,0,0,238,0,0,0,0,0,0,0,0,0,6,0,4,3,3,7,7,0,0,0,30
501031017,53,97,218,286,360,385,175,49,3,1620,4,8,20,26,33,37,27,16,0,173,4,11,16,22,15,19,0,0,0,84,3,5,0,3,4,9,0,0,0,27,0,0,3,0,0,0,0,0,0,6,0,0,5,9,8,12,4,0,0,37,0,4,4,0,0,7,0,0,0,13,16,9,20,28,37,30,6,0,0,151,26,7,22,10,23,31,3,4,0,126,0,0,0,4,8,9,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,3,0,8,4,3,0,0,0,20,0,0,4,7,4,5,5,0,0,24,0,0,6,12,8,13,4,0,0,48,0,3,7,9,11,8,5,0,0,45,0,3,13,15,19,14,0,0,0,68,3,6,17,51,69,52,12,0,0,211,4,8,20,57,71,91,24,4,0,277,0,0,4,3,6,4,0,0,0,20,3,0,12,5,15,4,4,0,0,46
501031018,90,84,178,257,325,309,141,31,3,1423,5,4,15,22,21,32,19,5,0,130,0,10,6,5,9,10,0,0,0,36,3,3,6,8,7,6,4,0,0,38,0,0,0,5,10,0,0,0,0,11,0,0,9,8,8,10,0,0,0,34,4,0,4,3,3,4,0,3,0,22,22,13,25,34,30,22,4,0,0,145,29,7,3,20,14,15,8,0,0,92,0,7,8,4,9,5,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,13,0,0,5,5,5,0,5,0,0,14,0,0,0,16,8,5,0,0,0,43,0,3,11,10,5,10,3,0,0,51,0,0,14,17,28,14,7,0,0,73,0,3,10,28,58,54,7,0,0,164,6,11,32,48,68,86,17,0,0,268,0,0,0,8,3,3,0,0,0,14,5,0,7,16,10,5,0,0,0,47
501031019,82,110,238,231,243,280,121,21,5,1336,0,9,19,26,22,21,17,9,0,123,0,0,9,0,0,0,0,0,0,9,0,0,6,0,6,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,3,0,0,25,8,0,3,4,7,3,0,0,0,27,28,11,15,31,35,34,9,0,0,167,35,10,21,16,13,14,3,0,0,103,0,4,0,5,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,0,0,0,12,5,0,4,3,0,3,0,0,0,15,0,9,3,7,4,5,0,0,0,30,0,3,6,8,11,13,5,0,0,40,0,3,11,15,21,19,0,0,0,71,0,3,23,40,51,41,10,0,0,170,4,15,48,28,50,66,18,0,0,227,0,0,0,5,0,0,0,0,0,13,0,10,10,10,8,11,0,0,0,49
501031020,76,62,170,205,275,316,172,41,3,1314,8,7,40,32,40,51,30,8,0,223,0,0,0,0,3,0,0,0,0,10,9,0,5,13,9,12,7,0,0,47,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,5,0,0,0,17,0,0,0,3,4,3,0,0,0,13,9,10,12,22,16,21,7,0,0,104,23,3,26,22,35,40,11,4,0,159,0,0,3,0,10,10,0,0,0,26,0,0,0,0,3,3,0,0,0,5,0,0,3,0,4,0,0,0,0,12,0,0,5,8,5,5,0,0,0,17,0,0,6,9,6,10,7,0,0,47,5,0,5,9,4,9,0,0,0,38,0,0,10,9,24,16,4,0,0,65,0,0,12,27,33,49,13,0,0,134,0,0,30,30,55,52,20,0,0,196,3,0,3,3,0,5,3,0,0,17,0,0,5,6,9,6,0,0,0,25
502011021,124,107,241,352,391,306,96,12,0,1637,0,0,0,0,3,0,5,0,0,12,0,5,15,16,18,9,0,0,0,66,7,5,9,15,12,3,9,0,0,50,0,0,0,4,3,0,0,0,0,10,0,4,6,9,20,9,0,0,0,55,0,0,3,0,4,4,0,0,0,16,34,35,25,45,47,33,10,0,0,229,60,5,15,15,15,17,3,0,0,128,0,0,3,0,8,7,0,0,0,19,0,0,0,3,0,0,0,0,0,7,0,4,9,3,5,7,0,0,0,27,0,0,4,13,9,10,0,0,0,37,0,0,16,12,19,16,0,0,0,76,3,0,7,8,21,6,0,0,0,51,0,6,12,22,24,19,0,0,0,81,0,7,35,59,77,57,10,0,0,246,12,27,56,88,78,76,13,0,0,339,6,4,3,5,0,4,0,0,0,25,3,4,21,13,18,8,4,0,0,66
502011022,149,148,293,331,394,392,142,16,0,1860,0,0,0,0,6,3,0,0,0,11,0,6,10,11,23,8,0,0,0,60,4,11,12,14,11,19,3,0,0,79,0,0,0,0,4,3,0,0,0,9,0,0,8,12,28,9,6,0,0,71,0,0,4,3,3,6,0,0,0,19,35,44,40,36,54,40,6,0,0,253,49,18,29,15,20,7,0,0,0,142,7,6,0,4,3,11,0,0,0,31,0,0,0,0,0,3,0,0,0,4,0,0,9,7,3,4,3,0,0,33,0,0,8,17,6,5,0,0,0,35,3,9,14,18,12,9,3,0,0,73,0,8,7,11,16,17,6,0,0,63,0,4,16,18,29,17,10,0,0,88,4,21,42,56,113,66,12,0,0,310,4,31,67,88,103,110,18,0,0,421,3,5,5,5,10,9,0,0,0,34,5,8,19,16,14,13,5,0,0,96
502011023,118,166,322,289,363,330,79,10,0,1677,0,0,0,3,5,0,0,0,0,7,0,8,9,12,12,8,3,0,0,51,4,3,13,11,9,13,3,0,0,56,0,0,3,3,3,3,0,0,0,14,0,4,12,7,5,8,3,0,0,39,0,0,5,0,5,3,0,0,0,11,27,34,53,46,58,42,15,0,0,275,35,26,20,24,25,20,7,0,0,142,0,3,3,9,4,12,3,0,0,38,0,0,0,0,0,3,0,0,0,5,0,0,5,5,4,0,0,0,0,17,0,6,5,3,3,8,0,0,0,21,0,6,8,16,9,8,3,0,0,55,5,7,23,15,18,14,0,0,0,83,0,5,14,8,26,16,7,0,0,76,0,8,35,35,55,52,12,0,0,206,7,33,78,83,103,108,19,0,0,421,4,3,3,6,3,3,0,0,0,27,7,7,15,10,10,17,0,0,0,69
502011024,272,326,607,694,852,823,267,28,0,3864,0,0,0,0,5,3,7,0,0,24,0,9,27,31,27,19,0,0,0,118,14,11,26,30,37,16,4,4,0,139,0,0,0,8,4,0,0,0,0,14,0,3,16,21,21,39,0,0,0,101,0,0,0,0,6,10,6,0,0,25,113,57,83,82,110,79,17,3,0,553,121,51,48,51,31,24,0,0,0,327,3,0,7,12,16,18,0,0,0,61,0,0,0,3,4,3,5,0,0,17,0,3,12,18,22,13,3,0,0,66,0,4,8,17,23,18,0,0,0,87,0,11,24,32,39,33,10,0,0,158,3,8,15,32,40,24,7,0,0,122,3,9,32,40,57,40,12,4,0,187,12,26,82,153,179,145,30,0,0,623,16,66,149,183,257,239,37,0,0,946,3,7,6,8,10,9,4,0,0,47,13,12,31,36,39,25,8,0,0,165
502011025,85,164,344,296,350,377,115,26,0,1758,0,0,4,0,6,0,0,0,0,5,0,3,5,8,12,13,0,0,0,47,0,6,10,7,17,20,0,0,0,59,0,3,0,3,4,0,0,0,0,11,0,0,11,5,6,5,3,0,0,37,0,0,0,4,8,5,0,0,0,23,25,53,55,31,43,66,9,0,0,273,31,44,40,36,32,26,8,0,0,212,0,4,5,0,9,7,3,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,8,9,0,0,0,0,26,0,8,10,8,6,10,4,0,0,45,0,10,12,8,12,13,3,0,0,62,0,11,15,21,25,21,9,0,0,100,0,5,14,15,17,24,8,0,0,84,0,13,22,26,57,47,3,0,0,183,12,26,82,67,95,87,26,0,0,395,0,8,8,6,9,4,0,0,0,34,3,7,9,12,16,13,0,0,0,63
502011026,76,117,207,197,283,271,93,19,0,1260,0,0,7,0,4,0,5,0,0,17,0,5,9,12,15,3,0,0,0,52,4,4,7,11,19,12,6,0,0,65,0,0,5,0,0,0,0,0,0,5,0,0,7,10,10,11,4,0,0,45,0,0,0,0,4,0,0,0,0,15,34,27,20,24,36,29,12,0,0,175,45,17,12,15,19,9,7,0,0,115,0,3,0,5,11,5,9,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,22,4,0,5,11,9,7,6,0,0,38,0,3,13,12,6,10,0,0,0,49,0,3,3,6,7,15,0,0,0,32,3,0,0,5,13,12,0,0,0,41,4,7,18,32,47,42,10,0,0,154,5,20,37,49,49,63,8,0,0,237,0,0,3,0,3,4,5,0,0,15,10,8,15,5,11,10,0,0,0,60
502011027,337,417,969,1091,939,707,160,20,0,4646,0,4,6,7,0,3,0,0,0,18,0,18,32,27,35,22,0,0,0,128,10,16,41,43,36,22,0,0,0,177,0,0,7,4,3,3,0,0,0,18,3,5,29,45,29,11,0,0,0,121,5,5,10,16,14,6,0,0,0,48,115,87,135,124,104,77,14,0,0,657,163,56,48,46,44,20,9,0,0,381,4,5,16,28,14,19,0,0,0,89,0,9,8,5,4,0,0,0,0,24,0,3,22,22,26,12,0,0,0,85,0,11,23,22,17,14,3,0,0,85,0,16,46,47,37,16,7,0,0,174,3,16,28,45,30,18,3,0,0,149,3,14,48,66,50,55,0,0,0,241,7,35,140,188,195,116,13,0,0,696,21,94,245,288,278,207,39,0,0,1172,9,11,22,15,9,4,3,0,0,64,9,18,65,54,45,20,3,0,0,212
502011028,94,166,322,314,405,405,138,22,3,1874,0,0,0,3,0,4,0,0,0,9,0,6,10,7,13,10,6,0,0,43,0,4,15,11,15,7,6,0,0,63,0,0,4,3,7,3,0,0,0,17,3,0,7,7,7,11,8,0,0,43,0,0,4,4,7,0,3,0,0,19,38,39,37,32,55,37,11,0,0,249,63,26,28,25,25,23,3,0,0,190,0,3,0,3,10,13,8,3,0,40,0,0,0,0,3,0,0,0,0,9,0,0,5,11,8,12,5,0,0,41,3,0,6,4,11,13,0,0,0,39,0,5,12,3,22,12,3,0,0,56,0,5,16,19,24,26,12,0,0,91,0,5,11,18,25,22,0,0,0,85,6,8,34,46,67,64,3,0,0,231,11,43,77,92,113,138,32,0,0,508,4,4,7,6,5,10,0,0,0,29,6,9,11,11,17,15,4,0,0,78
502011029,139,171,374,412,423,370,124,30,3,2032,0,0,7,14,17,15,12,0,0,72,0,13,16,20,12,10,0,0,0,81,9,7,14,18,32,14,0,0,0,98,0,0,3,0,3,5,0,0,0,7,0,0,13,8,23,3,3,0,0,52,3,3,4,9,7,3,0,0,0,24,40,30,45,40,50,44,7,0,0,261,53,16,19,22,20,24,0,0,0,160,3,0,0,7,11,16,0,0,0,32,0,5,0,0,4,0,0,0,0,4,0,0,3,5,4,3,0,0,0,23,0,0,7,7,3,7,4,0,0,36,0,11,15,25,14,8,3,0,0,73,0,5,8,17,24,7,0,0,0,72,0,4,13,22,31,22,6,0,0,97,6,19,38,60,65,44,10,0,0,238,9,28,61,85,82,83,19,3,0,359,5,4,14,10,14,9,3,0,0,58,7,4,27,26,17,16,3,0,0,88
503011030,110,142,173,219,455,392,140,35,12,1678,0,0,0,0,4,0,0,0,0,10,0,0,0,31,12,5,0,0,0,48,7,0,0,5,6,3,0,0,0,33,0,0,0,7,3,0,0,0,0,10,0,0,0,9,12,3,4,0,0,28,0,3,0,5,4,9,0,0,0,22,37,19,9,11,26,22,0,0,0,134,36,19,10,5,4,10,0,0,0,82,0,0,5,3,4,3,0,0,0,19,0,4,0,0,6,5,0,0,0,17,3,4,9,0,19,11,0,0,0,50,0,0,0,7,14,13,0,0,0,43,0,21,24,41,56,27,14,5,0,186,0,0,5,12,12,7,0,0,0,38,0,5,10,12,24,16,3,0,0,63,14,10,17,31,72,59,14,3,0,219,7,29,26,59,117,84,18,7,0,347,3,9,0,0,10,3,0,0,0,35,7,9,0,8,8,5,7,5,0,38
503011031,116,196,434,376,419,328,179,63,9,2116,0,0,6,4,3,3,0,0,0,15,0,0,21,25,19,9,0,0,0,82,0,0,5,7,7,5,0,0,0,28,0,0,0,5,3,0,0,0,0,10,4,0,8,7,14,9,0,0,0,46,4,5,0,4,9,0,0,0,0,28,40,35,25,19,38,30,7,0,0,203,42,36,19,5,7,6,3,0,0,132,0,4,0,0,13,3,0,0,0,23,0,0,6,4,3,0,0,0,0,16,0,3,7,26,9,5,4,0,0,54,0,7,8,12,13,10,4,0,0,51,0,35,56,61,65,33,15,3,0,275,0,5,7,10,9,8,5,0,0,40,0,9,24,22,22,17,5,0,0,105,17,22,45,50,69,70,23,7,0,305,10,45,121,83,118,100,40,10,0,523,9,10,7,6,4,4,0,0,0,40,7,9,15,14,15,11,5,5,0,73
503011032,108,173,335,330,436,399,195,44,3,2028,0,0,0,3,6,0,8,0,0,20,0,6,20,24,12,0,0,0,0,65,3,4,3,8,10,4,0,3,0,43,0,0,6,0,0,0,0,0,0,10,0,0,7,12,9,12,5,0,0,41,0,0,4,0,6,4,0,0,0,20,28,28,11,23,31,20,9,0,0,157,46,25,18,10,11,6,3,0,0,110,4,4,0,3,3,4,4,0,0,26,0,4,8,3,8,0,3,0,0,27,0,0,7,9,18,10,3,0,0,59,6,3,9,10,19,22,8,6,0,79,3,21,51,54,63,30,16,0,0,238,0,5,13,4,6,5,0,0,0,33,0,5,18,9,19,9,3,0,0,65,17,12,36,23,63,66,28,0,0,247,3,35,110,69,111,102,24,0,0,466,4,12,9,10,5,5,3,0,0,39,7,14,16,10,3,8,0,0,0,58
503011033,159,180,223,409,627,467,125,19,6,2227,0,0,0,0,3,0,0,0,0,10,0,0,10,35,23,9,0,0,0,76,9,6,5,7,8,3,0,0,0,37,0,0,5,9,8,0,0,0,0,21,0,10,6,16,23,16,3,0,0,70,0,0,0,5,9,3,0,0,0,17,48,25,5,16,25,17,7,0,0,140,58,20,7,11,8,4,0,0,0,111,0,0,3,11,7,4,3,0,0,29,0,0,5,7,7,0,0,0,0,22,0,0,12,18,23,15,0,0,0,71,0,6,5,9,7,7,0,0,0,32,3,17,37,79,91,49,5,0,0,289,9,5,6,8,6,7,0,0,0,41,6,8,7,20,32,26,4,0,0,105,10,9,36,48,118,94,19,3,0,332,10,41,62,125,159,113,27,4,0,535,15,4,5,11,6,8,0,0,0,49,8,10,7,6,20,11,4,3,0,65
