SA2_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
501021011,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,60,164,529,560,467,395,64,0,0,2240,116,60,78,80,47,63,48,7,0,493,4,11,25,25,30,26,8,0,0,130,0,8,18,5,11,5,0,0,0,47,174,245,648,666,553,491,116,9,0,2913,8,16,27,13,10,9,0,0,0,92,27,7,10,3,9,6,0,0,0,56,34,25,35,22,14,19,0,0,0,149,213,269,683,685,565,510,122,9,0,3058,131,28,40,31,42,108,368,282,97,1126,9,19,28,30,28,20,35,27,29,224,347,310,747,748,634,635,529,324,128,4404,32,115,255,245,260,162,15,0,0,1083,163,87,261,366,298,216,52,7,0,1454,0,13,51,19,17,18,3,3,0,129,5,11,3,7,7,4,0,0,0,34,203,222,572,635,592,400,70,8,0,2702,11,6,11,12,3,8,0,0,0,46,27,10,12,12,15,8,3,0,0,82,30,13,23,26,19,13,5,0,0,131
501021014,71,122,314,355,417,315,89,13,5,1692,52,34,63,47,53,92,63,24,0,425,11,4,10,12,28,35,3,0,0,111,0,5,13,13,9,12,3,0,0,57,138,171,403,424,505,455,159,29,3,2290,6,9,18,12,11,12,4,0,0,72,12,0,0,3,0,7,0,0,0,32,18,13,18,14,11,15,5,0,0,103,158,185,424,448,517,470,167,29,3,2398,184,21,36,54,74,136,357,220,80,1168,27,7,26,35,40,52,35,21,8,246,368,215,489,534,633,655,553,274,97,3812,39,79,173,174,224,150,31,0,0,872,93,37,135,201,221,179,55,12,0,931,3,11,24,16,20,25,9,0,0,104,3,6,4,7,7,3,3,0,0,36,136,133,332,391,484,363,94,14,0,1947,12,5,9,4,7,3,0,0,0,43,12,4,11,10,0,16,0,0,0,58,21,11,10,20,8,13,0,0,0,99
501021015,22,118,306,265,236,220,42,4,0,1204,67,42,63,47,38,48,42,7,0,351,4,6,14,13,15,14,4,0,0,79,4,0,4,6,0,4,0,0,0,21,93,165,384,324,297,292,90,10,0,1657,7,5,12,18,10,6,3,0,0,64,5,0,7,0,0,4,0,0,0,20,15,5,22,15,15,9,5,0,0,80,109,168,408,340,307,299,95,10,0,1739,66,20,34,44,45,97,240,188,59,811,3,8,26,16,14,11,16,9,11,118,177,200,473,407,369,411,354,201,67,2663,18,77,178,122,177,122,16,0,0,710,69,60,149,155,161,153,49,3,0,807,9,4,23,15,18,14,0,0,0,78,7,0,4,7,6,0,0,0,0,26,104,144,356,304,363,294,62,3,0,1623,5,5,11,10,6,3,0,0,0,37,11,9,12,10,9,10,0,0,0,58,11,10,19,20,18,11,0,0,0,88
501021016,37,49,99,127,185,154,25,9,0,683,20,11,18,22,30,29,30,9,0,156,4,7,8,14,11,16,8,0,0,71,0,8,4,4,6,8,3,0,0,36,56,68,128,174,231,207,62,18,0,946,4,12,9,8,5,7,0,0,0,46,3,0,4,5,0,0,0,0,0,10,7,12,13,18,4,12,0,0,0,62,61,79,141,186,237,219,67,17,0,1010,45,10,13,26,24,76,208,120,34,541,4,9,16,24,32,21,18,10,10,153,120,95,170,238,291,315,294,145,42,1704,8,26,43,66,75,63,12,0,0,286,43,22,55,73,103,94,30,7,0,427,0,3,9,12,4,7,5,0,0,48,0,6,0,5,5,0,0,0,0,19,56,53,103,163,184,168,45,5,0,774,4,4,8,0,9,5,0,0,0,25,5,5,3,10,6,7,0,0,0,38,4,7,13,15,17,11,0,0,0,65
501021251,59,161,365,468,489,274,37,0,0,1850,125,35,57,50,42,53,19,7,0,390,12,9,19,23,18,26,0,0,0,110,6,3,7,7,16,7,0,0,0,45,197,208,447,545,566,358,64,9,0,2387,4,10,12,18,15,15,7,0,0,70,27,10,3,0,4,6,0,0,0,44,28,17,15,21,14,12,3,0,0,114,223,228,465,568,577,372,69,9,0,2498,173,34,22,36,47,70,176,113,15,688,16,8,17,21,12,10,9,7,0,100,409,262,504,626,641,446,255,124,15,3285,44,108,209,257,317,139,13,0,0,1085,158,85,215,328,245,125,34,3,0,1190,6,8,34,29,19,18,0,0,0,113,4,0,0,6,6,0,0,0,0,19,216,199,459,619,585,276,48,0,0,2412,4,6,10,7,4,8,0,0,0,38,31,11,4,10,12,3,0,4,0,85,38,17,23,13,22,10,5,4,0,121
501021252,27,42,61,106,177,133,31,0,0,582,34,10,8,10,18,31,26,0,0,138,0,0,4,11,7,10,6,0,0,42,0,0,0,4,0,4,0,0,0,5,63,54,76,132,206,172,58,5,0,763,3,3,6,4,5,3,0,0,0,18,0,0,0,0,0,6,0,0,0,10,6,4,6,4,5,4,0,0,0,24,66,63,77,128,206,176,59,5,0,784,59,3,8,4,16,44,117,45,12,309,4,0,0,4,5,10,4,0,0,30,127,67,84,139,229,232,189,49,8,1127,10,13,33,55,111,64,12,0,0,297,60,28,36,77,97,82,20,0,0,397,3,4,6,3,8,3,0,0,0,25,0,0,0,0,6,0,0,0,0,7,75,38,70,141,213,155,29,0,0,727,0,0,3,0,4,0,0,0,0,10,9,0,0,3,3,4,0,0,0,18,9,6,3,3,5,4,0,0,0,30
501021253,63,144,459,555,583,465,122,8,0,2406,113,45,97,58,82,107,92,21,0,610,6,7,15,13,34,25,14,0,0,126,4,11,14,9,0,0,0,0,0,41,181,212,584,640,706,603,228,29,3,3183,11,11,21,14,12,13,0,0,0,88,6,6,11,8,3,9,5,0,0,50,17,18,36,19,20,21,4,0,0,139,202,229,616,662,724,623,232,29,3,3317,115,31,44,62,68,186,452,343,148,1461,11,20,66,50,61,48,39,27,23,347,327,277,729,777,855,858,728,397,169,5121,30,126,329,234,388,286,44,0,0,1430,144,81,193,312,313,266,122,11,0,1448,13,9,30,24,18,30,3,0,0,135,0,10,9,4,3,3,6,0,0,30,193,228,562,572,724,578,172,10,0,3042,12,3,19,11,11,7,0,0,0,56,17,5,11,10,13,15,0,0,0,70,26,11,30,17,22,19,0,0,0,126
501021254,24,70,155,172,166,116,33,0,0,739,33,40,38,33,40,26,20,3,0,231,0,5,14,8,11,8,0,0,0,44,0,0,14,9,3,7,0,5,0,27,58,114,213,223,219,157,54,3,0,1044,15,9,13,19,16,15,0,0,0,92,9,4,10,0,0,0,0,3,0,26,22,17,19,20,19,13,0,3,0,116,76,133,232,246,244,174,56,6,0,1159,61,23,50,31,53,109,192,115,21,663,11,11,34,25,24,23,12,11,5,144,149,171,313,297,325,312,259,131,23,1968,6,42,72,84,91,59,6,0,0,355,62,48,80,109,106,90,30,0,0,522,8,10,5,3,3,9,0,0,0,40,0,0,3,4,4,0,3,0,0,12,68,97,165,202,202,156,36,0,0,930,10,6,11,5,5,9,0,0,0,50,13,4,10,12,5,5,0,0,0,51,25,16,22,21,14,13,0,0,0,106
501031017,21,71,173,235,273,263,95,27,3,1162,31,13,28,30,47,85,66,15,0,319,0,7,10,11,24,23,10,0,0,87,3,4,8,8,9,9,3,6,0,50,53,97,218,286,360,385,175,49,3,1620,6,0,6,9,12,12,0,0,0,48,9,0,0,0,0,9,4,0,0,22,16,0,8,9,14,21,7,0,0,72,64,98,226,291,369,404,180,49,3,1689,54,11,19,26,43,127,356,212,49,904,11,13,30,34,46,48,39,24,6,247,123,125,276,350,458,581,572,279,63,2838,19,30,57,122,161,134,26,12,0,560,57,34,103,155,169,196,65,14,0,790,0,4,14,3,13,21,7,0,0,65,5,3,3,5,7,3,3,0,0,29,78,67,187,285,345,352,110,24,0,1444,5,0,4,3,5,11,0,0,0,28,9,0,6,6,5,3,0,0,0,25,9,6,9,14,6,12,0,0,0,58
501031018,37,65,138,208,255,234,72,10,3,1020,49,14,24,26,41,48,60,16,0,274,4,8,7,16,21,23,10,4,0,87,4,5,3,5,5,5,5,0,0,34,90,84,178,257,325,309,141,31,3,1423,0,4,3,5,7,12,0,0,0,39,7,5,3,0,6,3,3,0,0,27,3,19,13,9,8,13,4,0,0,68,95,104,188,269,332,328,149,31,3,1491,66,13,17,18,33,93,290,168,39,747,22,8,15,18,18,20,27,21,3,157,182,130,222,306,387,444,465,221,48,2393,12,31,66,103,135,123,23,8,0,495,54,26,79,135,143,154,55,15,0,664,0,4,12,20,23,25,4,0,0,94,3,0,6,5,4,5,0,0,0,28,76,61,166,258,307,298,88,18,0,1276,0,0,0,3,3,9,0,0,0,22,5,3,0,8,0,7,4,0,0,28,7,7,8,10,11,11,4,0,0,49
501031019,47,95,187,189,197,217,67,8,0,1006,28,11,32,25,35,52,41,13,5,246,0,4,9,13,13,5,4,0,0,57,0,9,7,6,0,3,5,0,0,29,82,110,238,231,243,280,121,21,5,1336,4,14,8,4,8,5,0,0,0,38,10,3,0,4,0,0,0,0,0,22,12,11,7,8,8,10,8,0,0,52,97,129,246,238,249,291,124,21,5,1389,67,5,26,28,32,82,155,143,40,583,13,7,14,23,34,14,15,12,9,136,175,141,291,282,317,391,297,174,50,2110,18,43,77,88,123,127,21,4,0,505,63,36,88,122,118,113,47,9,0,595,0,3,16,7,8,23,0,0,0,70,3,0,5,3,4,0,3,0,0,20,88,88,184,225,255,266,74,14,0,1183,3,0,7,6,6,6,0,0,0,28,3,0,9,3,9,3,0,0,0,26,3,0,7,6,10,10,0,0,0,48
501031020,38,46,117,155,209,193,90,17,4,874,37,15,35,35,44,87,66,11,0,339,5,6,14,8,13,23,15,0,0,77,3,0,4,4,3,5,0,3,0,27,76,62,170,205,275,316,172,41,3,1314,3,0,0,6,5,9,5,0,0,34,0,5,0,4,0,5,6,0,0,16,3,5,0,8,8,18,9,0,0,50,77,67,176,213,281,327,175,41,3,1360,43,9,14,29,60,109,275,158,43,733,9,7,32,28,41,56,43,26,11,242,127,84,220,268,377,492,494,221,59,2343,14,19,74,90,118,108,20,9,0,448,44,11,88,105,150,176,80,11,0,645,0,0,13,18,10,28,11,0,0,89,6,0,5,0,0,5,0,0,0,20,64,35,177,217,275,314,112,15,0,1208,4,4,4,9,0,3,0,0,0,25,3,0,0,0,3,11,0,0,0,19,3,4,3,6,5,13,0,0,0,45
502011021,36,66,183,277,305,206,47,0,0,1127,79,32,25,48,44,70,40,5,0,346,8,9,20,25,33,24,7,0,0,122,3,4,9,8,11,11,3,0,0,46,124,107,241,352,391,306,96,12,0,1637,4,6,18,12,17,17,5,0,0,84,18,5,5,0,0,9,3,0,0,41,27,11,26,14,14,24,3,0,0,123,153,120,269,364,411,334,102,12,0,1759,89,18,29,42,46,146,480,305,37,1190,11,6,13,15,15,14,15,9,3,93,248,138,308,421,473,492,598,320,43,3040,12,36,98,132,182,100,18,0,0,574,108,69,132,195,198,184,31,3,0,917,0,3,21,22,16,13,8,0,0,75,0,5,6,3,9,3,0,0,0,31,128,109,254,350,393,308,56,3,0,1602,4,10,8,10,10,7,0,0,0,50,10,3,11,15,11,8,9,0,0,66,15,14,20,30,20,14,9,0,0,119
502011022,50,94,225,263,302,286,63,0,0,1286,90,43,45,36,62,74,64,10,0,425,8,3,12,16,20,32,8,0,0,111,0,5,6,11,3,3,6,0,0,36,149,148,293,331,394,392,142,16,0,1860,14,14,24,25,20,19,5,0,0,115,22,3,6,0,4,6,3,0,0,47,33,11,26,23,28,27,6,0,0,162,172,157,320,359,414,423,153,12,0,2022,87,25,33,42,65,208,592,337,76,1468,15,4,18,11,18,11,13,8,0,104,273,194,365,409,501,642,760,362,81,3596,10,81,114,143,232,146,16,0,0,748,100,82,153,193,217,204,69,0,0,1024,8,8,22,16,21,16,4,0,0,88,4,5,10,3,4,3,0,0,0,28,120,177,303,352,472,372,90,5,0,1894,3,9,5,14,10,13,0,0,0,55,25,5,9,16,17,17,0,0,0,87,26,11,21,25,25,34,0,0,0,139
502011023,42,97,232,217,280,235,40,0,0,1143,67,56,71,48,51,67,36,4,0,403,0,4,15,19,25,23,5,0,0,95,0,3,5,6,7,0,4,0,0,34,118,166,322,289,363,330,79,10,0,1677,15,29,37,21,27,14,4,0,0,145,23,6,10,6,0,5,0,0,0,51,33,36,48,30,28,19,4,0,0,196,151,202,371,316,396,348,84,9,0,1872,115,43,53,54,85,169,424,421,165,1535,12,13,17,24,11,16,27,45,46,222,277,266,444,402,495,532,534,479,205,3628,14,65,107,110,155,130,25,0,0,604,72,95,154,184,172,188,41,5,0,920,0,4,30,11,23,27,5,0,0,101,5,0,10,5,7,0,0,0,0,28,94,162,302,313,360,343,68,5,0,1654,3,9,16,14,15,10,0,0,0,70,20,6,11,10,21,12,3,0,0,75,21,16,27,18,36,22,3,0,0,148
502011024,77,190,446,559,691,611,129,5,0,2708,171,118,107,78,90,151,109,16,0,838,14,11,21,36,54,58,18,3,0,226,4,5,27,24,13,10,7,6,0,95,272,326,607,694,852,823,267,28,0,3864,19,24,30,20,27,23,10,0,0,152,50,11,7,6,7,15,8,0,0,102,71,34,33,24,30,45,16,0,0,256,339,363,637,721,884,866,282,28,0,4117,199,52,64,70,99,250,958,829,211,2735,12,3,28,26,25,18,31,39,24,209,552,418,729,816,1002,1134,1268,899,239,7069,21,96,271,342,472,342,35,3,0,1583,271,194,254,410,429,381,120,6,0,2062,14,8,45,37,44,39,11,5,0,206,4,9,13,8,11,3,7,0,0,52,312,310,580,794,959,766,169,17,0,3904,12,17,18,14,23,13,0,0,0,97,43,18,26,20,23,23,4,0,0,168,49,35,41,36,47,37,10,0,0,264
502011025,34,86,234,201,264,245,50,7,0,1120,48,65,77,73,64,87,57,19,0,489,3,11,16,15,21,30,0,0,0,98,3,4,13,8,9,12,0,0,0,51,85,164,344,296,350,377,115,26,0,1758,10,21,40,25,33,29,7,0,0,162,10,10,9,6,8,11,8,0,0,61,24,32,43,35,39,40,9,0,0,217,105,198,384,331,396,415,123,22,0,1974,96,38,90,89,134,198,540,337,116,1640,22,34,58,61,77,53,61,55,28,459,229,270,538,479,601,667,726,414,149,4072,14,76,128,125,194,141,23,0,0,700,73,103,170,151,182,208,53,3,0,939,0,10,10,13,10,24,5,0,0,81,0,3,5,4,6,6,7,4,4,37,86,195,316,291,399,380,82,5,5,1754,7,16,14,20,29,18,0,0,0,104,16,15,16,11,16,20,0,0,0,97,19,30,36,35,43,37,0,0,0,204
502011026,33,75,161,163,223,199,46,6,0,898,42,32,23,24,34,58,35,10,0,259,0,8,10,16,20,16,9,0,0,79,0,0,9,0,4,0,3,0,0,22,76,117,207,197,283,271,93,19,0,1260,10,3,17,9,15,11,3,0,0,69,3,3,7,0,0,0,6,0,0,23,18,3,22,9,13,16,9,0,0,91,100,123,227,210,299,286,100,19,0,1351,50,15,20,24,47,130,377,272,53,990,12,9,20,15,26,20,31,17,10,150,163,146,265,252,364,432,502,299,63,2494,12,46,70,95,142,88,18,0,0,473,96,62,87,111,118,133,40,0,0,649,3,4,18,9,12,22,5,0,0,75,5,5,7,0,0,0,0,0,0,22,116,106,177,222,273,248,61,0,0,1212,3,9,7,5,10,8,0,0,0,46,10,4,10,13,12,9,0,0,0,53,16,9,25,18,19,16,4,0,0,100
502011027,80,256,758,895,793,546,90,6,0,3423,240,125,121,114,99,108,50,17,0,877,13,24,59,56,45,40,17,3,0,252,0,9,32,27,11,7,0,0,0,91,337,417,969,1091,939,707,160,20,0,4646,16,31,41,23,27,20,4,0,0,173,50,14,7,8,4,6,9,0,0,88,71,43,47,32,34,25,10,0,0,266,407,463,1015,1124,974,730,164,25,0,4909,258,52,76,77,92,161,608,485,161,1974,19,31,36,34,35,32,16,11,8,215,681,545,1129,1228,1106,923,793,526,169,7101,36,173,435,503,527,290,27,0,0,1993,318,218,463,550,427,342,80,4,0,2404,9,24,91,47,31,32,7,0,0,242,9,9,12,16,12,7,4,0,0,63,371,420,1000,1113,994,675,115,4,0,4702,13,25,26,22,13,17,3,0,0,118,37,10,29,18,13,18,0,0,0,128,52,32,50,36,31,31,4,0,0,244
502011028,24,101,230,249,310,275,61,9,0,1256,62,55,53,48,59,77,65,15,0,446,3,9,24,11,27,40,6,0,0,114,4,3,12,10,6,9,0,0,0,55,94,166,322,314,405,405,138,22,3,1874,13,27,37,37,15,19,4,0,0,150,21,9,12,8,5,5,0,0,0,61,34,35,42,42,23,30,4,0,0,208,131,201,368,360,421,429,137,22,3,2081,120,50,58,80,98,224,619,486,162,1894,13,16,24,21,28,25,37,40,28,226,263,261,450,460,540,680,800,549,192,4197,20,65,130,139,204,172,19,0,0,753,115,80,133,168,219,216,76,10,0,1022,3,15,17,19,15,38,4,0,0,106,5,3,4,3,14,4,0,0,0,31,144,162,287,335,440,425,103,14,0,1917,10,4,12,13,14,14,0,0,0,62,17,6,12,12,12,18,3,0,0,81,26,14,23,21,28,28,5,0,0,148
502011029,44,109,288,338,355,265,65,9,0,1463,80,51,56,45,42,70,49,19,3,403,8,3,18,22,17,16,8,0,0,96,4,7,13,11,10,10,3,3,0,65,139,171,374,412,423,370,124,30,3,2032,6,20,26,24,23,13,0,0,0,118,9,3,3,3,0,11,3,0,0,36,17,25,31,32,21,24,7,0,0,148,154,193,400,443,448,388,127,30,3,2182,114,26,43,56,73,165,417,297,104,1289,25,12,22,38,33,35,36,28,15,244,292,233,465,531,556,589,581,356,125,3722,22,70,127,172,221,138,24,0,0,772,122,77,160,217,202,168,54,6,0,993,7,8,26,16,20,22,4,0,0,103,7,3,8,7,9,3,0,0,0,35,159,157,318,409,446,328,79,12,0,1908,7,5,7,12,8,7,0,0,0,47,21,6,13,19,10,5,0,0,0,71,28,5,23,27,20,17,5,0,0,124
503011030,13,52,136,194,393,304,52,10,0,1156,97,88,33,21,50,70,82,20,9,476,0,4,4,4,7,12,4,4,0,36,0,4,7,3,3,5,0,0,0,21,110,142,173,219,455,392,140,35,12,1678,4,6,11,0,11,3,0,0,0,35,21,0,0,0,0,4,0,0,0,36,22,10,10,0,15,6,3,0,0,73,132,153,186,220,464,397,142,39,12,1752,184,30,18,5,35,72,149,202,118,814,6,0,0,0,9,11,3,5,4,43,329,184,204,228,513,480,302,243,128,2609,0,32,79,111,197,124,20,4,0,567,120,112,35,128,226,157,46,14,4,838,7,3,12,9,5,15,3,3,0,57,0,0,0,3,8,0,0,0,0,18,124,152,127,252,439,295,71,22,3,1483,0,3,3,0,6,3,0,0,0,18,14,8,3,3,6,5,0,0,0,39,15,14,3,7,14,7,0,0,0,63
503011031,9,76,323,320,347,245,86,21,0,1421,101,109,85,50,59,72,93,44,7,622,3,7,16,4,9,10,6,3,0,56,0,5,3,0,0,0,0,0,0,13,116,196,434,376,419,328,179,63,9,2116,0,12,12,12,19,9,9,0,0,64,16,11,4,0,4,0,4,0,0,40,16,20,14,10,19,14,15,0,0,107,130,213,450,384,438,342,196,63,9,2224,187,47,37,38,55,107,239,297,125,1131,4,12,33,22,20,14,19,18,14,151,318,270,516,447,512,459,448,384,149,3510,11,86,259,198,234,173,38,0,0,993,117,149,114,168,209,157,76,28,0,1013,6,5,34,14,9,13,12,6,0,104,0,3,6,5,7,0,3,5,0,30,140,242,411,376,462,338,123,37,0,2131,0,5,10,7,16,5,0,0,0,37,19,10,9,12,9,9,5,0,0,74,19,11,17,19,25,11,0,0,0,110
503011032,8,55,277,274,370,298,81,10,0,1383,96,108,47,42,53,86,109,28,0,559,0,11,5,17,11,12,3,4,0,60,0,0,6,0,7,4,3,0,0,24,108,173,335,330,436,399,195,44,3,2028,0,0,6,0,5,10,0,0,0,32,22,16,5,0,3,0,0,0,0,47,25,16,11,5,10,11,4,0,0,80,132,190,349,334,450,413,201,44,3,2115,136,22,22,15,34,71,196,209,68,771,7,6,13,18,11,14,6,16,15,101,272,221,377,374,487,493,408,265,82,2984,6,61,243,140,203,120,28,0,0,798,116,110,101,135,210,190,84,18,0,961,3,9,22,23,7,19,7,0,0,91,6,4,5,0,6,0,0,3,0,27,121,183,369,298,435,321,120,26,0,1875,0,0,8,3,0,3,0,0,0,21,12,5,11,5,7,7,4,0,0,45,12,7,17,12,10,11,4,0,0,64
