SA3_CODE_2021,S_Eng_on_Sp_Eng_on,S_Eng_o_UAILE_Vw_w,S_Eng_o_UAILE_Nw_nal,S_Eng_o_UAILE_Tot,S_Eng_o_Ns,S_Eng_o_Tot,UAIL_AIL_nfd_Sp_Eng_on,UAIL_AIL_nfd_UAILE_Vw_w,UAIL_AIL_nfd_UAILE_Nw_nal,UAIL_AIL_nfd_UAILE_Tot,UAIL_AIL_nfd_Ns,UAIL_AIL_nfd_Tot,UAIL_ALDRRL_Sp_Eng_on,UAIL_ALDRRL_UAILE_Vw_w,UAIL_ALDRRL_UAILE_Nw_nal,UAIL_ALDRRL_UAILE_Tot,UAIL_ALDRRL_Ns,UAIL_ALDRRL_Tot,UAIL_Yol_Mat_Sp_Eng_on,UAIL_Yol_Mat_UAILE_Vw_w,UAIL_Yol_Mat_UAILE_Nw_nal,UAIL_Yol_Mat_UAILE_Tot,UAIL_Yol_Mat_Ns,UAIL_Yol_Mat_Tot,UAIL_CYPL_Sp_Eng_on,UAIL_CYPL_UAILE_Vw_w,UAIL_CYPL_UAILE_Nw_nal,UAIL_CYPL_UAILE_Tot,UAIL_CYPL_Ns,UAIL_CYPL_Tot,UAIL_TSIL_Sp_Eng_on,UAIL_TSIL_UAILE_Vw_w,UAIL_TSIL_UAILE_Nw_nal,UAIL_TSIL_UAILE_Tot,UAIL_TSIL_Ns,UAIL_TSIL_Tot,UAIL_NDFAL_Sp_Eng_on,UAIL_NDFAL_UAILE_Vw_w,UAIL_NDFAL_UAILE_Nw_nal,UAIL_NDFAL_UAILE_Tot,UAIL_NDFAL_Ns,UAIL_NDFAL_Tot,UAIL_Arand_Sp_Eng_on,UAIL_Arand_UAILE_Vw_w,UAIL_Arand_UAILE_Nw_nal,UAIL_Arand_UAILE_Tot,UAIL_Arand_Ns,UAIL_Arand_Tot,UAIL_WDL_Sp_Eng_on,UAIL_WDL_UAILE_Vw_w,UAIL_WDL_UAILE_Nw_nal,UAIL_WDL_UAILE_Tot,UAIL_WDL_UAILE_Ns,UAIL_WDL_Tot,UAIL_KAL_Sp_Eng_on,UAIL_KAL_UAILE_Vw_w,UAIL_KAL_UAILE_Nw_nal,UAIL_KAL_UAILE_Tot,UAIL_KAL_Ns,UAIL_KAL_Tot,UAIL_OAIL_Sp_Eng_on,UAIL_OAIL_UAILE_Vw_w,UAIL_OAIL_UAILE_Nw_nal,UAIL_OAIL_UAILE_Tot,UAIL_OAIL_Ns,UAIL_OAIL_Tot,UAIL_TAIL_Sp_Eng_on,UAIL_TAIL_UAILE_Vw_w,UAIL_TAIL_UAILE_Nw_nal,UAIL_TAIL_UAILE_Tot,UAIL_TAIL_Ns,UAIL_TAIL_Tot,Uol_Sp_Eng_on,Uol_UAILE_Vw_w,Uol_UAILE_Nw_nal,Uol_UAILE_Tot,Uol_NS,Uol_Tot,Luah_ns_Sp_Eng_on,Luah_ns_UAILE_Vw_w,Luah_ns_UAILE_Nw_nal,Luah_ns_UAILE_Tot,Luah_ns_Ns,Luah_ns_Tot,Tot_Sp_Eng_on,Tot_UAILE_Vw_w,Tot_UAILE_Nw_nal,Tot_UAILE_Tot,Tot_Ns,Tot_Tot
50502,2193,..,..,..,..,2193,..,21,0,20,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,68,6,72,0,72,..,105,10,115,0,116,..,33,8,38,0,41,..,59,5,63,44,105,2193,196,15,214,52,2453
50503,3597,..,..,..,..,3597,..,21,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,19,0,19,..,0,0,0,0,0,..,125,4,127,0,127,..,177,3,184,0,184,..,36,19,53,0,55,..,74,9,79,53,136,3597,285,30,317,55,3969
50601,2491,..,..,..,..,2491,..,21,0,21,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,93,0,91,0,93,..,126,0,122,3,129,..,18,3,21,0,27,..,86,3,92,46,137,2491,231,5,238,55,2785
50602,1498,..,..,..,..,1498,..,34,0,34,0,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,42,3,38,0,40,..,80,5,85,0,84,..,24,5,34,3,36,..,63,0,66,37,101,1498,165,16,180,42,1717
50603,1123,..,..,..,..,1123,..,10,0,10,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,4,..,56,0,60,0,60,..,78,0,79,6,81,..,25,0,29,0,26,..,40,4,45,25,69,1123,145,8,154,27,1301
50604,2670,..,..,..,..,2670,..,18,0,18,3,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,125,6,132,0,134,..,151,6,157,0,166,..,28,6,38,4,41,..,93,6,93,477,573,2670,271,19,297,479,3448
50605,1212,..,..,..,..,1212,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,35,0,35,0,35,..,58,0,58,0,58,..,15,0,13,0,13,..,33,5,32,29,66,1212,103,5,108,31,1350
50606,796,..,..,..,..,796,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,13,0,13,0,13,..,21,0,21,0,21,..,9,0,12,0,12,..,25,0,25,67,92,796,54,0,62,67,920
50607,552,..,..,..,..,552,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,20,0,20,0,20,..,30,0,30,0,28,..,10,0,12,0,10,..,15,0,20,27,49,552,60,0,58,30,644
50701,2013,..,..,..,..,2013,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,10,0,10,..,0,0,0,0,0,..,76,0,74,0,77,..,107,4,109,0,109,..,17,8,24,0,25,..,44,3,49,28,77,2013,171,8,180,29,2224
50702,558,..,..,..,..,558,..,0,3,3,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,24,0,24,..,23,3,23,0,26,..,8,0,4,0,4,..,8,3,11,18,24,558,41,7,45,22,621
50703,1396,..,..,..,..,1396,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,46,0,46,0,44,..,65,0,65,0,65,..,7,0,7,0,7,..,36,0,36,509,547,1396,111,0,111,510,2016
50704,824,..,..,..,..,824,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,16,0,16,0,16,..,11,3,21,0,21,..,24,4,26,38,62,824,45,9,59,38,927
50705,3279,..,..,..,..,3279,..,27,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,87,0,90,0,93,..,121,3,124,0,130,..,40,15,51,5,58,..,78,7,84,43,138,3279,239,27,272,54,3605
50901,2146,..,..,..,..,2146,..,16,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,41,0,41,0,41,..,55,0,56,0,56,..,14,3,16,0,16,..,32,0,36,247,280,2146,98,10,104,247,2497
50902,2344,..,..,..,..,2344,..,12,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,80,0,79,5,85,..,111,4,114,5,112,..,14,6,23,0,22,..,46,0,45,74,121,2344,171,13,181,77,2597
50903,747,..,..,..,..,747,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,31,0,31,..,41,0,37,0,37,..,0,0,0,0,0,..,16,0,16,30,45,747,53,0,55,31,829
51001,8200,..,..,..,..,8200,..,115,11,121,19,138,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,756,68,821,37,857,..,3,0,3,0,3,..,433,43,478,7,485,..,1131,31,1164,44,1213,..,1967,186,2158,60,2219,..,4432,339,4771,162,4927,..,47,11,60,9,71,..,317,183,501,702,1202,8200,4799,537,5332,868,14408
51002,2980,..,..,..,..,2980,..,48,3,51,0,50,..,22,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,57,5,59,0,58,..,4,0,4,0,4,..,0,0,0,0,0,..,760,90,854,10,857,..,3,0,3,0,3,..,281,21,297,3,297,..,1169,121,1291,14,1310,..,58,9,67,5,70,..,170,12,182,118,300,2980,1400,143,1545,137,4657
51003,2301,..,..,..,..,2301,..,36,0,39,0,39,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,0,8,..,566,14,586,9,592,..,648,19,666,13,679,..,25,7,31,4,34,..,122,3,129,224,357,2301,799,30,828,236,3365
51101,617,..,..,..,..,617,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,18,0,18,0,18,..,25,0,25,0,25,..,7,3,8,0,8,..,17,0,17,15,40,617,50,3,52,15,684
51102,1036,..,..,..,..,1036,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,32,0,32,0,32,..,50,0,47,0,47,..,8,0,8,0,8,..,19,0,18,31,46,1036,69,0,71,31,1139
51103,2314,..,..,..,..,2314,..,63,5,62,0,68,..,0,0,3,0,3,..,0,0,0,0,0,..,5,4,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,1307,90,1398,25,1424,..,0,0,0,0,0,..,48,0,48,0,52,..,1426,99,1524,26,1550,..,23,7,30,0,30,..,137,18,151,343,494,2314,1587,121,1709,368,4397
51104,4355,..,..,..,..,4355,..,35,0,37,0,37,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,121,5,124,0,135,..,0,0,0,0,0,..,178,11,188,0,192,..,337,22,363,10,366,..,25,4,28,6,31,..,117,5,125,325,447,4355,486,28,511,335,5200
59797,11,..,..,..,..,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,9
59999,371,..,..,..,..,371,..,7,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,0,0,0,0,6,..,18,3,18,0,21,..,0,0,3,0,3,..,16,0,26,1079,1102,371,39,4,44,1079,1495
