SA4_CODE_2021,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
501,15275,11657,5245,1654,88999
502,7794,6782,3943,1414,46619
503,16528,12053,6321,2563,117887
504,18261,12025,5602,1745,131013
505,40758,27461,13019,4618,287273
506,33470,23283,11225,4238,262979
507,32120,21674,10444,4037,221394
509,12003,9334,4296,1329,63856
510,12127,6417,1422,140,77866
511,12130,8304,3020,766,73038
597,465,123,24,0,2853
