POW_SA3_CODE_2021,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_19,OM_UIE_75ov_HW_20_29,OM_UIE_75ov_HW_30_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40_44,OM_UIE_75ov_HW_45_49,OM_UIE_75ov_HW_50mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_19,OM_UIE_Tot_HW_20_29,OM_UIE_Tot_HW_30_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40_44,OM_UIE_Tot_HW_45_49,OM_UIE_Tot_HW_50mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_19,CFW_15_19_HW_20_29,CFW_15_19_HW_30_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40_44,CFW_15_19_HW_45_49,CFW_15_19_HW_50mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_19,CFW_20_24_HW_20_29,CFW_20_24_HW_30_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40_44,CFW_20_24_HW_45_49,CFW_20_24_HW_50mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_19,CFW_25_29_HW_20_29,CFW_25_29_HW_30_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40_44,CFW_25_29_HW_45_49,CFW_25_29_HW_50mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_19,CFW_30_34_HW_20_29,CFW_30_34_HW_30_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40_44,CFW_30_34_HW_45_49,CFW_30_34_HW_50mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_19,CFW_35_39_HW_20_29,CFW_35_39_HW_30_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40_44,CFW_35_39_HW_45_49,CFW_35_39_HW_50mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_19,CFW_40_44_HW_20_29,CFW_40_44_HW_30_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40_44,CFW_40_44_HW_45_49,CFW_40_44_HW_50mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_19,CFW_45_49_HW_20_29,CFW_45_49_HW_30_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40_44,CFW_45_49_HW_45_49,CFW_45_49_HW_50mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_19,CFW_50_54_HW_20_29,CFW_50_54_HW_30_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40_44,CFW_50_54_HW_45_49,CFW_50_54_HW_50mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_19,CFW_55_59_HW_20_29,CFW_55_59_HW_30_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40_44,CFW_55_59_HW_45_49,CFW_55_59_HW_50mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_19,CFW_60_64_HW_20_29,CFW_60_64_HW_30_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40_44,CFW_60_64_HW_45_49,CFW_60_64_HW_50mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_19,CFW_65_69_HW_20_29,CFW_65_69_HW_30_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40_44,CFW_65_69_HW_45_49,CFW_65_69_HW_50mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_19,CFW_70_74_HW_20_29,CFW_70_74_HW_30_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40_44,CFW_70_74_HW_45_49,CFW_70_74_HW_50mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_19,CFW_75ov_HW_20_29,CFW_75ov_HW_30_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40_44,CFW_75ov_HW_45_49,CFW_75ov_HW_50mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_19,CFW_Tot_HW_20_29,CFW_Tot_HW_30_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40_44,CFW_Tot_HW_45_49,CFW_Tot_HW_50mor,CFW_Tot_HW_NS,CFW_Tot_Tot,St_Em_NS_15_19_HW_0,St_Em_NS_15_19_HW_1_19,St_Em_NS_15_19_HW_20_29,St_Em_NS_15_19_HW_30_34,St_Em_NS_15_19_HW_35_39,St_Em_NS_15_19_HW_40_44,St_Em_NS_15_19_HW_45_49,St_Em_NS_15_19_HW_50mor,St_Em_NS_15_19_HW_NS,St_Em_NS_15_19_Tot,St_Em_NS_20_24_HW_0,St_Em_NS_20_24_HW_1_19,St_Em_NS_20_24_HW_20_29,St_Em_NS_20_24_HW_30_34,St_Em_NS_20_24_HW_35_39,St_Em_NS_20_24_HW_40_44,St_Em_NS_20_24_HW_45_49,St_Em_NS_20_24_HW_50mor,St_Em_NS_20_24_HW_NS,St_Em_NS_20_24_Tot,St_Em_NS_25_29_HW_0,St_Em_NS_25_29_HW_1_19,St_Em_NS_25_29_HW_20_29,St_Em_NS_25_29_HW_30_34,St_Em_NS_25_29_HW_35_39,St_Em_NS_25_29_HW_40_44,St_Em_NS_25_29_HW_45_49,St_Em_NS_25_29_HW_50mor,St_Em_NS_25_29_HW_NS,St_Em_NS_25_29_Tot,St_Em_NS_30_34_HW_0,St_Em_NS_30_34_HW_1_19,St_Em_NS_30_34_HW_20_29,St_Em_NS_30_34_HW_30_34,St_Em_NS_30_34_HW_35_39,St_Em_NS_30_34_HW_40_44,St_Em_NS_30_34_HW_45_49,St_Em_NS_30_34_HW_50mor,St_Em_NS_30_34_HW_NS,St_Em_NS_30_34_Tot
50101,5,25,5,0,3,9,3,8,0,56,146,649,457,285,257,481,162,463,32,2930,6,11,0,0,0,0,0,0,0,16,0,5,3,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,4,0,18,3,15,3,3,3,3,0,8,0,38,4,19,7,0,3,8,0,5,0,53,0,11,7,6,4,5,0,14,4,54,3,15,3,5,0,7,0,19,4,58,7,18,9,4,4,0,0,14,0,54,7,21,18,4,0,9,3,20,0,78,3,34,20,7,0,3,3,10,0,89,3,24,6,7,0,6,7,14,6,74,9,17,9,7,0,4,0,5,5,59,40,209,100,38,25,48,16,114,22,618,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,6,19
50102,10,17,17,3,0,8,3,13,3,72,99,554,374,241,218,449,164,600,45,2745,0,6,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,11,0,6,5,0,0,0,0,0,5,15,0,13,6,5,5,4,0,0,0,31,4,15,10,3,6,8,4,9,3,57,0,15,4,3,4,9,0,14,0,50,0,9,10,3,5,3,4,21,3,54,8,10,8,7,5,12,3,14,0,60,5,19,4,7,0,9,5,13,0,69,9,24,18,8,3,11,0,14,3,74,0,26,15,6,4,6,3,16,3,79,0,29,21,0,6,3,0,5,5,72,3,26,10,7,3,4,0,14,12,68,27,211,100,39,34,65,28,119,29,644,0,0,0,0,0,0,0,0,7,10,4,0,0,0,3,4,0,3,0,16,0,3,0,0,6,5,0,0,9,18,7,0,3,0,6,0,0,0,3,20
50103,7,7,8,8,3,13,0,20,6,69,53,215,159,108,86,222,64,355,24,1274,0,7,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,10,0,12,0,0,0,4,0,5,0,21,0,4,3,6,0,3,0,11,0,25,0,8,0,0,0,4,0,14,3,34,0,6,7,4,0,14,0,22,0,45,0,7,3,0,0,10,4,13,4,54,0,10,9,3,0,7,0,29,6,67,0,10,11,3,0,9,8,20,3,65,4,22,19,11,3,10,0,24,0,86,7,22,13,4,5,5,0,16,4,77,3,16,17,6,6,4,4,13,5,84,28,126,75,43,26,75,24,166,26,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,6
50201,0,20,13,0,0,4,0,0,0,38,67,626,381,236,239,399,107,404,36,2504,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,13,0,17,5,0,0,0,0,3,5,36,0,9,4,0,0,9,3,5,0,32,8,14,5,3,0,4,0,0,0,33,3,11,9,6,0,0,0,14,5,49,0,17,4,0,3,3,0,8,0,39,3,14,0,6,3,8,0,8,5,50,5,22,4,4,3,7,0,9,0,62,7,21,7,3,0,3,0,7,0,53,6,17,3,5,5,3,3,5,0,44,0,15,7,3,0,3,0,5,6,38,26,174,52,39,26,47,6,60,24,460,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,10,0,5,0,0,0,0,0,3,9,20,0,0,0,0,0,0,0,0,5,9
50301,4,50,5,6,6,5,0,11,0,83,54,686,476,267,208,346,105,322,36,2505,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,6,0,3,0,0,0,0,0,19,4,15,4,6,5,9,0,6,0,34,0,8,0,0,0,4,0,10,5,34,0,16,14,3,3,3,0,8,0,48,0,24,8,3,3,7,0,14,4,65,8,24,9,6,5,6,4,9,4,59,3,16,12,9,3,10,0,10,5,60,0,20,5,0,0,0,0,3,0,39,0,19,10,3,0,5,0,0,5,48,5,36,9,9,3,3,0,6,3,77,19,196,85,33,29,47,8,50,32,498,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,12,0,4,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,3,10
50302,5,45,21,9,8,17,6,16,7,121,119,1213,972,656,566,1142,435,1391,125,6613,0,12,4,0,0,0,0,0,4,26,0,14,9,0,0,3,0,4,0,21,0,9,6,0,0,0,3,6,4,31,0,26,12,0,8,13,0,10,4,67,6,27,20,5,4,10,3,10,9,100,4,31,13,11,4,15,5,10,0,97,0,19,17,0,3,16,4,13,10,88,5,26,22,4,10,14,6,24,9,116,0,17,16,3,0,0,9,13,6,74,4,39,8,4,8,10,5,8,8,86,0,29,20,4,0,3,3,6,5,67,4,24,16,3,0,4,0,3,5,67,4,24,8,5,0,5,0,7,8,64,31,295,171,56,41,95,33,110,76,909,0,3,0,0,0,0,0,0,9,19,0,4,7,3,4,5,0,0,14,40,3,0,7,0,8,3,0,6,28,63,10,6,6,7,8,3,3,3,24,73
50401,0,16,15,5,0,0,4,0,0,42,45,538,398,261,214,386,144,399,29,2405,0,7,0,0,0,0,0,0,3,9,0,8,0,0,0,0,0,0,0,12,0,4,5,0,0,0,0,3,0,12,0,9,0,3,4,3,0,0,0,29,0,8,4,8,0,7,0,0,0,26,0,14,5,0,3,9,0,3,3,32,0,12,0,0,5,3,0,5,0,31,0,13,0,3,0,3,0,6,0,31,0,8,7,3,3,3,0,0,0,32,0,14,3,0,0,0,0,0,0,21,0,12,4,0,0,0,0,0,0,30,5,8,6,4,0,0,0,0,0,28,0,12,6,3,0,0,0,0,0,28,7,122,51,23,20,38,5,34,12,317,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,3,0,0,7,15,0,5,0,0,5,0,0,0,5,13,0,0,0,0,3,0,0,0,5,7
50402,0,19,6,5,0,0,0,6,0,38,36,294,234,134,95,170,58,199,11,1230,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,22,0,5,4,0,0,0,0,4,0,9,0,4,0,0,6,5,3,3,0,28,3,11,3,3,0,0,0,6,0,30,0,11,0,0,8,0,0,0,0,26,0,9,4,6,0,0,0,3,3,26,4,9,8,0,0,4,0,5,0,20,0,8,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,8,4,69,27,14,17,17,11,28,14,196,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,10
50403,0,20,11,3,5,9,0,4,0,69,72,777,594,411,409,706,218,795,77,4057,0,21,0,0,0,0,0,0,3,24,0,11,0,0,0,0,0,0,0,22,3,16,0,6,0,3,0,5,0,30,3,23,10,4,4,10,0,12,3,74,0,30,16,11,6,15,0,3,3,80,5,18,16,8,7,13,0,8,0,71,0,26,14,13,4,10,3,22,0,101,0,19,7,5,7,13,4,14,0,77,3,12,7,11,3,10,3,27,5,82,3,20,19,8,9,5,0,10,0,76,3,29,13,10,6,9,0,9,4,77,0,18,14,0,4,13,5,3,0,52,0,19,6,9,4,6,7,6,0,55,23,258,125,85,50,98,31,120,24,814,5,4,0,0,0,0,3,0,4,19,0,0,0,0,0,0,0,0,6,12,0,4,0,0,0,3,0,0,11,20,0,0,4,5,0,6,0,0,8,25
50501,0,30,0,5,0,0,3,3,0,53,114,1163,740,506,427,697,207,596,48,4487,0,15,0,0,0,0,0,0,0,15,0,9,4,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,13,0,14,3,0,3,7,0,7,3,40,3,22,15,4,0,0,0,6,3,60,0,31,13,3,0,6,3,11,0,71,3,19,17,4,3,0,3,13,0,66,5,21,10,12,7,7,4,11,0,76,3,22,17,3,8,12,0,5,0,67,0,26,16,3,0,9,0,8,0,65,9,42,10,3,0,0,0,0,6,70,0,28,5,3,0,4,0,0,0,46,3,14,4,0,0,0,0,0,0,27,28,274,121,43,30,46,8,62,23,625,0,8,0,0,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,11,0,0,0,5,0,0,0,0,3,9,0,3,0,0,0,0,0,5,4,16
