POW_SA3_CODE_2021,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000_3499_Mng,CI_II_3000_3499_Pro,CI_II_3000_3499_TecTW,CI_II_3000_3499_CoPSW,CI_II_3000_3499_ClAW,CI_II_3000_3499_SWks,CI_II_3000_3499_MaOpDv,CI_II_3000_3499_Lab,CI_II_3000_3499_IDNS,CI_II_3000_3499_Tot,CI_II_3500mo_Mng,CI_II_3500mo_Pro,CI_II_3500mo_TecTW,CI_II_3500mo_CoPSW,CI_II_3500mo_ClAW,CI_II_3500mo_SWks,CI_II_3500mo_MaOpDv,CI_II_3500mo_Lab,CI_II_3500mo_IDNS,CI_II_3500mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000_3499_Mng,LE_IDNS_3000_3499_Pro,LE_IDNS_3000_3499_TecTW,LE_IDNS_3000_3499_CoPSW,LE_IDNS_3000_3499_ClAW,LE_IDNS_3000_3499_SWks,LE_IDNS_3000_3499_MaOpDv,LE_IDNS_3000_3499_Lab,LE_IDNS_3000_3499_IDNS,LE_IDNS_3000_3499_Tot,LE_IDNS_3500mo_Mng,LE_IDNS_3500mo_Pro,LE_IDNS_3500mo_TecTW,LE_IDNS_3500mo_CoPSW,LE_IDNS_3500mo_ClAW,LE_IDNS_3500mo_SWks,LE_IDNS_3500mo_MaOpDv,LE_IDNS_3500mo_Lab,LE_IDNS_3500mo_IDNS,LE_IDNS_3500mo_Tot
50502,11,4,0,3,6,0,0,4,0,33,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,5,77,61,155,186,250,224,68,155,15,1187,3,3,4,7,6,0,0,0,0,23,0,0,0,16,5,9,0,8,0,44,0,7,4,14,5,9,0,21,6,57,6,6,7,15,4,14,8,15,3,76,3,9,4,20,8,21,10,16,3,82,7,9,11,28,19,30,11,24,7,150,9,9,15,46,25,32,9,20,5,171,15,19,20,41,40,27,20,29,15,222,31,36,44,47,58,31,10,31,20,304,23,32,28,21,46,7,4,19,10,191,38,51,20,0,29,9,11,17,13,186,19,30,18,10,7,6,0,10,6,112,40,65,24,9,11,4,4,4,8,173,10,16,0,0,0,3,4,6,3,39,25,28,5,0,6,9,0,0,3,68
50503,6,3,5,0,4,4,5,5,0,29,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,4,71,29,107,152,144,200,97,185,9,1004,0,0,0,0,3,0,0,0,6,19,0,0,0,6,3,5,0,5,0,26,0,3,0,4,7,6,6,12,3,41,3,6,0,13,6,10,0,11,0,56,0,4,11,7,7,3,0,7,3,46,6,8,9,25,19,5,7,25,5,108,7,7,14,31,27,19,7,23,13,147,15,11,24,34,23,11,9,28,9,163,17,10,38,26,32,11,22,20,12,190,13,15,26,16,18,9,13,11,10,125,9,18,9,13,7,11,13,5,7,84,12,12,17,4,4,0,10,3,7,64,21,16,10,3,10,5,4,0,7,86,5,6,4,0,0,4,0,0,0,21,13,3,8,0,5,0,3,0,0,35
50601,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,8,52,78,63,130,26,75,4,466,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,13,0,0,0,0,7,0,4,3,0,11,0,0,3,5,0,0,0,8,3,22,0,0,0,3,3,4,0,9,3,30,0,0,12,12,9,5,3,9,4,41,4,0,12,17,11,13,3,4,3,66,5,4,8,13,6,9,3,6,4,61,3,8,9,8,12,4,11,9,4,75,0,8,7,0,7,0,4,5,8,36,8,11,4,0,4,0,0,0,3,32,0,6,0,4,4,0,3,0,0,23,9,17,3,0,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,20
50602,16,6,9,7,9,3,16,13,4,79,0,0,0,0,0,0,3,5,0,14,4,4,5,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,10,81,50,114,265,197,169,158,187,8,1234,0,3,0,0,3,0,0,0,4,15,0,0,5,6,0,0,4,5,0,24,0,0,3,11,0,7,3,6,6,35,0,0,0,14,0,9,4,10,7,39,3,6,3,21,5,9,9,15,7,69,3,6,11,11,13,11,12,21,12,92,6,9,9,37,14,9,8,20,8,127,13,19,24,29,44,9,34,19,14,199,16,22,25,38,55,12,33,19,14,237,17,18,33,25,25,10,26,16,17,179,13,26,27,12,16,10,15,12,6,137,15,19,15,6,11,4,9,5,5,104,41,38,29,11,9,5,19,11,14,166,15,11,5,0,0,0,0,0,0,38,28,21,6,0,0,0,0,0,5,64
50603,11,0,5,0,3,7,11,10,0,58,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,85,32,167,120,199,191,203,248,17,1270,0,0,0,0,0,5,0,0,5,14,0,3,0,0,3,7,0,3,6,21,0,0,0,9,5,11,0,12,6,43,3,4,3,8,0,4,3,12,5,48,6,5,10,6,8,15,9,11,4,70,0,4,0,13,11,9,6,17,10,73,3,7,23,27,25,21,23,27,13,172,8,15,23,23,33,8,32,20,13,168,23,22,37,21,30,13,52,32,13,248,19,25,41,15,41,14,24,15,12,201,26,19,18,6,25,11,16,5,7,131,25,35,13,3,12,0,14,4,7,114,25,25,23,6,10,5,10,6,7,114,11,0,5,0,0,0,0,3,0,25,18,11,0,0,4,5,0,0,3,35
50604,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,32,18,56,78,93,125,60,99,9,565,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,5,0,11,0,0,3,7,0,0,0,3,0,31,0,0,4,9,0,3,0,5,4,36,4,6,4,11,5,6,0,5,0,37,7,3,0,15,11,3,0,12,0,51,8,8,5,25,9,8,7,4,0,77,5,0,7,23,16,12,11,12,0,94,12,7,15,19,9,4,10,10,3,103,9,7,18,13,11,8,14,3,6,80,4,9,6,5,5,0,0,0,0,36,0,10,3,5,4,0,0,0,3,26,8,14,8,9,3,0,3,0,4,47,0,5,0,0,0,0,0,0,0,6,4,3,5,0,0,3,0,4,0,20
50605,0,0,0,0,0,0,6,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,34,44,55,47,47,66,9,324,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,17,3,0,0,5,0,0,3,3,0,13,0,3,0,7,3,0,3,3,5,28,0,5,0,5,5,4,4,7,0,32,0,5,3,9,9,6,6,6,8,53,9,5,7,8,8,0,12,4,3,62,3,4,0,3,14,3,8,0,0,43,0,3,0,4,0,0,9,0,4,22,3,6,7,0,5,3,6,0,4,30,12,6,8,0,0,0,5,0,5,38,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,3,13
50606,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,16,31,32,18,14,29,4,161,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,7,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,3,0,8,5,3,0,8,0,0,0,5,0,20,5,0,0,4,0,0,0,8,0,19,0,0,4,0,3,0,0,5,3,23,5,0,0,0,0,0,10,0,3,12,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4
50607,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22,48,31,25,3,17,4,171,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,12,0,3,0,9,0,0,0,0,0,19,0,0,3,4,0,0,0,0,0,17,0,0,0,13,0,4,0,0,0,23,0,4,4,8,9,4,0,5,0,28,3,7,3,11,4,0,0,3,3,40,4,5,6,9,5,0,0,4,3,39,4,10,3,5,0,0,4,0,3,28,3,7,0,3,0,3,0,3,3,32,4,7,8,7,0,3,0,0,3,25,6,14,0,0,4,0,0,0,0,26,0,3,0,0,0,0,0,0,0,9,0,4,0,0,4,5,0,0,3,12
50701,18,8,10,0,8,0,10,6,0,53,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,85,41,158,115,141,151,106,160,7,967,0,3,0,0,5,0,0,0,7,17,0,0,4,4,3,0,0,3,3,16,0,5,0,6,3,10,0,4,0,22,0,4,0,11,5,3,5,6,0,35,3,0,5,12,6,3,3,6,0,44,3,10,3,15,8,7,4,13,12,73,5,3,10,21,20,11,11,17,4,108,4,15,20,22,15,4,11,27,6,129,12,21,25,20,27,13,26,23,12,174,17,12,19,10,24,4,18,7,8,119,13,21,35,7,19,3,12,5,3,123,11,16,26,3,7,4,8,4,3,81,26,31,30,0,5,3,15,4,7,124,15,8,4,0,0,3,3,0,0,35,22,7,3,0,6,0,0,0,0,40
50702,3,6,0,3,7,0,3,7,0,31,0,0,0,0,0,0,0,0,0,10,6,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,32,40,47,106,80,63,31,89,6,489,0,0,0,3,0,0,0,0,9,11,0,0,0,0,0,0,0,3,0,12,0,0,0,9,3,0,0,3,0,21,0,0,0,16,0,9,0,0,0,26,7,4,5,8,0,5,0,4,0,38,0,4,4,14,7,9,0,11,3,47,4,5,9,19,6,6,4,13,10,79,5,3,18,31,10,9,3,5,0,85,4,11,19,14,10,4,0,11,4,83,10,23,6,10,18,6,5,11,4,83,4,15,5,4,13,7,5,5,4,53,7,15,0,4,4,5,6,5,0,45,22,27,8,4,9,0,6,3,0,70,9,9,0,0,0,0,0,0,0,18,10,12,0,0,0,8,0,0,3,34
50703,4,5,5,6,3,0,10,7,0,31,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,15,44,57,46,46,58,73,3,356,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,3,0,10,0,0,0,4,0,0,0,3,0,3,0,7,3,3,3,0,0,3,0,21,0,0,4,9,0,3,0,4,0,20,0,0,6,6,3,0,3,5,0,28,0,4,0,4,0,3,6,9,0,37,3,8,11,3,8,0,9,4,0,55,4,3,8,12,7,0,12,6,3,50,5,3,0,7,5,0,6,3,4,29,0,5,7,9,0,0,6,8,0,29,11,11,10,4,7,0,8,8,3,65,3,3,0,0,0,0,3,0,0,8,9,4,6,0,0,0,0,0,0,16
50704,8,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,43,30,68,116,97,139,36,91,6,629,4,0,4,0,0,0,0,0,5,10,5,4,0,3,4,6,0,3,4,23,0,4,0,5,3,6,0,0,0,19,0,11,0,5,4,11,0,8,0,46,0,8,9,12,4,8,0,5,0,48,10,9,4,20,5,9,5,6,3,74,6,11,7,35,10,14,5,9,0,88,8,16,14,24,22,11,7,18,5,117,7,21,20,19,17,8,9,13,6,126,13,22,13,4,28,10,3,4,8,100,13,36,12,3,15,4,0,3,5,88,0,27,3,4,4,0,3,0,4,53,15,44,4,4,3,4,3,0,9,85,7,18,0,0,0,0,0,0,3,35,12,40,0,0,0,0,0,0,5,60
50705,9,0,0,5,0,0,9,4,0,21,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,72,16,96,177,116,189,47,159,0,872,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,6,0,8,4,19,0,7,5,10,0,11,3,4,5,48,4,0,4,9,0,3,3,5,0,38,0,0,4,4,7,8,0,12,5,39,6,4,3,33,3,5,6,8,3,75,9,5,0,28,15,13,6,10,4,78,9,6,13,24,11,6,0,8,4,92,12,14,15,29,16,7,11,10,5,110,4,7,13,12,16,7,8,10,0,65,5,13,10,6,5,4,0,0,0,53,7,9,6,5,4,0,9,5,4,49,12,12,13,15,4,0,10,0,8,74,0,0,3,0,0,0,3,0,5,13,4,12,0,4,0,0,0,0,0,25
50901,4,0,0,8,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,72,23,61,113,112,125,45,116,9,677,5,0,0,0,0,0,0,5,3,14,5,0,0,0,0,0,0,3,0,18,7,0,0,5,3,7,0,5,0,19,4,5,0,0,0,9,0,5,3,32,3,0,4,8,3,9,0,9,0,34,9,6,3,9,11,8,7,11,3,69,15,7,6,12,6,5,0,13,8,77,13,9,0,13,15,8,5,18,10,85,11,18,11,17,13,13,7,16,0,110,10,3,8,0,5,10,7,7,3,63,8,13,7,4,0,4,9,3,0,49,5,5,0,10,0,0,0,0,0,20,12,14,6,9,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,10
50902,0,0,0,0,3,0,20,6,3,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,67,15,44,76,83,40,57,116,10,499,9,0,0,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,12,5,0,3,6,4,3,0,7,4,33,4,0,8,0,8,5,4,8,5,36,11,0,8,13,3,3,0,3,0,44,18,0,14,8,8,5,0,21,7,81,12,0,4,0,7,3,3,12,5,48,9,5,0,10,15,6,5,19,7,85,13,5,9,9,15,4,10,17,4,91,20,3,7,9,7,0,4,8,0,56,10,11,0,3,3,0,4,0,0,43,15,11,0,0,0,0,8,8,3,37,15,9,4,8,0,0,11,8,6,55,8,0,0,4,0,0,4,0,0,15,6,0,0,0,0,0,0,0,0,21
50903,0,0,3,0,0,0,19,0,0,24,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,5,26,27,34,19,40,28,0,225,7,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,6,4,20,5,0,7,3,0,0,0,9,4,23,3,0,7,0,5,0,0,8,0,25,11,5,0,4,3,0,0,9,3,35,6,9,7,7,3,0,3,5,5,38,13,0,0,0,0,0,0,7,0,23,0,0,0,3,0,0,4,0,0,16,0,3,0,0,0,0,5,0,0,14,8,5,6,0,0,0,15,0,0,33,0,0,0,0,0,0,0,0,0,10,10,0,7,0,0,0,0,0,0,15
51001,8,5,0,0,5,0,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,22,79,67,35,17,41,12,343,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,8,0,4,3,6,0,7,5,4,3,20,0,0,0,0,0,3,5,3,3,17,0,0,0,6,0,5,0,0,0,16,6,3,4,5,5,5,0,7,0,28,0,4,3,3,7,8,3,7,0,34,7,6,3,8,6,4,4,14,9,64,4,13,4,19,11,6,3,11,3,81,8,7,11,5,5,3,0,7,3,46,9,13,3,7,0,3,0,6,3,42,4,8,0,0,0,0,3,4,0,24,7,17,0,4,4,0,5,3,3,45,4,3,4,0,0,0,6,0,0,13,3,6,0,0,0,0,3,0,0,20
51002,9,0,27,9,7,0,71,29,0,154,0,0,7,0,0,0,17,5,0,30,4,6,5,0,3,0,8,6,0,27,0,0,0,0,0,0,0,0,0,0,27,18,99,41,65,29,159,109,13,553,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,5,0,11,0,0,3,0,8,0,0,6,4,21,0,0,0,3,3,0,0,9,5,27,6,0,3,0,0,4,9,12,3,38,3,5,9,4,8,4,10,8,5,54,0,5,9,3,7,0,13,13,3,46,0,0,3,0,3,0,17,7,4,45,5,19,36,4,6,3,46,12,5,131,4,6,15,0,4,0,18,3,0,44,6,13,21,0,0,0,13,7,4,59
51003,14,0,28,9,8,0,52,40,3,154,0,3,7,0,0,0,15,3,4,36,0,4,10,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,3,32,20,89,44,79,35,117,122,12,558,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,3,0,9,0,0,3,4,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,3,3,14,0,0,0,4,0,6,0,4,0,18,0,0,3,0,0,3,0,0,0,20,5,0,6,5,3,3,0,10,0,34,0,3,4,8,4,0,12,6,5,40,0,7,4,3,5,3,8,13,5,44,0,9,7,3,0,0,27,18,0,67,5,5,21,7,6,0,21,11,5,85,20,9,33,4,6,0,49,24,7,151,6,11,13,0,0,0,6,7,0,43,10,4,26,0,4,0,15,6,5,63
51101,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,26,4,20,15,37,23,24,36,9,188,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,10,3,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,5,0,7,0,4,0,0,0,3,0,3,5,12,0,0,0,5,0,0,0,5,0,17,0,0,0,4,0,0,0,8,0,19,3,3,5,5,0,0,4,0,3,21,3,0,3,0,0,0,4,7,5,29,3,0,3,0,4,0,3,3,3,16,5,6,0,0,0,0,9,7,0,23,3,0,0,0,0,0,5,3,0,14,12,3,4,0,0,0,10,4,3,37,4,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
51102,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,8,12,23,24,20,3,26,0,128,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,6,0,6,0,3,0,3,0,14,0,0,0,3,3,3,0,0,3,14,6,3,0,4,5,5,0,8,0,29,0,0,6,0,0,7,4,6,0,22,3,6,4,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,14,0,4,0,4,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3
51103,5,3,10,0,3,0,66,17,0,104,0,0,4,0,0,0,11,0,0,11,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,5,0,7,37,21,87,75,78,41,154,99,4,595,0,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,5,0,4,4,20,0,0,0,7,0,0,0,0,3,17,0,0,3,12,6,4,6,7,0,37,0,0,0,15,9,9,6,3,0,39,3,5,11,8,8,3,3,4,10,40,3,0,5,5,15,6,12,9,3,49,0,9,8,3,8,0,8,11,0,55,3,3,11,3,7,0,22,5,6,62,0,9,5,5,5,0,20,3,4,55,12,18,26,3,4,3,54,7,3,135,7,4,12,0,0,0,13,0,0,37,4,10,8,0,0,0,10,5,0,40
51104,0,0,7,4,4,0,26,0,5,52,3,0,0,0,0,0,3,0,0,11,7,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,53,18,62,107,127,124,87,122,12,721,6,0,0,0,0,0,0,3,3,14,0,0,0,3,0,6,0,0,3,9,3,0,5,0,4,0,0,4,0,11,4,4,3,4,0,5,0,0,3,21,6,0,4,10,7,0,0,3,0,40,3,0,3,7,4,7,3,13,3,54,9,5,8,3,12,5,0,8,3,54,7,8,4,19,4,4,9,17,0,66,4,7,10,10,10,8,11,15,0,71,5,17,8,9,9,0,10,11,4,68,6,5,9,7,7,3,7,4,5,50,8,11,4,7,0,0,12,5,6,44,9,20,16,0,7,0,26,13,0,84,5,5,5,0,0,0,4,0,0,13,7,9,4,0,0,0,7,0,0,27
59797,0,0,0,0,5,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,3,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,3,5,0,0,0,3,0,0,10
59999,0,0,9,5,0,3,30,25,0,83,0,0,5,0,0,0,0,12,0,19,0,3,4,0,0,0,8,0,0,20,0,0,4,0,0,0,0,0,0,8,32,52,196,185,49,66,118,278,19,987,0,4,3,0,5,0,0,0,7,22,0,0,7,8,0,3,0,12,0,31,4,10,5,10,8,0,3,14,8,58,5,10,6,13,7,0,5,23,7,79,7,8,5,17,4,4,0,20,7,80,8,14,19,31,8,8,14,24,10,128,8,5,25,20,10,6,30,27,8,144,11,12,31,20,19,5,17,27,17,154,8,5,33,23,16,8,30,49,9,182,18,9,40,11,10,4,13,20,9,137,21,13,30,12,8,5,9,15,9,120,10,8,22,3,9,0,15,17,3,91,23,12,47,0,5,0,22,30,15,143,5,4,9,0,4,0,13,4,4,37,12,8,10,5,0,3,13,3,5,52
