POW_SA3_CODE_2021,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000_3499_Mng,FTS_3000_3499_Pro,FTS_3000_3499_TecTW,FTS_3000_3499_CoPSW,FTS_3000_3499_ClAW,FTS_3000_3499_SWks,FTS_3000_3499_MaOpDv,FTS_3000_3499_Lab,FTS_3000_3499_IDNS,FTS_3000_3499_Tot,FTS_3500mo_Mng,FTS_3500mo_Pro,FTS_3500mo_TecTW,FTS_3500mo_CoPSW,FTS_3500mo_ClAW,FTS_3500mo_SWks,FTS_3500mo_MaOpDv,FTS_3500mo_Lab,FTS_3500mo_IDNS,FTS_3500mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot
50502,0,4,0,22,3,32,0,18,6,87,3,67,28,371,46,802,36,418,16,1782,19,61,27,245,49,618,39,225,16,1298,9,37,22,173,42,280,24,97,4,683,7,20,26,158,33,199,33,78,4,561,8,29,51,139,43,157,20,63,7,516,8,12,38,71,30,67,19,30,5,287,10,19,27,58,20,26,14,13,7,188,3,9,16,30,13,17,10,10,0,106,0,3,10,8,0,0,0,4,0,31,0,0,5,3,0,3,5,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,11,0,4,6,39,67,266,262,1291,278,2215,200,961,67,5602,0,0,3,0,0,0,0,5,0,7,0,4,0,20,5,16,0,15,0,68,0,6,6,21,6,44,8,12,0,108
50503,0,0,4,8,0,18,7,18,0,54,13,44,28,295,26,707,60,485,17,1667,7,23,17,139,27,404,41,250,6,915,10,24,16,115,15,169,28,99,0,473,5,12,23,73,23,88,30,46,0,307,14,11,41,76,15,82,14,58,0,310,5,8,32,51,11,39,8,23,0,183,3,3,34,43,8,22,5,9,0,122,7,3,11,7,10,5,3,9,0,50,0,0,0,9,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,10,11,40,59,141,205,828,141,1552,195,999,37,4151,0,0,0,0,0,0,0,0,0,5,0,4,4,10,5,10,4,4,0,35,0,3,9,22,8,29,4,9,0,93
50601,0,0,4,9,0,3,0,12,0,29,0,9,4,80,11,322,13,199,8,639,0,7,7,45,15,191,23,107,4,403,0,7,3,31,12,72,10,44,4,178,4,5,14,32,3,38,7,16,0,115,3,5,14,39,9,40,5,14,0,125,7,9,12,27,3,15,0,5,0,75,0,0,13,17,4,5,0,0,0,34,0,0,7,10,4,4,0,0,0,29,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,24,43,74,290,61,700,56,394,20,1656,0,0,0,0,0,0,0,0,0,4,0,0,3,9,0,15,0,0,0,25,0,0,0,14,0,17,0,8,0,44
50602,0,0,0,11,0,11,0,13,0,41,7,36,26,236,57,420,26,246,12,1056,13,24,7,230,44,266,24,171,13,797,7,22,15,159,28,123,15,78,0,451,13,14,17,165,27,111,27,54,6,427,8,15,33,144,24,96,28,62,4,416,3,22,29,100,26,53,16,33,0,278,6,7,37,70,23,18,23,23,7,207,4,10,14,37,16,9,12,0,0,104,0,5,6,13,0,3,0,0,0,33,4,0,0,4,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,10,0,5,5,39,75,163,179,1173,237,1128,182,690,48,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,0,13,0,37,0,0,0,33,4,25,3,15,0,81
50603,3,0,4,13,0,26,0,14,0,62,9,60,15,238,42,515,26,299,18,1233,10,62,28,210,51,388,45,196,10,1001,12,23,25,117,34,198,45,109,5,565,12,24,45,91,30,148,31,76,3,472,17,32,48,89,45,137,38,78,7,481,9,17,50,56,31,47,29,43,3,297,3,10,33,35,9,27,26,18,5,167,4,5,16,14,11,14,19,12,6,97,4,10,8,14,9,3,11,0,0,53,3,0,4,4,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,9,0,7,5,0,12,37,95,251,290,889,272,1513,270,834,73,4492,0,0,0,0,0,0,0,0,0,6,4,0,0,9,5,15,5,10,0,55,6,3,6,15,8,34,9,6,4,97
50604,3,0,0,5,0,17,0,9,0,33,0,30,5,82,3,287,24,207,9,659,9,10,15,75,19,170,28,101,4,434,3,8,10,43,16,81,14,35,0,203,3,0,16,41,9,60,8,20,0,156,0,3,17,34,14,49,9,23,0,155,0,6,22,13,10,17,5,6,0,76,4,0,15,10,0,9,0,5,0,51,0,0,0,7,4,0,4,5,0,23,0,0,0,6,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,23,68,103,318,75,706,91,413,18,1823,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,0,7,0,29,0,4,3,3,0,13,4,14,0,35
50605,0,0,0,0,0,0,0,9,0,14,6,14,5,106,14,150,13,118,5,421,0,3,0,57,6,91,16,73,0,258,0,6,0,32,3,23,4,26,4,97,0,0,4,12,0,27,0,18,0,64,0,5,11,22,3,17,8,11,0,69,6,3,7,8,0,9,0,6,0,44,0,0,7,9,3,0,4,3,0,24,0,0,3,0,0,0,9,0,0,14,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,38,42,248,36,306,55,267,11,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,15,0,0,3,6,0,10,3,9,0,29
50606,0,0,0,0,0,0,0,6,4,9,4,8,5,41,4,89,11,74,0,231,3,6,0,26,0,45,0,25,0,106,0,5,0,14,0,17,0,8,0,48,0,0,3,11,0,5,0,0,0,28,0,0,3,11,0,0,0,4,0,24,0,0,0,3,0,0,0,3,0,11,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,25,17,111,12,155,16,121,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,3,0,3,0,6
50607,0,0,0,3,0,6,3,0,0,14,3,23,3,106,6,133,3,66,9,355,7,8,5,123,18,72,6,53,0,284,7,9,4,61,10,37,0,25,0,155,3,6,5,59,13,20,0,9,7,133,6,0,4,50,11,18,0,8,0,108,4,0,4,41,7,11,0,3,0,78,3,0,3,9,0,6,0,3,0,27,0,5,7,6,0,0,0,0,0,19,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,11,33,58,48,459,82,302,18,178,24,1201,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,12,0,0,0,7,0,4,0,3,0,14
50701,0,0,0,5,0,19,0,12,5,39,7,35,22,213,33,475,35,293,9,1116,7,18,15,136,37,302,37,149,5,711,3,9,7,106,24,128,29,55,0,370,6,9,26,80,21,90,19,54,5,312,15,13,34,64,13,90,21,30,6,281,6,6,30,50,25,33,10,19,0,177,4,3,31,27,12,11,22,13,0,123,0,5,9,14,6,6,7,4,0,53,0,6,12,0,3,0,0,0,0,24,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,9,6,29,59,120,193,703,173,1159,183,636,36,3256,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,13,4,8,0,40,4,0,8,20,5,28,3,20,0,83
50702,0,0,0,11,0,5,0,0,4,22,0,20,13,225,13,240,11,137,3,669,9,13,15,149,25,123,21,65,5,428,0,7,18,118,18,58,11,36,6,270,8,8,19,85,23,51,7,33,0,235,6,9,19,117,15,41,7,38,0,248,8,3,16,71,13,24,5,17,3,153,3,3,16,27,6,11,0,7,4,78,3,0,4,11,0,3,0,0,0,35,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,8,3,21,44,69,116,822,123,575,60,350,31,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,24,0,0,0,20,8,14,3,8,0,51
