POW_SA3_CODE_2021,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
50502,3,33,0,0,35,11,68,0,5,83,17,62,14,0,92,14,51,4,0,62,13,40,0,0,50,10,35,0,0,45,29,45,7,0,78,16,56,4,0,78,25,38,9,0,68,9,45,11,0,66,14,28,3,0,46,6,11,0,0,16,3,16,0,3,22,163,513,55,14,746,640,3537,167,46,4388,3289,3752,235,128,7400,5150,2292,277,191,7914,5604,2563,460,186,8808,5793,2777,291,138,9008,5224,2543,179,88,8029,5371,2316,167,86,7943,5006,2239,171,98,7513,4180,2083,233,82,6578,2785,2035,223,37,5079,1072,1305,132,23,2535,301,714,44,14,1080,85,349,18,19,474,44508,28491,2597,1138,76736,0,20,0,0,26,18,15,0,4,35,34,17,0,4,52,37,11,3,0,58,36,12,0,3,52,32,15,0,4,56,29,11,0,3,45,30,19,0,0,53,26,20,4,4,50,25,18,3,0,37,7,17,4,0,28,10,13,0,3,19
50503,9,52,0,0,60,12,32,0,0,48,12,25,0,3,38,5,20,0,3,27,19,20,0,3,40,18,11,4,0,27,20,24,6,4,50,20,18,0,0,47,14,13,3,4,29,10,13,9,0,27,4,10,0,0,18,5,13,5,0,16,0,3,0,0,5,137,259,29,13,439,791,3351,115,53,4311,2610,2431,156,96,5295,3281,1451,195,121,5048,3487,1708,275,102,5573,3580,2000,196,92,5871,3377,1784,103,71,5339,3414,1736,125,67,5343,3282,1627,147,56,5101,2742,1371,163,53,4335,1793,1173,120,31,3116,615,718,58,15,1403,162,289,21,8,479,41,138,5,10,194,29174,19778,1680,787,51412,5,25,0,3,34,12,9,0,5,25,20,12,0,5,34,26,12,0,3,45,17,9,0,4,35,24,19,0,4,45,30,14,0,3,46,16,6,0,0,27,24,3,0,3,29,11,8,0,0,21,9,3,0,0,12,3,0,0,0,6
50601,0,20,0,0,20,3,11,0,0,14,0,6,0,0,6,7,6,0,0,13,11,10,0,0,20,5,9,4,0,20,0,16,0,0,17,4,7,0,0,21,0,10,0,0,13,10,9,0,0,20,0,6,0,0,11,0,0,0,0,6,0,0,0,4,8,51,117,21,8,194,279,1391,55,26,1744,915,1004,62,44,2022,1364,675,115,53,2205,1409,847,125,41,2424,1368,902,88,43,2393,1297,823,50,36,2211,1178,729,48,36,1998,1183,665,69,25,1940,932,626,79,29,1657,648,549,69,11,1274,274,327,42,3,648,80,152,11,0,245,30,64,4,0,97,10943,8742,827,338,20853,5,8,0,0,14,4,6,0,5,14,6,6,0,3,12,10,5,0,0,14,11,9,0,0,19,10,8,0,0,21,3,0,0,0,12,11,5,0,0,14,6,3,0,0,12,5,3,0,0,7,3,5,0,0,9,0,0,0,0,0
50602,5,24,4,4,35,18,31,4,0,52,8,34,0,0,46,21,28,3,0,48,12,25,8,5,49,20,18,4,0,43,22,16,5,0,43,14,21,3,0,43,14,16,3,0,35,18,24,4,0,41,8,14,5,0,26,6,7,0,0,10,3,3,0,0,14,163,263,52,15,490,499,2128,108,48,2779,2828,3289,210,159,6493,4804,2198,335,163,7504,5898,2057,476,153,8582,6067,2070,438,113,8690,5146,1673,251,97,7156,4898,1439,203,91,6637,4495,1300,238,68,6103,3701,1263,247,71,5284,2441,1101,189,48,3781,917,707,80,17,1715,226,336,35,9,603,69,135,20,7,226,41991,19695,2837,1043,65561,4,18,3,7,27,16,17,0,5,42,26,8,5,4,42,32,14,5,12,65,20,12,0,5,38,32,23,4,4,56,44,13,0,4,63,24,11,0,3,41,30,9,0,3,46,19,12,0,0,23,4,3,5,0,13,5,0,0,3,5
50603,9,50,0,0,59,23,98,0,0,125,15,67,3,0,86,22,57,5,0,81,20,54,5,0,82,25,54,0,0,80,24,42,3,0,68,31,45,10,0,78,23,37,3,0,65,15,45,11,0,72,16,15,3,0,37,4,13,0,0,13,0,12,0,3,17,225,585,47,11,867,813,2618,111,60,3601,3364,3309,170,149,6990,4987,1982,230,175,7367,5566,1912,354,153,7979,5867,2052,286,124,8325,5304,1712,156,111,7283,5277,1577,154,90,7095,5157,1477,183,78,6893,4483,1457,194,58,6186,2960,1329,173,44,4510,1084,858,85,17,2047,259,393,26,13,696,65,196,18,13,292,45191,20871,2129,1081,69271,3,20,0,0,28,19,16,0,0,39,22,8,0,10,44,30,9,4,3,45,33,12,0,3,55,43,20,0,0,60,24,8,0,6,42,31,9,0,4,47,32,17,0,0,50,28,18,0,8,55,9,0,0,0,12,0,0,0,0,0
50604,0,22,3,0,22,0,18,0,0,21,4,14,0,0,18,3,11,6,0,19,3,10,3,0,17,8,10,3,0,22,7,7,0,0,21,10,13,7,0,29,10,17,4,0,25,7,10,0,0,21,0,8,0,0,13,0,3,0,0,3,0,4,0,0,11,56,152,23,7,237,396,1338,52,21,1812,1241,1222,60,63,2584,1730,852,105,69,2754,1799,890,158,79,2926,1953,1101,118,56,3221,1782,1025,59,39,2904,1769,915,59,34,2780,1738,778,76,31,2626,1546,753,94,30,2428,1017,679,79,26,1804,439,433,52,12,938,117,191,14,5,333,23,99,4,8,136,15550,10286,943,462,27249,0,5,0,0,12,4,3,0,0,12,3,3,0,0,8,8,8,0,0,14,8,4,0,0,17,12,6,0,0,18,17,7,0,0,21,18,3,0,0,25,8,7,0,0,19,12,6,0,0,16,6,0,0,0,4,0,5,0,0,5
50605,0,7,0,0,7,5,12,0,0,16,3,8,0,0,14,5,7,0,0,20,6,4,0,0,9,0,9,0,0,5,3,0,0,0,9,3,5,0,0,15,0,7,0,0,13,7,3,0,0,13,0,0,0,0,8,4,3,0,0,7,3,3,0,0,9,45,81,8,5,138,190,811,42,11,1055,684,628,34,34,1385,943,435,49,29,1451,1135,443,82,29,1689,1169,535,44,29,1780,1088,486,45,23,1643,1144,486,42,23,1695,1146,486,55,16,1698,976,475,53,16,1525,696,466,48,18,1229,283,300,30,17,626,80,167,5,8,253,27,76,0,4,113,9578,5781,521,258,16143,5,3,0,0,9,7,3,0,4,7,3,4,0,3,9,5,0,0,0,3,0,5,0,0,3,5,5,0,0,8,3,3,0,0,10,6,0,0,0,10,9,5,0,0,15,10,3,0,0,7,3,3,0,0,4,0,0,0,0,3
50606,0,5,0,0,6,0,3,0,0,5,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,4,5,0,0,4,0,3,0,0,6,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,11,35,3,5,57,129,453,19,3,608,295,272,13,16,601,376,212,29,19,635,430,252,39,13,727,372,260,28,20,681,346,213,18,11,593,348,177,19,10,554,362,202,15,10,592,309,198,24,10,540,227,170,30,9,433,83,96,20,0,205,29,52,6,0,85,10,32,0,0,51,3319,2586,261,134,6295,3,0,0,0,5,6,0,0,0,11,4,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50607,0,10,0,0,10,0,9,3,0,10,4,5,0,0,10,0,4,0,0,3,7,3,0,0,4,0,7,0,0,9,0,6,3,0,11,0,5,0,0,7,3,4,0,0,7,0,8,0,0,7,0,4,0,0,4,0,3,0,0,5,0,6,0,0,9,14,62,16,0,97,57,665,23,9,763,457,841,37,40,1374,818,489,49,24,1384,940,526,81,30,1575,929,573,90,17,1608,821,547,35,12,1414,877,491,31,13,1415,881,507,33,16,1432,748,437,50,11,1242,547,428,42,5,1027,219,335,22,4,578,72,190,16,6,292,21,78,8,7,113,7398,6107,526,188,14222,0,3,0,0,7,3,4,0,0,6,11,6,0,0,9,0,4,0,0,6,5,4,0,0,8,8,5,0,0,17,8,3,0,0,14,6,6,0,0,4,3,5,0,0,6,0,5,0,0,8,3,0,0,0,7,0,0,0,0,0
50701,0,36,0,0,40,5,38,0,0,48,8,29,3,0,42,8,25,4,0,33,11,22,0,0,30,13,24,4,0,43,16,21,4,0,34,8,19,4,0,30,10,19,3,0,32,17,24,0,0,38,10,17,4,0,22,3,5,0,0,3,0,3,0,6,11,107,265,24,11,415,742,2339,90,51,3227,2588,2083,124,96,4891,3494,1230,190,99,5016,3814,1398,252,92,5555,4143,1499,205,85,5926,3751,1430,117,72,5371,3727,1221,115,62,5124,3489,1096,154,47,4786,2949,1020,152,41,4158,1875,884,114,23,2906,656,547,63,17,1285,161,233,18,7,417,59,112,6,4,182,31450,15099,1593,702,48842,3,4,0,5,11,9,9,0,3,27,18,6,0,4,27,12,6,0,3,32,24,8,0,0,37,18,14,0,3,36,29,6,0,0,35,24,9,0,0,37,18,9,0,0,22,9,3,0,0,12,12,5,0,0,13,3,0,0,0,3
50702,0,16,0,0,21,3,33,0,0,33,3,15,0,0,22,11,13,6,0,27,8,17,0,0,31,3,12,0,0,17,14,12,3,0,30,11,9,5,0,18,13,6,0,0,24,6,15,4,0,18,5,6,3,0,11,0,8,0,0,10,0,8,0,0,5,74,174,20,3,274,248,1346,64,23,1674,1102,1709,97,57,2958,1776,997,119,50,2938,2080,960,169,48,3267,1992,1052,156,53,3253,1854,990,88,33,2963,1977,927,80,24,3009,2023,860,121,35,3039,1762,791,136,24,2703,1171,835,127,25,2156,438,570,59,14,1077,123,292,18,5,436,42,136,5,3,184,16588,11465,1238,388,29673,0,4,5,0,6,3,13,0,4,21,7,6,0,0,8,8,3,0,0,10,9,5,5,0,22,3,6,0,0,17,9,4,0,0,16,15,9,0,0,26,20,5,0,0,24,8,0,0,0,14,5,0,0,0,9,4,5,0,0,6
50703,0,9,0,0,9,0,5,0,0,3,5,3,0,0,11,0,8,3,0,15,4,8,0,0,8,7,3,0,0,17,5,0,0,0,6,3,8,4,0,15,8,3,4,0,17,5,5,0,0,14,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,54,59,14,0,122,244,557,18,13,834,730,389,50,31,1203,1155,356,76,47,1641,1389,419,107,41,1955,1516,459,71,28,2073,1513,431,57,34,2036,1564,393,62,29,2055,1502,342,83,32,1960,1305,284,79,15,1691,892,220,78,8,1196,296,143,29,9,476,57,62,9,4,129,12,25,3,6,46,12181,4086,740,285,17292,0,6,0,0,8,0,5,0,0,7,9,3,0,0,11,3,0,0,0,5,3,0,0,0,5,14,3,0,0,16,16,4,0,0,18,8,0,0,0,9,11,0,0,0,13,3,0,0,0,10,10,0,0,0,14,0,0,0,0,0
50704,0,26,0,0,27,4,28,0,0,35,5,23,0,0,27,10,12,3,0,24,5,13,4,0,21,8,15,3,0,25,4,17,8,0,28,15,7,0,0,23,7,20,5,0,29,4,11,4,0,20,4,11,4,0,15,6,4,0,0,9,0,5,3,0,9,77,198,37,5,315,272,2496,100,28,2894,1616,2482,151,86,4335,2788,1429,206,79,4507,2918,1619,326,81,4946,2773,1822,264,79,4933,2752,1724,127,48,4652,2775,1592,117,32,4517,2773,1465,134,52,4423,2147,1526,199,39,3918,1504,1359,144,29,3037,589,837,83,14,1522,145,435,21,11,609,39,199,10,10,258,23092,18981,1885,586,44544,4,13,0,0,15,10,13,0,0,20,13,6,4,3,23,15,3,0,0,20,20,10,0,0,32,9,18,0,0,28,15,12,0,3,32,16,12,5,0,40,20,12,0,0,30,11,8,0,0,26,0,5,0,0,9,6,4,0,0,7
50705,0,40,3,0,44,13,32,4,0,51,3,29,3,0,36,7,21,6,0,30,13,21,3,0,37,12,15,5,0,31,16,27,5,0,45,16,22,3,0,46,17,22,3,0,44,5,12,4,0,29,3,4,0,0,12,0,6,0,0,8,0,8,0,5,8,111,261,46,9,421,459,2572,75,50,3160,1785,1608,112,77,3578,2298,1136,239,80,3752,2146,1192,224,74,3636,2179,1393,137,58,3772,1981,1280,96,38,3399,2032,1230,91,48,3403,2001,1098,132,45,3277,1744,1073,160,46,3013,981,872,127,15,1993,329,444,56,9,833,65,183,13,0,259,19,80,3,4,115,18022,14166,1460,553,34194,10,9,0,0,16,13,7,0,0,24,5,5,0,0,11,5,7,0,0,14,13,4,0,0,18,14,14,0,3,33,19,9,0,0,30,12,11,0,0,17,9,7,3,0,21,4,3,0,5,10,3,0,0,0,7,0,0,0,0,0
50901,0,23,3,0,23,6,10,0,0,26,0,16,4,0,27,3,13,0,0,20,8,9,6,0,21,8,10,0,0,18,18,9,3,0,29,13,17,3,0,34,14,10,4,0,34,4,10,4,0,20,11,17,0,0,27,4,7,0,0,15,6,17,6,3,37,87,182,40,14,322,475,1123,57,38,1699,1080,541,59,55,1731,1212,530,136,43,1922,1248,696,136,36,2120,1325,851,82,44,2295,1478,876,78,32,2466,1673,837,81,38,2625,1776,907,146,50,2877,1655,959,167,35,2819,1242,1026,151,38,2459,560,613,85,23,1284,240,332,41,18,636,101,183,32,21,345,14061,9478,1257,484,25281,3,4,0,0,10,4,4,0,0,11,0,10,0,0,19,9,0,0,0,6,4,4,0,0,14,14,3,0,0,20,12,10,0,0,23,9,10,0,0,21,10,3,0,5,15,12,9,0,0,20,9,3,0,0,9,4,4,0,0,7
50902,5,4,0,0,12,7,7,0,0,8,4,14,0,0,12,0,6,5,0,8,3,7,0,0,14,0,4,0,0,5,13,16,0,0,23,7,13,5,0,21,12,8,0,0,20,3,13,3,0,23,14,5,3,0,21,5,10,0,0,17,7,24,6,0,31,61,122,22,12,219,389,582,51,33,1047,1012,335,61,35,1444,1275,427,83,49,1836,1284,467,111,42,1902,1299,611,87,29,2033,1337,575,58,40,2009,1527,545,63,33,2174,1664,659,113,41,2477,1621,728,117,29,2496,1392,787,136,31,2341,624,508,99,29,1251,279,288,28,30,626,154,206,24,34,411,13863,6708,1037,450,22058,0,0,0,0,0,5,8,0,4,14,6,3,0,0,14,13,5,4,0,19,9,10,0,0,21,8,0,6,3,18,6,11,0,0,18,13,0,4,0,27,15,7,0,0,22,11,5,4,0,20,4,0,0,0,9,0,0,0,0,0
50903,0,0,0,0,3,0,3,0,0,5,0,4,0,0,0,0,5,0,0,0,3,4,4,0,5,0,0,0,0,0,8,5,3,0,17,0,7,0,0,0,7,4,9,0,15,8,9,0,0,6,5,0,0,0,8,6,6,0,0,8,3,9,0,0,10,36,40,10,6,90,158,170,21,26,375,450,157,35,14,666,644,158,57,18,879,645,197,73,30,946,764,287,66,28,1154,750,233,54,13,1046,810,247,50,20,1136,920,272,80,16,1288,804,298,86,9,1207,684,275,92,13,1063,329,202,47,9,590,144,129,22,9,308,95,104,8,8,214,7200,2749,697,224,10864,0,3,0,0,3,0,0,0,0,4,3,0,0,0,5,5,6,0,6,4,6,3,0,0,12,0,4,0,0,3,7,0,0,0,10,5,0,0,0,7,3,4,0,0,11,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7
51001,0,3,0,0,3,4,3,0,0,11,0,3,0,0,5,4,7,0,0,6,0,5,0,0,10,4,4,0,0,8,0,0,0,0,5,5,7,0,0,11,0,0,4,0,7,3,5,0,0,14,5,4,0,0,9,0,4,0,0,4,3,0,0,0,8,44,45,8,3,105,219,369,28,27,635,730,254,41,30,1057,1299,319,68,65,1751,1392,405,141,48,1981,1292,385,87,32,1793,1064,358,77,35,1530,1082,261,63,33,1433,1152,274,71,28,1531,989,246,76,30,1339,714,244,69,30,1049,323,184,37,3,547,96,67,10,5,176,26,35,3,3,63,10373,3392,772,368,14909,0,4,0,0,9,4,5,0,4,11,8,0,0,9,13,10,0,0,3,17,7,0,4,0,8,10,9,0,7,26,13,4,0,0,18,19,3,0,0,24,6,0,0,0,8,3,0,0,0,10,4,0,0,0,5,0,0,0,0,6
51002,0,0,0,0,0,0,0,0,0,0,8,3,0,0,7,4,4,0,0,13,6,5,0,0,13,11,3,0,0,9,11,0,0,0,11,3,3,6,0,10,13,5,4,0,17,4,3,8,0,14,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,61,25,21,3,112,255,315,25,25,621,1247,211,139,62,1659,2541,306,259,83,3194,3120,456,435,96,4105,3057,423,415,97,3986,2537,335,316,72,3260,2412,253,341,51,3060,2239,237,362,47,2882,1873,175,302,41,2387,1166,153,226,29,1571,386,62,95,13,549,74,26,6,3,119,20,0,5,0,30,20924,2959,2920,627,27429,5,0,0,0,0,7,0,0,5,14,15,4,0,4,20,18,3,0,3,29,17,0,4,4,27,23,0,3,6,34,21,6,0,0,26,12,0,0,3,18,21,4,0,3,25,12,0,0,3,17,0,0,0,0,6,0,0,0,0,0
51003,4,4,0,0,9,5,7,0,0,6,6,3,3,0,14,0,4,0,0,4,3,4,0,0,6,12,3,3,0,18,4,0,6,0,13,3,4,6,0,14,8,3,8,0,17,0,4,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,48,35,29,0,112,269,448,40,28,793,1208,211,104,47,1565,2188,323,261,77,2846,2786,537,422,90,3833,3020,600,384,81,4082,2598,418,334,45,3393,2593,376,316,46,3334,2325,271,344,47,2984,1861,213,322,50,2444,1155,169,219,18,1570,387,55,81,4,530,77,25,14,0,113,12,13,0,0,31,20474,3662,2845,535,27509,3,7,0,4,7,7,6,0,0,17,8,0,0,3,15,18,0,5,0,22,17,3,0,0,18,26,0,0,0,29,21,3,0,0,30,24,0,0,3,23,9,0,4,0,16,13,3,0,0,16,0,0,3,0,4,0,0,0,0,0
51101,0,8,0,0,3,0,9,0,0,7,0,0,0,0,3,0,3,0,0,9,0,4,0,0,5,4,0,0,0,4,0,8,0,0,11,3,4,4,0,13,4,6,3,0,5,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,23,40,9,3,76,176,224,23,18,444,409,127,26,20,574,498,148,46,16,707,449,225,57,18,749,493,224,32,20,766,488,195,43,10,737,586,194,35,19,838,631,201,48,9,888,524,213,56,13,806,395,181,55,10,650,162,117,27,4,309,44,57,6,0,103,44,37,7,3,89,4891,2141,466,166,7665,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,6,4,0,0,13,3,5,0,0,7,0,0,0,0,0,3,0,0,0,4,0,3,0,5,10,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
51102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,6,3,0,0,0,3,0,3,0,0,3,0,0,0,0,5,0,6,0,0,4,0,0,0,0,4,15,22,0,0,40,74,119,12,13,214,224,101,21,11,357,363,119,20,17,516,338,129,29,8,509,304,141,32,17,497,322,93,5,7,439,345,112,15,14,490,348,105,25,12,491,314,113,20,9,456,241,112,25,8,390,114,50,11,3,178,31,33,3,3,71,15,9,0,4,30,3034,1243,219,126,4621,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,5,0,0,0,4,4,4,0,0,6,0,0,0,0,0,6,0,0,0,10,7,3,0,0,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
51103,0,9,0,0,10,4,9,0,0,12,0,9,0,0,12,6,7,5,0,14,4,0,0,0,4,10,5,0,0,15,5,3,4,0,16,9,0,3,0,13,6,5,5,0,18,8,3,0,0,13,5,9,0,0,10,6,0,0,0,9,5,0,5,0,12,69,69,21,5,162,463,529,48,22,1059,1700,306,144,86,2236,2422,382,231,85,3118,2452,522,248,70,3297,2446,518,191,69,3218,2129,409,164,63,2759,2177,362,194,42,2774,2090,368,192,52,2694,1841,357,181,50,2433,1276,311,129,33,1756,465,172,41,7,698,100,73,6,5,184,25,29,0,0,61,19598,4329,1777,580,26278,0,0,0,0,6,12,0,0,4,16,13,3,0,0,17,16,6,0,0,21,18,3,4,9,29,13,10,0,0,24,20,3,0,0,28,17,5,0,0,24,16,6,0,0,21,12,0,0,0,19,3,0,0,0,3,0,0,0,0,3
51104,6,17,0,0,22,10,13,0,0,23,3,0,4,0,12,7,11,0,0,15,6,9,3,0,14,13,7,0,0,19,8,9,0,0,17,3,10,6,0,14,6,6,4,0,19,7,20,0,0,33,3,10,0,0,13,0,10,0,0,13,3,11,0,4,19,79,125,20,6,226,451,1009,64,37,1554,1270,577,109,43,1995,1693,520,166,55,2436,1725,619,200,52,2589,1752,682,147,36,2624,1779,633,127,49,2590,1916,691,147,45,2797,2004,733,146,58,2942,1801,720,183,43,2753,1341,708,156,20,2225,571,417,80,19,1080,181,198,14,3,398,86,119,14,23,238,16564,7620,1554,480,26217,3,10,0,0,7,3,0,0,3,8,5,3,0,4,15,9,0,0,0,11,12,4,0,0,15,9,9,0,0,18,12,5,0,3,20,6,3,3,0,14,20,7,0,3,22,9,10,4,0,16,8,5,0,0,9,0,3,0,0,6
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,44,7,0,7,52,75,5,9,0,88,121,11,26,9,165,162,10,45,3,220,138,7,36,0,181,151,11,34,0,196,160,12,43,4,223,115,6,27,3,149,51,5,8,5,61,8,0,9,0,25,0,0,0,0,7,0,0,0,0,0,1036,76,234,27,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
