POW_SA3_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
50702,11,11,3,0,30,27,23,3,0,49,27,104,13,0,146,0,8,0,0,12,79,169,17,0,266,15,63,3,0,78,39,168,25,0,233,20,100,45,0,158,17,31,11,0,60,11,17,4,0,37,25,40,0,0,69,38,40,9,0,83,180,222,23,0,423,15,23,10,0,39,6,4,0,0,18,18,19,7,0,48,50,112,15,0,172,26,26,3,0,55,25,81,8,0,114,49,66,18,0,133,691,1335,205,4,2231,6,6,0,0,19,11,0,0,0,9,74,41,0,0,121,3,0,0,0,4,183,40,0,0,229,19,3,0,0,17,103,55,5,0,167,65,62,8,0,139,42,9,0,0,52,34,6,0,0,39,25,9,0,0,40,29,8,3,0,35,269,45,0,0,318,61,11,0,0,80,16,0,0,0,12,91,12,3,0,107,284,52,3,0,330,161,16,0,0,171,175,44,0,0,216
50703,0,15,0,0,14,3,17,0,0,21,17,32,15,0,59,5,0,6,0,9,44,73,12,0,126,0,0,6,0,11,9,28,0,0,36,3,20,5,0,29,21,20,3,0,49,0,0,0,0,4,7,0,0,0,7,0,18,0,0,18,17,17,0,0,33,4,7,4,0,18,0,4,0,0,5,5,0,0,0,8,14,15,6,0,32,4,4,0,0,5,6,21,0,0,32,20,14,3,0,34,173,308,50,0,534,10,0,0,0,15,9,0,0,0,9,42,13,0,4,48,0,6,0,0,10,144,51,0,0,194,0,4,0,0,3,32,12,0,0,44,6,14,0,0,27,63,5,0,0,71,7,0,0,0,10,4,0,0,0,4,3,4,0,0,7,54,3,0,0,59,69,13,0,0,78,3,0,0,0,4,22,3,0,0,27,47,3,0,0,56,13,0,0,0,18,88,15,0,0,103
50704,7,10,0,0,14,37,27,3,0,71,25,62,3,0,96,4,5,0,0,7,146,220,24,0,393,15,40,0,0,52,62,120,34,0,216,16,110,24,0,145,41,25,6,0,76,16,11,0,0,31,65,65,0,0,130,60,87,3,0,150,270,261,14,0,538,33,39,5,0,76,7,10,0,0,22,41,40,8,0,91,87,248,32,0,364,16,22,6,0,50,55,121,4,0,181,74,64,11,0,147,1075,1591,181,8,2851,9,7,0,0,15,28,3,0,0,31,77,10,0,0,85,4,10,0,0,8,287,56,0,0,350,26,0,0,0,23,95,60,8,0,170,28,53,0,0,80,99,4,0,0,112,32,0,0,0,29,62,20,4,0,86,44,18,0,0,61,378,60,0,0,439,132,18,0,0,152,7,8,0,0,10,203,23,0,0,230,437,112,9,0,558,73,11,0,0,84,270,75,0,0,351
50705,9,14,0,0,20,8,4,5,0,12,24,54,3,0,84,0,10,0,0,8,103,205,15,0,328,9,19,3,0,30,37,93,26,0,159,8,62,20,0,87,37,40,4,0,79,8,10,0,0,18,23,17,0,0,43,13,39,4,0,59,91,68,4,0,165,26,28,3,0,58,9,4,5,0,14,6,17,0,0,28,49,77,17,0,148,6,21,0,0,32,38,95,7,0,135,33,64,6,0,103,529,945,129,0,1608,6,8,0,0,17,7,3,0,0,7,85,35,0,0,117,0,4,0,0,4,378,110,0,0,490,12,9,0,0,19,100,39,3,0,143,37,53,0,0,96,104,10,0,0,116,17,0,0,0,17,19,6,0,0,17,21,3,0,0,24,196,24,0,0,216,187,18,0,0,206,12,0,7,0,11,120,26,0,0,154,314,42,5,0,355,58,12,0,0,67,368,62,0,0,429
50901,132,382,11,8,530,0,0,0,0,6,19,54,19,4,93,4,5,0,0,6,54,148,17,0,214,5,20,6,0,37,5,104,15,0,125,18,66,23,0,104,27,38,3,0,72,3,5,0,0,6,6,24,0,0,33,5,34,3,0,44,41,81,7,0,125,10,15,0,0,25,3,0,0,0,6,4,10,0,0,7,31,47,9,0,89,6,4,0,0,14,27,56,0,0,87,15,34,0,0,57,415,1127,115,12,1669,549,503,3,13,1064,4,0,0,0,4,76,43,4,0,126,6,5,0,0,7,288,120,0,4,408,7,21,0,0,27,63,89,4,0,155,69,82,4,0,152,59,38,0,3,109,5,4,0,0,12,19,4,0,0,25,10,12,0,0,24,174,48,3,0,231,98,23,0,0,122,10,0,0,0,11,72,3,0,0,75,190,22,10,0,223,49,5,0,0,54,136,80,0,0,214
50902,331,639,17,10,1001,11,20,4,0,33,24,40,23,0,80,0,0,0,0,5,73,131,5,4,209,10,14,6,0,36,19,95,9,0,124,7,52,4,0,64,35,73,4,0,109,0,3,0,0,10,9,13,3,0,23,6,17,0,0,27,34,30,7,0,70,9,14,0,0,25,5,0,0,0,9,8,8,0,0,13,12,25,7,0,43,6,5,0,0,11,31,59,6,0,89,33,38,4,0,76,665,1276,89,9,2042,643,471,8,25,1137,18,6,0,0,22,58,31,0,5,94,4,3,0,0,5,194,68,0,4,263,15,13,0,0,24,57,54,3,0,109,43,39,0,0,83,73,49,0,0,121,7,3,0,0,11,13,3,0,0,13,14,6,0,0,15,83,12,0,0,89,77,11,0,0,89,3,4,0,0,5,34,5,0,0,41,81,14,0,0,97,19,7,0,0,27,127,42,0,0,168
50903,152,398,4,0,559,4,6,0,0,12,5,21,0,0,28,0,0,0,0,0,16,39,0,0,59,12,12,0,0,25,13,51,0,0,59,9,24,3,0,34,9,31,4,0,45,0,0,0,0,0,0,11,0,0,14,0,0,0,0,3,8,9,0,0,15,3,3,0,0,7,0,0,4,0,5,0,0,0,0,0,3,10,0,0,13,0,6,0,0,6,16,36,0,0,55,5,17,0,0,20,262,672,13,6,953,336,432,0,5,768,3,3,0,0,7,18,8,0,0,24,4,0,0,0,7,71,26,0,0,97,12,4,0,0,19,9,37,0,0,45,14,23,0,0,38,39,20,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,5,0,0,34,23,3,0,0,25,0,0,0,0,0,12,0,0,0,17,24,3,0,0,23,3,0,0,0,4,59,14,0,0,67
51001,6,29,8,0,44,11,4,0,0,13,11,17,5,0,28,5,4,0,0,8,46,124,5,0,172,5,3,0,0,7,15,50,6,0,77,11,38,17,0,70,21,30,3,0,58,0,4,0,0,11,0,3,0,0,9,0,13,0,0,17,12,22,0,0,41,10,26,12,0,50,0,4,5,0,9,0,0,0,0,6,5,16,0,0,23,9,0,0,0,10,11,50,0,0,65,14,22,3,0,34,188,482,67,10,752,16,22,3,0,37,6,3,0,0,8,14,9,0,0,16,0,0,0,0,0,69,31,0,0,97,7,0,0,0,8,28,20,3,0,56,23,21,0,0,43,29,9,0,0,42,4,0,0,0,4,3,0,0,0,3,7,0,0,0,7,61,14,0,0,70,34,18,0,0,46,0,0,0,0,0,18,4,0,0,23,52,9,3,0,63,26,13,0,0,38,44,20,0,0,63
51002,0,0,0,0,9,45,22,18,0,90,8,7,0,0,15,0,3,0,0,3,35,69,7,0,109,4,7,4,0,14,0,23,0,0,23,3,15,8,0,24,32,27,20,0,78,0,0,0,0,0,0,0,0,0,0,3,7,0,0,16,3,13,0,0,15,3,6,4,0,19,0,0,0,0,3,3,3,0,0,5,9,13,0,0,20,0,0,0,0,0,13,17,0,0,35,9,10,6,0,24,187,248,64,0,498,6,5,0,0,7,45,5,3,0,51,4,0,0,0,3,0,0,0,0,0,32,11,0,0,36,0,0,0,0,4,5,9,0,0,12,6,3,0,0,10,37,10,0,0,50,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,4,0,0,23,27,5,0,0,26,4,0,0,0,4,7,0,0,0,7,29,4,0,0,36,0,0,0,0,0,51,3,0,0,54
51003,4,12,0,0,17,44,27,11,0,77,13,12,0,0,28,0,5,0,0,3,39,73,13,0,124,0,3,0,0,11,0,21,0,0,21,4,20,10,0,37,33,32,7,0,74,0,0,0,0,3,0,3,0,0,3,0,13,0,0,15,12,18,0,0,35,3,12,11,0,31,0,0,0,0,5,0,4,0,0,6,11,14,0,0,25,0,3,0,0,3,13,35,0,0,42,12,15,5,0,30,200,322,59,5,581,9,13,0,0,19,29,3,0,0,30,9,0,0,0,11,0,0,0,0,0,59,13,0,0,65,3,0,0,0,0,12,9,0,0,20,16,9,0,0,30,18,9,0,0,30,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,24,0,0,0,21,24,8,0,0,35,0,0,0,0,0,11,3,0,0,15,35,3,0,6,41,9,0,0,0,7,61,11,0,0,68
51101,46,173,9,0,222,0,4,0,0,6,5,8,0,0,13,0,0,0,0,4,17,46,0,0,56,5,8,3,0,13,0,37,10,0,46,3,30,6,0,41,7,14,3,0,19,5,0,0,0,5,3,10,0,0,18,3,6,0,0,5,5,18,3,0,30,5,5,0,0,9,0,3,0,0,3,0,0,0,0,0,10,17,0,0,27,0,4,0,0,4,4,27,0,0,31,6,13,0,0,22,121,422,33,6,575,142,174,0,3,324,6,0,0,0,6,18,12,0,0,31,0,0,0,0,0,62,29,0,0,96,0,7,0,0,8,15,21,4,0,35,12,24,0,0,35,29,12,0,0,36,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,20,8,0,0,31,21,5,0,0,24,0,0,0,0,0,17,3,0,0,21,24,13,0,0,28,4,0,0,0,4,27,27,0,0,60
51102,17,45,0,0,64,0,0,0,0,0,3,7,0,0,13,0,3,0,0,3,14,55,0,0,71,0,6,0,0,6,10,26,8,0,42,5,23,11,0,38,12,29,0,0,38,0,0,0,0,0,0,0,0,0,5,7,9,0,0,14,3,0,0,0,8,0,20,0,0,18,0,0,0,0,0,3,9,0,0,7,0,8,0,0,9,4,4,0,0,4,0,13,0,0,22,3,13,0,0,18,87,266,33,3,385,81,55,0,3,143,0,0,0,0,0,8,9,0,0,15,4,0,0,0,4,36,15,0,0,47,0,0,0,0,0,13,21,0,0,27,17,21,5,0,38,8,8,0,0,15,5,0,0,0,5,0,0,0,0,0,0,4,0,0,9,18,4,0,0,21,17,11,0,0,24,0,0,0,0,0,4,0,0,0,3,9,0,0,0,8,3,3,0,0,11,20,6,0,0,28
51103,0,6,0,0,12,63,87,29,0,177,12,37,6,0,47,0,6,0,0,11,30,110,18,0,160,9,14,0,0,20,14,49,6,0,64,7,34,4,0,44,23,29,0,0,52,4,0,0,0,5,0,10,0,0,8,0,17,4,0,21,20,43,0,0,67,13,9,7,0,26,0,3,0,0,3,5,9,3,0,13,11,21,4,0,36,0,0,0,0,0,22,65,11,0,95,17,26,0,0,39,247,562,92,0,909,6,5,0,4,15,56,4,0,0,65,11,16,0,0,22,0,0,0,0,4,66,29,0,0,101,0,3,0,0,0,20,14,5,0,39,13,27,0,0,41,45,11,0,0,54,5,0,0,0,5,0,0,0,0,0,10,4,3,0,9,27,6,0,0,27,23,7,0,0,34,0,0,0,0,0,10,6,0,0,13,43,0,0,0,46,18,0,0,0,16,55,32,0,0,81
51104,93,317,3,3,416,29,17,6,0,48,18,43,8,0,61,5,0,0,0,8,49,144,16,0,218,7,16,3,0,19,15,102,12,0,132,14,49,25,0,86,29,62,3,0,97,0,3,0,0,6,11,19,0,0,25,3,19,3,0,24,31,65,4,0,103,10,27,6,0,39,3,8,0,0,12,9,12,0,0,18,12,58,6,0,78,0,6,0,0,6,22,66,3,0,87,16,27,9,0,52,376,1056,113,6,1539,189,219,0,5,418,17,0,0,0,23,42,28,0,0,70,7,0,0,0,6,180,98,0,0,274,3,7,0,0,9,67,54,0,0,122,39,46,4,0,95,63,24,0,0,89,7,0,0,0,3,6,3,0,0,9,9,6,0,0,17,64,14,0,0,79,87,20,0,0,107,4,0,0,0,4,37,10,0,0,46,133,21,5,0,162,27,7,0,0,35,141,56,0,0,200
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,77,88,7,6,180,88,43,7,0,134,71,26,4,0,92,22,20,0,0,39,1349,1121,22,9,2502,26,16,9,0,51,45,29,5,0,80,25,21,21,0,62,373,86,29,0,491,79,18,0,0,94,49,20,3,0,69,65,14,0,0,84,229,94,4,0,326,225,126,4,4,358,21,15,0,0,39,55,27,4,0,88,93,36,4,0,140,29,20,0,0,51,178,72,3,0,251,131,81,3,0,219,3219,1973,140,19,5347,281,83,3,5,382,104,4,0,0,111,196,21,0,0,223,47,8,0,0,47,5586,1022,4,25,6631,73,4,0,0,79,227,8,4,0,236,217,12,5,0,236,1722,55,28,5,1804,101,5,0,0,108,56,6,0,0,65,92,13,0,0,105,659,38,0,0,703,2644,206,0,15,2863,48,4,5,0,53,779,23,0,0,797,739,43,0,3,786,368,8,0,0,374,1151,55,0,3,1206
