POW_SA3_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
50502,14,90,98,72,77,13,0,361,0,16,43,78,67,54,9,0,261,3,6,30,51,24,24,12,0,156,0,13,36,40,35,21,11,0,154,0,3,0,3,7,8,0,0,23,0,0,0,9,3,4,0,0,23,0,5,6,6,4,4,0,0,24,154,374,702,687,587,582,175,12,3270,24,10,6,6,0,10,5,0,56,420,32,27,21,21,21,12,3,548,199,72,42,44,46,56,16,0,476,67,86,58,56,51,59,27,6,400,58,103,102,89,77,71,32,3,537,44,143,143,110,125,128,44,10,738,33,94,187,157,143,126,59,7,817,28,107,272,215,221,148,55,8,1058,10,62,218,196,191,154,42,10,886,7,32,124,93,93,91,19,0,462,0,12,69,72,70,46,12,4,285,0,6,38,44,38,24,7,0,154,0,6,53,47,45,28,8,0,181,0,0,9,4,9,7,3,0,30,0,0,7
50503,18,94,121,113,112,26,0,484,4,17,55,97,108,84,15,0,384,0,3,39,59,90,63,15,0,267,0,12,54,64,53,41,6,0,235,0,0,5,19,8,3,0,0,39,0,0,8,15,0,12,3,0,37,0,3,8,5,8,5,5,0,31,211,368,758,828,872,742,220,15,4004,16,4,9,4,7,7,3,0,51,499,22,18,17,15,17,6,6,600,257,72,37,38,43,35,17,5,492,107,89,62,58,70,46,23,5,453,65,86,79,74,70,62,22,4,455,75,117,105,114,149,112,33,3,702,55,127,133,141,142,125,29,8,755,41,128,273,194,192,127,24,5,971,25,89,183,148,161,136,26,4,762,8,32,108,94,86,60,13,0,407,3,21,79,80,53,41,6,0,282,0,12,50,46,34,19,5,0,166,6,13,45,41,45,23,6,0,173,0,0,5,8,4,3,0,0,24,0,0,9
50601,0,48,34,37,41,14,0,187,0,7,31,16,27,31,5,0,106,0,4,12,24,20,18,13,0,90,0,0,18,22,20,20,0,0,85,0,0,7,6,3,0,0,0,18,0,0,0,3,0,3,0,0,10,0,0,0,0,4,3,0,0,12,64,93,281,275,244,247,72,8,1289,9,0,0,4,3,3,0,0,23,204,3,3,8,9,3,6,0,241,111,32,6,18,25,19,8,0,213,36,32,28,29,34,17,4,0,188,24,26,24,23,35,28,14,0,173,20,45,51,36,54,53,18,0,282,13,37,49,51,41,47,20,0,257,13,47,64,61,68,52,17,3,326,10,23,44,59,50,42,8,4,245,0,4,38,21,32,25,3,0,126,0,3,14,15,20,16,6,0,70,0,3,3,10,5,6,4,0,33,0,0,11,8,9,8,0,0,33,0,0,5,4,0,0,0,0,9,0,0,4
50602,43,247,221,183,182,34,0,921,4,22,167,208,159,140,25,0,726,0,15,123,141,122,84,14,0,504,0,34,233,289,217,133,24,0,933,0,3,38,42,43,29,0,0,168,0,0,27,47,22,20,4,0,118,0,6,11,8,21,19,0,0,59,163,601,1790,1743,1361,1198,300,26,7180,17,0,5,3,0,7,0,0,36,243,25,22,12,10,7,6,0,323,136,79,32,23,31,12,10,0,332,53,97,55,48,38,34,15,4,345,42,73,91,48,67,50,27,3,402,46,108,162,92,98,80,31,0,619,35,100,167,107,104,87,26,4,633,29,111,191,164,141,150,29,0,819,26,60,179,198,138,119,36,5,751,5,31,121,83,75,63,18,4,407,0,25,79,58,56,46,13,0,280,0,13,46,43,32,29,5,0,178,0,20,63,65,46,26,0,0,229,0,4,12,15,9,8,0,0,46,0,0,11
50603,62,294,286,241,192,38,4,1129,3,17,184,174,202,155,32,0,769,0,21,93,132,120,97,20,0,486,0,20,132,150,153,107,19,0,599,0,3,22,39,16,14,3,0,100,0,4,12,30,17,7,0,0,68,0,5,9,6,17,6,0,0,48,334,838,2066,1811,1675,1386,339,22,8472,13,8,8,0,5,8,0,0,51,292,46,32,28,22,23,9,0,452,162,91,46,40,31,41,12,5,414,81,81,71,54,42,42,22,0,385,44,114,100,79,72,61,35,3,514,66,150,162,112,99,97,31,0,711,46,132,199,132,166,133,42,10,856,45,161,321,236,217,154,48,0,1177,29,102,267,197,214,151,24,3,986,6,32,131,111,94,73,18,5,478,3,24,84,75,76,51,10,0,317,0,28,47,42,53,20,6,0,202,4,14,66,66,35,28,0,0,215,0,0,10,7,9,5,0,0,33,0,6,5
50604,21,81,87,67,85,16,0,360,0,9,56,52,52,60,17,0,251,0,3,30,32,36,35,4,0,137,0,9,32,39,32,40,3,0,150,0,4,0,7,4,3,0,0,17,0,0,4,7,6,0,0,0,17,0,0,0,3,3,4,3,0,17,109,190,524,529,438,447,130,8,2375,10,4,6,3,10,7,0,0,33,217,8,3,8,11,12,6,0,266,106,33,23,28,13,9,5,0,218,36,36,32,27,36,37,14,5,223,29,29,35,29,35,36,16,0,214,29,53,55,49,47,54,26,8,313,28,38,71,75,78,60,25,0,372,11,52,80,65,84,63,16,4,379,7,41,84,69,70,44,15,0,329,8,24,50,40,40,43,4,0,200,5,7,26,28,29,15,0,0,115,0,3,11,20,14,8,4,0,58,0,9,12,11,10,4,0,0,41,0,0,0,3,0,0,0,0,15,0,0,0
50605,16,69,76,94,74,19,0,343,0,6,35,53,54,69,20,0,241,0,5,38,34,42,33,5,0,168,0,4,33,48,40,41,8,0,180,0,0,6,6,7,6,3,0,25,0,0,0,7,3,0,0,0,14,0,0,5,4,4,7,4,0,24,64,150,425,442,443,418,127,8,2075,8,3,0,4,3,0,0,0,20,122,3,0,0,3,0,0,0,139,80,28,7,10,11,16,7,4,147,21,19,12,7,17,13,3,0,95,21,26,11,22,16,21,11,4,120,12,27,40,17,34,40,13,0,194,11,33,37,32,27,30,13,0,193,11,40,52,28,45,33,13,0,227,5,19,45,57,40,29,5,5,205,4,17,24,31,32,22,4,0,127,0,4,11,29,16,15,0,0,86,0,5,15,13,10,10,0,0,50,0,0,16,18,9,3,0,0,50,0,0,0,8,5,4,0,0,14,0,0,0
50606,5,11,18,22,17,11,0,81,0,6,9,10,19,13,4,0,58,0,0,4,4,15,6,7,0,41,0,0,4,9,10,6,0,0,36,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,6,26,24,83,88,113,116,42,3,493,9,0,0,6,0,0,0,0,13,80,4,0,4,0,0,0,0,87,36,7,3,7,4,8,3,0,61,15,9,7,14,11,13,5,5,69,5,11,11,10,12,8,7,0,69,8,22,11,17,13,11,8,0,88,10,26,30,28,21,22,3,6,141,20,20,37,30,22,20,8,0,155,3,17,32,25,24,19,3,0,119,0,3,21,16,7,10,0,0,64,0,0,11,4,10,4,0,0,27,0,0,5,3,4,6,4,0,21,0,4,3,3,0,5,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0
50607,3,3,3,6,7,0,0,22,0,0,3,10,0,5,0,0,23,0,0,6,0,0,0,0,0,11,0,0,8,5,3,7,3,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,12,16,52,39,44,35,12,0,209,6,3,0,0,4,0,0,0,10,61,9,0,5,0,0,0,0,82,41,25,6,8,6,6,3,0,97,22,16,12,10,6,5,0,0,72,5,14,28,12,6,4,3,0,76,0,21,24,27,20,25,7,3,134,0,18,21,22,27,21,8,3,120,0,12,32,28,21,21,13,0,124,3,4,21,25,15,13,5,0,94,0,0,4,5,18,12,5,0,42,0,0,4,9,4,8,0,0,25,0,0,7,9,5,3,0,0,19,0,0,3,3,5,0,0,0,16,0,0,0,3,0,4,0,0,6,0,0,0
50701,42,169,136,135,129,29,0,639,0,25,99,117,117,91,21,0,477,0,7,57,90,93,67,9,0,324,0,9,81,125,100,73,12,0,403,0,4,15,15,20,19,3,0,68,0,0,9,15,12,16,0,0,57,0,0,9,5,3,0,4,0,30,210,525,964,937,897,835,205,20,4591,11,4,5,5,3,12,7,0,46,285,18,11,11,7,12,3,0,346,152,52,18,16,18,20,12,0,291,68,50,30,42,43,27,12,4,275,49,71,61,43,38,42,17,7,331,58,77,85,72,99,77,29,6,502,43,110,120,110,102,89,21,0,598,32,120,199,135,118,111,17,0,736,20,93,190,139,137,89,18,5,694,9,39,87,94,73,61,12,3,376,0,23,55,66,51,28,6,0,236,0,6,48,52,43,26,10,0,182,4,8,57,74,50,34,8,0,231,0,3,8,11,6,6,0,0,35,0,0,0
50702,4,50,53,51,53,10,0,221,0,4,33,33,42,52,10,0,170,0,3,26,34,31,33,3,0,132,0,6,19,56,56,37,4,0,173,0,0,0,0,10,4,0,0,11,0,0,0,4,0,3,5,0,7,0,4,3,0,0,4,0,0,14,64,123,282,314,320,319,86,0,1509,5,0,3,3,3,0,0,0,17,146,11,7,8,6,3,5,6,189,73,35,13,14,13,15,6,0,160,29,43,22,23,28,30,8,3,187,31,50,26,17,34,29,11,3,206,21,62,65,54,42,27,16,3,293,11,53,75,67,51,55,11,3,325,20,47,84,56,54,60,13,4,339,7,38,74,64,59,48,9,0,301,3,13,59,39,37,28,0,0,178,0,5,18,29,33,28,4,0,122,0,8,21,13,29,19,8,0,96,0,7,39,53,93,43,9,0,241,0,0,5,3,9,14,3,0,33,0,0,0
50703,20,67,56,76,63,15,0,306,0,16,58,61,75,75,9,0,299,0,10,56,60,75,72,4,0,285,0,12,92,135,173,156,15,0,585,0,5,9,22,35,24,0,0,98,0,0,3,6,9,10,0,0,45,0,0,0,5,6,10,3,0,21,47,148,452,491,591,540,106,4,2382,4,0,3,0,0,4,0,0,13,68,0,3,0,3,0,3,0,83,42,21,3,10,18,7,0,0,102,14,18,16,20,14,14,6,0,107,18,13,9,22,20,17,5,0,102,25,24,26,32,30,12,10,4,165,20,25,42,52,60,28,15,0,242,9,36,62,57,73,27,7,0,280,13,37,58,47,53,48,14,0,271,5,28,49,50,44,25,10,0,215,0,13,49,47,30,24,0,0,168,4,9,48,35,32,14,0,0,148,0,8,59,53,35,32,3,0,190,0,0,7,11,9,0,0,0,21,0,0,6
50704,8,32,38,64,43,17,0,190,0,3,23,22,38,31,12,0,133,0,0,18,22,15,12,6,0,76,0,6,35,26,34,26,8,0,118,0,0,6,9,7,7,0,0,36,0,4,4,3,11,4,0,0,23,0,3,3,11,0,3,0,0,17,78,143,290,273,301,282,90,5,1469,6,0,4,0,3,0,0,0,24,324,26,10,4,0,4,4,0,380,124,62,24,11,22,23,10,0,274,48,75,36,19,31,39,15,4,270,31,49,35,34,33,35,18,3,246,30,76,60,42,49,55,16,7,341,12,65,69,78,64,99,25,9,419,8,54,144,102,124,105,26,4,555,4,34,99,125,115,101,24,0,502,0,9,40,35,34,40,10,0,178,3,3,35,33,21,23,8,0,121,0,6,6,11,15,9,0,0,50,4,0,13,17,15,8,4,0,60,0,0,0,7,5,4,0,0,14,0,0,0
50705,3,33,47,50,55,9,0,204,0,8,28,48,39,41,10,0,171,3,0,19,35,31,34,10,0,137,0,0,53,66,66,49,7,0,238,0,0,5,11,11,7,0,0,37,0,0,0,9,3,0,0,0,15,0,3,5,0,3,4,4,0,15,108,134,302,355,349,351,96,8,1710,14,4,0,7,5,8,0,0,40,358,15,8,11,7,10,4,0,421,202,51,31,29,25,23,14,0,368,84,42,27,44,34,33,15,9,282,50,59,49,41,42,57,21,0,313,39,73,53,63,84,66,27,3,415,22,67,56,73,87,71,24,0,399,16,38,105,77,85,76,16,5,424,19,31,82,69,77,74,15,4,368,8,14,45,36,32,21,3,0,158,0,4,31,25,30,21,4,0,119,0,3,8,18,14,14,0,0,63,0,0,20,27,21,11,0,0,87,0,0,0,0,3,0,0,0,8,0,0,4
50901,15,46,25,63,60,12,0,231,3,6,28,36,50,36,12,0,168,0,4,27,15,29,27,7,0,111,0,3,14,26,37,34,3,0,122,0,0,0,4,0,6,0,0,11,0,0,3,4,8,0,5,3,30,0,0,0,0,11,11,0,0,24,40,103,237,251,350,419,142,12,1550,18,3,10,0,4,9,4,0,45,181,3,12,5,12,7,9,3,240,75,13,17,25,24,32,16,6,211,25,29,23,31,29,56,17,9,215,37,27,39,46,40,57,28,7,273,31,39,66,57,73,62,40,12,383,33,76,85,95,92,107,30,0,519,40,96,134,100,107,94,22,5,598,20,53,126,95,101,113,24,3,528,3,21,46,62,49,48,13,0,243,0,5,21,42,47,20,8,0,146,0,8,9,18,19,6,3,0,69,0,0,11,12,7,10,10,0,53,0,0,3,3,0,5,0,0,13,0,5,0
50902,15,39,44,54,63,29,0,254,3,14,51,33,78,57,25,0,268,0,11,43,43,57,78,10,4,242,0,20,93,106,165,135,20,0,543,0,0,15,21,17,17,3,0,69,0,0,9,13,15,12,6,0,50,0,0,5,3,7,7,3,0,27,53,139,358,357,529,618,220,19,2289,20,3,9,7,10,10,5,0,51,93,10,14,11,8,10,5,0,148,38,18,19,21,22,30,16,0,175,27,11,15,31,27,48,17,8,187,17,18,30,21,41,46,24,3,203,35,23,72,56,61,68,21,4,340,28,58,100,50,57,75,19,0,394,23,81,159,80,96,79,29,8,556,19,58,111,75,89,89,22,3,467,4,34,65,58,62,46,13,4,292,0,14,53,21,22,31,11,0,156,0,5,22,20,17,9,7,0,94,0,10,29,19,23,21,5,0,96,0,0,0,4,4,4,0,0,21,0,0,3
50903,14,25,20,35,26,7,0,134,0,19,41,32,41,49,12,0,198,3,16,50,55,72,55,11,0,260,0,14,92,158,181,134,13,0,591,0,0,0,27,26,21,0,0,78,0,0,0,5,18,6,4,0,35,0,0,0,4,3,4,0,0,20,35,102,258,369,433,402,88,12,1703,8,6,0,0,0,0,0,0,12,31,0,0,5,6,6,3,0,55,7,3,8,13,11,12,4,4,59,12,7,3,7,8,15,8,4,67,6,4,7,8,20,17,11,4,76,8,15,18,24,26,21,15,9,135,9,18,24,16,21,22,11,4,131,10,30,37,23,35,39,9,0,180,4,21,53,36,39,30,5,0,196,8,14,28,20,18,18,7,0,110,0,10,25,23,18,15,9,0,106,0,7,16,14,15,13,3,0,65,0,3,21,22,14,8,0,0,67,0,0,0,3,4,4,0,0,12,0,0,0
51001,3,19,15,15,21,9,0,91,0,4,9,14,22,38,6,0,90,0,3,14,21,27,17,7,0,99,0,11,42,47,56,37,11,0,209,0,0,11,11,18,4,0,0,46,0,0,0,11,18,7,0,0,34,0,0,4,10,0,4,3,0,26,14,50,156,171,206,190,79,0,863,4,0,0,0,0,0,0,0,12,53,0,6,0,0,0,0,0,59,18,0,9,10,4,14,4,0,64,9,15,15,13,16,16,0,0,77,8,11,16,11,8,11,10,3,74,13,10,22,22,15,16,3,0,107,23,22,43,26,30,25,6,3,177,23,36,86,32,29,27,15,0,253,11,43,74,42,40,45,14,0,272,0,29,52,30,29,19,3,0,173,4,9,33,16,18,10,5,0,93,3,4,21,14,14,13,3,0,67,0,6,29,20,17,10,4,0,90,0,0,5,4,4,0,0,0,16,0,3,3
51002,23,85,74,84,71,22,0,359,3,43,173,134,180,146,19,0,706,6,70,236,223,256,156,26,0,969,9,138,672,763,821,560,89,5,3048,0,17,149,259,249,193,30,0,904,0,4,77,155,184,154,31,0,608,0,3,13,13,16,16,3,0,69,50,337,1512,1715,1900,1395,247,6,7152,0,0,3,0,7,0,0,0,13,32,0,3,0,0,0,0,0,41,30,3,11,8,0,8,0,0,54,6,9,12,8,9,3,0,0,45,10,7,14,8,6,0,0,0,48,15,9,24,19,18,9,5,0,96,5,13,35,26,23,14,4,0,118,8,22,54,29,20,17,3,0,154,17,41,85,57,57,30,7,0,289,16,72,99,63,69,66,13,0,405,6,63,88,60,36,39,3,0,297,8,33,80,53,43,25,9,0,237,5,46,179,150,103,79,4,0,557,0,0,27,48,32,25,0,0,133,0,4,20
51003,24,43,61,75,75,21,0,296,6,31,103,121,125,101,17,0,505,3,43,114,152,160,136,30,0,636,7,100,496,691,677,512,67,0,2551,0,19,115,194,225,160,25,0,732,0,5,70,137,140,93,14,0,458,0,0,12,4,12,18,7,0,52,55,249,1033,1427,1491,1170,209,4,5634,6,0,4,4,0,3,0,0,22,71,0,4,5,0,0,3,0,80,32,4,10,10,11,3,3,0,72,7,11,14,14,10,0,0,0,63,9,12,4,14,8,5,0,0,51,6,3,14,19,25,9,5,0,82,3,16,33,27,31,13,0,0,126,8,28,46,26,36,26,4,0,178,14,47,86,59,53,41,4,0,303,12,58,108,58,76,63,15,0,389,5,44,86,63,64,57,8,0,330,3,24,94,66,42,33,7,0,273,8,59,220,203,156,82,10,0,734,5,8,43,51,37,15,0,0,158,5,3,32
51101,8,25,20,25,28,13,0,123,0,11,28,15,49,34,0,0,143,0,12,22,25,33,29,6,0,138,0,12,53,64,54,64,10,0,266,0,0,8,8,7,10,0,0,26,0,0,5,3,0,4,0,0,12,0,0,0,0,0,5,0,0,9,33,87,189,173,207,248,66,3,995,4,0,0,0,4,5,0,0,14,45,0,0,3,3,6,0,0,62,12,0,10,8,3,7,3,0,44,10,0,10,10,9,10,4,3,58,3,5,12,4,10,14,7,0,56,11,14,11,12,22,20,6,0,94,10,14,9,23,28,21,0,0,106,3,13,26,26,15,13,6,0,103,4,13,31,27,25,17,4,0,118,5,10,20,22,17,9,3,0,87,3,4,13,10,11,13,0,0,61,3,4,15,6,10,11,0,0,45,0,3,19,14,16,17,0,0,70,0,0,4,3,0,4,0,0,11,0,0,4
51102,0,6,9,10,5,0,0,25,0,3,8,9,8,3,4,0,36,0,0,4,9,14,11,0,0,36,0,0,16,24,21,13,3,0,75,0,0,3,3,5,0,0,0,7,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,4,8,10,54,66,68,76,23,0,309,0,0,0,0,0,0,0,0,12,11,0,0,3,4,3,0,0,20,7,6,0,7,4,8,0,0,27,4,4,5,4,4,12,5,0,40,4,0,4,6,5,8,0,0,31,4,14,15,11,20,10,9,0,79,15,25,47,6,18,14,0,0,119,7,16,51,18,30,17,4,0,141,0,5,40,20,17,22,5,0,110,7,0,8,3,8,8,3,0,43,0,0,7,5,9,12,0,0,39,0,0,5,0,0,0,0,0,13,0,0,0,6,6,9,0,0,27,0,0,0,3,3,0,0,0,3,0,0,0
51103,45,80,78,91,84,13,0,399,17,86,152,127,134,124,29,0,657,8,91,255,199,210,159,32,0,953,10,143,658,658,603,437,80,0,2596,0,14,101,162,136,81,14,0,508,0,4,71,144,120,37,8,0,384,0,7,12,9,16,11,6,0,72,89,461,1435,1488,1422,1069,236,3,6204,5,0,4,0,3,4,0,0,21,71,0,10,6,3,4,4,3,96,28,8,13,12,4,12,4,0,85,13,10,15,12,15,11,8,0,94,19,4,17,14,23,23,3,0,109,8,14,27,34,30,28,15,0,163,6,31,36,24,38,32,5,0,177,18,27,36,34,47,44,3,0,214,10,40,68,46,57,76,23,0,325,16,40,64,51,40,46,6,0,261,9,39,81,43,28,40,3,0,241,4,43,76,44,27,26,3,0,218,7,40,75,62,33,32,3,0,258,0,6,18,12,10,4,4,0,51,0,0,5
51104,17,50,46,52,87,20,0,272,7,33,72,66,87,92,16,0,375,3,30,105,111,114,118,24,0,500,7,51,219,180,267,203,33,0,976,0,11,47,66,53,34,7,0,220,0,8,26,50,45,18,6,0,155,4,5,3,6,3,7,3,0,36,75,220,631,629,796,779,194,6,3327,13,3,0,0,4,7,5,0,37,135,4,0,5,0,8,8,0,165,72,16,8,17,10,19,12,0,169,20,20,23,26,27,41,21,3,171,30,32,25,32,32,44,20,4,214,26,25,43,35,52,58,21,4,266,25,53,48,41,64,58,21,5,322,19,57,68,73,75,76,13,0,380,4,31,82,73,72,77,22,3,375,6,28,57,44,53,40,12,4,247,4,27,57,35,45,33,3,0,206,3,22,44,29,18,21,0,0,133,4,21,48,41,33,25,4,0,174,0,6,5,9,8,3,0,0,25,0,0,5
59797,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,6,0,0,0,4,3,0,0,0,15,0,0,5,11,16,12,0,0,46,0,0,4,12,7,8,0,0,33,0,0,10,17,22,9,0,0,62,0,0,0,0,0,0,0,0,0,4,7,26,49,55,30,8,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,7,4,0,3,0,0,18,0,0,4,0,3,0,0,0,5,0,4,0,7,3,3,0,0,16,0,3,3,8,3,4,0,0,18,0,0,23,37,27,9,0,0,107,0,0,3,12,8,3,0,0,34,0,0,6
59999,37,140,131,145,136,38,0,634,3,41,158,124,142,152,41,3,667,5,47,159,133,131,146,32,0,660,0,88,376,369,357,277,62,0,1539,0,7,72,98,97,59,15,0,348,0,3,53,92,66,52,5,0,274,0,6,15,10,18,27,12,0,87,100,529,1718,1581,1595,1509,511,36,7579,28,13,13,17,18,13,11,0,121,143,32,30,48,48,54,29,3,386,63,74,87,98,123,122,42,12,621,45,60,108,135,161,154,47,8,712,50,76,124,133,157,184,86,9,826,62,88,172,195,231,256,82,13,1092,64,105,173,209,240,233,91,9,1132,51,144,249,251,262,234,66,9,1264,36,137,344,285,307,243,72,4,1429,14,94,208,216,216,180,47,4,977,15,59,191,180,196,147,25,0,808,11,47,153,152,124,84,16,0,595,3,53,206,192,172,120,18,0,769,0,12,31,55,26,18,7,0,155,0,3,27
