POW_SA3_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
50502,930,1602,1533,658,1147,495,323,411,79,7179,1015,1647,1346,356,695,360,243,261,62,5974,781,1362,840,164,367,223,141,133,51,4057,1926,2672,1023,153,475,339,133,148,73,6943,614,558,153,23,107,77,20,32,25,1605,1274,982,165,20,146,163,23,24,31,2824,55,75,89,52,43,45,23,33,46,464,9091,13146,10622,8223,8500,8330,3071,6209,709,67896,0,0,5,0,0,0,0,0,16,26,0,0,0,6,0,3,0,0,13,21,0,0,0,6,3,4,0,8,15,39,0,0,0,3,0,0,3,8,26,47,0,0,0,3,0,0,0,7,17,33,0,0,3,6,7,3,3,3,26,53,4,0,6,4,3,3,0,4,18,50,3,4,14,10,6,8,18,9,38,110,4,9,11,6,0,5,4,8,39,91,0,3,21,5,3,0,3,4,32,73,4,8,3,5,3,0,0,0,16,43,3,3,3,0,0,4,0,0,12,28
50503,650,612,1269,325,599,266,451,390,60,4625,632,715,1070,180,417,201,354,268,42,3881,542,621,686,88,194,114,240,165,26,2672,991,1005,757,76,216,165,219,168,37,3649,303,179,153,13,45,37,39,24,17,805,524,335,109,12,59,62,37,24,8,1167,50,45,97,45,37,40,20,53,38,424,5821,5447,9315,5701,5212,5215,3830,6032,491,47065,0,0,5,0,0,0,0,0,11,19,0,0,0,7,0,0,0,0,6,14,0,0,3,4,0,0,0,0,4,11,5,0,0,4,0,0,0,4,14,24,0,5,0,4,0,0,0,4,15,31,0,0,0,5,0,0,3,4,9,24,0,3,3,3,4,0,5,5,23,51,4,3,7,0,3,0,9,12,27,65,0,4,9,5,0,0,3,8,31,64,0,4,7,0,3,0,5,0,12,32,0,4,6,0,0,0,5,5,11,28,0,0,6,0,0,0,0,0,3,16
50601,218,312,336,153,151,97,169,103,15,1544,200,372,317,70,98,44,100,60,9,1270,137,290,177,37,53,27,82,29,6,832,253,445,206,35,68,36,73,30,13,1160,87,70,45,0,13,6,16,4,0,239,88,152,30,0,29,14,10,8,10,339,7,19,23,22,9,20,5,14,13,124,1722,2525,2769,2353,1628,2294,1210,2001,166,16663,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,4,11,0,0,0,3,0,0,0,0,7,16,0,0,0,5,0,0,0,4,8,14,0,0,0,8,0,0,0,8,17,21,0,0,0,3,0,0,0,0,5,19,0,0,11,0,0,0,4,3,10,22,0,0,0,3,0,0,5,3,12,29,0,5,3,0,0,0,3,5,7,19,0,7,3,3,3,0,0,0,3,29,0,0,0,0,0,0,0,0,5,11
50602,760,1148,1055,915,1289,419,885,387,77,6940,761,1294,1016,604,880,287,704,274,62,5875,703,1028,770,285,441,164,498,179,47,4108,1883,2488,1493,377,578,235,925,221,76,8270,730,706,445,43,135,45,168,46,21,2338,1577,1069,406,50,140,81,114,36,31,3511,47,52,74,38,33,36,55,36,38,404,8259,10203,8533,8849,7717,5044,6995,5331,683,61609,0,0,0,0,0,0,0,5,19,25,0,0,5,0,0,4,0,5,12,20,0,3,0,4,0,0,0,3,11,28,0,0,0,5,5,0,0,5,15,33,0,0,4,3,0,0,0,10,15,29,0,0,5,0,0,4,0,6,28,49,0,5,8,3,0,3,0,4,19,52,7,6,12,8,0,4,9,9,36,85,0,9,14,10,3,0,4,5,33,77,0,4,5,0,8,0,4,0,24,48,4,4,4,0,0,0,4,0,14,36,3,3,8,0,0,0,0,0,4,30
50603,738,905,1508,320,1177,454,1094,444,98,6743,928,985,1321,223,733,354,749,299,67,5666,754,732,899,87,342,217,472,188,48,3740,1867,1392,1422,97,442,321,593,201,77,6406,543,306,285,3,77,68,90,33,13,1421,1074,451,185,5,95,79,68,20,11,1992,45,48,74,30,43,35,42,30,50,405,7882,7106,10468,4648,7629,6218,8267,6474,757,59448,0,0,0,0,4,0,0,0,12,18,0,0,0,0,0,0,0,4,25,33,0,0,5,5,0,3,0,0,9,25,0,0,7,5,0,0,0,6,20,40,0,0,5,3,0,3,3,8,12,34,0,0,4,7,4,0,8,6,20,51,0,0,3,6,5,0,3,10,35,69,3,3,12,4,6,3,6,9,41,89,0,4,19,4,0,0,13,12,46,98,3,0,11,6,4,0,8,3,20,61,4,7,9,6,4,0,5,3,25,54,0,5,0,0,0,0,0,0,12,25
50604,274,368,549,199,300,154,331,179,21,2381,300,395,446,135,162,100,239,106,16,1895,208,281,276,54,75,54,134,51,23,1159,457,422,350,45,106,75,152,39,12,1654,132,89,72,3,25,21,18,15,4,372,206,177,42,0,25,15,19,3,13,509,13,11,35,15,23,20,13,25,20,179,2541,2964,4180,3094,2443,2763,2290,2600,239,23113,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,4,9,11,0,0,0,0,0,4,0,0,11,16,0,0,6,0,0,0,3,3,6,24,0,0,4,0,0,0,5,5,11,24,0,5,4,3,0,0,0,3,8,24,0,0,5,3,0,0,3,7,21,38,0,0,8,5,0,0,0,4,15,37,0,7,4,0,0,0,6,0,3,26,0,7,6,0,0,0,0,0,3,15,0,4,0,0,0,0,3,0,5,14
50605,153,202,316,68,279,74,338,115,23,1565,160,206,313,43,171,41,236,86,15,1279,142,201,253,17,110,48,168,50,9,995,359,328,344,22,84,56,178,50,16,1438,119,84,52,3,23,10,26,14,0,330,203,113,38,0,24,30,14,5,9,441,14,11,16,13,12,5,25,3,16,119,1749,1742,2567,1490,1875,1261,2043,1569,155,14448,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,4,10,0,0,0,4,0,0,0,0,5,9,0,0,0,0,0,0,0,0,10,13,0,0,3,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,5,17,0,0,0,6,0,0,0,0,3,10,0,0,0,3,0,0,3,0,4,13,0,0,4,0,0,0,0,5,9,25,0,0,0,0,0,0,0,4,6,17,0,4,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,3,0
50606,54,69,112,31,38,10,80,52,3,457,75,66,120,16,38,5,58,28,4,407,40,64,48,13,23,4,41,21,0,261,76,86,73,8,17,6,36,15,3,327,31,20,17,0,3,7,9,4,0,76,41,29,25,0,3,5,4,4,3,116,8,3,19,5,0,7,9,7,4,55,697,589,978,733,529,481,480,881,64,5435,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,16,0,0,0,0,0,0,0,5,0,7,0,0,4,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
50607,130,337,178,110,147,76,16,42,12,1045,142,401,114,71,127,42,18,23,16,958,117,335,62,31,70,29,11,19,7,678,270,723,85,23,82,47,30,18,6,1289,104,176,22,5,25,19,3,6,0,363,241,319,25,3,33,30,3,4,15,669,5,14,4,3,5,6,5,8,6,47,1426,3433,1211,2246,1450,984,195,873,133,11951,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,9,0,0,0,0,3,0,0,3,4,16,0,0,3,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,6,16,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,11
50701,532,716,1376,221,767,207,606,361,58,4857,551,776,1304,173,533,159,458,219,62,4229,530,679,1024,66,258,94,308,175,43,3179,1318,1318,1460,82,421,137,388,224,77,5435,479,293,252,13,97,29,68,35,14,1277,791,406,181,30,106,45,59,14,17,1644,32,35,76,37,29,29,26,28,33,329,5657,6088,9790,4112,5363,3963,4440,4713,532,44652,0,0,0,0,0,0,0,0,17,20,0,0,0,3,0,0,0,5,12,20,0,0,0,6,0,0,0,0,11,20,0,3,0,3,0,0,0,6,10,22,0,0,4,0,0,0,0,0,14,23,0,0,9,0,0,0,0,0,18,31,0,5,0,3,0,4,7,3,20,38,3,0,5,3,7,0,8,9,19,54,0,4,12,0,0,0,6,5,26,47,3,3,4,0,7,0,7,0,10,40,0,3,5,0,0,0,0,0,17,28,0,0,0,4,0,0,0,0,6,21
