POW_SA3_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
50502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,7,3,4,8,3,12,3,0,8,43,34,15,12,19,52,43,86,0,3,250,58,21,43,35,74,92,57,0,3,386,502,152,162,221,439,410,275,5,31,2194,100,15,43,50,97,54,24,0,5,381,853,189,292,346,720,792,269,6,31,3501,266,55,65,99,177,154,87,4,9,920,831,175,277,423,781,675,457,0,35,3651,242,92,106,234,555,549,531,7,39,2351,180,55,69,103,196,189,226,3,7,1025,142,34,44,54,99,81,40,0,9,504,219,40,62,69,108,56,26,0,4,585,175,39,24,50,86,62,28,0,3,460,641,162,245,332,491,423,276,9,28,2609,239,56,88,113,251,269,356,0,14,1386,581,121,146,211,324,223,73,4,18,1703,842,180,237,287,422,359,175,0,16,2513
50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,3,11,6,0,6,35,169,60,28,47,74,68,137,20,15,612,97,29,37,36,109,74,40,0,12,435,484,154,156,262,505,399,180,4,22,2168,59,11,16,28,44,35,18,0,4,205,758,190,249,411,894,740,202,5,38,3495,157,47,53,84,150,127,61,0,7,692,516,140,195,371,747,530,210,0,20,2737,141,56,67,204,638,466,255,3,29,1851,232,61,78,86,205,125,103,0,13,901,18,0,4,20,24,34,17,0,0,120,66,11,13,35,79,43,20,0,6,280,54,11,16,31,66,28,7,0,0,215,231,61,83,139,250,185,113,6,7,1066,151,39,57,83,181,155,98,3,7,762,203,38,62,94,183,97,53,0,8,739,643,165,236,373,610,443,149,3,12,2631
50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,13,36,5,4,6,14,15,25,0,0,112,19,8,3,9,21,17,11,0,7,91,102,22,19,29,69,56,34,0,0,333,29,0,3,8,5,8,0,0,0,51,153,24,43,56,141,132,46,0,5,595,48,12,13,24,52,40,9,0,0,194,222,38,47,111,205,126,94,0,7,845,53,16,24,58,202,134,94,4,10,598,99,16,21,33,126,86,54,0,6,444,13,0,3,8,17,11,4,0,0,56,27,6,8,8,19,14,9,0,0,76,38,4,9,5,13,6,0,0,0,71,70,11,19,29,47,56,18,0,4,250,64,15,16,17,68,46,47,0,5,269,133,27,23,42,70,70,15,0,0,383,356,62,96,139,214,166,67,0,8,1104
50602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,7,6,0,0,0,8,3,6,0,4,29,11,0,0,9,9,12,8,0,0,56,386,102,146,263,470,364,176,5,18,1934,280,76,81,117,299,264,150,0,5,1288,45,7,6,22,61,38,16,0,0,191,456,107,155,232,490,485,201,5,27,2162,260,70,69,118,301,266,131,9,7,1227,489,117,159,290,659,538,434,4,26,2712,249,94,94,197,578,590,756,3,32,2593,996,257,351,449,1091,775,596,11,51,4570,42,9,21,28,51,51,43,0,0,243,99,21,29,43,69,64,31,0,6,359,116,30,27,46,111,112,48,0,3,487,328,91,115,206,387,361,218,0,16,1722,213,58,76,146,246,283,351,3,19,1399,357,73,90,106,227,183,113,0,11,1160,252,72,90,102,191,145,92,4,9,949
50603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,8,7,6,9,0,8,38,32,4,4,7,33,31,37,0,0,148,261,66,77,125,275,203,115,5,7,1140,934,204,262,363,1010,769,425,3,44,4011,128,21,34,55,97,78,40,0,3,455,489,93,153,233,549,475,228,0,26,2248,601,96,139,202,525,390,249,4,18,2227,539,134,135,314,720,603,458,4,32,2936,162,49,62,120,449,428,524,3,17,1811,521,114,168,253,632,552,525,4,32,2798,31,3,10,26,56,33,33,0,0,200,77,12,28,32,66,27,18,0,4,263,114,29,30,46,106,86,55,0,0,462,306,75,99,168,302,292,181,3,8,1435,142,30,46,83,171,166,226,3,4,867,320,61,75,105,189,130,61,0,9,948,940,250,314,426,670,574,375,15,12,3577
50604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,7,15,0,5,0,7,0,6,0,4,38,49,13,12,29,53,55,18,0,0,240,169,35,35,44,151,116,76,0,8,627,6,5,5,8,18,8,4,0,0,46,269,57,65,99,256,244,79,3,12,1087,67,6,16,21,63,59,25,0,0,265,276,63,83,135,269,257,178,3,15,1272,72,17,32,56,321,221,161,0,12,897,162,36,52,68,232,169,124,0,9,849,6,0,0,0,13,15,12,0,0,50,40,10,15,6,24,13,8,0,0,111,68,8,6,18,40,29,8,0,0,181,119,37,47,74,140,119,65,0,3,604,89,14,20,29,72,78,75,0,6,382,274,59,73,74,163,117,50,0,8,821,495,86,117,185,285,181,77,0,9,1436
50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,4,7,5,9,7,7,0,0,75,45,8,13,11,78,32,5,0,0,195,145,40,38,73,184,122,46,0,0,651,23,6,6,13,14,16,3,0,0,80,140,27,34,38,87,99,40,0,5,471,61,11,17,24,67,50,25,0,0,251,141,23,19,48,103,73,65,0,3,480,49,11,23,33,103,89,50,0,9,363,230,43,66,85,199,167,117,0,12,916,9,0,0,0,8,0,0,0,0,30,27,4,0,5,24,9,6,0,0,77,39,3,7,5,10,13,9,0,0,93,101,11,18,29,47,23,8,0,0,240,56,9,12,20,43,30,27,0,3,201,48,3,7,14,27,13,8,0,0,124,198,30,40,58,90,73,22,0,6,510
50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,6,5,16,21,24,27,3,3,154,10,4,0,5,8,3,0,0,0,33,36,5,4,8,28,14,14,0,0,105,0,0,0,4,0,0,0,0,0,5,77,14,23,26,41,40,18,0,8,243,12,3,0,4,7,3,3,0,0,28,41,8,10,14,44,28,17,0,0,162,17,3,7,22,67,39,29,0,3,180,18,0,6,7,36,8,9,0,0,88,4,0,0,0,0,0,0,0,0,3,5,0,3,0,3,4,0,0,0,11,7,0,0,0,0,7,0,0,0,16,26,4,7,11,19,10,8,0,0,81,17,0,11,6,9,9,11,0,0,64,65,11,6,18,24,34,3,0,0,168,81,16,18,31,45,53,17,0,0,262
50607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,3,4,0,5,4,0,0,0,33,43,7,16,34,48,30,20,0,0,198,17,0,4,6,8,11,4,0,0,54,6,0,0,0,8,0,0,0,0,7,77,13,12,28,42,58,18,0,4,266,6,8,6,4,6,4,0,0,0,31,67,3,18,21,63,56,69,0,0,298,68,16,31,63,184,185,230,0,10,789,19,3,6,4,10,10,22,0,0,76,12,5,0,3,3,5,0,0,0,29,51,16,19,23,27,24,6,0,0,166,57,3,11,17,25,17,3,0,0,148,224,40,65,79,128,103,79,0,5,725,38,8,10,10,33,44,36,0,5,190,151,24,35,41,62,50,31,0,3,389,213,46,57,83,141,103,67,0,5,713
50701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,3,12,0,0,4,34,46,0,4,5,22,13,10,0,0,103,119,34,47,69,180,146,101,4,16,713,670,160,149,273,782,682,323,5,29,3072,145,38,58,72,199,152,49,0,7,713,544,113,146,248,650,546,212,3,23,2485,245,61,60,97,210,183,84,0,9,945,383,95,102,152,411,326,217,0,17,1707,103,27,56,79,323,293,205,0,12,1092,288,55,83,104,206,177,116,4,14,1042,8,4,4,5,16,7,8,0,0,56,52,6,18,23,42,52,10,0,0,206,84,13,19,21,42,35,9,0,3,229,242,69,75,120,231,222,125,0,7,1090,101,33,38,34,135,123,102,0,5,562,216,48,61,65,119,106,47,0,12,675,381,58,116,137,232,186,79,0,8,1201
50702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,17,22,4,0,7,10,9,8,0,0,62,32,10,10,9,39,22,8,0,0,122,154,33,57,71,159,177,112,3,3,776,13,3,4,5,8,14,6,0,0,49,140,27,35,64,107,113,66,0,10,553,74,10,15,14,46,38,20,0,0,218,215,42,42,87,162,126,103,0,12,784,181,54,87,147,310,359,442,3,19,1595,220,59,55,81,163,137,74,4,6,791,28,3,6,11,18,16,5,0,0,91,35,4,16,11,13,15,10,0,0,105,61,10,12,11,16,23,4,0,0,134,207,60,44,83,136,97,68,6,4,700,64,17,16,16,60,61,69,0,3,304,209,40,65,60,113,86,28,0,5,615,312,72,68,78,141,133,54,3,9,873
