POW_SA3_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
50502,3,13,9,4,4,0,0,0,10,49,0,8,18,4,8,0,0,0,19,64,0,10,19,9,12,5,0,0,20,71,5,8,13,8,37,24,8,8,19,137,3,8,9,8,46,33,5,7,19,154,0,3,4,10,41,32,5,16,22,133,4,5,0,5,37,28,3,13,9,103,4,6,4,3,17,26,3,17,3,86,7,8,5,0,20,19,19,29,6,110,0,0,6,0,3,10,0,8,4,27,0,4,3,9,0,6,0,11,7,36,0,3,4,0,7,22,4,4,135,183,44,139,103,61,233,208,53,122,334,1294,63,171,54,24,33,34,11,28,38,455,146,2079,92,16,15,17,6,15,23,2409,112,2076,348,46,31,35,3,20,36,2713,115,1673,534,113,87,73,14,33,38,2681,117,1586,1084,188,140,123,24,43,44,3349,195,1511,2003,498,396,300,56,114,83,5154,217,1003,1857,1066,1159,618,145,213,96,6374
50503,0,11,0,6,4,0,0,0,10,30,0,6,11,4,8,3,4,0,7,40,0,8,16,5,11,10,0,4,16,66,3,4,15,0,13,17,10,8,18,97,0,10,10,0,22,20,4,3,23,97,4,0,3,5,19,16,10,8,3,74,4,4,3,0,10,17,5,9,6,53,0,3,3,0,3,13,5,10,0,39,0,0,5,0,0,17,5,13,17,62,0,4,0,0,4,5,0,8,0,19,0,3,0,0,0,0,0,9,6,17,5,3,3,3,10,9,0,9,111,141,30,89,69,28,109,125,39,84,243,827,38,134,44,26,23,51,7,46,18,395,115,1938,95,10,13,14,3,12,25,2224,70,1602,296,61,44,29,15,20,29,2166,68,1311,503,89,82,76,16,42,43,2224,82,993,784,175,143,139,26,57,45,2449,128,965,1630,484,379,290,55,116,40,4093,142,608,1339,810,1021,584,116,248,61,4926
50601,0,3,0,0,0,0,0,6,3,9,0,0,10,0,4,4,0,0,10,27,0,0,3,0,3,0,0,0,8,19,3,0,0,0,3,9,0,3,4,29,0,3,0,0,9,9,0,0,9,34,0,0,0,4,7,6,0,3,7,29,0,0,0,3,3,3,0,3,6,24,0,0,0,0,4,0,0,0,0,8,0,0,0,0,3,5,4,7,6,21,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,3,0,13,0,0,0,0,8,0,0,3,44,55,8,39,25,11,53,53,13,19,111,330,18,54,19,6,8,10,3,7,8,141,50,762,38,12,6,11,0,3,17,889,43,746,128,39,14,9,3,4,8,1007,34,566,182,32,22,32,6,10,13,900,43,438,349,87,37,54,14,24,18,1064,59,441,637,226,120,102,28,49,31,1693,79,279,535,350,376,199,27,75,28,1949
50602,3,7,4,0,0,0,0,0,14,31,5,21,22,0,9,0,0,3,17,80,0,4,16,9,14,0,0,4,20,65,3,9,12,12,27,10,6,8,24,102,4,4,10,12,34,29,10,13,27,141,0,10,3,8,24,29,9,10,15,111,3,3,0,0,17,33,6,15,8,82,6,0,0,0,10,10,7,18,4,59,6,0,0,5,20,29,9,26,9,101,0,0,0,0,3,4,3,4,0,21,4,3,0,0,5,6,0,17,6,40,7,3,0,0,8,15,0,10,127,169,47,117,81,48,175,171,48,136,326,1136,64,63,26,3,18,31,10,29,29,273,110,1232,59,17,12,16,0,10,30,1490,92,1306,204,30,17,28,7,14,26,1726,74,1098,411,81,48,37,9,27,39,1819,99,1024,725,115,93,82,27,34,33,2230,139,1043,1421,394,279,223,35,89,59,3682,181,690,1378,713,825,480,96,161,84,4600
50603,0,14,6,0,0,0,0,0,9,38,5,12,23,0,5,4,0,0,12,62,3,6,10,6,23,6,0,5,24,87,4,10,10,7,41,31,4,8,28,134,9,12,6,4,49,45,4,17,24,171,9,0,4,8,22,28,13,10,26,124,3,0,3,3,24,26,10,25,16,101,0,0,0,4,17,20,11,11,8,79,6,0,4,0,18,18,8,34,9,100,0,0,0,0,0,5,0,11,0,23,0,3,0,0,6,0,0,11,0,21,0,5,0,4,8,16,0,5,143,175,53,123,89,39,209,202,57,146,333,1247,35,107,29,16,30,23,6,37,26,315,89,1455,128,27,12,15,3,14,24,1766,72,1614,254,44,31,31,11,18,33,2098,75,1231,478,73,72,70,21,34,52,2105,66,1128,910,164,127,121,18,42,48,2630,118,1175,1528,449,369,286,62,117,54,4153,153,701,1388,795,1126,640,131,186,87,5205
50604,0,3,0,0,0,0,0,0,4,17,0,5,3,0,3,0,0,0,3,25,0,0,0,0,9,0,0,0,4,17,0,4,9,6,0,5,0,0,13,41,4,0,5,0,15,11,4,4,9,59,0,3,0,0,11,5,0,5,3,35,0,0,0,0,3,4,0,0,5,25,0,0,4,0,0,11,0,7,3,28,0,0,0,0,10,10,0,5,6,27,0,0,0,0,0,0,0,4,0,9,0,0,3,0,0,0,0,0,0,13,0,0,0,3,3,6,0,0,48,72,19,43,33,21,65,65,15,36,126,432,26,65,11,7,16,23,5,20,15,199,50,824,47,10,8,6,0,7,16,959,46,761,134,25,19,14,0,11,23,1038,36,679,239,47,49,28,3,33,25,1143,40,532,473,77,78,65,12,35,26,1338,70,545,790,237,206,149,33,66,41,2140,78,354,689,429,607,319,65,118,29,2694
50605,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,10,0,0,0,0,8,4,0,0,4,22,0,0,0,0,9,6,0,3,6,31,0,0,0,0,5,13,0,6,4,31,0,0,0,0,3,3,6,4,6,23,0,0,0,0,0,0,0,5,0,10,0,0,0,0,4,7,0,5,6,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,14,0,3,0,0,8,6,0,4,21,47,6,27,12,18,31,38,9,34,80,265,11,38,14,9,7,14,0,18,7,114,36,529,23,6,0,0,5,9,6,612,28,493,81,18,5,10,5,7,16,657,22,318,117,22,15,16,4,16,7,536,20,277,209,41,36,33,5,20,21,672,39,288,425,108,104,62,23,40,20,1104,40,186,340,242,239,182,40,61,25,1351
50606,0,5,0,0,3,0,0,0,5,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,5,0,4,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,9,0,0,0,0,4,0,0,0,4,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,12,17,9,13,3,6,15,12,3,14,32,115,4,25,10,3,3,10,3,20,11,80,22,281,14,0,5,0,0,10,4,338,15,210,46,11,3,0,3,6,5,296,5,166,77,18,7,9,3,12,3,301,21,135,86,32,21,17,5,13,5,333,11,133,170,83,58,40,8,20,14,531,44,92,162,117,130,70,12,31,4,665
50607,0,7,3,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,6,20,0,6,4,0,3,4,0,0,8,19,0,6,7,8,7,0,0,0,0,22,0,0,3,0,4,3,0,3,3,18,0,0,0,0,0,12,0,0,0,15,0,0,4,0,0,6,0,5,0,24,0,0,0,0,5,0,0,7,0,14,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,4,15,0,0,0,0,0,0,0,0,30,32,8,26,29,17,26,36,8,23,61,233,12,28,14,4,0,8,0,7,3,95,28,419,23,0,0,10,0,0,5,490,22,452,53,11,3,8,0,3,12,563,20,334,109,14,8,7,0,5,14,518,19,302,180,38,20,10,3,13,9,596,31,293,394,94,49,30,9,30,16,953,38,254,407,187,176,86,18,33,17,1217
50701,0,10,7,3,0,0,0,0,4,27,0,4,10,0,5,3,0,4,11,33,5,5,12,7,16,7,0,6,6,60,3,0,4,3,25,17,0,5,6,66,3,0,7,13,28,22,3,15,10,103,4,0,0,3,16,33,10,11,6,87,0,3,0,0,12,24,5,24,8,81,0,0,0,0,11,11,13,9,3,53,0,3,0,0,16,33,15,24,8,105,0,0,0,0,0,8,0,3,0,16,0,3,0,0,0,6,0,8,0,22,5,0,0,0,10,3,0,5,89,122,29,64,45,38,149,168,48,119,197,864,32,89,29,18,24,21,10,34,24,279,70,1304,53,14,7,6,0,14,9,1476,61,1195,170,27,23,18,6,19,23,1542,75,902,347,67,49,50,15,24,26,1556,67,789,638,111,101,86,15,51,20,1876,108,770,1127,332,272,252,50,96,49,3067,122,466,952,572,790,503,101,169,67,3739
50702,0,6,4,0,0,6,0,0,3,18,0,0,3,0,0,0,0,0,4,11,0,0,5,0,3,5,0,0,6,27,0,5,6,8,12,5,0,3,4,42,0,9,4,3,17,6,0,5,10,49,0,0,0,0,17,10,0,7,3,39,0,5,4,4,15,7,5,6,0,42,0,0,0,4,9,6,0,3,0,20,0,0,0,0,7,13,0,3,0,31,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,10,5,22,0,4,0,0,0,6,0,3,42,59,18,48,39,29,87,57,10,38,107,435,19,47,20,11,6,16,12,22,17,170,60,771,37,9,6,7,0,5,21,913,41,739,93,17,9,17,0,11,17,942,49,661,225,44,29,30,7,16,13,1076,53,585,377,82,64,56,11,30,18,1278,82,633,772,218,124,111,29,50,21,2040,84,401,761,408,398,214,44,98,33,2446
50703,0,0,0,0,0,0,0,0,4,8,0,0,5,0,3,0,0,0,3,12,0,0,6,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,3,19,3,0,4,0,4,12,0,5,5,40,0,0,0,0,4,8,8,6,7,39,0,5,0,0,9,3,10,3,4,32,0,0,0,0,5,9,0,0,0,23,4,0,0,3,17,19,13,19,0,66,0,0,0,0,4,7,3,8,0,22,0,0,0,0,0,6,0,6,0,11,0,0,3,0,3,6,0,0,25,41,8,22,11,13,58,71,41,55,74,354,12,24,9,4,7,14,4,10,9,83,19,300,23,0,0,5,0,5,4,366,11,279,57,11,9,12,0,9,6,394,25,227,90,21,10,18,4,4,15,416,19,189,155,32,23,17,9,19,12,481,29,192,286,100,88,66,20,22,25,831,46,150,234,206,188,133,28,45,17,1049
50704,0,0,5,0,0,0,0,0,11,21,0,8,10,0,4,0,0,3,13,33,0,13,6,4,4,0,0,0,4,30,0,4,5,10,9,3,0,0,15,50,5,6,10,6,12,14,0,5,20,81,3,6,0,3,11,12,0,3,13,45,0,3,4,5,8,11,5,4,9,45,0,0,0,0,3,5,0,0,4,26,0,0,0,4,5,14,0,18,4,44,0,0,0,0,0,6,0,5,4,21,0,10,4,0,0,8,0,8,4,34,0,4,6,4,5,9,0,6,70,88,17,79,52,40,60,82,16,59,189,594,24,95,30,24,11,18,0,14,27,256,95,1558,40,14,7,12,5,9,15,1751,67,1450,192,26,22,25,4,11,19,1821,76,1131,334,67,28,36,9,16,17,1711,70,964,577,123,74,57,9,25,28,1931,117,972,1098,274,203,136,41,47,45,2934,140,665,1041,587,528,298,46,110,38,3454
50705,0,6,6,0,0,0,0,0,12,25,3,0,8,0,5,0,0,3,3,34,0,0,4,3,3,5,0,5,5,27,5,0,0,11,15,11,4,6,8,57,0,0,0,0,24,18,0,3,11,63,0,0,0,5,7,17,10,11,3,46,5,0,3,0,9,12,0,3,3,32,0,0,0,0,8,8,0,7,0,27,0,0,0,0,7,8,3,8,10,41,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,10,0,16,5,3,0,0,0,4,3,4,61,84,31,51,38,27,69,94,19,59,140,528,40,115,21,17,14,17,4,23,17,270,79,1422,75,13,5,20,3,16,22,1650,64,1229,241,26,12,15,5,16,22,1628,77,883,353,54,46,40,9,26,19,1502,72,715,614,125,80,57,14,44,25,1753,129,699,1075,346,253,156,23,70,41,2788,144,511,917,597,593,278,65,111,46,3253
50901,0,3,4,0,4,0,0,0,5,24,0,4,13,0,0,3,0,0,10,30,0,0,9,9,4,6,0,4,6,37,5,0,0,3,10,5,4,4,16,51,7,0,3,0,11,16,6,4,11,62,4,0,0,3,8,11,8,3,8,36,6,0,0,0,0,3,0,5,4,20,0,0,0,5,4,0,0,0,0,16,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,10,8,0,3,0,0,0,0,3,24,36,46,44,32,20,43,56,16,34,111,411,25,67,33,16,15,39,10,73,20,292,52,650,43,6,3,13,4,31,17,830,38,594,102,23,9,25,11,43,20,870,62,493,173,52,26,52,15,44,24,941,65,484,302,94,82,87,25,82,39,1260,115,567,662,212,195,171,50,132,38,2144,127,401,616,404,431,298,99,197,39,2614
50902,0,4,0,0,0,0,0,0,6,18,0,0,7,0,0,3,0,7,9,28,4,5,5,0,8,4,0,0,5,32,3,5,5,0,8,6,0,5,12,46,3,4,0,0,11,4,5,11,16,53,11,0,0,0,3,4,4,7,5,38,3,0,0,0,0,4,0,4,3,24,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,8,5,32,0,0,0,0,0,4,0,5,0,12,0,5,0,0,0,0,0,3,0,14,0,5,9,0,3,0,0,0,38,54,35,35,28,14,38,43,19,63,124,402,30,63,35,12,11,35,15,125,13,342,34,380,34,10,12,17,5,42,18,548,37,387,74,20,11,26,12,60,18,647,49,367,135,45,37,48,15,74,20,789,54,357,234,74,58,59,13,88,26,961,82,376,478,151,157,158,41,197,30,1668,94,227,412,259,299,245,68,210,34,1846
50903,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,4,0,0,5,0,8,6,8,4,3,25,3,0,3,3,0,3,0,4,3,24,0,5,0,0,0,4,0,5,0,18,0,0,0,0,6,3,0,0,0,18,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,23,35,16,10,13,6,12,40,13,34,71,200,14,30,8,3,6,16,0,57,10,139,18,112,12,3,8,8,0,20,18,189,9,127,29,0,0,19,8,33,8,232,21,127,41,15,10,16,9,33,6,273,17,127,92,35,12,28,11,55,9,387,36,141,172,69,44,69,22,98,14,683,36,89,171,97,123,116,36,114,17,799
51001,0,0,0,0,3,0,0,0,0,11,0,0,0,0,5,0,0,0,7,21,0,0,0,0,3,5,0,0,5,18,3,3,0,3,8,5,0,3,8,38,0,0,0,0,5,8,4,3,16,37,0,0,0,0,13,4,3,0,0,24,0,3,0,0,0,9,0,6,9,21,0,0,0,0,4,3,0,4,3,15,7,0,6,0,0,10,4,6,6,33,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,5,7,0,3,0,0,4,0,0,4,62,76,29,18,13,11,48,47,14,47,153,367,11,18,6,3,5,12,3,21,13,87,15,205,9,3,4,3,0,14,10,262,19,139,56,20,24,20,3,19,21,326,14,123,59,33,26,31,8,29,19,337,5,119,89,37,42,32,3,31,0,369,35,135,178,105,85,70,12,62,16,705,39,108,168,124,195,119,31,110,20,913
51002,0,4,9,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,4,3,16,3,3,0,5,6,0,0,3,11,32,0,4,0,0,0,3,0,5,11,29,10,0,0,0,5,11,0,17,19,53,5,9,0,0,5,5,0,17,8,44,4,0,0,0,0,7,4,18,3,35,5,0,0,0,4,10,9,59,15,108,7,0,0,0,0,0,10,32,3,56,9,0,0,0,0,0,5,47,4,70,5,6,0,0,9,0,0,9,56,81,50,38,13,12,29,46,35,202,156,595,21,20,7,3,3,0,0,20,13,98,16,125,13,4,0,3,0,11,15,185,17,167,29,17,20,3,0,8,7,267,14,80,33,9,12,7,0,20,12,187,15,84,49,12,18,15,0,18,4,214,33,86,117,34,35,31,12,45,24,412,36,57,103,75,85,56,23,88,16,533
51003,0,0,0,0,0,0,0,0,4,11,4,7,4,0,4,0,0,0,7,13,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,6,0,0,5,18,0,0,0,0,3,4,5,14,7,39,0,0,0,0,0,7,3,8,9,32,5,0,0,5,3,9,3,16,3,47,0,5,0,0,0,3,0,19,4,31,12,5,0,0,8,12,11,86,17,156,3,4,4,0,0,5,8,43,4,71,9,5,0,0,0,10,6,57,8,105,5,0,0,0,0,0,0,4,43,55,44,37,11,10,27,63,43,258,120,616,30,30,5,4,7,3,7,21,10,119,32,276,13,3,4,4,0,14,11,355,24,192,42,9,10,3,0,11,3,291,12,118,55,9,13,12,6,15,9,247,28,85,63,19,14,11,4,20,12,257,32,125,114,70,33,33,10,39,16,477,36,91,153,107,90,68,23,70,10,658
51101,0,3,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,3,5,11,0,0,0,0,0,5,0,0,0,10,0,0,0,4,5,5,0,4,4,18,4,0,4,0,0,3,0,4,4,19,3,0,0,0,0,6,4,3,0,19,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,0,0,6,0,10,0,0,0,0,3,0,0,8,9,23,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,4,0,12,0,5,5,0,0,0,0,3,8,20,13,19,10,5,16,28,3,42,52,188,3,18,7,8,3,16,5,39,0,101,15,147,9,0,0,4,5,8,11,197,20,125,30,8,5,3,9,13,4,211,10,127,55,10,8,5,8,26,10,256,16,106,70,20,15,22,11,21,3,293,23,92,135,54,52,54,13,32,9,469,47,77,124,88,117,65,22,63,14,611
51102,0,7,0,0,0,0,0,0,0,6,5,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,10,0,0,0,0,5,0,0,4,4,12,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,22,3,9,9,4,12,11,7,17,40,110,0,5,9,0,0,0,0,9,3,22,7,64,6,3,0,0,0,3,4,88,8,65,19,5,0,3,0,9,6,117,10,55,33,13,13,4,0,12,0,144,0,54,38,10,17,10,0,12,3,159,14,57,103,38,45,40,6,29,10,349,23,54,88,77,84,67,20,37,11,458
51103,5,0,0,0,0,0,0,0,6,16,0,3,6,0,0,0,0,4,6,21,0,3,4,0,0,0,0,0,8,26,0,4,4,0,3,3,0,5,10,31,0,3,0,0,4,3,10,0,6,34,4,3,0,0,9,7,3,4,10,41,0,0,0,0,4,7,4,11,9,33,0,0,0,0,3,3,0,20,5,37,10,3,0,0,0,6,6,39,3,74,0,0,3,0,0,4,4,19,0,23,4,0,0,0,0,0,3,7,3,19,3,0,0,0,0,0,0,6,63,80,39,41,18,10,36,42,24,124,141,480,23,38,14,5,3,9,4,18,9,133,29,303,17,3,4,0,10,13,4,381,19,224,62,13,6,10,9,9,14,356,15,184,91,19,11,12,5,23,10,364,21,144,146,34,26,33,11,31,20,452,41,163,277,92,93,63,25,62,19,837,63,110,262,167,224,147,15,92,29,1103
51104,0,0,3,0,0,0,0,0,13,18,0,4,4,0,0,3,0,0,7,20,0,0,7,4,0,0,0,0,11,21,0,7,5,7,4,7,0,3,8,36,7,0,5,3,16,9,0,3,6,43,5,0,0,0,11,10,0,7,5,32,0,0,0,0,11,4,4,5,6,30,0,0,0,0,9,8,0,16,6,41,3,0,0,0,3,3,13,18,3,48,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,0,0,9,3,16,5,0,4,0,3,3,0,0,44,58,27,41,30,16,53,53,21,76,124,442,28,58,19,3,8,28,8,61,11,233,36,582,26,6,11,8,0,12,11,683,36,459,94,28,12,13,0,31,13,688,42,368,124,46,34,40,7,55,27,736,37,382,263,55,61,51,19,64,23,959,70,375,522,187,172,117,46,108,26,1630,83,250,485,344,324,241,58,174,46,2016
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,6,8,6,4,0,0,0,3,0,22,8,46,5,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,4,0,11,0,0,3,0,0,0,0,4,0,10,4,0,4,4,0,0,0,6,0,14
59999,10,13,13,3,0,4,0,3,17,72,5,20,15,12,9,3,0,3,14,78,9,6,12,14,13,11,6,0,20,105,5,17,7,18,22,21,3,15,23,127,14,11,14,7,24,28,4,21,17,144,12,3,8,9,19,22,7,17,18,109,10,6,3,11,17,23,4,17,11,99,11,3,0,0,10,14,0,22,6,76,15,4,5,4,13,24,6,46,15,124,7,0,0,0,0,0,0,17,3,32,5,10,3,3,4,9,5,17,9,59,7,5,7,0,9,12,5,15,105,174,137,143,90,94,147,180,53,208,325,1375,98,177,58,21,36,52,15,88,47,579,132,1205,68,23,9,20,4,18,29,1514,155,1572,240,61,27,47,8,33,36,2176,185,1512,421,122,76,90,20,67,69,2562,186,1453,766,204,165,206,43,111,49,3175,269,1503,1298,454,344,428,69,158,93,4604,254,1089,1260,671,625,649,113,318,100,5089
