POW_SA3_CODE_2021,Lab_3500mo_A_35_44,Lab_3500mo_A_45_54,Lab_3500mo_A_55_64,Lab_3500mo_A_65_74,Lab_3500mo_A_75ov,Lab_3500mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000_3499_A_15_19,OIDNS_3000_3499_A_20_24,OIDNS_3000_3499_A_25_34,OIDNS_3000_3499_A_35_44,OIDNS_3000_3499_A_45_54,OIDNS_3000_3499_A_55_64,OIDNS_3000_3499_A_65_74,OIDNS_3000_3499_A_75ov,OIDNS_3000_3499_T,OIDNS_3500mo_A_15_19,OIDNS_3500mo_A_20_24,OIDNS_3500mo_A_25_34,OIDNS_3500mo_A_35_44,OIDNS_3500mo_A_45_54,OIDNS_3500mo_A_55_64,OIDNS_3500mo_A_65_74,OIDNS_3500mo_A_75ov,OIDNS_3500mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54
50502,11,5,0,5,0,29,3,3,7,4,7,0,0,5,39,893,782,1347,1164,1135,966,341,54,6684,3,0,9,7,4,0,5,3,29,17,8,4,0,5,5,0,0,33,8,10,8,6,0,3,0,0,39,3,4,7,5,6,3,3,9,39,0,11,8,9,5,6,0,0,49,3,11,11,14,6,13,8,0,64,0,11,15,14,12,3,5,3,71,0,18,47,32,19,13,6,3,137,3,14,54,31,16,18,11,0,154,0,16,41,35,31,13,4,0,133,0,0,26,17,29,16,3,4,103,0,0,22,13,26,15,5,0,86,0,0,30,29,27,17,3,3,110,0,0,3,11,7,3,3,0,27,0,0,6,7,10,4,4,4,36,4,27,49,48,36,16,4,3,183,47,130,340,274,243,156,68,37,1294,80,42,79,95,76,52,28,7,455,1680,264,119,112,93,85,41,7,2409,1028,578,265,282,229
50503,8,9,0,0,0,24,7,8,4,7,9,10,5,0,57,1154,811,1194,1063,1082,814,214,38,6376,0,0,5,15,4,4,0,0,31,12,0,6,0,0,0,0,0,23,3,0,4,4,0,0,0,4,18,0,3,3,12,6,0,0,6,29,0,4,7,3,4,4,0,0,30,4,3,13,3,3,9,0,0,40,3,8,16,12,14,9,6,3,66,0,19,31,22,15,10,0,0,97,0,7,26,15,18,21,8,0,97,0,3,27,20,12,11,0,0,74,0,0,21,11,11,6,0,0,53,0,5,7,11,6,4,0,0,39,0,0,12,16,18,8,0,0,62,0,0,6,4,4,0,0,0,19,0,0,5,0,5,0,0,0,17,13,16,34,33,28,19,0,4,141,42,81,223,181,152,108,23,15,827,64,17,72,81,76,65,26,5,395,1662,146,103,133,80,60,29,8,2224,900,342,235,255,212
50601,0,4,3,0,0,8,4,3,5,0,3,0,0,0,12,447,267,334,351,388,319,116,16,2235,3,0,4,3,3,4,0,0,9,6,0,0,3,0,0,0,0,13,7,0,4,0,3,0,0,0,9,0,4,0,8,0,0,0,0,16,3,0,5,0,0,5,0,0,9,0,0,4,8,8,4,0,0,27,0,0,6,6,3,3,0,0,19,0,0,13,7,4,7,0,0,29,0,0,6,12,3,7,0,0,34,0,0,11,3,5,5,0,0,29,0,0,4,7,9,5,0,3,24,0,3,3,3,5,0,0,0,8,0,0,4,13,7,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,13,5,8,12,15,12,3,0,0,55,25,24,72,87,62,38,12,8,330,28,14,19,29,24,22,8,0,141,662,40,53,53,38,20,20,0,889,408,152,113,111,93
50602,14,4,5,0,0,36,9,11,7,6,3,3,4,0,44,647,759,1246,969,864,737,220,22,5471,6,4,0,7,7,3,0,0,26,8,5,5,7,3,5,0,0,29,11,10,4,3,0,3,3,0,32,3,3,11,7,5,0,8,3,40,4,8,11,5,6,7,0,0,31,3,7,23,10,13,11,5,0,80,10,5,18,8,12,9,4,0,65,3,12,36,24,12,16,6,0,102,0,12,48,39,25,13,4,0,141,0,8,30,35,20,14,6,0,111,0,8,18,22,17,19,0,0,82,0,4,24,24,9,5,0,0,59,0,3,19,40,30,14,0,0,101,0,0,6,13,5,3,0,0,21,0,0,3,11,16,0,0,0,40,3,27,38,32,31,19,5,3,169,56,115,288,284,204,131,36,11,1136,41,25,71,55,36,31,7,4,273,973,208,101,84,49,46,28,4,1490,556,489,221,164,124
50603,5,0,3,0,0,23,4,5,15,3,8,10,0,0,42,801,989,1563,1186,1149,897,259,29,6863,0,0,8,0,3,4,6,0,21,16,4,3,4,3,4,0,0,35,7,11,5,3,4,0,0,0,36,8,9,9,9,6,0,3,0,50,6,4,4,5,6,4,0,0,38,3,17,11,15,10,0,0,0,62,3,18,26,9,16,4,8,4,87,0,19,36,33,29,13,3,4,134,0,13,45,42,31,24,10,4,171,3,10,35,27,22,28,5,0,124,0,8,22,36,20,12,3,0,101,0,5,14,16,31,13,4,0,79,0,3,16,34,18,22,3,0,100,0,0,9,5,7,4,0,0,23,0,0,4,0,9,6,0,0,21,14,23,57,32,29,15,3,5,175,67,143,307,264,233,159,43,23,1247,55,36,56,46,55,49,18,3,315,1130,243,108,101,74,65,31,6,1766,748,526,251,203,145
50604,0,0,0,0,0,8,0,8,9,0,7,8,0,0,33,486,349,496,464,478,392,121,23,2808,0,4,4,3,0,0,0,0,16,10,0,5,0,0,3,0,0,17,4,3,4,4,0,0,0,0,13,0,4,3,3,0,8,0,0,20,0,0,4,5,3,5,3,0,17,3,6,5,3,3,0,5,0,25,3,0,5,9,0,0,0,0,17,4,9,10,4,5,5,5,0,41,0,6,9,14,10,5,3,0,59,0,0,11,7,8,13,0,0,35,0,0,4,6,9,8,0,0,25,0,0,9,10,4,0,0,0,28,0,0,4,7,9,6,0,0,27,0,0,0,0,3,0,0,0,9,0,0,0,0,5,3,0,0,13,0,12,17,19,4,7,0,0,72,25,53,98,103,61,63,15,6,432,39,17,34,43,25,24,6,0,199,641,89,61,59,42,39,23,8,959,381,196,119,140,75
50605,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,297,235,278,272,265,238,82,15,1679,0,0,0,3,5,0,0,0,4,6,0,3,0,0,0,0,0,15,0,0,0,0,0,4,0,0,8,4,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,12,0,0,3,3,5,0,0,0,10,0,8,3,3,0,4,0,0,22,0,0,13,7,8,5,0,0,31,0,0,14,12,3,4,5,0,31,0,0,5,7,7,6,0,0,23,0,0,0,9,0,0,0,0,10,0,0,5,5,4,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,7,0,14,0,9,4,10,11,3,0,3,47,13,26,53,60,57,38,13,8,265,17,5,12,29,25,25,8,0,114,428,35,34,38,31,21,21,5,612,248,106,59,76,66
50606,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,193,122,177,162,138,113,39,4,951,4,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,7,0,0,6,0,0,5,0,0,8,0,0,4,0,3,0,0,0,17,0,0,4,0,0,5,0,0,6,0,3,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,4,3,0,17,7,12,29,16,21,19,7,5,115,15,0,16,9,18,12,7,3,80,238,18,17,21,16,16,7,3,338,118,21,49,38,33
50607,0,3,0,0,0,4,0,0,0,0,0,0,0,0,8,146,131,166,160,148,125,52,7,936,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,8,0,5,0,0,0,0,3,0,9,0,0,0,4,0,3,0,0,15,0,5,0,6,0,0,5,4,20,0,0,5,3,4,3,0,0,19,0,4,9,5,4,5,0,0,22,0,4,9,7,4,0,0,0,18,0,0,5,0,3,6,0,0,15,0,0,5,6,8,0,0,0,24,0,0,3,3,4,8,0,0,14,0,0,5,0,3,4,0,0,10,0,0,0,0,0,0,0,0,6,0,0,3,3,4,4,6,0,15,0,6,7,3,0,4,0,0,32,6,32,49,40,42,42,18,10,233,10,11,17,21,15,9,9,4,95,314,69,24,35,22,15,7,0,490,192,148,59,55,41
50701,3,7,4,3,0,14,9,10,8,7,7,3,4,0,45,756,685,992,878,805,625,170,30,4942,9,4,6,6,5,0,0,0,25,6,4,3,0,0,0,0,0,17,3,5,4,9,0,3,0,0,19,3,0,5,6,3,3,0,0,24,3,3,4,9,0,0,6,3,27,3,0,6,11,6,8,0,0,33,0,13,18,13,7,8,3,0,60,6,6,17,9,12,14,3,0,66,0,12,27,24,18,18,3,0,103,0,8,27,20,20,10,6,0,87,0,3,29,19,20,13,5,0,81,0,0,19,23,7,6,3,0,53,0,3,19,27,33,16,3,0,105,0,0,0,6,3,4,0,0,16,0,0,0,7,10,4,3,0,22,7,14,33,27,22,14,4,0,122,39,76,200,209,166,132,32,5,864,45,23,46,58,39,47,20,3,279,1113,103,63,68,55,57,12,0,1476,628,316,155,170,117
50702,0,7,0,0,0,16,7,4,0,0,0,8,4,0,22,360,371,517,444,488,403,115,22,2723,3,0,0,3,0,0,0,0,14,5,0,7,3,0,0,3,0,20,0,3,0,0,0,3,0,0,7,4,0,0,0,0,0,0,0,13,0,0,0,4,0,5,4,3,18,0,0,4,0,0,3,4,0,11,4,9,5,3,0,5,3,0,27,0,4,14,9,12,10,3,0,42,0,4,12,16,12,3,5,4,49,0,4,15,12,7,7,4,0,39,0,0,8,15,8,9,5,0,42,0,0,11,4,0,4,0,0,20,0,0,3,9,10,6,4,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,7,3,22,3,5,19,13,15,11,0,0,59,25,34,110,94,64,63,34,11,435,28,11,29,39,30,30,11,0,170,641,92,49,31,44,32,21,6,913,333,251,74,87,76
50703,3,5,5,0,0,10,0,5,10,0,6,0,0,0,30,225,244,462,437,427,260,72,9,2136,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,6,4,0,7,0,0,0,12,0,3,3,0,4,0,0,0,13,0,3,0,4,3,3,3,0,19,0,0,11,3,10,9,0,0,40,0,0,10,10,12,7,0,0,39,0,6,12,0,9,8,0,0,32,0,0,0,11,3,0,0,0,23,0,0,10,16,23,15,0,0,66,0,0,4,7,3,7,0,0,22,0,0,0,9,9,0,0,0,11,4,5,18,0,14,4,0,0,41,13,19,74,78,92,58,12,4,354,13,10,21,14,26,5,0,0,83,258,19,26,25,22,11,10,0,366,157,59,47,60,47
50704,9,5,0,0,0,17,0,4,3,9,3,7,0,0,26,601,459,586,532,546,554,163,27,3473,5,0,5,6,0,4,4,0,25,10,0,5,0,0,3,0,0,21,0,0,4,0,0,3,0,0,17,0,4,8,0,3,0,0,0,21,0,0,8,0,5,5,0,5,21,0,4,13,3,0,0,9,0,33,0,0,0,6,4,3,0,4,30,0,0,19,8,5,5,3,6,50,0,8,19,11,18,11,5,9,81,0,4,9,17,8,4,0,0,45,0,3,13,17,6,3,3,0,45,0,0,9,6,9,8,0,0,26,0,0,7,14,14,4,0,0,44,0,0,5,9,3,4,0,0,21,0,0,0,7,13,7,0,3,34,8,13,17,18,15,8,0,3,88,31,50,130,131,117,77,31,24,594,38,18,42,50,39,43,23,0,256,1300,176,64,66,59,48,29,3,1751,674,443,173,158,135
50705,0,0,0,0,0,10,3,0,8,6,3,4,3,0,35,821,404,536,533,539,501,157,19,3511,0,0,0,6,4,4,0,0,21,19,0,0,0,6,0,0,0,24,13,0,0,4,3,3,0,0,24,6,4,3,0,8,0,0,0,14,4,4,3,9,9,0,0,0,25,4,3,0,9,3,12,0,0,34,0,5,3,0,10,6,3,0,27,6,5,13,11,11,15,7,0,57,0,10,19,13,10,5,0,0,63,0,6,19,9,7,8,6,0,46,0,3,7,8,6,3,0,0,32,0,0,7,7,6,0,3,0,27,0,0,11,11,7,9,0,0,41,0,0,0,7,0,0,0,0,8,0,0,4,0,3,0,0,0,16,6,7,28,14,14,6,0,5,84,52,54,112,97,110,72,23,9,528,51,20,43,41,61,44,9,0,270,1261,84,80,98,63,53,11,4,1650,751,199,194,192,118
50901,3,3,3,4,0,17,4,0,4,6,5,6,0,3,25,468,372,612,605,628,635,219,52,3582,9,0,4,5,6,0,6,3,22,10,0,0,0,0,0,3,0,18,3,0,0,0,0,0,4,0,16,0,0,0,3,6,4,3,0,19,0,0,4,3,0,0,8,0,24,3,3,5,4,5,6,3,0,30,3,3,9,4,3,5,5,0,37,0,5,9,5,9,14,0,0,51,0,6,6,8,22,10,0,0,62,0,7,9,5,8,10,0,0,36,0,0,0,4,4,6,0,0,20,0,0,3,10,0,0,0,0,16,0,0,0,3,10,0,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,10,9,4,10,6,9,6,0,3,36,38,32,57,63,84,76,33,21,411,44,8,39,43,62,62,29,13,292,572,19,40,46,48,46,43,12,830,265,58,81,113,107
50902,3,5,7,5,0,24,6,5,12,5,10,4,0,0,42,311,347,722,482,555,579,206,45,3251,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,5,13,0,0,0,0,0,0,5,3,13,0,0,0,3,4,4,4,5,18,0,0,0,3,5,0,6,6,28,0,0,0,6,7,4,4,0,32,4,0,8,11,5,7,5,0,46,4,6,10,7,11,6,4,3,53,0,0,0,14,7,8,5,0,38,0,0,5,7,9,3,5,0,24,0,0,4,0,3,3,0,0,12,0,0,6,0,8,5,0,0,32,0,0,0,4,6,3,0,0,12,0,0,0,5,0,4,0,0,14,3,3,3,5,6,12,3,11,54,32,19,49,76,66,83,46,35,402,34,16,28,49,85,76,47,12,342,303,20,37,49,44,53,27,5,548,120,37,75,94,85
50903,0,0,0,0,0,9,0,0,0,0,5,0,3,0,15,113,131,243,213,246,233,84,27,1288,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,7,0,5,4,0,3,0,3,0,13,0,0,5,0,0,4,0,0,4,0,3,5,4,0,7,0,3,25,0,0,3,5,8,9,0,0,24,0,0,6,0,0,3,0,0,18,0,0,0,5,9,5,0,0,18,0,0,5,0,0,0,0,0,11,0,0,3,3,3,0,4,0,12,0,0,0,4,4,0,0,0,6,0,0,0,0,3,0,0,0,7,5,0,4,4,5,4,4,6,35,17,16,30,30,43,31,18,17,200,13,7,17,18,36,22,26,6,139,91,10,14,21,17,27,12,9,189,42,13,33,35,49
51001,15,6,0,0,0,21,0,5,22,7,0,5,0,0,41,172,200,428,263,235,203,71,12,1591,0,0,3,8,0,3,0,0,16,4,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,27,0,4,6,8,5,3,3,0,28,0,0,0,3,6,0,0,0,11,0,4,5,3,4,0,0,0,21,0,4,8,0,3,3,0,0,18,0,4,9,8,0,3,5,0,38,4,0,11,12,4,0,5,0,37,0,6,5,3,4,4,0,0,24,0,0,8,4,6,3,6,0,21,0,0,3,8,9,3,0,0,15,0,0,0,7,12,3,0,0,33,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,7,0,8,15,21,16,7,5,3,76,20,25,88,87,72,49,18,8,367,14,9,15,17,10,19,5,0,87,202,6,18,10,13,11,5,0,262,82,22,68,55,30
51002,40,12,17,0,0,95,0,0,10,3,7,7,0,0,33,158,327,726,568,438,339,57,9,2620,0,0,0,0,3,0,0,0,17,10,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,8,5,3,3,6,0,0,0,0,13,0,0,3,4,0,0,0,0,15,0,4,4,0,0,0,5,0,16,0,4,10,5,4,0,0,0,32,0,9,8,10,4,3,0,0,29,0,3,20,7,5,11,0,0,53,0,0,13,14,5,0,0,0,44,0,0,12,8,3,9,4,0,35,0,10,19,36,24,13,3,0,108,0,0,12,18,8,9,0,0,56,0,0,15,31,10,14,0,0,70,3,4,23,21,15,4,4,4,81,36,44,147,173,102,70,20,4,595,12,5,29,15,24,10,10,0,98,127,3,14,17,3,7,0,0,185,99,20,63,45,17
51003,46,29,13,0,0,122,0,0,7,11,7,3,3,0,36,206,312,799,668,584,385,67,3,3028,0,3,3,3,0,4,0,0,16,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,11,4,0,5,5,6,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,5,5,0,3,0,0,18,0,0,11,14,3,4,0,0,39,0,4,10,9,11,4,0,0,32,0,0,16,16,5,3,0,0,47,0,0,3,8,20,0,0,0,31,0,11,32,52,28,22,0,0,156,0,4,11,15,22,16,0,0,71,0,0,14,37,33,15,0,0,105,9,8,11,9,10,9,0,0,55,28,36,128,176,143,94,11,7,616,16,4,35,22,12,16,8,0,119,252,9,25,35,17,8,3,0,355,122,15,58,52,20
51101,0,3,0,0,0,12,0,3,4,5,3,5,0,0,14,115,89,177,169,175,179,34,6,947,0,0,0,0,6,0,0,0,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,4,6,0,0,3,0,0,18,0,0,7,0,3,5,0,0,19,0,0,6,5,4,7,0,0,19,0,4,0,4,3,0,0,0,11,0,0,0,0,5,3,0,0,10,0,0,0,10,0,4,0,0,23,0,0,0,0,3,0,0,0,8,0,0,5,0,4,0,0,0,12,3,0,6,3,7,4,0,0,20,12,17,27,34,35,39,11,14,188,10,0,8,9,36,27,8,0,101,140,4,10,13,9,16,0,0,197,58,18,38,29,20
51102,0,0,0,3,0,6,0,0,0,5,0,3,0,0,8,51,71,192,103,140,117,43,4,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,9,0,0,0,0,5,4,0,0,10,0,0,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,15,0,0,0,0,5,0,0,0,12,0,0,4,8,0,0,0,0,9,0,0,0,4,3,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,5,0,22,6,0,23,16,30,15,11,5,110,0,0,6,3,3,3,6,0,22,62,3,4,3,9,7,0,0,88,29,7,17,21,16
51103,9,7,3,0,0,30,4,5,6,0,4,6,0,0,24,224,305,548,410,361,400,97,9,2353,0,0,0,4,3,8,0,0,21,7,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,11,3,0,3,3,0,0,0,0,16,0,0,0,0,4,4,0,0,16,6,3,4,0,0,0,0,0,21,0,7,9,3,0,5,0,0,26,0,0,5,9,7,9,0,0,31,0,8,9,4,5,6,3,0,34,0,4,6,7,7,4,0,0,41,4,3,4,3,8,7,6,0,33,0,3,8,14,13,0,0,0,37,0,0,10,23,26,15,0,0,74,0,0,5,12,4,5,0,0,23,0,0,5,3,11,0,0,0,19,0,3,21,20,14,20,3,3,80,30,43,94,102,107,79,18,5,480,14,9,24,16,25,27,6,0,133,278,9,30,20,16,21,3,3,381,109,24,59,55,26
51104,0,8,3,0,0,24,4,0,5,6,4,5,0,0,32,373,339,516,474,509,514,168,32,2937,7,3,3,0,5,3,0,0,20,9,0,0,0,0,0,0,0,11,4,0,0,0,0,4,0,0,10,0,3,3,4,4,4,3,0,25,0,5,0,0,6,3,0,0,18,0,4,5,3,10,0,0,0,20,6,0,0,0,3,0,3,0,21,0,0,3,3,5,9,3,0,36,0,0,15,5,10,10,3,0,43,0,0,7,3,9,3,4,0,32,0,0,8,6,8,9,0,0,30,0,0,6,4,21,4,0,0,41,0,0,6,12,12,9,4,0,48,0,0,0,5,4,7,0,0,18,0,0,0,4,3,0,4,0,16,0,4,11,9,9,14,4,10,58,30,33,73,62,98,87,33,20,442,38,12,24,39,44,41,24,13,233,534,17,28,30,14,29,25,5,683,246,55,73,78,80
59797,8,10,0,0,0,28,0,0,0,0,3,0,0,0,6,3,18,56,80,60,31,3,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,8,0,4,7,10,15,6,0,0,46,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0
59999,32,44,8,3,0,116,8,5,18,15,23,19,7,0,100,589,1003,2156,2224,2349,2079,646,62,11109,6,8,17,10,14,5,0,0,63,8,0,4,4,4,3,0,0,31,0,5,5,7,5,3,0,4,37,4,8,11,9,8,3,7,6,50,3,7,9,7,9,8,10,12,72,4,11,17,11,16,14,10,0,78,8,15,13,11,20,19,5,7,105,4,9,33,31,17,15,6,4,127,0,13,35,19,35,24,3,0,144,0,11,26,16,27,20,5,0,109,0,4,19,25,21,15,7,0,99,0,0,16,14,25,14,7,0,76,0,5,26,29,40,12,6,4,124,0,0,11,10,5,6,0,0,32,0,0,10,15,12,15,4,0,59,14,16,43,31,34,24,4,6,174,61,112,295,260,300,212,87,52,1375,59,42,99,124,112,91,51,15,579,562,212,156,199,151,155,68,13,1514,252,381,322,350,335
