POW_SA3_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
50901,13,0,4,13,13,7,6,4,0,70,15,3,4,13,16,3,4,12,0,67,17,3,5,11,22,10,3,13,0,78,7,4,5,0,9,6,9,0,0,46,14,4,0,4,8,0,5,9,0,48,9,0,0,6,5,0,0,9,0,31,8,0,0,8,3,0,3,4,0,23,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,108,27,35,91,98,49,37,76,4,525,22,0,3,4,3,0,0,5,0,49,10,3,8,6,5,17,0,15,0,67,14,5,28,33,14,14,3,39,0,149,22,6,34,35,22,32,4,36,4,194,27,9,66,65,29,25,12,50,9,285,44,16,88,142,46,54,25,88,5,508,62,17,156,167,71,66,27,90,7,658,98,34,259,183,86,73,52,127,7,928,113,46,367,156,132,60,89,122,19,1100
50902,5,0,6,9,7,7,3,8,3,50,8,0,0,11,10,6,4,8,0,50,10,0,5,14,3,3,10,7,0,52,12,4,5,3,6,0,0,5,0,47,7,0,0,4,3,0,7,3,0,33,0,0,6,4,3,5,3,0,0,24,7,4,0,0,0,5,15,5,3,34,5,0,0,0,0,0,0,0,0,8,6,0,0,0,0,4,0,0,0,14,0,0,3,0,0,0,0,0,0,4,92,19,37,63,62,40,46,65,3,434,27,0,10,4,12,6,0,10,0,61,9,0,10,9,17,4,0,10,0,70,14,0,23,14,11,5,5,18,0,93,24,3,34,28,27,11,11,18,4,162,27,10,42,23,27,13,7,30,3,180,51,15,74,76,54,25,17,43,0,338,55,7,93,82,48,40,25,43,7,391,75,19,153,106,63,37,43,89,8,602,126,25,213,84,87,29,74,94,4,736
50903,8,0,0,5,0,0,0,0,0,18,0,0,0,9,0,0,0,5,0,13,3,0,0,3,8,0,0,8,0,24,9,0,3,0,0,0,0,0,0,14,7,0,0,0,0,0,3,3,0,20,4,0,0,0,0,0,6,0,0,12,6,4,9,0,4,0,15,0,0,31,3,0,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,7,14,22,30,3,27,24,0,183,14,0,3,0,3,0,0,0,0,19,9,0,3,5,0,0,0,4,0,22,7,0,4,10,3,0,0,9,0,36,10,0,3,7,5,3,3,5,0,41,12,0,12,17,7,5,0,7,0,66,27,3,29,25,21,8,6,26,3,146,32,7,35,45,32,16,13,23,5,200,44,9,57,45,26,11,22,38,3,260,74,11,96,29,41,9,46,48,4,355
51001,0,5,0,3,6,4,0,9,0,28,0,0,0,15,9,6,0,0,0,36,6,3,3,8,5,3,0,6,0,31,3,4,3,7,7,0,0,5,0,32,4,6,5,7,5,0,0,0,0,28,6,6,0,5,0,0,0,6,0,18,8,6,4,9,4,0,5,5,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,33,33,16,64,43,17,13,33,10,258,3,0,7,6,3,0,5,3,5,16,0,5,0,8,5,0,0,0,0,20,0,9,12,10,3,4,0,8,7,50,7,4,6,3,5,4,8,19,6,59,5,5,15,10,15,4,4,9,3,71,5,7,34,41,21,15,5,19,3,144,8,18,38,43,28,17,7,35,0,201,30,24,76,70,46,12,17,58,7,349,40,36,128,91,67,29,23,62,6,479
51002,0,0,0,3,0,0,5,0,0,22,0,0,3,0,0,5,0,0,0,16,0,0,0,3,11,4,10,10,0,26,0,0,0,7,6,0,8,11,0,29,5,3,9,0,8,0,8,6,0,38,0,5,6,0,5,0,13,4,0,33,4,8,23,0,4,0,52,10,7,107,3,6,16,0,0,0,15,4,0,40,9,9,13,0,7,0,23,0,0,58,0,0,0,0,0,0,6,0,0,3,27,24,72,32,46,17,131,45,14,401,0,5,11,0,0,0,0,0,6,23,0,0,5,4,0,0,0,0,3,11,0,5,0,9,4,0,3,4,0,26,0,0,7,5,0,0,0,5,0,27,0,0,8,8,0,0,3,6,0,38,0,8,15,10,10,4,6,22,0,88,6,3,30,18,9,3,8,17,4,107,11,0,48,42,22,9,18,32,9,190,13,16,107,43,43,25,63,70,0,380
51003,0,0,0,0,5,3,0,5,0,14,0,0,6,10,7,0,0,6,0,27,4,0,0,8,3,4,4,4,0,35,8,0,4,7,3,0,6,4,0,33,5,3,4,3,5,0,7,6,0,38,3,0,0,0,6,0,12,0,0,32,7,7,21,3,3,5,35,8,0,96,4,3,8,0,0,0,15,6,0,46,12,12,31,0,0,0,8,0,0,70,0,0,0,0,0,0,3,0,0,3,41,38,67,40,46,21,100,50,8,411,0,0,6,3,4,3,8,0,0,36,0,0,6,3,0,0,5,0,0,21,0,0,3,9,0,3,0,12,0,36,4,3,10,17,8,4,0,4,0,51,3,0,4,16,16,6,0,9,3,66,3,4,19,19,12,10,7,15,0,97,6,3,25,36,33,5,3,26,0,146,15,9,53,51,34,16,11,22,4,215,31,15,129,57,57,19,48,62,6,419
51101,0,0,3,5,3,0,5,0,0,17,5,0,3,3,0,0,0,0,0,15,0,0,0,5,0,3,3,0,0,19,0,0,0,0,6,0,0,6,0,11,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,5,0,0,11,5,0,3,0,0,0,4,0,0,18,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,29,6,15,14,22,12,12,12,0,130,12,0,0,0,3,0,0,0,0,18,3,0,0,4,3,0,0,5,0,21,8,0,5,7,9,0,0,10,0,39,3,0,11,13,7,4,0,0,0,43,7,0,13,8,13,0,5,10,0,57,10,0,24,31,17,9,0,17,3,111,10,4,36,29,18,7,4,22,0,140,28,12,54,34,36,14,7,33,4,229,38,13,92,38,28,11,39,25,11,284
51102,0,0,0,3,0,0,0,8,0,15,0,0,0,4,0,0,0,4,0,14,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,9,15,6,3,0,15,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,5,0,18,0,4,5,9,4,3,0,5,0,31,3,3,7,5,4,6,4,3,0,27,6,7,10,5,8,13,3,16,3,70,7,8,11,16,14,11,6,22,5,98,12,10,32,16,19,15,8,20,4,133,38,16,42,31,25,0,9,26,6,190
51103,0,0,0,10,3,6,0,6,0,23,4,6,6,4,4,5,5,3,0,34,4,4,5,4,9,6,0,6,3,41,0,0,6,5,13,4,3,4,0,40,8,0,4,0,8,0,10,5,0,38,8,0,4,8,4,0,19,10,0,46,10,3,14,5,3,0,55,6,0,95,5,5,9,3,0,0,13,0,0,29,9,0,9,0,0,0,9,0,0,31,0,0,0,0,0,0,0,0,0,5,38,30,63,47,61,26,112,37,7,421,0,0,9,0,0,0,3,0,3,25,0,0,5,11,3,0,5,7,0,37,7,5,6,10,11,4,6,6,3,51,3,7,9,12,7,8,5,14,5,58,0,0,16,15,7,8,6,13,0,60,4,3,35,38,27,13,11,23,3,148,16,7,54,76,39,28,5,18,6,240,12,11,85,83,55,28,26,40,6,350,36,25,144,62,87,23,46,58,6,486
51104,5,4,8,18,8,3,0,6,0,49,8,0,4,20,10,4,0,4,4,53,5,3,3,18,17,3,8,12,0,71,9,3,4,5,11,3,0,8,0,45,4,6,5,5,7,3,0,3,0,30,0,3,3,0,6,0,6,0,0,24,10,0,6,3,0,4,12,6,0,49,0,0,4,0,0,0,4,4,0,8,5,0,4,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,69,21,46,80,83,33,44,62,6,439,5,0,8,0,6,0,6,8,4,35,5,0,4,3,0,5,0,6,0,30,6,9,18,23,12,18,5,27,4,111,5,7,27,33,14,17,9,24,4,146,18,5,40,43,15,30,11,30,0,202,17,15,89,118,55,41,18,49,8,408,34,23,114,128,66,51,27,78,0,520,55,24,202,165,103,48,39,88,8,729,87,44,272,136,149,43,75,92,13,910
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,0,0,0,0,0,0,7,0,0,10,0,4,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,11,11,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,8,0,18
59999,4,9,15,46,4,0,6,27,0,114,9,8,12,39,8,4,12,17,0,115,4,3,23,22,7,0,12,24,8,112,0,7,16,10,3,11,5,21,0,83,7,8,18,4,0,9,16,15,0,79,0,7,11,10,3,3,14,11,0,67,22,9,19,7,4,3,27,18,0,113,3,4,5,0,0,0,9,3,0,33,6,6,0,0,0,0,10,6,0,26,0,0,3,0,0,0,0,3,0,15,76,80,148,219,53,66,142,251,20,1050,14,5,43,11,10,0,15,25,11,140,10,11,37,48,4,11,17,48,0,190,3,22,83,94,21,13,28,100,3,374,15,25,169,134,27,21,32,144,7,568,28,31,243,167,20,34,60,152,5,730,51,38,411,274,25,42,81,222,11,1148,51,38,551,310,53,23,65,242,18,1354,51,55,895,299,58,35,123,289,25,1821,95,59,1549,304,67,43,144,375,34,2670
