POW_SA3_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
50502,1766,352,0,2125,51,20,0,68,9,2563,146,78,0,222,402,158,0,567,29,21,0,49,3,839,204,338,0,546,362,330,5,702,59,170,0,235,47,1529,689,627,0,1313,3610,944,10,4557,1910,223,0,2134,62,8079,0,0,0,0,0,0,0,0,25,0,0,25,0,25,4,0,0,0,0,0,0,0,37,0,0,37,0,43,0,0,0,0,0,0,0,0,52,0,0,52,0,52,4,0,0,7,22,0,0,20,8,0,0,8,3,34,3,9,0,12,23,0,0,23,0,0,0,0,0,32,19,13,0,34,118,9,0,131,4,0,0,7,11,175,8,13,0,19,28,23,0,51,4,0,0,4,10,86,21,28,0,52,28,40,0,71,8,11,0,20,25,172,50,64,0,120,213,77,0,289,132,21,0,149,45,616,0,0,0,0,0,0,0,0,433,4,0,434,0,434,3,17,0,24,0,0,0,0
50503,963,181,0,1146,35,15,0,41,4,1394,73,60,0,129,174,66,0,233,8,20,0,34,8,405,115,264,4,381,169,169,0,339,27,104,0,134,30,879,421,500,4,926,1916,482,5,2401,1985,149,0,2131,50,5504,0,0,0,0,0,0,0,0,27,0,0,27,4,33,0,3,0,0,0,0,0,0,28,0,0,28,0,34,0,0,0,0,0,0,0,0,40,0,0,40,0,45,0,0,0,0,6,0,0,6,0,0,0,0,0,8,5,0,0,4,8,4,0,10,0,0,0,0,0,18,9,10,0,20,49,11,0,55,4,0,0,6,4,79,6,4,0,16,12,6,0,13,0,4,0,0,5,36,9,11,0,19,20,18,0,36,3,6,3,16,31,99,30,37,0,67,98,36,0,134,106,16,3,122,40,353,9,3,0,11,0,0,0,0,516,0,0,517,4,533,16,16,0,30,0,0,0,0
50601,376,85,3,461,11,5,0,18,0,556,24,24,0,45,82,43,0,125,12,10,0,18,0,187,36,120,3,161,66,110,0,175,15,56,0,72,9,424,164,232,3,396,737,264,5,1005,829,77,0,910,15,2326,0,0,0,0,0,0,0,0,13,0,0,13,0,13,5,0,0,0,0,0,0,0,11,0,0,10,0,17,0,0,0,0,0,0,0,0,12,0,0,16,0,16,0,0,0,3,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,22,8,0,35,3,0,0,3,0,37,3,5,0,5,7,5,0,8,0,0,0,0,0,19,3,6,0,12,8,13,0,22,0,5,0,5,10,47,13,20,0,31,45,25,0,74,45,7,0,52,11,168,3,5,0,8,0,0,0,0,222,0,0,226,0,235,9,10,0,15,0,0,0,0
50602,1449,312,0,1764,51,26,0,73,5,2156,144,90,0,239,381,116,0,498,40,20,0,62,0,800,192,303,0,504,294,233,0,532,64,104,0,165,32,1228,636,545,3,1184,2753,724,9,3483,1136,154,0,1295,44,5997,0,0,0,0,0,0,0,0,13,0,0,13,0,13,3,0,0,3,0,0,0,0,27,0,0,27,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,34,0,0,0,0,14,0,0,11,4,0,0,4,0,16,8,0,0,5,16,0,0,16,0,0,0,0,0,23,13,12,0,23,106,11,0,113,4,0,0,8,10,156,10,12,0,19,28,20,0,45,0,5,0,8,8,84,14,35,0,50,22,56,0,79,12,18,7,27,39,189,42,64,0,108,179,89,0,266,98,22,4,118,57,558,0,0,0,0,0,0,0,0,234,0,0,234,0,236,7,4,0,10,0,0,0,0
50603,1624,268,0,1893,47,29,0,77,8,2275,111,68,0,176,410,125,0,531,48,30,0,79,0,785,139,256,0,399,299,262,0,557,59,99,0,158,23,1144,573,483,0,1058,3172,742,5,3916,1313,156,0,1468,31,6486,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,21,0,0,21,0,23,3,0,0,3,0,0,0,0,34,0,0,34,0,35,0,0,0,0,11,0,0,11,5,0,0,5,0,22,5,5,0,9,15,6,0,19,0,0,0,0,0,28,11,18,0,29,99,21,0,124,0,5,0,4,5,164,8,7,0,20,24,9,0,42,5,3,0,8,5,73,13,43,3,61,28,49,0,81,7,13,0,21,34,194,39,76,3,116,183,91,4,269,84,18,0,101,53,551,6,0,0,6,0,0,0,0,311,0,0,316,0,323,15,11,0,29,0,0,0,0
50604,489,94,0,581,20,4,0,31,0,736,48,32,0,83,110,45,0,153,17,14,0,32,0,267,68,159,0,231,105,110,0,215,18,51,3,75,11,530,249,278,0,527,966,299,0,1266,793,74,3,873,15,2678,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,4,0,5,4,0,0,4,0,0,0,0,0,9,0,0,0,0,4,0,0,6,0,0,0,0,0,6,4,5,0,7,28,8,0,32,0,0,0,0,0,49,5,8,0,12,13,7,0,18,4,0,0,4,0,34,17,15,0,29,6,23,0,27,3,3,0,8,12,79,29,23,0,53,54,31,0,93,49,3,0,54,17,210,0,0,0,5,0,0,0,0,215,0,0,215,0,220,12,11,0,17,0,0,0,0
50605,219,46,0,264,4,4,0,12,0,330,20,12,0,31,57,29,0,83,4,0,0,10,0,124,42,56,0,99,45,59,0,105,5,30,0,42,7,251,130,102,0,232,459,149,0,610,492,43,0,540,8,1403,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,12,0,0,12,0,8,0,0,0,3,5,0,0,5,3,0,0,3,0,12,4,0,0,8,5,0,0,5,0,0,0,0,0,7,0,3,0,3,15,9,0,18,0,0,0,0,0,21,3,0,0,4,0,5,0,7,0,0,0,0,0,16,0,4,0,9,7,14,0,16,0,0,0,0,3,33,10,12,0,26,25,26,0,50,32,0,0,33,8,115,0,7,0,6,0,0,0,0,153,0,0,153,0,157,9,4,0,9,0,0,0,0
50606,79,11,0,94,0,7,0,7,0,129,11,10,0,21,15,10,0,18,0,5,0,6,0,43,5,46,0,56,20,23,0,43,3,7,0,17,3,112,46,92,0,136,164,45,0,210,285,20,0,304,6,657,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,4,0,4,0,0,0,0,3,19,3,6,0,10,4,5,0,11,20,0,0,22,6,55,0,3,0,5,0,0,0,0,87,0,0,87,0,89,0,3,0,5,0,0,0,0
50607,446,60,0,508,15,6,0,18,0,592,27,18,0,46,119,37,0,153,4,10,0,11,0,215,35,95,0,136,101,95,0,199,18,34,0,53,10,392,118,154,0,277,927,205,6,1131,343,42,0,381,12,1807,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,9,4,0,0,9,31,8,0,36,0,0,0,0,5,50,0,0,0,0,4,6,0,10,4,0,0,6,0,17,3,3,0,10,4,13,0,18,0,5,0,3,3,34,7,11,0,19,50,22,0,66,26,4,0,34,11,126,0,0,0,0,0,0,0,0,73,0,0,73,0,77,0,4,0,3,0,0,0,0
50701,882,176,0,1063,25,20,0,41,6,1273,50,43,0,89,177,81,0,258,11,14,0,23,3,372,77,176,0,248,157,161,0,321,26,90,0,107,27,707,292,357,0,656,1801,482,5,2292,1273,124,0,1400,34,4382,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,14,0,0,16,0,12,0,3,0,6,0,0,0,0,25,0,0,25,0,33,5,3,0,7,13,0,0,11,8,0,0,7,0,30,0,5,0,3,14,0,0,14,0,0,0,0,0,12,13,17,0,27,53,12,0,61,0,0,0,4,10,96,4,10,0,18,23,6,0,34,0,3,0,6,4,54,9,26,0,33,12,31,0,45,3,7,0,13,15,106,28,58,0,82,121,49,0,171,67,16,0,82,30,366,0,0,0,3,0,0,0,0,317,0,0,317,0,320,11,11,0,24,0,0,0,0
50702,806,162,0,970,13,11,0,23,3,1153,52,26,0,82,216,52,0,272,20,14,0,32,5,384,76,128,0,213,169,190,0,364,15,52,4,66,14,660,272,246,0,525,1599,453,4,2052,643,78,4,723,24,3328,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,15,0,0,15,0,18,0,0,0,0,3,0,0,3,4,0,0,4,0,13,0,0,0,0,14,0,0,9,0,0,0,0,0,11,5,7,0,14,38,17,0,57,5,0,0,3,4,79,5,4,0,8,20,6,0,24,0,3,0,3,0,33,8,12,0,17,10,15,0,28,6,11,0,10,18,70,19,17,0,40,82,41,0,125,61,14,0,72,21,255,0,6,0,6,0,0,0,0,148,0,0,148,0,153,3,6,0,12,0,0,0,0
50703,126,23,0,151,3,0,0,3,0,186,12,15,0,27,38,19,0,51,3,0,0,8,0,92,20,51,0,77,33,43,0,80,7,28,0,37,3,201,80,98,0,179,273,101,0,373,321,30,0,352,6,920,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,0,0,7,0,7,0,8,7,3,0,14,0,0,0,0,3,23,4,0,0,4,0,3,0,8,0,0,0,0,0,10,0,0,0,8,6,12,0,21,0,7,0,7,8,35,7,20,0,23,16,21,0,44,13,8,0,23,12,95,0,0,0,0,0,0,0,0,73,0,0,73,0,72,3,7,0,12,0,0,0,0
50704,1323,222,0,1552,33,17,0,50,0,1760,50,49,0,99,290,108,0,398,12,18,0,36,3,531,110,206,5,319,202,317,3,522,26,86,0,110,18,968,320,338,5,659,2620,711,5,3339,1373,124,0,1494,20,5521,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,19,0,0,19,0,20,0,4,0,3,0,0,0,0,28,0,0,28,0,32,3,0,0,3,8,0,0,8,4,0,0,4,0,23,0,0,0,0,20,0,0,21,0,0,0,0,4,23,3,5,0,6,93,10,0,104,0,0,0,0,0,113,4,3,0,6,17,19,0,41,0,0,0,0,5,55,6,21,0,27,21,32,0,56,3,12,0,20,20,122,17,34,0,50,169,70,0,234,75,19,0,91,27,408,0,0,0,0,0,0,0,0,377,0,0,377,0,381,3,3,0,9,0,0,0,0
50705,484,112,0,600,18,10,0,23,3,765,32,43,0,74,107,41,0,155,8,10,0,22,3,250,65,174,0,236,94,162,0,256,10,83,0,97,24,611,265,373,0,636,1064,361,4,1429,1542,111,0,1650,43,3760,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,5,0,5,0,0,0,0,15,0,0,15,0,19,0,0,0,3,5,5,0,10,3,0,0,3,0,13,5,0,0,3,8,0,0,12,0,0,0,0,4,19,10,9,0,16,35,8,0,40,0,0,0,0,3,56,4,13,0,15,11,17,0,23,0,0,0,0,3,40,5,19,0,27,9,23,0,31,0,9,0,7,22,86,18,43,0,62,60,50,0,111,67,9,0,77,31,275,0,14,0,13,0,0,0,0,432,0,0,432,0,451,22,24,0,43,0,0,0,0
50901,42,28,0,66,0,4,0,4,0,123,11,33,0,44,17,18,0,37,5,3,0,7,7,96,26,180,0,211,35,144,0,180,9,45,0,49,51,497,119,294,0,413,124,205,0,331,714,56,0,765,72,1581,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,3,0,0,0,0,22,0,0,22,0,27,0,0,0,0,0,0,0,0,23,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,3,0,0,0,0,0,10,5,5,0,10,11,3,0,10,0,0,0,4,0,20,3,7,0,13,7,5,0,12,0,0,0,0,3,31,9,27,0,31,7,13,0,19,0,4,0,4,21,81,21,39,0,57,23,23,0,45,65,10,0,72,24,201,7,5,0,9,0,0,0,0,213,0,0,213,3,220,19,24,0,44,0,0,0,0
50902,41,11,0,53,5,3,0,6,0,84,9,17,0,23,16,16,0,29,0,0,0,0,0,55,20,98,0,121,28,59,0,92,0,24,0,29,27,262,60,157,0,221,110,90,0,201,349,33,0,383,41,840,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,21,0,0,21,0,26,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,9,0,0,0,0,4,15,0,7,0,3,0,0,0,0,0,4,0,4,3,11,0,16,3,18,4,16,0,20,0,0,0,0,21,66,5,26,3,33,13,17,0,29,47,5,0,49,23,143,0,0,0,0,0,0,0,0,122,0,0,122,6,129,8,10,0,21,0,0,0,0
50903,23,8,0,32,0,0,0,0,0,50,0,8,0,7,0,4,0,8,0,0,0,0,3,22,11,38,0,43,10,18,0,29,3,3,0,6,9,86,19,63,0,79,51,34,0,86,95,6,0,100,17,279,0,0,0,0,0,0,0,0,8,0,0,8,0,13,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,14,0,0,0,4,0,0,0,0,0,0,0,6,0,7,0,8,0,8,0,6,0,8,0,0,0,0,11,30,3,15,0,19,5,12,0,16,31,0,0,32,12,80,0,0,0,0,0,0,0,0,40,0,0,40,0,45,3,4,0,3,0,0,0,0
51001,15,7,0,27,0,0,0,0,3,49,0,12,0,15,16,14,0,28,0,0,0,4,3,48,9,71,0,75,20,44,0,73,0,17,0,16,31,195,20,111,0,130,59,75,0,134,246,20,0,263,39,577,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,8,0,0,8,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,5,0,0,0,0,4,8,4,0,0,3,7,6,0,12,0,0,0,0,9,19,0,12,0,15,8,18,0,27,0,4,0,4,14,65,7,16,0,19,20,27,0,45,19,7,0,27,27,121,3,0,0,5,0,0,0,0,75,0,0,75,3,80,0,11,0,10,0,0,0,0
51002,11,4,0,15,0,0,0,0,0,29,0,13,0,18,12,9,0,18,0,3,0,4,0,41,12,65,0,77,13,33,0,41,7,13,0,19,15,148,29,102,0,130,39,49,0,82,226,17,0,238,15,464,0,0,0,0,0,0,0,0,10,0,0,10,6,7,0,0,0,0,0,0,0,0,5,0,0,5,5,11,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,19,4,3,0,5,0,3,0,0,5,32,0,13,0,8,9,5,0,12,3,0,0,0,3,24,9,38,0,49,10,19,0,31,3,8,0,9,35,130,21,64,0,83,20,33,0,48,23,10,0,38,45,215,0,0,0,0,0,0,0,0,79,0,0,79,6,80,5,0,0,9,0,0,0,0
51003,12,8,0,20,5,0,0,5,0,43,0,14,5,19,3,16,0,16,0,0,0,0,4,47,8,100,0,104,15,41,0,56,5,10,0,12,13,188,18,137,5,156,39,66,0,104,349,13,0,364,19,648,0,0,0,0,0,0,0,0,14,0,0,14,0,9,0,0,0,0,0,0,0,0,10,0,0,10,0,12,0,0,0,0,0,0,0,0,16,0,0,16,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,15,7,0,0,7,0,4,0,4,0,23,0,11,0,11,7,6,0,11,0,0,0,0,4,26,10,54,0,63,3,39,0,40,0,8,0,3,18,127,13,72,0,88,12,44,0,53,38,3,0,43,30,212,0,0,0,0,0,0,0,0,121,0,0,121,3,122,5,8,0,6,0,0,0,0
51101,11,5,0,17,0,0,0,5,0,28,0,7,0,13,0,4,0,10,0,0,0,0,0,23,4,41,0,43,3,24,0,23,0,9,0,10,18,97,5,66,0,71,22,35,0,55,163,12,0,178,27,325,0,0,0,0,0,0,0,0,17,0,0,17,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,3,0,0,8,0,0,0,0,0,12,0,0,0,0,4,0,0,4,0,0,0,0,0,6,4,12,0,9,0,0,0,0,0,0,0,0,6,19,6,15,0,21,9,3,0,17,31,0,0,31,3,72,0,0,0,0,0,0,0,0,61,0,0,61,4,66,0,3,0,4,0,0,0,0
51102,0,9,0,17,0,0,0,0,0,15,0,0,0,4,0,9,0,5,0,0,0,0,0,9,0,22,0,22,4,11,0,15,0,0,0,6,6,51,3,26,0,30,8,28,0,37,77,0,0,81,16,158,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,11,0,3,0,4,12,3,0,11,7,32,0,0,0,6,0,0,0,0,34,0,0,34,3,39,0,0,0,0,0,0,0,0
51103,45,7,0,57,3,0,0,3,0,86,0,20,0,25,25,12,0,38,0,4,0,10,0,66,3,96,0,107,31,49,0,81,9,20,0,31,15,236,34,144,0,182,106,74,0,180,370,34,0,402,28,790,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,9,0,0,9,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,4,9,16,0,15,8,0,0,10,0,0,0,0,3,31,4,10,0,13,4,12,0,14,4,0,0,3,3,36,4,25,0,27,3,19,0,23,5,5,0,18,21,89,14,52,0,61,20,36,0,51,31,10,0,47,31,192,0,0,0,3,0,0,0,0,129,0,0,129,0,132,4,11,0,12,0,0,0,0
51104,50,26,0,74,3,5,0,3,0,136,10,18,0,29,13,21,0,41,0,0,0,6,3,73,27,143,0,169,44,109,0,155,4,27,0,29,20,372,104,242,0,345,129,163,0,295,682,29,0,719,29,1383,0,0,0,0,0,0,0,0,13,0,0,13,0,12,0,0,0,0,0,0,0,0,12,0,0,12,4,17,0,0,0,0,0,0,0,0,15,0,0,15,0,16,0,0,0,6,0,0,0,0,3,0,0,3,0,16,0,5,0,6,0,0,0,0,0,0,0,0,0,3,4,7,0,10,8,3,0,17,0,0,0,0,3,33,8,5,0,10,4,7,0,7,0,0,0,0,8,23,3,27,0,24,7,24,0,30,5,3,0,5,22,83,14,42,0,53,26,29,0,59,43,6,0,47,40,200,0,4,0,3,0,0,0,0,220,0,0,220,0,226,16,16,0,28,0,0,0,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,4,6,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,0,4,0,4,0,13,0,3,0,4,0,4,0,3,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
