POW_SA3_CODE_2021,UOLSEWVW_IDNS_Bf_91,UOLSEWVW_IDNS_91_95,UOLSEWVW_IDNS_96_00,UOLSEWVW_IDNS_01_05,UOLSEWVW_IDNS_06_10,UOLSEWVW_IDNS_11_15,UOLSEWVW_IDNS_16_20,UOLSEWVW_IDNS_2021,UOLSEWVW_IDNS_NS,UOLSEWVW_IDNS_Tot,UOLSEWVW_Tot_Bf_91,UOLSEWVW_Tot_91_95,UOLSEWVW_Tot_96_00,UOLSEWVW_Tot_01_05,UOLSEWVW_Tot_06_10,UOLSEWVW_Tot_11_15,UOLSEWVW_Tot_16_20,UOLSEWVW_Tot_2021,UOLSEWVW_Tot_NS,UOLSEWVW_Tot_Tot,UOLSE_NWNA_AGFF_Bf_91,UOLSE_NWNA_AGFF_91_95,UOLSE_NWNA_AGFF_96_00,UOLSE_NWNA_AGFF_01_05,UOLSE_NWNA_AGFF_06_10,UOLSE_NWNA_AGFF_11_15,UOLSE_NWNA_AGFF_16_20,UOLSE_NWNA_AGFF_2021,UOLSE_NWNA_AGFF_NS,UOLSE_NWNA_AGFF_Tot,UOLSE_NWNA_Min_Bf_91,UOLSE_NWNA_Min_91_95,UOLSE_NWNA_Min_96_00,UOLSE_NWNA_Min_01_05,UOLSE_NWNA_Min_06_10,UOLSE_NWNA_Min_11_15,UOLSE_NWNA_Min_16_20,UOLSE_NWNA_Min_2021,UOLSE_NWNA_Min_NS,UOLSE_NWNA_Min_Tot,UOLSE_NWNA_Mnf_Bf_91,UOLSE_NWNA_Mnf_91_95,UOLSE_NWNA_Mnf_96_00,UOLSE_NWNA_Mnf_01_05,UOLSE_NWNA_Mnf_06_10,UOLSE_NWNA_Mnf_11_15,UOLSE_NWNA_Mnf_16_20,UOLSE_NWNA_Mnf_2021,UOLSE_NWNA_Mnf_NS,UOLSE_NWNA_Mnf_Tot,UOLSE_NWNA_EGWWS_Bf_91,UOLSE_NWNA_EGWWS_91_95,UOLSE_NWNA_EGWWS_96_00,UOLSE_NWNA_EGWWS_01_05,UOLSE_NWNA_EGWWS_06_10,UOLSE_NWNA_EGWWS_11_15,UOLSE_NWNA_EGWWS_16_20,UOLSE_NWNA_EGWWS_2021,UOLSE_NWNA_EGWWS_NS,UOLSE_NWNA_EGWWS_Tot,UOLSE_NWNA_Const_Bf_91,UOLSE_NWNA_Const_91_95,UOLSE_NWNA_Const_96_00,UOLSE_NWNA_Const_01_05,UOLSE_NWNA_Const_06_10,UOLSE_NWNA_Const_11_15,UOLSE_NWNA_Const_16_20,UOLSE_NWNA_Const_2021,UOLSE_NWNA_Const_NS,UOLSE_NWNA_Const_Tot,UOLSE_NWNA_WST_Bf_91,UOLSE_NWNA_WST_91_95,UOLSE_NWNA_WST_96_00,UOLSE_NWNA_WST_01_05,UOLSE_NWNA_WST_06_10,UOLSE_NWNA_WST_11_15,UOLSE_NWNA_WST_16_20,UOLSE_NWNA_WST_2021,UOLSE_NWNA_WST_NS,UOLSE_NWNA_WST_Tot,UOLSE_NWNA_RetT_Bf_91,UOLSE_NWNA_RetT_91_95,UOLSE_NWNA_RetT_96_00,UOLSE_NWNA_RetT_01_05,UOLSE_NWNA_RetT_06_10,UOLSE_NWNA_RetT_11_15,UOLSE_NWNA_RetT_16_20,UOLSE_NWNA_RetT_2021,UOLSE_NWNA_RetT_NS,UOLSE_NWNA_RetT_Tot,UOLSE_NWNA_AcFd_Bf_91,UOLSE_NWNA_AcFd_91_95,UOLSE_NWNA_AcFd_96_00,UOLSE_NWNA_AcFd_01_05,UOLSE_NWNA_AcFd_06_10,UOLSE_NWNA_AcFd_11_15,UOLSE_NWNA_AcFd_16_20,UOLSE_NWNA_AcFd_2021,UOLSE_NWNA_AcFd_NS,UOLSE_NWNA_AcFd_Tot,UOLSE_NWNA_TPW_Bf_91,UOLSE_NWNA_TPW_91_95,UOLSE_NWNA_TPW_96_00,UOLSE_NWNA_TPW_01_05,UOLSE_NWNA_TPW_06_10,UOLSE_NWNA_TPW_11_15,UOLSE_NWNA_TPW_16_20,UOLSE_NWNA_TPW_2021,UOLSE_NWNA_TPW_NS,UOLSE_NWNA_TPW_Tot,UOLSE_NWNA_IMT_Bf_91,UOLSE_NWNA_IMT_91_95,UOLSE_NWNA_IMT_96_00,UOLSE_NWNA_IMT_01_05,UOLSE_NWNA_IMT_06_10,UOLSE_NWNA_IMT_11_15,UOLSE_NWNA_IMT_16_20,UOLSE_NWNA_IMT_2021,UOLSE_NWNA_IMT_NS,UOLSE_NWNA_IMT_Tot,UOLSE_NWNA_FinIns_Bf_91,UOLSE_NWNA_FinIns_91_95,UOLSE_NWNA_FinIns_96_00,UOLSE_NWNA_FinIns_01_05,UOLSE_NWNA_FinIns_06_10,UOLSE_NWNA_FinIns_11_15,UOLSE_NWNA_FinIns_16_20,UOLSE_NWNA_FinIns_2021,UOLSE_NWNA_FinIns_NS,UOLSE_NWNA_FinIns_Tot,UOLSE_NWNA_RHRE_Bf_91,UOLSE_NWNA_RHRE_91_95,UOLSE_NWNA_RHRE_96_00,UOLSE_NWNA_RHRE_01_05,UOLSE_NWNA_RHRE_06_10,UOLSE_NWNA_RHRE_11_15,UOLSE_NWNA_RHRE_16_20,UOLSE_NWNA_RHRE_2021,UOLSE_NWNA_RHRE_NS,UOLSE_NWNA_RHRE_Tot,UOLSE_NWNA_ProSTS_Bf_91,UOLSE_NWNA_ProSTS_91_95,UOLSE_NWNA_ProSTS_96_00,UOLSE_NWNA_ProSTS_01_05,UOLSE_NWNA_ProSTS_06_10,UOLSE_NWNA_ProSTS_11_15,UOLSE_NWNA_ProSTS_16_20,UOLSE_NWNA_ProSTS_2021,UOLSE_NWNA_ProSTS_NS,UOLSE_NWNA_ProSTS_Tot,UOLSE_NWNA_AdSup_Bf_91,UOLSE_NWNA_AdSup_91_95,UOLSE_NWNA_AdSup_96_00,UOLSE_NWNA_AdSup_01_05,UOLSE_NWNA_AdSup_06_10,UOLSE_NWNA_AdSup_11_15,UOLSE_NWNA_AdSup_16_20,UOLSE_NWNA_AdSup_2021,UOLSE_NWNA_AdSup_NS,UOLSE_NWNA_AdSup_Tot,UOLSE_NWNA_PubAS_Bf_91,UOLSE_NWNA_PubAS_91_95,UOLSE_NWNA_PubAS_96_00,UOLSE_NWNA_PubAS_01_05,UOLSE_NWNA_PubAS_06_10,UOLSE_NWNA_PubAS_11_15,UOLSE_NWNA_PubAS_16_20,UOLSE_NWNA_PubAS_2021,UOLSE_NWNA_PubAS_NS,UOLSE_NWNA_PubAS_Tot,UOLSE_NWNA_EdTrn_Bf_91,UOLSE_NWNA_EdTrn_91_95,UOLSE_NWNA_EdTrn_96_00,UOLSE_NWNA_EdTrn_01_05,UOLSE_NWNA_EdTrn_06_10,UOLSE_NWNA_EdTrn_11_15,UOLSE_NWNA_EdTrn_16_20,UOLSE_NWNA_EdTrn_2021,UOLSE_NWNA_EdTrn_NS,UOLSE_NWNA_EdTrn_Tot,UOLSE_NWNA_HC_SA_Bf_91,UOLSE_NWNA_HC_SA_91_95,UOLSE_NWNA_HC_SA_96_00,UOLSE_NWNA_HC_SA_01_05,UOLSE_NWNA_HC_SA_06_10,UOLSE_NWNA_HC_SA_11_15,UOLSE_NWNA_HC_SA_16_20,UOLSE_NWNA_HC_SA_2021,UOLSE_NWNA_HC_SA_NS,UOLSE_NWNA_HC_SA_Tot,UOLSE_NWNA_ArtsR_Bf_91,UOLSE_NWNA_ArtsR_91_95,UOLSE_NWNA_ArtsR_96_00,UOLSE_NWNA_ArtsR_01_05,UOLSE_NWNA_ArtsR_06_10,UOLSE_NWNA_ArtsR_11_15,UOLSE_NWNA_ArtsR_16_20,UOLSE_NWNA_ArtsR_2021,UOLSE_NWNA_ArtsR_NS,UOLSE_NWNA_ArtsR_Tot
50502,99,46,52,93,208,189,208,3,35,921,1825,799,1033,1552,3644,3462,2964,23,146,15455,6,3,3,0,4,8,28,0,0,51,0,0,0,0,0,0,0,0,0,0,39,23,17,21,68,74,57,0,4,317,0,0,0,0,0,0,0,0,0,3,13,0,3,4,15,34,18,0,0,88,0,0,0,3,7,7,9,0,0,26,23,8,10,7,10,12,14,0,0,86,17,14,12,10,28,17,30,0,3,136,0,0,0,9,8,13,26,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,3,6,0,0,3,21,0,7,8,4,16,15,23,0,0,85,4,0,0,0,0,0,0,0,0,6,8,0,3,0,14,9,10,0,0,52,7,12,0,9,19,23,21,0,0,89,0,0,0,0,3,0,0,0,0,3
50503,47,29,44,60,138,119,92,0,19,561,933,418,570,897,2325,1952,1322,25,91,8530,59,36,17,14,18,29,54,0,6,236,0,0,0,0,0,0,0,0,0,0,25,17,13,18,51,25,29,0,5,180,0,0,0,0,0,0,3,0,0,4,6,3,5,10,18,28,8,0,0,73,5,0,0,3,0,6,6,0,0,29,15,15,16,6,19,9,9,0,6,84,15,18,11,5,18,19,15,0,3,98,0,0,0,4,9,6,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,5,8,0,0,18,4,4,4,11,6,14,18,0,0,50,0,0,0,0,3,0,0,0,0,3,3,4,4,5,18,3,5,0,0,38,5,0,0,3,13,11,6,0,3,40,0,0,0,0,0,0,0,0,0,0
50601,19,11,14,18,76,53,34,0,8,236,296,107,184,374,1219,998,543,6,30,3761,0,0,0,0,3,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,11,9,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,5,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,7,0,0,16,0,4,0,0,15,7,5,0,7,38,3,0,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,4,0,0,28,0,0,0,0,3,13,5,0,0,21,0,0,0,0,0,0,0,0,0,0
50602,50,29,51,85,211,171,156,0,29,794,1365,665,900,1596,4292,3676,3304,25,146,15970,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,9,4,10,4,16,12,13,0,0,73,0,0,0,0,0,0,0,0,0,5,0,4,3,3,9,16,12,0,0,45,0,0,0,0,11,6,9,0,0,29,4,4,4,0,12,19,11,0,0,59,23,15,7,16,48,42,55,0,9,209,9,0,3,6,19,7,24,0,0,68,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,7,3,0,0,23,7,4,3,8,12,19,10,0,0,63,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,4,15,3,3,0,4,3,15,3,0,0,39,18,8,5,5,10,13,5,0,0,55
50603,107,47,58,113,375,288,252,0,43,1282,1507,666,945,1610,4841,3981,3363,25,160,17092,0,0,0,0,7,5,8,0,0,28,0,6,4,0,10,5,0,0,0,28,37,21,7,14,83,63,43,0,0,279,0,0,0,0,7,0,0,0,0,9,7,4,9,13,41,41,18,0,0,125,10,5,5,7,36,22,25,0,0,118,4,3,9,4,35,30,30,0,0,112,29,11,10,6,36,35,50,0,0,175,6,3,3,6,17,25,35,0,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,8,0,0,17,0,0,0,0,7,5,5,0,0,17,4,6,0,0,18,17,30,0,0,81,8,0,0,0,0,0,0,0,0,6,10,0,3,3,6,5,4,0,0,28,4,0,0,5,20,22,13,0,0,74,0,0,0,0,0,0,3,0,0,8
50604,31,18,23,30,127,105,60,0,16,410,492,269,381,631,1982,1658,1044,5,69,6539,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,5,3,0,5,31,6,12,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,3,8,23,23,7,0,0,68,0,0,0,0,3,4,4,0,0,15,4,3,0,0,17,16,8,0,0,47,12,3,4,6,21,18,9,0,0,81,0,0,0,4,0,7,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,12,0,4,0,6,13,19,12,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,11,3,0,0,28,0,0,0,0,5,10,9,0,0,27,0,0,0,0,0,0,0,0,0,0
50605,15,0,3,12,49,40,33,0,7,164,234,93,114,218,782,616,430,9,19,2528,4,4,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,11,0,0,3,0,27,8,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,20,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,6,0,4,28,0,0,0,3,3,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
50606,3,0,0,7,16,12,3,0,0,45,48,22,36,64,243,193,124,6,8,733,3,0,0,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50607,19,5,5,12,35,20,26,0,0,119,312,114,189,283,744,698,727,5,18,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,4,11,11,11,0,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,11,0,0,0,3,7,8,7,0,0,22,0,0,0,0,0,0,0,0,0,0
50701,72,20,34,61,208,179,133,3,21,734,894,377,476,799,2597,2477,1574,26,80,9296,5,0,0,0,7,0,0,0,0,10,0,0,0,0,5,0,3,0,0,15,13,9,4,8,73,25,32,0,0,162,0,0,0,0,0,0,0,0,0,7,11,3,4,14,81,29,15,0,0,154,0,0,0,0,7,8,5,0,0,26,5,0,0,9,18,9,6,0,0,52,11,7,8,4,22,9,11,0,0,72,0,0,0,4,5,6,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,13,5,0,0,0,19,19,14,0,0,60,0,0,4,0,0,0,0,0,0,5,0,4,0,0,10,0,3,0,0,21,6,0,0,10,11,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0
50702,28,9,17,30,62,72,59,0,6,291,544,211,298,404,1137,1150,996,11,31,4783,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,13,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,16,0,0,0,0,10,3,0,0,0,15,3,3,0,0,3,9,5,0,0,25,11,5,7,4,25,13,17,0,0,87,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,4,0,0,19,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,5,0,0,0,8,5,3,0,0,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0
50703,14,13,7,16,59,43,28,0,12,184,206,88,124,233,830,693,352,7,24,2554,9,0,8,0,48,15,9,0,0,88,0,0,0,0,3,0,0,0,0,3,3,3,0,0,22,3,0,0,0,32,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,9,0,0,0,24,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,9,0,0,8,9,0,0,0,3,3,0,0,0,20,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
50704,43,16,24,39,83,73,68,0,12,358,1078,470,654,1028,2491,2200,1558,27,76,9585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,31,20,32,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,5,0,0,28,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,11,6,0,0,28,20,9,6,9,30,27,40,0,5,143,0,0,5,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,8,0,0,0,10,0,0,6,0,15,10,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,8,4,0,0,33,3,9,3,9,10,10,10,0,0,55,0,0,0,0,0,0,0,0,0,0
50705,10,0,10,18,36,35,24,0,9,148,260,116,190,350,1114,959,608,18,41,3655,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,21,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,6,0,0,12,9,4,3,9,11,10,7,0,4,51,0,0,0,0,0,6,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0
50901,6,0,5,11,18,16,3,0,3,55,126,47,73,157,501,350,348,35,23,1661,0,0,0,3,7,8,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,6,45,25,25,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,13,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
50902,4,0,0,8,10,21,29,0,0,87,95,53,71,145,358,429,450,63,33,1683,15,0,5,8,0,5,49,17,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50903,0,0,0,0,9,6,14,0,0,28,33,11,15,53,159,156,157,21,13,615,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51001,4,0,8,6,10,15,10,0,8,61,71,32,48,78,277,323,558,39,23,1451,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,10,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
51002,8,5,0,10,33,27,38,0,5,135,220,94,154,287,952,817,602,13,52,3189,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,11,0,0,0,0,3,3,15,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
51003,7,5,3,17,47,47,39,4,3,163,220,81,142,260,893,810,594,12,53,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,4,8,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
51101,0,0,0,3,3,3,9,0,0,22,30,8,16,39,135,113,97,0,6,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51102,0,0,0,0,0,5,12,0,0,17,76,9,21,30,56,73,213,3,11,489,26,3,4,3,8,8,14,3,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103,9,4,9,18,33,27,36,4,4,142,145,73,121,294,914,869,721,19,36,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,3,6,3,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
51104,4,3,3,4,14,17,16,0,0,58,129,53,95,179,540,506,384,19,27,1930,5,3,0,0,0,0,5,0,6,22,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,5,0,3,0,4,7,10,12,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
