SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL50001,0,12,6,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,6,0,0,16,0,27,5,0,0,4,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,4,11,17,16,6,42,6,83
SAL50002,5,68,70,395,0,537,0,4,0,13,0,18,0,0,0,0,0,4,7,0,0,3,0,6,24,5,3,16,0,45,163,70,50,404,4,686,3,0,0,0,0,4,8,0,0,0,0,14,10,5,5,27,0,46,0,7,0,6,0,17,0,0,0,0,0,0,0,0,0,4,0,4,30,9,13,93,0,141,7,4,0,42,0,56,3,0,0,0,0,6,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,6,5,9,3,0,0,18,4,0,0,5,0,9,5,0,0,0,0,6,0,0,0,0,0,0,34,11,10,93,0,154,0,0,0,0,0,3,3,5,0,0,0,10,0,0,0,5,0,5,4,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0,11,35,6,12,10,0,66,0,0,0,0,58,58,282,123,98,756,63,1321
SAL50003,0,0,6,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,21,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,0,0,0,0,0,0,8,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,10,10,22,8,3,48,10,92
SAL50004,0,0,4,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,3,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,4,34,0,41
SAL50005,0,0,0,9,0,8,0,0,0,22,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,4,51
SAL50006,3,57,56,279,7,411,0,0,0,17,0,17,17,0,0,0,0,21,3,0,0,0,0,6,30,5,0,3,0,38,203,59,64,360,0,690,33,0,0,0,0,33,4,0,0,0,0,9,29,4,5,22,0,62,5,5,0,0,0,7,3,0,0,0,0,4,9,0,0,0,0,14,40,12,13,91,0,153,21,0,3,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,4,3,0,0,0,3,15,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,52,15,6,100,0,174,0,0,0,0,0,0,3,4,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,9,0,3,3,0,17,106,15,11,12,0,138,3,0,3,0,75,78,489,104,95,620,84,1403
SAL50007,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,31,0,41
SAL50008,198,277,234,1166,13,1895,10,12,7,90,6,131,297,8,10,7,7,325,47,7,5,26,0,82,49,12,16,29,0,107,780,234,178,863,21,2072,122,0,8,0,0,125,28,0,4,3,0,39,54,14,11,69,0,154,41,17,11,27,0,96,14,0,3,8,0,18,187,8,6,11,0,212,170,29,31,215,3,455,209,57,40,202,4,507,8,0,0,0,0,9,4,0,0,0,0,15,185,20,8,27,4,239,19,10,0,0,0,23,63,14,3,3,0,81,22,12,9,5,0,54,61,12,8,25,0,100,15,0,0,0,0,15,6,0,0,0,0,9,170,47,42,227,3,482,76,9,0,0,0,89,38,5,4,0,0,44,22,6,4,10,0,39,8,7,0,0,0,16,712,7,12,10,4,751,13,7,0,4,0,25,1534,83,69,80,8,1781,99,3,0,17,187,304,4445,538,413,2113,254,7772
SAL50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL50010,28,152,141,592,0,915,0,0,0,28,0,32,129,7,15,7,0,162,22,8,5,13,0,46,18,9,0,11,0,34,384,150,116,531,3,1189,16,0,0,0,0,20,29,0,0,0,0,35,45,5,10,40,0,102,9,5,0,13,0,19,4,0,3,0,0,11,52,0,5,7,0,62,94,28,15,179,3,311,106,32,14,118,0,270,11,0,3,0,0,15,0,0,0,0,0,5,3,0,3,7,0,8,0,0,0,0,0,7,4,0,0,0,0,4,15,8,3,0,0,26,12,4,3,14,0,30,4,0,0,0,0,11,0,0,0,0,0,0,105,27,24,127,0,291,5,0,3,0,0,8,30,5,4,0,0,40,9,5,0,0,0,14,5,0,0,0,0,9,6,0,0,0,0,3,16,4,0,7,0,28,218,21,25,29,0,292,0,0,0,4,72,83,1063,273,226,1180,83,2830
SAL50011,169,491,478,1354,15,2504,0,15,7,121,0,145,156,3,6,7,0,178,30,3,4,15,0,51,97,7,11,40,0,164,2954,452,396,1021,25,4845,175,0,12,8,0,197,55,6,6,7,0,75,151,22,19,79,5,266,20,4,6,14,0,51,16,3,0,5,0,17,238,10,7,8,0,259,633,46,47,232,3,967,123,37,37,131,0,331,27,0,0,0,0,27,6,0,0,0,0,6,12,13,3,5,0,26,8,0,0,0,0,11,226,33,15,3,0,278,118,41,24,18,4,194,49,11,3,18,0,81,17,0,4,5,0,22,34,0,0,0,0,39,647,48,62,223,4,980,14,0,3,0,0,18,335,18,17,7,0,375,25,6,0,4,0,37,11,0,0,0,0,11,11,0,3,0,0,19,151,14,11,12,0,183,1110,89,106,91,0,1396,78,3,7,26,376,493,5948,777,707,2347,417,10203
SAL50012,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,19
SAL50013,6,34,27,201,0,271,0,0,0,8,0,8,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,5,0,10,80,32,25,156,8,297,3,0,0,0,0,3,0,0,0,0,0,0,5,6,0,14,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,17,0,29,0,0,4,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,14,0,0,0,0,11,10,0,3,0,0,13,5,3,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,13,3,47,0,78,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,0,7,0,26,0,0,0,13,13,17,119,54,41,359,19,591
SAL50014,0,3,5,56,0,64,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,3,22,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,9,4,5,80,22,116
SAL50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,15
SAL50016,0,25,31,205,4,268,0,0,0,14,0,14,5,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,8,92,26,29,149,0,297,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,0,31,0,49,6,0,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,23,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,5,6,0,32,0,0,0,0,32,32,124,41,40,319,35,564
SAL50017,0,4,3,30,0,35,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,4,3,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,10,4,3,44,10,71
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50019,3,18,7,71,0,108,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,4,7,0,6,0,0,10,34,16,4,52,0,109,9,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,8,0,15,11,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,24,0,5,3,0,28,0,0,0,3,17,24,105,23,14,116,15,280
SAL50020,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,7,10,3,5,28,7,53
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,61,297,254,1075,3,1699,0,0,0,23,0,31,936,17,36,21,6,1017,42,10,7,50,0,108,69,18,7,34,0,130,915,294,245,1141,9,2607,26,0,12,0,0,38,50,5,6,6,0,73,99,29,7,88,0,224,24,8,6,16,0,56,8,0,0,0,0,9,213,10,13,4,0,242,203,48,40,369,4,665,195,55,20,183,0,451,42,3,5,0,0,55,19,3,9,0,0,33,5,0,0,3,0,14,12,0,0,8,0,20,13,3,0,0,0,14,37,0,7,8,0,47,37,9,8,14,0,62,11,0,3,5,0,17,6,0,0,0,0,6,254,57,32,301,4,642,10,0,0,0,0,17,103,7,10,0,3,122,30,0,5,7,0,49,41,0,3,4,0,52,43,0,8,0,0,50,43,9,10,16,0,78,824,75,65,82,7,1052,25,4,4,0,230,263,3615,565,467,2316,259,7228
SAL50023,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,3,9,10,0,0,35,3,51
SAL50024,45,221,154,763,7,1181,0,0,0,27,0,27,701,12,35,17,4,767,28,4,0,33,0,64,37,19,10,19,0,79,521,189,139,679,12,1539,21,0,5,0,0,22,16,4,0,4,0,21,45,13,0,76,0,147,18,3,0,10,0,30,14,4,0,3,0,17,92,15,5,4,0,118,142,33,28,210,0,409,84,32,21,94,0,225,46,0,3,4,0,52,5,8,3,0,0,16,0,0,0,3,0,3,4,0,0,4,0,10,10,5,0,0,0,14,19,10,0,0,0,23,29,3,8,8,0,43,13,0,0,0,0,13,0,0,0,0,0,0,175,38,35,154,0,408,31,0,0,0,0,29,47,10,5,3,0,58,18,0,3,8,0,24,31,0,0,0,0,35,31,5,0,0,0,35,21,9,3,14,0,40,563,38,34,46,6,684,13,0,0,10,124,150,2307,372,286,1473,138,4578
SAL50025,4,27,16,194,0,239,0,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,22,83,25,19,159,5,284,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,28,0,43,3,5,3,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,50,0,77,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,25,0,0,0,0,19,19,143,39,29,330,26,575
SAL50026,175,697,502,2827,89,4295,5,32,34,679,39,791,157,8,14,20,0,203,27,5,3,16,0,52,249,73,50,113,7,482,1957,625,497,2360,116,5557,225,4,19,0,3,262,23,11,3,19,0,54,131,42,32,163,6,382,9,3,3,9,0,21,27,3,0,13,0,44,212,8,0,0,0,228,262,72,61,542,16,949,85,56,11,144,4,289,12,0,0,0,0,12,14,0,0,5,0,23,0,0,0,0,0,0,10,4,0,6,0,30,192,27,34,9,6,264,85,39,14,13,3,155,47,10,8,19,0,84,12,3,3,5,0,26,40,0,0,0,0,40,378,137,90,521,17,1142,4,0,0,4,0,10,31,17,11,0,0,55,25,3,0,21,0,55,13,0,0,4,0,19,19,0,0,0,0,24,61,11,9,16,0,106,1231,114,93,138,22,1599,55,9,7,60,1110,1242,4717,1154,860,5316,1370,13415
SAL50027,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,0,5,31,12,48
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,11,4,17
