SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL50176,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,6,0,0,0,0,10,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50177,0,3,12,14,11,13,6,0,0,68,0,0,0,0,7,11,5,0,0,27,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,12,20,18,30,16,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,12,20,18,32,16,0,0,102,3,0,0,0,0,11,29,16,3,72,0,0,0,0,3,0,0,0,0,3,6,9,16,23,21,46,44,24,3,186,0,3,14,9,10,8,5,0,0,53,4,0,4,5,14,14,3,0,0,44,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,25,22,20,22,12,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50178,0,28,96,87,108,51,12,0,0,383,30,29,16,12,13,18,11,0,0,128,0,4,0,0,4,0,0,0,0,16,0,5,0,0,0,0,0,0,0,9,27,60,110,98,130,73,23,4,0,528,0,0,0,0,4,0,0,0,0,13,3,6,0,0,6,3,0,0,0,25,5,9,5,0,3,3,0,0,0,36,39,70,112,101,134,79,26,4,0,565,35,7,8,5,14,22,51,38,18,203,0,0,4,4,4,6,3,0,3,29,79,77,129,116,149,111,81,36,19,803,0,15,54,51,48,34,4,0,0,216,29,30,50,53,55,33,13,3,0,267,0,0,3,8,3,4,0,0,0,22,4,0,0,0,0,4,0,0,0,6,31,52,110,112,108,77,21,3,0,509,0,3,4,6,4,0,0,0,0,15,7,0,0,3,5,3,0,0,0,25,6,8,8,8,6,3,0,0,0,45
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,10,24,68,87,109,91,29,4,0,412,21,5,14,12,30,45,29,5,0,156,0,0,4,7,10,12,5,0,0,40,0,0,4,0,4,5,0,0,0,19,27,34,94,107,156,145,69,5,0,632,4,0,0,3,5,4,0,0,0,24,8,0,0,0,0,3,0,0,0,12,13,0,0,3,6,11,5,0,0,36,39,34,95,109,161,151,72,5,0,666,25,8,7,13,22,60,204,116,25,481,4,8,14,17,20,14,23,10,0,104,71,46,110,139,206,232,295,132,30,1251,7,12,23,52,65,52,11,0,0,231,33,11,48,60,95,99,33,5,0,383,0,4,9,0,4,13,9,0,0,34,4,0,0,4,0,0,0,0,0,12,42,31,78,116,167,170,54,7,0,663,3,0,0,4,0,0,0,0,0,9,3,0,0,5,0,0,0,0,0,14,8,4,0,5,0,6,0,0,0,24
SAL50181,3,15,24,50,70,48,13,4,0,228,9,4,0,0,8,11,4,0,0,47,0,0,9,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,24,37,51,79,63,23,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,24,35,51,83,67,23,0,0,300,15,7,0,6,9,7,32,17,3,97,0,3,4,3,4,3,3,0,0,15,37,30,38,60,92,76,58,21,3,411,3,15,17,21,38,26,5,0,0,122,21,10,11,33,28,22,8,0,0,138,0,5,3,0,5,6,0,0,0,9,0,0,0,0,4,0,0,0,0,3,25,27,28,54,74,54,12,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11
SAL50182,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50183,17,36,91,139,141,99,27,0,0,550,41,11,10,34,27,40,37,7,0,198,0,4,14,16,8,12,3,0,0,53,0,0,0,3,0,0,0,0,0,9,60,47,114,191,181,149,67,9,0,813,0,3,7,3,3,0,0,0,0,13,3,0,0,0,6,0,0,0,0,11,5,8,7,3,9,0,0,0,0,20,58,56,125,193,183,150,67,8,0,837,27,13,14,20,25,49,241,216,104,710,4,0,13,19,14,13,10,16,17,97,85,67,146,235,220,207,324,237,122,1640,14,31,57,72,110,46,10,0,0,344,50,17,72,90,105,73,46,0,0,450,3,0,17,12,5,16,7,0,0,53,0,0,4,0,0,0,0,0,0,8,68,49,142,170,218,145,57,6,0,856,0,0,0,0,4,0,0,0,0,4,4,0,0,3,5,4,5,0,0,21,5,0,3,3,6,4,5,0,0,24
SAL50184,7,12,24,61,53,38,5,0,0,200,7,0,4,0,3,3,3,0,0,25,0,0,0,3,3,3,0,0,0,7,0,0,0,0,4,0,0,0,0,5,14,22,23,64,57,42,10,0,0,236,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,25,22,23,64,57,42,10,0,0,238,9,4,0,0,0,4,6,0,0,28,0,0,0,0,0,5,0,0,0,8,36,25,25,64,59,49,15,0,0,274,10,7,9,29,34,18,0,0,0,109,11,4,12,26,17,11,0,0,0,92,0,0,9,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,16,31,56,58,24,4,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50185,5,7,34,24,25,26,13,0,0,123,0,0,8,3,7,4,0,0,0,27,0,0,4,0,6,0,0,0,0,11,0,0,4,0,0,4,0,0,0,9,9,6,39,26,34,34,8,0,0,169,0,0,3,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,4,0,0,0,19,8,10,39,31,42,43,8,0,0,190,8,5,9,9,17,16,39,21,5,124,7,3,16,16,16,12,8,0,0,77,27,16,62,50,75,63,60,33,3,391,0,14,24,24,32,18,14,0,0,120,0,6,14,7,13,12,0,0,0,53,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,16,45,34,44,33,12,0,0,187,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6
SAL50186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50187,13,46,111,142,95,64,10,0,0,477,19,16,26,23,18,16,4,0,0,113,0,0,9,5,0,4,0,0,0,17,0,0,4,0,8,0,0,0,0,15,32,59,149,167,116,84,12,0,0,624,5,6,19,9,4,3,0,0,0,42,6,3,0,0,0,0,0,0,0,14,9,3,21,6,6,4,0,0,0,57,41,66,173,175,125,92,12,0,0,680,50,13,32,24,30,33,50,21,3,255,14,9,18,17,14,8,6,4,0,93,102,86,229,222,168,123,76,25,3,1022,3,23,57,46,53,30,3,0,0,219,32,40,54,65,42,35,10,0,0,282,0,3,9,6,7,7,0,0,0,29,0,4,4,5,0,0,0,0,0,8,42,66,118,118,108,71,9,0,0,534,4,5,12,9,0,7,0,0,0,32,7,6,12,5,7,0,0,0,0,46,10,8,20,13,12,9,0,0,0,70
SAL50188,4,0,6,9,14,4,4,0,0,53,0,0,3,0,3,0,8,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,7,14,7,21,7,11,3,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,6,14,8,21,11,16,3,0,78,6,0,0,0,0,0,11,7,0,22,0,0,0,0,0,0,0,0,0,6,5,11,14,8,29,15,29,8,0,109,0,0,5,0,9,11,0,0,0,20,0,0,0,8,4,4,3,0,0,27,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,18,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3
SAL50189,0,6,20,19,25,35,7,0,0,108,0,3,4,0,4,0,10,6,0,27,0,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,11,17,23,29,38,20,5,0,149,0,3,0,5,0,4,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,3,0,5,0,8,0,0,0,16,0,10,18,22,36,45,20,5,0,163,6,0,0,6,10,10,28,25,18,107,4,0,0,3,8,11,3,0,0,36,9,20,19,39,49,59,52,33,17,304,0,3,11,9,15,17,3,0,0,50,3,3,12,12,14,13,13,0,0,75,0,0,4,0,3,0,3,0,0,14,0,0,3,0,0,0,0,0,0,4,3,7,23,26,34,33,15,0,0,139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4
SAL50190,8,35,122,126,126,94,40,5,0,554,16,13,30,26,28,17,20,4,0,141,0,0,6,3,7,9,3,0,0,32,4,0,13,6,4,3,0,0,0,26,26,51,168,162,158,129,59,10,0,760,4,13,12,9,10,7,0,0,0,49,0,5,0,5,8,0,0,0,0,17,5,15,15,14,17,11,0,0,0,75,29,66,181,176,176,140,57,10,0,835,39,21,44,51,52,65,60,33,12,375,30,24,60,26,58,44,21,8,3,266,102,109,289,246,286,248,145,48,13,1476,17,26,139,120,115,86,23,0,0,519,39,17,47,74,50,42,19,0,0,286,3,4,10,6,3,6,3,0,0,37,5,0,11,3,3,8,0,0,0,33,66,52,200,200,176,137,39,6,0,875,5,0,12,5,0,0,0,0,0,24,3,3,8,3,4,0,0,0,0,17,7,3,11,9,6,3,0,0,0,43
SAL50191,0,6,6,9,9,6,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,6,3,0,0,39,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,6,9,10,10,7,4,0,52,0,0,0,0,3,4,0,0,0,11,0,0,5,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50192,0,5,6,0,7,8,7,0,0,24,0,0,0,0,3,4,0,0,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,12,3,5,0,41,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,0,8,0,5,10,6,8,16,7,5,0,47,5,0,0,4,5,8,8,6,0,29,0,0,0,0,0,0,0,0,0,5,0,3,10,9,11,20,20,8,0,79,0,0,4,4,4,3,0,0,0,16,0,0,4,5,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,3,3,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50193,0,0,11,11,12,7,7,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,7,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,12,7,6,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,4,0,0,7,0,3,13,16,16,5,10,0,0,62,0,0,0,3,6,3,0,0,0,15,0,0,0,15,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,9,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,0,0,0,4,9,4,4,0,0,25,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,7,0,0,31,0,0,0,0,0,4,10,3,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,13,12,3,0,50,0,0,0,6,0,6,0,0,0,15,0,0,0,5,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50196,3,10,26,33,24,28,8,5,0,142,0,0,3,7,0,7,5,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,3,15,25,41,31,32,20,6,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,28,41,28,36,21,6,0,175,12,3,4,0,3,12,36,20,10,96,5,4,3,5,5,9,11,8,0,43,21,18,33,48,36,50,67,27,8,312,0,3,6,20,21,8,6,0,0,67,3,3,9,10,9,14,3,0,0,56,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,18,32,32,28,12,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11
SAL50197,14,20,33,44,39,39,10,0,0,196,3,4,13,3,13,3,6,0,0,45,0,0,0,0,4,8,0,0,0,14,0,0,4,0,0,6,5,0,0,12,22,23,42,48,58,56,21,6,3,271,0,0,5,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,9,0,3,0,0,0,0,0,0,18,26,25,47,49,57,55,24,6,3,291,21,5,6,6,12,16,46,32,9,153,0,3,8,8,5,8,4,0,0,39,47,37,62,58,75,82,68,37,11,488,3,9,9,17,29,18,4,0,0,85,10,6,16,25,30,31,8,0,0,121,0,0,4,0,0,3,0,0,0,16,5,0,3,0,4,0,0,0,0,6,13,20,28,38,64,49,16,0,0,235,4,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,14
SAL50198,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50199,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,10,0,4,0,19,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50200,21,81,196,195,144,112,24,0,0,778,25,12,23,21,17,12,3,0,0,95,0,6,11,15,7,12,0,0,0,51,3,0,4,5,4,3,0,0,0,18,40,97,238,235,167,138,27,0,0,946,0,0,6,4,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,8,4,0,12,6,0,0,0,0,0,25,44,95,248,237,169,136,31,0,0,967,24,15,14,12,12,12,22,5,0,117,10,35,58,69,31,23,9,0,0,231,80,147,319,317,213,173,57,5,0,1318,9,43,106,108,85,51,4,0,0,410,23,14,55,64,39,24,3,0,0,217,0,0,18,10,9,3,0,0,0,45,0,4,0,5,3,0,0,0,0,5,36,62,179,180,138,80,10,0,0,684,0,0,3,7,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,5,0,4,9,9,5,0,0,0,18
SAL50201,17,67,203,385,359,197,56,3,0,1292,82,67,48,48,46,53,74,18,0,439,0,8,5,11,8,10,7,4,0,51,0,3,9,6,4,0,0,0,0,25,99,148,261,448,420,264,135,24,0,1807,3,6,9,16,14,12,0,0,0,54,18,9,7,0,4,0,3,0,0,50,21,17,15,18,12,12,3,0,0,98,122,160,278,464,437,275,137,24,0,1899,125,28,32,33,19,104,349,279,113,1070,8,6,11,16,20,24,17,18,23,135,255,196,323,509,474,402,496,325,131,3108,6,46,132,203,192,128,36,0,0,754,83,99,77,207,190,135,60,8,0,854,0,0,17,16,6,15,8,0,0,59,0,0,0,3,5,0,0,0,0,8,87,152,223,427,394,281,105,8,0,1669,5,0,4,12,5,0,0,0,0,27,15,10,5,9,15,7,6,0,0,61,21,10,5,21,16,11,6,0,0,94
SAL50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
