SAL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,0,14,0,516,15,0,0,6,3,9,0,0,0,6,58,92,0,0,0,0,0,0,0,0,0,0,0,3,201,29,4,280,19,180,13,50,5,80,62,917
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAL50024,0,4,0,306,9,0,4,9,0,6,0,0,0,4,31,57,0,0,0,0,0,0,0,0,0,0,0,0,148,33,5,241,25,96,7,28,4,39,34,658
SAL50025,0,0,0,17,3,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,24,0,9,6,0,3,0,3,67
SAL50026,4,4,0,35,5,0,0,7,4,14,0,4,6,14,90,128,0,0,0,0,0,0,0,0,0,0,0,7,111,28,8,174,30,273,14,78,27,152,99,993
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,9
SAL50030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,9
SAL50031,3,5,0,106,7,5,0,0,0,0,0,3,0,0,24,36,0,0,0,0,0,0,0,0,0,0,0,3,69,10,4,83,14,41,0,14,5,19,24,284
SAL50032,0,0,0,51,4,0,0,4,0,0,0,0,0,0,26,38,0,0,0,0,0,0,0,0,0,0,0,0,73,8,12,127,9,52,4,15,7,13,31,351
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,26,4,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,44,7,20,7,4,0,13,13,142
SAL50035,9,6,0,505,3,0,0,14,0,13,0,0,0,3,60,96,0,0,0,0,0,0,0,0,0,0,0,6,223,33,4,335,24,149,12,37,12,49,64,928
SAL50036,0,0,0,398,21,3,0,16,3,11,0,0,0,0,108,158,0,0,0,0,0,0,0,0,0,0,0,0,395,45,16,531,61,231,18,38,7,46,107,1505
SAL50037,0,3,0,274,6,0,0,6,0,5,0,4,0,0,101,122,0,0,0,0,0,0,0,0,0,0,5,5,284,39,12,436,43,167,12,27,13,25,99,1161
SAL50038,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,22,0,10,6,3,0,14,13,93
SAL50039,3,4,0,304,24,0,0,23,7,14,0,0,0,9,231,313,3,0,0,5,0,0,0,0,0,0,10,18,415,51,19,660,76,336,32,56,28,75,243,1995
SAL50040,4,0,0,279,15,4,0,9,0,11,0,0,3,0,232,278,7,0,0,0,0,0,0,0,0,0,8,15,495,63,15,662,94,371,33,58,32,43,246,2095
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,12
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50051,0,0,0,16,3,0,0,0,0,0,0,0,0,5,25,34,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,24,8,20,6,0,3,11,28,140
SAL50052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,3,20
SAL50053,0,0,0,188,9,6,0,10,0,7,0,3,0,9,66,100,0,0,0,0,0,0,0,0,0,3,3,11,195,64,5,405,46,180,10,51,8,104,70,1137
SAL50054,16,8,0,880,62,3,7,46,10,34,0,4,8,16,761,953,4,0,0,5,8,0,0,0,0,3,16,39,1180,140,60,1576,228,956,76,163,109,167,792,5444
SAL50055,0,3,0,44,3,0,0,15,0,3,0,3,0,14,70,119,0,0,0,0,0,0,0,0,0,0,7,11,175,65,8,308,48,298,16,124,22,144,88,1302
SAL50056,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,11,4,5,0,0,3,41
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50061,0,9,0,319,30,9,0,24,5,17,4,4,3,19,161,281,0,0,0,0,0,0,4,0,0,0,10,21,492,115,18,672,73,435,30,161,43,255,181,2473
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SAL50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50064,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SAL50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
SAL50066,0,0,0,13,0,0,0,4,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,16,0,5,0,0,0,0,8,49
SAL50067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50068,3,0,0,71,3,0,0,5,0,5,0,5,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,3,37,4,3,60,4,36,0,9,3,10,13,192
SAL50069,0,0,0,171,17,4,0,13,3,7,3,7,0,4,157,212,0,0,3,0,0,0,0,0,0,0,6,14,346,61,26,511,84,265,32,71,37,66,171,1671
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,0,0,0,0,0,12
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SAL50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
SAL50075,0,0,0,33,0,0,0,4,5,0,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,38,7,11,4,8,11,7,21,129
SAL50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50077,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,0,0,0,7,34
SAL50078,4,0,0,304,13,0,0,10,3,9,0,0,0,11,81,126,0,0,0,0,0,0,0,0,0,0,6,5,244,89,8,457,56,166,18,52,12,66,88,1245
SAL50079,0,8,0,207,5,0,0,8,0,6,0,5,0,0,26,48,0,0,0,0,0,0,0,0,0,0,8,3,136,23,0,194,15,77,3,34,3,41,28,563
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,6,0,0,293,8,0,0,4,3,0,0,0,0,3,54,68,0,0,0,0,0,0,0,0,0,0,0,0,186,19,9,208,42,106,9,6,11,8,50,651
SAL50082,0,0,0,34,4,0,0,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,69,16,3,115,9,51,9,22,4,18,29,341
SAL50083,4,3,0,564,19,3,4,12,7,12,0,5,0,8,112,177,0,0,0,0,0,0,0,0,0,0,10,11,433,80,14,636,106,252,23,69,13,97,123,1850
SAL50084,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,35,9,15,7,8,0,3,17,110
SAL50085,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,0,0,0,0,15
SAL50086,3,4,0,204,0,0,0,8,0,6,0,0,0,6,40,63,0,0,0,0,0,0,0,0,0,0,3,7,111,45,7,228,30,67,15,24,5,42,44,610
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4
SAL50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL50090,0,5,0,117,9,0,0,3,0,10,0,6,0,6,86,122,0,0,0,0,0,0,0,0,0,0,11,11,263,52,3,234,32,229,7,71,17,93,97,1110
SAL50091,0,3,0,228,4,0,0,3,0,5,0,0,0,6,28,47,0,0,0,0,0,0,0,0,0,0,4,5,162,30,5,288,33,99,14,27,7,47,35,747
SAL50092,3,0,0,157,7,0,0,6,0,0,0,0,0,3,33,59,0,0,0,0,4,0,0,0,0,0,5,5,94,13,3,160,20,69,6,18,3,27,36,450
SAL50093,0,0,0,90,11,0,0,11,0,8,0,4,3,7,67,116,0,0,0,0,0,0,0,0,0,0,5,11,188,43,10,262,33,215,20,81,14,127,76,1073
SAL50094,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,16
SAL50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50096,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
SAL50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,17
SAL50098,0,0,0,262,8,4,0,16,3,8,5,0,0,0,106,147,0,0,0,0,0,0,0,0,0,0,3,6,265,45,11,428,67,206,21,46,15,40,107,1259
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11
SAL50101,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,3,18
SAL50102,0,0,0,62,0,3,0,3,0,0,0,0,0,9,48,69,0,0,0,0,0,0,0,0,0,0,0,0,75,19,6,185,29,87,12,20,3,30,48,528
SAL50103,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,8,0,0,0,3,5,37
SAL50104,0,0,0,14,3,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,48,0,27,0,8,4,12,16,138
SAL50105,0,3,0,101,10,0,0,0,0,9,0,0,0,0,52,71,0,0,0,0,0,0,0,0,0,0,3,5,114,24,7,164,22,124,13,33,11,63,61,637
SAL50106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,0,0,0,0,4,19
SAL50107,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,8,0,0,0,0,0,0,0,26
SAL50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
SAL50109,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,14
SAL50110,0,0,0,109,9,0,0,4,0,8,0,0,0,3,60,86,0,0,0,0,0,0,0,0,0,3,4,11,220,50,6,232,32,181,3,51,16,71,65,925
SAL50111,0,0,0,42,0,0,0,0,0,0,0,0,0,7,35,47,0,0,0,0,0,0,0,0,0,0,0,0,70,30,8,117,10,99,6,50,7,55,33,500
SAL50112,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,32,3,10,0,11,0,6,9,110
SAL50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,0,0,0,87,7,0,3,6,3,8,0,0,3,3,104,141,0,0,0,0,0,0,0,0,0,0,5,3,201,26,10,280,34,190,21,32,17,25,110,943
SAL50116,0,0,0,5,4,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,21,4,16,0,6,0,15,8,86
SAL50117,5,0,0,155,13,3,0,3,0,4,0,4,0,5,45,79,0,0,0,0,0,0,0,0,0,0,6,3,167,35,4,240,31,112,8,28,14,42,46,728
SAL50118,0,0,0,38,3,0,0,0,0,0,0,0,0,3,4,19,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,42,0,9,0,3,6,11,4,109
SAL50119,0,7,0,384,13,7,0,6,0,11,0,4,0,4,62,99,0,0,0,0,0,0,0,0,0,0,0,6,182,37,8,306,35,109,10,37,5,42,60,838
SAL50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50121,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,15
SAL50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL50123,0,0,0,36,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,51,10,19,3,4,3,3,19,179
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,3,13
SAL50126,0,0,0,7,5,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,23,0,21,0,11,0,6,17,112
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50129,0,0,0,30,0,0,0,4,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,47,6,16,0,4,0,7,8,128
SAL50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
SAL50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50132,3,0,0,28,3,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,30,5,4,34,0,9,4,5,3,0,12,106
SAL50133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
SAL50137,0,0,0,20,3,0,0,6,3,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,26,3,30,5,8,5,0,21,121
SAL50138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50140,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,17
SAL50141,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,7
SAL50142,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,6,0,0,0,6,3,18
SAL50143,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,28
SAL50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50145,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,5,16
SAL50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50148,3,3,0,309,11,0,0,8,0,11,0,3,0,0,56,84,0,0,0,0,0,0,0,0,4,0,3,5,172,34,6,262,12,132,10,34,11,46,61,781
