POW_LGA_CODE_2021,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot,PTS_400_499_Mng,PTS_400_499_Pro,PTS_400_499_TecTW,PTS_400_499_CoPSW,PTS_400_499_ClAW,PTS_400_499_SWks,PTS_400_499_MaOpDv,PTS_400_499_Lab,PTS_400_499_IDNS,PTS_400_499_Tot,PTS_500_649_Mng,PTS_500_649_Pro,PTS_500_649_TecTW,PTS_500_649_CoPSW,PTS_500_649_ClAW,PTS_500_649_SWks,PTS_500_649_MaOpDv,PTS_500_649_Lab,PTS_500_649_IDNS,PTS_500_649_Tot,PTS_650_799_Mng,PTS_650_799_Pro,PTS_650_799_TecTW,PTS_650_799_CoPSW,PTS_650_799_ClAW,PTS_650_799_SWks,PTS_650_799_MaOpDv,PTS_650_799_Lab,PTS_650_799_IDNS,PTS_650_799_Tot,PTS_800_999_Mng,PTS_800_999_Pro,PTS_800_999_TecTW,PTS_800_999_CoPSW,PTS_800_999_ClAW,PTS_800_999_SWks,PTS_800_999_MaOpDv,PTS_800_999_Lab,PTS_800_999_IDNS,PTS_800_999_Tot,PTS_1000_1249_Mng,PTS_1000_1249_Pro,PTS_1000_1249_TecTW,PTS_1000_1249_CoPSW,PTS_1000_1249_ClAW,PTS_1000_1249_SWks,PTS_1000_1249_MaOpDv,PTS_1000_1249_Lab,PTS_1000_1249_IDNS,PTS_1000_1249_Tot,PTS_1250_1499_Mng,PTS_1250_1499_Pro,PTS_1250_1499_TecTW,PTS_1250_1499_CoPSW,PTS_1250_1499_ClAW,PTS_1250_1499_SWks,PTS_1250_1499_MaOpDv,PTS_1250_1499_Lab,PTS_1250_1499_IDNS,PTS_1250_1499_Tot,PTS_1500_1749_Mng,PTS_1500_1749_Pro,PTS_1500_1749_TecTW,PTS_1500_1749_CoPSW,PTS_1500_1749_ClAW,PTS_1500_1749_SWks,PTS_1500_1749_MaOpDv,PTS_1500_1749_Lab,PTS_1500_1749_IDNS,PTS_1500_1749_Tot,PTS_1750_1999_Mng,PTS_1750_1999_Pro,PTS_1750_1999_TecTW,PTS_1750_1999_CoPSW,PTS_1750_1999_ClAW,PTS_1750_1999_SWks,PTS_1750_1999_MaOpDv,PTS_1750_1999_Lab,PTS_1750_1999_IDNS,PTS_1750_1999_Tot,PTS_2000_2999_Mng,PTS_2000_2999_Pro,PTS_2000_2999_TecTW,PTS_2000_2999_CoPSW,PTS_2000_2999_ClAW,PTS_2000_2999_SWks,PTS_2000_2999_MaOpDv,PTS_2000_2999_Lab,PTS_2000_2999_IDNS,PTS_2000_2999_Tot,PTS_3000_3499_Mng,PTS_3000_3499_Pro,PTS_3000_3499_TecTW,PTS_3000_3499_CoPSW,PTS_3000_3499_ClAW,PTS_3000_3499_SWks,PTS_3000_3499_MaOpDv,PTS_3000_3499_Lab,PTS_3000_3499_IDNS,PTS_3000_3499_Tot,PTS_3500mo_Mng,PTS_3500mo_Pro,PTS_3500mo_TecTW,PTS_3500mo_CoPSW,PTS_3500mo_ClAW,PTS_3500mo_SWks,PTS_3500mo_MaOpDv,PTS_3500mo_Lab,PTS_3500mo_IDNS,PTS_3500mo_Tot,PTS_PINS_Mng,PTS_PINS_Pro,PTS_PINS_TecTW,PTS_PINS_CoPSW,PTS_PINS_ClAW,PTS_PINS_SWks,PTS_PINS_MaOpDv,PTS_PINS_Lab,PTS_PINS_IDNS,PTS_PINS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_IDNS,PTS_Tot_Tot,SS_NS_NNI_Mng,SS_NS_NNI_Pro,SS_NS_NNI_TecTW,SS_NS_NNI_CoPSW,SS_NS_NNI_ClAW,SS_NS_NNI_SWks,SS_NS_NNI_MaOpDv,SS_NS_NNI_Lab,SS_NS_NNI_IDNS,SS_NS_NNI_Tot,SS_NS_1_149_Mng,SS_NS_1_149_Pro,SS_NS_1_149_TecTW,SS_NS_1_149_CoPSW,SS_NS_1_149_ClAW,SS_NS_1_149_SWks,SS_NS_1_149_MaOpDv,SS_NS_1_149_Lab,SS_NS_1_149_IDNS,SS_NS_1_149_Tot,SS_NS_150_299_Mng,SS_NS_150_299_Pro,SS_NS_150_299_TecTW,SS_NS_150_299_CoPSW,SS_NS_150_299_ClAW,SS_NS_150_299_SWks,SS_NS_150_299_MaOpDv,SS_NS_150_299_Lab,SS_NS_150_299_IDNS,SS_NS_150_299_Tot,SS_NS_300_399_Mng,SS_NS_300_399_Pro,SS_NS_300_399_TecTW,SS_NS_300_399_CoPSW,SS_NS_300_399_ClAW,SS_NS_300_399_SWks,SS_NS_300_399_MaOpDv,SS_NS_300_399_Lab,SS_NS_300_399_IDNS,SS_NS_300_399_Tot,SS_NS_400_499_Mng,SS_NS_400_499_Pro,SS_NS_400_499_TecTW,SS_NS_400_499_CoPSW,SS_NS_400_499_ClAW,SS_NS_400_499_SWks,SS_NS_400_499_MaOpDv,SS_NS_400_499_Lab,SS_NS_400_499_IDNS,SS_NS_400_499_Tot,SS_NS_500_649_Mng,SS_NS_500_649_Pro,SS_NS_500_649_TecTW,SS_NS_500_649_CoPSW,SS_NS_500_649_ClAW,SS_NS_500_649_SWks,SS_NS_500_649_MaOpDv,SS_NS_500_649_Lab,SS_NS_500_649_IDNS,SS_NS_500_649_Tot
LGA57080,0,14,13,22,22,22,0,9,0,104,3,11,24,30,21,22,0,12,5,125,3,24,43,41,42,20,0,20,4,207,0,35,46,39,39,19,3,14,4,193,7,55,32,35,70,15,0,11,3,230,4,124,23,23,84,0,3,9,0,278,12,98,9,8,50,4,0,0,0,179,10,62,8,3,12,5,0,0,4,100,3,27,5,5,10,0,0,0,0,47,5,11,0,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,0,0,4,6,6,0,0,0,0,11,53,490,210,255,383,132,13,94,25,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,7,0,0,16,5,0,3,0,0,0,20,0,0,4,3,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,14,10,9,3,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,0,0,17,20,0,27,0,14,0,77,0,3,29,16,0,16,5,5,0,75,6,0,64,21,6,25,0,12,0,136,3,4,44,31,3,9,0,3,3,99,6,3,26,17,11,10,0,4,0,73,4,3,11,6,0,3,0,0,0,31,0,3,5,8,6,0,0,0,0,20,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,18,27,208,151,28,142,5,62,15,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,6,3,0,8,0,4,0,20,0,0,6,3,0,0,0,0,0,16,0,0,21,4,0,6,0,0,0,29,0,0,9,10,0,0,0,3,0,24,0,0,3,5,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,30,3,8,0,27,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,0,3,4,0,5,0,4,0,15,0,0,5,9,0,0,0,5,0,14,0,5,10,8,4,0,0,3,0,31,0,0,12,18,0,6,0,0,0,33,0,0,9,14,8,7,0,0,0,30,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,35,69,12,21,3,15,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57910,0,13,22,33,13,45,9,15,0,136,4,6,61,28,14,62,5,19,0,200,4,10,126,37,16,43,7,16,0,263,8,11,121,36,22,38,8,15,0,252,10,15,71,41,28,23,5,8,0,201,7,15,23,15,10,4,0,3,0,90,3,14,14,6,12,0,0,0,0,56,0,5,8,6,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,15,40,108,469,253,122,290,47,108,11,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57980,0,3,5,8,4,5,0,7,0,22,0,0,8,6,4,4,3,0,0,21,0,5,14,12,3,10,0,3,0,46,0,7,8,6,6,4,0,0,0,31,0,9,7,10,7,0,0,0,0,32,0,11,0,5,5,0,0,0,0,28,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,39,45,31,37,4,24,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58050,0,0,18,26,4,22,3,18,3,100,0,3,43,25,3,27,11,12,0,121,4,4,103,24,10,41,3,21,3,213,4,4,90,31,7,32,7,6,0,187,5,6,74,22,19,3,10,13,0,152,9,0,47,11,9,6,7,14,0,108,5,7,8,4,5,3,0,0,0,37,0,9,8,5,0,0,0,0,0,20,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,14,37,47,417,183,66,189,48,111,17,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,0,5,20,0,7,0,3,4,45,5,0,16,16,7,6,4,13,0,68,0,3,34,31,8,12,0,6,0,95,0,7,39,30,6,4,0,0,0,88,3,4,22,23,10,4,0,5,0,69,3,5,12,14,3,3,0,6,0,43,4,6,3,3,3,0,0,0,0,27,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,42,143,179,53,50,15,43,8,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,0,5,5,6,0,4,0,3,0,22,0,5,9,9,4,6,0,0,0,33,3,5,29,14,3,10,0,4,0,66,0,5,12,13,16,12,0,0,0,70,4,8,14,11,8,0,0,4,0,46,5,8,3,6,7,5,0,0,0,36,0,8,3,0,5,0,0,0,0,15,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,78,84,44,58,10,27,4,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,0,4,23,19,0,27,4,13,0,95,3,0,79,16,7,18,5,21,0,143,8,3,133,36,9,24,10,12,0,237,10,0,103,33,9,21,5,9,0,186,3,0,64,24,5,12,4,14,0,133,3,12,16,8,6,0,0,4,0,56,4,3,9,6,3,0,0,0,0,24,0,3,3,0,0,0,0,0,0,13,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,35,44,443,183,54,155,38,96,10,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,0,0,14,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,3,0,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
