SOS_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SOS50,33,20,12,20,0,34,4,69,18,3884,51,4158,12,28,0,3,0,15,0,146,19,1276,18,1519,4,30,0,5,0,17,4,250,29,843,12,1200,4,7,0,4,0,14,3,189,19,626,4,872,12,99,3,18,0,52,4,478,37,3655,41,4405,15,138,4,42,4,138,16,820,65,2165,27,3444,32,351,17,88,10,433,43,1514,139,15146,166,17944,89,624,22,224,20,915,54,1962,165,8666,82,12813,174,1163,42,672,51,1872,84,1965,204,7937,76,14228,596,1542,66,2133,111,2215,147,1788,214,7041,102,15960,671,866,38,2470,133,2122,124,1021,166,2107,31,9741,1652,835,69,2961,183,1934,132,855,193,2361,30,11201,7818,1346,164,6212,568,3871,278,1223,362,2628,63,24535,8196,800,195,5287,583,1268,274,595,142,1250,30,18627,7291,488,186,3435,501,1405,174,426,131,833,39,14910,5597,289,124,1735,373,398,114,178,41,388,8,9259,12372,844,298,4287,834,2871,251,928
SOS51,12,7,5,8,0,4,3,0,7,513,17,579,3,3,0,0,0,5,0,23,0,211,3,254,0,8,0,4,0,3,0,43,0,155,3,220,0,0,0,0,0,6,0,38,3,113,0,159,7,21,5,9,0,15,4,78,6,779,14,941,0,26,0,5,4,33,3,182,11,440,14,721,21,52,4,29,3,86,5,341,38,3662,70,4314,24,124,12,37,4,170,7,406,41,1776,35,2634,71,221,13,139,8,363,14,391,63,1501,31,2808,175,300,18,445,23,375,22,358,41,1324,24,3104,168,149,21,410,36,360,30,159,37,333,3,1698,370,142,23,545,44,383,28,112,40,412,10,2121,1564,241,69,1212,120,743,78,171,75,409,20,4716,1550,136,58,1075,131,217,62,77,32,175,0,3519,1385,100,40,687,126,252,56,45,36,133,11,2871,995,44,25,314,68,74,31,16,13,37,0,1629,2140,121,72,673,188,343,52,71
SOS52,3,0,0,0,0,0,0,3,0,97,0,111,3,0,0,0,0,0,0,7,0,54,0,62,0,0,0,0,0,0,0,10,0,34,0,43,0,0,0,0,0,0,0,3,0,42,0,48,7,9,0,0,0,0,3,21,0,200,8,251,0,3,0,0,0,10,0,30,0,98,0,159,8,19,0,6,0,22,0,80,7,728,9,883,7,27,3,22,0,47,0,81,11,330,6,535,20,37,0,26,0,80,7,65,10,218,5,469,38,36,11,88,7,60,10,56,18,230,12,553,22,8,4,55,0,74,6,16,9,43,0,234,66,30,11,74,4,63,10,26,5,56,0,349,227,50,10,151,25,118,9,18,14,59,0,685,206,19,11,134,17,31,14,10,9,33,0,480,158,14,12,77,20,43,3,10,7,22,0,359,114,7,3,24,12,6,5,7,5,0,0,174,188,20,11,63,20,62,4,6
SOS53,55,17,5,19,0,12,0,5,10,301,5,433,19,5,0,3,3,3,0,17,3,151,4,222,6,4,4,5,0,11,0,17,0,90,0,142,4,0,0,4,0,7,0,14,0,68,0,106,35,38,0,27,0,24,5,75,14,429,9,663,5,16,4,18,0,31,0,97,3,190,0,362,55,81,4,45,0,57,3,154,20,1423,15,1865,98,94,10,63,4,103,12,205,25,690,7,1311,111,178,20,121,14,222,16,202,31,588,10,1515,184,179,14,239,22,199,24,206,29,526,6,1638,111,93,6,215,9,197,21,87,13,145,6,906,250,107,32,268,22,158,15,74,30,179,5,1131,602,166,34,568,65,322,37,120,59,209,7,2193,553,89,33,467,67,107,29,58,15,113,3,1536,539,60,17,312,53,118,22,36,14,72,0,1241,369,37,19,172,33,35,16,3,3,38,4,729,808,101,42,391,73,220,38,56
SOS57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
