SOS_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
SOS50,..,3227,517,3752,19,3768,..,56815,14801,71608,647,72255,..,4181,540,4720,30,4747,..,7930,314,8245,116,8361,..,6656,206,6864,88,6950,..,3736,383,4116,38,4154,..,3386,242,3629,31,3654,..,8923,753,9675,81,9753,..,10604,600,11201,108,11313,..,4389,322,4710,58,4765,..,17918,1697,19609,258,19867,..,5636,287,5930,34,5961,..,7483,468,7947,89,8036,..,2436,144,2582,16,2595,..,60768,4509,65281,675,65953,..,20217,2222,22440,179,22627,..,4862,737,5605,55,5656,..,1109,408,1518,12,1535,..,4845,1655,6502,53,6555,..,4984,701,5684,33,5720,..,8374,487,8859,82,8944,..,6343,972,7311,58,7374,..,4711,443,5152,44,5197,..,6775,742,7518,93,7609,..,3143,339,3484,28,3513,..,717,70,783,10,796,..,4623,771,5400,29,5421,..,9676,255,9926,91,10016,..,10422,1007,11432,120,11548,..,13824,453,14273,104,14372,..,7137,551,7691,62,7752,..,41056,2262,43321,365,43691,..,10561,975,11537,134,11670,..,7766
SOS51,..,58,13,74,0,71,..,1733,511,2239,24,2261,..,151,10,159,0,159,..,834,38,869,16,879,..,1029,38,1064,22,1089,..,213,16,229,9,243,..,138,6,146,0,146,..,272,32,301,0,305,..,494,26,521,4,524,..,214,16,234,4,234,..,560,44,606,8,612,..,312,26,342,0,336,..,342,22,360,4,370,..,117,4,120,0,125,..,2444,176,2623,25,2648,..,1549,129,1681,19,1700,..,274,34,308,7,309,..,50,10,65,0,64,..,238,101,345,0,343,..,108,7,117,0,117,..,602,51,658,10,669,..,143,22,161,0,161,..,331,16,352,4,357,..,380,34,412,3,419,..,227,24,248,0,255,..,117,5,125,5,132,..,93,7,100,0,105,..,1958,55,2019,26,2043,..,667,46,705,6,718,..,2300,79,2380,18,2402,..,1216,196,1411,25,1437,..,6143,375,6521,79,6596,..,820,35,848,11,858,..,259
SOS52,..,3,4,8,0,8,..,123,54,171,6,176,..,29,3,30,0,35,..,74,4,74,0,77,..,136,6,145,0,146,..,19,0,22,0,23,..,3,0,3,0,3,..,10,0,11,0,11,..,24,4,25,0,25,..,19,0,19,0,20,..,37,7,37,0,37,..,10,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,109,8,116,0,118,..,110,3,116,6,123,..,21,5,27,0,27,..,9,0,8,0,8,..,20,5,18,0,20,..,3,0,6,0,6,..,59,5,68,0,68,..,8,0,8,0,8,..,16,8,21,0,21,..,37,0,38,0,38,..,21,4,23,0,23,..,4,0,4,0,4,..,10,0,10,0,8,..,208,5,220,7,225,..,40,0,43,0,43,..,229,3,236,3,239,..,58,5,64,0,64,..,537,13,551,11,564,..,79,6,85,0,85,..,8
SOS53,..,13,5,17,0,17,..,462,98,556,8,564,..,166,12,177,4,180,..,368,15,386,0,383,..,650,22,671,6,680,..,90,9,96,3,100,..,15,3,23,0,20,..,25,3,26,0,29,..,33,0,33,0,33,..,17,0,17,0,17,..,75,5,78,0,78,..,21,0,21,0,21,..,25,3,35,0,35,..,14,0,14,0,14,..,227,12,240,0,241,..,874,64,939,10,948,..,84,16,100,0,99,..,8,0,9,0,9,..,35,7,42,0,47,..,68,5,70,0,70,..,19,0,21,0,21,..,24,5,24,0,24,..,102,4,109,0,109,..,126,11,137,10,149,..,42,0,42,0,42,..,19,4,19,0,19,..,53,6,56,0,56,..,201,4,198,0,204,..,112,7,117,0,117,..,257,6,266,6,274,..,162,39,204,0,209,..,733,62,795,10,802,..,276,15,290,0,295,..,25
SOS57,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,8,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,26,0,22,0,25,..,0,0,0,0,0,..,0
SOS59,..,0,0,0,0,0,..,27,8,32,0,32,..,5,0,5,0,5,..,47,0,50,0,50,..,31,0,31,0,31,..,3,0,3,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,24,0,23,..,29,0,39,0,35,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,4,0,4,..,3,0,3,0,3,..,6,0,8,0,8,..,4,0,4,0,4,..,10,0,10,0,10,..,10,0,10,0,10,..,0,0,5,0,5,..,0,0,0,0,0,..,7,0,8,0,8,..,9,0,12,0,12,..,14,0,14,0,14,..,3,0,3,0,3,..,31,0,33,0,33,..,46,0,44,0,44,..,4
