SA4_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
501,15883,12322,5457,1669,91922
502,8575,7455,4238,1441,50461
503,16578,12227,6241,2498,117968
504,19194,12505,5738,1806,136230
505,42921,28743,13407,4687,299140
506,34798,24081,11477,4257,270971
507,33728,22488,10559,3951,230021
509,12008,9599,4413,1362,63631
510,5744,1952,465,84,45117
511,8886,5508,2404,724,55784
597,48,15,0,0,428
599,876,505,105,20,5668
