SOS_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SOS50,148,473,1479,3160,6111,11091,14825,10769,3990,52041,12619,9114,9692,9781,8092,6267,5033,2733,872,64198,213,253,518,1036,2047,4666,8109,6433,2244,25515,4,18,21,44,100,287,932,2217,1968,5584,304,604,1240,3328,6804,10843,13607,8527,2377,47632,273,251,460,1084,3539,8541,13648,10975,4302,43074,202,152,243,482,699,1211,1874,2056,1037,7967,271,161,254,469,1117,2590,4408,3833,1438,14536,4016,9132,12002,11573,10490,8356,5484,2570,975,64597,48,59,103,295,638,1387,2428,2589,1172,8713,9422,5904,5977,7439,9378,10636,9683,5308,2371,66128,161173,92497,100712,99327,78439,55419,31131,11753,2729,633176,13612,9373,10802,10258,9192,7058,4841,3055,1754,69954,199098,123984,137925,140322,123749,106272,83614,45232,15345,975547,215,791,2259,4895,11128,19964,26622,20365,10048,96289,8740,9863,13175,13227,11835,10690,9124,5016,1835,83514,171,229,667,1859,4081,6351,7945,5441,2203,28945,12,21,16,28,56,259,857,2808,4098,8152,298,663,1309,2847,5262,8577,10775,7133,2912,39772,211,231,327,704,1760,4080,7223,7670,5174,27378
SOS51,33,99,325,710,1469,2870,3880,2494,809,12689,2976,1628,1771,1851,1558,1528,1209,618,175,13313,33,31,95,179,397,1083,1855,1328,427,5430,0,0,5,6,18,69,206,489,376,1170,82,137,273,606,1408,2531,3001,1786,442,10264,70,48,100,210,718,1797,3000,2262,849,9057,48,28,73,84,179,302,461,434,191,1802,70,36,53,76,248,735,1148,888,272,3524,826,1598,2012,2090,2188,2109,1406,601,216,13049,4,3,23,33,137,302,565,534,225,1835,1822,972,954,1210,1641,2057,1936,1057,404,12041,30805,14764,16922,16911,14983,11683,7168,2483,534,116255,4947,3043,4188,4286,4048,3473,2083,1030,348,27430,41048,21690,25733,26771,26182,25018,20161,9988,2961,199548,57,130,432,1063,2606,4679,5996,4085,1848,20905,1966,1779,2589,2665,2511,2437,2114,1022,352,17434,25,21,123,357,774,1265,1674,1125,392,5751,4,0,6,7,24,63,215,579,830,1736,57,130,322,588,1185,1961,2369,1369,553,8516,55,54,80,159,439,972,1569,1419,943,5682
SOS52,5,14,34,104,243,626,975,515,125,2646,359,206,256,284,267,290,311,133,21,2126,3,8,14,20,49,229,387,290,70,1065,0,0,0,4,9,10,43,59,43,167,15,36,54,124,286,495,713,361,77,2152,10,22,17,54,138,410,706,441,121,1918,13,0,3,16,34,55,99,81,22,319,12,0,8,21,44,167,330,208,43,834,128,197,259,339,341,405,341,109,35,2149,0,0,4,8,20,76,138,111,28,389,227,118,106,195,280,447,431,165,53,2018,4388,2249,2613,2345,2374,2243,1514,488,103,18319,873,450,775,763,858,827,640,281,62,5525,5943,3187,4014,3992,4426,5113,4669,2080,496,33918,9,19,69,161,394,907,1239,673,240,3706,221,220,315,349,408,492,474,175,53,2701,3,6,18,52,111,253,300,178,52,977,0,0,0,0,6,17,33,60,72,194,12,14,57,134,291,446,470,238,66,1736,17,23,26,51,103,218,344,243,121,1129
SOS53,7,57,132,337,844,1919,2318,1084,217,6917,863,612,810,1006,943,908,703,260,46,6143,11,26,35,85,260,692,1117,621,110,2951,0,4,0,4,8,20,48,133,47,265,28,51,112,248,734,1276,1495,676,102,4726,22,21,40,85,415,1146,1714,1009,215,4667,14,12,24,37,85,157,192,158,48,730,17,13,14,26,123,362,602,359,64,1579,297,504,652,834,1042,1053,713,228,28,5356,3,5,8,18,61,142,276,198,54,766,532,351,368,581,865,1264,1056,403,85,5514,11194,7030,8864,9662,10407,9150,5111,1452,209,63077,1611,2257,5641,5670,5320,3933,1719,559,99,26806,14398,10683,16417,18019,19811,19205,13265,4870,842,117502,10,49,152,378,1104,2433,2843,1274,325,8555,566,573,697,886,1124,1192,942,335,62,6374,15,11,33,131,361,738,803,361,61,2509,0,5,0,7,6,29,68,120,108,341,18,38,75,161,382,678,843,421,108,2736,15,15,33,50,153,432,708,521,163,2091
SOS57,0,0,5,10,26,25,13,4,0,83,0,0,17,34,19,17,5,0,0,96,0,0,0,0,5,12,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,4,4,0,34,0,0,0,0,5,13,13,3,0,40,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,13,0,0,9,21,9,6,0,3,0,57,0,0,0,0,0,0,0,0,0,5,0,0,3,9,21,11,0,3,0,48,0,58,202,419,365,180,32,0,0,1267,0,35,194,417,379,197,41,0,0,1268,0,91,430,908,842,449,117,15,0,2856,0,0,5,0,0,5,13,0,0,27,0,3,5,0,4,0,3,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
