SA2_CODE_2021,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650more,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R1_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650more,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R1_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650more,C11_Tot_R_NS,C11_Tot_R_Tot,C16_Neg_Ni_inc_R1_74,C16_Neg_Ni_inc_R75_99,C16_Neg_Ni_inc_R100_149,C16_Neg_Ni_inc_R150_199,C16_Neg_Ni_inc_R200_224,C16_Neg_Ni_inc_R225_274,C16_Neg_Ni_inc_R275_349,C16_Neg_Ni_inc_R350_449,C16_Neg_Ni_inc_R450_549,C16_Neg_Ni_inc_R550_649,C16_Neg_Ni_inc_R650more,C16_Neg_Ni_inc_R_NS,C16_Neg_Ni_inc_R_Tot,C16_1_149_R1_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_199,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650more,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R1_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R200_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650more,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R1_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650more,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R1_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650more,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R1_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650more,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R1_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650more,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R1_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650more,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R1_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650more,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R1_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650more,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R1_74,C16_1500_1999_R75_99,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650more,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R1_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650more,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R1_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649
501011001,9,12,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,38,80,71,75,72,23,3,0,3,21,426,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,12,0,0,5,3,0,5,0,0,0,0,0,0,19,0,0,13,7,6,3,6,5,0,0,0,0,42,0,0,4,0,6,6,9,7,0,0,0,0,32,0,0,6,8,8,8,8,10,0,0,0,0,50,0,0,3,8,3,12,6,4,3,0,0,3,38,0,0,4,7,5,7,14,9,0,0,0,3,45,0,0,10,5,0,7,11,7,0,0,0,6,44,0,0,0,3,3,3,21,17,0,0,0,3,60,0,0,0,0,7,5,6,9,0,0,0,0,31,0,0,0,0,0,0,4,5,0,0
501011003,6,21,32,8,0,0,0,82,0,0,0,0,0,0,0,5,0,0,0,6,9,19,5,56,53,46,75,258,230,35,5,22,38,837,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,0,3,0,0,0,0,16,0,0,3,0,3,0,0,3,3,0,0,0,23,0,3,7,3,4,3,5,6,0,0,0,0,31,0,0,0,0,3,0,8,14,6,0,0,0,31,0,0,3,5,0,0,4,18,9,0,0,0,43,0,0,4,3,0,9,5,19,4,0,0,5,50,0,0,3,3,0,3,9,27,12,0,0,0,63,0,0,3,12,3,5,3,25,16,3,0,4,71,0,0,3,5,4,0,10,49,25,0,4,3,111,0,0,0,0,6,5,10,38,29,3,4,9,91,0,0,0,0,0,0,0,14,20,3
501011004,4,41,28,3,0,0,5,91,0,0,0,3,0,5,3,0,3,0,0,3,20,13,15,60,56,49,134,343,156,20,5,22,56,915,0,0,0,0,4,0,0,0,0,4,0,0,9,0,0,0,0,0,0,4,6,0,0,0,0,7,3,0,7,0,0,5,4,0,0,0,0,0,25,0,0,13,8,3,3,7,9,0,0,0,0,31,3,0,11,5,3,9,9,9,0,0,0,3,52,0,0,8,9,4,10,22,11,0,0,0,6,64,0,0,9,8,5,8,25,20,3,0,0,0,69,0,0,5,3,7,13,25,26,3,0,0,4,85,0,0,0,0,0,11,25,53,4,0,0,0,102,0,0,0,0,3,3,22,43,9,0,7,0,90,0,0,0,3,0,8,17,42,12,0,5,4,101,0,0,0,6,0,6,15,45,15,5,0,0,87,0,0,0,0,0,0,3,18,12,7
501011293,7,32,11,3,0,3,7,79,7,3,3,4,0,0,0,0,0,0,0,12,32,23,53,101,90,76,178,266,73,13,4,8,41,918,0,0,0,0,0,5,0,4,0,0,0,0,11,0,0,4,5,0,0,0,0,0,0,0,0,10,4,0,7,15,0,0,4,5,0,0,4,0,37,0,3,19,15,0,0,9,11,0,0,0,0,55,0,3,16,14,8,5,20,9,0,0,0,4,86,0,0,6,17,3,7,21,15,0,0,0,0,62,0,0,6,14,0,6,17,35,0,0,0,4,83,0,0,3,3,6,7,16,29,3,0,0,3,72,0,0,0,6,3,6,21,54,4,0,0,0,98,0,0,0,4,3,5,24,36,11,0,0,0,82,0,0,0,0,0,0,19,58,3,0,0,0,87,0,0,0,0,0,0,11,39,10,0,0,0,64,0,0,0,0,0,0,7,15,10,3
501011294,30,77,34,5,0,0,7,178,5,7,3,10,0,9,0,0,0,0,0,11,48,33,91,163,135,102,309,587,202,12,5,14,59,1701,0,0,5,4,0,0,3,12,0,0,0,0,26,0,0,3,3,0,0,0,4,0,0,0,0,13,0,6,9,10,7,4,4,10,0,0,0,7,54,3,3,47,12,0,8,16,15,0,0,0,3,98,0,5,44,24,11,19,27,21,5,0,0,3,157,0,6,13,17,9,13,30,40,0,0,0,3,137,4,0,10,27,9,12,40,46,5,0,0,3,166,0,0,6,7,6,12,39,66,5,0,0,5,158,0,0,6,10,4,5,42,68,3,0,0,3,157,0,0,7,4,0,3,40,88,9,0,0,3,147,0,0,4,0,3,11,33,102,27,0,4,0,190,0,0,0,6,3,0,18,74,15,0,0,0,123,0,0,0,0,0,0,5,50,18,0
501021005,3,36,48,0,0,0,0,101,0,0,0,0,0,9,5,0,0,0,0,6,28,8,19,49,84,41,155,374,302,23,3,0,30,1096,0,0,0,0,0,3,0,3,0,0,0,3,15,0,0,0,0,0,0,4,4,0,0,0,0,13,0,0,0,6,0,0,5,10,0,0,0,0,25,0,0,14,7,0,3,8,3,0,0,0,0,38,0,0,12,14,8,6,19,14,0,0,0,0,76,0,0,0,10,4,17,34,14,4,0,0,0,77,0,0,0,3,4,7,48,33,0,0,0,4,104,0,0,4,6,0,8,38,31,3,0,0,0,90,0,0,0,7,3,3,28,45,0,0,0,0,93,0,0,0,0,0,0,26,48,7,0,0,3,92,0,0,0,0,4,4,35,100,7,0,0,4,164,0,0,0,3,0,0,19,87,8,0,0,0,121,0,0,0,0,0,0,9,49,7,4
501021007,11,10,0,0,0,0,0,28,0,0,0,0,0,4,4,0,0,0,0,0,7,3,11,44,30,28,61,107,16,4,0,8,18,325,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,0,10,0,3,0,0,0,0,0,0,15,0,0,9,7,3,3,9,5,0,0,0,0,29,0,0,0,3,4,3,6,3,0,0,0,0,28,0,0,0,5,4,8,14,8,0,0,0,0,43,0,0,0,0,0,4,7,8,0,0,0,0,19,0,0,0,0,0,6,8,12,0,0,0,0,27,0,0,4,0,0,4,15,5,0,0,0,4,34,0,0,0,0,0,0,14,14,0,0,0,3,36,0,0,0,0,0,0,11,13,3,0,0,0,26,0,0,0,0,0,0,4,8,0,0
501021008,26,12,12,0,0,0,0,70,6,3,6,0,0,4,7,0,0,0,0,8,37,44,60,84,80,88,270,275,45,8,3,6,27,995,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,4,5,10,9,0,0,0,0,0,41,0,5,24,11,0,14,13,5,0,0,0,3,73,3,3,24,18,4,18,15,15,0,0,0,0,97,0,0,4,15,9,26,39,8,0,0,0,3,108,0,0,8,7,6,21,44,12,0,0,0,0,95,0,0,3,0,5,17,43,8,0,0,0,0,85,0,0,4,5,7,20,36,11,0,0,0,6,90,0,0,0,4,4,11,55,20,0,0,0,0,96,0,0,0,0,0,11,51,21,0,0,0,0,86,0,0,0,3,0,11,22,18,0,0,0,0,56,0,0,0,0,0,3,15,6,0,0
501021009,14,7,7,0,0,0,0,44,0,3,3,4,0,4,4,0,0,0,0,8,32,32,64,84,116,78,137,86,45,12,3,3,27,690,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,7,0,5,3,0,0,0,0,0,27,0,0,16,11,5,13,0,0,0,0,0,3,49,0,0,33,12,17,19,0,0,0,0,0,3,89,0,0,3,20,21,23,13,3,0,0,0,0,80,0,0,3,25,8,25,10,0,0,0,0,6,75,3,0,4,5,10,14,17,4,0,0,0,4,59,0,0,0,0,8,23,9,3,0,0,0,0,50,0,0,0,4,13,18,14,3,0,0,0,0,47,0,0,0,0,7,13,11,4,0,0,0,4,51,0,0,0,6,0,9,14,9,0,0,0,3,50,0,0,0,5,0,0,7,7,0,0
501021010,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,16,13,17,34,34,16,6,0,0,10,153,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,5,5,0,0,0,0,0,15,0,0,0,0,4,3,4,0,0,0,0,0,14,0,0,0,0,5,3,0,5,0,0,0,0,13,0,0,0,0,0,10,5,4,0,0,0,0,13,0,0,0,0,3,5,7,7,0,0,0,0,25,0,0,0,0,0,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
