SA2_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
501011001,0,0,9,6,12,3,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,9,5,0,5,8,5,10,11,4,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,68,73,3,0,3,17,19,64,156,64,49,44,29,114,564,0,0,0,4,4,13,11,3,0,0,3,3,39,0,0,0,15,6,8,4,7,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,9,16,4,6,7,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,17,31,26,10,0,3,9,10,154,26,4,30,106,132,231,354,140,92,83,56,191,1445,4,0,0,0,3,3,23,18,11,18,12,4,103,0,0,0,6,5,20,40
501011003,7,5,7,8,6,3,7,5,8,4,67,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,6,0,3,0,13,0,0,0,0,0,7,12,3,3,5,0,3,40,0,0,0,0,0,0,0,0,0,0,0,169,172,0,0,8,16,13,87,267,190,140,147,112,262,1254,0,0,0,0,5,20,16,3,3,3,0,10,73,0,0,7,22,11,30,8,3,0,0,0,6,91,0,0,0,0,0,5,0,0,0,0,0,5,19,0,0,0,8,4,0,0,0,0,0,0,0,16,4,0,6,17,8,9,4,7,0,0,0,11,72,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,21,45,31,64,34,17,3,12,0,37,271,33,10,40,135,134,340,583,335,221,251,199,437,2723,0,0,0,0,0,8,19,42,33,39,50,0,203,0,0,3,7,0,25,41
501011004,0,4,5,22,17,6,0,0,5,5,59,0,0,0,0,0,0,5,4,0,9,0,0,16,0,0,0,0,0,5,5,0,0,4,4,0,10,3,0,4,0,0,10,11,0,3,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,128,127,3,0,4,26,18,128,266,138,92,93,76,195,1040,0,0,3,6,4,35,27,12,5,5,0,13,115,0,0,11,40,19,40,19,0,0,0,0,11,140,0,0,0,5,3,5,0,0,0,0,0,0,14,0,0,3,6,0,3,0,0,0,0,0,0,12,0,0,9,29,15,22,7,0,0,0,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,26,83,38,95,53,20,5,5,0,36,370,15,13,33,144,128,351,519,285,172,149,105,341,2256,0,0,0,0,0,3,21,48,39,43,25,0,171,0,3,0,0,0,12,27
501011293,0,6,0,18,13,5,0,3,0,4,52,0,0,0,0,0,0,5,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,4,0,8,7,12,7,3,0,5,8,57,0,0,0,0,0,0,0,0,0,0,0,118,120,7,0,5,14,15,69,201,125,98,98,78,194,908,0,0,0,5,4,19,26,8,0,3,0,17,85,0,0,10,15,11,29,12,4,0,0,0,12,97,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,12,0,0,0,0,0,0,0,0,21,5,0,15,31,19,20,12,0,0,0,0,8,123,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,30,65,40,80,52,17,5,10,0,35,344,29,17,50,137,215,339,479,241,167,173,118,336,2310,0,0,0,0,0,4,23,41,39,40,26,0,176,0,0,0,0,5,7,26
501011294,0,10,12,42,39,9,0,8,3,7,121,0,0,0,0,0,0,11,0,3,0,0,3,27,0,0,0,0,0,0,0,0,6,0,0,0,13,4,6,8,4,13,13,24,13,4,8,0,14,111,0,0,0,0,0,0,8,3,0,0,0,239,242,4,5,7,23,38,177,486,304,230,204,104,339,1923,0,0,0,6,16,61,69,15,7,4,0,19,189,0,5,15,63,34,51,28,3,4,3,0,17,229,0,0,0,3,0,0,3,0,0,0,0,4,18,3,0,15,15,10,6,3,0,0,0,0,0,52,11,6,25,47,23,53,32,4,5,0,0,30,230,0,0,0,0,0,0,0,0,0,0,0,0,4,15,6,56,139,78,170,130,29,7,4,0,75,715,48,19,79,296,458,744,1006,540,357,317,165,617,4653,0,0,0,0,0,0,35,68,51,82,50,0,298,0,0,0,7,3,26,56
501021005,0,3,5,23,26,7,9,3,5,3,95,0,0,0,0,0,10,9,16,0,0,8,6,51,0,0,0,0,0,0,0,5,4,0,3,7,16,4,4,4,9,13,20,26,11,9,9,3,6,113,0,0,0,0,0,0,0,0,0,0,0,294,296,6,7,8,22,30,135,478,404,285,317,204,436,2331,0,0,0,3,13,29,55,37,7,9,6,10,174,0,0,11,38,41,42,25,11,0,3,5,20,189,0,0,5,4,0,7,0,0,0,0,0,0,20,3,0,6,15,6,3,7,0,0,0,0,0,47,10,4,18,45,25,30,15,0,0,0,0,18,173,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,43,111,80,113,103,48,12,13,11,52,599,50,21,72,244,328,534,969,675,451,492,295,693,4820,0,0,0,0,0,3,22,80,82,112,82,5,387,0,0,0,0,9,14,17
501021007,0,4,0,5,6,7,0,3,0,6,32,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,5,0,10,3,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,64,62,0,0,0,14,7,38,117,99,52,78,52,111,574,0,0,0,0,3,14,9,4,0,8,0,6,53,0,0,3,17,11,13,8,3,0,0,0,8,63,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,11,8,0,9,21,15,13,10,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,11,46,28,45,32,13,4,8,0,27,217,12,4,29,116,124,190,278,185,106,125,74,212,1459,0,0,0,0,0,7,15,22,19,30,22,3,120,0,0,0,0,0,4,11
501021008,0,5,0,7,5,4,0,0,0,0,33,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,9,5,16,9,3,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,8,9,17,56,171,88,56,45,20,81,558,0,0,0,5,6,19,16,7,3,3,0,6,69,0,0,4,27,22,30,12,0,0,0,0,8,103,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,10,5,0,6,0,0,0,0,0,25,5,0,18,60,18,18,16,0,0,0,0,25,161,0,0,0,0,4,0,0,0,0,0,0,0,8,5,0,26,100,47,68,51,11,8,5,0,50,378,13,10,35,162,163,229,352,174,98,74,38,225,1581,0,0,0,0,0,5,18,32,26,25,10,0,113,0,0,0,0,0,0,7
501021009,0,3,6,16,14,4,0,9,0,10,60,0,0,0,0,0,3,7,0,0,0,3,5,19,0,0,0,0,0,0,0,0,6,0,5,0,13,3,0,5,16,14,23,23,9,3,0,0,14,103,0,0,0,0,0,0,0,0,0,0,0,91,87,0,0,3,21,21,57,170,153,105,97,108,185,925,0,0,5,0,3,9,19,11,3,0,0,5,57,0,0,6,20,20,23,5,0,0,0,0,8,80,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,5,18,0,7,0,0,0,0,0,0,37,8,0,22,46,29,39,7,4,0,4,0,13,180,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,39,89,54,77,40,17,13,5,0,30,373,18,16,60,207,233,302,346,259,174,185,145,324,2274,0,0,0,0,0,0,9,18,17,47,18,3,110,0,0,0,0,0,7,9
501021010,0,0,0,0,8,4,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,0,4,3,25,83,57,51,61,38,84,396,0,0,0,0,0,0,14,3,0,5,0,6,25,0,0,5,6,0,5,5,0,0,0,0,8,34,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,5,6,0,6,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,17,12,10,16,5,0,3,0,17,89,6,9,7,43,66,97,169,104,78,93,62,134,869,0,0,0,0,0,3,7,18,19,29,15,0,95,0,0,0,0,6,7,0
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,3,6,16,16,0,0,0,0,0,51,0,0,0,0,0,0,5,6,0,6,6,4,35,0,0,0,0,0,0,3,0,4,3,7,0,14,4,3,0,3,4,17,12,8,0,0,0,8,67,0,0,0,0,0,0,0,0,0,0,0,137,139,5,4,4,11,20,108,328,244,187,173,120,214,1413,0,0,0,8,8,25,39,22,5,5,0,19,135,0,0,10,32,23,45,15,5,0,0,0,13,144,0,0,0,3,0,3,4,0,0,0,0,0,18,4,0,9,7,0,0,0,3,0,0,0,0,32,6,0,17,52,19,23,12,7,0,0,0,9,148,0,0,0,0,0,0,0,0,0,0,0,3,5,12,0,42,98,52,96,68,33,3,13,0,47,473,34,15,66,193,236,396,682,432,292,276,171,408,3188,0,0,0,0,0,7,32,57,46,63,47,0,250,0,0,0,5,0,7,8
501021014,3,0,3,12,11,8,3,3,0,9,49,0,0,0,3,0,0,15,0,0,9,0,4,28,0,0,0,0,0,0,0,4,0,0,0,5,9,3,0,3,10,9,16,13,10,0,0,3,9,76,0,0,0,0,0,0,0,0,0,0,0,91,96,4,0,9,20,18,89,214,165,95,113,81,204,1010,0,0,0,4,3,12,15,10,0,0,0,13,57,0,0,3,23,14,16,17,0,0,0,0,11,91,0,0,0,3,0,0,3,4,0,0,0,5,14,5,0,3,4,3,0,4,0,0,0,0,0,25,6,0,11,29,14,19,21,0,0,0,0,11,120,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,23,61,38,54,59,15,4,0,3,48,299,22,17,45,153,214,319,427,264,151,168,133,371,2289,0,6,0,5,0,3,25,32,36,51,43,0,189,0,0,0,3,4,16,11
501021015,0,3,0,15,13,3,0,4,0,3,40,0,0,0,0,0,0,0,4,0,0,0,4,9,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,4,4,13,12,5,0,5,0,12,58,0,0,0,0,0,0,0,0,0,0,0,71,73,0,0,0,11,8,79,189,99,69,69,48,125,702,0,0,0,4,12,26,25,13,3,4,0,12,86,0,0,3,20,18,21,14,4,0,0,0,4,84,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,14,4,3,0,0,0,0,0,5,39,3,0,15,33,16,25,23,0,0,0,0,13,123,0,0,0,0,0,0,0,0,0,0,0,8,7,7,3,30,67,47,75,54,16,8,4,0,35,350,10,10,47,131,181,295,398,227,136,124,83,239,1880,0,0,0,0,0,0,23,32,15,53,15,0,147,0,0,0,0,4,7,16
501021016,0,0,0,7,6,0,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,11,3,10,6,4,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,55,55,3,0,0,6,11,32,77,56,52,55,35,106,432,0,0,0,3,3,0,13,5,3,0,3,4,33,0,0,0,6,6,5,5,0,0,4,0,4,37,0,0,0,0,0,4,0,0,0,0,0,3,14,0,0,5,11,0,0,0,0,0,0,0,0,15,0,0,3,10,8,7,0,0,0,0,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,22,28,21,6,10,0,3,30,165,14,11,25,88,91,138,174,97,91,80,56,204,1078,0,0,0,0,0,4,6,4,3,10,20,0,48,0,0,0,0,0,5,11
501021251,0,4,3,8,14,3,4,0,0,0,45,0,0,0,0,0,5,5,3,0,5,0,5,23,0,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,6,4,8,9,3,0,3,4,5,44,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,19,9,61,259,239,154,194,126,225,1293,0,0,0,3,5,33,55,19,5,4,0,16,145,0,0,10,21,15,28,21,0,0,0,0,5,113,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,7,13,0,0,3,0,0,0,0,0,28,7,6,14,38,13,16,10,4,0,0,0,9,114,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,35,76,44,86,86,29,9,9,0,36,414,19,11,40,116,105,234,464,358,238,288,164,336,2370,0,0,0,0,0,0,18,40,39,56,57,0,208,0,0,0,0,0,3,10
