SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
501021011,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,4,0,0,0,0,6,46,82,37,57,19,0,260,0,0,0,4,5,9,4,4,0,0,0,0,28,0,0,0,0,0,22,62,60,24,21,6,3,190,0,0,3,0,0,0,8,14,0,0,0,0,36,0,0,0,0,0,30,43,8,25,9,0,3,124,0,0,3,17,8,18,3,3,0,0,0,3,62,0,0,4,6,0,6,10,0,0,0,0,3,25,0,0,0,0,0,0,4,0,5,0,0,0,8,4,0,16,161,69,62,13,6,3,0,0,9,341,0,0,0,6,0,0,0,0,0,0,0,79,84,11,0,27,189,83,155,203,173,95,92,27,104,1158,0,0,0,0,0,0,37,45,24,41,19,28,198,0,0,0,0,0,3,15,3,3,0,0,6,34,0,0,0,0,0,37,128,81,58,63,16,33,415,0,0,0,0,0,7,9,15,12,12,3,5,65,0,0,4,0,3
501021014,0,0,5,0,0,10,43,21,22,20,10,0,134,0,0,0,7,0,16,5,0,0,3,0,0,31,0,0,3,0,5,19,44,18,12,21,0,4,131,0,0,0,0,0,0,3,3,0,4,0,4,25,0,0,0,10,7,23,33,3,13,6,0,5,97,0,0,6,7,12,16,9,0,0,0,0,3,59,0,0,0,0,0,3,3,0,4,4,0,3,20,0,0,0,0,0,3,0,0,0,4,0,0,9,9,0,28,152,45,51,15,3,3,0,0,10,321,0,0,0,4,0,3,3,0,0,0,0,72,92,7,0,42,177,79,152,164,58,58,49,20,108,912,0,0,5,0,0,9,27,37,22,37,18,20,182,0,0,0,0,0,9,13,6,4,0,0,4,34,5,0,0,7,4,20,92,54,38,45,8,26,297,0,0,0,0,0,3,13,6,8,4,0,0,39,3,0,0,8,7
501021015,0,0,0,0,0,3,35,53,11,33,9,9,153,0,0,0,3,7,3,0,0,0,3,0,0,16,0,0,0,3,3,19,52,25,15,13,4,0,139,0,0,0,0,0,0,9,12,4,7,0,0,24,0,0,0,3,0,16,31,5,10,5,0,0,78,0,0,4,9,13,14,5,0,0,0,0,0,51,0,0,0,0,0,6,4,0,3,0,0,0,19,0,0,0,0,0,0,3,3,0,0,0,0,9,5,0,15,100,36,48,19,0,0,0,4,12,229,0,0,0,0,0,0,0,0,0,0,0,53,57,3,0,15,115,64,121,154,93,46,57,14,73,764,0,0,0,0,0,5,27,27,13,27,15,21,138,0,0,0,0,0,7,4,7,0,4,0,6,30,0,0,3,0,4,14,72,38,28,32,6,16,211,0,0,0,0,0,6,4,4,5,0,3,0,27,6,0,0,0,9
501021016,0,0,0,0,0,0,8,18,10,13,10,0,60,0,0,0,0,4,3,3,0,0,0,0,0,11,0,0,0,0,0,5,23,9,8,4,0,3,57,0,0,0,0,0,0,3,4,3,6,3,0,25,0,0,0,3,4,8,20,3,11,0,0,0,51,0,0,0,8,9,9,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,13,65,18,40,6,3,0,0,0,11,162,0,0,0,0,0,3,4,0,0,0,0,42,46,8,0,13,78,32,66,78,41,32,26,8,58,445,0,0,0,0,0,4,13,5,6,18,3,8,59,0,0,0,0,0,6,4,5,0,0,0,0,8,0,0,0,0,0,5,23,15,18,23,0,10,102,0,0,0,0,0,0,3,0,0,4,3,9,23,0,0,0,0,4
501021251,0,0,0,0,0,3,42,39,28,30,13,3,161,0,0,0,0,0,7,10,3,0,0,0,0,21,0,0,0,0,4,4,32,23,10,21,0,0,92,0,0,0,0,0,0,3,6,6,6,0,0,16,0,0,0,6,4,15,19,3,16,0,0,0,65,0,0,3,3,0,3,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,24,13,19,3,0,0,0,0,7,83,0,0,0,0,0,0,0,0,0,0,0,49,49,4,0,10,34,22,60,107,81,56,58,12,59,503,4,0,0,0,0,4,19,50,28,58,18,12,190,0,0,0,0,0,0,10,3,0,0,0,3,18,0,0,0,0,0,15,97,72,59,46,9,16,318,0,0,0,0,0,6,18,16,10,13,0,3,65,0,0,0,0,7
501021252,0,0,0,0,0,3,11,9,12,12,3,4,53,0,0,0,0,0,4,8,0,0,0,0,0,11,0,0,0,0,5,5,11,12,9,8,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,8,6,8,0,0,0,27,0,0,0,3,0,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,38,12,22,9,0,0,0,0,7,91,0,0,0,0,0,0,0,0,0,0,0,39,39,3,0,9,44,23,54,43,25,33,23,9,48,308,0,0,0,0,0,4,4,9,12,21,9,10,76,0,0,0,0,0,3,5,0,0,0,0,0,14,0,0,0,0,0,5,34,34,40,34,9,18,170,0,0,0,0,0,0,0,3,0,12,0,5,23,0,0,0,0,3
501021253,0,0,0,0,7,11,57,81,36,88,41,8,328,0,0,0,5,6,17,12,9,6,6,3,4,63,0,0,0,5,3,22,83,42,31,54,8,4,257,0,0,0,3,0,9,9,4,7,17,3,0,55,0,0,0,0,5,20,61,11,33,7,3,4,152,0,0,3,19,18,28,20,3,5,5,0,0,101,0,0,0,0,4,0,4,0,0,0,0,0,15,0,0,0,0,0,3,4,3,0,0,7,0,22,9,0,27,142,83,104,37,10,6,7,8,18,440,0,0,0,3,0,0,0,0,0,0,0,124,132,12,0,40,175,129,214,291,162,130,177,75,149,1564,0,0,0,0,0,3,26,25,25,50,37,25,197,0,0,0,0,0,3,6,5,0,6,0,4,29,4,0,0,0,0,8,88,64,47,81,14,24,336,0,0,0,0,0,0,13,4,3,10,0,3,38,0,0,0,0,0
501021254,0,0,0,0,0,3,28,36,4,13,5,4,96,0,0,0,0,0,10,3,5,0,0,0,0,21,0,0,0,0,0,21,28,19,3,3,0,0,71,0,0,0,0,0,4,3,0,4,0,0,0,11,0,0,5,6,3,18,15,0,4,0,0,3,51,0,0,0,13,3,9,4,0,0,0,0,0,32,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,11,75,24,25,5,0,0,0,0,4,143,0,0,0,0,0,0,0,0,0,0,0,40,47,4,0,17,103,31,94,82,64,20,24,7,58,489,0,0,0,0,0,0,4,12,6,7,3,0,42,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,16,61,29,22,11,0,10,143,0,0,0,0,0,3,8,0,4,0,0,0,21,0,0,0,3,3
501031017,0,0,8,8,0,13,35,29,8,16,9,3,121,3,0,5,5,4,17,14,5,0,3,0,0,62,0,0,4,0,3,27,40,17,9,15,0,5,121,0,0,0,0,0,7,11,8,0,0,0,0,29,0,0,0,8,3,19,8,0,8,0,0,7,66,0,3,4,19,22,13,12,0,0,0,0,4,71,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,5,0,5,0,0,0,0,0,0,13,3,0,16,135,44,45,15,7,0,0,0,12,282,0,0,0,0,0,0,0,0,0,0,0,80,74,5,4,44,178,83,149,145,67,33,38,12,109,861,0,0,0,3,3,12,19,23,3,19,6,17,103,0,0,3,3,0,12,6,0,0,4,0,3,43,0,0,3,0,10,22,66,21,13,7,0,12,160,0,0,0,0,0,0,8,5,3,3,0,3,27,0,0,0,4,0
501031018,7,0,0,4,4,11,29,25,5,18,10,3,118,0,0,0,11,6,17,10,6,0,3,0,0,51,0,0,0,3,7,16,39,13,12,12,0,0,106,0,0,0,0,0,4,5,7,0,0,0,0,21,0,0,0,3,5,13,20,3,15,0,0,8,70,0,5,3,12,7,11,12,0,0,0,0,3,52,0,0,0,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,12,97,41,44,14,4,0,3,0,3,226,0,0,0,4,0,0,0,3,0,0,0,69,80,11,9,20,135,79,126,132,59,40,40,12,92,750,0,0,0,0,0,4,20,15,14,10,3,11,80,0,0,0,0,6,6,6,5,3,4,0,0,27,0,0,0,0,0,19,60,20,28,25,0,27,180,0,0,0,0,0,3,7,4,0,3,0,5,22,0,0,3,0,5
501031019,0,0,0,0,4,13,54,36,11,11,3,0,133,0,0,3,0,7,4,7,6,0,0,0,0,31,0,0,0,0,3,33,39,9,3,5,0,0,96,0,0,0,0,0,0,5,8,0,0,0,0,19,0,0,0,3,7,19,14,0,0,0,0,0,57,0,0,0,3,9,7,3,0,0,0,0,0,33,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,10,95,24,28,6,0,0,0,0,7,170,0,0,0,0,3,0,0,0,0,0,0,54,53,4,0,16,105,64,117,141,55,19,16,4,69,613,0,0,0,0,0,3,25,19,19,13,9,6,98,0,0,0,0,0,3,4,0,3,0,0,0,20,0,0,4,0,9,39,81,32,16,19,0,14,204,0,0,0,0,0,8,10,4,5,0,0,0,28,0,0,0,0,5
501031020,5,0,11,14,3,17,30,15,8,13,0,3,118,0,0,0,11,13,27,14,0,3,0,0,4,76,0,0,0,3,0,19,38,11,0,8,0,3,95,0,0,0,6,0,6,8,0,0,0,0,0,20,0,0,0,3,5,9,6,3,6,3,0,5,46,0,0,11,17,14,22,3,0,0,0,0,0,67,0,0,0,3,0,8,0,0,3,0,0,0,17,0,0,0,0,0,4,4,0,0,3,0,0,14,0,0,21,91,26,38,15,0,5,0,0,8,219,0,0,0,0,0,0,0,0,0,0,0,65,69,11,0,40,151,66,152,122,36,28,32,5,90,729,0,0,0,4,3,8,27,21,7,5,0,9,82,0,0,0,4,0,6,14,3,5,0,0,3,37,0,0,0,7,4,35,56,21,15,3,5,12,155,0,0,0,0,0,8,9,6,0,3,0,0,32,0,0,0,0,8
502011021,0,0,0,0,0,0,26,21,6,33,8,0,94,0,0,0,0,5,9,10,0,0,4,0,0,30,0,0,0,0,4,21,23,13,11,13,4,0,85,0,0,0,0,0,4,5,8,6,0,0,0,18,0,0,0,0,5,9,20,9,17,3,0,0,60,0,0,8,9,14,18,13,0,3,0,0,0,62,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,11,4,0,13,95,56,85,19,0,4,0,3,5,293,0,0,0,3,0,0,0,0,0,0,0,66,72,7,3,16,118,72,143,114,52,45,63,21,80,740,0,0,0,0,0,0,21,9,14,25,14,15,81,0,0,0,0,0,11,9,4,0,0,0,3,28,0,0,0,4,0,11,47,33,20,25,5,15,167,0,0,0,0,0,0,10,10,5,9,8,8,36,0,0,0,0,0
502011022,0,0,0,0,0,5,24,30,14,24,18,0,122,0,0,0,0,4,13,6,0,0,0,0,3,37,0,0,0,4,5,23,44,12,10,12,0,5,115,0,0,0,0,0,4,0,6,4,3,0,0,20,0,0,0,5,7,27,30,6,23,4,0,0,100,0,0,3,14,7,20,11,0,5,0,4,0,70,0,0,0,0,0,7,5,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,6,17,0,37,183,86,118,46,4,4,0,4,21,503,0,0,0,4,0,4,0,0,0,0,0,84,93,19,0,39,211,108,219,163,71,58,44,25,115,1084,0,0,0,4,0,0,13,16,11,27,11,10,104,0,0,0,0,0,4,12,3,0,7,0,4,25,0,0,0,0,0,15,56,38,22,27,10,9,174,0,0,0,0,0,0,5,3,0,3,5,3,24,0,0,0,4,3
502011023,0,0,0,0,0,9,43,35,18,25,4,0,126,0,0,0,3,6,4,9,4,0,0,0,0,29,0,0,0,0,0,25,39,20,11,7,3,5,105,0,0,0,0,0,3,9,3,6,5,0,0,26,0,0,0,8,10,28,28,5,8,0,0,0,101,0,0,3,16,14,15,5,0,0,0,0,0,60,0,0,0,0,0,4,3,0,3,0,0,0,13,0,0,0,0,0,0,4,0,0,0,4,0,12,12,0,30,313,114,121,41,0,8,0,0,23,669,0,0,0,14,6,5,0,0,0,0,0,100,121,17,0,38,362,153,215,177,61,53,38,10,133,1250,0,0,0,0,0,7,24,28,18,18,11,10,121,0,0,0,0,0,5,8,0,0,0,0,5,20,0,0,0,5,6,22,59,33,29,26,6,14,191,0,0,0,0,0,3,7,5,8,7,0,5,33,0,0,6,4,5
502011024,0,0,0,0,6,9,45,67,34,76,32,3,278,0,0,3,3,3,19,18,15,5,4,0,0,72,0,0,0,4,0,20,62,37,24,45,7,8,212,0,0,0,0,0,11,15,8,7,7,0,0,52,0,0,0,7,18,44,70,14,42,10,0,6,211,0,0,0,28,20,39,18,3,3,5,7,7,133,0,0,0,0,0,0,10,0,5,0,0,0,29,0,0,0,0,0,0,5,6,0,0,0,0,10,18,0,46,360,215,244,83,14,22,6,15,32,1059,0,0,0,7,6,3,0,0,0,0,0,206,218,23,0,56,408,265,393,334,167,144,165,61,258,2274,0,0,0,0,0,5,38,57,43,89,40,35,303,0,0,0,3,0,7,21,8,3,3,3,7,59,3,0,0,0,5,33,124,102,89,118,24,41,533,0,0,0,0,0,4,18,21,15,16,3,7,96,0,0,4,0,0
502011025,3,0,0,0,0,9,34,19,12,22,11,0,109,0,0,0,0,0,16,3,3,0,0,0,0,29,0,0,0,0,5,29,39,11,4,8,3,0,106,0,0,0,0,0,10,0,3,0,6,0,3,20,0,0,0,7,3,28,26,4,15,0,0,0,86,0,0,5,16,17,21,11,3,0,0,0,6,73,0,0,0,7,0,6,0,0,4,0,0,0,19,0,0,0,0,0,3,3,3,0,4,0,0,13,6,4,19,183,74,111,18,3,6,0,8,11,450,0,0,0,4,3,0,0,0,0,0,0,109,123,12,4,23,221,101,225,138,45,44,41,24,137,1016,0,0,0,0,0,0,17,10,9,11,3,4,60,0,0,0,0,0,4,8,4,0,0,0,0,27,0,0,0,0,3,11,25,26,11,13,4,7,101,0,0,0,0,0,0,5,3,0,3,0,0,6,0,0,0,0,9
502011026,0,0,0,0,0,3,23,16,4,24,3,0,64,0,0,0,0,6,13,10,4,0,0,0,0,36,0,0,0,0,6,13,36,12,15,14,0,0,93,0,0,0,0,0,0,4,0,0,7,0,0,20,0,0,0,0,7,15,15,10,13,0,0,8,64,0,0,6,6,9,13,3,3,0,0,0,0,47,0,0,0,4,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,16,133,55,81,25,3,8,0,0,10,346,0,0,0,5,0,0,0,0,0,0,0,64,74,10,0,28,150,82,142,123,48,38,49,5,88,764,0,0,0,0,0,9,10,18,11,27,15,14,95,0,0,0,0,0,0,4,3,7,0,0,3,18,0,0,0,0,0,9,32,26,15,29,7,11,131,0,0,0,0,0,4,3,0,0,4,6,0,13,0,0,0,0,3
502011027,0,0,0,0,4,10,51,67,44,58,25,4,271,0,0,0,3,0,9,12,4,0,3,0,0,39,0,0,0,0,0,32,45,40,26,20,9,3,167,0,0,0,0,0,0,13,6,4,6,0,0,35,0,0,0,6,11,27,43,3,43,9,0,3,143,0,0,4,23,10,16,13,4,4,0,0,0,65,0,0,0,0,0,3,4,0,7,0,0,0,24,0,0,0,0,0,0,0,4,3,0,0,0,16,16,4,32,176,98,121,35,7,3,0,0,18,508,0,0,0,5,0,4,0,0,0,0,0,137,147,18,3,42,214,131,222,206,143,133,92,34,169,1409,0,0,0,0,0,6,31,55,32,72,39,18,252,0,0,0,4,0,4,11,11,5,7,0,0,45,0,3,0,0,0,15,121,101,74,75,13,34,443,0,0,0,0,0,10,14,13,10,12,3,5,60,0,0,0,0,4
502011028,0,0,0,0,0,4,33,35,17,25,12,0,139,0,0,0,3,3,8,14,0,0,5,0,0,37,0,0,0,0,0,19,42,23,15,12,7,6,130,0,0,0,0,0,0,7,5,0,4,3,0,17,0,0,0,3,11,17,37,3,32,0,0,7,120,0,0,7,19,13,30,3,0,0,0,0,7,84,0,0,0,3,0,3,4,0,5,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,13,17,0,22,264,117,155,50,0,4,5,8,18,651,0,0,0,3,0,0,0,0,0,0,0,99,103,17,4,34,297,152,248,193,78,71,58,32,135,1309,0,0,0,0,0,0,10,20,14,22,14,5,95,0,0,0,0,4,6,13,0,0,0,0,9,29,0,0,0,0,0,10,37,36,27,19,5,12,154,0,0,0,0,0,0,8,6,0,4,0,4,21,0,0,0,0,10
502011029,5,0,0,3,4,4,31,37,17,27,12,0,138,0,0,3,5,9,7,8,9,0,3,0,4,45,3,0,4,0,0,14,24,23,15,13,0,0,93,0,0,0,0,0,5,6,3,0,0,0,3,16,0,0,0,3,3,19,22,0,28,5,0,3,90,0,0,3,12,14,10,6,0,0,0,0,5,51,0,0,0,6,0,6,7,0,0,0,0,0,17,0,0,0,4,0,0,0,4,0,0,0,3,14,5,5,22,183,69,94,19,0,0,0,0,13,423,0,0,0,5,0,0,0,0,0,0,0,79,90,15,5,36,215,92,169,128,75,62,50,15,112,975,0,0,0,5,0,0,20,19,15,19,16,19,113,0,0,0,0,0,3,7,3,4,4,0,4,33,0,0,0,0,0,24,61,57,32,26,4,19,223,0,0,0,0,0,3,13,6,3,10,3,8,52,0,0,0,0,10
503011030,0,0,0,0,0,0,0,11,5,21,36,0,70,0,0,0,0,0,4,3,10,0,0,8,0,27,0,0,0,0,0,0,3,9,13,20,19,0,61,0,0,0,0,0,0,0,0,0,7,5,0,18,0,0,0,0,0,4,12,4,17,9,8,3,48,0,0,5,3,5,14,19,8,3,8,3,0,68,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,31,25,75,63,18,18,14,14,9,282,0,0,0,0,0,3,6,0,0,0,5,43,55,5,0,16,33,32,102,106,57,63,81,88,63,649,0,0,0,0,0,0,0,4,12,29,75,14,135,0,0,0,3,0,0,3,5,4,6,5,0,24,0,0,0,0,0,7,27,17,36,128,99,20,330,0,0,0,0,0,0,0,0,5,11,17,5,35,0,0,0,0,0
503011031,0,0,0,0,0,4,10,30,17,45,44,3,148,0,0,0,0,0,7,4,5,3,11,7,0,43,0,0,0,0,0,9,20,26,13,23,8,0,104,0,0,0,0,0,0,3,0,0,6,4,0,16,0,0,0,0,0,9,15,5,30,15,8,5,91,0,3,4,4,3,11,16,3,11,12,6,0,77,0,0,0,0,4,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,28,23,52,45,22,15,14,19,6,237,0,0,0,0,0,0,0,0,0,0,0,60,61,5,6,13,37,30,97,121,98,85,130,90,77,786,0,0,0,0,0,0,5,3,4,19,58,12,105,0,0,0,0,0,0,3,5,3,10,14,4,37,0,0,0,0,0,4,20,22,42,72,54,19,230,0,0,0,0,0,0,0,6,0,7,9,3,24,3,0,0,0,0
503011032,0,0,0,0,0,4,10,20,17,34,72,0,154,0,0,0,0,3,6,11,3,4,3,6,0,42,0,0,0,0,0,4,7,12,17,24,25,0,96,0,0,0,0,0,0,0,0,4,8,9,0,20,0,0,0,0,0,3,13,0,26,18,9,3,77,0,0,0,7,3,8,19,5,5,11,7,0,73,0,0,0,0,0,5,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,12,5,0,4,16,21,35,49,14,9,12,17,4,195,0,0,0,0,0,0,0,0,0,0,0,67,71,7,0,8,35,32,73,112,62,83,117,140,76,745,0,0,0,0,0,0,0,8,5,30,62,16,114,0,0,0,0,0,4,6,4,0,10,9,3,41,0,0,0,0,0,0,9,17,33,106,64,25,264,0,0,0,0,0,0,3,0,8,10,16,3,42,0,0,0,0,0
503011033,0,0,0,0,0,3,9,12,18,31,41,0,105,0,0,0,0,0,5,9,7,5,5,0,0,34,0,0,0,0,0,3,4,8,14,22,8,0,61,0,0,0,0,0,4,7,0,0,3,0,0,18,0,0,0,0,0,3,12,6,19,4,4,3,59,0,0,0,0,0,4,13,6,3,4,3,3,37,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,12,38,23,59,46,9,0,8,4,0,201,0,0,0,0,0,0,0,0,0,0,0,47,48,6,0,11,33,21,81,97,53,57,82,66,56,575,0,0,0,0,0,0,3,10,19,57,93,21,204,0,0,0,0,0,0,6,8,5,9,9,5,42,0,0,0,0,0,8,37,39,66,165,104,32,449,0,0,0,0,0,0,0,3,7,20,18,7,57,0,0,0,3,0
