SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,8,12,12,7,4,0,0,0,42,0,0,10,4,4,4,3,0,0,19,3,9,23,15,14,11,4,0,0,68,0,4,11,4,5,0,0,0,0,22,3,5,5,5,3,5,0,0,0,28,5,25,63,89,63,68,35,23,7,374,0,12,62,76,73,51,24,10,3,316,11,54,161,118,97,53,33,13,0,541,15,37,75,83,71,51,20,9,0,352,5,4,14,14,13,0,6,4,0,60,12,23,86,42,34,18,11,0,0,225,0,0,0,0,0,0,0,5,0,4,0,0,3,0,4,3,0,3,0,16,28,15,54,40,42,57,51,80,74,444,85,198,575,503,417,322,184,143,87,2513,0,0,14,14,16,3,5,0,0,51,0,0,6,8,7,5,9,0,0,28,3,5,22,14,11,6,10,0,0,70,0,0,7,4,0,4,0,0,0,17,0,4,5,8,8,6,0,0,0,30
501021014,0,3,4,8,11,6,0,0,0,34,0,0,4,0,3,3,0,0,0,15,0,3,18,7,8,0,5,0,0,46,0,3,3,3,0,0,0,0,0,8,7,0,6,15,9,0,5,0,0,38,0,12,38,47,54,62,38,14,9,272,3,3,28,59,74,49,27,9,0,247,8,23,64,65,74,42,17,13,0,313,7,8,39,50,34,39,12,3,0,203,3,4,8,11,6,3,4,3,0,34,0,18,23,24,18,17,14,0,0,124,0,0,4,0,0,0,0,0,0,7,0,0,9,0,0,7,0,0,0,16,65,25,44,56,55,72,77,49,16,451,97,108,289,357,348,299,196,87,27,1816,0,4,8,14,8,11,0,4,0,50,0,0,0,7,0,3,5,0,0,22,8,3,12,21,12,6,0,4,0,57,0,0,3,0,3,0,0,0,0,14,14,13,9,13,11,8,6,0,0,73
501021015,0,4,16,7,4,3,0,0,0,35,0,0,5,0,7,0,0,0,0,12,0,0,14,4,10,3,0,0,0,37,0,0,0,8,5,3,0,0,0,12,0,0,7,8,5,0,0,0,0,23,4,14,47,29,29,43,22,19,3,208,4,10,41,36,38,30,12,9,3,183,4,34,78,68,58,51,6,8,0,316,11,15,67,34,45,31,11,3,0,208,6,4,9,5,0,3,5,6,0,38,3,17,33,27,15,16,8,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,15,19,19,34,24,33,27,29,31,14,226,46,121,351,254,253,212,107,76,25,1440,0,4,13,6,11,4,0,0,0,36,0,0,0,0,3,3,0,0,0,12,0,0,8,12,8,4,3,0,0,35,0,0,4,4,0,0,0,0,0,14,0,0,5,6,4,5,0,0,0,21
501021016,0,0,6,10,5,4,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,6,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,8,6,3,0,0,0,0,27,0,3,9,15,23,21,17,3,0,105,0,0,16,23,20,27,5,6,0,94,0,12,27,25,28,16,18,9,0,132,6,9,21,23,22,24,3,0,0,109,0,3,0,0,3,0,0,0,0,13,5,7,21,14,18,8,8,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,11,22,31,23,40,47,46,24,266,35,50,138,143,154,136,105,72,33,861,0,4,0,4,7,0,0,0,0,23,0,0,0,0,4,0,0,0,0,4,0,0,8,13,4,0,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,3,13,13,6,0,0,0,28
501021251,0,0,7,9,10,3,0,0,0,34,0,0,9,14,3,0,0,0,0,22,0,0,13,7,8,5,3,0,0,37,0,0,4,9,7,0,0,0,0,15,0,6,3,9,3,0,0,0,0,21,6,19,78,96,81,46,29,3,0,356,5,7,43,102,92,28,16,5,0,296,19,42,95,138,107,42,19,5,0,457,24,24,76,70,63,34,23,4,0,313,0,8,9,9,10,7,0,0,0,45,8,12,45,28,24,8,7,0,0,139,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,3,0,0,0,13,32,12,51,47,49,20,19,8,9,241,107,129,443,536,461,185,111,27,6,2009,0,0,11,13,12,3,0,0,0,43,0,0,0,18,9,0,0,0,0,25,0,7,10,17,6,4,0,0,0,49,0,3,6,11,8,4,0,0,0,28,0,0,9,12,6,0,0,0,0,28
501021252,0,4,0,10,7,0,0,0,0,25,0,0,0,0,4,0,0,0,0,7,0,0,4,3,3,0,0,0,0,17,0,3,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,5,4,7,27,49,51,13,3,3,162,0,5,9,27,35,37,10,3,0,124,4,6,19,34,49,33,14,4,0,157,4,4,5,17,24,13,5,4,0,88,0,0,9,3,4,0,0,0,0,15,0,6,3,6,9,6,7,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,6,8,0,0,14,13,18,9,5,0,72,18,26,64,151,200,170,65,21,8,721,0,0,3,6,8,3,0,0,0,22,0,0,0,0,0,5,0,0,0,4,0,0,3,0,3,4,0,0,0,16,0,0,4,0,6,0,0,0,0,8,0,4,0,0,0,3,0,0,0,9
501021253,0,7,19,13,10,10,0,0,0,65,0,0,11,0,0,0,0,0,0,21,0,6,13,11,11,5,7,0,6,65,0,3,17,10,9,5,0,0,0,47,0,0,12,19,7,11,4,0,0,50,3,30,113,86,104,143,61,41,15,595,3,14,58,98,103,129,67,23,4,506,18,48,116,108,112,102,44,18,9,593,11,27,62,89,77,85,37,12,3,403,0,12,27,18,17,12,16,3,0,104,5,28,51,40,34,37,17,0,4,217,0,0,0,0,0,0,3,0,0,10,0,0,7,13,13,0,5,0,0,35,18,19,64,60,72,65,76,65,53,490,65,196,567,578,578,607,340,170,100,3200,0,3,21,13,19,13,12,0,0,75,0,0,3,5,4,3,0,0,0,20,0,8,19,12,9,8,3,0,7,62,0,0,7,14,18,8,0,0,0,44,0,4,11,16,11,11,3,0,0,49
501021254,0,0,6,4,0,3,0,0,0,19,0,0,0,4,3,0,0,0,0,13,0,3,8,6,0,0,4,0,0,32,0,3,5,4,0,0,0,0,0,8,0,0,4,7,0,0,0,0,0,21,3,9,22,25,19,32,11,12,0,130,0,10,28,32,29,25,9,7,0,133,7,19,48,51,38,22,13,6,0,206,6,12,23,41,27,37,19,0,0,159,0,0,6,3,3,8,0,0,0,24,4,9,19,25,11,9,4,0,0,78,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,4,23,14,35,40,32,32,34,20,3,226,40,80,208,244,173,171,94,39,11,1049,0,0,4,4,0,5,0,0,0,18,0,0,0,0,5,6,0,0,0,10,0,0,7,3,3,0,0,0,0,23,0,0,0,5,0,0,0,0,0,10,0,8,3,7,7,0,0,0,0,29
501031017,0,0,0,14,0,4,0,0,0,24,0,0,0,4,0,3,3,0,0,9,0,0,3,0,5,8,5,0,0,26,0,0,0,0,0,4,0,0,0,9,0,6,13,15,23,4,4,0,0,67,3,0,21,28,48,68,48,18,4,237,3,10,29,54,50,56,40,3,0,238,6,12,25,43,41,56,37,7,3,223,6,12,13,47,50,52,35,4,0,220,0,4,9,13,9,11,4,5,0,57,9,12,13,31,16,12,14,3,0,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,6,8,0,0,16,20,6,21,20,53,54,55,37,14,276,49,61,150,273,297,338,249,81,28,1517,0,5,8,11,7,5,5,0,0,44,0,0,5,0,0,0,5,0,0,13,0,0,5,4,0,9,4,0,0,23,0,0,5,0,0,3,0,0,0,15,4,3,18,19,15,13,8,0,0,89
501031018,0,3,5,12,11,6,4,0,0,37,0,0,0,0,4,0,7,0,0,12,0,0,5,4,5,5,4,4,0,22,0,0,0,0,0,0,0,0,0,6,0,6,12,15,0,11,5,0,0,50,0,4,30,27,39,64,28,8,5,211,0,5,24,34,41,56,35,10,0,200,4,17,46,38,34,37,23,4,0,204,4,6,17,40,48,51,22,8,0,185,0,4,3,10,3,9,11,5,0,45,0,6,20,29,12,10,8,3,0,90,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,27,9,20,40,40,61,47,41,25,318,38,63,178,247,250,317,184,82,35,1390,0,0,10,13,14,10,7,4,0,52,0,0,0,0,6,0,0,0,0,5,0,4,5,6,6,0,3,0,0,30,0,0,0,0,0,4,0,0,0,14,5,4,11,17,13,6,9,0,0,60
501031019,0,0,0,3,9,5,0,0,0,18,0,0,3,0,4,7,0,0,0,11,0,0,0,3,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,0,0,0,13,12,0,0,3,0,0,35,0,3,21,18,24,34,18,7,0,136,0,5,25,45,31,34,18,3,0,173,9,20,44,33,38,30,8,0,0,184,9,11,17,25,28,17,9,0,0,129,4,3,5,5,0,0,4,3,0,23,4,12,22,12,13,7,3,0,0,71,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,21,13,24,33,31,36,31,46,33,274,47,80,187,190,196,169,100,65,36,1069,0,0,0,4,10,8,3,0,0,28,0,0,0,0,3,0,0,0,0,10,0,4,4,4,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,5,8,3,12,15,5,7,0,0,0,50
501031020,0,0,5,13,8,3,0,0,0,25,0,0,0,0,3,3,0,0,0,8,0,0,0,3,5,0,3,0,0,14,0,0,7,3,3,0,0,0,0,14,0,3,10,13,7,4,0,0,0,41,0,3,16,27,39,61,43,18,0,204,0,0,11,19,50,41,28,8,6,164,6,8,27,25,26,35,19,5,0,145,0,11,14,19,36,41,20,3,0,143,0,0,0,7,11,8,9,0,0,37,0,6,16,10,12,7,9,0,0,58,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,7,13,3,22,19,44,46,46,25,10,230,17,27,126,160,243,257,177,67,13,1093,0,0,9,5,16,5,0,0,0,37,0,0,0,0,0,0,3,0,0,4,0,0,3,6,5,7,0,0,0,19,0,0,5,3,7,0,0,0,0,8,6,0,11,13,9,10,4,4,0,49
502011021,0,0,4,9,4,5,4,0,0,32,0,0,0,5,0,0,0,0,0,10,0,6,0,4,3,3,3,4,0,23,0,0,6,3,0,0,0,0,0,13,0,0,7,11,3,0,0,0,0,24,0,5,38,50,42,52,33,8,0,234,0,6,32,57,60,42,26,8,0,227,3,16,52,56,54,54,33,5,6,285,3,16,45,46,36,38,25,0,0,218,0,9,13,6,3,4,7,5,0,45,5,15,37,37,16,19,33,0,0,158,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,4,0,0,11,19,4,24,41,27,34,55,23,0,224,38,78,258,323,267,256,224,62,6,1515,0,0,10,9,3,12,11,5,0,50,0,0,3,5,0,3,3,0,0,13,0,4,4,9,0,6,0,3,0,24,0,0,5,7,5,4,0,0,0,17,0,0,4,10,5,5,0,0,0,35
502011022,0,3,9,8,12,7,4,0,0,39,4,0,0,6,0,0,0,0,0,17,0,3,0,8,4,8,3,3,4,31,0,0,0,0,5,0,0,0,0,10,5,0,4,8,7,0,0,0,0,25,8,17,40,47,62,57,58,13,4,302,3,9,36,64,79,75,36,7,0,320,12,20,54,85,81,66,53,22,3,399,9,17,47,54,51,51,25,6,0,270,0,8,5,14,10,15,3,0,0,53,8,17,48,32,28,31,29,4,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,20,14,26,42,44,41,57,23,17,286,63,109,282,374,396,353,268,92,29,1970,0,0,8,5,8,14,3,0,0,40,0,0,0,5,3,5,0,0,0,10,0,5,0,3,9,8,7,3,0,33,0,0,0,3,4,3,0,0,0,15,0,0,4,5,6,11,3,0,0,33
502011023,0,6,9,3,6,6,0,0,0,40,0,0,6,0,0,0,5,0,0,18,0,4,11,3,3,5,5,12,7,52,0,4,0,0,0,0,0,0,0,7,0,0,11,10,8,3,0,0,0,34,5,20,49,41,51,50,44,37,3,301,0,12,37,49,54,39,15,32,6,248,15,26,73,44,60,53,40,27,8,346,4,22,60,59,71,50,31,12,5,319,0,9,6,5,10,0,3,6,4,39,9,15,41,32,32,15,12,10,6,186,0,3,0,0,0,0,8,5,0,13,0,0,8,0,5,0,0,0,0,10,21,18,36,35,42,43,57,93,33,381,64,132,348,293,346,277,221,241,66,1989,0,4,6,0,5,9,4,3,0,31,0,0,3,6,0,3,0,0,0,19,0,5,4,9,6,4,0,7,4,45,0,0,0,3,0,0,0,0,0,12,0,3,8,6,6,6,0,0,0,27
502011024,0,6,16,17,13,14,6,0,3,80,0,0,6,6,4,3,4,0,0,20,0,6,14,16,18,6,6,6,4,75,0,0,4,4,0,0,0,0,0,20,0,4,7,10,11,3,3,0,0,41,3,29,72,95,131,134,94,52,9,614,10,23,95,127,133,128,76,32,8,625,15,47,123,194,192,161,122,65,20,930,10,44,81,119,130,92,52,13,5,535,0,16,25,22,18,11,12,6,0,105,12,43,85,74,72,33,37,9,4,375,0,5,0,0,0,3,5,5,3,17,0,0,6,8,3,3,0,0,0,25,39,22,53,63,67,95,133,93,44,610,94,238,589,751,801,694,537,279,97,4073,0,7,12,25,15,17,17,0,0,90,0,0,8,6,8,5,5,0,0,32,0,3,9,14,17,11,14,9,4,81,0,0,7,10,5,0,8,3,0,26,0,5,6,7,10,10,0,0,0,45
502011025,0,0,8,9,7,5,3,4,0,35,0,4,13,3,6,0,0,0,0,20,0,0,6,9,7,0,10,6,4,48,0,4,6,3,4,5,0,0,0,18,0,0,6,7,3,4,0,0,0,23,5,15,47,32,42,67,41,20,6,277,0,8,34,33,33,60,33,11,3,221,10,25,69,68,63,51,48,23,3,364,8,23,60,60,66,71,25,11,0,332,3,5,11,10,5,6,4,3,0,49,14,31,38,21,22,23,29,6,3,184,0,0,0,0,0,0,3,0,0,10,0,0,6,0,6,3,5,0,0,21,27,28,54,45,67,81,58,90,77,532,68,146,358,301,333,374,243,182,107,2115,0,8,8,9,14,5,4,3,0,48,0,0,5,12,5,7,0,0,0,31,0,4,14,15,8,3,4,4,0,59,0,0,4,3,0,4,0,0,0,16,0,5,0,9,9,7,0,0,0,27
502011026,0,0,0,3,3,0,0,6,0,19,0,0,3,3,4,3,0,0,0,16,0,0,4,10,0,4,3,0,0,25,0,0,0,0,0,0,0,0,0,7,0,4,0,3,5,0,3,0,0,19,5,12,20,26,26,41,34,13,0,180,0,5,22,22,41,36,10,4,4,154,0,25,35,39,44,52,36,9,0,243,5,15,21,23,29,32,17,5,0,149,0,0,9,0,4,4,3,0,0,19,4,18,18,17,21,18,11,5,0,110,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,8,11,10,20,22,20,39,46,22,4,192,29,94,160,177,205,242,160,69,11,1141,0,3,8,9,4,5,0,0,0,27,0,0,0,0,5,5,3,0,0,12,0,0,4,5,4,3,5,4,0,33,0,0,0,0,0,0,4,0,0,4,0,0,9,8,3,0,5,0,0,28
502011027,0,3,29,24,18,0,3,0,0,69,0,4,0,10,3,5,0,0,0,28,3,7,17,17,13,4,3,5,3,76,0,3,9,6,6,0,0,0,0,24,0,3,16,5,6,5,0,0,0,39,9,32,124,124,129,95,55,27,13,612,8,28,100,137,106,95,44,14,4,535,20,55,196,220,164,88,56,23,4,826,23,57,166,150,117,74,33,7,3,638,4,15,36,21,15,5,3,5,0,109,11,54,149,74,43,37,22,10,3,405,0,0,0,0,0,4,6,0,0,11,0,0,7,8,6,5,4,0,0,32,30,43,78,71,72,52,52,51,49,493,117,316,936,871,695,474,277,139,77,3902,0,6,16,32,25,9,3,5,0,93,3,5,6,10,12,9,4,0,0,38,7,10,31,25,17,10,3,5,4,113,0,0,8,7,4,0,0,0,0,20,0,3,12,21,12,6,0,0,0,50
502011028,0,0,3,3,7,10,5,0,0,35,0,4,5,5,0,3,0,0,0,21,0,5,4,9,4,11,6,4,0,38,0,0,6,4,3,0,3,0,0,10,0,3,3,7,3,5,3,0,0,22,4,22,29,40,44,72,55,36,11,303,3,12,28,39,54,40,40,26,3,237,11,28,66,83,84,66,52,29,7,421,6,34,61,58,69,65,49,9,0,352,0,3,3,11,3,6,8,11,0,51,15,16,42,30,29,28,14,8,0,179,0,0,0,3,0,0,3,4,0,11,0,0,0,0,3,3,0,5,0,18,23,19,37,40,59,64,86,113,92,548,66,146,298,327,359,378,326,235,124,2265,0,4,10,10,0,5,8,0,0,34,0,0,4,8,0,5,5,0,0,23,0,4,12,4,3,9,3,0,0,36,0,3,5,0,3,0,4,3,0,12,0,0,5,10,9,3,4,0,0,24
502011029,0,0,8,10,0,0,0,0,0,26,0,0,4,3,3,0,0,0,0,10,0,0,10,17,0,0,3,3,4,38,0,4,6,5,0,0,0,0,0,14,0,9,12,11,6,3,0,0,0,41,5,15,47,40,47,44,35,25,11,267,4,7,42,62,51,34,31,10,0,234,5,28,64,80,72,44,50,17,5,355,13,13,59,55,57,38,20,6,0,262,6,5,7,7,8,4,3,3,3,44,8,21,26,34,18,22,13,11,0,153,0,0,0,0,0,0,0,4,0,12,0,0,3,0,3,0,3,0,0,13,46,15,46,56,61,58,61,64,19,425,77,119,333,383,325,258,222,135,41,1898,0,4,13,6,7,0,0,0,0,35,0,0,0,0,5,0,4,0,0,11,0,6,8,10,7,6,4,0,0,39,0,0,0,0,0,0,0,0,0,7,4,0,8,21,11,7,0,0,0,49
503011030,0,17,8,15,29,16,14,7,0,112,0,0,0,3,7,4,0,0,0,13,0,5,4,16,11,0,0,5,0,44,0,3,6,5,8,3,0,0,0,24,0,4,5,0,4,0,0,0,0,16,0,17,28,67,106,86,42,39,26,401,0,8,12,37,78,58,44,39,10,282,4,23,24,88,119,54,39,21,17,388,0,18,19,57,70,44,35,29,6,276,0,3,11,19,16,10,12,8,0,80,0,0,3,10,10,5,7,5,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,9,3,0,24,16,4,12,12,32,25,11,24,14,157,23,103,129,326,506,313,213,181,77,1870,0,15,10,12,18,28,11,12,3,111,0,0,0,0,9,4,0,0,0,21,0,0,4,20,16,4,0,0,0,45,0,0,3,10,4,8,0,0,0,32,0,0,0,4,6,0,0,0,0,13
503011031,0,27,28,17,14,16,12,11,9,130,0,0,3,9,6,4,0,0,0,29,0,4,12,14,9,5,0,0,0,51,0,8,30,11,10,6,3,0,0,60,0,0,4,0,9,5,0,0,0,24,0,21,98,54,117,95,94,67,37,582,0,4,22,31,64,80,74,42,19,336,0,26,97,87,108,61,59,28,21,486,0,24,74,75,81,68,62,31,20,423,0,17,26,18,13,16,14,10,8,125,0,8,10,6,11,10,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,9,3,3,0,44,20,26,55,40,48,48,52,59,49,392,30,159,470,381,487,417,375,253,165,2742,0,20,36,18,24,21,11,14,6,157,0,0,3,0,9,3,0,0,0,18,0,3,16,24,20,12,5,4,5,80,0,3,28,15,22,12,8,0,6,84,0,5,3,4,3,10,3,0,0,27
503011032,0,8,24,23,15,20,5,4,4,103,0,0,0,3,6,3,0,0,0,14,0,0,8,6,7,3,0,0,7,36,0,6,12,12,19,7,3,0,0,60,0,0,8,3,6,4,5,0,0,26,0,17,116,79,99,97,59,32,25,522,0,6,31,27,74,97,90,27,8,343,0,21,88,113,104,55,35,20,6,439,4,15,62,57,89,83,49,12,12,386,0,9,29,22,19,16,10,7,0,122,0,6,15,10,10,12,3,3,5,57,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,10,7,0,0,43,16,18,45,21,40,34,22,14,15,223,17,113,441,376,506,444,277,116,82,2375,0,18,28,23,19,13,18,4,0,127,0,0,0,0,0,9,0,0,0,10,0,4,13,14,11,7,0,0,0,55,0,3,15,7,15,4,6,0,0,46,0,0,4,5,3,4,4,5,0,28
503011033,0,9,13,27,36,21,6,0,0,117,0,0,0,9,6,4,4,0,0,17,0,0,10,17,13,5,5,3,0,55,0,0,8,7,17,3,0,0,0,28,0,0,3,9,4,0,0,0,0,16,0,17,55,112,134,105,45,27,10,509,0,5,21,53,81,102,46,13,15,331,0,15,55,151,148,53,28,16,3,472,0,14,45,84,89,54,28,11,0,325,8,15,24,33,18,19,8,3,0,122,0,0,3,7,19,5,3,4,0,49,0,0,0,0,0,0,0,0,0,5,0,0,3,3,5,7,3,6,0,29,4,7,9,20,28,21,10,11,6,119,19,100,241,523,594,400,175,91,42,2200,0,13,8,22,38,33,10,10,0,129,0,0,0,5,3,12,0,0,0,28,0,0,9,26,19,9,4,0,0,69,0,3,8,16,12,9,0,0,0,54,0,0,6,8,10,5,0,0,0,26
