SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,26,10,8,7,7,7,4,0,0,72,3,4,4,7,4,4,11,4,0,35,0,0,0,0,0,0,0,0,0,0,6,0,4,4,9,11,8,5,3,49,36,10,9,23,14,6,5,3,0,103,4,7,6,8,34,34,31,10,9,154,0,4,5,0,0,0,8,0,0,15,4,0,0,0,4,3,11,3,5,26,33,27,22,27,52,64,60,39,21,342,88,52,53,49,53,55,23,17,4,382,0,0,3,0,0,5,0,0,0,8,1047,609,648,728,881,859,740,462,195,6165,17,0,13,8,0,0,0,0,0,44,24,8,20,12,17,7,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,3,0,0,0,24,5,7,5,3,6,4,5,0,0,33,10,10,12,10,6,8,5,0,0,56,1199,685,765,579,454,299,167,65,26,4249
501021014,10,9,0,4,6,3,0,0,0,49,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,4,0,10,7,6,0,0,33,0,3,4,0,5,0,0,0,0,12,36,5,10,23,12,31,31,15,3,176,0,0,3,0,0,3,0,3,0,16,7,4,5,4,5,5,8,7,0,41,24,10,19,23,33,44,56,31,5,252,97,39,24,47,45,45,26,15,5,346,0,0,0,0,0,0,0,0,0,5,921,534,434,654,830,754,673,372,106,5277,0,0,0,0,0,4,0,0,0,7,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,25,9,0,0,6,4,0,0,0,0,25,599,371,338,343,356,322,170,55,20,2571
501021015,31,10,11,8,5,6,6,0,0,84,4,4,0,4,8,3,0,4,0,28,0,0,0,0,0,0,0,0,0,0,4,4,0,9,12,8,7,3,3,37,25,5,17,9,15,3,3,4,0,76,7,11,7,3,20,19,34,16,5,132,3,0,0,4,3,0,0,3,0,16,10,3,0,3,0,4,4,3,0,34,12,8,13,19,27,34,38,25,5,184,48,22,32,22,33,26,17,8,0,212,0,0,0,3,0,0,0,0,0,8,577,334,391,406,564,612,506,333,118,3839,8,0,10,5,0,3,0,0,0,31,3,4,16,7,6,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,0,0,0,0,0,20,3,0,8,6,0,4,0,0,0,22,4,0,19,10,0,4,0,0,0,40,586,380,466,272,228,210,111,49,10,2310
501021016,7,0,4,0,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,7,4,0,3,8,0,0,16,3,0,0,4,11,21,25,9,4,81,0,0,0,0,3,5,0,0,0,16,0,0,0,0,0,0,3,0,0,10,12,9,8,8,18,29,22,22,3,123,10,11,3,15,15,16,16,8,0,99,0,0,0,0,0,0,0,0,0,0,364,208,163,221,381,394,314,190,63,2289,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,7,4,3,4,0,5,3,6,0,0,23,10,3,5,5,5,3,6,0,0,28,288,165,176,151,173,141,88,39,13,1239
501021251,22,16,5,12,7,5,0,0,0,62,10,6,0,6,9,0,8,5,0,52,3,0,0,0,0,0,0,0,0,5,12,8,0,4,11,4,6,3,0,43,46,17,18,24,16,3,5,0,0,128,54,30,13,42,44,34,16,6,0,238,0,0,0,0,3,6,0,0,0,14,8,3,4,0,4,0,3,0,0,25,25,15,15,32,33,24,27,12,0,171,119,71,62,77,69,28,20,4,0,454,13,8,7,8,9,6,0,0,0,34,1154,634,483,775,787,427,332,106,15,4713,26,4,4,19,9,4,0,0,0,63,16,4,29,10,0,0,0,0,0,64,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,11,11,0,3,10,13,0,0,0,0,45,17,3,6,10,13,0,0,0,0,54,1057,530,549,507,361,155,82,26,0,3263
501021252,5,4,4,3,0,0,3,0,0,22,3,9,0,0,0,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,5,0,5,0,3,0,3,0,0,0,11,15,5,3,8,8,13,12,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,8,4,0,8,14,32,19,0,5,82,10,12,6,8,13,12,5,0,4,64,0,0,0,0,0,4,0,0,0,4,278,208,65,187,327,342,187,61,22,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,16,279,184,75,156,161,118,58,13,0,1047
501021253,15,5,0,10,7,4,10,3,0,54,9,3,3,10,6,4,5,3,4,52,0,0,0,0,0,0,0,0,0,5,14,4,10,4,12,10,13,3,4,67,20,12,14,18,18,11,8,4,3,100,6,3,4,4,26,41,41,25,12,160,0,0,0,0,3,8,6,8,4,31,3,5,0,0,3,3,3,0,5,28,27,19,10,28,49,76,89,58,25,374,63,34,47,53,59,48,32,14,9,350,5,6,4,0,5,7,3,0,0,26,925,492,567,726,939,1079,936,582,357,6611,24,4,33,36,10,4,3,0,0,111,23,3,22,18,9,0,0,0,0,73,6,0,6,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,4,16,0,0,0,0,0,0,29,5,5,7,6,0,4,4,0,0,35,13,8,17,12,0,4,4,0,0,60,758,566,631,520,517,453,260,101,62,3867
501021254,0,8,4,0,4,8,6,0,0,26,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,18,8,0,4,3,3,5,6,4,0,36,0,0,0,4,11,9,17,8,0,50,4,4,3,0,3,13,7,3,4,35,0,0,9,0,3,3,0,4,0,19,11,8,8,13,14,19,22,19,5,116,61,19,36,32,17,19,4,3,0,196,0,0,0,3,4,0,0,0,0,11,372,223,247,308,344,415,318,170,33,2424,0,0,8,0,0,0,0,0,0,19,8,7,15,13,8,0,0,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,7,0,6,5,5,3,0,0,3,0,27,0,6,12,5,3,0,0,3,0,30,519,351,301,278,225,162,101,26,8,1979
501031017,4,0,0,0,0,3,4,0,0,15,3,3,0,0,0,4,7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,8,0,25,0,0,0,0,0,5,6,3,0,11,12,3,3,13,17,23,31,6,4,113,0,0,0,0,0,0,0,0,0,7,6,4,0,0,4,7,11,6,0,30,18,5,10,19,26,55,58,47,14,247,36,13,9,20,25,25,29,8,3,165,0,0,0,0,0,0,4,0,0,6,444,201,175,315,480,611,636,296,88,3254,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,13,3,4,0,0,36,0,3,0,8,13,3,4,0,0,37,592,233,194,327,325,339,218,61,20,2304
501031018,0,0,0,0,5,0,0,0,0,3,3,0,0,0,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,6,7,0,0,22,0,9,0,0,0,12,0,4,0,26,8,0,0,11,14,24,26,11,3,100,0,0,0,0,0,4,0,0,0,10,4,6,5,4,9,11,3,3,0,37,19,13,7,15,30,61,49,17,8,226,23,19,10,14,21,28,22,12,3,159,0,0,0,0,0,0,0,0,0,4,464,211,202,292,435,581,498,214,75,2976,3,0,0,3,0,0,0,0,0,9,10,0,4,3,6,0,0,0,0,22,4,4,0,0,0,4,0,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,9,4,0,0,39,0,6,11,9,6,9,4,0,0,45,443,231,238,272,288,301,188,59,11,2032
501031019,3,6,0,0,4,0,0,0,0,21,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,22,8,7,4,0,4,8,4,0,0,38,9,0,3,0,4,6,11,13,3,53,0,0,0,0,0,0,0,0,0,4,8,0,10,4,7,7,12,5,0,62,20,20,6,10,29,39,31,21,5,176,49,20,17,17,24,17,11,9,6,158,0,0,0,0,0,0,0,0,0,0,462,281,218,264,428,469,371,258,83,2838,4,5,0,0,0,0,0,0,0,12,9,7,4,7,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,18,0,3,3,0,7,0,0,0,0,18,525,318,298,260,265,211,100,42,6,2018
501031020,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,17,21,13,8,79,0,0,0,0,3,3,0,0,0,5,5,0,3,4,3,4,3,5,0,21,17,14,8,16,24,43,54,25,7,201,23,4,6,10,13,13,18,4,0,102,0,0,0,0,3,0,0,0,0,9,288,150,97,208,380,460,473,205,64,2329,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,8,5,4,5,0,0,26,10,0,0,8,5,4,5,0,0,27,430,188,176,250,317,344,207,46,10,1970
502011021,7,5,0,4,4,3,6,0,0,29,4,0,3,3,9,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,10,7,0,3,34,11,0,0,4,11,8,0,0,0,31,7,5,3,15,16,21,47,16,0,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,0,6,17,9,5,18,14,53,48,19,5,186,38,29,27,25,30,35,18,11,0,216,0,0,0,0,0,0,4,0,0,0,681,304,289,430,508,628,758,240,35,3884,4,0,6,4,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,4,4,0,0,29,0,3,3,3,12,4,4,0,0,29,596,287,322,356,324,254,183,79,8,2415
502011022,3,0,5,0,0,3,0,0,0,17,5,0,0,3,0,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,13,5,0,40,13,0,6,7,3,8,10,0,0,45,13,6,8,19,26,42,75,37,9,235,0,0,0,6,0,6,5,7,0,17,3,0,0,0,0,0,5,0,0,11,16,11,15,24,16,58,69,33,13,259,48,32,28,34,39,36,35,12,0,262,0,0,0,0,3,0,0,0,0,12,666,427,310,485,692,824,928,428,106,4861,0,0,0,0,7,0,0,0,0,10,8,3,5,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,9,3,3,7,10,4,4,4,0,0,35,8,3,9,11,4,4,4,0,0,48,684,435,391,410,364,322,235,70,10,2921
502011023,5,8,8,8,3,8,3,5,3,46,0,4,5,3,7,8,0,12,0,34,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10,11,7,8,4,50,17,18,13,5,15,12,10,11,4,107,24,16,13,19,33,24,50,68,14,255,4,3,3,5,3,9,9,14,3,46,0,0,0,0,0,0,3,4,0,15,29,15,20,14,27,49,35,69,22,291,97,59,42,55,50,51,42,20,5,416,0,0,0,0,3,5,4,3,0,18,708,515,404,485,661,710,768,868,250,5365,10,7,6,17,0,0,0,0,0,35,3,0,9,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,4,0,11,0,0,0,0,0,0,17,5,3,6,7,8,6,9,0,0,43,11,4,16,13,9,6,9,0,0,70,869,521,560,360,402,270,194,151,59,3395
502011024,23,7,13,14,9,4,5,4,0,72,29,10,5,12,11,14,20,4,5,107,0,0,3,0,0,0,0,0,0,8,10,3,0,11,13,18,22,13,8,90,20,17,13,19,21,21,18,10,0,136,35,29,16,38,65,80,116,93,21,491,0,0,0,4,0,5,9,7,4,31,0,3,0,0,5,4,7,4,0,17,47,37,18,37,66,105,142,98,37,579,124,67,54,76,78,76,62,30,4,567,4,0,3,5,8,5,4,0,0,24,1452,973,636,1030,1426,1564,1877,1082,346,10402,6,3,7,11,0,0,0,0,0,29,8,3,6,17,4,3,5,0,0,47,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,3,3,0,0,33,4,6,8,11,4,9,8,0,0,44,8,13,24,13,3,8,5,0,0,78,1507,923,775,831,745,604,439,218,60,6102
502011025,3,11,4,4,6,0,0,4,0,35,4,0,0,6,0,16,9,4,9,47,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,9,10,4,7,52,11,7,10,11,8,13,16,0,0,79,11,9,13,12,27,49,62,37,20,241,0,0,0,0,5,5,4,6,0,23,0,0,0,0,5,3,10,3,0,20,17,12,11,18,27,44,57,47,10,244,39,38,37,40,46,34,39,15,0,288,0,0,0,0,0,0,0,0,0,0,413,369,369,396,631,774,850,583,249,4627,42,11,52,37,8,0,0,0,0,153,29,4,25,24,0,3,0,0,0,81,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,29,3,4,0,0,0,0,53,3,4,4,6,14,7,8,0,0,49,13,19,32,9,16,7,8,0,0,104,496,478,460,343,377,361,227,118,31,2903
502011026,3,0,0,0,0,4,0,0,0,8,0,0,0,3,6,5,4,5,0,21,0,0,0,0,0,0,0,0,0,0,6,4,0,4,4,12,11,7,4,56,3,0,0,0,5,5,9,3,0,29,7,0,0,9,13,30,46,23,6,120,0,0,0,0,0,4,4,4,0,7,5,0,4,3,0,0,0,0,0,14,14,8,5,13,23,44,48,25,11,189,56,16,23,15,14,16,16,3,0,160,0,0,0,0,0,0,0,0,0,0,401,274,203,280,426,585,690,312,69,3236,0,0,0,3,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,3,0,0,12,3,5,0,5,7,0,3,0,0,24,450,282,238,254,245,254,157,64,13,1945
502011027,47,25,21,13,10,11,0,0,0,128,26,9,13,9,16,14,3,0,0,96,4,0,0,0,0,0,0,0,0,8,12,7,9,12,17,19,4,3,10,90,87,36,45,39,34,19,0,8,0,268,30,35,20,35,61,64,53,25,16,341,8,5,0,0,9,7,9,3,0,47,4,0,5,0,3,5,8,4,0,33,39,30,16,39,46,65,55,43,24,366,177,118,104,119,113,57,28,18,8,728,0,0,4,3,6,4,0,0,0,20,1904,1106,1035,1204,1379,1144,1025,618,276,9682,22,12,33,27,12,7,0,0,0,106,11,4,6,14,4,6,0,0,0,52,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,12,3,20,17,14,10,0,0,0,67,16,3,18,17,14,10,0,0,0,76,1758,943,1179,817,654,421,236,101,44,6151
502011028,19,5,8,7,0,3,0,3,3,49,0,0,0,0,0,11,11,4,5,36,0,0,0,0,0,0,0,0,0,0,8,5,0,5,3,5,15,9,9,56,24,10,10,5,12,15,6,8,0,92,5,14,3,14,25,63,71,34,19,242,3,3,0,0,5,13,14,16,5,53,0,0,4,0,0,0,0,0,0,9,25,15,14,12,38,55,66,46,21,295,62,35,28,21,29,32,33,11,0,262,3,0,0,0,3,5,0,3,0,17,679,468,365,434,708,940,1096,731,279,5717,11,0,12,5,5,0,0,0,0,36,13,0,11,11,6,4,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,17,0,0,0,6,10,8,3,0,0,22,0,8,9,9,10,7,3,0,0,40,644,491,420,410,390,348,312,174,68,3259
502011029,3,0,0,0,0,7,3,0,0,28,4,0,0,0,5,9,5,5,0,28,0,0,0,0,0,0,0,0,0,4,12,5,0,7,7,10,18,6,0,65,6,4,4,7,5,9,4,4,0,37,14,11,3,9,23,35,40,27,10,175,0,0,0,0,0,3,3,0,5,16,0,0,0,0,4,0,3,0,3,16,23,21,16,24,41,54,73,49,14,307,44,40,25,36,29,34,32,8,0,243,5,0,0,0,0,0,0,0,0,9,871,466,422,549,735,677,755,491,157,5128,0,4,0,0,0,0,0,0,0,13,12,3,3,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,4,0,0,0,27,0,6,4,0,12,4,0,0,0,27,879,480,480,454,379,324,205,93,18,3307
503011030,0,0,0,0,0,0,0,0,0,7,10,0,0,3,13,8,0,8,0,40,3,0,0,8,0,0,0,0,0,12,6,3,0,0,6,4,0,6,0,29,10,3,4,5,3,0,0,0,0,32,0,12,6,11,21,28,23,30,20,146,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,23,21,5,15,33,24,36,34,32,223,13,28,8,12,25,25,9,6,0,128,0,0,0,0,0,0,0,3,3,11,705,554,109,312,694,481,383,424,226,3893,4,6,0,3,11,0,9,6,0,39,5,3,5,4,3,0,0,0,0,19,3,8,0,4,4,8,6,13,0,38,0,0,0,0,0,0,0,0,0,0,4,3,0,7,10,0,0,0,0,14,0,3,0,0,6,3,0,0,0,11,4,4,0,7,10,4,0,0,0,25,475,365,161,228,326,270,107,87,27,2059
503011031,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,9,3,4,7,0,0,0,20,12,7,6,0,3,0,8,0,0,33,10,10,12,7,24,22,34,28,19,173,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,6,31,22,19,15,40,35,59,42,29,288,27,17,20,16,16,19,25,10,0,144,0,0,0,0,0,0,3,3,0,5,581,434,360,362,544,523,619,458,289,4161,20,11,14,19,16,0,0,0,0,77,23,15,13,10,9,3,0,0,0,76,0,0,3,4,4,4,3,0,9,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,15,0,13,0,6,7,9,0,0,5,43,3,13,3,7,7,12,6,0,5,53,435,535,479,308,302,270,194,102,55,2679
503011032,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,5,6,3,9,38,8,0,0,9,5,8,0,0,0,34,18,9,7,13,25,28,30,13,11,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,8,18,42,35,29,25,8,227,32,13,11,20,12,13,12,0,0,113,0,0,0,0,0,0,0,0,0,3,674,405,334,368,594,536,497,245,142,3797,9,0,6,3,5,0,0,0,0,31,0,0,0,7,0,0,0,0,0,13,0,0,5,4,4,3,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,13,0,0,0,3,0,9,5,0,0,13,502,352,462,362,371,369,192,67,45,2712
503011033,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,8,6,4,0,35,5,5,0,0,8,0,0,0,3,27,15,5,0,14,15,21,12,3,6,98,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,22,29,6,27,53,49,41,30,9,257,25,19,11,22,32,22,12,3,0,141,0,0,5,0,0,0,0,0,0,6,1019,536,215,527,784,579,334,225,133,4360,17,7,4,16,8,6,0,0,0,65,11,4,4,3,3,10,0,0,0,35,10,4,4,0,8,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,4,5,0,4,0,8,4,5,0,31,8,5,4,4,6,9,4,5,0,39,722,399,257,406,407,309,121,44,32,2703
