SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,8,0,0
501021012,64,411,350,3574,157,4558,0,0,0,10,0,14,33,0,7,18,0,58,6,0,4,13,0,22,113,18,23,54,6,210,1086,415,340,2531,103,4479,34,0,5,0,5,43,12,3,0,15,0,33,55,31,31,169,3,287,7,4,0,26,0,38,5,6,0,0,0,9,23,3,0,0,0,23,124,57,62,575,16,836,122,84,23,350,7,586,8,0,0,0,0,5,10,0,0,3,0,10,0,0,0,4,0,5,0,3,0,0,0,3,150,9,11,4,0,170,88,17,17,8,3,124,33,10,9,21,0,75,4,0,0,3,0,10,3,0,3,0,0,6,197,102,60,572,13,950,0,0,0,0,0,0,99,4,4,0,0,110,8,0,0,7,0,18,4,0,0,0,0,4,3,0,0,0,0,3,28,9,0,23,3,64,255,53,48,96,11,453,26,15,18,125,373,554,2133,787,592,6080,640,10241,69,491
501021014,64,342,237,2461,80,3181,0,3,0,11,0,14,49,0,0,5,4,57,17,0,0,7,0,26,77,29,16,55,3,183,811,347,230,1924,99,3423,138,7,3,0,0,142,10,3,3,12,0,22,59,23,15,144,9,252,5,3,0,37,0,41,5,0,0,0,0,0,13,0,0,0,0,15,110,59,40,443,22,675,396,104,45,488,22,1055,3,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,7,77,3,4,0,3,93,40,8,19,0,0,73,20,6,0,20,0,50,4,0,0,0,0,4,4,0,0,0,0,4,153,59,48,371,18,651,3,0,0,0,0,0,31,6,3,0,0,41,7,4,4,4,0,15,3,0,0,0,0,3,4,0,0,3,0,4,22,6,4,13,0,45,153,27,21,52,11,262,46,3,3,102,515,680,1997,688,437,4551,727,8393,72,371
501021015,70,305,181,2028,51,2643,0,0,0,13,0,13,89,0,3,0,3,102,7,0,0,8,0,12,43,19,8,22,4,95,661,280,213,1504,76,2730,82,0,9,0,3,99,3,0,0,7,0,15,44,30,11,106,5,201,38,14,7,31,3,88,7,0,0,0,0,9,18,0,6,9,0,32,93,40,33,356,16,541,245,68,30,215,21,573,14,0,0,0,0,13,3,0,0,0,0,3,4,0,0,0,0,6,3,4,0,0,0,10,89,16,0,0,0,110,53,17,6,0,0,80,61,8,7,17,0,91,3,0,0,0,0,5,9,3,0,0,0,15,125,47,36,293,9,520,0,0,0,0,0,4,49,3,0,0,0,50,11,4,0,8,0,26,3,0,0,0,0,5,11,0,0,0,0,11,30,5,3,33,0,71,238,31,26,40,8,340,38,15,3,102,353,511,1811,561,360,3644,516,6893,46,306
501021016,13,144,130,1124,34,1446,0,0,0,6,0,10,5,0,0,4,0,6,8,0,0,6,0,14,20,13,11,25,0,66,412,143,153,862,33,1605,37,0,0,0,0,37,0,0,0,0,0,8,27,17,8,77,7,132,5,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,0,3,57,17,9,190,10,276,198,54,30,176,5,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,18,13,5,0,0,43,14,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,96,30,30,170,5,329,0,0,0,0,0,0,12,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,11,56,8,14,17,0,95,18,0,5,49,120,184,865,289,234,2009,194,3586,29,152
501021251,39,309,270,2113,48,2776,0,0,0,11,0,14,38,0,0,5,0,44,3,4,5,0,0,18,98,21,23,39,0,181,959,299,246,1389,67,2960,54,0,9,0,3,64,14,0,0,6,0,16,69,20,25,135,3,255,9,0,0,13,0,20,0,0,0,0,0,7,39,8,0,5,0,44,152,48,44,301,12,556,68,34,25,203,3,329,3,0,0,3,0,11,17,0,0,0,0,15,0,0,0,3,0,8,3,5,5,0,0,10,97,5,0,8,0,110,66,23,13,4,0,108,15,3,4,19,0,50,9,0,0,0,0,8,3,0,0,0,0,3,181,42,48,278,10,564,7,0,0,0,0,7,291,0,4,4,3,298,13,3,3,3,0,23,12,0,0,0,0,12,0,0,0,0,0,0,30,7,4,7,0,47,319,21,35,70,13,462,30,0,4,103,296,433,2204,515,464,3498,420,7110,50,403
501021252,13,169,110,962,17,1261,0,0,0,0,0,0,10,0,3,0,0,15,0,0,0,5,0,8,31,7,5,18,5,64,328,151,101,659,16,1264,4,0,0,0,0,6,6,0,0,5,0,13,29,0,14,42,0,86,0,0,0,3,0,4,0,0,0,0,0,3,3,0,3,0,0,5,44,40,24,159,0,267,35,20,4,72,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,4,4,0,0,0,0,4,12,15,0,0,0,32,17,0,5,9,0,35,3,0,4,5,0,11,0,0,0,0,0,0,82,23,18,170,3,310,0,0,0,0,0,4,27,0,3,0,0,34,0,0,0,4,0,4,7,0,0,0,0,7,0,0,0,0,0,0,15,8,0,9,0,27,73,16,12,27,0,135,8,0,4,31,104,141,637,286,183,1651,140,2889,14,156
501021253,75,515,335,3167,109,4200,0,0,0,4,0,8,86,10,13,11,4,121,28,9,10,9,0,50,123,28,17,38,8,214,1376,483,383,2677,127,5045,93,0,0,0,0,97,20,9,4,13,0,47,101,33,27,191,12,360,31,17,0,35,0,85,11,0,0,6,0,19,117,8,3,8,0,139,280,84,75,825,24,1286,323,92,29,290,12,738,13,0,0,0,3,21,25,3,0,0,0,29,4,4,0,3,0,10,4,0,6,5,0,8,84,6,8,0,5,111,82,25,19,6,3,137,93,19,12,35,0,163,22,0,0,5,0,23,0,0,0,0,0,9,314,106,85,559,23,1085,8,0,0,4,0,12,83,6,0,7,0,92,30,5,0,12,0,44,17,3,3,0,0,21,11,3,0,0,3,18,58,12,12,21,4,104,409,76,47,77,3,617,49,12,12,115,505,692,3334,987,686,6024,776,11804,84,503
501021254,32,231,167,1660,78,2169,0,0,0,21,0,23,16,3,4,0,0,25,12,0,0,0,0,17,53,21,4,26,3,111,539,190,152,1142,82,2095,59,0,6,6,5,75,13,0,0,5,0,25,41,13,5,82,0,147,0,0,0,10,0,13,5,0,0,0,0,0,10,3,3,3,0,16,97,31,14,286,14,444,49,26,8,156,5,253,4,0,0,0,0,4,5,0,0,0,0,3,0,0,0,6,0,3,7,0,0,0,0,7,59,24,8,4,0,94,37,16,17,9,0,75,22,0,4,11,0,41,18,0,3,5,0,26,0,0,0,0,0,0,118,48,51,238,19,470,4,0,0,0,0,5,16,6,0,0,0,18,0,0,0,9,5,20,0,0,0,0,0,4,8,0,0,0,0,9,18,0,5,13,0,36,148,26,22,36,4,237,30,6,11,73,421,545,1175,404,295,2851,592,5304,34,234
501031017,38,321,226,1773,54,2416,0,0,0,13,0,10,3,5,0,6,0,24,9,0,3,10,0,22,77,20,12,25,0,134,1001,290,234,1439,41,3009,18,0,6,0,0,24,23,3,3,15,0,38,55,19,16,116,7,211,0,0,0,6,0,4,4,0,0,4,0,11,4,0,0,5,0,10,128,35,31,362,27,584,57,32,4,82,8,190,0,0,5,0,0,5,0,0,0,0,0,0,14,0,5,13,0,27,3,0,0,0,0,8,16,4,0,0,4,22,39,10,9,4,0,68,18,0,0,6,0,25,9,0,3,0,0,14,0,0,0,0,0,0,168,45,38,359,8,618,0,0,0,0,0,0,22,0,6,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,26,9,0,21,3,59,100,40,14,40,5,198,22,9,8,52,141,227,1552,539,390,3173,254,5910,42,334
501031018,30,248,189,1720,37,2222,0,0,0,14,0,14,25,0,0,3,0,30,5,5,0,3,0,13,48,22,7,14,0,91,707,240,155,1183,46,2330,7,0,3,0,0,14,12,4,0,13,0,18,53,20,18,97,3,191,5,0,0,12,0,16,6,0,0,4,0,10,10,0,0,0,0,15,85,42,26,304,8,467,135,49,16,175,10,387,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,3,15,0,4,0,0,19,35,11,13,3,0,56,12,0,4,0,0,23,3,0,0,5,0,6,0,0,0,0,0,0,138,56,49,312,7,563,0,4,0,0,0,7,14,0,0,0,0,14,3,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,9,4,15,0,48,116,33,18,39,6,207,24,4,8,58,210,305,1301,455,326,2941,305,5325,38,265
501031019,41,235,182,1703,58,2213,0,0,0,14,0,16,12,0,0,5,0,19,31,0,3,17,0,54,41,15,0,25,0,84,499,263,200,1409,51,2427,26,0,8,0,0,34,6,0,0,12,0,14,44,24,7,102,0,176,18,0,3,9,0,37,3,0,0,3,0,5,18,0,7,0,0,23,65,23,23,319,10,444,144,51,20,202,10,427,0,0,3,0,0,4,9,0,0,0,0,9,92,13,11,41,6,156,3,0,0,0,0,3,4,4,0,0,0,7,27,7,4,0,0,44,22,4,0,8,0,35,5,0,0,0,0,3,0,0,0,0,0,0,131,62,42,327,4,569,0,0,0,0,0,0,9,0,0,0,0,14,0,5,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,30,127,22,12,55,0,224,16,8,5,86,184,308,1165,474,328,3151,305,5418,34,231
501031020,28,240,186,1450,43,1935,0,0,0,0,0,0,20,0,3,3,0,28,3,5,0,7,0,15,51,23,8,21,0,100,695,225,184,1194,70,2367,9,0,0,0,0,10,21,0,0,14,0,32,64,23,14,110,5,205,0,0,0,5,0,11,0,0,0,0,0,6,11,0,5,0,0,16,89,45,30,331,15,511,85,47,6,146,8,288,4,0,0,0,0,4,6,0,0,0,0,7,26,0,0,8,0,41,0,0,0,0,0,3,13,8,8,0,0,30,37,9,3,0,5,57,22,4,4,3,0,40,3,0,0,0,0,4,0,0,0,0,0,0,153,57,36,268,11,526,0,0,0,0,0,0,17,0,4,0,0,21,0,0,3,5,0,10,0,0,0,0,0,0,3,0,0,0,0,3,25,15,0,14,0,50,132,30,11,50,5,234,17,4,0,55,194,270,1256,439,318,2703,317,5025,44,248
502011021,40,231,202,1601,35,2112,0,0,0,3,0,3,22,0,0,4,0,27,14,6,4,16,0,31,70,13,14,21,0,122,954,243,216,1155,45,2615,9,0,8,0,0,18,22,0,3,11,0,36,49,16,19,104,4,192,3,0,0,3,0,9,3,0,0,0,0,9,9,0,0,0,0,16,117,38,22,341,11,523,44,26,12,86,6,176,14,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,9,8,0,6,6,0,24,73,0,5,3,0,80,39,12,12,4,0,69,29,0,3,15,0,52,7,0,0,3,0,8,0,0,0,0,0,0,179,66,47,259,11,557,0,0,4,0,0,9,56,4,0,0,0,62,8,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,40,0,5,17,0,62,149,21,22,24,3,217,19,9,5,54,268,349,1592,434,360,2798,362,5550,42,285
502011022,45,338,236,2068,83,2766,0,0,0,6,0,7,35,4,5,9,0,49,13,9,0,14,0,34,83,29,15,36,11,166,1216,350,245,1616,98,3521,27,0,4,0,0,34,16,0,4,12,0,31,66,22,18,100,11,217,11,0,0,11,0,28,12,7,0,6,0,21,5,3,4,5,0,20,150,58,25,426,16,669,81,34,23,129,5,274,5,0,0,0,0,5,0,0,0,5,0,3,4,0,0,10,0,15,4,0,3,0,0,10,73,5,3,8,8,94,58,19,10,0,8,92,28,5,4,15,0,47,13,0,4,0,0,17,15,0,0,0,0,15,273,77,57,396,18,818,6,0,0,0,0,6,94,10,0,0,0,106,4,0,5,17,0,22,0,0,0,0,0,4,3,0,0,0,0,3,44,12,7,8,0,75,165,42,27,33,9,274,34,11,5,77,334,460,2115,632,444,3720,528,7432,60,473
502011023,74,494,370,2978,121,4035,0,0,0,19,0,21,34,0,5,5,6,48,4,3,0,4,0,11,105,34,20,57,4,215,1504,519,353,2197,114,4683,100,4,5,0,5,115,23,3,7,19,0,47,86,17,22,142,6,275,3,0,0,4,0,8,0,0,0,3,0,10,24,9,0,0,0,34,178,67,59,493,19,817,61,33,22,120,3,237,0,6,0,0,0,8,0,4,0,0,0,3,0,0,0,0,0,0,5,4,0,4,0,12,93,15,9,12,0,125,81,31,18,5,3,141,19,5,0,18,0,43,7,0,0,5,0,14,15,3,0,0,0,14,294,83,80,421,17,898,0,0,0,4,0,0,32,4,0,0,0,34,15,0,7,16,0,38,5,0,0,0,0,5,3,0,0,0,0,6,57,11,11,11,0,87,252,55,39,58,11,418,52,15,10,165,462,692,2627,881,635,5090,706,9937,93,526
502011024,89,734,558,4723,138,6238,0,0,0,16,3,21,88,3,0,13,3,109,25,0,10,24,0,62,241,43,29,48,3,367,3242,712,536,3503,170,8160,68,0,6,0,0,76,49,7,7,28,0,96,165,37,26,273,10,505,6,16,0,26,0,49,18,0,0,3,0,31,49,0,0,0,0,57,447,92,56,804,39,1426,128,49,9,205,10,405,6,0,0,0,0,11,7,0,0,0,0,7,0,0,0,3,0,3,16,7,9,15,0,44,216,15,18,6,5,256,134,40,28,0,6,203,48,12,6,12,0,75,26,4,0,6,0,41,37,0,5,0,0,38,568,139,113,749,29,1606,11,0,0,5,0,14,188,4,6,0,0,204,22,8,0,23,0,44,0,0,0,0,0,0,5,0,3,0,0,7,109,15,16,28,6,172,503,90,46,96,12,747,74,21,25,168,875,1170,5538,1272,933,8182,1216,17142,113,791
502011025,51,328,280,2181,131,2969,0,0,0,25,0,26,63,4,0,15,0,76,18,4,0,10,4,36,78,17,22,31,0,152,1328,343,276,1737,100,3780,81,0,13,0,9,101,12,4,3,21,0,46,80,21,12,135,11,259,5,3,0,13,0,26,4,3,0,0,0,11,75,0,0,0,0,77,218,48,50,407,16,746,78,30,26,99,4,235,8,0,0,0,0,8,6,0,0,0,0,5,4,0,0,0,0,3,5,0,0,0,0,9,93,15,16,3,0,131,71,12,18,0,5,108,25,5,5,21,0,56,9,0,0,4,0,10,0,0,0,0,0,3,275,89,65,379,23,830,0,0,0,0,0,0,44,3,0,0,0,49,13,0,0,7,0,17,13,0,0,4,0,17,3,0,0,0,0,8,52,7,3,12,5,77,320,36,42,49,11,459,50,16,10,105,615,805,2592,623,527,3957,866,8571,85,381
502011026,34,234,212,1466,52,1995,0,0,0,5,0,5,22,0,0,5,0,26,10,8,0,3,0,18,45,13,8,12,3,87,765,224,195,1071,54,2311,9,0,0,0,0,10,10,0,0,7,3,18,45,17,12,73,9,155,6,5,3,0,0,12,0,0,0,0,0,0,6,3,0,0,0,9,99,29,34,238,5,405,36,24,5,66,0,129,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,4,0,0,0,26,36,7,3,0,0,51,11,0,6,5,0,18,0,0,0,0,0,10,0,0,0,0,0,0,154,54,36,219,8,474,0,0,0,0,0,0,17,3,0,0,4,26,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,22,4,0,9,0,30,92,14,21,24,3,153,13,7,8,71,313,413,1232,406,332,2518,426,4917,36,288
502011027,94,563,463,3293,104,4520,0,0,0,12,3,13,81,4,8,11,0,112,35,11,6,11,0,63,131,40,21,62,3,259,2209,538,434,2245,115,5550,68,0,8,7,0,92,18,0,4,14,0,42,115,30,41,206,5,404,16,4,3,18,0,38,17,4,4,3,0,27,80,4,0,7,0,96,327,80,61,546,25,1036,143,57,20,182,11,409,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0,6,0,27,127,17,6,7,4,159,123,25,22,9,0,181,31,8,9,18,0,63,9,4,7,3,0,26,22,0,0,0,0,22,442,97,100,476,21,1141,0,0,0,0,0,4,186,11,4,0,0,202,18,9,0,19,0,41,6,0,0,0,0,7,3,0,0,0,0,6,104,20,9,18,0,159,481,88,36,71,15,685,79,16,28,75,846,1052,4167,988,790,5445,1088,12487,158,880
502011028,58,429,319,2634,90,3531,0,0,0,37,5,40,53,6,5,8,10,87,22,5,0,13,0,35,106,20,19,29,4,172,1460,418,320,1904,111,4215,86,0,7,6,0,107,24,3,4,10,0,41,86,15,17,117,5,243,8,4,0,8,0,28,7,0,0,0,0,12,40,7,0,0,7,49,203,71,37,424,26,757,75,31,9,85,5,211,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,12,88,3,8,3,0,105,45,8,7,4,0,59,26,6,0,12,0,42,9,3,0,0,0,21,21,4,0,0,0,21,297,97,66,389,22,871,5,0,0,0,0,5,56,0,6,0,0,64,21,0,5,13,0,42,3,0,0,0,0,4,4,3,0,0,0,5,57,12,4,17,4,94,236,44,20,66,16,388,54,26,13,99,598,779,2635,764,538,4509,830,9278,83,426
502011029,45,371,293,2631,99,3436,0,0,3,25,3,28,20,0,0,4,0,34,10,3,0,4,0,19,89,23,8,43,3,170,1111,368,325,1774,93,3667,34,0,0,0,0,36,9,0,0,6,0,23,58,23,19,118,4,226,5,0,0,3,0,8,9,0,0,5,0,9,16,4,0,0,0,22,165,64,59,388,15,683,79,23,11,121,8,244,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,9,37,12,5,0,4,57,47,24,0,4,0,70,16,0,6,8,0,34,3,0,0,0,0,8,0,0,0,0,0,0,209,99,34,353,14,714,0,0,0,0,0,0,12,0,3,0,0,17,0,0,0,5,0,8,4,0,0,0,0,6,3,0,0,0,0,0,38,7,4,12,3,60,138,32,23,54,0,243,28,20,12,155,424,635,1784,665,503,4407,618,7979,58,484
503011030,42,324,251,1482,24,2130,0,0,0,0,0,0,181,6,13,14,8,220,19,11,0,38,0,63,92,13,11,17,0,127,879,288,177,1161,35,2538,15,0,0,0,0,15,35,5,3,10,0,49,93,19,18,79,0,206,76,16,14,65,6,176,9,7,0,0,0,16,79,19,6,0,0,96,165,61,40,409,9,685,155,69,23,131,0,382,0,0,0,0,0,0,8,0,0,0,0,8,28,12,0,5,0,48,4,0,0,4,0,9,4,0,0,4,0,12,28,5,19,0,0,48,31,0,0,4,0,41,21,4,0,0,0,24,0,0,0,0,0,0,208,49,50,289,6,602,5,0,0,0,0,5,95,6,0,0,0,100,11,0,0,6,0,23,10,0,0,0,0,10,10,0,0,0,0,14,44,7,4,3,0,62,339,59,52,43,6,509,39,12,10,25,194,276,2310,611,423,2741,278,6355,51,306
503011031,35,378,304,1498,40,2259,0,0,0,3,0,3,255,14,16,7,4,299,31,0,0,12,0,45,73,21,11,26,0,122,1057,337,257,1438,50,3128,31,0,7,0,0,32,52,5,3,18,4,77,90,14,5,112,0,219,18,4,0,26,0,49,11,4,3,0,0,20,120,9,9,7,0,146,225,75,51,545,16,918,100,29,18,82,3,234,17,0,0,0,0,22,6,0,0,6,0,15,8,0,0,0,0,12,8,0,0,8,0,18,4,0,0,3,0,13,50,8,3,0,0,67,46,7,4,10,0,71,24,3,7,0,0,40,0,0,0,0,0,0,241,88,55,459,0,850,0,0,0,0,0,7,90,12,3,0,0,106,14,0,0,0,0,26,23,4,0,0,0,25,20,0,0,0,0,20,43,7,5,25,4,77,471,74,55,57,16,678,24,9,10,49,582,674,2627,666,495,3114,692,7594,51,375
503011032,41,350,272,1758,39,2473,0,0,0,0,0,0,65,3,6,7,0,88,13,7,0,16,0,43,70,32,7,21,3,134,939,334,254,1620,54,3196,6,0,8,0,0,11,60,13,5,18,0,101,102,22,20,124,4,262,28,19,9,37,0,90,16,3,6,0,0,25,29,3,0,5,0,43,206,51,43,592,17,906,94,34,11,90,0,233,9,0,0,0,0,9,5,4,0,5,0,16,3,0,0,3,0,9,3,0,0,3,0,8,7,0,0,0,0,11,46,13,6,7,3,77,27,3,5,15,0,54,10,4,0,0,0,14,0,0,0,0,0,0,219,52,56,498,13,845,6,0,0,0,0,8,65,12,4,0,0,85,18,0,4,9,0,27,3,0,0,0,0,5,0,0,0,0,0,0,32,6,7,20,0,60,295,55,42,54,8,457,23,8,4,49,651,733,1960,633,481,3562,765,7399,57,380
503011033,58,439,301,1961,33,2798,0,0,0,0,0,0,179,9,10,18,3,218,31,5,5,25,0,64,100,27,9,37,0,174,879,335,233,1366,36,2846,14,3,0,0,0,24,29,4,0,6,0,41,71,28,18,111,0,225,57,27,9,47,4,148,3,4,0,3,0,10,70,4,14,3,5,89,238,96,59,543,17,951,163,70,30,178,5,438,0,5,0,5,0,5,4,0,0,4,0,6,6,0,0,4,0,11,0,0,4,0,0,9,0,0,0,0,6,7,61,21,15,0,5,106,35,13,0,4,0,53,18,0,0,6,0,21,0,0,0,0,0,0,209,110,50,380,14,769,15,0,0,3,0,17,114,11,13,0,0,141,12,0,6,9,0,29,22,0,0,0,0,22,3,0,0,0,0,5,33,6,3,25,0,64,320,59,57,72,8,524,26,3,8,42,152,226,2236,761,507,3481,252,7228,67,475
