SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,24,6,3,13,17,58,59,90,84,36,21,18,434,0,0,0,5,4,12,16,19,10,12,6,5,92,10,5,9,13,15,76,82,169,113,51,16,12,562,0,0,0,6,0,17,13,17,7,4,0,6,78,0,3,3,9,12,24,24,23,12,7,5,3,127,13,7,12,34,30,126,134,228,144,72,24,25,855,0,0,0,0,0,0,5,0,3,0,0,0,14,0,0,0,4,3,12,15,21,3,0,0,5,75,0,0,0,0,0,8,8,0,0,0,0,0,20,4,5,3,0,5,5,4,11,0,0,0,4,38,3,3,3,7,7,30,23,33,14,3,3,7,143,41,20,16,58,60,208,221,357,238,108,56,50,1431,15,6,10,7,27,73,75,138,63,24,11,22,486,0,0,0,0,4,12,24,45,10,7,0,3,118,10,11,3,13,19,63,122,233,79,39,15,20,616,0,3,0,0,4
501021014,15,8,10,12,9,24,39,30,14,17,10,15,217,0,0,5,0,3,7,12,14,10,3,4,0,61,5,3,11,9,16,57,62,67,25,31,18,14,318,0,0,3,4,4,3,7,14,3,9,0,4,47,7,5,0,3,5,9,6,13,4,6,4,0,77,14,6,14,22,25,75,92,109,42,54,24,24,506,0,0,0,0,0,3,4,0,0,0,0,3,11,0,0,0,0,5,5,3,5,0,0,3,3,37,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,8,4,7,9,4,0,0,0,27,3,9,0,6,13,15,8,12,3,0,3,3,83,39,20,28,41,46,117,139,148,63,79,38,41,806,15,4,6,17,14,28,40,58,25,22,16,21,274,3,0,0,0,3,11,16,16,3,11,5,8,78,11,9,0,3,13,34,58,102,36,33,9,9,316,0,3,0,0,3
501021015,7,4,5,13,13,34,36,60,31,12,9,6,239,0,3,0,0,3,8,4,10,6,0,0,0,37,0,0,4,6,7,53,45,91,31,15,4,14,269,0,0,0,0,0,11,4,5,0,0,5,0,38,4,0,0,0,6,15,15,18,9,11,5,5,80,4,3,5,8,19,85,73,130,53,27,8,20,429,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,8,11,6,0,0,0,5,35,0,0,0,0,0,4,3,5,4,0,0,0,15,0,0,0,4,3,0,3,3,0,4,0,0,24,4,3,0,10,4,15,13,15,9,5,0,8,82,18,12,9,28,36,138,125,206,81,43,16,34,741,17,4,4,17,8,46,64,47,24,15,3,11,269,0,0,0,3,0,8,15,10,4,5,0,0,45,3,0,3,0,9,35,71,91,28,10,3,10,269,0,0,0,0,0
501021016,14,6,5,5,12,20,13,20,17,8,7,6,132,4,0,0,4,0,5,6,3,6,3,0,0,27,0,6,6,4,9,22,27,35,13,21,3,7,142,4,0,0,4,0,7,3,9,7,0,0,0,33,0,0,3,0,4,10,6,4,0,3,0,3,32,10,3,3,13,15,40,36,50,23,25,6,9,230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,5,7,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,3,3,0,0,0,0,19,0,0,5,5,9,13,9,8,0,0,0,0,44,24,11,13,18,30,70,57,77,40,35,19,19,407,10,3,3,8,13,27,27,19,8,11,4,5,152,0,0,0,0,0,4,7,3,4,3,4,3,33,3,0,0,0,7,13,26,49,22,23,6,6,153,0,0,0,0,0
501021251,3,3,3,3,8,14,34,74,58,23,5,6,248,0,4,0,0,0,9,12,20,18,16,4,0,95,8,3,4,7,7,40,77,139,117,65,21,21,507,0,0,4,0,0,5,8,13,14,3,3,0,53,0,0,0,0,0,8,3,11,10,4,6,0,45,10,11,6,15,16,58,100,188,155,92,36,30,708,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,5,19,12,17,8,0,0,0,64,0,0,0,0,0,3,5,4,3,3,0,0,16,0,0,0,0,0,0,4,0,0,0,0,3,13,3,0,4,5,10,24,14,29,12,9,0,3,111,16,16,19,19,27,95,147,288,224,123,35,45,1059,12,6,10,4,4,33,54,100,46,30,10,7,320,3,0,0,4,3,18,23,44,24,7,4,3,121,6,6,0,7,8,62,102,215,91,41,19,9,557,0,5,0,0,3
501021252,4,4,6,5,10,12,14,13,12,11,5,0,93,0,0,0,6,0,6,6,5,7,3,6,0,37,4,5,0,7,0,21,18,39,21,26,12,8,161,3,0,0,4,0,3,5,0,3,9,0,3,38,4,3,0,0,0,6,7,3,4,4,0,3,33,13,8,3,10,9,40,33,50,33,42,17,9,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,8,5,4,0,0,22,20,15,4,19,18,54,40,71,48,61,25,12,383,10,0,6,6,10,15,5,19,14,14,7,3,112,0,0,0,3,0,4,4,5,0,4,3,3,35,0,0,0,5,3,4,20,48,32,24,7,11,161,0,8,0,0,0
501021253,23,13,12,13,26,48,56,63,54,43,27,23,396,4,0,0,0,0,9,11,15,5,3,6,0,46,12,7,4,9,10,37,54,93,56,43,20,12,357,0,0,5,7,9,19,12,9,8,9,0,0,73,3,3,8,3,6,7,14,17,3,9,9,4,85,18,14,15,18,23,74,90,128,68,64,35,23,567,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,4,6,6,6,6,8,0,0,52,5,0,0,8,3,3,3,4,3,0,0,0,31,5,0,0,0,3,7,4,7,0,0,0,3,27,9,5,3,12,11,20,10,17,7,9,0,4,114,48,26,24,45,62,138,158,205,134,111,69,57,1072,29,8,10,8,25,57,59,95,31,27,23,3,378,0,0,0,0,5,12,10,19,10,4,13,0,76,8,8,6,11,11,53,58,105,63,43,19,14,389,0,4,0,0,0
501021254,5,3,5,13,13,36,40,41,13,3,3,6,178,0,0,0,0,6,5,4,3,4,0,0,0,27,3,3,3,7,8,36,38,64,17,6,0,7,193,0,0,0,3,0,7,3,3,6,0,0,0,23,0,4,0,4,5,6,5,5,6,0,0,0,39,6,10,5,15,21,51,54,81,25,6,0,7,286,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,3,3,4,3,17,7,0,0,0,0,45,0,0,0,0,4,0,0,6,0,0,0,0,17,0,0,4,3,9,11,10,3,4,0,0,0,45,5,3,4,8,14,21,31,10,0,0,0,3,112,11,16,11,29,54,112,120,134,42,13,3,25,570,11,6,8,12,12,29,50,23,7,3,4,8,159,0,0,0,0,0,4,8,12,0,0,0,0,30,3,0,3,7,9,36,39,52,4,7,3,0,159,0,0,0,0,5
501031017,24,7,10,19,20,39,30,31,17,17,3,13,244,3,0,0,5,6,9,5,8,8,4,0,0,55,12,0,9,5,6,37,35,55,23,13,16,14,229,0,0,3,0,6,6,8,0,4,0,0,0,19,4,0,0,6,0,4,0,3,4,3,6,9,31,20,4,9,20,20,47,52,68,38,25,16,15,340,0,0,0,3,0,5,3,0,0,0,0,0,11,4,0,0,3,0,7,4,8,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,0,0,0,13,3,0,4,9,9,18,6,10,4,0,0,3,66,48,12,27,49,49,106,86,103,59,40,23,39,645,28,15,5,22,19,45,42,35,10,9,8,15,262,4,0,0,0,0,6,11,13,0,0,0,4,37,6,4,0,9,9,29,48,48,33,15,10,3,213,0,0,0,4,0
501031018,10,11,10,12,17,45,34,45,29,15,8,11,243,0,0,5,0,3,5,0,8,9,0,0,0,38,4,4,3,10,19,53,37,42,27,11,4,12,234,0,0,0,0,4,16,5,4,0,0,6,0,31,0,0,5,4,4,4,9,9,3,6,5,4,54,9,14,9,10,31,77,53,69,40,22,19,17,355,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,5,0,4,0,0,7,28,0,0,0,0,0,0,4,3,0,0,0,0,7,0,3,0,3,5,5,0,0,0,0,0,0,16,0,3,7,4,12,17,10,4,3,0,0,3,62,19,24,25,25,57,140,98,113,66,40,29,28,657,17,14,11,18,20,42,43,67,23,15,8,9,279,0,0,0,0,6,12,12,11,10,0,0,0,52,3,0,0,3,3,30,52,56,26,20,7,8,207,5,0,0,4,0
501031019,18,0,0,20,21,30,27,30,9,9,3,4,171,0,0,0,0,6,9,5,16,0,0,0,4,47,3,6,6,10,16,43,55,45,14,10,10,3,215,0,0,3,0,3,7,3,0,0,0,0,0,22,5,3,0,0,3,3,5,3,0,6,0,4,31,12,11,9,13,27,62,72,64,15,13,12,9,320,0,0,0,3,3,3,0,0,0,0,0,0,7,0,0,0,8,7,11,0,4,0,5,0,3,40,0,0,0,5,0,4,0,0,0,0,0,0,6,0,3,3,3,0,3,0,0,0,0,0,5,14,0,3,6,19,14,14,3,4,3,5,0,3,67,27,14,12,42,63,108,100,98,24,29,14,17,556,13,5,4,8,16,44,27,22,8,4,5,8,163,0,0,0,5,0,8,6,8,3,0,0,0,37,0,5,0,15,12,49,34,34,10,16,10,3,188,0,0,0,0,0
501031020,18,4,11,17,11,28,35,19,5,16,11,8,172,0,0,0,4,4,3,5,7,0,3,0,0,35,4,3,3,8,10,29,21,41,6,3,8,8,143,0,0,0,4,4,5,4,5,0,0,0,0,21,4,0,0,0,0,3,0,7,0,0,6,0,27,13,8,4,17,23,40,30,62,8,8,9,9,225,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,6,4,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,0,0,0,0,0,8,6,0,0,7,4,4,0,8,3,0,0,0,38,35,13,19,39,34,77,62,86,13,25,24,18,433,14,12,8,10,13,40,25,26,14,8,12,10,182,3,0,3,4,0,9,4,6,0,0,0,4,34,4,4,0,0,4,27,20,17,18,9,9,7,114,0,0,0,0,0
502011021,15,8,9,13,15,33,12,47,38,35,15,11,257,0,0,0,0,0,5,8,11,11,5,4,3,55,0,0,6,4,10,29,24,66,43,41,17,12,245,5,0,0,7,0,12,7,9,4,0,5,3,45,0,0,0,3,3,5,3,7,10,7,4,0,51,3,0,3,17,18,52,48,94,71,51,34,18,403,0,0,0,0,0,3,0,4,3,0,0,0,15,0,0,0,6,5,8,5,7,5,3,0,0,33,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,5,3,0,0,0,3,0,9,4,0,0,5,9,18,6,5,6,3,8,0,62,19,12,19,33,33,103,71,146,113,95,51,34,718,19,5,11,14,18,40,46,79,35,26,19,9,319,0,0,0,0,4,11,12,18,11,6,6,0,67,0,3,0,5,3,29,45,120,70,35,11,5,331,8,0,0,0,4
502011022,25,11,10,20,7,31,28,41,30,35,26,15,274,0,0,5,0,0,7,12,5,8,8,3,3,41,5,0,0,4,5,15,32,59,43,28,19,13,213,0,0,0,0,0,10,5,11,10,5,0,0,51,0,0,0,10,4,6,12,12,13,9,7,3,74,5,0,6,14,11,35,54,84,74,47,37,17,384,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,4,5,7,3,5,0,0,0,4,35,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,6,9,0,0,0,0,21,6,5,4,8,5,12,13,14,5,0,0,4,69,39,16,16,35,23,78,90,145,110,81,58,42,722,26,8,11,7,11,36,61,69,42,26,28,11,337,0,0,0,5,5,10,10,24,9,9,5,0,68,5,0,0,4,3,23,49,101,46,31,15,17,295,3,0,0,6,0
502011023,14,17,21,13,20,38,58,79,37,14,6,24,341,3,0,0,6,6,8,8,21,4,8,9,3,63,0,4,3,4,17,47,63,95,43,22,21,16,339,0,0,0,6,10,11,18,15,9,3,0,4,75,7,0,9,9,10,13,22,22,7,0,0,7,96,12,4,8,23,39,73,108,149,66,34,23,28,566,0,0,0,0,3,4,4,3,0,0,0,0,21,3,0,0,13,6,13,15,17,5,3,0,4,80,5,0,0,0,3,4,4,0,3,0,0,0,23,3,4,0,6,3,14,3,9,0,0,0,10,50,9,4,3,16,25,35,23,29,10,4,0,16,180,36,21,30,51,77,150,191,260,110,49,35,70,1087,34,8,9,12,19,68,82,60,12,6,14,12,335,0,0,0,0,3,9,16,18,4,0,0,3,63,5,0,0,8,7,46,104,94,22,19,5,17,335,5,3,0,3,3
502011024,39,21,12,21,25,50,68,123,86,70,38,33,594,4,0,3,3,7,16,18,43,29,22,19,13,160,9,5,5,3,19,72,81,163,130,91,41,25,647,3,0,5,9,6,22,23,38,17,11,20,15,156,3,6,3,3,7,15,19,20,27,24,11,12,151,16,13,15,19,41,126,132,263,204,150,84,58,1114,3,0,0,0,0,9,3,5,5,0,0,0,27,0,3,3,4,3,13,8,15,8,4,6,4,75,3,0,0,0,3,4,4,5,0,0,0,0,34,0,0,0,3,6,9,9,4,3,6,0,3,48,6,3,3,10,14,42,23,34,19,14,9,9,186,61,41,35,51,81,209,229,423,308,238,129,100,1895,51,15,15,27,29,82,96,167,72,64,48,30,702,4,0,5,4,6,19,28,46,27,21,8,8,172,6,5,4,13,19,61,122,228,121,60,32,25,694,3,0,0,6,4
502011025,16,0,9,11,4,24,17,27,14,13,14,14,162,0,0,0,0,0,5,3,5,6,0,0,0,24,3,0,4,4,5,10,17,22,9,5,5,0,84,0,0,0,0,0,4,7,0,3,0,0,0,24,3,0,0,4,3,8,6,3,0,5,0,4,40,4,4,0,9,9,23,33,31,15,16,10,4,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,11,4,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,7,3,0,0,0,5,5,5,7,6,0,0,3,35,3,0,0,5,7,10,10,10,4,0,0,4,66,24,12,15,22,17,57,62,71,45,31,23,24,393,17,9,5,12,15,26,47,39,11,17,7,7,216,0,0,0,0,0,0,7,3,0,5,0,0,22,0,3,0,0,0,12,28,28,11,9,0,3,105,0,0,0,4,0
502011026,19,14,4,5,8,28,20,35,35,15,20,22,211,0,0,0,3,0,7,7,8,5,3,0,0,33,0,0,0,6,5,16,21,45,27,19,14,8,161,0,0,0,3,3,8,4,6,6,3,0,0,36,4,0,0,0,0,9,6,9,8,8,7,5,53,11,9,0,10,7,33,36,65,45,32,24,17,285,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,4,0,3,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,4,0,0,0,20,4,0,0,0,3,0,5,8,12,5,0,3,47,32,20,9,11,11,63,63,102,87,54,50,32,539,27,7,3,8,12,25,28,50,34,28,20,16,266,0,0,0,5,0,3,4,12,9,0,6,0,45,3,6,0,4,6,17,24,66,28,19,5,5,177,0,0,3,4,0
502011027,25,7,7,15,24,55,65,134,91,73,23,23,547,0,0,0,0,4,16,18,29,22,21,8,0,117,7,7,3,6,7,51,73,170,154,88,39,24,622,5,0,4,4,0,11,19,13,17,15,12,0,105,7,4,3,4,6,19,26,36,18,18,8,12,149,18,7,8,18,23,90,128,246,208,136,65,36,992,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,4,3,7,17,12,20,8,8,4,7,85,3,0,0,4,0,4,4,8,3,0,0,0,27,3,0,0,5,0,10,12,9,7,0,0,3,43,8,3,4,6,13,31,22,42,25,6,3,6,173,46,20,20,42,55,174,217,427,324,217,98,74,1710,36,10,16,19,13,80,131,253,121,61,37,26,797,3,0,0,4,9,12,23,78,41,12,10,18,210,13,8,3,4,25,63,176,424,184,75,25,25,1024,7,0,0,9,4
502011028,28,9,16,12,20,51,38,77,26,34,18,14,347,0,0,0,0,0,8,8,10,7,5,4,0,47,4,3,3,8,9,29,27,57,34,24,11,5,204,0,0,0,3,0,3,5,13,9,4,4,0,47,5,0,0,3,4,10,12,14,7,7,4,4,78,6,4,5,14,15,51,51,89,61,44,21,17,375,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,6,12,5,3,0,0,6,50,0,0,0,7,0,0,3,0,0,0,0,0,16,0,0,0,3,0,11,12,8,0,0,0,8,42,7,10,7,12,7,15,23,14,6,0,4,8,113,39,25,23,41,32,125,113,171,95,80,47,44,828,27,7,16,25,16,73,70,88,34,30,18,17,417,0,0,0,0,0,12,8,14,3,4,5,0,55,0,4,3,0,9,28,65,78,27,21,9,7,241,0,0,0,4,0
502011029,22,13,7,6,16,37,34,51,41,29,16,18,284,0,0,0,0,0,9,10,20,6,8,11,0,70,4,0,0,7,12,49,52,88,63,43,17,20,354,0,0,4,0,0,11,8,8,0,3,9,4,50,7,0,0,3,7,9,14,17,6,7,5,9,88,10,4,8,13,19,73,83,130,82,64,34,28,565,0,0,0,0,0,3,0,0,0,6,0,3,15,0,0,0,3,3,13,9,12,8,3,5,8,56,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,9,0,12,0,0,0,0,0,30,3,8,11,9,11,18,13,10,11,7,5,15,119,39,24,27,25,46,130,133,197,132,98,57,54,966,23,10,9,12,14,47,57,96,32,25,13,19,361,0,3,3,0,7,5,16,23,13,8,5,3,92,14,0,3,5,9,51,66,122,52,51,20,15,408,5,0,0,0,0
503011030,9,0,0,0,0,6,3,15,4,8,39,8,98,3,0,0,4,0,0,0,11,5,14,31,5,71,7,0,3,0,3,12,6,19,11,35,87,14,201,5,0,4,0,5,9,10,16,9,6,43,8,121,0,0,0,0,0,5,3,9,3,3,13,5,46,18,4,8,8,11,26,19,58,19,60,171,30,442,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,3,3,13,3,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,0,0,3,0,4,4,3,17,3,39,32,3,8,7,12,36,23,75,31,73,230,43,574,17,11,0,3,6,6,9,11,3,13,36,3,115,4,0,0,0,0,6,0,13,8,14,39,9,101,16,5,4,0,5,10,9,28,10,27,113,9,227,10,0,0,0,0
503011031,15,0,0,3,6,13,14,21,8,18,50,13,164,0,0,0,0,0,4,0,0,0,3,14,5,33,6,0,0,6,0,7,14,11,21,27,94,5,196,0,0,0,0,3,10,8,4,6,3,28,4,62,6,0,0,0,0,5,3,0,0,5,13,0,32,16,3,5,3,3,26,20,22,29,43,143,19,319,5,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,4,0,5,3,4,0,14,0,0,0,0,0,0,0,3,0,3,4,3,21,0,0,0,0,0,3,8,0,0,0,0,0,20,5,0,0,0,3,7,10,9,5,5,9,4,65,37,7,7,8,8,45,39,50,46,71,203,33,554,18,0,5,3,0,13,14,26,13,23,35,5,162,0,0,0,0,3,0,0,4,7,6,33,3,60,14,0,0,0,7,6,10,28,21,29,72,13,203,11,0,0,0,3
503011032,16,0,0,0,0,3,8,15,10,13,51,10,130,0,0,0,0,3,7,5,3,0,5,22,3,48,7,0,0,0,0,9,9,19,11,32,111,15,220,10,4,0,0,0,11,4,7,4,5,16,4,68,4,0,0,0,4,5,3,4,0,4,9,4,37,23,9,0,5,8,28,22,31,18,53,159,26,373,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,11,0,19,0,0,0,0,0,0,3,0,0,0,4,0,12,6,0,0,0,0,0,0,4,0,0,3,0,19,3,0,0,0,0,7,7,4,5,0,18,5,57,44,9,8,4,12,35,40,47,34,64,228,35,555,22,10,3,3,10,10,5,9,9,21,56,7,160,6,0,0,0,0,0,0,3,0,4,41,4,59,10,7,0,0,0,4,7,23,9,28,139,11,233,6,0,0,0,0
