SA2_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
501011001,0,4,14,23,18,10,8,6,0,79,0,0,0,0,0,0,0,0,0,5,0,4,0,10,11,6,6,0,0,33,12,7,30,69,63,48,40,20,12,310,26,51,184,353,332,329,310,127,28,1748,0,0,0,4,8,6,5,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,3,4,24,0,0,7,5,0,0,0,0,0,10,3,0,12,18,11,6,0,0,0,47,0,0,18,32,34,42,23,9,3,170,0,0,12,21,36,49,23,12,4,165,3,3,22,34,33,26,14,7,0,149,4,3,18,23,31,19,6,3,0,110,0,0,8,7,9,10,4,3,3,45,0,9,13,21,12,12,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,13,8,8,13,18,28,28,20,25,9,152,22,29,128,184,207,210,116,65,22,983
501011003,0,14,24,42,35,21,16,0,0,154,0,0,0,0,0,0,0,0,0,3,0,3,3,17,3,5,7,6,0,42,49,15,62,86,101,75,59,43,9,504,79,95,401,652,671,584,552,254,48,3339,0,0,14,22,17,5,7,3,0,63,0,0,4,0,4,0,0,0,0,14,0,0,10,9,6,0,0,3,0,34,0,0,9,3,4,6,0,0,0,23,3,6,19,15,14,0,0,0,0,55,0,8,46,66,77,61,62,14,0,335,0,5,46,74,69,71,30,14,0,305,11,15,70,102,81,47,24,9,3,370,0,8,38,50,32,34,14,3,0,187,3,6,23,34,24,18,9,4,0,117,4,13,49,56,25,21,3,7,0,171,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,24,14,7,31,37,34,33,14,10,8,193,37,65,380,483,392,294,166,67,18,1901
501011004,4,7,46,56,48,20,9,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,9,10,0,0,48,37,19,87,82,117,42,54,8,13,458,58,89,472,605,637,450,344,106,40,2798,0,4,21,21,8,5,0,0,0,54,0,0,0,0,0,0,0,0,0,10,0,0,3,6,3,0,0,0,0,13,0,0,12,12,0,0,0,0,0,24,0,3,25,12,4,8,0,0,0,54,0,4,32,70,67,43,22,0,4,251,4,7,37,74,77,57,21,9,0,284,9,18,70,72,49,25,4,9,0,256,0,13,50,69,33,29,14,3,0,200,4,3,24,28,12,10,4,0,0,94,3,11,51,35,21,10,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,0,0,0,15,27,14,59,62,41,26,23,22,13,286,46,73,382,475,318,211,111,42,21,1672
501011293,4,10,35,33,35,18,16,0,0,152,0,4,0,0,0,0,0,0,0,6,0,3,4,5,9,7,5,0,0,32,15,15,62,49,67,50,37,40,10,344,42,106,330,357,443,388,385,195,36,2274,0,0,3,3,13,0,0,0,0,23,0,0,0,9,0,0,0,0,0,9,0,0,0,9,0,0,9,6,5,26,0,0,0,0,5,0,0,0,0,8,0,0,7,4,0,0,0,0,0,20,4,9,33,47,51,42,35,15,0,231,0,4,25,45,48,40,21,10,0,192,10,38,52,48,44,36,25,9,0,261,6,9,31,45,48,39,14,3,0,205,4,0,5,5,10,0,0,6,0,37,11,12,19,30,17,21,11,0,0,120,0,0,0,0,0,0,0,0,0,4,0,5,0,3,5,0,0,0,0,11,14,12,18,22,37,37,35,49,13,232,43,88,202,280,281,221,140,89,25,1369
501011294,4,17,45,55,40,35,30,7,5,232,4,0,5,0,0,0,0,0,0,10,4,0,3,15,17,7,8,0,0,53,25,12,80,118,91,71,85,60,38,581,86,179,628,828,790,729,711,391,125,4463,0,3,14,6,6,4,5,3,0,42,0,0,3,5,0,0,0,0,0,13,0,0,6,11,8,4,9,8,0,44,0,0,6,10,0,0,0,0,0,17,3,7,21,16,9,7,5,4,0,60,3,12,75,92,128,93,67,46,11,519,0,13,79,120,124,72,40,16,7,481,31,39,116,151,92,63,25,15,3,544,15,37,74,102,88,57,26,8,0,401,0,9,16,26,13,8,5,6,0,89,9,42,69,76,46,32,12,3,0,292,3,0,0,0,4,0,0,0,0,9,0,0,4,3,4,3,0,0,0,17,55,24,37,61,70,56,72,107,66,558,117,195,518,675,608,399,262,219,103,3091
501021005,4,9,33,45,36,27,8,3,0,159,0,3,0,0,0,0,0,0,0,5,0,4,17,25,19,18,10,0,0,94,27,32,93,112,96,102,71,32,8,569,122,224,775,966,838,810,569,210,38,4555,0,7,15,25,22,6,0,0,0,61,0,0,8,3,7,3,0,0,0,17,0,0,19,15,13,4,0,0,0,68,0,5,5,8,3,0,0,0,0,27,0,8,9,19,10,3,0,0,0,47,7,21,91,101,123,88,40,7,0,482,0,11,60,123,114,75,25,6,0,415,29,65,131,134,106,69,23,8,0,562,6,24,99,97,71,64,11,0,0,381,0,6,20,19,11,10,3,6,0,78,6,37,71,61,37,14,6,6,0,239,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,5,0,0,19,41,29,64,69,75,57,35,37,10,411,101,206,591,684,592,388,165,78,14,2818
501021007,0,3,4,7,4,0,0,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,4,3,0,0,14,13,13,15,27,48,38,34,21,6,222,32,63,152,200,255,265,201,81,8,1262,0,0,5,4,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,4,0,9,4,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,3,7,5,0,3,0,0,0,29,4,4,20,27,44,29,10,0,3,150,0,3,23,30,34,28,15,4,0,139,9,16,34,48,34,34,8,0,0,171,6,8,19,36,30,21,0,0,0,119,0,0,4,8,7,0,0,0,0,20,0,6,14,19,10,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,15,4,27,38,26,27,22,13,3,174,32,44,160,221,197,156,55,25,8,904
501021008,4,4,22,21,19,11,5,0,0,81,0,0,0,0,0,0,0,0,0,3,0,5,3,6,3,8,3,0,0,29,19,27,69,66,56,38,36,20,11,341,43,105,283,274,230,231,171,85,23,1442,0,0,3,6,3,4,0,0,0,19,0,3,0,0,0,3,0,0,0,11,0,7,3,9,4,0,0,5,0,25,0,3,4,4,0,0,0,0,0,11,0,0,5,3,4,0,0,0,0,17,0,15,28,27,36,35,7,12,0,162,0,8,38,19,24,5,5,8,0,107,13,33,67,30,31,25,5,3,0,206,6,20,46,34,35,23,0,0,0,169,0,10,4,6,6,0,0,0,0,26,3,19,28,13,10,12,0,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,26,25,47,43,50,37,35,74,38,385,54,130,280,205,211,141,69,102,46,1233
501021009,0,0,9,9,23,16,3,8,0,69,0,0,0,0,0,0,0,0,0,6,0,5,7,5,6,5,4,5,0,28,34,20,56,52,56,62,59,40,24,414,60,110,312,328,328,374,293,145,39,1993,0,0,7,6,0,3,0,0,0,23,0,0,3,0,4,0,0,0,0,6,0,3,4,6,4,3,0,6,0,28,0,0,0,5,3,0,0,0,0,8,0,4,5,6,3,3,0,0,0,24,3,9,22,29,48,68,30,3,0,208,5,5,36,66,52,27,14,0,0,191,15,24,56,58,40,28,5,3,0,235,10,14,26,30,40,21,7,0,0,146,0,5,4,6,0,3,0,0,0,24,8,23,39,27,14,3,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,23,18,34,38,42,45,41,49,38,322,62,102,228,283,248,213,101,68,42,1353
501021010,0,4,0,4,6,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,15,4,0,9,19,30,25,31,11,9,150,19,35,102,136,191,173,145,41,16,859,0,0,3,0,8,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,3,0,0,0,28,0,0,17,23,30,13,11,6,0,90,4,0,10,26,33,24,6,5,0,107,4,12,22,40,31,8,3,0,0,122,0,7,12,11,6,12,0,0,0,47,0,0,0,9,0,0,0,0,0,14,3,0,6,15,11,5,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,10,0,8,14,14,14,5,9,0,73,22,26,88,159,140,80,30,16,3,561
