SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
501021012,42,110,31,105,16,7,20,349,0,0,0,0,4,11,12,0,3,0,0,0,35,0,0,0,0,0,4,7,3,14,0,0,5,30,0,0,0,0,0,0,12,5,0,4,0,4,23,0,0,0,4,6,9,12,5,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,134,144,4,0,5,9,16,123,335,187,219,147,40,238,1315,0,0,0,6,9,42,38,8,11,4,0,21,149,0,0,7,27,23,21,13,3,0,0,0,16,98,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,9,6,0,0,0,0,0,0,0,10,0,0,22,27,13,10,20,3,0,0,0,11,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,34,61,47,68,73,17,16,4,0,50,373,8,6,64,258,145,345,609,374,324,242,70,394,2847,0,0,0,0,0,3,43,60,53,53
501021014,40,74,9,37,11,4,24,213,0,0,0,0,0,11,9,6,4,0,0,9,41,0,0,0,0,0,0,4,4,4,0,0,4,26,0,0,0,0,0,0,5,0,0,0,0,3,14,0,0,3,9,3,16,11,4,3,0,0,11,68,0,0,0,0,0,0,0,0,0,0,0,86,85,7,0,7,26,19,114,244,118,122,102,30,189,984,0,0,0,0,12,17,16,3,7,0,0,10,70,0,0,14,25,18,16,4,0,0,0,0,9,79,0,0,3,0,5,0,0,0,0,0,0,0,15,0,0,3,6,0,5,3,0,0,0,0,3,19,3,4,17,31,18,23,11,0,3,0,0,19,129,0,0,0,0,0,0,0,0,0,0,0,8,8,4,3,42,62,48,61,38,3,9,0,4,51,321,26,6,91,263,139,322,448,184,188,155,57,352,2219,0,0,0,5,0,4,25,33,22,23
501021015,34,80,11,35,6,4,8,197,0,0,0,3,3,4,0,0,0,0,0,4,22,0,0,0,0,0,3,7,0,0,0,0,0,17,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,10,4,3,9,11,3,3,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,75,78,10,0,10,12,21,80,216,90,90,78,28,131,758,0,0,0,0,3,31,22,4,5,3,0,14,88,0,4,10,20,22,16,6,0,0,0,0,5,87,0,0,0,0,0,6,0,0,0,0,0,7,13,0,0,0,13,0,5,0,0,0,0,0,0,19,0,3,21,24,18,28,12,4,0,0,0,13,121,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,30,64,45,83,42,12,6,3,0,41,336,17,9,55,194,130,284,410,199,142,143,38,241,1861,0,0,0,0,0,4,34,41,27,29
501021016,12,41,5,29,4,3,11,108,0,0,0,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,3,6,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,12,6,39,104,39,53,50,11,74,389,0,0,0,5,3,3,6,0,0,0,0,0,24,0,0,7,10,3,6,4,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,0,0,0,0,0,0,12,0,0,12,20,9,4,4,0,0,0,0,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,42,18,17,17,8,0,0,0,10,142,9,9,41,130,61,114,192,87,92,81,21,145,985,0,0,0,0,0,8,7,8,10,12
501021251,31,111,15,103,13,3,15,304,0,0,0,0,4,3,4,0,7,0,0,0,20,0,0,0,0,0,0,9,0,5,0,4,4,25,0,0,0,0,0,0,3,7,6,0,3,0,26,0,0,0,9,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,130,131,7,0,7,10,14,64,270,165,217,133,41,187,1113,0,0,0,4,15,19,36,3,3,0,0,6,93,0,3,8,15,19,14,10,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,13,4,3,18,17,8,6,3,0,0,0,0,11,72,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,34,45,42,45,49,4,5,0,0,30,260,11,6,41,88,84,166,428,250,284,197,54,267,1872,0,0,0,0,0,3,15,43,35,49
501021252,5,17,8,25,0,0,3,61,0,0,4,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,49,52,0,0,4,3,0,22,71,59,78,67,28,91,421,0,0,0,0,0,0,8,3,0,0,0,0,18,0,0,0,4,6,6,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,9,8,6,13,4,0,0,0,3,61,4,0,16,53,35,79,131,92,109,92,34,143,795,0,0,0,0,0,0,9,10,14,15
501021253,33,70,16,89,21,8,22,268,0,0,0,3,5,5,8,3,6,3,0,5,42,0,0,0,0,0,3,3,0,5,5,0,7,18,0,0,0,0,0,0,3,8,0,3,0,4,14,0,0,0,4,6,7,10,3,0,0,0,0,40,0,0,0,0,0,4,0,0,0,0,0,108,117,8,0,0,10,16,76,231,124,184,178,66,197,1104,0,0,0,5,15,27,34,3,17,7,0,23,138,0,0,12,31,33,33,23,0,4,0,0,18,147,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,6,4,6,0,0,0,0,0,0,0,23,3,0,9,29,20,30,12,0,0,0,0,13,124,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,30,71,75,93,67,14,31,7,0,59,453,26,4,68,260,218,386,589,301,342,363,138,410,3118,0,0,0,0,0,0,38,59,39,64
501021254,29,40,5,25,8,0,9,120,0,0,0,4,4,12,6,0,0,0,0,0,33,0,0,0,0,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,10,16,3,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,36,37,0,0,6,17,19,84,132,49,58,25,6,75,472,0,0,0,9,13,31,26,5,3,3,0,8,101,0,0,8,18,22,11,3,0,0,0,0,5,63,0,0,0,3,5,3,0,0,0,0,0,4,17,0,4,13,14,3,0,3,0,0,0,0,0,35,0,3,32,41,20,26,11,0,0,0,0,23,160,0,0,0,0,0,4,0,0,0,0,0,12,20,0,8,55,84,60,73,44,5,7,4,0,53,400,7,8,73,203,109,245,254,120,82,46,12,188,1359,0,0,0,0,0,0,18,12,20,11
501031017,26,42,3,21,5,0,10,114,0,0,0,8,4,6,3,0,3,0,0,4,26,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,8,0,14,7,0,0,0,0,7,42,0,0,0,0,0,0,0,0,0,0,0,79,84,7,0,11,23,26,92,156,63,54,30,6,140,614,0,0,0,4,4,13,4,0,6,0,0,3,39,0,0,6,12,13,10,10,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,5,0,0,0,0,0,0,0,0,17,0,3,13,20,8,12,4,0,0,0,0,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,24,37,17,3,9,0,0,25,191,14,7,84,244,133,281,317,138,95,70,16,275,1666,0,0,0,4,6,10,33,17,16,12
501031018,23,45,4,16,3,0,7,118,0,0,0,4,3,15,10,0,0,4,0,3,37,0,0,0,3,0,0,5,0,5,0,0,0,18,0,0,0,0,0,0,5,6,0,0,0,3,13,0,0,0,11,3,12,6,0,0,0,0,3,34,0,0,0,0,0,0,3,0,0,0,0,64,66,0,0,3,22,20,77,166,56,64,52,12,119,591,0,0,0,0,7,14,10,3,3,0,0,0,47,0,0,3,15,7,9,0,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,15,24,5,13,4,0,0,0,0,6,68,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,16,43,20,40,16,6,0,0,0,9,168,17,9,47,199,119,244,312,123,110,96,24,220,1511,0,6,0,0,0,10,22,16,20,28
501031019,31,33,0,7,3,0,9,97,0,0,4,9,4,17,4,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,11,3,13,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0,0,49,47,4,4,5,30,25,103,172,63,54,33,7,87,583,0,0,0,3,9,22,13,0,3,0,0,3,58,0,0,0,25,13,5,0,0,0,0,0,10,63,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,15,4,0,0,0,0,0,0,0,0,19,0,0,18,28,10,17,3,0,0,0,0,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,56,36,42,21,7,3,0,0,28,238,7,8,57,195,121,269,331,123,74,51,12,180,1429,0,0,0,6,0,8,42,30,17,13
501031020,23,31,4,4,0,0,0,70,0,0,4,6,5,10,0,0,4,0,0,5,36,0,0,0,0,3,9,5,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,5,5,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,58,65,4,0,9,23,34,101,135,52,31,17,8,97,523,0,0,0,4,3,13,5,0,3,0,0,0,31,0,0,9,16,7,5,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,13,27,6,14,3,3,0,0,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,48,18,31,7,4,3,3,0,13,160,18,0,73,227,119,286,261,96,60,48,17,208,1407,0,0,0,6,0,12,26,20,11,17
502011021,7,52,10,40,4,0,13,141,0,0,0,9,0,3,11,0,0,0,0,4,32,0,0,0,0,3,4,7,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,8,13,3,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,3,16,12,52,152,61,89,74,25,161,646,0,0,0,4,6,8,13,0,4,0,0,5,52,0,0,4,15,14,11,3,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,5,5,0,0,0,0,0,3,17,0,0,16,22,15,13,0,4,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,31,44,39,42,19,8,11,3,0,22,211,9,10,53,177,125,235,284,118,140,136,47,263,1603,0,0,0,0,0,0,19,24,20,33
502011022,19,53,15,51,12,0,8,170,0,0,6,3,6,13,10,0,0,4,0,4,44,0,0,0,0,4,0,6,0,10,0,0,3,24,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,7,7,0,7,0,4,0,3,41,0,0,0,0,0,0,0,0,0,0,0,113,116,4,0,4,20,20,65,160,86,108,87,34,164,736,0,0,0,3,9,18,18,6,3,0,0,14,79,0,0,3,21,20,15,10,0,0,0,0,7,79,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,12,8,5,5,0,0,0,0,0,3,27,4,0,22,51,18,15,8,6,0,0,0,8,126,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,35,85,53,57,38,14,7,6,0,32,327,28,7,82,312,180,337,358,167,172,131,63,310,2148,0,0,0,0,0,0,20,17,18,32
502011023,52,116,17,37,6,3,13,256,0,0,6,6,5,19,17,5,3,0,0,7,59,0,0,0,0,6,5,7,5,8,0,0,3,31,0,0,0,0,0,0,0,0,4,0,0,5,13,0,0,5,13,15,15,11,0,5,0,0,8,78,0,0,0,4,0,0,0,0,0,0,0,130,140,3,0,6,24,39,131,251,94,99,72,21,200,950,0,0,3,9,9,35,33,9,10,0,0,16,119,0,0,14,46,31,36,14,5,0,0,0,15,161,0,0,0,6,5,0,0,0,0,0,0,4,12,0,0,9,10,0,3,3,0,0,0,0,0,27,10,3,35,66,44,28,21,4,0,0,0,34,234,0,0,0,0,0,0,0,0,0,0,0,9,7,7,10,58,132,87,111,75,13,6,0,0,73,567,21,9,106,514,270,459,503,169,155,109,34,405,2764,0,0,0,0,0,0,21,29,12,18
502011024,49,152,28,139,23,14,28,442,0,0,0,8,3,8,24,7,4,0,0,0,62,0,0,0,0,0,3,14,3,13,3,0,7,43,0,0,0,0,0,0,4,4,7,3,0,3,25,0,0,3,6,9,23,16,9,0,10,0,13,88,0,0,0,0,0,0,0,0,0,0,0,282,289,5,0,4,21,18,135,414,240,317,268,90,425,1940,0,0,0,8,12,31,65,8,13,12,0,27,175,0,0,18,38,31,43,17,8,0,0,0,14,175,0,0,0,0,0,6,0,0,0,0,0,7,15,0,0,6,10,7,5,0,3,0,0,0,5,40,8,7,33,59,36,33,11,0,3,3,0,8,196,0,0,0,0,0,0,0,0,0,0,0,9,15,9,11,57,119,90,116,98,19,14,16,0,71,615,35,15,121,542,379,647,844,424,478,448,154,752,4830,6,0,0,4,0,3,29,55,42,73
502011025,42,30,13,30,3,3,14,140,0,0,0,4,8,13,9,0,4,0,0,3,37,0,0,0,0,0,0,9,0,0,5,0,3,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,13,9,16,8,6,0,0,0,9,64,0,0,0,0,0,0,0,0,0,0,0,50,58,0,0,5,23,28,94,113,56,54,42,8,99,516,0,0,0,3,15,43,23,5,8,7,0,13,111,0,3,11,29,19,18,8,0,0,0,0,9,102,0,0,0,4,0,4,3,0,0,0,0,0,16,0,0,17,13,7,3,0,0,0,0,0,6,46,7,5,49,66,41,35,5,0,0,0,0,31,255,0,0,0,0,0,0,0,0,0,0,0,4,5,10,14,86,110,79,101,45,8,12,7,0,63,537,24,13,111,351,212,417,296,118,100,96,27,298,2064,0,0,0,0,0,3,32,25,23,22
502011026,15,21,8,27,7,0,8,91,0,0,0,8,4,5,0,0,0,0,0,4,22,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,3,5,9,7,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,11,11,50,84,53,62,66,29,111,484,0,0,0,0,3,9,11,4,3,0,0,0,33,0,0,3,5,7,5,3,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,12,6,0,3,15,12,4,4,7,0,0,0,7,55,0,0,6,0,0,0,0,0,0,0,0,0,5,6,0,15,21,19,16,22,5,5,0,0,17,134,10,0,46,187,113,216,229,109,107,115,34,214,1382,0,0,0,0,0,3,14,20,18,20
502011027,37,141,22,117,17,11,19,365,0,0,3,9,0,7,12,3,8,0,0,0,58,0,0,0,0,5,5,10,0,16,4,0,0,45,0,0,0,0,0,0,3,4,0,3,4,0,11,0,0,8,12,3,16,15,0,0,4,0,10,76,0,0,0,0,0,0,0,0,0,0,0,232,237,5,4,12,32,20,104,359,204,267,193,69,326,1586,0,0,6,3,9,34,35,13,15,5,0,16,141,0,0,13,25,33,40,4,6,0,0,0,11,134,0,0,0,5,0,0,0,0,0,6,0,5,19,0,0,6,7,3,0,0,0,0,0,0,0,19,6,7,17,32,15,15,9,4,0,0,0,8,115,0,0,0,0,0,0,0,0,0,0,0,10,10,7,11,42,71,58,92,50,26,18,5,0,49,432,34,16,93,315,209,417,619,367,418,299,98,543,3426,0,0,0,0,0,5,47,63,67,88
502011028,41,45,5,32,13,6,15,166,0,0,0,3,6,15,7,0,0,0,0,3,38,0,0,0,0,0,4,3,5,0,5,0,4,20,0,0,0,0,0,3,0,0,3,0,0,3,11,0,0,4,21,12,18,15,3,0,3,0,14,83,0,0,0,0,0,0,0,0,0,0,0,92,94,4,0,11,28,28,98,141,72,89,72,23,157,717,0,0,0,4,9,25,23,7,6,0,0,15,95,0,0,6,15,21,18,6,3,0,0,0,12,82,0,0,0,0,3,7,4,0,3,0,0,4,18,0,5,10,10,0,4,0,0,0,0,0,9,34,3,3,48,61,26,42,16,4,0,0,0,18,218,0,0,4,0,0,0,0,0,0,0,0,8,12,3,0,64,94,56,92,43,17,10,0,0,61,459,27,5,114,420,240,436,371,159,173,126,54,350,2489,0,0,0,0,0,6,25,29,22,25
502011029,26,80,8,46,12,7,19,209,0,0,5,10,3,16,9,0,9,0,0,3,46,0,0,0,0,0,5,16,5,9,0,0,5,33,0,0,0,0,0,3,0,3,0,4,0,3,15,0,0,5,14,4,10,14,3,3,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,98,106,0,3,4,30,17,95,211,107,120,76,33,192,884,0,0,0,0,0,19,23,8,3,0,0,12,75,0,0,10,22,10,9,5,0,0,0,0,0,68,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,10,12,0,3,0,0,0,0,0,4,26,4,5,36,38,18,16,15,0,3,0,0,14,149,0,0,0,0,0,0,0,0,0,0,0,12,12,4,5,56,74,36,45,52,8,5,0,0,34,329,15,8,97,323,149,313,394,191,193,121,49,341,2195,0,0,0,4,0,5,21,25,28,32
503011030,4,22,10,115,36,39,18,241,0,0,0,0,0,3,3,0,9,7,11,3,34,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,11,7,4,10,4,39,0,0,0,0,0,0,0,0,0,0,0,86,85,6,0,0,6,0,19,57,45,180,222,246,155,949,0,0,0,0,0,7,3,0,11,0,0,0,35,0,0,0,4,0,5,5,0,5,5,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,3,4,3,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,4,20,21,9,23,13,5,9,126,20,5,22,50,43,141,184,110,268,317,340,234,1720,0,0,0,0,0,0,4,3,9,6
503011031,7,12,3,89,32,16,8,176,0,0,0,0,0,0,4,0,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,8,5,0,10,0,6,0,0,4,6,4,0,3,4,3,6,41,0,0,0,0,0,0,0,0,0,0,0,65,66,4,3,5,4,7,17,57,32,155,163,153,124,724,0,0,0,0,3,13,22,5,23,12,0,7,89,0,0,4,7,11,13,9,0,6,3,0,13,72,0,0,0,0,0,0,4,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,8,6,4,7,4,5,23,16,12,7,0,4,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,16,9,17,49,54,15,34,15,3,27,263,15,15,32,53,52,164,233,147,275,306,256,227,1773,0,0,0,0,0,0,13,18,11,39
503011032,0,17,7,105,37,27,24,223,0,0,0,0,0,0,8,4,5,0,6,0,32,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,8,11,3,4,0,3,44,0,0,0,0,0,0,0,0,0,0,0,77,80,0,0,3,5,5,17,47,49,175,203,187,157,848,6,0,0,0,4,9,11,8,25,6,0,6,71,0,0,0,6,11,5,6,0,10,0,0,5,44,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,6,9,0,3,5,3,4,17,8,6,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,10,15,19,32,15,35,8,0,19,186,20,3,15,51,49,111,197,127,299,332,329,252,1779,0,0,0,0,0,0,8,9,12,42
503011033,0,21,3,127,31,30,18,240,0,0,0,0,3,5,6,0,7,11,5,6,37,0,0,0,0,0,0,0,0,8,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,5,10,8,0,6,4,9,38,0,0,0,0,0,0,0,0,0,0,0,86,85,0,0,3,6,10,28,84,67,232,299,264,177,1172,0,0,3,0,0,10,18,3,12,4,0,9,66,0,4,3,3,4,11,10,6,5,7,0,11,57,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,6,0,6,8,14,0,6,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,6,13,32,38,9,23,10,3,24,189,8,4,24,48,42,143,218,128,317,399,333,254,1926,0,0,0,0,0,0,8,7,15,22
