SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
501021012,104,32,7,728,775,484,563,219,101,2145,23,4,3,0,0,32,1318,653,682,253,108,3012,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,39,39,17,6,0,0,69,21,4,5,8,0,36,0,0,0,0,0,3,103,26,13,9,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,6,1439,677,691,259,114,3177,0,0,0,0,0,0,0,0,0,0,0,0,80,6,0,0,0,88,437,165,103,31,8,740,864,499,560,269,113,2310,8,4,7,5,0,25,1386,675,673,303
501021014,158,48,19,872,412,209,283,155,87,1140,15,5,6,5,0,24,1002,404,455,212,113,2188,0,0,0,0,0,0,4,0,0,0,0,4,17,3,5,0,0,25,10,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,32,7,9,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,0,0,24,1046,423,468,219,117,2265,3,0,3,0,0,3,24,0,0,0,0,26,109,22,9,5,0,148,511,167,152,40,20,891,559,207,286,181,79,1313,20,0,0,0,0,25,1226,404,455,230
501021015,98,29,10,681,372,185,210,95,58,922,8,4,0,3,0,18,808,350,323,123,70,1672,0,0,0,0,0,0,0,0,0,0,0,0,36,6,5,0,0,50,55,16,6,3,0,78,0,3,0,3,0,4,3,0,0,0,0,3,91,28,11,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,25,30,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,7,956,385,338,130,70,1876,0,0,0,0,0,0,3,0,0,0,0,3,43,16,7,0,0,62,417,138,103,22,8,690,414,209,227,93,60,999,7,3,0,0,0,15,881,361,335,117
501021016,40,16,8,351,219,98,110,74,42,541,6,5,3,0,0,12,482,211,167,86,55,1004,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,9,0,0,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,24,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,0,14,4,0,0,0,0,7,522,223,169,93,55,1059,0,0,0,0,0,0,6,0,0,0,0,9,71,11,4,0,0,85,209,65,51,15,0,348,258,93,120,73,50,601,16,3,0,0,0,16,564,176,170,97
501021251,71,18,0,392,487,427,589,253,100,1859,6,3,7,3,0,23,693,541,666,272,111,2273,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,10,8,3,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,29,7,8,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,741,546,667,276,111,2345,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,259,124,93,25,8,504,630,453,566,291,101,2050,11,5,7,4,0,20,907,585,665,321
501021252,22,0,0,150,220,126,176,78,37,635,4,4,0,0,6,12,335,154,204,86,41,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,338,157,208,84,41,830,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,16,99,35,26,6,0,157,256,117,178,69,43,669,0,0,0,0,0,0,369,153,204,73
501021253,187,39,3,1065,510,206,263,153,45,1173,12,4,0,0,0,21,1270,459,453,192,54,2426,0,0,0,0,0,0,5,0,0,0,0,5,91,21,10,0,0,121,211,75,35,8,0,334,27,10,12,0,0,51,0,3,0,0,0,0,333,110,53,13,0,515,0,0,0,0,0,0,15,0,0,0,0,15,74,17,5,0,0,98,19,5,4,0,0,32,0,0,0,0,0,0,3,3,0,0,0,5,113,31,9,0,0,155,0,0,0,0,0,0,8,0,0,0,0,8,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,30,3,0,0,5,0,9,1754,601,515,206,55,3129,0,0,0,0,0,0,4,0,0,0,0,6,102,21,7,4,0,136,670,232,185,30,13,1134,543,215,316,134,40,1249,10,0,5,3,0,18,1331,470,509,172
501021254,105,35,12,573,190,98,131,69,29,519,7,5,7,0,0,16,515,240,243,98,43,1143,0,0,0,0,0,0,10,0,0,0,0,10,26,8,3,0,0,34,28,17,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,63,25,6,8,3,96,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,0,0,26,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,0,0,35,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,4,0,0,0,0,0,616,278,248,102,52,1298,0,0,0,0,0,4,0,3,0,0,0,3,21,0,0,0,0,19,318,138,100,37,20,606,216,123,117,56,26,543,9,4,0,5,0,15,563,263,222,96
501031017,81,33,14,722,319,120,176,92,35,744,13,3,0,0,5,20,974,253,274,133,57,1688,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,6,0,0,0,0,7,995,255,274,136,57,1716,0,0,0,0,0,3,32,3,0,0,0,34,171,13,9,7,0,201,515,132,109,27,9,785,376,121,167,120,50,834,11,0,0,4,0,21,1106,272,289,148
501031018,84,24,6,581,338,130,180,84,42,779,8,0,0,5,0,16,846,236,278,114,53,1519,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,5,0,0,0,0,10,866,243,281,119,53,1556,3,0,0,0,0,7,15,4,0,0,0,16,101,23,4,5,0,133,394,99,102,26,14,640,404,128,167,97,44,838,8,4,0,3,0,19,930,252,276,130
501031019,104,36,10,636,238,129,134,79,47,622,15,0,5,0,0,20,694,271,240,121,57,1384,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,0,0,19,3,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,18,11,6,0,0,30,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,734,283,248,122,56,1442,0,0,0,0,0,0,4,0,0,0,0,7,65,11,5,0,0,79,351,126,87,35,14,610,294,100,127,82,43,642,5,0,3,0,0,12,716,240,226,115
501031020,84,30,10,567,219,102,81,53,36,486,12,4,3,5,0,14,752,200,184,88,47,1269,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,6,0,4,0,0,7,5,0,0,0,0,7,4,0,0,5,0,5,0,0,0,0,0,0,23,4,3,5,0,33,7,0,4,0,0,13,789,208,193,89,49,1320,7,0,0,0,0,13,38,0,0,0,0,41,145,18,8,6,0,177,349,99,74,24,6,557,245,106,90,52,20,516,11,0,0,0,0,8,789,228,180,82
502011021,48,10,0,511,532,265,344,142,54,1332,12,0,3,4,0,25,963,351,403,160,58,1932,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,9,12,5,4,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,20,6,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,4,0,0,0,0,3,1023,360,403,162,56,2014,0,0,0,0,0,0,15,0,0,0,0,15,46,7,5,0,0,59,423,100,51,7,3,589,686,322,397,180,87,1666,7,6,6,0,4,20,1175,428,458,187
502011022,101,18,5,775,574,267,315,113,62,1332,11,6,0,0,0,17,1197,408,428,135,70,2239,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,15,78,23,14,0,0,119,15,10,4,9,4,46,0,0,0,0,0,0,104,39,16,10,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,5,0,0,0,0,5,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,20,6,0,0,0,0,9,1330,448,452,150,77,2452,0,0,0,0,0,0,6,0,0,0,0,7,92,15,9,4,0,116,613,159,104,21,4,902,766,292,328,156,58,1594,21,3,4,0,0,21,1495,473,437,180
502011023,122,23,17,802,495,280,325,143,106,1349,23,6,3,0,0,30,1040,500,451,166,124,2280,0,0,0,0,0,0,11,0,0,0,0,11,188,0,0,0,0,188,104,19,6,6,0,131,0,11,0,0,0,10,9,0,0,0,0,9,312,28,6,6,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,527,459,170,129,2638,0,0,0,0,0,0,6,0,0,0,0,6,39,10,3,0,0,53,425,187,115,32,19,781,532,318,272,138,101,1361,9,0,0,0,0,12,1012,520,384,175
502011024,112,21,8,984,1423,679,817,383,144,3444,32,8,6,5,0,51,2158,885,938,409,155,4544,4,0,0,0,0,4,13,0,0,0,0,13,178,8,0,0,0,187,149,46,19,3,0,209,9,5,4,0,0,20,15,4,0,0,0,15,363,54,21,7,0,445,0,0,0,0,0,0,10,0,0,0,0,6,54,3,0,0,0,55,58,3,0,0,0,61,0,0,0,0,0,4,3,0,0,0,0,3,125,7,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,12,2649,954,961,413,154,5136,0,0,0,0,0,0,23,0,0,0,0,23,178,8,7,4,0,194,855,215,118,17,6,1205,1682,734,840,379,140,3765,11,3,5,0,3,27,2742,962,962,398
502011025,77,30,11,689,210,82,91,47,30,463,15,7,0,0,0,23,743,264,180,87,39,1319,0,0,0,0,0,0,11,0,0,0,0,17,134,30,8,0,0,176,224,83,45,4,3,360,19,9,7,4,3,38,4,5,0,0,0,8,393,126,64,6,11,598,0,0,0,0,0,0,10,0,0,0,0,9,70,14,7,0,0,93,92,37,4,0,0,132,0,0,0,0,0,10,0,0,0,0,0,0,179,57,13,0,3,246,0,0,0,0,0,0,7,0,0,0,0,7,13,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,27,3,0,0,0,25,0,0,0,0,0,3,1348,451,257,95,47,2198,0,0,0,0,0,0,6,0,3,0,0,14,96,26,11,0,0,137,486,164,97,31,5,787,226,99,108,67,29,534,12,7,3,0,0,20,834,289,225,106
502011026,45,15,3,488,427,183,200,99,46,945,14,5,0,0,0,13,829,278,256,115,50,1525,4,0,0,0,0,4,9,0,0,0,0,12,37,7,6,0,0,45,4,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,66,10,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,10,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,30,0,0,0,0,0,0,929,291,255,113,50,1639,0,0,0,0,0,0,16,0,0,0,0,18,75,14,4,4,0,97,369,89,66,12,7,535,488,210,233,103,61,1081,15,3,0,6,0,25,965,310,298,121
502011027,110,27,11,826,1118,776,974,432,196,3496,18,13,6,7,3,46,1772,999,1098,472,211,4558,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,13,67,22,16,4,0,108,5,5,4,0,0,23,3,0,0,0,0,4,82,35,19,9,0,148,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,99,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,7,1971,1042,1115,479,211,4827,0,0,0,0,0,0,8,0,0,0,0,11,169,6,0,0,0,172,657,251,159,39,19,1117,1361,916,1213,536,251,4280,14,10,8,3,5,43,2209,1192,1377,579
502011028,106,31,16,910,658,280,272,114,74,1397,20,11,7,0,0,32,1383,459,386,151,90,2460,0,0,0,0,0,0,4,0,0,0,0,6,35,5,5,0,0,38,97,26,11,0,0,132,6,4,4,0,0,24,6,0,0,0,0,10,150,37,15,6,0,206,0,0,0,0,0,0,4,0,0,0,0,4,18,3,0,0,0,22,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1570,503,401,157,93,2712,0,0,0,0,0,0,10,0,0,0,0,12,132,14,0,3,0,160,653,201,114,36,9,1021,754,314,288,122,77,1555,14,3,0,4,4,32,1565,535,405,170
502011029,93,33,8,719,485,303,367,181,113,1446,9,9,3,0,0,25,1131,479,475,224,125,2427,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,50,13,8,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,55,11,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,16,4,0,0,0,18,5,0,0,0,0,7,0,0,0,5,0,4,3,0,0,0,0,4,29,3,3,5,0,36,9,0,0,0,0,9,1214,492,478,228,124,2535,7,3,4,0,0,13,16,5,0,0,0,23,166,13,7,0,0,188,415,148,98,23,10,696,604,332,387,215,123,1661,13,4,6,0,0,26,1231,497,510,243
503011030,61,22,0,310,382,207,404,236,55,1280,3,6,3,0,0,18,593,275,468,258,54,1646,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,30,3,9,0,0,46,12,0,6,6,0,19,0,0,0,0,0,0,46,8,18,3,0,71,0,0,0,0,0,0,5,0,0,0,0,5,46,0,0,0,0,46,11,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,68,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,279,487,263,54,1791,0,0,0,0,0,0,3,0,0,0,0,3,25,6,0,0,0,30,173,58,61,13,5,306,455,217,429,225,63,1394,7,0,0,0,0,7,660,283,489,240
503011031,84,20,3,442,183,115,180,114,27,617,5,0,0,0,0,5,492,233,265,136,33,1154,0,0,0,0,0,0,4,0,0,0,0,6,76,18,4,0,0,100,166,64,42,5,0,285,36,13,20,7,0,86,0,0,0,0,0,0,285,94,70,18,3,474,0,0,0,0,0,0,43,4,0,0,0,48,164,36,16,0,0,215,41,18,12,0,0,74,4,0,0,3,0,7,6,5,0,0,0,3,251,58,31,7,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,11,1028,392,374,156,36,1983,0,0,0,0,0,0,0,0,0,0,0,0,48,15,4,3,0,73,221,95,70,17,3,392,230,127,215,109,23,702,6,0,0,0,0,6,507,240,285,124
503011032,108,25,5,513,209,140,215,166,41,769,7,3,0,5,0,13,564,280,333,205,48,1422,0,0,0,0,0,0,6,0,0,0,0,6,40,9,5,0,0,57,85,30,36,8,0,151,19,8,16,3,3,50,0,0,0,0,0,0,142,47,55,16,3,258,4,0,0,0,0,4,38,0,0,0,0,40,103,16,0,0,0,117,35,7,0,0,0,44,0,0,0,0,0,4,0,0,0,0,0,0,177,24,8,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,885,359,395,214,43,1895,0,0,0,0,0,0,12,0,0,0,0,12,83,20,8,0,0,112,314,113,118,22,0,577,270,161,230,175,46,889,9,0,3,0,0,12,685,294,360,202
