SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
501021011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,8
501021012,22,4985,0,35,8,366,7,413,102,3,11,3,0,119,3,8,4,19,0,34,134,44,21,67,0,274,1215,548,401,3413,35,5614,113,0,21,6,0,139,18,8,0,25,0,51,100,41,29,226,0,392,10,4,3,34,0,58,3,0,0,7,0,10,105,3,0,6,0,118,213,75,66,664,4,1031,134,88,33,493,3,750,29,0,8,0,0,32,5,3,4,3,0,15,3,0,0,9,0,14,0,4,0,3,0,7,174,26,9,9,0,219,59,37,9,19,0,124,51,19,12,37,0,120,13,0,4,6,0,23,4,0,0,0,0,4,270,122,76,621,3,1091,8,0,0,3,0,11,117,9,8,8,0,135,17,0,9,17,0,39,8,0,0,0,0,8,22,0,0,0,0,24,35,16,3,30,0,80,545,79,47,151,6,825,26,8,6,66,597,703,2880,987,685,7108,659,12327
501021014,33,3509,5,17,6,249,7,284,89,0,3,4,0,100,15,7,7,13,0,49,101,25,23,51,0,200,970,384,284,2322,42,4006,441,4,7,0,4,453,21,7,3,7,0,36,67,6,14,148,6,240,3,0,0,24,0,26,5,3,0,0,0,3,28,5,0,6,0,38,161,57,54,455,9,731,344,117,39,525,9,1033,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,43,13,6,4,0,63,40,43,12,16,6,112,25,11,8,24,0,62,5,0,0,3,0,11,0,0,0,0,0,0,161,70,61,416,6,709,4,0,0,4,0,4,47,3,3,0,0,60,21,0,3,6,0,41,0,0,0,0,0,0,7,0,0,0,0,7,20,6,5,20,0,50,311,47,38,80,7,479,16,3,0,33,517,572,2496,732,521,4945,619,9309
501021015,21,2673,0,21,4,274,0,297,143,6,8,3,0,159,7,3,0,13,0,29,39,14,9,32,0,91,669,338,257,1835,31,3135,163,0,17,0,0,182,6,3,3,11,0,24,53,18,16,130,5,217,23,7,3,24,6,58,3,5,0,0,0,10,60,0,5,0,0,69,139,45,42,409,4,633,205,73,33,285,0,598,14,0,4,0,0,15,5,4,0,0,0,6,4,0,0,4,0,4,0,0,0,0,0,0,79,0,9,3,0,95,40,32,17,5,0,91,50,0,5,12,0,74,14,3,0,4,0,20,21,4,0,0,0,24,163,63,53,379,4,662,10,3,0,0,0,18,20,6,0,5,0,25,12,0,0,10,0,22,4,0,0,3,0,3,19,0,3,0,0,22,27,5,9,23,0,60,298,34,31,72,8,441,20,0,9,34,308,370,1907,613,447,3851,373,7195
501021016,32,1566,7,5,10,140,3,157,15,0,0,0,0,19,5,3,0,3,0,9,23,11,5,19,0,64,480,160,173,1015,32,1864,53,0,5,3,0,57,13,0,4,9,0,23,50,16,13,95,0,174,0,0,0,0,0,0,3,3,0,0,0,8,4,0,0,4,0,5,84,23,18,216,0,350,189,49,31,202,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,12,4,4,3,45,28,19,4,3,0,52,14,0,0,18,0,38,0,0,0,0,0,9,4,0,0,0,0,4,124,32,28,230,6,424,0,0,0,0,0,0,26,0,0,0,0,23,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,11,5,3,9,0,28,87,12,12,18,0,132,11,0,3,20,312,356,1036,323,272,2218,381,4234
501021251,25,3524,0,23,14,264,13,312,68,3,5,3,0,77,7,3,3,16,0,34,151,33,19,53,0,251,1318,411,353,2223,21,4331,308,3,19,3,6,333,37,3,6,8,0,55,129,14,13,182,0,342,13,0,0,19,0,35,7,3,0,6,0,13,154,3,0,10,0,166,224,59,32,487,7,809,78,50,30,263,0,422,14,0,0,0,0,13,27,0,0,0,0,31,3,0,0,6,0,10,3,0,5,4,0,18,141,24,14,14,5,184,67,22,14,9,0,115,40,6,8,19,0,74,42,0,0,3,0,49,3,0,0,0,0,3,292,59,88,461,8,903,6,0,5,0,0,7,303,12,6,9,0,326,32,3,0,11,0,42,0,0,0,0,0,0,9,0,0,3,0,13,24,16,0,19,0,65,587,50,70,98,0,813,58,4,4,43,364,469,3299,699,599,4742,433,9770
501021252,5,1267,0,4,0,45,0,50,12,0,7,0,0,21,4,0,0,5,0,11,54,16,16,34,0,119,352,161,114,819,10,1453,7,0,3,0,0,13,4,0,0,16,0,24,33,6,7,50,0,102,0,0,0,4,0,13,0,0,0,0,0,4,8,0,0,10,0,15,66,32,25,209,0,340,32,25,6,97,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,3,10,0,0,0,0,6,20,13,8,0,0,37,9,7,4,16,0,31,6,0,0,0,0,6,0,0,0,0,0,0,106,29,29,211,3,377,0,0,0,0,0,0,63,6,7,0,0,77,0,0,0,3,0,3,4,0,0,0,0,4,10,0,4,0,0,12,13,0,7,7,0,25,107,15,22,32,0,172,9,3,0,6,87,106,741,263,203,1725,104,3042
501021253,36,4367,3,21,6,212,9,243,127,6,19,11,0,171,16,18,4,26,0,64,124,39,43,72,0,273,1441,607,450,3328,38,5858,97,0,7,0,0,104,33,4,0,33,0,71,126,23,23,226,0,406,20,14,5,34,0,74,8,0,0,10,0,22,121,4,4,0,0,130,380,93,95,916,9,1483,284,103,41,449,3,878,17,0,0,0,0,21,19,6,0,4,0,28,0,0,0,5,0,9,8,5,0,5,0,16,73,13,5,7,0,101,48,40,10,11,0,121,81,22,22,50,0,176,27,0,3,7,0,32,3,0,8,0,0,7,349,123,103,843,9,1428,7,0,0,3,0,6,88,9,10,11,0,111,30,5,4,18,0,51,16,0,0,0,0,18,16,0,3,0,0,27,71,13,10,50,0,147,620,61,63,139,11,894,22,12,6,42,686,761,3443,1046,771,6725,773,12760
501021254,26,1917,0,10,9,311,5,341,40,0,6,3,0,48,7,0,0,6,0,14,50,21,14,25,3,107,467,206,147,1284,37,2139,109,0,13,5,0,127,18,6,0,9,0,28,44,12,8,100,5,169,0,9,0,13,0,23,3,0,0,4,0,9,23,3,0,0,0,25,104,36,26,312,0,471,56,29,10,134,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,8,0,0,3,0,11,50,20,14,8,4,92,31,8,9,3,0,48,8,7,8,12,0,33,11,0,0,0,0,11,0,0,0,0,0,0,125,52,34,284,6,499,0,0,0,0,0,3,29,0,0,0,0,33,9,0,0,4,0,16,0,0,0,0,0,0,14,4,0,0,3,21,24,5,0,13,0,40,203,36,30,49,10,325,10,7,4,30,367,418,1150,406,306,2808,450,5119
501031017,32,2744,0,13,0,96,4,112,9,0,5,4,0,12,17,5,0,13,0,31,87,34,19,40,3,177,1093,340,254,1791,48,3529,34,0,6,0,0,38,18,3,0,11,0,34,82,15,16,122,4,247,6,3,0,9,0,14,11,0,0,3,0,18,17,8,0,0,0,31,181,51,39,419,10,701,68,42,17,144,4,271,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,14,0,22,7,0,4,9,0,14,28,8,3,0,3,43,44,23,9,0,0,80,20,3,0,15,0,41,3,0,0,0,0,10,0,0,0,0,0,0,210,58,50,408,3,732,11,0,0,0,0,7,27,3,0,0,0,31,8,0,0,13,0,22,0,0,0,0,0,0,11,0,0,0,0,11,32,13,5,18,0,64,139,35,38,57,4,272,7,13,4,34,527,583,1732,581,435,3699,614,7068
501031018,28,2396,0,19,4,133,0,157,35,3,0,4,0,49,3,6,0,4,0,16,73,24,16,30,0,146,773,283,219,1669,45,2985,26,0,5,0,0,32,16,0,0,4,0,20,79,26,26,113,0,238,5,0,0,3,0,4,0,0,0,0,0,9,10,4,0,0,0,16,117,65,33,385,14,617,128,43,28,204,7,407,8,0,4,0,0,13,0,0,0,0,0,3,3,0,3,0,0,5,0,0,0,0,0,0,18,0,3,0,0,23,38,5,15,7,5,70,23,5,0,10,0,45,4,0,0,0,0,10,0,0,0,0,0,0,149,62,48,417,14,693,0,0,0,4,0,6,30,8,0,0,0,38,8,0,0,8,0,13,0,0,0,0,0,0,18,0,4,0,0,16,26,6,0,17,0,46,167,27,31,76,3,298,4,4,0,22,341,374,1436,508,386,3401,421,6155
501031019,30,2159,0,21,3,173,0,197,15,0,0,0,0,15,20,9,4,16,0,45,30,17,8,23,0,84,423,266,193,1639,32,2548,35,0,5,4,0,38,20,3,0,7,0,28,39,19,10,105,0,172,14,4,0,9,0,25,3,0,0,0,0,4,35,0,5,3,0,39,60,42,23,305,0,432,121,45,15,239,0,427,5,0,0,0,0,5,6,0,0,0,0,6,83,10,8,39,0,141,7,4,0,0,0,9,7,0,8,0,0,11,23,12,11,0,0,53,17,8,3,10,0,36,0,0,0,3,0,7,0,0,0,0,0,0,89,59,34,386,5,572,3,0,0,3,0,6,4,5,4,0,0,12,6,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,10,0,39,171,35,28,83,5,319,18,10,6,39,309,388,1097,469,312,3188,375,5447
501031020,25,1742,3,3,11,95,0,113,40,0,6,3,0,48,6,3,0,8,0,11,56,16,4,17,0,98,679,214,170,1232,46,2341,21,0,4,0,0,21,27,0,0,13,0,40,77,22,22,67,3,187,7,0,0,4,0,16,9,0,0,0,0,9,19,0,6,0,0,25,136,45,35,341,14,566,87,36,15,140,0,280,0,0,0,0,0,0,5,0,0,0,0,4,26,0,0,3,0,32,0,3,0,0,0,3,12,8,8,0,0,28,23,8,9,14,0,47,26,0,3,13,0,38,5,0,0,0,0,13,0,0,0,0,0,0,151,44,37,305,7,551,0,0,0,0,0,0,15,4,5,0,0,20,5,0,0,6,0,12,0,4,0,0,0,6,3,0,0,0,0,7,17,12,3,7,0,42,224,49,22,56,0,353,24,4,0,44,496,572,1350,423,312,2543,564,5198
502011021,21,3078,4,13,4,140,0,170,22,6,0,8,0,36,20,8,7,18,0,51,121,21,23,55,0,219,1658,405,345,1946,17,4372,48,3,13,3,0,65,30,3,3,3,0,42,106,14,29,179,0,325,11,6,4,10,0,30,13,0,0,9,0,14,43,3,3,5,0,57,272,67,41,479,3,863,78,38,18,159,0,297,4,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,7,0,3,12,0,25,66,11,6,3,0,89,54,22,19,5,0,108,43,5,5,19,0,73,12,0,0,3,0,13,8,0,0,0,0,8,316,57,85,453,9,923,7,0,0,0,0,6,73,5,12,6,0,93,15,0,0,9,0,24,4,0,0,0,0,4,10,0,0,0,0,8,52,11,7,21,0,86,309,46,52,70,3,478,34,4,0,24,372,434,2730,657,604,4092,418,8498
502011022,36,3523,3,15,13,168,0,194,32,7,8,11,0,53,19,11,0,28,0,58,111,38,23,64,0,238,1666,465,403,2300,37,4874,58,0,15,0,0,75,45,4,3,12,0,72,89,22,29,166,0,316,21,9,0,11,0,48,18,5,0,5,0,18,22,6,4,4,0,35,314,81,54,559,5,1009,120,50,24,190,5,381,9,0,0,0,0,9,3,0,0,0,0,6,5,0,4,5,0,9,12,10,0,0,0,19,97,18,29,4,4,150,65,25,18,20,0,124,41,8,5,17,0,70,12,7,0,9,0,26,10,3,0,0,0,10,386,99,92,520,9,1104,5,0,0,3,0,10,67,10,13,0,4,97,16,7,3,14,0,34,3,0,0,4,0,13,5,0,0,0,0,5,95,22,11,24,0,157,351,52,64,94,5,557,20,7,5,50,392,469,2900,858,683,4749,474,9664
502011023,47,3864,0,23,21,411,11,472,58,4,5,13,5,79,4,5,0,30,0,46,98,25,21,51,3,199,1449,507,371,2324,65,4716,172,0,21,0,0,196,22,0,0,8,0,36,104,25,17,185,0,336,4,0,0,16,0,28,10,0,0,0,0,10,36,0,3,3,0,43,187,51,52,529,13,830,66,27,19,145,0,263,0,0,0,0,0,0,3,3,0,5,0,14,0,0,0,0,0,3,6,0,0,0,0,11,143,19,15,13,0,192,67,29,26,18,0,136,28,11,5,3,0,45,3,0,0,8,0,11,14,0,0,0,0,13,287,61,72,462,3,885,9,0,0,5,0,15,46,9,3,0,0,55,19,0,0,12,0,41,8,0,0,0,0,8,16,0,9,0,0,19,43,11,14,22,0,88,368,60,60,90,3,577,31,6,7,45,570,649,2692,825,630,5029,695,9869
502011024,52,6694,5,35,25,371,3,439,140,7,7,19,0,173,38,16,9,30,0,98,280,46,42,85,4,460,3895,891,700,4520,91,10103,168,0,36,0,5,209,76,6,4,33,0,110,253,46,27,363,0,695,16,11,7,25,0,54,22,7,0,14,0,41,94,3,7,17,0,122,746,147,62,1084,22,2066,164,85,31,304,5,585,33,0,4,0,0,34,3,0,0,3,0,7,0,0,0,8,0,10,21,3,3,19,0,45,188,37,11,24,0,258,147,45,33,26,0,260,71,10,10,41,0,131,40,9,5,6,0,65,24,4,0,0,0,36,778,172,128,1037,10,2122,12,6,6,8,0,34,218,21,12,8,0,255,41,6,0,19,0,74,15,0,0,0,0,22,46,0,3,0,0,48,182,22,17,47,0,272,773,129,140,190,13,1245,42,10,11,92,834,990,6875,1563,1218,9238,1011,19905
502011025,51,3284,6,24,6,307,14,357,110,0,0,8,0,125,17,10,5,24,0,60,93,17,13,31,0,152,1523,402,332,2165,76,4499,170,3,18,5,3,201,34,5,4,8,0,58,86,32,17,157,6,296,12,9,0,13,0,36,12,0,0,0,0,19,131,7,5,0,0,145,322,69,48,536,8,989,117,39,17,139,9,319,22,4,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,3,0,10,120,19,14,6,0,158,75,25,19,6,0,128,32,5,4,21,0,63,19,0,5,0,0,23,0,0,0,0,0,0,333,78,64,479,14,964,5,3,0,5,0,15,51,9,6,0,0,61,35,4,6,7,0,44,13,0,0,0,0,14,12,0,0,0,0,16,64,7,4,24,0,104,559,44,36,74,3,714,33,3,0,44,995,1073,3283,719,572,4546,1139,10256
502011026,38,2612,0,9,7,114,0,128,25,0,0,0,0,29,9,4,4,15,0,37,73,27,18,23,0,141,925,323,267,1763,39,3315,17,0,4,0,0,25,13,0,6,10,0,27,49,17,11,110,0,186,4,0,3,11,0,18,0,0,0,4,0,4,14,0,9,12,0,38,169,47,33,388,5,644,44,27,11,133,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,3,50,19,6,7,0,81,39,24,7,11,0,84,19,4,0,9,0,35,4,0,0,3,0,11,9,0,0,0,0,9,185,69,49,410,5,712,3,0,0,0,0,4,32,3,5,0,0,39,5,0,0,3,0,7,3,0,0,0,0,9,4,0,6,0,0,4,32,5,6,13,0,51,166,29,33,51,5,285,18,0,6,24,426,472,1532,550,436,3592,494,6599
502011027,57,7415,3,29,19,443,3,492,204,3,10,29,0,244,29,15,13,28,0,85,255,52,54,100,0,463,3899,1005,866,4020,59,9851,422,7,45,18,0,497,62,8,3,29,0,101,220,51,52,306,3,629,20,9,0,29,0,63,15,6,0,9,0,31,312,14,11,7,0,346,783,124,116,838,8,1867,198,78,55,362,7,697,20,0,6,0,0,30,3,0,0,3,0,6,4,0,0,5,0,10,18,8,3,17,0,54,393,79,30,13,0,515,196,49,43,25,0,325,67,7,11,49,0,142,33,4,6,9,3,48,51,11,0,0,0,64,912,177,152,879,8,2132,4,3,5,7,0,14,313,28,20,4,0,356,61,6,7,27,0,94,28,8,0,0,0,32,33,0,4,0,0,37,147,29,21,37,0,237,1304,165,135,192,10,1801,113,12,12,91,962,1190,8110,1747,1447,8869,1088,21261
502011028,77,4062,4,18,16,372,9,424,115,0,6,4,0,137,25,7,0,21,3,57,147,35,5,50,0,233,1770,462,391,2584,67,5274,176,11,31,4,0,220,36,0,3,16,0,62,136,27,25,180,0,362,15,3,3,17,0,30,17,0,3,0,0,25,67,5,0,6,0,77,322,76,48,619,15,1086,100,48,23,142,3,320,7,0,0,0,0,7,0,0,0,4,0,8,0,0,0,3,0,9,11,4,0,6,0,22,110,13,3,7,0,133,89,23,18,11,0,140,39,8,4,23,0,70,13,0,0,0,0,14,3,10,0,0,0,6,410,87,92,509,6,1105,4,0,3,3,0,11,87,4,10,3,0,106,24,6,0,11,0,43,0,0,0,0,0,0,24,0,5,0,0,35,70,7,6,30,0,112,462,71,75,109,13,728,49,9,3,71,664,798,3490,847,669,5488,825,11323
502011029,52,4437,0,26,11,280,9,318,40,0,0,0,0,41,14,9,0,9,0,35,96,26,14,88,0,227,1350,453,381,2507,68,4763,81,0,3,3,0,85,13,3,5,9,0,29,74,20,21,163,0,293,0,0,0,10,0,13,5,0,0,5,0,13,21,5,4,8,0,34,224,80,54,522,11,891,81,45,19,198,5,340,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,7,0,11,3,3,3,11,0,20,66,9,10,8,0,92,46,28,10,15,0,99,19,5,0,19,0,48,3,0,0,3,0,8,4,0,0,0,0,4,285,107,73,597,3,1070,0,3,0,0,0,11,65,7,0,0,0,73,13,0,0,9,0,22,0,0,0,0,0,0,17,0,0,0,0,15,40,4,4,17,0,72,210,58,36,87,4,394,17,12,0,66,731,827,2244,839,614,5712,855,10263
503011030,3,2169,0,0,0,19,0,24,248,23,16,27,0,313,27,15,5,62,0,109,94,23,8,26,0,149,885,330,251,1305,17,2785,9,0,3,0,0,17,30,9,0,11,0,54,146,33,24,105,0,308,74,21,15,72,0,193,20,8,4,0,0,35,127,19,11,13,0,173,236,63,55,472,0,827,183,60,19,162,0,434,5,0,0,0,0,11,6,0,0,0,0,4,31,7,6,12,0,56,7,0,0,5,0,12,4,5,5,5,0,12,34,5,12,9,0,53,50,11,10,6,0,78,27,4,3,3,0,38,3,0,0,0,0,3,213,61,52,382,3,720,6,0,4,3,0,15,99,15,4,5,0,130,31,7,4,10,0,41,18,0,4,0,0,14,21,0,5,3,0,27,25,17,9,16,0,64,510,69,84,73,0,736,5,3,4,7,176,197,2517,682,526,2879,197,6805
503011031,25,2695,0,3,6,46,0,61,577,14,29,21,5,646,35,9,6,33,0,86,94,17,24,37,0,170,1339,427,337,1879,28,4009,23,0,9,3,0,34,68,8,9,20,0,108,134,32,20,147,0,333,27,13,0,39,0,82,10,3,4,4,0,22,136,4,15,3,0,166,334,88,50,637,4,1113,128,43,25,167,0,370,21,0,4,3,0,20,8,0,0,8,0,17,9,0,0,10,0,21,4,7,0,3,0,12,12,0,0,0,0,13,46,12,16,7,0,77,58,10,7,15,0,94,23,10,0,0,0,33,0,0,0,0,0,0,314,132,56,577,9,1090,30,3,0,4,0,31,90,4,18,4,0,118,39,0,6,7,0,49,16,3,0,0,0,24,18,0,0,0,0,21,56,9,7,25,0,90,718,66,116,89,3,993,22,3,0,24,465,508,3504,779,651,3780,530,9248
503011032,19,2550,0,8,0,23,0,31,101,12,16,9,0,138,22,14,14,41,0,89,64,29,15,42,0,149,997,448,306,1976,17,3743,4,0,0,0,0,4,69,12,6,30,0,112,81,32,17,134,5,265,28,14,8,57,0,111,13,0,0,4,0,22,56,9,7,5,0,76,316,85,42,633,10,1089,138,58,33,178,4,406,5,5,5,0,0,12,8,0,5,9,0,11,9,0,0,3,0,13,8,4,0,0,0,14,6,0,6,0,0,16,38,8,9,3,0,57,51,12,3,15,0,80,9,0,0,5,0,15,0,0,0,0,0,0,294,107,89,597,3,1093,9,0,3,0,0,13,71,12,12,4,0,95,23,0,0,4,0,37,13,11,0,0,0,23,9,0,0,0,0,9,55,7,5,25,0,96,337,79,94,91,7,612,13,8,7,19,318,361,2163,797,598,3824,363,7750
503011033,3,3008,0,3,0,24,0,29,468,23,36,24,3,545,41,15,19,78,0,147,126,33,16,45,0,222,1011,434,324,1655,15,3436,12,0,8,0,0,21,40,3,7,13,0,67,104,24,19,127,0,272,52,36,6,82,0,183,15,3,3,5,0,32,157,6,19,9,0,195,324,118,60,622,5,1135,194,88,42,240,4,574,10,5,6,3,0,21,4,0,3,6,0,11,15,0,3,31,0,44,3,6,0,6,0,15,9,0,0,0,0,10,34,15,21,11,0,79,53,18,10,20,0,101,25,4,6,0,0,36,0,0,0,0,0,3,285,128,69,498,0,990,16,5,3,5,0,27,114,22,11,0,0,145,27,0,0,11,0,39,27,4,7,6,0,38,31,0,0,0,0,36,47,0,8,26,0,84,570,72,96,106,3,850,10,0,0,13,138,162,3038,887,688,3829,175,8621
503011034,14,3320,0,8,0,107,0,122,377,7,39,14,0,438,38,11,0,57,4,112,102,33,19,42,0,196,1424,528,404,2140,18,4512,46,0,10,0,0,51,110,7,6,26,0,147,161,47,34,135,0,379,31,19,5,69,0,128,20,0,0,3,0,30,121,13,10,6,0,155,378,119,98,740,0,1328,181,59,32,187,3,459,13,0,0,0,4,17,14,3,0,4,0,24,7,0,4,8,0,21,5,9,0,12,0,20,10,0,4,0,0,13,46,10,14,4,0,66,90,8,13,26,0,134,42,10,0,9,0,54,11,0,0,0,0,11,319,130,116,732,8,1306,13,0,0,0,0,14,122,17,25,0,0,165,42,3,6,9,0,64,26,10,4,0,0,46,21,0,4,3,0,29,65,4,10,39,0,120,961,130,105,143,8,1345,30,5,0,23,512,570,3869,970,816,4556,558,10764
