SA2_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
501021011,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
501021012,128,3160,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,71,45,14,6,0,0,67,22,4,0,4,0,28,0,0,0,0,0,0,130,23,7,8,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,4,1537,699,685,309,123,3352
501021014,99,2414,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,0,30,10,3,0,9,0,20,0,0,0,0,0,3,0,0,0,0,0,0,29,12,4,9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,9,0,0,0,0,11,5,0,0,0,0,6,0,3,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,16,3,0,4,0,28,0,0,0,0,0,4,1269,424,460,242,107,2495
501021015,67,1765,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,0,55,65,19,0,0,0,85,0,0,3,0,0,8,3,0,0,0,0,3,118,21,12,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1018,384,344,125,75,1948
501021016,56,1059,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,18,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,3,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,589,181,179,101,52,1101
501021251,109,2596,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,9,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,944,588,668,321,112,2639
501021252,47,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,375,158,205,73,47,852
501021253,55,2541,0,0,0,0,0,0,5,0,0,0,0,5,102,26,6,0,0,135,204,68,32,8,0,307,24,8,20,6,3,58,7,0,0,0,0,3,337,99,55,16,10,516,0,0,0,0,0,0,6,0,0,0,0,6,60,13,7,0,0,78,22,9,7,0,0,37,0,0,0,0,0,5,3,0,0,0,0,3,91,26,9,0,0,129,3,0,0,0,0,3,12,0,0,0,0,12,25,0,0,0,0,24,4,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,45,4,0,0,0,0,4,1815,596,574,191,66,3237
501021254,45,1185,0,0,0,0,0,0,5,0,0,0,0,6,30,4,0,0,0,34,27,7,5,0,0,40,0,0,0,0,0,4,5,0,0,0,0,5,65,12,4,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,13,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,642,289,223,96,48,1299
501031017,59,1876,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,3,1126,279,290,148,61,1910
501031018,60,1654,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,4,0,0,0,5,0,3,6,0,0,4,0,0,0,0,0,0,9,3,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,10,4,0,0,0,0,7,952,266,278,130,62,1691
501031019,56,1345,0,0,0,0,0,0,6,0,0,0,0,6,13,0,3,0,0,24,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,741,243,235,116,57,1387
501031020,29,1303,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,5,0,3,0,0,13,10,0,0,0,0,7,814,232,186,81,29,1335
502011021,90,2348,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,16,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,1240,441,458,191,90,2431
502011022,66,2650,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,62,8,3,0,0,79,10,8,5,0,0,22,0,0,0,0,0,0,79,22,12,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,1589,491,455,182,67,2782
502011023,119,2205,0,0,0,0,0,0,11,0,0,0,0,11,199,0,0,0,0,200,130,21,6,0,0,161,8,0,0,0,0,7,8,0,0,0,0,8,350,29,12,4,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,548,394,178,119,2605
502011024,151,5212,0,0,0,0,0,0,7,0,0,0,0,7,84,3,0,0,0,85,203,33,21,0,0,257,11,0,0,3,0,14,5,0,0,0,0,5,305,36,21,3,5,372,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,29,46,5,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,5,65,10,3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115,1012,990,398,149,5669
502011025,35,1492,3,0,0,0,0,3,16,0,0,0,0,13,132,19,6,9,0,164,247,75,30,8,3,363,16,7,3,4,0,30,7,0,0,0,0,14,417,107,42,20,4,585,0,0,0,0,0,0,5,0,0,0,0,4,90,12,8,0,0,104,156,26,16,0,0,191,6,4,4,0,0,12,0,0,0,0,0,0,259,39,24,0,0,319,0,0,4,0,0,4,6,0,0,0,0,6,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,0,26,6,6,0,0,0,9,1530,442,290,123,43,2430
502011026,67,1758,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,16,3,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,26,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,13,10,0,0,0,0,13,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,26,0,0,0,0,0,0,1016,321,298,122,66,1822
502011027,269,5625,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,87,68,9,0,0,0,83,0,0,4,0,0,8,5,0,0,0,0,5,157,14,8,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,1201,1383,585,269,5808
