SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,16,6,3,0,29,18,28,3,0,49,10,3,0,0,10,21,17,3,0,47,17,13,7,0,39,36,18,8,0,62,21,19,5,0,34,10,6,5,0,17,10,0,0,0,16,0,3,0,0,4,0,0,0,0,0,19,16,7,3,46,5,0,0,0,4,181,136,43,7,373,7,4,0,0,12,0,0,0,0,0,12,7,0,0,22,9,5,0,0,20,22,10,3,0,33,29,30,5,0,64,32,12,5,5,52,23,21,0,0,47,39,28,6,3,83,25,10,6,0,37,20,10,4,0,33,0,3,0,0,3,7,8,0,0,13,0,0,0,0,0,17,16,10,0,46,0,5,0,0,4,242,162,53,23,473,6,0,0,0,9,0,0,0,0,0,0,3,0,0,5,9,6,0,0,12,11,3,0,0,11,14,13,8,3,35
501021014,0,0,0,0,4,4,0,0,0,3,16,4,0,0,20,9,9,0,0,16,21,20,7,0,47,4,3,0,0,11,25,12,4,0,48,17,9,3,0,29,25,8,3,0,49,14,7,0,0,21,0,0,0,0,3,4,3,0,0,9,0,0,0,0,0,4,0,0,0,4,14,8,4,0,38,11,0,0,0,20,168,102,34,14,321,4,3,0,0,5,0,6,0,0,6,4,4,0,0,7,7,3,6,0,12,13,6,0,0,26,14,11,9,0,36,24,0,7,3,38,19,7,7,4,36,26,19,0,0,47,20,10,0,0,36,6,4,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,13,9,0,42,6,5,0,0,3,162,89,41,14,299,0,0,0,0,3,4,0,0,0,4,3,0,0,0,3,8,0,0,0,14,12,4,0,0,20,12,9,7,0,33
501021015,0,0,0,0,3,4,0,0,0,3,12,6,0,0,14,13,6,3,0,19,21,17,0,0,49,8,0,0,0,12,29,9,5,4,45,25,7,4,0,38,38,17,0,4,58,16,4,3,0,23,8,0,0,0,12,0,3,0,0,6,3,0,0,0,3,0,0,0,0,0,9,15,8,0,30,7,5,0,0,12,194,98,29,6,336,6,4,0,0,7,0,4,0,0,3,10,5,0,0,14,5,7,3,0,18,13,7,0,0,22,18,15,5,3,45,24,10,4,0,47,25,9,3,4,37,45,17,0,5,69,17,10,0,0,28,5,9,0,0,16,4,4,0,0,8,0,0,0,0,4,0,0,0,0,0,7,16,3,5,32,0,0,0,0,3,193,107,28,19,350,6,4,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,14,11,0,0,21,23,19,5,0,45
501021016,0,0,0,0,0,3,4,0,0,9,5,0,0,0,12,11,4,4,0,17,7,15,6,3,31,4,0,0,0,7,12,6,6,0,18,5,0,0,0,9,15,5,0,0,15,9,0,0,0,6,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,3,75,38,22,12,142,0,3,0,0,0,0,0,0,0,0,5,4,0,0,11,4,0,0,0,3,12,5,0,0,14,7,6,0,0,20,11,6,6,4,22,8,0,0,0,11,15,3,0,0,22,3,8,0,0,9,4,0,0,0,6,11,0,0,0,10,0,3,0,0,0,0,0,0,0,3,5,6,3,4,18,10,5,0,0,12,99,50,9,5,165,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,5,4,7,0,0,5,5,4,3,0,15
501021251,0,0,0,0,4,5,4,0,0,6,5,0,0,0,9,14,6,7,0,27,10,16,6,0,35,3,3,3,0,5,15,19,9,8,42,7,7,0,0,18,23,13,0,0,41,15,11,0,0,35,3,3,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,8,13,5,4,21,0,4,0,0,3,109,99,31,15,260,0,4,0,0,6,0,4,0,0,5,3,7,3,0,11,5,8,0,0,21,19,12,6,3,31,13,19,6,0,46,18,14,11,0,44,15,18,11,0,43,29,30,4,4,70,33,18,4,7,56,8,9,4,0,29,7,6,0,0,9,4,0,0,0,9,0,0,0,0,0,15,10,3,0,29,0,0,0,0,6,176,162,59,16,414,0,4,0,0,4,0,0,0,0,3,7,0,0,0,6,9,3,0,0,16,10,4,7,0,27,16,9,0,5,36
501021252,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,6,0,0,7,0,0,0,0,0,9,3,3,0,8,0,0,0,0,0,8,0,0,0,9,3,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,33,19,10,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,5,0,0,4,3,3,0,0,9,4,5,5,0,10,9,3,0,0,15,5,0,0,0,7,3,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,35,15,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,6
501021253,8,4,0,0,5,3,3,0,0,5,7,0,0,0,17,8,6,0,0,17,27,24,9,0,60,7,0,0,0,8,46,19,4,0,75,29,5,6,4,52,48,25,8,0,72,21,12,0,0,37,7,4,0,0,14,18,7,0,0,31,8,0,0,0,7,0,0,0,0,0,21,22,5,0,49,6,8,0,0,7,263,139,44,10,453,0,3,0,0,4,3,4,0,0,4,0,4,0,0,4,13,4,0,0,18,14,7,3,0,18,36,24,4,0,62,33,21,4,0,57,37,9,5,3,50,65,35,3,0,104,27,20,5,0,53,20,9,5,0,36,8,4,0,0,10,4,0,0,0,12,8,0,0,0,11,23,8,0,0,33,3,0,0,0,10,300,154,26,11,494,6,0,0,0,6,0,0,0,0,6,3,0,0,0,4,11,4,0,0,13,12,7,0,0,21,24,9,0,0,42
501021254,0,0,0,0,0,3,0,0,0,8,12,3,4,0,22,17,9,3,0,31,35,21,11,3,64,12,3,0,0,21,25,15,11,3,60,19,11,0,5,31,35,16,8,5,63,14,4,3,0,21,8,0,0,0,5,5,4,0,0,7,5,0,0,0,4,0,0,0,0,0,18,6,6,5,34,10,0,3,0,19,226,97,52,19,400,0,0,0,0,0,3,0,0,0,7,9,3,3,0,16,16,6,0,0,22,24,12,0,0,37,24,13,3,3,45,31,19,9,3,57,17,11,0,4,33,32,21,7,3,61,11,5,3,5,19,6,0,0,0,10,5,0,0,0,5,4,0,0,0,4,0,0,0,0,0,20,4,9,5,34,4,6,0,0,9,197,93,39,24,352,0,0,0,0,5,0,0,0,0,0,0,4,0,0,5,5,4,4,0,17,11,6,3,0,21,20,15,4,4,41
501031017,0,0,0,0,0,3,0,0,0,0,8,4,0,0,7,17,6,3,0,20,7,17,4,3,30,0,7,0,0,4,9,11,0,0,24,14,0,4,0,20,20,7,5,0,25,3,8,0,0,11,5,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,7,3,0,3,14,3,3,3,0,10,97,68,23,11,191,4,0,0,0,7,0,0,0,0,0,3,0,6,0,8,6,3,3,0,16,12,3,6,0,17,3,10,5,0,21,6,3,3,0,22,13,9,0,0,23,23,3,0,0,26,5,7,0,0,9,4,3,0,0,10,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,5,11,0,0,16,0,0,0,0,3,92,57,30,7,191,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,6,3,0,0,14,11,7,4,0,23
501031018,0,0,0,0,4,4,0,0,0,4,0,4,0,0,3,5,3,3,0,18,20,11,3,0,37,4,3,0,0,10,13,8,0,0,20,14,3,0,0,25,19,4,5,0,31,0,0,0,0,3,5,3,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,97,51,18,5,168,0,0,4,0,4,5,0,0,0,6,3,0,0,0,7,10,0,0,0,13,4,9,0,0,14,8,7,3,0,15,23,5,0,0,32,9,9,0,0,15,13,5,0,3,19,5,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,5,6,0,11,0,0,0,0,3,102,43,17,7,166,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,6,6,0,0,14,16,7,6,0,22
501031019,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,14,9,0,3,26,25,15,4,0,52,4,0,7,5,9,16,14,4,0,36,14,6,3,0,21,15,12,4,4,32,11,8,4,0,15,4,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,7,3,21,3,0,0,0,6,123,79,20,14,238,3,0,0,0,5,0,0,0,0,0,5,0,0,0,8,11,3,0,0,17,20,0,0,0,18,14,14,4,0,30,16,4,4,0,29,20,11,0,0,28,13,8,0,4,36,9,5,0,4,20,10,3,0,0,10,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,8,10,0,0,27,4,0,4,0,4,139,69,24,14,236,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,0,10,9,3,0,0,17,3,5,6,0,16
501031020,3,0,3,0,6,0,0,0,0,0,4,0,0,0,11,12,0,0,0,15,22,12,0,0,33,10,0,0,0,12,10,4,3,4,18,6,3,0,0,6,20,11,0,0,30,7,0,0,0,7,0,4,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,6,0,3,0,12,0,0,0,0,7,99,39,12,8,160,3,3,0,0,5,0,0,0,0,0,4,4,0,0,10,11,0,0,0,12,7,6,3,0,16,8,7,4,0,18,7,6,4,0,12,12,0,0,0,13,20,4,3,0,29,4,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,3,0,0,0,3,93,34,14,9,146,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,0,0,0,0,0,4,4,0,0,4,4,3,0,0,4
502011021,0,0,0,0,0,3,0,0,0,5,8,0,0,0,8,11,7,3,0,18,15,14,9,0,33,5,0,3,0,11,24,9,3,0,39,3,9,4,3,17,14,9,0,6,28,9,3,5,0,13,0,0,0,0,8,3,0,0,0,11,0,0,0,0,3,0,0,0,0,0,3,3,11,0,17,4,0,0,0,4,107,60,31,12,211,3,0,0,0,11,0,0,0,0,3,0,0,0,0,3,3,8,3,0,17,9,5,0,0,16,12,12,0,4,39,9,14,8,3,35,10,7,3,0,23,21,13,6,6,46,17,7,0,0,21,6,5,5,0,14,5,0,0,0,3,9,0,0,0,12,3,4,0,0,7,17,8,0,0,29,3,0,0,0,3,129,92,38,10,277,7,0,3,0,13,0,0,0,0,0,0,4,0,0,5,9,4,0,0,12,4,5,5,0,14,11,10,4,0,22
502011022,4,0,0,0,4,0,6,0,0,0,15,0,0,0,17,8,7,3,0,20,34,28,9,3,70,7,4,0,0,10,31,9,7,3,53,16,11,3,0,28,16,13,9,4,41,14,3,4,0,17,11,4,0,0,14,4,0,0,0,7,0,0,0,0,6,0,0,0,0,0,10,7,7,0,24,0,0,0,0,7,175,98,50,10,327,3,5,5,0,11,0,0,0,0,5,4,4,3,0,14,8,3,0,0,13,18,9,3,0,32,24,21,4,0,48,15,19,9,0,39,19,12,4,0,34,31,16,6,3,61,19,20,0,0,44,11,11,3,0,22,0,0,0,0,5,4,6,0,0,9,0,0,0,0,4,16,10,5,0,30,3,4,0,0,8,182,134,42,8,370,0,3,0,0,9,4,0,0,0,4,0,0,0,0,0,4,5,0,0,8,9,5,0,0,21,19,21,7,0,47
502011023,6,0,0,0,7,7,0,0,0,10,14,9,0,0,27,22,8,8,0,35,47,43,17,3,109,8,6,0,4,27,46,24,8,8,87,22,23,4,0,52,57,19,9,5,89,24,14,6,3,36,7,0,0,0,13,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,27,9,7,54,12,3,3,3,23,294,173,70,29,567,3,0,0,0,9,0,0,0,0,3,9,4,0,0,20,17,5,6,0,30,26,3,7,0,39,37,28,3,9,82,37,27,13,3,71,36,15,10,4,66,54,18,17,3,87,25,17,0,0,43,14,6,0,0,20,6,0,0,0,6,4,0,0,0,8,0,0,0,0,0,17,11,10,4,41,7,3,0,0,20,300,158,67,25,549,3,6,5,0,10,0,0,0,0,3,9,0,0,0,10,9,0,5,0,19,20,4,9,0,33,36,25,13,4,78
502011024,4,0,4,0,9,11,0,0,0,11,12,4,3,0,29,18,7,0,0,29,50,31,23,0,100,9,10,0,0,23,44,30,14,6,90,27,20,12,5,69,43,28,13,4,92,27,22,0,4,51,13,8,0,0,19,5,3,0,0,14,8,7,0,0,16,0,0,0,0,0,15,27,12,0,57,10,4,0,0,14,292,205,93,27,615,14,3,0,0,21,0,0,0,0,6,11,3,3,0,24,14,12,4,0,33,19,16,7,0,44,33,32,6,0,76,38,23,7,3,73,31,25,9,5,68,53,33,13,0,106,33,24,5,0,66,23,14,5,0,39,3,9,4,0,14,4,7,0,0,12,4,5,0,0,10,23,27,12,3,61,6,0,0,0,6,307,239,69,37,649,11,3,0,0,11,0,0,0,0,0,9,3,0,0,12,8,7,0,0,19,18,13,5,0,35,38,22,12,0,69
502011025,11,0,0,0,10,7,0,3,0,14,28,4,0,0,29,31,12,0,4,51,55,26,8,0,96,15,4,0,0,16,51,20,7,3,79,49,11,0,0,64,36,17,0,0,52,12,13,5,0,24,8,0,0,0,8,7,0,0,0,12,7,0,0,0,7,0,0,0,0,0,30,18,5,6,55,11,0,6,0,12,357,127,33,23,537,12,0,0,0,11,5,5,0,0,3,17,3,0,0,17,19,7,4,0,38,33,5,3,0,44,57,15,7,0,81,45,21,4,0,65,50,11,0,5,64,52,10,5,0,73,17,8,5,0,33,13,0,0,0,13,3,4,0,0,11,8,3,0,0,11,3,0,0,0,3,29,10,7,5,53,6,7,0,0,14,363,115,35,16,532,10,5,0,0,12,0,0,0,0,4,3,7,0,0,8,18,9,0,0,24,29,9,3,0,45,47,31,3,5,84
502011026,4,0,0,0,6,0,0,0,0,0,0,4,0,0,4,15,0,0,0,16,5,4,4,0,16,3,0,0,0,4,10,8,0,0,19,6,0,0,0,6,11,9,0,4,22,5,3,3,0,13,6,0,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,12,6,0,0,0,6,76,44,13,7,134,3,0,0,0,0,0,3,0,0,5,14,0,0,0,12,11,7,0,0,20,14,0,0,0,18,8,5,0,0,22,10,12,4,0,26,13,7,3,0,29,24,5,3,0,34,23,4,3,0,27,6,4,0,0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,3,4,21,0,0,0,0,4,133,68,18,8,236,10,3,0,0,7,3,0,0,0,3,0,0,0,0,4,5,0,0,0,3,10,0,0,0,12,15,11,3,0,32
502011027,4,0,0,0,7,9,0,0,0,11,8,13,4,0,26,11,9,0,0,17,23,22,10,3,57,5,4,3,0,16,19,31,9,3,58,19,13,6,0,45,43,17,9,0,73,19,3,3,0,25,17,6,0,0,26,14,3,0,0,18,6,0,0,0,5,0,0,0,0,0,12,18,4,8,35,8,4,0,0,14,223,151,40,23,432,13,9,0,0,24,3,3,4,0,12,8,3,0,0,16,11,10,0,0,27,29,13,0,3,52,26,25,16,0,77,22,22,11,5,58,27,22,16,10,67,74,32,12,4,126,37,21,9,7,71,25,14,0,3,49,8,11,0,0,21,8,11,0,0,22,0,0,0,0,0,22,22,8,3,54,7,10,0,0,17,336,225,91,40,694,3,3,0,0,9,3,7,0,0,7,0,0,0,0,3,11,8,0,0,22,15,11,0,0,27,35,34,12,4,87
502011028,0,0,0,0,3,5,0,0,0,0,6,6,3,3,19,31,9,5,0,48,29,17,15,3,67,14,5,4,0,30,37,8,6,3,56,30,15,9,0,54,26,14,8,5,47,20,11,6,0,27,10,5,3,0,17,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,24,14,0,7,43,13,4,3,6,19,256,109,59,35,459,7,4,3,0,12,4,4,0,0,5,14,3,0,0,17,9,3,0,0,17,23,12,4,0,37,41,24,11,0,75,28,20,16,8,68,31,9,0,0,48,51,24,7,8,91,24,19,0,0,44,11,3,3,0,20,7,3,0,0,15,4,5,4,0,11,3,0,0,0,8,25,15,8,3,45,7,0,0,0,7,281,144,61,27,510,12,0,0,0,10,5,0,0,0,10,7,3,3,0,18,11,3,0,0,13,23,14,4,4,41,31,31,11,0,70
502011029,4,0,0,0,4,3,0,0,0,5,7,8,0,0,19,18,9,3,7,42,18,21,12,0,60,8,10,5,0,19,6,8,6,3,36,13,10,0,0,28,27,9,7,0,40,22,4,0,0,31,9,0,0,0,8,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,10,8,6,3,26,3,0,0,0,14,160,102,55,21,329,8,0,3,0,16,3,0,0,0,5,5,8,4,0,14,11,7,0,0,19,22,6,3,6,35,23,20,11,0,51,21,19,4,3,49,23,9,13,0,41,34,29,4,0,68,15,11,6,0,29,11,4,0,0,17,3,4,0,0,6,5,0,0,0,5,0,0,0,0,0,14,14,6,0,39,6,5,0,0,10,198,136,56,18,402,4,0,0,0,3,0,0,0,0,3,0,0,0,0,4,9,0,0,0,20,10,7,0,3,25,27,12,3,0,44
503011030,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,6,0,0,0,0,0,0,5,0,0,4,3,0,3,0,12,15,4,4,0,18,5,8,0,0,12,10,0,0,0,9,5,7,4,0,23,9,0,0,0,13,0,3,0,0,5,5,3,4,0,12,0,0,0,0,0,58,42,20,4,126,5,0,3,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,4,3,0,0,0,9,10,4,0,0,15,15,8,4,0,21,13,11,0,0,23,5,4,3,0,14,5,0,0,0,6,4,7,3,0,14,7,9,5,0,17,8,6,3,0,24,0,0,0,0,0,75,55,19,4,151,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6
503011031,3,0,0,0,6,0,0,0,0,3,6,0,0,0,5,3,0,0,0,8,8,0,0,0,8,4,0,0,0,4,14,3,3,0,17,16,5,3,0,22,33,14,0,0,49,23,5,4,0,37,12,3,3,0,15,24,8,6,0,34,4,7,0,0,15,0,0,0,0,3,15,10,4,0,30,0,0,0,0,0,166,75,21,3,263,3,4,3,3,14,3,0,0,0,3,3,0,0,0,4,4,0,0,0,4,0,3,0,0,4,15,0,0,0,18,13,4,0,0,16,11,10,0,0,19,28,9,8,0,37,25,9,3,0,38,18,9,0,0,25,5,3,0,0,11,14,6,4,0,27,9,3,4,0,13,19,15,4,0,42,0,0,0,0,4,173,81,23,4,278,12,0,0,0,12,6,3,0,0,8,4,0,0,0,5,8,0,0,0,6,9,5,0,0,13,10,5,3,0,16
503011032,0,4,5,0,9,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,6,0,0,12,0,0,0,0,4,14,0,0,0,15,9,3,0,0,11,17,3,0,0,23,14,4,3,0,21,12,3,3,0,15,15,16,4,0,35,8,6,6,0,8,0,0,0,0,0,8,3,3,0,19,0,0,0,0,0,113,50,26,3,186,6,4,0,0,11,0,3,0,0,4,3,0,0,0,8,0,0,0,0,5,0,0,0,0,4,11,0,0,0,11,5,0,0,0,13,11,6,0,0,11,17,6,6,0,32,10,11,3,0,22,14,0,0,0,17,4,6,0,0,4,6,13,3,0,19,12,8,3,0,17,18,11,6,0,26,0,0,0,0,0,115,61,25,3,202,5,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4
503011033,0,3,4,0,6,0,0,0,0,4,0,3,0,0,8,0,3,0,0,5,0,0,0,0,7,0,3,0,0,3,9,3,3,0,13,3,5,0,0,10,27,12,0,0,37,18,8,0,0,26,3,4,0,0,9,14,8,5,3,23,3,0,7,0,10,0,0,0,0,3,9,6,5,0,23,0,0,0,0,0,104,56,27,4,189,7,0,0,0,4,0,5,0,0,4,4,0,0,0,3,0,3,0,0,3,0,4,0,0,0,3,0,0,0,8,4,4,0,0,4,3,6,0,0,8,16,8,6,0,33,18,8,0,0,24,12,8,0,0,28,3,3,0,0,9,3,8,8,0,19,5,8,0,0,12,13,13,3,0,31,0,0,0,0,0,88,84,24,5,208,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,4,0,0,0,7,4,0,0,0,4
503011034,3,0,0,0,10,3,3,0,0,5,13,0,0,0,15,11,3,4,0,16,12,11,3,0,32,3,0,0,0,7,14,3,8,0,22,9,3,3,0,24,20,18,4,0,44,11,11,0,0,22,3,4,0,0,6,24,18,11,0,49,11,3,0,0,15,4,7,0,0,7,16,15,4,6,42,3,3,0,0,3,162,108,33,11,314,4,12,0,0,17,3,0,0,0,8,5,3,0,0,5,5,0,0,0,8,13,0,0,0,10,8,4,0,0,13,17,0,0,0,24,14,10,0,0,26,28,6,3,0,37,23,12,0,0,39,11,11,4,0,26,3,9,0,0,12,15,9,4,0,24,11,7,0,0,20,13,13,8,0,34,0,3,0,0,4,176,97,27,3,308,12,5,0,0,14,3,0,0,0,8,0,0,0,0,3,5,0,0,0,5,5,0,0,0,8,10,8,0,0,18
