SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,9,10,7,4,3,43,0,0,0,0,0,0,57,64,45,29,16,4,211,0,0,0,0,0,0,9,5,6,13,3,0,44,0,0,0,4,4,17,47,31,3,15,5,6,128,0,0,3,13,11,31,13,6,0,0,6,0,78,0,0,0,0,4,3,4,3,0,0,0,0,17,0,0,0,0,0,0,4,0,0,4,0,0,7,17,5,3,46,163,148,94,13,9,8,4,8,527,0,0,0,3,4,4,0,0,0,0,0,100,112,17,4,10,66,187,210,263,195,123,136,86,117,1414,0,3,0,0,0,3,3,32,47,80,85,15,267,0,0,0,0,0,0,13,12,9,3,0,3,52,0,0,0,0,0,10,69,73,107,128,81,15,487,0,0,0,0,0,3,10,11,18,27,21,5,86,3,0,0,0,3,14,80,67,23,24,27,14,248,0,0,0,0,0,14,24,5,0,6,6,4
501021014,8,6,3,8,0,49,0,0,0,0,0,5,34,32,35,25,22,3,166,0,0,0,0,0,0,4,6,10,8,3,0,29,0,0,0,5,0,15,41,19,4,6,5,5,98,0,0,0,3,10,27,25,8,0,0,5,0,79,0,0,0,4,3,3,8,7,3,4,0,0,32,0,0,0,0,0,0,0,0,3,0,4,0,15,30,8,15,46,117,115,56,10,6,9,0,8,422,0,0,0,0,0,6,3,0,0,0,0,80,83,37,13,15,62,141,182,201,121,92,106,95,95,1162,0,0,0,0,0,6,13,29,31,53,61,23,215,0,0,0,0,0,7,15,3,7,4,8,3,42,0,0,0,0,0,5,47,53,61,57,47,17,286,0,0,0,0,0,7,6,3,8,14,11,8,61,0,0,0,0,0,13,50,40,5,19,14,8,150,0,0,0,0,3,12,8,6,0,0,0,7
501021015,4,3,5,0,0,38,0,0,0,3,0,5,43,27,19,22,4,0,126,0,0,0,0,0,0,3,3,4,3,0,0,13,0,0,0,4,0,19,36,14,8,3,5,0,77,0,0,3,10,8,21,21,3,3,6,3,0,75,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,12,3,9,30,94,73,52,5,0,0,3,7,295,0,0,0,0,6,0,0,0,0,0,0,58,66,12,4,8,49,112,124,197,92,50,90,39,67,859,0,0,0,0,0,0,5,15,14,42,23,9,113,0,0,0,0,0,0,9,7,4,6,0,4,24,0,0,0,0,0,0,40,32,50,43,31,15,218,0,0,0,0,0,3,10,11,9,8,3,4,38,0,0,0,0,0,18,42,30,6,7,14,8,129,0,0,0,0,3,8,11,0,0,6,3,0
501021016,0,4,3,0,0,22,0,0,0,0,0,3,12,17,20,14,4,0,64,0,0,0,0,0,0,4,0,3,3,3,0,24,0,0,0,0,0,6,17,16,3,4,11,0,53,0,0,0,0,12,13,4,0,0,3,0,0,38,0,0,0,5,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,5,0,7,11,14,6,25,75,58,33,3,0,0,0,9,230,0,0,0,0,0,3,0,0,0,0,0,36,42,8,13,5,26,92,92,91,50,37,38,38,49,545,0,0,0,0,0,3,9,4,9,19,18,13,62,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,22,19,23,24,25,11,126,0,0,0,0,0,0,0,4,3,3,5,4,25,0,0,0,0,0,8,21,14,4,14,4,3,64,0,0,0,0,0,6,7,0,0,0,0,4
501021251,5,5,3,3,0,28,0,0,0,0,0,7,24,32,32,22,20,0,133,0,0,0,0,0,0,3,3,0,7,5,0,19,0,0,0,0,0,14,27,23,6,10,3,0,91,0,0,0,4,12,14,13,0,0,0,0,0,45,0,0,0,0,4,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,3,10,68,57,41,4,0,3,0,4,206,0,0,0,0,0,0,0,0,0,0,0,62,63,11,0,8,18,87,100,138,117,88,100,85,65,817,0,0,0,0,0,0,14,22,44,86,88,28,293,0,0,0,0,0,3,10,6,6,3,5,0,40,0,0,0,0,0,3,65,92,101,117,75,28,479,0,0,0,0,0,0,12,14,6,19,21,3,79,0,0,0,0,0,11,66,60,19,23,38,7,228,0,0,0,3,0,0,10,7,0,3,0,5
501021252,6,6,3,0,0,22,0,0,0,0,0,0,11,10,22,9,9,0,65,0,0,0,0,0,3,0,0,4,3,3,0,10,0,0,0,0,6,9,11,11,0,0,10,0,39,0,0,0,3,3,4,11,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,15,22,32,18,6,4,0,0,5,117,0,0,0,0,0,0,0,0,0,0,0,30,30,10,9,8,20,26,53,57,43,39,28,48,30,365,0,0,0,0,0,0,0,4,11,32,40,12,106,0,0,0,0,0,0,0,0,4,3,3,6,15,0,0,0,0,0,3,7,23,24,39,23,19,142,0,0,0,0,0,0,5,8,4,0,8,4,26,0,0,0,0,0,4,12,14,8,12,13,7,62,0,0,0,0,0,0,7,0,0,5,3,0
501021253,5,8,4,11,0,76,0,0,0,0,3,6,45,33,64,45,40,0,231,0,0,0,0,0,0,0,3,3,11,16,0,45,0,0,0,0,0,20,48,30,12,20,23,0,150,0,0,5,10,10,36,38,9,10,5,8,3,128,0,0,0,0,3,0,4,0,0,0,0,4,19,0,0,0,0,0,0,0,9,0,0,0,0,7,17,10,13,45,131,149,112,40,5,6,17,6,558,0,0,0,0,0,5,5,0,0,0,0,104,108,21,10,14,63,156,244,294,176,141,172,188,119,1596,0,0,0,0,0,3,12,11,25,52,86,19,210,0,0,0,0,3,3,10,8,5,6,9,5,50,0,0,0,0,0,5,42,44,79,129,84,16,398,0,0,0,0,0,0,9,3,12,11,19,0,54,0,0,0,0,3,8,50,25,15,22,39,5,166,0,0,0,0,4,10,16,5,0,4,10,0
501021254,3,0,0,0,0,19,0,0,0,0,0,0,31,9,8,18,3,0,69,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,5,29,10,3,0,0,0,52,0,0,0,0,8,17,3,4,0,0,0,0,37,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,32,71,51,13,3,0,0,0,4,188,0,0,0,0,5,0,4,0,0,0,0,34,40,8,0,5,39,89,79,106,47,38,39,8,35,493,0,0,0,0,0,0,0,8,14,24,5,0,58,0,0,0,0,0,5,4,0,0,9,0,0,17,0,0,0,0,0,4,22,34,17,20,9,3,118,0,0,0,0,0,0,0,6,5,7,0,0,19,0,0,0,0,0,9,38,14,6,6,3,0,77,0,0,0,0,0,6,14,3,3,5,0,0
501031017,8,3,4,0,0,56,0,0,0,0,0,11,42,35,21,27,13,0,143,0,0,0,0,0,0,9,4,8,8,0,0,30,0,3,0,3,5,17,16,16,9,7,11,0,81,0,0,4,9,4,31,25,6,0,5,0,0,82,0,0,0,0,3,0,7,7,5,6,0,0,23,0,0,0,0,0,0,4,0,3,0,0,0,13,20,3,10,52,110,102,60,11,7,7,0,7,396,0,0,0,0,0,3,4,0,0,0,0,79,90,22,10,17,77,135,195,200,116,65,82,41,85,1056,6,0,0,0,0,0,19,16,14,38,22,16,133,0,0,0,0,0,3,11,7,7,4,0,3,39,0,0,0,0,0,4,36,36,51,40,23,12,205,0,0,0,0,0,0,0,9,5,9,9,0,31,0,0,0,0,0,10,28,23,5,15,11,11,96,0,0,0,0,0,8,4,6,3,0,0,0
501031018,8,5,0,3,0,46,0,0,0,0,0,14,28,19,23,23,12,3,117,0,0,0,0,0,0,7,6,0,6,4,0,23,0,0,0,0,0,20,32,11,0,7,12,0,85,0,5,0,3,6,27,14,0,0,0,3,0,64,0,0,0,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,11,13,10,10,40,99,78,52,9,4,7,3,9,330,0,0,0,0,0,0,0,0,0,0,0,64,69,18,16,10,55,114,162,168,75,60,87,68,85,917,0,0,0,0,0,0,11,4,15,25,28,12,100,0,0,0,0,0,3,3,0,3,5,3,0,24,0,0,0,0,0,12,21,25,40,40,23,6,171,0,0,0,0,0,0,4,9,11,6,13,5,53,0,0,0,0,0,17,31,31,15,11,10,7,114,0,0,0,0,4,5,12,3,0,0,0,0
501031019,8,0,0,0,0,40,0,0,0,0,0,8,43,25,22,15,6,3,120,0,0,0,0,3,0,3,3,3,3,5,0,24,6,0,0,0,4,4,14,12,3,3,4,0,50,0,0,0,7,7,10,8,0,0,0,0,0,35,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,4,5,0,3,0,0,0,11,3,3,6,21,60,47,31,0,0,5,0,4,187,0,0,0,0,0,3,0,0,0,0,0,47,56,11,6,10,35,77,84,139,87,68,50,30,55,657,0,0,0,0,0,0,4,23,14,36,13,11,93,0,0,0,0,0,10,4,0,0,0,0,0,17,0,0,0,0,0,7,51,34,36,25,9,12,181,0,0,0,0,0,5,8,4,5,6,4,0,26,0,0,0,0,6,16,30,15,8,6,3,0,81,0,0,0,5,0,9,12,3,0,0,0,0
501031020,9,3,3,3,0,66,0,0,0,0,0,9,31,22,11,17,6,0,104,0,0,0,0,0,3,3,5,4,0,0,0,19,0,0,0,6,0,10,18,9,7,3,4,0,54,0,0,3,11,10,20,14,0,4,0,0,0,64,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,4,5,0,0,0,0,0,11,8,8,4,29,87,64,34,7,0,3,5,11,255,0,0,0,3,3,0,0,0,0,0,0,69,74,19,6,12,54,112,142,143,74,38,41,36,87,771,3,0,0,0,0,3,9,11,18,14,12,15,90,0,0,0,0,0,3,18,5,0,3,3,0,36,0,0,0,0,0,8,32,26,23,30,5,11,139,0,0,0,0,0,0,5,3,0,5,6,0,20,0,0,0,0,4,3,12,5,0,7,0,0,38,0,0,0,0,0,0,3,0,0,0,0,4
502011021,5,6,0,0,0,38,0,0,0,0,0,4,19,30,21,20,19,4,122,0,0,0,0,0,0,6,3,7,0,6,0,23,0,0,0,3,3,8,32,19,4,7,10,0,90,0,0,0,15,9,25,18,10,0,0,5,0,85,0,0,0,0,0,3,7,4,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,8,22,21,15,66,182,147,126,12,10,12,0,10,614,0,0,0,0,4,0,3,0,0,0,0,94,100,24,20,16,86,197,210,224,97,61,71,83,108,1205,0,0,0,0,0,0,3,12,15,51,60,15,158,0,0,0,0,0,0,10,8,6,3,7,0,42,0,0,0,0,0,4,29,33,56,61,57,15,254,0,0,0,0,0,0,7,8,7,17,9,3,51,0,0,0,0,0,15,30,36,14,20,19,10,138,0,0,0,4,0,9,10,5,3,4,0,3
502011022,7,4,0,5,0,51,0,0,0,0,0,3,30,26,30,31,15,0,139,0,0,0,0,0,5,6,3,0,4,5,0,27,0,0,0,0,0,13,42,18,7,11,16,0,116,0,0,0,7,10,32,22,13,4,3,0,0,91,0,0,0,0,0,0,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,4,44,14,8,61,188,228,109,26,18,9,8,17,732,0,0,0,0,0,0,0,0,0,0,0,127,140,49,14,11,74,202,298,249,126,86,108,97,150,1464,0,0,0,0,0,0,6,8,21,55,69,14,176,0,0,0,0,0,8,10,6,9,5,8,5,38,0,0,0,0,0,0,19,35,44,72,56,13,252,0,0,0,0,0,0,6,5,9,6,15,0,41,0,0,0,0,0,12,35,32,10,16,17,11,132,0,0,0,3,0,11,13,8,5,6,4,6
502011023,0,4,3,0,0,26,0,0,0,0,0,3,42,28,21,11,15,0,113,0,0,0,0,0,0,9,4,3,3,4,0,25,0,0,0,0,0,12,35,19,0,6,5,0,79,0,5,0,7,12,27,20,6,0,6,0,0,81,0,0,0,5,0,0,4,3,0,5,6,0,14,0,0,0,0,0,0,0,0,0,4,0,0,9,25,5,12,67,214,185,81,17,3,4,7,25,644,0,4,0,0,0,0,3,0,0,0,0,79,93,25,11,12,80,232,238,210,104,62,63,43,109,1186,0,0,0,0,0,0,3,16,14,29,19,7,91,0,0,0,0,0,4,13,3,0,6,8,0,37,0,0,0,0,0,0,30,48,49,39,30,12,207,0,0,0,0,0,0,9,12,4,9,5,3,39,0,0,0,0,4,23,61,30,19,14,11,6,167,0,0,0,4,0,10,23,8,0,0,0,6
502011024,15,4,8,7,0,78,0,0,0,0,0,7,67,60,58,56,40,0,290,0,0,0,0,0,3,5,0,5,19,8,0,47,0,0,0,6,0,28,66,61,21,23,39,4,243,0,0,5,20,19,55,36,13,4,4,8,5,165,0,0,0,4,4,12,11,8,0,8,5,4,47,0,0,0,0,0,3,0,4,4,3,4,3,18,52,16,31,97,363,466,260,55,18,26,36,40,1453,0,0,0,0,0,0,0,0,0,0,0,212,224,50,17,36,129,394,592,483,255,161,240,218,275,2856,0,0,0,0,0,0,14,25,44,107,151,27,381,0,0,0,0,0,5,21,7,4,8,7,6,59,0,0,0,0,3,6,54,80,95,134,140,32,547,0,0,0,0,0,3,8,17,16,27,27,9,117,0,0,0,0,0,13,81,69,30,43,55,21,311,0,0,0,3,6,23,24,8,11,7,5,7
502011025,8,5,0,4,0,57,0,0,0,0,0,4,40,19,17,20,10,3,122,0,0,0,0,0,3,4,6,4,3,4,0,33,0,0,0,0,4,15,34,23,0,8,6,0,99,0,3,3,10,16,37,20,5,3,0,4,0,102,0,0,0,0,0,3,5,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,3,0,10,35,9,13,35,162,159,90,13,6,8,8,18,559,0,0,0,0,0,0,0,0,0,0,0,103,103,34,9,21,51,183,253,231,108,64,66,71,129,1216,0,0,0,0,0,0,3,12,5,12,30,6,71,0,0,0,0,0,6,10,0,4,4,4,4,30,0,0,0,0,0,4,35,25,21,25,14,7,137,0,0,0,0,0,0,3,0,9,4,4,0,17,0,0,0,0,0,18,32,27,3,6,13,4,102,0,0,0,3,6,12,8,4,0,0,0,4
502011026,8,3,0,0,0,33,0,0,0,0,0,5,25,15,24,17,15,0,96,0,0,0,0,0,0,5,3,0,4,3,0,19,0,0,0,0,3,3,21,16,9,8,9,0,74,0,3,0,3,6,17,17,8,4,0,4,0,58,0,0,0,0,4,0,3,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,17,49,134,117,87,14,11,4,9,16,467,0,0,0,0,3,0,0,0,0,0,0,87,91,15,7,17,47,153,159,164,74,66,65,61,107,940,0,0,0,0,0,0,4,8,9,29,46,10,105,0,0,0,0,0,0,4,0,6,3,3,0,18,0,0,0,0,0,3,21,17,35,30,36,12,149,0,0,0,0,0,0,3,3,4,5,10,7,36,0,0,0,0,0,9,18,27,5,22,17,3,98,0,0,0,0,7,5,11,6,3,5,6,0
502011027,8,9,0,5,0,64,0,0,0,0,0,12,58,63,48,62,30,4,281,0,0,0,0,0,3,5,6,14,10,10,0,57,0,0,0,7,3,28,71,48,16,23,31,3,216,0,5,6,16,14,46,28,13,0,0,7,0,127,0,0,0,0,0,11,8,7,0,3,5,0,34,0,0,0,0,0,0,0,3,5,7,3,4,20,29,7,20,85,220,257,163,24,7,4,8,20,855,0,0,0,0,0,3,0,0,0,0,0,202,206,29,16,25,110,240,364,388,237,170,222,184,237,2215,3,0,0,0,0,0,19,57,69,173,190,31,540,0,0,0,0,3,10,23,20,20,15,11,3,98,0,0,0,0,0,9,96,129,158,206,160,40,795,0,0,0,0,0,4,20,20,32,42,40,4,170,0,0,0,0,5,44,122,97,31,65,68,17,441,0,0,0,4,9,16,32,12,3,14,5,6
502011028,6,3,0,0,0,56,0,0,0,0,0,7,41,26,23,16,14,0,128,0,0,0,0,0,0,3,0,10,8,4,0,33,0,0,0,3,0,15,36,31,9,4,11,0,115,0,4,5,6,20,32,16,8,4,6,4,6,102,0,0,0,0,0,3,0,4,0,5,3,6,25,0,0,0,0,0,0,4,0,0,0,0,0,11,27,13,11,74,252,221,121,21,7,11,13,24,802,0,0,0,5,4,0,4,0,0,0,0,113,124,33,13,19,94,273,300,261,129,95,96,86,153,1552,0,0,0,0,0,0,5,19,14,37,46,10,128,0,0,0,0,0,0,12,11,4,3,10,0,47,0,0,0,0,0,6,33,40,26,53,35,11,202,0,0,0,0,0,0,7,10,11,4,14,6,48,0,0,0,0,0,19,52,23,3,8,17,10,127,0,0,0,3,3,11,17,9,5,7,5,0
502011029,5,0,4,0,0,45,3,0,0,0,0,4,34,33,18,17,12,4,121,0,0,0,0,0,0,3,3,9,4,4,0,29,0,0,0,0,0,15,36,35,8,5,14,6,120,3,0,4,15,5,31,18,7,0,0,0,0,86,0,0,0,0,0,4,7,5,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,4,0,10,18,10,16,54,186,133,77,8,3,0,0,18,530,0,0,0,4,6,0,0,0,0,0,6,116,124,28,10,22,72,199,204,210,127,85,85,65,143,1237,0,0,0,0,0,0,8,9,27,54,55,9,173,0,0,0,0,0,4,8,4,9,4,3,6,39,0,0,0,3,0,5,36,53,46,72,47,20,278,0,0,0,0,0,0,5,7,21,14,15,3,64,0,0,0,0,0,13,62,41,20,28,25,13,200,0,0,0,0,3,11,13,4,5,3,0,6
503011030,8,0,7,19,0,37,0,0,0,0,0,0,3,3,11,9,42,0,71,0,0,0,0,0,0,0,0,0,3,9,0,11,0,0,0,0,0,0,7,8,8,3,41,0,72,0,0,0,0,4,4,16,8,12,12,26,0,80,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,30,54,76,30,17,23,59,10,336,0,0,0,0,0,0,0,0,0,0,0,26,29,15,11,3,19,37,73,110,58,44,72,248,46,726,0,0,0,0,0,0,0,0,7,18,175,10,207,0,0,0,0,0,0,0,0,0,12,22,4,41,0,0,0,0,0,0,10,12,16,36,264,25,359,0,0,0,0,0,0,0,0,0,6,23,6,34,0,0,0,0,0,3,3,7,0,12,156,12,199,0,0,0,0,0,3,8,0,3,4,18,0
503011031,6,4,5,13,0,47,0,0,0,0,0,5,18,9,14,23,45,0,122,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,22,9,6,11,44,0,97,0,0,4,6,5,12,20,12,10,5,22,5,104,0,0,0,0,0,5,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,6,0,3,13,6,3,15,25,55,93,42,37,22,60,9,385,0,0,0,0,0,0,0,0,0,0,0,60,62,15,9,6,27,32,75,165,102,109,126,281,78,1027,0,0,0,0,0,0,3,8,8,32,142,9,202,0,0,0,0,0,0,3,4,0,4,24,0,43,0,0,0,0,6,0,10,7,15,48,179,20,280,0,0,0,0,0,0,0,0,6,7,28,0,43,0,0,0,0,0,0,5,21,6,28,100,0,168,0,0,3,0,8,5,3,11,3,3,24,4
503011032,5,4,8,32,0,63,0,0,0,0,0,5,0,11,18,25,59,0,116,0,0,0,0,0,0,4,0,4,4,6,0,22,0,0,0,0,0,3,8,6,0,7,47,0,81,0,0,0,0,4,7,12,11,4,17,49,0,107,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,4,10,9,7,10,18,46,65,29,16,32,51,11,296,0,0,0,0,0,0,0,0,0,0,0,56,56,10,8,7,16,24,63,105,67,67,119,339,73,896,0,0,0,0,0,0,4,0,8,19,145,10,185,0,0,0,0,0,0,0,6,4,4,17,0,36,0,0,0,0,0,0,3,13,5,32,228,24,305,0,0,0,0,0,0,0,0,3,6,39,6,51,0,0,0,0,0,0,0,7,5,9,148,10,188,0,0,0,4,0,0,4,3,6,7,27,11
503011033,4,3,6,9,0,34,0,0,0,0,0,0,10,8,7,22,52,0,90,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,5,11,4,4,8,33,0,72,0,0,0,10,4,8,19,8,9,7,16,0,83,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,4,11,11,3,26,24,47,70,32,18,16,13,3,281,0,0,0,0,0,0,0,0,0,0,0,45,43,14,5,3,38,29,69,126,64,54,95,205,49,757,0,0,0,0,0,0,0,4,4,32,272,12,331,0,0,0,0,0,0,7,3,7,14,20,0,52,0,0,0,0,0,0,5,25,35,73,383,18,545,0,0,0,0,0,0,5,0,0,12,44,3,66,0,0,0,0,0,4,11,21,7,23,155,13,242,0,0,0,0,0,3,3,7,0,7,16,3
