SA2_CODE_2021,C16_M_Health_15_19,C16_M_Health_20_24,C16_M_Health_25_34,C16_M_Health_35_44,C16_M_Health_45_54,C16_M_Health_55_64,C16_M_Health_65_74,C16_M_Health_75_84,C16_M_Health_85over,C16_M_Health_Tot,C16_M_Educ_15_19,C16_M_Educ_20_24,C16_M_Educ_25_34,C16_M_Educ_35_44,C16_M_Educ_45_54,C16_M_Educ_55_64,C16_M_Educ_65_74,C16_M_Educ_75_84,C16_M_Educ_85over,C16_M_Educ_Tot,C16_M_MngtCom_15_19,C16_M_MngtCom_20_24,C16_M_MngtCom_25_34,C16_M_MngtCom_35_44,C16_M_MngtCom_45_54,C16_M_MngtCom_55_64,C16_M_MngtCom_65_74,C16_M_MngtCom_75_84,C16_M_MngtCom_85over,C16_M_MngtCom_Tot,C16_M_Soc_cult_15_19,C16_M_Soc_cult_20_24,C16_M_Soc_cult_25_34,C16_M_Soc_cult_35_44,C16_M_Soc_cult_45_54,C16_M_Soc_cult_55_64,C16_M_Soc_cult_65_74,C16_M_Soc_cult_75_84,C16_M_Soc_cult_85over,C16_M_Soc_cult_Tot,C16_M_Creative_art_15_19,C16_M_Creative_art_20_24,C16_M_Creative_art_25_34,C16_M_Creative_art_35_44,C16_M_Creative_art_45_54,C16_M_Creative_art_55_64,C16_M_Creative_art_65_74,C16_M_Creative_art_75_84,C16_M_Creative_art_85over,C16_M_Creative_art_Tot,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85over,C16_M_Foodhos_PS_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85overer,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85over,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85over,C16_M_FldStu_NS_Tot,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85over,C16_M_Tot_Tot,C21_M_NatPhy_sci_15_19,C21_M_NatPhy_sci_20_24,C21_M_NatPhy_sci_25_34,C21_M_NatPhy_sci_35_44,C21_M_NatPhy_sci_45_54,C21_M_NatPhy_sci_55_64,C21_M_NatPhy_sci_65_74,C21_M_NatPhy_sci_75_84,C21_M_NatPhy_sci_85over,C21_M_NatPhy_sci_Tot,C21_M_InfTec_15_19,C21_M_InfTec_20_24,C21_M_InfTec_25_34,C21_M_InfTec_35_44,C21_M_InfTec_45_54,C21_M_InfTec_55_64,C21_M_InfTec_65_74,C21_M_InfTec_75_84,C21_M_InfTec_85over,C21_M_InfTec_Tot,C21_M_EngRT_15_19,C21_M_EngRT_20_24,C21_M_EngRT_25_34,C21_M_EngRT_35_44,C21_M_EngRT_45_54,C21_M_EngRT_55_64,C21_M_EngRT_65_74,C21_M_EngRT_75_84,C21_M_EngRT_85over,C21_M_EngRT_Tot,C21_M_ArchBuild_15_19,C21_M_ArchBuild_20_24,C21_M_ArchBuild_25_34,C21_M_ArchBuild_35_44,C21_M_ArchBuild_45_54,C21_M_ArchBuild_55_64,C21_M_ArchBuild_65_74,C21_M_ArchBuild_75_84,C21_M_ArchBuild_85over,C21_M_ArchBuild_Tot,C21_M_AgEnv_RS_15_19,C21_M_AgEnv_RS_20_24,C21_M_AgEnv_RS_25_34,C21_M_AgEnv_RS_35_44,C21_M_AgEnv_RS_45_54,C21_M_AgEnv_RS_55_64,C21_M_AgEnv_RS_65_74,C21_M_AgEnv_RS_75_84,C21_M_AgEnv_RS_85over,C21_M_AgEnv_RS_Tot,C21_M_Health_15_19,C21_M_Health_20_24,C21_M_Health_25_34,C21_M_Health_35_44,C21_M_Health_45_54,C21_M_Health_55_64,C21_M_Health_65_74,C21_M_Health_75_84,C21_M_Health_85over,C21_M_Health_Tot,C21_M_Educ_15_19,C21_M_Educ_20_24,C21_M_Educ_25_34,C21_M_Educ_35_44,C21_M_Educ_45_54,C21_M_Educ_55_64,C21_M_Educ_65_74,C21_M_Educ_75_84,C21_M_Educ_85over,C21_M_Educ_Tot,C21_M_MngtCom_15_19,C21_M_MngtCom_20_24,C21_M_MngtCom_25_34,C21_M_MngtCom_35_44,C21_M_MngtCom_45_54,C21_M_MngtCom_55_64,C21_M_MngtCom_65_74,C21_M_MngtCom_75_84,C21_M_MngtCom_85over,C21_M_MngtCom_Tot,C21_M_Soc_cult_15_19,C21_M_Soc_cult_20_24,C21_M_Soc_cult_25_34,C21_M_Soc_cult_35_44,C21_M_Soc_cult_45_54,C21_M_Soc_cult_55_64,C21_M_Soc_cult_65_74,C21_M_Soc_cult_75_84,C21_M_Soc_cult_85over,C21_M_Soc_cult_Tot,C21_M_Creative_art_15_19,C21_M_Creative_art_20_24,C21_M_Creative_art_25_34,C21_M_Creative_art_35_44,C21_M_Creative_art_45_54,C21_M_Creative_art_55_64,C21_M_Creative_art_65_74,C21_M_Creative_art_75_84,C21_M_Creative_art_85over,C21_M_Creative_art_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,9,21,13,18,7,0,0,78,0,0,15,17,20,15,10,7,0,86,8,10,36,51,54,27,30,11,3,221,6,0,9,18,15,13,5,4,0,74,0,5,10,3,4,0,0,0,0,33,0,6,22,25,16,15,12,3,3,103,0,0,0,0,0,0,0,0,0,3,0,0,7,13,7,9,4,0,0,37,26,22,48,65,70,62,56,60,41,454,72,178,537,500,451,391,282,158,65,2640,0,0,4,10,11,11,11,4,0,48,3,12,12,33,7,0,4,0,0,75,14,51,265,240,193,185,129,60,16,1156,0,25,82,60,33,37,42,16,9,317,3,3,8,10,13,11,10,8,4,68,0,0,20,19,18,21,8,5,0,94,0,0,8,16,17,14,17,5,4,90,3,9,33,58,51,38,32,20,0,247,7,25,18,24,17,15,19,6,5,124,5,4,7,10,0,3,0,0,0,29
501021014,5,0,3,14,14,9,5,8,0,55,0,0,11,12,14,19,11,3,0,76,3,11,23,19,31,30,20,11,0,145,0,0,7,10,14,4,7,4,0,54,3,6,5,0,0,0,0,0,0,11,0,7,23,25,19,8,13,0,0,94,0,0,3,0,0,0,7,0,0,11,0,0,3,3,3,6,0,0,0,22,69,23,65,69,77,65,64,39,13,478,106,106,316,404,418,352,260,110,22,2082,3,0,8,4,0,14,3,0,0,26,4,10,14,3,7,4,3,0,0,41,13,61,115,170,189,148,102,41,10,839,6,10,31,32,39,40,33,12,5,199,10,4,11,29,30,32,19,6,5,147,0,0,6,20,12,15,4,3,3,71,0,4,4,14,15,28,13,6,0,85,0,13,26,22,37,32,25,3,0,154,4,4,15,4,17,6,13,0,0,71,0,0,7,0,0,0,3,0,0,18
501021015,0,3,11,12,8,10,3,0,0,52,0,0,3,4,21,19,4,4,0,58,0,5,37,22,23,33,7,0,0,125,6,5,9,9,4,10,5,8,0,55,0,5,5,5,5,4,7,0,0,25,0,4,20,21,18,9,0,0,0,79,3,0,0,0,0,0,0,0,0,3,0,0,0,3,9,4,3,0,0,19,22,29,40,25,54,40,29,22,18,272,43,116,334,270,274,272,174,86,26,1601,0,0,9,6,4,0,9,6,0,28,6,7,12,5,4,6,0,0,0,40,7,45,114,118,84,104,98,44,19,634,0,15,46,31,26,26,35,15,3,198,0,0,5,4,4,4,3,7,0,35,5,4,11,15,10,11,0,4,0,65,0,4,12,9,10,16,14,6,0,72,0,4,33,33,32,32,13,9,0,153,4,8,17,21,8,11,8,7,0,77,0,0,7,6,0,3,0,4,0,27
501021016,0,0,3,4,5,0,5,0,0,26,0,0,0,0,4,5,3,7,0,23,3,0,0,7,13,6,11,0,0,53,0,0,0,5,0,4,0,0,0,19,0,0,0,0,3,0,0,0,0,5,0,4,8,5,11,12,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,17,10,34,37,32,47,33,34,11,253,36,59,129,142,182,168,120,85,28,943,0,0,0,0,0,3,0,0,0,7,0,3,0,6,3,0,0,0,0,15,5,23,52,67,85,101,57,40,3,429,0,5,14,12,10,16,17,3,4,84,3,6,6,10,5,3,7,0,0,40,0,0,0,5,0,9,4,5,0,26,0,0,5,0,4,10,0,0,0,27,0,0,4,9,13,10,12,4,4,57,0,0,4,7,6,0,7,5,0,31,0,0,5,0,0,0,0,0,0,12
501021251,0,0,25,30,37,11,0,4,0,114,0,0,5,25,22,19,12,0,0,85,5,7,28,50,42,33,12,0,0,178,10,7,14,33,24,17,7,4,0,106,5,3,4,4,0,3,5,0,0,25,0,4,15,20,13,3,5,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,8,4,10,5,0,0,0,24,26,23,50,60,45,22,13,8,0,246,77,129,390,530,457,226,130,35,3,1977,0,4,5,19,6,8,5,0,0,48,0,7,28,29,10,8,3,0,0,76,14,50,145,182,213,132,58,31,5,829,0,14,59,46,45,37,21,6,0,233,0,4,8,13,9,13,4,5,0,69,0,5,14,57,34,22,8,3,0,149,3,3,4,13,27,17,15,3,0,87,11,9,30,54,49,35,26,3,0,216,0,14,24,20,25,16,13,0,0,119,0,9,5,5,8,4,0,0,0,34
501021252,0,0,0,10,16,19,8,0,0,50,0,0,3,3,11,12,3,0,0,39,0,3,4,17,16,16,8,6,0,64,0,0,3,5,6,10,3,0,0,25,0,0,3,0,0,5,0,0,0,9,0,0,0,0,9,9,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,9,12,7,0,14,17,13,12,8,0,87,27,37,56,138,210,203,99,26,10,802,0,0,0,0,6,5,5,0,0,23,4,0,3,0,0,0,4,0,0,16,6,12,29,60,87,81,53,14,0,342,0,6,16,17,18,22,20,3,0,98,0,3,4,8,12,7,6,0,0,35,0,0,0,4,19,17,5,3,0,51,0,4,0,3,11,17,13,0,0,41,5,0,0,11,25,13,13,4,0,69,4,3,0,8,6,4,7,0,0,35,0,0,3,0,0,0,3,0,0,12
501021253,0,0,35,33,46,43,25,9,5,198,0,3,11,17,30,45,28,8,4,152,3,15,54,81,77,61,42,6,0,342,3,5,16,19,27,25,18,7,7,127,0,7,6,18,4,9,5,3,0,51,7,12,33,19,22,11,13,4,0,114,0,0,0,0,0,0,0,0,0,4,0,0,3,7,9,7,5,0,0,30,29,24,76,83,69,64,68,49,21,489,56,163,539,597,576,573,399,204,56,3164,0,0,10,15,16,22,21,3,0,91,0,3,22,18,13,5,3,0,0,58,16,44,156,194,196,210,159,87,21,1092,3,18,69,68,68,71,53,34,8,391,7,7,20,12,20,15,10,5,7,99,0,6,39,39,43,35,43,13,7,233,0,3,24,23,35,34,38,19,0,175,8,7,50,79,84,82,64,24,0,403,6,15,31,27,36,40,23,14,7,194,0,6,14,20,7,6,0,0,0,54
501021254,0,0,11,9,9,5,4,0,0,42,0,0,0,11,11,9,4,3,0,35,4,4,15,12,12,12,11,3,0,70,0,8,4,6,8,6,5,4,0,42,0,3,3,4,0,0,0,0,0,15,3,7,12,15,11,5,3,4,0,55,0,5,0,6,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,6,28,15,41,36,35,26,27,23,6,238,44,76,218,198,185,157,125,52,9,1073,0,0,0,10,5,9,0,0,0,27,0,0,9,3,5,8,0,0,0,29,4,29,63,67,72,57,43,29,0,357,0,8,25,19,14,15,16,0,0,104,0,0,9,5,6,10,6,0,3,35,0,0,4,3,5,4,8,0,0,26,0,0,4,0,10,10,3,4,0,34,7,9,16,10,16,9,16,0,0,78,3,7,10,8,11,11,7,0,0,56,0,5,0,6,3,0,0,0,0,22
501031017,0,0,0,11,12,12,11,4,0,47,0,0,0,6,13,20,25,0,0,70,0,0,9,16,10,21,29,3,0,89,0,0,6,11,12,9,10,3,0,42,0,0,0,11,5,8,6,0,0,25,4,0,4,11,4,14,4,0,0,39,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,9,21,10,20,25,60,57,52,42,8,297,39,49,131,215,278,328,291,114,20,1464,0,0,3,4,8,11,16,4,0,45,0,0,0,7,4,3,0,0,0,20,0,18,73,82,112,119,130,40,7,583,0,11,26,24,26,38,24,14,6,176,0,7,22,24,25,26,27,9,0,139,0,0,4,11,11,6,14,4,0,52,0,0,5,6,10,21,23,8,0,64,5,3,10,24,29,30,36,13,0,147,5,0,0,6,11,11,16,10,0,62,0,5,3,5,4,10,3,8,0,36
501031018,0,0,10,3,10,13,10,4,0,48,0,0,3,0,10,16,18,0,0,53,0,0,9,10,24,19,19,5,0,93,0,0,5,6,4,8,12,5,0,44,0,0,3,0,0,8,3,0,0,24,0,3,3,5,13,8,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,10,23,19,31,39,46,59,63,24,12,316,38,56,177,221,253,308,245,90,29,1419,0,0,3,8,6,10,13,3,0,45,0,4,0,7,0,0,4,0,0,24,11,21,64,89,105,92,94,42,8,529,0,9,13,20,19,27,22,9,5,131,5,0,4,20,14,20,18,7,0,102,0,0,9,3,9,6,11,3,0,46,0,6,0,3,6,10,24,5,0,65,5,4,12,12,21,27,23,11,0,113,5,3,8,11,9,16,14,4,0,81,3,0,3,4,3,5,7,0,0,34
501031019,0,0,9,5,0,3,3,0,0,26,0,0,9,13,9,15,3,0,0,55,4,0,7,17,13,9,10,3,0,68,0,0,0,0,8,4,5,0,0,25,0,4,0,0,3,0,0,0,0,10,0,6,10,15,12,8,0,3,4,53,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,3,4,0,15,28,15,29,30,40,40,28,25,16,246,46,87,182,168,203,203,125,72,19,1105,0,0,4,0,7,6,5,0,0,19,0,3,7,0,4,0,0,0,0,16,8,29,63,48,49,78,42,21,5,350,0,15,31,13,13,16,16,4,0,122,4,7,24,23,32,25,12,4,0,125,0,0,3,7,9,3,0,0,0,29,0,0,3,7,10,11,8,4,0,50,4,4,9,7,11,10,12,4,0,53,0,4,4,10,3,8,6,0,0,35,0,5,5,0,0,0,0,0,0,18
501031020,0,0,0,8,9,11,6,0,0,35,0,0,4,3,9,17,12,7,0,52,0,0,3,13,7,18,15,0,0,61,0,5,7,7,5,5,11,0,0,46,0,0,0,0,0,3,7,0,0,18,0,0,6,7,13,11,0,5,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,3,0,0,0,15,22,17,27,39,47,55,51,32,4,296,30,46,87,166,246,278,234,101,11,1199,0,0,0,5,5,9,8,0,0,35,3,0,0,3,0,8,0,0,0,15,0,4,23,32,61,113,98,45,8,389,0,7,20,15,14,20,31,13,3,127,6,4,5,19,31,32,20,10,0,115,0,3,0,10,12,9,7,9,0,46,0,0,3,3,13,6,18,0,4,49,0,0,10,15,12,20,14,6,4,86,0,4,0,7,10,14,16,10,0,55,0,0,8,9,0,0,3,3,0,24
502011021,0,0,0,14,20,12,5,4,0,54,0,0,6,8,14,18,7,7,0,67,0,0,14,21,22,24,24,16,0,127,0,3,7,8,8,10,13,7,0,55,0,0,0,5,9,5,6,0,0,20,0,0,9,16,10,11,13,3,0,57,0,0,0,0,0,0,0,0,0,0,5,0,4,9,3,8,3,0,0,28,16,15,31,38,52,55,46,28,0,276,36,53,213,307,354,345,324,142,13,1799,0,4,0,9,0,12,14,4,0,41,5,7,3,4,3,6,3,4,0,30,10,27,99,124,153,170,185,80,12,860,7,4,49,56,57,46,38,23,0,284,0,0,9,14,11,10,4,4,0,62,0,0,0,11,19,18,14,5,0,67,0,0,8,16,17,21,25,14,4,95,3,5,9,22,31,30,49,24,3,190,6,3,8,13,17,11,19,0,4,85,5,6,7,3,9,3,8,0,0,33
502011022,0,4,8,11,15,14,13,7,0,70,0,0,14,7,24,34,14,12,4,108,4,5,13,31,33,33,55,17,4,188,6,8,7,12,15,18,11,6,0,92,3,7,0,5,7,3,7,0,0,28,0,3,12,14,20,16,7,5,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,3,0,0,24,27,11,43,46,56,41,59,45,16,335,43,115,273,344,404,405,407,189,44,2224,0,0,0,10,6,10,12,0,0,37,0,7,11,11,9,9,0,0,0,42,17,29,116,144,144,187,234,87,18,985,7,11,48,41,53,69,54,24,11,313,3,0,3,9,15,17,13,4,3,72,0,0,14,19,18,17,19,10,3,100,0,0,7,11,13,33,38,12,0,120,3,6,19,17,37,49,59,37,4,236,4,5,15,14,16,22,21,4,3,107,6,6,8,0,3,6,13,0,0,43
502011023,0,5,4,10,8,3,5,6,4,46,0,0,0,5,17,15,6,15,9,66,0,8,20,27,29,15,15,21,3,138,6,13,14,10,5,16,11,9,0,82,6,4,6,9,0,7,3,3,0,40,0,9,24,18,21,21,6,4,0,106,0,0,0,0,0,0,0,4,0,12,0,0,3,7,8,4,4,3,0,25,29,17,49,44,37,52,44,63,18,348,60,121,304,288,330,289,247,275,78,1992,0,0,5,0,0,4,0,5,0,23,5,3,13,8,12,0,0,4,0,55,13,36,84,91,112,133,134,92,30,739,5,18,48,39,32,31,32,33,8,243,0,5,3,3,15,9,7,7,3,51,0,5,4,4,7,14,3,5,3,44,0,3,5,4,7,23,12,12,7,75,6,12,24,28,18,27,22,26,8,164,5,14,18,16,16,20,13,15,8,115,0,7,0,4,6,6,3,3,6,41
502011024,0,0,12,35,40,37,22,0,4,156,0,6,11,25,24,47,31,16,7,165,4,19,27,55,91,71,109,47,7,424,8,7,33,28,31,25,23,17,0,175,3,11,6,9,9,4,8,10,3,69,3,11,26,33,30,24,12,12,4,152,0,0,0,0,0,3,4,0,0,9,0,8,14,5,9,3,10,5,0,47,47,36,82,106,96,95,105,80,50,696,103,253,545,728,811,721,753,424,127,4465,0,10,11,19,19,19,29,11,0,118,3,25,25,20,14,11,9,6,0,106,27,60,217,252,298,371,367,200,41,1836,6,24,77,64,124,99,85,78,18,580,3,5,13,14,20,29,19,16,3,119,8,4,17,21,45,57,30,22,4,210,3,3,16,22,39,41,52,24,6,194,11,14,41,56,70,123,109,74,9,508,6,20,29,27,34,26,35,24,8,217,4,12,10,6,9,8,8,6,3,69
502011025,0,0,11,13,14,20,6,0,0,67,0,0,10,11,13,14,20,7,4,76,0,12,37,26,36,31,27,18,4,193,0,9,19,25,20,10,12,4,0,100,3,0,9,4,0,0,0,4,0,24,0,8,26,21,15,15,11,5,0,101,0,0,0,0,0,4,0,0,0,7,0,0,5,0,5,3,4,3,0,28,20,35,67,50,80,70,76,67,29,501,41,140,361,316,366,384,364,202,73,2242,0,0,3,6,3,11,11,0,0,35,0,12,18,16,11,10,11,0,0,75,8,38,91,85,111,163,168,83,15,759,9,10,43,34,32,47,59,28,3,258,0,9,11,12,11,10,7,3,0,50,0,0,14,16,13,19,14,9,0,95,0,0,8,10,15,15,31,13,5,96,6,17,39,38,37,30,42,19,10,230,0,12,19,19,22,12,20,3,0,118,0,7,7,0,0,3,5,0,0,31
502011026,0,0,5,6,4,11,13,4,0,40,0,0,5,7,8,14,10,4,0,45,0,0,8,14,17,24,35,9,3,117,0,7,0,10,4,9,10,0,0,49,0,0,0,0,0,3,3,3,0,12,0,0,7,9,6,14,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,5,0,22,15,9,21,29,42,60,45,26,9,255,24,66,141,205,227,282,290,127,28,1393,0,0,0,3,0,7,6,3,0,20,0,5,4,6,4,3,0,0,0,19,11,25,93,87,126,142,133,66,13,703,5,9,20,30,31,29,31,22,4,170,4,0,0,10,12,5,11,3,0,44,0,4,5,7,5,4,9,3,0,41,0,0,9,0,16,7,15,3,0,46,6,9,10,12,17,22,31,18,3,129,0,8,7,10,0,9,16,4,0,64,0,4,0,0,0,0,3,5,0,21
502011027,0,8,28,34,46,28,14,3,0,155,0,6,22,30,29,34,3,14,0,143,9,15,71,79,79,50,38,26,5,363,10,16,33,32,28,20,16,5,3,159,7,6,14,4,8,3,6,3,0,48,3,8,29,49,38,20,14,4,3,171,0,0,0,0,3,0,0,5,0,11,0,0,8,12,15,3,3,6,0,51,29,34,107,94,79,56,45,42,33,521,115,269,852,838,834,529,379,225,89,4126,0,6,10,30,18,11,13,0,0,92,3,21,39,34,25,10,8,4,0,150,28,92,367,402,351,304,213,126,32,1911,8,33,104,90,91,75,68,30,10,507,8,9,18,36,26,8,12,9,4,120,0,9,28,37,51,42,24,7,3,201,0,5,28,31,26,37,27,13,4,177,9,27,60,106,116,68,54,30,7,466,12,20,51,63,42,32,22,7,0,248,5,9,15,10,7,0,0,4,3,62
502011028,0,3,15,6,13,16,11,3,0,73,0,0,4,4,11,13,18,9,0,58,3,5,24,26,28,35,43,13,0,182,3,5,17,4,16,20,22,5,0,99,3,4,8,0,5,7,6,6,0,34,5,5,17,16,16,15,3,10,0,84,0,0,0,3,0,0,0,0,0,6,0,0,3,5,3,3,4,4,0,30,24,24,38,38,72,63,80,71,41,446,60,110,306,262,362,389,429,258,85,2262,0,0,4,3,4,4,6,0,0,25,0,4,18,11,9,4,4,0,0,44,7,31,110,109,129,164,182,116,29,892,7,17,41,20,32,56,54,38,0,271,0,0,6,9,17,11,14,4,0,72,0,3,8,13,8,23,15,12,0,79,0,0,9,8,17,11,18,7,0,70,7,18,16,30,51,55,55,26,3,257,3,14,24,18,10,23,36,9,0,143,0,0,4,6,4,3,9,4,0,37
502011029,0,3,7,7,18,11,10,3,0,56,0,0,0,10,15,18,7,7,0,61,0,4,9,13,24,23,14,6,0,101,0,3,6,10,15,5,11,9,0,55,0,5,0,4,0,0,0,0,0,15,0,0,20,13,23,16,7,9,0,82,0,0,0,3,0,0,0,0,0,10,0,0,5,7,5,4,0,0,0,28,29,24,54,68,80,68,72,56,15,474,54,118,334,332,382,321,280,181,52,2048,0,3,0,6,3,3,6,0,0,23,0,6,4,8,9,6,0,0,0,37,12,40,141,164,136,177,128,53,25,874,3,8,41,32,28,26,30,19,8,204,5,8,20,17,15,6,4,3,0,93,0,6,4,5,21,14,8,3,5,69,0,0,9,11,13,15,13,10,5,67,7,5,17,18,24,13,12,7,0,101,5,9,14,10,12,10,16,12,0,87,3,4,3,0,0,0,0,0,0,21
503011030,0,9,11,25,56,53,27,19,4,209,0,0,0,10,6,19,13,10,3,58,0,20,26,68,146,103,47,33,23,464,0,4,10,20,51,35,15,13,5,162,0,3,9,0,8,4,4,5,0,33,0,0,3,6,6,3,4,4,0,18,0,0,3,0,0,0,0,0,0,9,0,0,0,6,4,5,0,5,0,17,11,4,21,8,31,12,13,9,7,123,11,98,142,228,498,392,212,190,82,1845,0,17,5,19,27,37,31,27,9,165,0,3,5,7,6,6,4,0,0,43,0,8,25,53,101,112,61,51,30,437,0,4,13,14,24,28,21,13,9,124,0,0,5,0,5,3,0,8,3,29,0,0,33,22,61,63,35,28,12,249,0,0,3,3,10,14,15,14,8,56,5,32,30,66,152,124,58,36,20,528,7,12,13,23,57,45,20,13,11,196,0,6,15,7,5,3,0,8,0,47
503011031,0,9,37,30,46,43,44,33,15,247,0,3,11,8,11,12,16,13,6,88,0,35,70,72,103,83,74,37,14,489,3,17,54,50,35,52,44,14,7,279,0,7,21,4,8,5,8,0,0,55,0,0,11,9,3,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,11,3,3,0,36,22,23,59,50,46,56,41,34,8,338,32,143,438,352,414,369,333,212,92,2392,0,15,43,29,24,24,32,22,4,195,0,4,16,19,14,9,4,4,0,68,0,21,85,76,80,59,72,43,25,467,0,5,34,20,24,25,13,15,5,145,0,0,5,10,7,6,7,10,3,46,0,8,40,33,44,41,51,41,20,280,0,0,8,16,8,17,21,19,7,96,5,47,98,114,145,114,84,69,18,701,4,17,65,43,57,52,63,51,13,368,3,16,27,15,11,3,3,0,0,84
503011032,0,3,38,41,59,60,27,18,6,257,0,0,9,4,6,17,15,11,4,57,4,22,83,94,155,97,69,18,3,535,0,15,43,29,60,53,52,7,7,267,0,10,20,10,13,11,3,0,0,72,0,0,11,7,9,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,0,21,16,12,46,31,49,43,26,16,4,245,24,111,388,374,471,471,306,130,40,2309,0,11,25,25,27,30,30,15,8,161,0,0,5,3,3,5,9,4,0,31,0,15,66,54,73,75,71,35,16,405,0,0,30,24,20,25,21,7,8,133,0,0,9,7,10,14,5,8,3,63,0,7,52,44,56,68,43,26,4,307,0,3,3,4,3,10,16,12,3,51,3,21,82,112,173,137,83,42,6,661,5,15,35,37,58,59,62,32,5,302,0,4,18,19,7,18,7,0,0,79
503011033,0,11,25,61,60,39,13,7,4,227,0,3,8,9,13,20,14,5,0,71,0,34,63,108,167,98,52,14,11,543,4,14,26,41,61,40,34,4,0,225,0,7,4,3,10,8,4,0,0,35,0,0,6,4,9,14,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,3,3,7,6,0,0,0,19,9,13,20,23,35,21,6,12,3,139,18,136,239,401,604,427,221,90,47,2181,0,14,12,23,47,56,34,14,5,197,0,5,8,18,26,12,7,0,0,70,0,28,48,124,140,128,87,44,13,604,0,3,17,23,31,29,15,7,3,132,0,0,0,4,8,12,5,3,4,37,3,7,34,51,85,68,26,20,4,293,0,0,10,3,11,18,20,11,4,78,7,25,47,104,186,136,69,26,9,607,0,8,23,46,60,45,35,22,8,250,3,8,9,9,5,5,5,0,0,48
503011034,0,7,33,59,58,44,50,21,10,270,0,0,5,18,23,24,21,4,3,91,0,34,78,132,156,114,77,24,5,623,4,16,48,44,68,52,53,24,0,308,0,12,28,12,16,12,10,6,0,96,0,0,22,13,6,10,7,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,6,4,7,10,0,0,0,26,21,15,69,53,62,54,57,43,26,404,28,131,496,485,616,499,405,176,63,2896,0,15,31,42,34,44,37,19,3,212,0,0,6,16,14,10,4,0,0,56,4,24,89,86,103,113,99,60,14,586,0,7,18,37,33,31,31,7,10,176,0,0,14,11,18,15,11,12,4,83,0,4,37,48,72,50,53,20,3,292,0,0,11,11,11,15,19,5,0,95,5,36,102,141,171,133,96,45,4,735,0,33,56,59,67,82,56,34,4,400,0,15,29,20,16,11,14,3,0,106
