SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,13,24,33,15,9,5,0,96,10,0,0,8,4,25,25,26,7,6,9,5,129,23,15,5,17,27,114,187,340,103,63,23,28,956,0,0,0,0,3,4,12,0,5,0,0,0,22,3,0,0,4,3,14,15,28,4,0,0,0,75,0,0,0,0,4,4,5,4,0,0,0,0,25,4,0,0,5,4,8,8,9,3,4,0,3,50,9,6,0,4,15,33,39,50,9,5,5,4,179,47,27,24,34,73,220,299,524,184,95,34,61,1619,35,21,9,8,22,89,129,113,45,27,13,24,516,3,0,6,0,0,12,35,36,8,6,3,7,119,8,0,11,9,14,94,183,173,69,29,12,29,639,0,0,0,4,3,16,11,23,8,3,9,5,85,3,0,0,3,4,24,32,31,16,7,3,3,135,17,0,13,18,33,141,260,264,103,50,29,37,975,0,0,0,0,0,12,4,0,0,0
501021014,12,13,21,8,8,0,0,71,0,6,4,3,0,4,12,18,5,8,7,10,75,14,14,4,12,16,64,97,150,49,63,22,23,535,0,0,0,0,0,4,5,4,0,0,0,0,13,3,0,0,0,6,4,10,9,5,8,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,11,5,0,0,3,0,6,7,3,0,0,0,0,29,4,0,0,0,10,16,16,16,3,7,0,4,91,37,22,10,25,37,115,155,224,88,93,42,49,896,17,10,9,15,17,51,46,64,30,24,20,14,326,0,0,0,0,0,9,15,17,13,0,0,3,73,11,4,3,6,8,54,77,94,43,22,5,5,333,6,0,0,4,5,14,15,19,8,5,5,9,79,9,0,0,0,0,17,17,14,0,9,7,3,87,23,6,3,11,15,94,120,147,64,40,25,20,573,0,0,0,0,0,0,3,0,0,0
501021015,7,15,13,3,5,0,0,43,6,0,0,0,3,10,7,14,8,8,0,0,59,13,5,8,9,17,60,108,131,42,18,3,13,419,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,4,5,8,9,8,0,0,0,0,39,0,0,0,0,0,7,5,4,0,0,0,0,9,0,0,0,9,6,11,11,4,0,0,0,0,36,0,6,4,5,13,23,26,23,4,0,0,0,96,27,10,13,37,37,129,195,188,70,40,9,24,775,14,8,3,11,12,58,68,43,20,14,0,17,273,0,0,0,0,0,14,14,6,3,3,0,0,37,5,0,4,5,10,50,87,68,13,8,7,16,269,0,0,3,0,7,15,8,13,9,0,3,7,56,0,0,0,0,6,12,18,19,15,3,0,3,68,9,5,8,6,22,85,128,100,34,16,11,22,439,0,0,0,0,0,9,0,0,0,0
501021016,3,9,4,3,0,0,0,31,3,4,0,4,0,5,6,14,4,3,0,0,40,7,3,3,6,11,27,50,69,33,27,12,10,259,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,6,0,3,0,0,0,18,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,4,7,4,3,4,0,0,4,40,19,12,8,21,26,63,85,97,43,48,18,17,448,6,3,9,3,8,26,41,24,15,14,8,15,167,0,0,0,0,0,6,9,11,0,4,0,0,34,0,0,3,0,8,27,26,47,18,17,3,3,153,0,0,0,3,4,3,7,6,4,0,0,7,27,6,0,0,0,0,9,9,7,6,0,5,0,52,4,4,8,9,11,45,57,68,29,25,12,15,271,0,0,0,0,0,0,0,0,0,0
501021251,6,23,40,18,6,8,3,115,6,0,0,0,3,7,18,19,14,5,5,0,76,10,3,4,8,14,95,167,319,143,63,31,16,881,0,0,3,0,0,0,3,7,0,0,0,0,24,0,3,0,0,0,16,19,23,6,6,6,0,78,0,0,0,3,0,7,8,0,4,0,0,0,33,0,0,0,0,3,4,14,9,0,0,0,5,35,4,3,7,0,9,29,38,49,14,8,10,6,168,24,14,17,22,27,152,260,469,203,102,50,33,1364,13,5,4,14,10,67,78,100,35,24,16,15,381,0,0,0,0,3,21,38,40,15,6,10,10,152,4,0,3,4,10,87,161,153,42,30,12,23,536,3,0,0,0,0,13,26,37,18,15,8,7,129,0,3,5,0,0,15,23,48,9,11,8,5,117,15,5,8,14,19,137,248,272,82,59,31,44,934,0,0,0,0,0,0,6,5,0,0
501021252,8,9,8,10,11,7,3,53,0,0,0,5,0,4,3,11,3,4,0,3,28,4,8,3,8,5,26,35,74,47,44,18,24,283,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,4,7,11,0,0,4,0,26,12,7,5,15,17,42,45,101,62,56,25,27,418,12,0,0,0,3,12,10,26,14,12,7,9,102,0,0,0,0,5,4,8,7,8,5,3,5,43,3,0,0,3,5,10,22,37,30,20,3,8,146,3,0,0,0,4,4,5,14,4,5,0,4,55,0,0,0,0,0,3,9,9,8,8,5,0,43,9,0,0,4,14,22,41,68,51,37,17,23,278,0,0,0,0,0,0,0,0,0,0
501021253,7,7,15,7,4,4,0,57,9,3,6,0,9,14,5,11,8,10,4,3,83,15,16,12,14,20,77,85,151,87,65,40,19,600,0,0,0,0,0,0,4,3,0,0,0,0,12,3,3,4,0,0,15,10,12,4,3,0,0,54,0,0,0,0,0,9,3,5,5,10,0,0,27,0,3,0,0,6,5,10,8,0,4,0,0,43,8,4,4,5,10,25,29,29,9,10,0,0,126,54,33,23,26,49,168,177,264,123,103,70,25,1111,24,14,4,12,19,58,73,79,32,24,19,24,391,3,0,3,0,3,13,8,26,14,8,7,3,85,8,3,3,6,26,53,76,114,38,41,24,17,411,4,0,0,6,4,12,14,15,5,10,6,3,84,4,0,0,0,0,9,10,13,3,13,9,3,65,13,8,3,12,34,77,113,174,64,65,47,28,646,0,0,4,0,3,3,0,4,0,0
501021254,3,3,3,0,0,0,0,27,4,0,0,4,3,8,10,5,0,0,0,3,43,10,4,6,7,20,49,64,74,9,7,3,8,258,0,0,0,0,4,3,4,0,0,0,0,0,12,0,0,0,3,5,8,18,0,0,0,0,0,39,0,0,0,0,0,3,6,0,0,0,0,0,11,0,4,5,0,4,7,5,6,0,0,0,0,29,5,4,5,8,9,19,27,8,0,0,0,0,89,25,12,10,27,38,100,142,110,21,12,7,16,512,19,4,0,7,20,43,31,20,4,9,0,6,165,0,0,0,5,3,5,9,10,0,0,0,0,32,0,0,0,8,7,39,42,21,5,0,0,10,142,0,0,0,0,0,7,9,5,0,0,0,0,18,0,0,3,0,4,10,11,9,0,0,0,0,43,6,4,6,12,13,60,64,43,12,0,0,11,236,0,0,0,0,0,0,4,0,0,0
501031017,6,13,10,0,5,0,0,46,9,4,0,3,3,0,3,5,0,4,3,0,36,11,8,4,13,12,45,73,74,35,21,21,10,330,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,10,3,4,0,0,3,0,30,0,0,0,0,0,0,5,0,5,0,0,0,14,4,3,5,0,0,0,0,0,0,0,0,0,18,4,4,3,6,10,13,7,11,3,0,4,0,66,40,30,15,38,38,101,122,118,54,41,30,30,654,31,13,3,14,17,56,42,39,16,11,11,17,279,0,0,3,0,3,8,11,15,4,3,4,0,48,4,3,0,7,11,53,48,59,16,18,4,8,244,3,3,0,0,9,3,3,6,0,4,0,0,32,3,0,0,0,0,7,4,9,0,0,3,7,43,12,9,3,18,22,82,65,90,25,27,12,16,370,0,0,0,3,0,0,0,0,0,0
501031018,10,5,5,6,6,0,4,50,4,0,0,0,5,11,0,6,6,7,0,7,48,7,0,3,12,17,62,75,78,43,32,11,17,354,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,10,3,5,0,0,0,0,30,0,0,0,0,0,3,5,0,0,0,0,0,13,0,0,3,0,3,4,0,3,0,0,0,0,21,6,0,6,6,8,16,10,13,0,0,0,7,64,28,13,20,37,43,119,123,155,63,47,18,33,701,16,12,6,16,13,49,51,60,33,29,17,8,295,0,0,0,0,5,8,12,12,0,4,3,0,46,3,0,5,4,8,48,40,56,26,16,6,13,231,0,3,0,0,3,6,8,13,3,0,0,0,41,7,0,0,0,6,15,9,12,4,4,0,0,52,11,4,3,8,15,80,66,83,37,31,8,15,373,0,0,0,0,0,0,4,0,0,0
501031019,9,6,5,0,0,5,4,37,0,0,0,0,5,15,4,5,4,0,0,3,34,5,8,0,18,13,70,59,54,21,16,14,13,291,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,3,3,10,6,3,0,0,0,5,33,0,0,0,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,7,3,0,0,0,0,4,21,0,0,4,8,8,18,14,7,0,0,0,8,71,15,12,14,36,39,134,99,84,26,23,19,25,525,13,3,3,15,18,43,28,34,4,9,6,8,189,3,4,0,6,4,4,3,0,0,3,0,4,33,5,0,3,12,20,48,35,35,10,5,3,14,185,0,0,0,4,0,5,7,8,0,0,3,4,28,4,3,0,0,5,10,3,4,9,5,0,0,39,11,6,6,24,17,68,44,47,22,15,8,22,291,0,0,0,0,0,4,0,0,0,0
501031020,9,0,0,0,4,0,0,17,0,0,0,5,3,8,3,3,4,0,0,0,32,13,7,4,10,10,53,30,32,22,13,9,11,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,0,4,4,10,5,3,0,0,0,0,39,29,22,18,21,25,96,62,61,33,18,16,18,419,18,10,8,12,9,31,28,30,8,16,3,19,195,0,0,0,0,0,4,4,5,0,0,0,0,18,4,0,0,0,6,22,22,23,6,12,5,6,120,0,0,0,3,3,5,5,5,0,0,3,0,23,3,0,0,0,5,6,4,7,0,0,4,3,33,15,3,0,9,11,36,35,33,9,15,13,11,189,0,0,0,0,0,3,0,0,0,0
502011021,9,8,16,10,7,9,0,69,3,0,0,3,4,7,4,12,5,11,4,9,69,13,8,3,8,13,56,76,165,101,56,32,10,534,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,7,17,20,8,0,0,0,59,0,0,0,0,0,0,7,7,0,0,0,0,17,0,3,0,4,0,3,5,9,3,0,3,0,32,3,7,5,9,3,10,21,30,16,3,3,0,105,31,23,17,32,31,106,140,277,152,84,51,24,964,21,9,7,14,19,53,52,80,39,38,21,20,366,4,0,0,0,0,7,21,26,21,4,7,9,94,3,0,0,6,12,23,84,163,43,28,10,16,391,3,0,3,3,6,11,15,21,12,8,6,8,93,6,0,0,0,0,14,23,19,15,4,3,6,100,21,0,3,6,17,60,138,234,88,52,33,31,684,0,0,0,0,0,4,0,4,0,0
502011022,8,11,21,15,7,3,0,73,3,0,0,0,5,16,7,10,6,15,4,3,85,8,4,4,12,11,54,78,158,73,62,28,16,519,5,3,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,6,16,10,7,0,0,4,39,0,0,0,0,0,7,3,0,0,0,0,0,15,0,0,0,4,0,8,3,7,4,0,0,0,31,3,0,0,6,0,24,22,17,9,0,0,3,105,41,16,12,31,28,110,160,245,123,96,50,34,958,23,4,7,13,22,60,72,91,39,32,21,28,418,0,0,0,0,0,4,18,19,5,8,9,0,65,0,0,0,5,8,51,72,104,44,22,14,13,340,0,0,0,6,3,16,7,27,12,13,7,3,92,0,0,0,3,5,14,11,18,9,8,7,3,76,0,0,3,14,16,81,109,168,72,51,38,26,579,0,0,0,0,0,4,5,7,3,0
502011023,6,14,14,6,8,0,0,64,3,10,7,5,9,21,16,25,8,5,5,9,109,11,10,7,24,28,85,145,150,43,33,13,28,572,0,3,0,0,0,3,9,0,0,0,0,0,18,6,0,0,3,4,18,17,3,5,5,3,0,64,0,4,5,3,0,8,10,3,0,0,0,4,37,5,0,0,7,4,13,9,13,0,0,0,7,64,10,10,4,14,12,47,44,23,5,3,4,14,187,53,27,25,52,55,198,276,228,60,48,31,54,1094,17,5,10,20,20,89,65,49,14,15,7,24,334,0,0,0,5,0,20,13,8,5,0,7,0,61,3,0,0,8,17,70,87,62,18,12,6,15,301,0,5,0,4,0,8,13,11,6,0,4,6,68,5,0,0,0,9,24,26,14,9,0,0,5,95,12,8,0,18,28,121,142,97,36,20,21,31,525,0,0,0,0,0,3,4,0,0,0
502011024,29,28,60,32,16,11,10,204,6,9,0,4,7,25,35,44,24,26,17,8,209,23,12,9,29,39,129,214,378,208,122,68,55,1289,0,0,3,0,0,4,4,8,0,0,0,4,22,0,4,0,5,7,12,16,31,16,6,3,4,96,0,0,4,0,0,9,7,4,0,5,0,0,35,9,0,0,0,4,13,19,13,4,3,3,3,69,14,3,5,13,8,29,51,52,21,10,5,6,224,89,30,34,67,81,239,361,599,307,192,126,88,2213,56,24,23,23,38,110,155,197,64,58,47,45,826,5,0,0,3,0,19,35,57,29,13,5,6,161,11,4,6,15,14,73,182,234,67,57,28,48,736,3,0,0,3,7,22,34,56,30,18,13,13,197,11,5,4,4,0,24,29,41,26,21,12,18,203,27,8,15,26,27,142,283,383,153,103,52,79,1301,5,0,0,0,0,7,7,7,0,0
502011025,7,4,4,0,10,0,0,31,4,0,0,3,0,10,10,12,0,5,0,0,44,6,3,9,3,7,28,45,51,16,22,3,10,199,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,8,5,3,4,0,0,0,30,0,0,0,0,0,5,3,0,0,0,0,0,11,9,0,3,4,5,10,0,6,4,0,0,5,36,7,4,5,4,5,16,15,10,5,6,0,6,73,31,15,16,19,17,72,112,98,26,46,15,19,489,11,7,7,6,22,44,32,44,19,20,13,17,246,4,0,0,0,0,8,3,4,0,9,0,0,24,3,0,0,3,9,32,21,31,9,10,7,8,122,0,0,0,0,0,4,4,4,0,4,0,3,26,0,0,0,0,4,11,6,10,6,3,3,0,50,5,0,0,8,14,58,36,46,14,19,8,11,219,0,0,0,0,0,0,0,0,0,0
502011026,4,3,10,10,9,5,0,47,0,0,4,0,0,6,8,12,3,4,0,5,61,6,0,6,12,13,32,42,100,50,27,14,20,327,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,9,8,3,0,0,4,33,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,0,0,0,6,9,7,3,6,0,6,33,4,6,0,5,0,14,13,17,10,5,6,5,82,38,16,13,31,27,76,84,168,100,64,43,41,680,17,7,7,9,11,48,42,59,26,41,18,20,298,0,0,0,0,0,4,7,14,4,0,0,6,41,7,0,0,3,3,19,47,61,25,19,14,12,207,0,0,3,3,4,7,3,14,18,8,5,3,57,3,0,0,8,0,8,13,17,9,9,6,0,75,8,4,6,11,5,32,73,101,52,31,28,16,378,0,0,0,0,0,3,4,3,0,0
502011027,16,30,69,20,33,12,9,200,11,0,9,7,6,23,29,61,28,17,5,8,200,32,10,8,17,38,118,257,626,278,137,48,54,1625,0,0,5,0,5,4,9,10,0,0,0,0,32,7,3,5,0,3,19,27,51,8,9,0,4,143,0,0,0,0,0,10,15,12,0,6,4,3,44,7,4,0,4,6,14,6,16,5,7,0,0,67,12,8,10,6,14,42,56,89,18,21,4,5,283,80,23,35,38,64,238,443,970,414,221,90,83,2708,39,12,20,30,16,99,209,248,79,57,54,57,924,5,0,0,0,0,25,49,89,26,20,12,13,250,13,3,11,13,14,155,323,423,138,65,34,43,1227,6,8,0,6,5,26,44,70,39,23,20,14,260,7,3,0,0,3,24,39,90,32,26,15,22,257,31,17,12,25,19,229,456,668,234,133,82,90,1994,0,0,0,3,0,11,12,10,4,0
502011028,14,0,19,3,9,0,0,59,6,3,0,0,3,11,20,17,5,12,7,5,89,7,10,8,8,17,55,95,130,38,42,22,22,447,0,0,0,0,0,6,4,5,0,0,0,0,17,3,0,0,4,4,7,6,8,9,0,4,0,53,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,3,6,0,11,9,10,0,0,0,3,56,8,7,3,8,5,27,21,24,8,4,4,10,133,45,21,29,36,32,156,185,234,83,77,44,46,999,24,21,11,21,30,74,81,77,23,25,24,18,431,0,0,0,0,0,7,10,16,7,0,6,0,58,8,4,0,3,19,44,85,58,17,21,8,19,278,0,0,3,0,5,11,15,9,6,6,3,4,55,3,0,5,3,3,24,24,16,4,4,8,13,100,14,5,9,16,28,87,129,97,36,29,23,35,497,0,0,0,0,0,4,3,5,0,0
502011029,11,18,27,10,8,7,3,87,3,0,5,6,5,16,19,31,17,13,8,3,116,21,4,9,16,25,82,125,197,92,84,38,26,701,0,0,0,0,0,5,0,0,4,0,0,0,12,0,7,0,4,6,12,13,12,3,0,3,4,74,0,0,0,3,3,3,4,6,0,3,0,0,24,0,0,0,3,5,7,3,8,4,0,0,4,36,5,5,6,8,13,32,18,26,12,6,3,9,142,42,23,16,40,50,155,202,314,133,115,58,45,1199,20,8,6,14,27,47,99,95,44,36,16,23,436,0,0,0,0,4,11,16,20,11,6,6,5,93,10,3,5,7,10,60,89,132,65,49,16,23,465,3,0,0,0,4,15,16,12,11,6,8,4,74,10,4,0,4,7,15,21,25,17,14,3,12,140,23,8,5,11,26,107,139,192,103,82,32,47,768,0,0,0,0,0,5,0,3,4,0
503011030,8,4,15,12,11,52,7,115,4,0,0,0,0,8,3,3,0,4,8,0,29,36,4,6,3,9,26,24,54,29,55,197,31,467,0,0,0,0,0,0,0,0,0,0,6,0,11,5,0,0,0,0,0,0,0,0,3,9,0,13,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,4,3,0,5,5,3,15,0,43,61,13,7,6,15,34,28,65,36,75,248,39,624,25,0,0,6,3,14,5,12,4,16,52,9,144,8,0,0,0,0,9,3,3,5,6,57,4,100,13,0,0,0,4,5,4,12,10,26,129,18,224,8,3,0,0,0,11,5,10,6,17,68,8,141,4,0,0,0,3,0,4,8,4,0,17,9,53,30,6,0,5,3,25,20,38,22,58,269,47,518,0,0,0,0,0,0,0,0,0,0
503011031,4,0,7,4,9,29,9,72,3,0,0,0,6,0,0,4,4,0,11,5,27,22,0,0,4,10,20,11,44,33,44,142,24,366,0,0,0,0,0,0,0,0,0,0,8,0,8,6,0,0,0,0,4,8,6,0,0,6,0,26,4,0,0,0,3,5,0,4,5,0,0,0,18,8,0,0,0,0,3,3,0,0,0,4,0,21,12,0,0,0,3,6,11,11,9,0,11,0,70,51,5,3,11,13,38,39,82,57,70,193,29,604,12,4,3,8,6,14,19,24,12,26,38,10,179,0,0,4,0,0,0,0,9,4,6,29,6,52,10,0,0,0,5,6,13,33,32,54,109,5,260,4,0,0,0,3,0,3,18,4,15,40,6,97,0,0,0,0,0,0,4,0,0,9,13,5,31,15,0,3,3,5,12,22,52,40,82,188,18,444,0,0,0,0,0,0,0,4,0,0
503011032,7,7,0,0,8,27,6,60,3,0,0,0,0,0,3,7,0,5,19,4,45,23,7,0,0,6,13,19,36,10,48,221,23,406,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,3,0,4,8,0,22,0,0,0,0,0,0,0,0,0,3,3,0,12,3,0,0,0,0,0,0,7,0,0,0,0,16,9,0,0,0,0,3,4,15,3,3,18,3,58,50,14,4,5,10,24,30,57,22,71,288,31,617,19,7,4,7,4,12,0,21,6,9,54,10,148,4,0,0,0,0,3,0,8,8,6,48,3,79,6,0,0,6,0,5,0,16,8,27,128,14,214,4,0,0,3,0,4,4,9,3,12,61,7,101,0,0,0,0,0,0,4,0,6,3,11,4,29,18,0,3,4,5,15,14,33,20,48,239,26,429,0,0,0,0,0,0,0,0,0,0
