SA2_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
506041134,161,98,90,126,88,74,55,41,7,738,3,3,3,5,6,7,7,8,0,38,1206,772,753,920,1048,1141,1095,856,359,8165,181,52,90,151,60,15,4,3,0,557,720,296,412,373,170,91,50,9,0,2124,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,27,88,47,5,5,0,0,0,239,0,7,14,20,15,16,13,4,0,85,72,29,101,64,22,18,17,4,0,324,1692,1132,1172,1123,946,746,514,236,84,7648,369,158,228,274,228,168,166,161,127,1881,4313,2476,2821,3007,2556,2219,1888,1281,584,21146
506041135,231,148,112,158,140,96,53,9,0,958,7,7,8,3,6,3,0,0,0,38,1559,1055,724,1216,1314,1107,819,313,86,8185,345,107,150,323,119,62,31,11,0,1147,937,448,410,461,273,136,64,15,6,2749,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,101,35,112,90,21,14,9,3,0,381,8,8,8,22,8,8,4,0,0,62,107,42,116,107,30,25,17,3,0,449,1992,1179,1198,1324,955,543,326,80,18,7619,236,131,192,162,167,103,64,35,15,1090,5276,3031,2878,3719,2979,2033,1362,467,116,21869
506041136,126,80,84,104,75,70,36,13,4,599,0,0,9,0,5,3,0,0,0,28,994,646,559,789,821,740,775,481,192,5991,176,48,116,172,53,13,8,0,0,590,635,295,360,333,158,100,32,8,4,1923,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,87,24,124,73,5,5,4,0,0,327,0,6,9,10,17,13,5,0,0,63,90,33,133,85,17,22,13,0,0,388,933,642,804,653,511,513,301,134,26,4506,219,128,180,180,169,129,94,61,92,1250,3081,1827,2200,2299,1786,1557,1253,697,307,15005
506041137,202,100,133,141,107,114,86,42,13,926,0,5,10,3,0,13,8,0,0,49,1339,897,767,1032,1230,1463,1542,846,237,9355,115,45,100,115,54,29,23,0,0,477,930,387,394,449,236,174,81,32,4,2686,0,0,0,0,3,3,3,0,0,11,0,0,0,0,4,0,0,0,0,3,94,46,119,71,15,6,9,0,0,368,11,7,15,12,21,21,11,3,0,92,108,52,136,85,32,29,18,3,0,464,1709,1262,1256,1274,1158,828,561,252,54,8347,299,162,200,219,188,129,105,49,21,1370,4599,2883,2998,3341,3022,2806,2454,1222,329,23665
506051138,247,95,105,165,108,86,58,29,8,902,10,12,0,11,12,0,4,8,9,71,1290,779,687,1080,1081,1069,1056,526,218,7796,273,46,119,239,51,23,15,0,0,778,338,156,149,179,129,44,21,6,0,1018,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,3,57,8,45,57,4,6,4,0,0,171,11,4,11,19,9,17,4,4,0,75,69,12,54,74,15,18,8,4,0,255,1987,1062,1389,1394,956,741,468,176,53,8226,264,145,196,238,176,136,88,42,15,1305,4286,2219,2646,3301,2466,2071,1677,767,292,19729
506051139,67,47,53,60,50,45,28,9,8,369,10,5,4,0,4,11,0,4,0,48,671,484,428,571,702,760,679,456,155,4905,22,5,17,22,3,7,3,0,0,76,45,22,18,32,19,7,7,5,0,149,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,4,0,0,0,26,5,3,0,18,8,6,0,0,0,40,9,3,11,21,8,10,0,0,0,69,1423,863,1072,902,686,591,294,168,66,6062,126,73,158,91,110,94,59,43,24,780,2318,1461,1733,1675,1554,1490,1050,678,246,12198
506051140,109,54,39,55,81,67,81,41,8,532,13,3,6,6,5,0,9,4,0,42,903,626,360,578,980,1134,1274,885,343,7088,18,0,13,10,0,5,0,0,0,45,12,5,3,5,3,5,0,0,0,42,3,6,0,0,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,5,3,3,0,4,0,0,21,0,0,4,8,3,21,5,0,0,42,11,4,3,13,6,18,6,0,0,60,1477,857,768,944,1014,834,660,317,74,6939,111,77,66,117,106,113,105,82,22,808,2533,1585,1225,1690,2158,2142,2072,1289,439,15136
506051141,84,53,20,39,64,61,57,41,13,434,9,6,5,5,16,7,0,3,0,43,971,650,303,546,874,835,880,604,208,5884,8,0,0,3,7,4,0,0,0,20,12,0,4,8,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,16,5,3,0,12,3,8,7,7,0,44,9,3,3,7,8,8,9,7,5,57,1139,779,492,644,714,563,424,161,61,4978,81,54,46,80,83,95,85,77,43,637,2222,1498,850,1311,1710,1519,1424,858,315,11698
506061142,292,133,161,182,121,51,32,5,4,981,3,3,4,3,6,3,0,0,0,24,1696,749,957,1153,993,871,632,297,85,7441,162,24,69,149,28,18,11,0,0,462,139,39,58,82,31,8,6,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,25,109,138,20,11,9,0,0,495,13,5,16,17,12,8,8,0,0,85,189,32,122,163,27,21,19,4,0,577,3288,1286,2201,1562,929,654,314,97,33,10358,285,123,207,192,129,89,54,26,9,1116,5784,2262,3641,3346,2172,1673,1036,429,129,20471
506061143,112,42,53,38,44,43,24,3,3,352,0,0,0,0,0,0,0,0,0,5,523,376,247,314,501,526,360,151,42,3039,0,0,5,0,4,4,0,0,0,7,10,3,0,8,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,5,6,0,5,6,0,0,17,5,0,9,8,4,5,6,0,0,29,849,537,492,448,538,399,219,75,10,3562,85,41,59,69,67,61,39,23,10,455,1477,963,818,848,1123,999,628,249,62,7165
506061144,30,32,21,10,31,47,11,11,0,194,0,0,0,0,0,0,0,0,0,5,240,148,114,149,298,332,239,176,42,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,14,0,0,0,0,0,11,3,0,0,14,462,279,213,254,320,272,150,75,4,2030,63,57,106,163,156,104,69,25,3,749,766,489,442,586,785,728,470,275,56,4607
506071145,67,47,85,62,56,28,34,21,3,393,0,0,0,0,0,0,0,5,0,8,691,660,758,711,669,786,880,569,257,5981,58,31,98,63,21,14,9,6,0,298,78,52,79,70,41,21,14,10,4,366,0,0,0,10,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,4,3,8,5,4,0,0,0,30,0,3,11,14,3,8,4,3,0,49,9,9,18,22,13,10,3,0,0,80,944,995,1534,988,641,527,441,126,109,6324,100,81,179,142,112,99,96,109,152,1075,1941,1872,2760,2113,1546,1513,1478,833,523,14575
506071146,35,40,31,43,33,59,35,5,7,307,0,0,0,0,0,0,3,6,0,11,864,755,391,559,734,772,765,474,261,5576,34,33,39,29,26,27,15,0,0,210,69,124,67,37,49,38,25,9,7,422,0,0,4,0,0,0,3,0,0,12,4,3,0,0,0,0,0,0,0,10,5,9,5,3,3,0,7,0,0,28,5,7,11,13,12,13,13,4,3,80,20,14,15,12,17,20,11,10,3,119,766,764,593,536,477,442,335,157,65,4132,78,95,115,58,73,74,64,56,78,695,1878,1858,1293,1325,1439,1427,1276,731,419,11653
506071147,66,56,81,70,68,59,45,22,8,476,0,5,0,0,0,0,3,0,0,13,939,783,681,825,1066,1107,1138,617,186,7342,55,35,97,83,28,17,10,3,0,335,59,26,75,62,26,22,9,10,0,280,3,8,4,0,8,11,15,10,0,56,0,0,0,0,0,0,0,0,0,4,9,0,18,17,3,4,0,0,0,53,19,16,12,12,13,8,5,3,3,90,28,16,32,25,15,9,9,3,3,144,1163,1206,1373,1053,936,863,655,196,43,7493,137,105,208,142,144,140,128,94,43,1149,2433,2210,2552,2279,2292,2210,2012,937,290,17226
507011148,194,109,129,156,98,64,46,9,8,811,4,3,0,0,8,4,3,0,0,23,1850,1134,1026,1444,1408,975,731,363,120,9055,253,45,176,252,64,31,12,0,0,835,134,41,79,101,43,5,7,3,0,427,3,0,5,0,3,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,37,11,47,29,5,9,0,4,0,143,12,16,9,18,24,5,0,4,0,93,50,29,59,49,26,17,3,5,0,237,2598,1403,1667,1725,1252,617,339,98,33,9730,161,112,169,176,121,67,47,39,40,933,5118,2812,3267,3859,3003,1773,1181,524,197,21746
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,6,5,3,0,21
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,53,16,28,45,25,25,27,14,4,235,0,0,0,0,0,0,0,0,0,6,903,607,489,651,838,889,748,415,130,5680,8,3,3,9,0,0,4,0,0,23,19,12,15,15,11,7,0,0,0,79,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,7,4,3,4,0,4,0,0,24,5,7,6,8,4,3,4,0,0,36,727,387,496,555,418,368,226,89,12,3292,105,56,72,80,92,76,83,46,11,632,1779,1075,1092,1330,1383,1356,1073,559,162,9816
507011153,39,28,31,35,40,27,20,14,3,238,0,0,0,0,0,0,4,3,0,12,440,370,320,386,485,504,419,373,103,3399,8,4,17,16,0,8,3,0,4,63,27,4,19,19,9,10,6,6,0,99,7,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,19,4,4,12,7,12,10,8,0,0,53,0,8,19,10,11,8,6,0,0,68,776,569,846,643,545,360,243,112,28,4122,106,66,116,105,77,56,55,39,10,615,1372,1040,1353,1213,1161,954,741,526,144,8503
507011154,47,27,39,54,42,41,31,9,3,290,0,0,0,0,0,3,0,0,0,12,487,353,411,489,578,608,667,442,206,4238,12,8,17,14,5,0,5,0,0,67,27,19,29,27,18,12,5,0,0,134,0,6,3,0,8,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,14,3,8,3,12,14,10,6,3,0,61,7,7,12,9,14,16,6,3,0,73,1059,757,1118,979,697,539,306,102,37,5596,120,95,164,143,134,113,96,77,68,1017,1725,1251,1780,1704,1493,1316,1109,636,320,11327
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,10
507011158,18,5,12,14,11,24,12,3,0,101,0,0,0,0,0,0,0,0,0,0,233,151,165,206,296,385,300,112,46,1888,0,0,3,0,5,0,3,0,0,19,3,6,5,0,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,17,7,0,5,0,0,0,0,0,0,14,196,150,285,249,213,238,127,38,32,1537,19,21,46,39,20,37,27,5,3,218,466,333,513,512,546,666,462,159,84,3741
507011159,64,50,86,52,51,54,31,10,4,402,0,3,0,5,4,3,0,0,0,19,608,482,558,541,694,813,614,351,155,4817,22,12,51,27,6,12,7,5,0,146,67,16,49,40,17,16,12,5,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,26,3,0,0,0,0,0,46,4,3,5,10,11,4,0,0,0,41,9,9,34,17,11,4,8,0,0,91,1075,865,1067,738,663,545,303,104,32,5396,120,102,143,153,89,83,57,49,33,825,1930,1512,1945,1553,1512,1503,1034,514,227,11723
507011160,63,34,39,57,41,35,23,5,3,302,0,0,0,0,0,0,0,0,0,5,764,571,549,660,815,877,878,619,276,6009,14,3,11,13,3,0,0,0,0,49,23,12,23,15,13,3,8,8,0,103,0,5,3,0,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,3,5,3,8,3,6,4,0,0,31,3,6,10,7,3,6,4,0,0,43,840,563,911,643,512,397,248,109,30,4246,78,65,112,106,93,67,51,56,40,673,1736,1237,1644,1468,1463,1370,1205,792,352,11268
507011161,155,97,123,135,103,53,23,7,0,694,4,0,4,5,4,3,0,0,0,19,1697,774,971,1353,1089,750,461,245,90,7425,205,45,130,218,72,27,14,3,0,709,126,45,81,98,47,33,10,4,6,441,0,0,5,0,0,5,7,0,0,12,0,0,0,0,0,0,0,0,0,0,35,7,52,16,4,6,7,0,0,131,8,15,13,20,11,3,5,0,0,76,44,22,60,39,17,7,9,0,0,207,1970,990,1523,1473,797,388,171,56,17,7385,180,109,160,171,89,53,33,37,26,847,4278,2028,2986,3459,2193,1302,734,351,138,17454
507011163,48,40,23,41,48,21,13,7,0,242,0,0,0,0,4,0,0,0,0,11,713,358,379,508,540,568,372,166,49,3649,9,7,3,12,8,8,0,0,0,37,10,7,16,16,3,12,3,0,0,62,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,5,0,3,0,0,14,0,0,3,5,7,4,3,0,0,24,771,412,603,585,405,316,174,60,14,3336,70,44,70,90,60,42,29,14,4,424,1586,826,1090,1228,1040,956,588,249,71,7631
507011259,103,34,71,58,51,37,21,0,0,367,0,8,0,0,0,0,0,0,0,7,1061,606,633,783,780,597,415,159,49,5088,22,8,20,22,12,6,0,0,0,91,17,11,20,17,8,8,0,0,0,83,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,20,9,4,8,12,10,0,0,0,0,38,10,3,14,17,8,0,0,0,0,52,1011,559,919,704,459,309,155,47,18,4178,99,61,100,92,82,61,23,7,5,532,2233,1260,1724,1675,1365,993,601,217,70,10128
507011260,14,24,14,11,28,12,13,3,0,115,0,0,0,0,0,0,0,0,0,0,182,174,103,137,220,235,210,76,24,1353,3,0,6,0,0,0,3,0,0,21,7,4,7,7,10,0,0,0,0,32,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,11,0,7,3,0,6,5,5,0,0,31,0,7,9,0,6,8,6,5,0,39,153,118,117,118,101,111,88,24,4,822,17,3,17,16,15,17,12,7,0,97,366,315,253,281,359,378,335,125,33,2446
507021164,21,6,9,12,12,17,18,8,3,121,0,0,0,0,5,0,0,0,0,3,480,374,176,281,532,540,451,293,137,3270,3,0,5,3,3,0,0,0,0,22,0,0,5,5,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,4,10,7,5,15,5,0,51,8,0,5,10,7,5,15,3,0,50,814,496,471,546,581,472,341,114,38,3878,71,31,52,71,60,48,43,47,79,509,1374,912,717,925,1198,1081,876,471,254,7819
507021165,39,15,34,35,35,37,37,12,5,242,3,0,0,0,4,0,4,0,0,16,526,415,482,539,760,962,870,631,288,5468,7,5,17,7,10,7,6,0,0,53,10,5,11,17,9,15,5,3,0,85,5,7,8,5,3,6,17,5,0,58,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,7,12,10,13,16,13,0,3,71,3,12,12,12,10,9,13,0,3,75,1353,1106,1828,1478,1202,1177,794,277,89,9299,134,154,294,219,254,178,149,55,28,1462,2051,1724,2668,2304,2305,2402,1884,980,403,16720
507021166,36,27,31,35,47,44,35,16,0,285,0,0,0,0,0,0,0,6,0,6,705,431,369,561,762,868,850,629,308,5480,11,3,12,6,7,4,5,0,0,56,29,4,19,18,17,14,7,6,0,110,6,8,3,5,5,0,4,0,0,37,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,11,14,6,6,17,11,14,14,0,0,80,14,11,12,23,10,14,15,0,0,90,1604,927,1313,1395,1057,1002,698,235,48,8274,169,92,174,172,143,117,87,80,87,1124,2540,1498,1914,2219,2056,2044,1692,955,451,15372
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5
507031169,284,172,159,180,160,78,15,9,0,1063,22,9,7,9,12,6,3,0,0,70,1757,938,924,1327,1111,636,393,172,37,7295,283,49,166,275,54,22,20,3,0,883,116,25,60,84,33,16,6,0,0,349,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,238,54,282,163,12,18,10,0,0,770,3,4,15,14,7,4,0,0,0,49,245,59,300,172,21,24,10,0,0,823,2106,1043,1544,1276,718,354,171,52,5,7261,272,126,226,229,100,77,27,10,4,1075,4832,2256,3273,3446,2072,1154,628,238,44,17953
507031170,104,33,49,41,36,22,22,9,0,312,8,3,0,3,4,3,0,0,0,13,411,225,246,322,368,410,326,248,99,2656,13,3,10,11,3,0,0,0,0,42,23,21,10,15,14,6,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,3,3,0,0,17,0,7,7,3,6,11,0,4,0,45,4,8,14,10,6,16,3,4,0,63,857,537,593,522,484,365,208,98,27,3699,132,68,104,83,91,73,68,93,85,798,1451,871,990,983,993,878,611,445,214,7434
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,8,8,3,6,0,0,47,0,0,0,0,0,0,0,0,0,7,4,9,9,8,15,14,13,0,0,75
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,5,0,24
507031174,97,58,48,71,73,40,26,14,0,420,0,0,0,0,4,0,0,0,0,12,653,437,336,559,656,628,594,305,94,4257,41,26,32,49,14,9,0,0,0,168,54,14,24,34,19,14,13,3,0,169,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,3,7,0,11,8,0,4,0,0,0,32,4,5,13,4,14,13,3,3,0,53,12,5,19,17,9,13,3,3,0,88,1263,852,894,789,670,548,300,119,27,5469,192,112,155,157,138,99,67,40,12,976,2241,1468,1476,1647,1547,1326,991,477,134,11286
507031261,72,46,58,65,48,31,12,6,0,338,0,0,6,0,5,0,0,0,0,7,639,333,523,484,428,375,257,91,9,3144,88,11,42,89,16,8,10,0,0,260,41,3,16,32,4,7,9,0,0,111,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,41,7,36,31,7,6,0,0,0,128,12,0,15,7,0,0,0,0,0,43,53,9,51,38,6,12,0,0,0,170,955,455,895,557,370,276,138,42,11,3690,92,215,559,404,189,71,46,12,3,1587,1884,1036,2104,1622,1036,753,469,152,26,9084
507041175,72,57,41,79,53,57,48,13,9,432,3,0,0,3,0,3,0,0,0,9,877,597,357,582,783,782,878,553,200,5606,32,28,39,30,42,27,11,11,0,217,45,33,31,44,30,23,9,7,0,224,5,0,3,0,3,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,16,0,6,18,5,4,5,0,0,58,10,4,10,15,4,16,10,4,0,75,33,9,16,31,13,20,16,9,0,130,933,649,612,721,539,542,424,148,51,4610,93,59,70,84,88,87,59,26,11,585,2059,1397,1156,1573,1540,1520,1440,760,269,11725
507041176,34,10,25,21,13,17,12,3,0,147,0,0,0,0,0,0,0,0,0,0,306,226,146,190,273,262,261,173,69,1912,26,13,9,26,20,10,7,3,0,112,16,10,7,11,14,5,3,0,0,70,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,15,5,5,6,3,0,0,0,0,0,29,307,189,162,219,164,145,93,55,20,1347,16,17,19,24,30,13,22,8,0,148,705,492,368,512,540,450,413,248,101,3832
507041177,31,33,26,39,23,43,41,16,9,257,0,0,0,3,0,0,0,0,0,5,989,683,522,747,914,947,907,616,327,6647,8,6,18,9,9,3,0,0,0,58,10,7,11,12,11,6,5,0,0,62,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,12,3,8,12,14,3,4,5,4,0,58,5,10,16,15,3,4,8,4,0,72,1383,812,1165,1086,931,765,548,187,75,6955,103,70,129,121,129,98,88,64,37,837,2514,1591,1867,2034,2025,1827,1586,882,445,14778
507041178,121,64,59,98,66,56,61,24,12,564,0,3,0,0,4,0,0,0,6,11,1124,775,447,836,1032,1028,1046,708,399,7390,56,17,34,49,33,12,15,0,0,221,61,29,39,53,24,23,12,3,6,248,4,0,0,3,7,3,0,7,0,21,0,0,0,0,0,0,0,0,0,3,14,0,13,8,0,4,0,0,3,47,15,14,18,22,14,23,17,9,7,129,22,17,31,29,11,25,18,9,10,174,1263,946,811,920,825,702,480,198,96,6243,123,75,91,98,91,106,82,34,35,736,2707,1895,1511,2076,2099,1960,1707,976,547,15476
507041179,77,57,45,47,49,52,36,14,5,382,0,0,0,0,0,0,0,0,0,6,496,299,195,379,405,414,591,462,264,3507,86,55,33,75,52,39,35,17,5,393,63,34,14,47,27,12,3,6,0,200,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,10,0,9,5,5,0,0,39,0,0,3,0,5,3,3,4,0,16,7,9,12,4,9,10,4,4,0,56,708,368,292,457,379,300,325,130,61,3020,56,40,27,47,40,49,62,51,41,409,1493,856,605,1091,984,863,1086,681,376,8030
